osmid,oneway,lanes,name,highway,reversed,length,bridge,geometry,junction
443658949,False,2,Camp Street,secondary,False,95.746,,"LINESTRING (-58.1607583 6.8102342, -58.1609817 6.8094022)",
968594593,False,2,Camp Street,secondary,True,94.519,,"LINESTRING (-58.1607583 6.8102342, -58.1605395 6.811056)",
968594858,False,2,Regent Street,secondary,True,168.551,,"LINESTRING (-58.1607583 6.8102342, -58.1592834 6.8098431)",
968594592,False,2,Regent Street,secondary,False,186.627,,"LINESTRING (-58.1607583 6.8102342, -58.1620401 6.8105784, -58.1622821 6.8106433, -58.16239 6.8106723)",
30735083,False,2,Regent Street,secondary,True,100.876,,"LINESTRING (-58.1592834 6.8098431, -58.1584027 6.8096017)",
436946895,True,2,Alexander Street,tertiary,False,93.441,,"LINESTRING (-58.1592834 6.8098431, -58.1590488 6.8106505)",
968594858,False,2,Regent Street,secondary,False,168.551,,"LINESTRING (-58.1592834 6.8098431, -58.1607583 6.8102342)",
55946951,True,2,Avenue Of The Republic,secondary,False,95.437,,"LINESTRING (-58.1652064 6.8114285, -58.165462 6.8106086)",
968594591,False,2,Regent Street,secondary,True,128.524,,"LINESTRING (-58.1652064 6.8114285, -58.1640827 6.8111268)",
"[55946949, 1124370996, 1124370997]",True,2,Regent Street,secondary,False,20.551000000000002,yes,"LINESTRING (-58.1652064 6.8114285, -58.1652491 6.8114413, -58.1653487 6.8114712, -58.1653846 6.8114819)",
966483832,False,,,residential,True,15.642,,"LINESTRING (-58.1661773 6.8111956, -58.1662086 6.8110584)",
69472263,True,,Commerce Street,residential,False,73.638,,"LINESTRING (-58.1655331 6.8110241, -58.1661773 6.8111956)",
59315299,True,2,Avenue Of The Republic,secondary,False,53.481,,"LINESTRING (-58.1655331 6.8110241, -58.1654542 6.8112674, -58.1653846 6.8114819)",
30803755,True,,Charlotte Street,residential,False,191.322,,"LINESTRING (-58.1626285 6.8098456, -58.1643009 6.810296)",
443648617,True,2,Croal Street,tertiary,False,21.985,,"LINESTRING (-58.1643569 6.8093083, -58.1645476 6.8093652)",
32613776,True,2,King Street,tertiary,False,96.367,,"LINESTRING (-58.1640827 6.8111268, -58.1638429 6.8119601)",
968594591,False,2,Regent Street,secondary,False,128.524,,"LINESTRING (-58.1640827 6.8111268, -58.1652064 6.8114285)",
968594591,False,2,Regent Street,secondary,True,193.604,,"LINESTRING (-58.1640827 6.8111268, -58.16239 6.8106723)",
55946951,True,2,Avenue Of The Republic,secondary,False,86.066,,"LINESTRING (-58.165462 6.8106086, -58.1656941 6.8098697)",
32613776,True,2,King Street,tertiary,False,95.471,,"LINESTRING (-58.1643009 6.810296, -58.1640827 6.8111268)",
30803755,True,,Charlotte Street,residential,False,132.826,,"LINESTRING (-58.1643009 6.810296, -58.1649414 6.8104684, -58.165462 6.8106086)",
443482265,True,2,Avenue Of The Republic,secondary,False,96.95,,"LINESTRING (-58.1653846 6.8114819, -58.1651425 6.81232)",
443482266,True,2,Regent Street,residential,False,77.489,,"LINESTRING (-58.1653846 6.8114819, -58.1660642 6.8116559)",
64048008,True,,Hinck Street,residential,False,52.684,,"LINESTRING (-58.1660642 6.8116559, -58.1661773 6.8111956)",
436634846,True,,Hinck Street,residential,False,100.433,,"LINESTRING (-58.1660642 6.8116559, -58.1658238 6.812527)",
32346806,True,2,Wellington Street,tertiary,False,81.674,,"LINESTRING (-58.1620003 6.8122201, -58.1621917 6.8115106)",
443658950,True,2,North Road,tertiary,False,146.305,,"LINESTRING (-58.1620003 6.8122201, -58.1631205 6.812518, -58.1632826 6.8124852)",
30753856,True,2,South Road,tertiary,False,60.388,,"LINESTRING (-58.1656941 6.8098697, -58.1651657 6.8097295)",
"[1124371000, 1124371001, 55946951]",True,2,Avenue Of The Republic,secondary,False,19.973999999999997,yes,"LINESTRING (-58.1656941 6.8098697, -58.1657043 6.8098324, -58.1657205 6.8097734, -58.1657417 6.8096964)",
968594591,False,2,Regent Street,secondary,False,193.604,,"LINESTRING (-58.16239 6.8106723, -58.1640827 6.8111268)",
32346806,True,2,Wellington Street,tertiary,False,95.62299999999999,,"LINESTRING (-58.16239 6.8106723, -58.1624917 6.8103197, -58.1626285 6.8098456)",
968594592,False,2,Regent Street,secondary,True,186.627,,"LINESTRING (-58.16239 6.8106723, -58.1622821 6.8106433, -58.1620401 6.8105784, -58.1607583 6.8102342)",
30735083,False,2,Regent Street,secondary,False,100.876,,"LINESTRING (-58.1584027 6.8096017, -58.1592834 6.8098431)",
30988907,True,,Bourda Street,residential,False,93.257,,"LINESTRING (-58.1584027 6.8096017, -58.1581961 6.8104149)",
30735077,True,2,Carmichael Street,tertiary,False,183.926,,"LINESTRING (-58.1625734 6.8162844, -58.16286 6.8152205, -58.1630039 6.8146865)",
30988929,False,2,Middle Street,tertiary,False,168.237,,"LINESTRING (-58.1625734 6.8162844, -58.161861 6.8160874, -58.1611055 6.8158785)",
"[452576232, 34105999]",False,2,Middle Street,tertiary,False,20.469,,"LINESTRING (-58.1625734 6.8162844, -58.1626445 6.8163005, -58.162753 6.8163299)",
443629083,False,2,Church Street,tertiary,True,86.836,,"LINESTRING (-58.1636474 6.8131424, -58.1644052 6.8133514)",
30988913,True,2,Carmichael Street,tertiary,False,184.432,,"LINESTRING (-58.1636474 6.8131424, -58.1634153 6.8139619, -58.1632541 6.8145382, -58.1631977 6.8147398)",
443629083,False,2,Church Street,tertiary,False,24.677,,"LINESTRING (-58.1636474 6.8131424, -58.1635591 6.813114, -58.1634336 6.8130778)",
30988929,False,2,Middle Street,tertiary,True,19.025,,"LINESTRING (-58.1592675 6.8153702, -58.1594335 6.8154161)",
31248157,True,2,Camp Street,secondary,False,183.856,,"LINESTRING (-58.1592675 6.8153702, -58.1593561 6.8150318, -58.1597022 6.8137741)",
443629081,True,2,,tertiary,False,23.214999999999996,,"LINESTRING (-58.1664114 6.8137664, -58.1664301 6.8136932, -58.1664542 6.8135892, -58.1664672 6.813566)",roundabout
31028334,True,2,Water Street,tertiary,False,101.291,,"LINESTRING (-58.166646 6.8127662, -58.1668897 6.811888)",
31028335,False,2,Commerce Street,tertiary,False,10.333,,"LINESTRING (-58.166646 6.8127662, -58.166737 6.8127879)",
31028336,True,2,Robb Street,tertiary,False,54.135,,"LINESTRING (-58.166646 6.8127662, -58.1661761 6.8126272)",
31028335,False,2,Commerce Street,tertiary,True,10.333,,"LINESTRING (-58.166737 6.8127879, -58.166646 6.8127662)",
31048053,True,2,Water Street,tertiary,False,85.31900000000002,,"LINESTRING (-58.166737 6.8127879, -58.1665813 6.8134043, -58.1665795 6.8134282, -58.1665821 6.8134514, -58.1665956 6.8134758, -58.1666249 6.8135244)",
443482265,True,2,Avenue Of The Republic,secondary,False,80.999,,"LINESTRING (-58.1651425 6.81232, -58.1649434 6.8130211)",
"[1124370995, 1124370994, 32346803]",True,2,Robb Street,tertiary,False,21.314999999999998,yes,"LINESTRING (-58.1651425 6.81232, -58.1650921 6.8123051, -58.1650051 6.8122793, -58.1649575 6.8122652)",
31028336,True,2,Robb Street,tertiary,False,40.462,,"LINESTRING (-58.1661761 6.8126272, -58.1658238 6.812527)",
31028337,True,,Kirkpatrick Street,residential,False,78.332,,"LINESTRING (-58.165986 6.8133059, -58.1661761 6.8126272)",
443651425,True,2,North Road,tertiary,False,67.203,,"LINESTRING (-58.165986 6.8133059, -58.1663835 6.8134168, -58.1664249 6.8134318, -58.1664417 6.8134458, -58.1664551 6.8134605, -58.1664652 6.8134778, -58.1664705 6.8134958, -58.1664672 6.813566)",
30764526,True,2,London Street,residential,False,56.582,,"LINESTRING (-58.166625 6.8104917, -58.1667807 6.8100069)",
31028343,True,2,Church Street,tertiary,False,167.028,,"LINESTRING (-58.1601373 6.8121888, -58.1586844 6.8117703)",
31248157,True,2,Camp Street,secondary,False,46.66,,"LINESTRING (-58.1601373 6.8121888, -58.1603208 6.8118108)",
31135123,False,2,Camp Street,secondary,True,4.446,,"LINESTRING (-58.1603313 6.8117722, -58.1603208 6.8118108)",
443658950,True,2,North Road,tertiary,False,190.886,,"LINESTRING (-58.1603313 6.8117722, -58.1620003 6.8122201)",
968594594,False,2,Camp Street,secondary,False,82.889,,"LINESTRING (-58.1603313 6.8117722, -58.1605395 6.811056)",
35770432,True,2,Robb Street,tertiary,False,189.294,,"LINESTRING (-58.1621917 6.8115106, -58.1605395 6.811056)",
32346806,True,2,Wellington Street,tertiary,False,95.925,,"LINESTRING (-58.1621917 6.8115106, -58.1623165 6.8110964, -58.16239 6.8106723)",
31028343,True,2,Church Street,tertiary,False,177.47,,"LINESTRING (-58.161839 6.8126711, -58.1610726 6.8124431, -58.1602958 6.8122248)",
32346806,True,2,Wellington Street,tertiary,False,53.239999999999995,,"LINESTRING (-58.161839 6.8126711, -58.1619242 6.8124538, -58.1620003 6.8122201)",
443641638,True,1,,tertiary,False,51.925999999999995,,"LINESTRING (-58.163734 6.8123939, -58.1637827 6.8124095, -58.1638505 6.8124497, -58.1639185 6.8124938, -58.163972 6.8125467, -58.1640343 6.8126385, -58.1640665 6.8127024)",roundabout
30988913,True,2,Carmichael Street,tertiary,False,183.502,,"LINESTRING (-58.1631977 6.8147398, -58.162753 6.8163299)",
436945006,False,2,Quamina Street,tertiary,False,163.861,,"LINESTRING (-58.1631977 6.8147398, -58.1646279 6.8151334)",
436945006,False,2,Quamina Street,tertiary,True,22.203,,"LINESTRING (-58.1631977 6.8147398, -58.1630941 6.8147113, -58.1630039 6.8146865)",
436945006,False,2,Quamina Street,tertiary,False,23.053,,"LINESTRING (-58.1646279 6.8151334, -58.1648291 6.8151888)",
436945006,False,2,Quamina Street,tertiary,True,163.861,,"LINESTRING (-58.1646279 6.8151334, -58.1631977 6.8147398)",
87352230,True,2,Main Street,secondary,False,172.132,,"LINESTRING (-58.1646279 6.8151334, -58.1649963 6.8137724, -58.1650328 6.8136385)",
4680290,True,2,Main Street,secondary,False,109.395,,"LINESTRING (-58.1648291 6.8151888, -58.1645642 6.8161368)",
32613732,False,,Holmes Street,residential,True,53.836,,"LINESTRING (-58.1648291 6.8151888, -58.1653006 6.8153122)",
436945006,False,2,Quamina Street,tertiary,True,23.053,,"LINESTRING (-58.1648291 6.8151888, -58.1646279 6.8151334)",
436945006,False,2,Quamina Street,tertiary,True,166.946,,"LINESTRING (-58.1630039 6.8146865, -58.1615468 6.8142854)",
30735077,True,2,Carmichael Street,tertiary,False,185.083,,"LINESTRING (-58.1630039 6.8146865, -58.1630651 6.8144866, -58.1632201 6.8139102, -58.1632527 6.813783, -58.1634336 6.8130778)",
436945006,False,2,Quamina Street,tertiary,False,22.203,,"LINESTRING (-58.1630039 6.8146865, -58.1630941 6.8147113, -58.1631977 6.8147398)",
32550904,False,2,Water Street,tertiary,False,184.917,,"LINESTRING (-58.1666051 6.8139906, -58.1666348 6.8140151, -58.1666442 6.8140294, -58.1666522 6.8140444, -58.1666536 6.8140544, -58.1666522 6.8140644, -58.1666492 6.8140803, -58.166344 6.8156047)",
443629081,True,2,,tertiary,False,15.533999999999999,,"LINESTRING (-58.1666051 6.8139906, -58.1665778 6.8139926, -58.1665218 6.8139822, -58.1664689 6.8139629)",roundabout
436945006,False,2,Quamina Street,tertiary,False,22.414,,"LINESTRING (-58.1613511 6.8142318, -58.1615468 6.8142854)",
436945006,False,2,Quamina Street,tertiary,True,168.795,,"LINESTRING (-58.1613511 6.8142318, -58.1598779 6.8138261)",
32346757,True,,Waterloo Street,tertiary,False,183.547,,"LINESTRING (-58.1613511 6.8142318, -58.161769 6.8127359, -58.1617787 6.8127168, -58.1617914 6.8127011, -58.1618001 6.8126935, -58.1618112 6.8126831, -58.161839 6.8126711)",
32550904,False,2,Water Street,tertiary,False,118.965,,"LINESTRING (-58.166344 6.8156047, -58.1661425 6.8166557)",
32613732,False,,Holmes Street,residential,False,66.908,,"LINESTRING (-58.166344 6.8156047, -58.1657608 6.8154412)",
32550904,False,2,Water Street,tertiary,True,184.917,,"LINESTRING (-58.166344 6.8156047, -58.1666492 6.8140803, -58.1666522 6.8140644, -58.1666536 6.8140544, -58.1666522 6.8140444, -58.1666442 6.8140294, -58.1666348 6.8140151, -58.1666051 6.8139906)",
32346759,False,2,New Market Street,residential,False,20.704,,"LINESTRING (-58.1623046 6.817933, -58.1622096 6.8179071, -58.1621238 6.8178836)",
30988929,False,2,Middle Street,tertiary,False,167.002,,"LINESTRING (-58.1608906 6.8158191, -58.1594335 6.8154161)",
30988929,False,2,Middle Street,tertiary,True,24.629,,"LINESTRING (-58.1608906 6.8158191, -58.1611055 6.8158785)",
32346757,True,,Waterloo Street,tertiary,False,183.676,,"LINESTRING (-58.1608906 6.8158191, -58.1609179 6.8157251, -58.1611216 6.8150231, -58.1613181 6.8143456, -58.1613371 6.8142803, -58.1613511 6.8142318)",
31028336,True,2,Robb Street,tertiary,False,33.031,,"LINESTRING (-58.1658238 6.812527, -58.1655362 6.8124452)",
54778005,True,2,Camp Street,secondary,False,183.482,,"LINESTRING (-58.1598779 6.8138261, -58.1594335 6.8154161)",
436945006,False,2,Quamina Street,tertiary,False,168.795,,"LINESTRING (-58.1598779 6.8138261, -58.1613511 6.8142318)",
436945006,False,2,Quamina Street,tertiary,True,20.242,,"LINESTRING (-58.1598779 6.8138261, -58.1597022 6.8137741)",
30803755,True,,Charlotte Street,residential,False,188.39,,"LINESTRING (-58.1609817 6.8094022, -58.1626285 6.8098456)",
443658949,False,2,Camp Street,secondary,True,95.746,,"LINESTRING (-58.1609817 6.8094022, -58.1607583 6.8102342)",
31028343,True,2,Church Street,tertiary,False,17.952,,"LINESTRING (-58.1602958 6.8122248, -58.1601373 6.8121888)",
54778005,True,2,Camp Street,secondary,False,183.96699999999998,,"LINESTRING (-58.1602958 6.8122248, -58.1601048 6.8130162, -58.1598779 6.8138261)",
30988929,False,2,Middle Street,tertiary,False,19.025,,"LINESTRING (-58.1594335 6.8154161, -58.1592675 6.8153702)",
30988929,False,2,Middle Street,tertiary,True,167.002,,"LINESTRING (-58.1594335 6.8154161, -58.1608906 6.8158191)",
54778005,True,2,Camp Street,secondary,False,107.37299999999999,,"LINESTRING (-58.1594335 6.8154161, -58.1592946 6.8159219, -58.1591776 6.8163477)",
31028336,True,2,Robb Street,tertiary,False,45.643,,"LINESTRING (-58.1655362 6.8124452, -58.1651425 6.81232)",
32613737,True,,,residential,False,79.656,,"LINESTRING (-58.1655362 6.8124452, -58.1653489 6.813137)",
34378914,True,,America Street,residential,False,96.741,,"LINESTRING (-58.1657788 6.810266, -58.166625 6.8104917)",
59315299,True,2,Avenue Of The Republic,secondary,False,46.013,,"LINESTRING (-58.1657788 6.810266, -58.1656511 6.8106599)",
55946953,True,2,Croal Street,tertiary,False,21.697,,"LINESTRING (-58.1657417 6.8096964, -58.1659308 6.8097495)",
32613776,True,2,King Street,tertiary,False,85.506,,"LINESTRING (-58.1645001 6.8095529, -58.1643009 6.810296)",
443648617,True,2,Croal Street,tertiary,False,77.232,,"LINESTRING (-58.1645476 6.8093652, -58.1652213 6.8095521)",
"[32613778, 1124371004, 1124371005]",True,2,King Street,tertiary,False,21.52,yes,"LINESTRING (-58.1645476 6.8093652, -58.1645286 6.8094402, -58.1645098 6.8095144, -58.1645001 6.8095529)",
31248157,True,2,Camp Street,secondary,False,182.706,,"LINESTRING (-58.1597022 6.8137741, -58.1601373 6.8121888)",
436945006,False,2,Quamina Street,tertiary,False,20.242,,"LINESTRING (-58.1597022 6.8137741, -58.1598779 6.8138261)",
436945006,False,2,Quamina Street,tertiary,True,167.399,,"LINESTRING (-58.1597022 6.8137741, -58.1582402 6.8133753)",
31028343,True,2,Church Street,tertiary,False,14.362,,"LINESTRING (-58.1619651 6.8127028, -58.161839 6.8126711)",
33067154,True,,Waterloo Street,tertiary,False,181.937,,"LINESTRING (-58.1619651 6.8127028, -58.1615468 6.8142854)",
436945006,False,2,Quamina Street,tertiary,False,166.946,,"LINESTRING (-58.1615468 6.8142854, -58.1630039 6.8146865)",
436945006,False,2,Quamina Street,tertiary,True,22.414,,"LINESTRING (-58.1615468 6.8142854, -58.1613511 6.8142318)",
33067154,True,,Waterloo Street,tertiary,False,183.724,,"LINESTRING (-58.1615468 6.8142854, -58.1613269 6.8150793, -58.1611055 6.8158785)",
30988929,False,2,Middle Street,tertiary,False,24.629,,"LINESTRING (-58.1611055 6.8158785, -58.1608906 6.8158191)",
33067154,True,,Waterloo Street,tertiary,False,185.136,,"LINESTRING (-58.1611055 6.8158785, -58.160661 6.8174839)",
30988929,False,2,Middle Street,tertiary,True,168.237,,"LINESTRING (-58.1611055 6.8158785, -58.161861 6.8160874, -58.1625734 6.8162844)",
443651425,True,2,North Road,tertiary,False,72.806,,"LINESTRING (-58.1653489 6.813137, -58.165986 6.8133059)",
87352230,True,2,Main Street,secondary,False,182.859,,"LINESTRING (-58.1641718 6.8167143, -58.1646279 6.8151334)",
452576232,False,2,Middle Street,tertiary,False,25.465,,"LINESTRING (-58.1641718 6.8167143, -58.1643943 6.8167746)",
452576232,False,2,Middle Street,tertiary,True,162.375,,"LINESTRING (-58.1641718 6.8167143, -58.162753 6.8163299)",
30988913,True,2,Carmichael Street,tertiary,False,185.004,,"LINESTRING (-58.162753 6.8163299, -58.1623046 6.817933)",
452576232,False,2,Middle Street,tertiary,False,162.375,,"LINESTRING (-58.162753 6.8163299, -58.1641718 6.8167143)",
"[452576232, 34105999]",False,2,Middle Street,tertiary,True,20.469,,"LINESTRING (-58.162753 6.8163299, -58.1626445 6.8163005, -58.1625734 6.8162844)",
436904932,True,2,Alexander Street,tertiary,False,48.151,yes,"LINESTRING (-58.15885 6.8113697, -58.1586844 6.8117703)",
443482268,True,2,North Road,tertiary,False,169.564,,"LINESTRING (-58.15885 6.8113697, -58.1603313 6.8117722)",
31028343,True,2,Church Street,tertiary,False,23.553,,"LINESTRING (-58.1586844 6.8117703, -58.1584792 6.8117124)",
47330827,True,2,Thomas Street,tertiary,False,185.084,,"LINESTRING (-58.1586844 6.8117703, -58.1582402 6.8133753)",
436945006,False,2,Quamina Street,tertiary,False,167.399,,"LINESTRING (-58.1582402 6.8133753, -58.1597022 6.8137741)",
436945006,False,2,Quamina Street,tertiary,True,22.94,,"LINESTRING (-58.1582402 6.8133753, -58.15804 6.8133201)",
31028343,True,2,Church Street,tertiary,False,167.41899999999998,,"LINESTRING (-58.1634336 6.8130778, -58.1626967 6.8128959, -58.1619651 6.8127028)",
443629083,False,2,Church Street,tertiary,True,24.677,,"LINESTRING (-58.1634336 6.8130778, -58.1635591 6.813114, -58.1636474 6.8131424)",
"[1036360942, 660551142, 1036360943]",True,1,Carmichael Street,tertiary,False,13.259,yes,"LINESTRING (-58.1634336 6.8130778, -58.1634499 6.8130205, -58.1634614 6.8129802, -58.1634652 6.8129628)",
436903586,True,2,Robb Street,residential,False,97.724,,"LINESTRING (-58.1590488 6.8106505, -58.1581961 6.8104149)",
436946895,True,2,Alexander Street,tertiary,False,82.929,,"LINESTRING (-58.1590488 6.8106505, -58.15885 6.8113697)",
30988907,True,,Bourda Street,residential,False,82.592,,"LINESTRING (-58.1581961 6.8104149, -58.1580131 6.8111351)",
46623668,True,2,Thomas Street,tertiary,False,185.229,,"LINESTRING (-58.15804 6.8133201, -58.1584792 6.8117124)",
436945006,False,2,Quamina Street,tertiary,False,22.94,,"LINESTRING (-58.15804 6.8133201, -58.1582402 6.8133753)",
4680290,True,2,Main Street,secondary,False,73.359,,"LINESTRING (-58.1645642 6.8161368, -58.1643943 6.8167746)",
47003087,False,,Hope Street,residential,True,54.837,,"LINESTRING (-58.1645642 6.8161368, -58.1650357 6.8162918)",
32550904,False,2,Water Street,tertiary,False,85.924,,"LINESTRING (-58.1661425 6.8166557, -58.1659923 6.8174139)",
32550904,False,2,Water Street,tertiary,True,118.965,,"LINESTRING (-58.1661425 6.8166557, -58.166344 6.8156047)",
47003087,False,,Hope Street,residential,False,73.886,,"LINESTRING (-58.1661425 6.8166557, -58.1655072 6.8164469)",
32613732,False,,Holmes Street,residential,False,52.796,,"LINESTRING (-58.1657608 6.8154412, -58.1653006 6.8153122)",
32613732,False,,Holmes Street,residential,True,66.908,,"LINESTRING (-58.1657608 6.8154412, -58.166344 6.8156047)",
48383947,False,,Urquhart Street,residential,False,115.281,,"LINESTRING (-58.1657608 6.8154412, -58.1655072 6.8164469)",
47003087,False,,Hope Street,residential,False,54.84,,"LINESTRING (-58.1655072 6.8164469, -58.1650357 6.8162918)",
47003087,False,,Hope Street,residential,True,73.886,,"LINESTRING (-58.1655072 6.8164469, -58.1661425 6.8166557)",
48383947,False,,Urquhart Street,residential,False,90.235,,"LINESTRING (-58.1655072 6.8164469, -58.1653079 6.8172339)",
48383947,False,,Urquhart Street,residential,True,115.281,,"LINESTRING (-58.1655072 6.8164469, -58.1657608 6.8154412)",
30735077,True,2,Carmichael Street,tertiary,False,184.622,,"LINESTRING (-58.1621238 6.8178836, -58.1625734 6.8162844)",
32346759,False,2,New Market Street,residential,False,167.51,,"LINESTRING (-58.1621238 6.8178836, -58.160661 6.8174839)",
32346759,False,2,New Market Street,residential,True,20.704,,"LINESTRING (-58.1621238 6.8178836, -58.1622096 6.8179071, -58.1623046 6.817933)",
32346759,False,2,New Market Street,residential,True,21.479,,"LINESTRING (-58.1588034 6.816976, -58.1589909 6.8170275)",
31248157,True,2,Camp Street,secondary,False,185.775,,"LINESTRING (-58.1588034 6.816976, -58.1589411 6.8164696, -58.1592675 6.8153702)",
32346759,False,2,New Market Street,residential,False,21.479,,"LINESTRING (-58.1589909 6.8170275, -58.1588034 6.816976)",
32346759,False,2,New Market Street,residential,True,167.723,,"LINESTRING (-58.1589909 6.8170275, -58.1604568 6.8174232)",
54778005,True,2,Camp Street,secondary,False,102.786,,"LINESTRING (-58.1589909 6.8170275, -58.1587376 6.817917)",
32346759,False,2,New Market Street,residential,False,167.723,,"LINESTRING (-58.1604568 6.8174232, -58.1589909 6.8170275)",
32346759,False,2,New Market Street,residential,True,23.534,,"LINESTRING (-58.1604568 6.8174232, -58.160661 6.8174839)",
32346757,True,,Waterloo Street,tertiary,False,184.689,,"LINESTRING (-58.1604568 6.8174232, -58.1606592 6.8166633, -58.1608688 6.8158942, -58.1608906 6.8158191)",
52432526,False,2,Bentick Street,residential,True,110.564,,"LINESTRING (-58.1643402 6.8169781, -58.1653079 6.8172339)",
48383947,False,,Urquhart Street,residential,True,90.235,,"LINESTRING (-58.1653079 6.8172339, -58.1655072 6.8164469)",
52432526,False,2,Bentick Street,residential,False,110.564,,"LINESTRING (-58.1653079 6.8172339, -58.1643402 6.8169781)",
52432526,False,2,Bentick Street,residential,True,78.17,,"LINESTRING (-58.1653079 6.8172339, -58.1659923 6.8174139)",
32346759,False,2,New Market Street,residential,False,23.534,,"LINESTRING (-58.160661 6.8174839, -58.1604568 6.8174232)",
32346759,False,2,New Market Street,residential,True,167.51,,"LINESTRING (-58.160661 6.8174839, -58.1621238 6.8178836)",
42304678,True,2,London Street,residential,False,72.835,,"LINESTRING (-58.1664392 6.8111202, -58.166625 6.8104917)",
54192916,True,,Commerce Street,residential,False,72.245,,"LINESTRING (-58.1655769 6.810889, -58.1662086 6.8110584)",
59315299,True,2,Avenue Of The Republic,secondary,False,15.782,,"LINESTRING (-58.1655769 6.810889, -58.1655331 6.8110241)",
443641633,True,2,North Road,tertiary,False,81.469,,"LINESTRING (-58.1640665 6.8127024, -58.1641428 6.8127812, -58.1641581 6.8127983, -58.1641782 6.8128126, -58.1642044 6.8128246, -58.1642314 6.8128332, -58.164738 6.8129615)",
443641638,True,1,,tertiary,False,57.70700000000001,,"LINESTRING (-58.1640665 6.8127024, -58.1640599 6.8127566, -58.1640505 6.8127913, -58.164039 6.81281, -58.1639995 6.8128586, -58.1639567 6.8128986, -58.1638977 6.8129338, -58.1638637 6.8129508, -58.1638234 6.8129667, -58.1637336 6.8129975, -58.163692 6.813006)",roundabout
47003087,False,,Hope Street,residential,False,54.837,,"LINESTRING (-58.1650357 6.8162918, -58.1645642 6.8161368)",
47003087,False,,Hope Street,residential,True,54.84,,"LINESTRING (-58.1650357 6.8162918, -58.1655072 6.8164469)",
56466683,False,,,residential,False,112.785,,"LINESTRING (-58.1650357 6.8162918, -58.1653006 6.8153122)",
32613732,False,,Holmes Street,residential,False,53.836,,"LINESTRING (-58.1653006 6.8153122, -58.1648291 6.8151888)",
32613732,False,,Holmes Street,residential,True,52.796,,"LINESTRING (-58.1653006 6.8153122, -58.1657608 6.8154412)",
