osmid,highway,oneway,reversed,length,geometry,name,ref,bridge,maxspeed,junction
210560959,residential,False,False,58.403000000000006,"LINESTRING (7.9504504 36.2837186, 7.9501526 36.2837678, 7.9498113 36.2838208)",شارع يوغرطة,,,,
210560955,tertiary,True,False,112.33,"LINESTRING (7.9493581 36.2844124, 7.9505799 36.2841876)",,,,,
210560967,residential,False,True,59.484,"LINESTRING (7.9493581 36.2844124, 7.9492152 36.28389)",,,,,
244604442,residential,False,False,34.006,"LINESTRING (7.9493581 36.2844124, 7.9494372 36.2847115)",,,,,
324588822,residential,False,True,48.378,"LINESTRING (7.94993 36.2802521, 7.9504233 36.2804286)",,,,,
210560943,residential,False,False,45.329,"LINESTRING (7.94993 36.2802521, 7.9500085 36.2800754, 7.9499927 36.2798558)",,,,,
210560943,residential,False,True,30.773999999999997,"LINESTRING (7.94993 36.2802521, 7.9498502 36.2803981, 7.9498133 36.2804575, 7.9497879 36.2804765, 7.9497637 36.2804884)",,,,,
244604437,residential,False,False,16.857,"LINESTRING (7.9485829 36.2818121, 7.9485574 36.2816619)",,,,,
"[324588176, 244604437]",residential,False,True,79.256,"LINESTRING (7.9485829 36.2818121, 7.9485561 36.2818608, 7.948538 36.281897, 7.9492682 36.2820932)",Rue Benouaret Sadek,,,,
324588177,residential,False,True,23.883,"LINESTRING (7.9487143 36.2812165, 7.9485742 36.2813992)",Rue Benradjem Saci,,,,
210560951,residential,False,False,78.114,"LINESTRING (7.9487143 36.2812165, 7.9489678 36.281397, 7.9490536 36.2814651, 7.9491327 36.281503, 7.9492534 36.281543, 7.9494291 36.2816019)",Bouchouk A. Rahmane,,,,
324588177,residential,False,False,38.144,"LINESTRING (7.9487143 36.2812165, 7.9488068 36.2810835, 7.948945 36.2809289)",Rue Benradjem Saci,,,,
210560954,residential,False,False,60.016,"LINESTRING (7.9498113 36.2838208, 7.9500984 36.2833332)",Rue Handel Ahmed,,,,
210560959,residential,False,False,6.914,"LINESTRING (7.9498113 36.2838208, 7.9497349 36.2838294)",شارع يوغرطة,,,,
210560959,residential,False,True,58.403000000000006,"LINESTRING (7.9498113 36.2838208, 7.9501526 36.2837678, 7.9504504 36.2837186)",شارع يوغرطة,,,,
210560954,residential,False,True,66.087,"LINESTRING (7.9502448 36.2827507, 7.9500984 36.2833332)",Rue Handel Ahmed,,,,
244604431,residential,False,True,37.424,"LINESTRING (7.9502448 36.2827507, 7.9498543 36.2826316)",Rue des frères Bouras,,,,
"[315283539, 210560950]",residential,False,"[False, True]",121.30099999999999,"LINESTRING (7.9502448 36.2827507, 7.9503512 36.282458, 7.9512702 36.2827203)",شارع 27 يناير 1955,,,,
315283540,residential,False,False,73.649,"LINESTRING (7.9502448 36.2827507, 7.9507808 36.2829308, 7.9510018 36.2830082)",Rue des Frères Bouras,,,,
244604429,residential,False,False,18.894,"LINESTRING (7.9494291 36.2816019, 7.9494774 36.2814365)",,,,,
210560951,residential,False,True,78.114,"LINESTRING (7.9494291 36.2816019, 7.9492534 36.281543, 7.9491327 36.281503, 7.9490536 36.2814651, 7.9489678 36.281397, 7.9487143 36.2812165)",Bouchouk A. Rahmane,,,,
244604429,residential,False,True,22.341,"LINESTRING (7.9494291 36.2816019, 7.9493996 36.2816846, 7.9493761 36.2817451, 7.9493554 36.2817938)",,,,,
244604438,residential,False,False,36.354,"LINESTRING (7.9488505 36.2830099, 7.9489903 36.282703)",Rue Auguste Théveny,,,,
210560945,residential,False,True,117.49799999999999,"LINESTRING (7.9488505 36.2830099, 7.9496035 36.283211, 7.9500984 36.2833332)",Rue Jean Mermoz,,,,
244604438,residential,False,True,46.755,"LINESTRING (7.9488505 36.2830099, 7.9487438 36.2832395, 7.9486754 36.2834059)",Rue Auguste Théveny,,,,
210560948,residential,False,False,138.691,"LINESTRING (7.9513654 36.2816187, 7.9502054 36.2807933)",,,,,
210560968,residential,False,False,161.52200000000002,"LINESTRING (7.9513654 36.2816187, 7.9512145 36.2817959, 7.9512061 36.2818019, 7.951192 36.281804, 7.9511803 36.2818051, 7.9511699 36.2818022, 7.9507555 36.2814943, 7.950333 36.281197, 7.9501493 36.2810846, 7.95003 36.2810391)",,,,,
210560968,residential,False,True,40.407000000000004,"LINESTRING (7.9513654 36.2816187, 7.9515126 36.2814508, 7.9515367 36.2814008, 7.9515467 36.2813554, 7.9515544 36.2812977)",,,,,
324588956,residential,False,True,76.882,"LINESTRING (7.9519437 36.2806558, 7.9518766 36.2813451)",شارع المقبرة,,,,
244626181,tertiary,False,False,204.349,"LINESTRING (7.9519437 36.2806558, 7.9519766 36.2806071, 7.9518961 36.2805316, 7.9518029 36.2804786, 7.9516876 36.2804175, 7.9514629 36.2803235, 7.9512544 36.2802467, 7.9509299 36.2801299, 7.9504544 36.2799851, 7.9502955 36.279931, 7.9499927 36.2798558)",,,,,
"[244626181, 244626182, 341934350]",tertiary,False,"[False, True]",265.631,"LINESTRING (7.9519437 36.2806558, 7.9521013 36.2807197, 7.9531763 36.2821943, 7.9535105 36.282658)",,,yes,,
244604440,residential,False,True,34.456,"LINESTRING (7.9483818 36.2846248, 7.9482905 36.2843238)",Rue Adis-Abeba,,,,
244604441,tertiary,True,False,90.64500000000001,"LINESTRING (7.9483818 36.2846248, 7.9488914 36.2845094, 7.9493581 36.2844124)",Rue du Maître Ouled Aouaidia,,,,
244604434,living_street,False,True,6.038,"LINESTRING (7.948953 36.2803559, 7.9490045 36.2803909)",,,,,
210560941,residential,False,False,31.531,"LINESTRING (7.95003 36.2810391, 7.9502054 36.2807933)",,,,,
210560968,residential,False,False,8.282,"LINESTRING (7.95003 36.2810391, 7.9499401 36.2810219)",,,,,
210560968,residential,False,True,161.52200000000002,"LINESTRING (7.95003 36.2810391, 7.9501493 36.2810846, 7.950333 36.281197, 7.9507555 36.2814943, 7.9511699 36.2818022, 7.9511803 36.2818051, 7.951192 36.281804, 7.9512061 36.2818019, 7.9512145 36.2817959, 7.9513654 36.2816187)",,,,,
210560954,residential,False,False,66.087,"LINESTRING (7.9500984 36.2833332, 7.9502448 36.2827507)",Rue Handel Ahmed,,,,
210560954,residential,False,True,60.016,"LINESTRING (7.9500984 36.2833332, 7.9498113 36.2838208)",Rue Handel Ahmed,,,,
210560945,residential,False,False,117.49799999999999,"LINESTRING (7.9500984 36.2833332, 7.9496035 36.283211, 7.9488505 36.2830099)",Rue Jean Mermoz,,,,
210560958,residential,False,False,83.649,"LINESTRING (7.9503142 36.2816611, 7.9501989 36.2817008, 7.9501144 36.2817073, 7.9500648 36.2816997, 7.9500259 36.2816868, 7.9498435 36.2816003, 7.9496571 36.2815138, 7.9494774 36.2814365)",,,,,
210560931,residential,False,True,40.045,"LINESTRING (7.9512702 36.2827203, 7.9510018 36.2830082)",Rue du 5 Juillet (ex-Rue de la Cimenterie),,,,
210560931,residential,False,False,162.612,"LINESTRING (7.9512702 36.2827203, 7.9513911 36.2825062, 7.9515199 36.282237, 7.9516815 36.2818808, 7.9517801 36.28167, 7.9518317 36.2814954, 7.9518766 36.2813451)",Rue du 5 Juillet (ex-Rue de la Cimenterie),,,,
"[315283539, 210560950]",residential,False,"[False, True]",121.30099999999999,"LINESTRING (7.9512702 36.2827203, 7.9503512 36.282458, 7.9502448 36.2827507)",شارع 27 يناير 1955,,,,
210560921,residential,False,False,50.619,"LINESTRING (7.9505799 36.2841876, 7.9506924 36.2846337)",شارع طرابلس,,,,
210560921,residential,False,True,53.427,"LINESTRING (7.9505799 36.2841876, 7.9504504 36.2837186)",شارع طرابلس,,,,
210560955,tertiary,True,False,97.336,"LINESTRING (7.9505799 36.2841876, 7.951481 36.2840752, 7.9516486 36.2840372)",,,,,
210560941,residential,False,False,5.455,"LINESTRING (7.9502054 36.2807933, 7.9502358 36.2807508)",,,,,
210560941,residential,False,True,31.531,"LINESTRING (7.9502054 36.2807933, 7.95003 36.2810391)",,,,,
210560948,residential,False,True,138.691,"LINESTRING (7.9502054 36.2807933, 7.9513654 36.2816187)",,,,,
315407921,tertiary,False,False,85.881,"LINESTRING (7.9516346 36.2844934, 7.9506924 36.2846337)",,,,,
"[315407921, 315407922, 413691425]",tertiary,False,True,47.07600000000001,"LINESTRING (7.9516346 36.2844934, 7.9517291 36.2844771, 7.9519389 36.2844431, 7.9521468 36.2844003)",,,,,
413691422,tertiary,False,True,51.043,"LINESTRING (7.9516346 36.2844934, 7.9516111 36.2843173, 7.9516152 36.2842427, 7.9516486 36.2840372)",Rue des Frères Bouras,,,,
244604437,residential,False,True,16.857,"LINESTRING (7.9485574 36.2816619, 7.9485829 36.2818121)",,,,,
324588178,residential,False,False,14.96,"LINESTRING (7.9485574 36.2816619, 7.9484112 36.281597)",Rue Boussif Salah,,,,
324588178,residential,False,True,32.653999999999996,"LINESTRING (7.9485574 36.2816619, 7.9487022 36.2817322, 7.9488645 36.2818197)",Rue Boussif Salah,,,,
210560959,residential,False,False,47.068,"LINESTRING (7.9497349 36.2838294, 7.9492152 36.28389)",شارع يوغرطة,,,,
210560959,residential,False,True,6.914,"LINESTRING (7.9497349 36.2838294, 7.9498113 36.2838208)",شارع يوغرطة,,,,
324589797,residential,False,True,84.839,"LINESTRING (7.9497349 36.2838294, 7.9493487 36.2836899, 7.9488525 36.2835559)",Rue du Maître Bobi,,,,
244604434,living_street,False,False,16.396,"LINESTRING (7.9491445 36.2804858, 7.9490045 36.2803909)",,,,,
244604434,living_street,False,True,19.475,"LINESTRING (7.9491445 36.2804858, 7.9493017 36.2806067)",,,,,
210560943,residential,False,False,55.617000000000004,"LINESTRING (7.9491445 36.2804858, 7.9496739 36.2804992, 7.9497376 36.2804921, 7.9497637 36.2804884)",,,,,
244626181,tertiary,False,False,43.849,"LINESTRING (7.9499927 36.2798558, 7.9495406 36.2797052)",,,,,
210560943,residential,False,True,45.329,"LINESTRING (7.9499927 36.2798558, 7.9500085 36.2800754, 7.94993 36.2802521)",,,,,
244626181,tertiary,False,True,204.349,"LINESTRING (7.9499927 36.2798558, 7.9502955 36.279931, 7.9504544 36.2799851, 7.9509299 36.2801299, 7.9512544 36.2802467, 7.9514629 36.2803235, 7.9516876 36.2804175, 7.9518029 36.2804786, 7.9518961 36.2805316, 7.9519766 36.2806071, 7.9519437 36.2806558)",,,,,
324588177,residential,False,False,26.405,"LINESTRING (7.9484112 36.281597, 7.9485742 36.2813992)",Rue Benradjem Saci,,,,
324588178,residential,False,True,14.96,"LINESTRING (7.9484112 36.281597, 7.9485574 36.2816619)",Rue Boussif Salah,,,,
315283540,residential,False,True,10.401,"LINESTRING (7.9516486 36.2840372, 7.9516689 36.2839451)",Rue des Frères Bouras,,,,
413691422,tertiary,False,False,51.043,"LINESTRING (7.9516486 36.2840372, 7.9516152 36.2842427, 7.9516111 36.2843173, 7.9516346 36.2844934)",Rue des Frères Bouras,,,,
244604442,residential,False,True,34.006,"LINESTRING (7.9494372 36.2847115, 7.9493581 36.2844124)",,,,,
315407921,tertiary,False,True,72.623,"LINESTRING (7.9494372 36.2847115, 7.9500501 36.2846943, 7.9502466 36.2846835)",,,,,
210560941,residential,False,True,39.573,"LINESTRING (7.9504233 36.2804286, 7.9502358 36.2807508)",,,,,
324588822,residential,False,False,48.378,"LINESTRING (7.9504233 36.2804286, 7.94993 36.2802521)",,,,,
324588822,residential,False,True,142.124,"LINESTRING (7.9504233 36.2804286, 7.9507216 36.2805376, 7.9515544 36.2812977)",,,,,
210560959,residential,False,False,34.441,"LINESTRING (7.9492152 36.28389, 7.948835 36.2839348)",شارع يوغرطة,,,,
210560959,residential,False,True,47.068,"LINESTRING (7.9492152 36.28389, 7.9497349 36.2838294)",شارع يوغرطة,,,,
210560967,residential,False,False,59.484,"LINESTRING (7.9492152 36.28389, 7.9493581 36.2844124)",,,,,
315283540,residential,False,True,51.99,"LINESTRING (7.9515339 36.2831943, 7.9510018 36.2830082)",Rue des Frères Bouras,,,,
210560959,residential,False,False,80.486,"LINESTRING (7.9515339 36.2831943, 7.9515722 36.2835397, 7.9515346 36.2835854, 7.9514649 36.28362, 7.9511511 36.2836608)",شارع يوغرطة,,,,
315283540,residential,False,False,91.415,"LINESTRING (7.9515339 36.2831943, 7.9516421 36.2832567, 7.9516864 36.2833086, 7.9517239 36.2833837, 7.9517347 36.2834702, 7.9517501 36.2836723, 7.9517437 36.2837334, 7.951717 36.2838184, 7.9516689 36.2839451)",Rue des Frères Bouras,,,,
244604429,residential,False,True,18.894,"LINESTRING (7.9494774 36.2814365, 7.9494291 36.2816019)",,,,,
210560958,residential,False,True,83.649,"LINESTRING (7.9494774 36.2814365, 7.9496571 36.2815138, 7.9498435 36.2816003, 7.9500259 36.2816868, 7.9500648 36.2816997, 7.9501144 36.2817073, 7.9501989 36.2817008, 7.9503142 36.2816611)",,,,,
244604429,residential,False,False,13.065999999999999,"LINESTRING (7.9494774 36.2814365, 7.9494995 36.2813776, 7.9495284 36.2813267)",,,,,
324588822,residential,False,False,29.358,"LINESTRING (7.9518766 36.2813451, 7.9515544 36.2812977)",,,,,
324588956,residential,False,False,76.882,"LINESTRING (7.9518766 36.2813451, 7.9519437 36.2806558)",شارع المقبرة,,,,
210560931,residential,False,True,162.612,"LINESTRING (7.9518766 36.2813451, 7.9518317 36.2814954, 7.9517801 36.28167, 7.9516815 36.2818808, 7.9515199 36.282237, 7.9513911 36.2825062, 7.9512702 36.2827203)",Rue du 5 Juillet (ex-Rue de la Cimenterie),,,,
324588822,residential,False,True,29.358,"LINESTRING (7.9515544 36.2812977, 7.9518766 36.2813451)",,,,,
210560968,residential,False,False,40.407,"LINESTRING (7.9515544 36.2812977, 7.9515467 36.2813554, 7.9515367 36.2814008, 7.9515126 36.2814508, 7.9513654 36.2816187)",,,,,
324588822,residential,False,False,142.124,"LINESTRING (7.9515544 36.2812977, 7.9507216 36.2805376, 7.9504233 36.2804286)",,,,,
210573196,residential,False,False,16.379,"LINESTRING (7.9586006 36.2837546, 7.9587692 36.2836978)",,,,,
210573196,residential,False,True,32.578,"LINESTRING (7.9586006 36.2837546, 7.958261 36.283859)",,,,,
244615795,residential,False,True,51.316,"LINESTRING (7.9586006 36.2837546, 7.9583535 36.2833383)",,,,,
210573197,residential,False,False,14.328,"LINESTRING (7.958255 36.2800432, 7.9583803 36.2799632)",,,,,
210573197,residential,False,True,46.195,"LINESTRING (7.958255 36.2800432, 7.9578608 36.2803108)",,,,,
560328577,residential,False,True,70.165,"LINESTRING (7.958255 36.2800432, 7.9585316 36.2806335)",,,,,
210585254,tertiary,False,False,22.872,"LINESTRING (7.9574792 36.2837677, 7.9576266 36.2835998)",شارع باجي مختار,,,,
210585254,tertiary,False,True,95.912,"LINESTRING (7.9574792 36.2837677, 7.9569098 36.284498)",شارع باجي مختار,,,,
210573173,residential,False,True,40.246,"LINESTRING (7.9574792 36.2837677, 7.9575616 36.2838209, 7.957834 36.2839895)",,,,,
210573195,residential,False,False,48.443,"LINESTRING (7.9592766 36.2788403, 7.9593405 36.2792729)",,,,,
210594007,residential,False,False,60.702,"LINESTRING (7.955113 36.2794735, 7.9550078 36.2795322, 7.954934 36.2795992, 7.9547496 36.2797846, 7.9546325 36.2798512)",Rue Okba Ibn Nafaâ,,,80,
210594007,residential,False,True,86.37899999999999,"LINESTRING (7.955113 36.2794735, 7.9552666 36.2794264, 7.9554295 36.2794021, 7.9555422 36.2793978, 7.9556474 36.2794048, 7.9558123 36.2794413, 7.9560478 36.2794935)",Rue Okba Ibn Nafaâ,,,80,
210573197,residential,False,True,20.791,"LINESTRING (7.9585551 36.2798403, 7.9583803 36.2799632)",,,,,
210573189,residential,False,True,94.595,"LINESTRING (7.9585551 36.2798403, 7.9590019 36.2795375, 7.9592571 36.2793381, 7.9593405 36.2792729)",,,,,
210573165,residential,False,False,48.646,"LINESTRING (7.9580747 36.2834481, 7.958261 36.283859)",,,,,
244611921,residential,False,False,27.813,"LINESTRING (7.9580747 36.2834481, 7.9583535 36.2833383)",,,,,
244611921,residential,False,True,43.578,"LINESTRING (7.9580747 36.2834481, 7.957796 36.2835477, 7.9576266 36.2835998)",,,,,
210573162,residential,False,False,121.037,"LINESTRING (7.9591569 36.2819774, 7.958664 36.280964)",نهج عقبة ابن نافع,,,90,
210573162,residential,False,True,24.284,"LINESTRING (7.9591569 36.2819774, 7.9592523 36.2821818)",نهج عقبة ابن نافع,,,90,
210573190,residential,False,True,111.72500000000001,"LINESTRING (7.9591569 36.2819774, 7.958452 36.2821917, 7.9584011 36.282237, 7.958259 36.2823918, 7.9581531 36.2825075)",,,,,
210573195,residential,False,True,48.443,"LINESTRING (7.9593405 36.2792729, 7.9592766 36.2788403)",,,,,
210573189,residential,False,False,94.595,"LINESTRING (7.9593405 36.2792729, 7.9592571 36.2793381, 7.9590019 36.2795375, 7.9585551 36.2798403)",,,,,
244611922,residential,False,False,48.652,"LINESTRING (7.9575186 36.2830967, 7.9578593 36.2827561)",Rue de Zama,,,,
244611922,residential,False,True,61.945,"LINESTRING (7.9575186 36.2830967, 7.9570847 36.2835303)",Rue de Zama,,,,
"[210573193, 244607219]","['living_street', 'residential']",False,False,78.479,"LINESTRING (7.9575186 36.2830967, 7.9572842 36.2829477, 7.9568274 36.2826635)",Rue Jean Amrouche,,,,
210573162,residential,False,False,24.284,"LINESTRING (7.9592523 36.2821818, 7.9591569 36.2819774)",نهج عقبة ابن نافع,,,90,
210573170,residential,False,False,56.173,"LINESTRING (7.9592523 36.2821818, 7.9586641 36.2823561)",,,,,
210573165,residential,False,True,48.646,"LINESTRING (7.958261 36.283859, 7.9580747 36.2834481)",,,,,
210573196,residential,False,False,32.578,"LINESTRING (7.958261 36.283859, 7.9586006 36.2837546)",,,,,
210573196,residential,False,True,40.932,"LINESTRING (7.958261 36.283859, 7.957834 36.2839895)",,,,,
210573165,residential,False,False,132.644,"LINESTRING (7.958261 36.283859, 7.9586415 36.2845743, 7.9586338 36.2845981, 7.9586164 36.284617, 7.9585912 36.2846327, 7.958554 36.2846467, 7.9582033 36.2847682)",,,,,
210573190,residential,False,False,17.421,"LINESTRING (7.9578593 36.2827561, 7.958004 36.2826515)",,,,,
244611922,residential,False,True,48.652,"LINESTRING (7.9578593 36.2827561, 7.9575186 36.2830967)",Rue de Zama,,,,
244615795,residential,False,False,40.446,"LINESTRING (7.9578593 36.2827561, 7.9581159 36.2830553)",,,,,
210573180,residential,False,True,39.649,"LINESTRING (7.9578593 36.2827561, 7.9577485 36.2826183, 7.9577041 36.2824293)",,,,,
323061180,primary,False,False,13.115,"LINESTRING (7.9575483 36.2848931, 7.9576755 36.2849514)",,RN 20,,,
323061180,primary,False,True,55.178,"LINESTRING (7.9575483 36.2848931, 7.957068 36.2845827)",,RN 20,,,
375601562,residential,False,False,48.044,"LINESTRING (7.9575483 36.2848931, 7.9574461 36.2850509, 7.9572561 36.2852536)",,,,,
210573197,residential,False,False,46.195,"LINESTRING (7.9578608 36.2803108, 7.958255 36.2800432)",,,,,
210594007,residential,False,False,43.654,"LINESTRING (7.9578608 36.2803108, 7.9574473 36.2801034)",Rue Okba Ibn Nafaâ,,,80,
210594007,residential,False,True,70.038,"LINESTRING (7.9578608 36.2803108, 7.9582493 36.28049, 7.9585316 36.2806335)",Rue Okba Ibn Nafaâ,,,80,
210573196,residential,False,False,40.932,"LINESTRING (7.957834 36.2839895, 7.958261 36.283859)",,,,,
210573196,residential,False,True,40.098,"LINESTRING (7.957834 36.2839895, 7.9579958 36.2843257)",,,,,
210573173,residential,False,False,40.246,"LINESTRING (7.957834 36.2839895, 7.9575616 36.2838209, 7.9574792 36.2837677)",,,,,
244611921,residential,False,True,27.813,"LINESTRING (7.9583535 36.2833383, 7.9580747 36.2834481)",,,,,
244615795,residential,False,False,51.316,"LINESTRING (7.9583535 36.2833383, 7.9586006 36.2837546)",,,,,
244615795,residential,False,True,38.001999999999995,"LINESTRING (7.9583535 36.2833383, 7.9581793 36.2831264, 7.9581159 36.2830553)",,,,,
210585259,residential,False,False,49.26,"LINESTRING (7.9538284 36.2812178, 7.9543744 36.2812681)",,,,,
210585259,residential,False,True,19.945,"LINESTRING (7.9538284 36.2812178, 7.9536077 36.281195)",,,,,
210585269,residential,False,False,40.392,"LINESTRING (7.9538284 36.2812178, 7.9538867 36.2808576)",,,,,
210585269,residential,False,True,40.885,"LINESTRING (7.9538284 36.2812178, 7.9537787 36.2815833)",,,,,
210585231,residential,False,False,29.914,"LINESTRING (7.9523051 36.285195, 7.9525721 36.2853564)",Rue Abdelaziz Kader,,,,
210585231,residential,False,True,29.48,"LINESTRING (7.9523051 36.285195, 7.9520409 36.2850371)",Rue Abdelaziz Kader,,,,
244626591,residential,True,False,45.098,"LINESTRING (7.9523051 36.285195, 7.9526024 36.2848678)",Rue Emir Abdelkader,,,,
210585251,residential,True,False,39.672,"LINESTRING (7.9558339 36.2855853, 7.9554751 36.2853764)",Rue Larbi Ben Mhidi,,,,
1190099672,primary,False,False,38.323,"LINESTRING (7.9558339 36.2855853, 7.9560971 36.2853137)",Rue Djebar Amor,RN 20,,,
1190099672,primary,False,True,55.268,"LINESTRING (7.9558339 36.2855853, 7.9554496 36.285974)",Rue Djebar Amor,RN 20,,,
210585233,residential,False,True,33.889,"LINESTRING (7.9534655 36.2834068, 7.9537793 36.2835768)",,,,,
244616346,tertiary,False,False,27.279,"LINESTRING (7.9534655 36.2834068, 7.9533212 36.2836228)",Rue Didouche Mourad,,,,
244616346,tertiary,False,True,38.672,"LINESTRING (7.9534655 36.2834068, 7.9535514 36.2832884, 7.9536127 36.2832289, 7.9536535 36.2831816, 7.9536798 36.2831446, 7.9536925 36.2831132)",Rue Didouche Mourad,,,,
210585268,residential,False,False,29.507,"LINESTRING (7.9528489 36.285024, 7.9531281 36.2851646)",,,,,
210585268,residential,False,True,28.104,"LINESTRING (7.9528489 36.285024, 7.9526024 36.2848678)",,,,,
