osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,bridge,junction
168946058,True,Bab Csantina,primary,False,18.326,2,RN 3,40,"LINESTRING (6.9098157 36.8759092, 6.9098137 36.8757444)",,
284330340,True,Boulevard Les Allées du 20 Aout 1955,primary,False,12.243,,,,"LINESTRING (6.9098157 36.8759092, 6.9098722 36.8758088)",,
168946052,True,Place des Martyrs,primary,False,13.225,,,40,"LINESTRING (6.9098157 36.8759092, 6.909884 36.8758986, 6.9099556 36.8759255)",,roundabout
400607275,True,Rue Mahmoud Nafir,residential,False,89.066,,,,"LINESTRING (6.9077145 36.8805391, 6.9073616 36.8812887)",,
400607276,True,Rue Boudjemaa Lebardi,secondary,False,32.218,,,,"LINESTRING (6.9077145 36.8805391, 6.907386 36.880417)",,
168946052,True,Place des Martyrs,primary,False,8.736,,,40,"LINESTRING (6.9099556 36.8759255, 6.90998 36.8760016)",,roundabout
168946054,False,Rue Zighoud Youcef,secondary,False,36.843,2,,40,"LINESTRING (6.9051127 36.8838214, 6.9054973 36.8836983)",,
168946054,False,Rue Zighoud Youcef,secondary,True,29.42,2,,40,"LINESTRING (6.9051127 36.8838214, 6.9048066 36.8839217)",,
168946053,True,Rue Abdellah Ben Gharsallah,residential,False,96.744,,,,"LINESTRING (6.9051127 36.8838214, 6.9051351 36.8838063, 6.9051914 36.8837162, 6.9052983 36.8835006, 6.9055458 36.8830263)",,
168946055,True,,secondary,False,48.231,,,,"LINESTRING (6.9094829 36.8812048, 6.9099729 36.8813906)",,
253914395,True,Rue Boudjemaa Lebardi,secondary,False,86.835,,,,"LINESTRING (6.9094829 36.8812048, 6.9086007 36.8808703)",,
168946059,True,Rue Mohamed Salah Dehili,residential,False,51.386,,,,"LINESTRING (6.9097458 36.8768014, 6.9097351 36.8768936, 6.9096924 36.876984, 6.9095517 36.8772326)",,
168946061,True,,primary,False,31.155,,,,"LINESTRING (6.9061259 36.8829712, 6.9064523 36.8830729)",,
280411184,True,Rue Didouche Mourad,primary,False,16.256,2,RN 3,40,"LINESTRING (6.9061259 36.8829712, 6.9060611 36.8831079)",,
168946057,False,Avenue Mustapha Ben Boulaid,residential,False,16.334,,,,"LINESTRING (6.9062172 36.8817248, 6.9063863 36.8817821)",,
168946057,False,Avenue Mustapha Ben Boulaid,residential,True,26.939,,,,"LINESTRING (6.9062172 36.8817248, 6.9059411 36.8816252)",,
168946059,True,Rue Mohamed Salah Dehili,residential,False,96.018,,,,"LINESTRING (6.9091073 36.8780179, 6.9086661 36.878806)",,
228946605,True,Rue Jugurtha,residential,False,52.994,,,,"LINESTRING (6.9091073 36.8780179, 6.9096559 36.8782038)",,
168946055,True,,secondary,False,31.238999999999997,,,,"LINESTRING (6.9106068 36.8816309, 6.910776 36.8816999, 6.9108455 36.8817446, 6.9108965 36.8817854)",,
168946053,True,Rue Abdellah Ben Gharsallah,residential,False,45.884,,,,"LINESTRING (6.9060161 36.8821048, 6.9062172 36.8817248)",,
280411182,True,Rue Mahmoud Nafir,residential,False,43.079,,,,"LINESTRING (6.9070366 36.8819957, 6.9068438 36.8823511)",,
172431440,True,Rue Boudjemaa Lebardi,residential,False,26.621,,,,"LINESTRING (6.9073488 36.8804027, 6.9070744 36.8803071)",,
284332361,True,Rue Didouche Mourad,primary,False,41.296,2,RN 3,,"LINESTRING (6.9073488 36.8804027, 6.907537 36.8800632)",,
280411077,True,Rue Mohamed Boubaissa,residential,False,4.745,,,,"LINESTRING (6.9083521 36.8786985, 6.9083026 36.8786826)",,
280411184,True,Rue Didouche Mourad,primary,False,69.432,2,RN 3,40,"LINESTRING (6.9083521 36.8786985, 6.908032 36.879268)",,
172432341,True,Rue Ali Abdennour,residential,False,63.28,,,,"LINESTRING (6.9068415 36.8783177, 6.9071243 36.8777955)",,
283274485,True,Rue Ali Abdennour,residential,False,12.704,,,,"LINESTRING (6.9068415 36.8783177, 6.9067882 36.8784237)",,
168946057,False,Avenue Mustapha Ben Boulaid,residential,False,32.842,,,,"LINESTRING (6.9056032 36.8815061, 6.9059411 36.8816252)",,
168946057,False,Avenue Mustapha Ben Boulaid,residential,True,33.7,,,,"LINESTRING (6.9056032 36.8815061, 6.9052562 36.8813844)",,
172431742,True,Rue Kaddour Belizidia,residential,False,120.33999999999999,,,,"LINESTRING (6.9056032 36.8815061, 6.9059902 36.8807503, 6.906116 36.8805046)",,
400607277,False,Rue Kaddour Belizidia,residential,True,49.118,,,,"LINESTRING (6.9056032 36.8815061, 6.9055726 36.8815691, 6.9054975 36.881715, 6.905476 36.8817836, 6.9054331 36.8819119, 6.9054295 36.8819244)",,
172431742,True,Rue Kaddour Belizidia,residential,False,69.424,,,,"LINESTRING (6.9069911 36.8789026, 6.9073045 36.8783308)",,
172432785,True,,residential,False,37.161,,,,"LINESTRING (6.9069911 36.8789026, 6.9066103 36.8787651)",,
172431742,True,Rue Kaddour Belizidia,residential,False,97.122,,,,"LINESTRING (6.9065517 36.8797022, 6.9069911 36.8789026)",,
283274486,True,Avenue de la Révolution,residential,False,37.065,,,,"LINESTRING (6.9065517 36.8797022, 6.9069326 36.8798374)",,
172431980,True,Rue Majid Lezrak,residential,False,176.345,,,,"LINESTRING (6.9100382 36.8783334, 6.9108301 36.8768795)",,
253914403,True,,secondary,False,40.602,,,,"LINESTRING (6.9084115 36.8812026, 6.9086007 36.8808703)",,
272669019,False,,residential,False,47.446000000000005,,,,"LINESTRING (6.9084115 36.8812026, 6.9081813 36.8815654, 6.9081701 36.8815831)",,
168946055,True,,secondary,False,14.421,,,,"LINESTRING (6.9104611 36.881574, 6.9106068 36.8816309)",,
172431800,True,,tertiary,False,54.436,,,,"LINESTRING (6.9104611 36.881574, 6.9098789 36.881725)",,
172432037,False,Route de Bordj Hmam,secondary,False,60.291,,,,"LINESTRING (6.9112111 36.8764696, 6.9112396 36.8767561, 6.9112785 36.877009)",,
172540448,False,,secondary,False,134.667,,,,"LINESTRING (6.9112111 36.8764696, 6.9113085 36.8763905, 6.9115255 36.8762173, 6.9118903 36.8757796, 6.9119798 36.8756277, 6.9120114 36.8755439, 6.9120223 36.8754711)",,
172432037,False,Route de Bordj Hmam,secondary,True,60.291,,,,"LINESTRING (6.9112785 36.877009, 6.9112396 36.8767561, 6.9112111 36.8764696)",,
"[172432376, 228946593, 228946584]",True,,secondary,False,131.049,,,,"LINESTRING (6.9112785 36.877009, 6.9111796 36.8768927, 6.9101922 36.8764936, 6.9100189 36.876429)",yes,
228946580,False,,secondary,True,6.493,,,,"LINESTRING (6.9126207 36.8805475, 6.9126934 36.8805422)",,
228946580,False,,secondary,False,208.06799999999998,,,,"LINESTRING (6.9126207 36.8805475, 6.9125027 36.8808736, 6.9124496 36.8809849, 6.9123499 36.8810628, 6.9123268 36.8810809, 6.912246 36.8811032, 6.9120521 36.8811568, 6.9117302 36.8811997, 6.9116015 36.8813113, 6.9112563 36.8817032, 6.9111349 36.8818182)",,
228946600,False,,residential,False,182.903,,,,"LINESTRING (6.9126207 36.8805475, 6.9110639 36.8798317, 6.9108339 36.8797335)",,
228946580,False,,secondary,False,6.116,,,,"LINESTRING (6.9109455 36.8819433, 6.9108812 36.8819628)",,
228946580,False,,secondary,True,22.029,,,,"LINESTRING (6.9109455 36.8819433, 6.9110307 36.8819032, 6.9111349 36.8818182)",,
168946061,True,,primary,False,101.279,,,,"LINESTRING (6.9069853 36.8833172, 6.9075859 36.8833288, 6.9081236 36.883342)",,
400607274,False,Rue Ali Abdennour,residential,False,12.31,,,,"LINESTRING (6.9078192 36.8764018, 6.9077666 36.8765042)",,
168946052,True,Place des Martyrs,primary,False,22.924,,,40,"LINESTRING (6.9096821 36.8760855, 6.9097743 36.8759629, 6.9098157 36.8759092)",,roundabout
172432213,False,Rue el Moujahid,residential,False,48.932,,,,"LINESTRING (6.9096821 36.8760855, 6.9096381 36.8759389, 6.9094905 36.8756748)",,
400607274,False,Rue Ali Abdennour,residential,True,12.31,,,,"LINESTRING (6.9077666 36.8765042, 6.9078192 36.8764018)",,
346649158,True,,residential,False,121.042,,,,"LINESTRING (6.9077666 36.8765042, 6.9074709 36.8766856, 6.9072595 36.8768198, 6.9070804 36.8769292, 6.906691 36.877171)",,
228946586,False,,residential,False,55.859,,,,"LINESTRING (6.906691 36.877171, 6.9066676 36.876669)",,
228946598,False,,residential,False,38.235,,,,"LINESTRING (6.906691 36.877171, 6.9063511 36.8773815)",,
346649158,True,,residential,False,126.29,,,,"LINESTRING (6.906691 36.877171, 6.906691 36.8774076, 6.9066798 36.8777107, 6.906677 36.8778785, 6.9066844 36.877996, 6.9066932 36.878148, 6.9067027 36.8782613, 6.9067113 36.8783055)",,
283274485,True,Rue Ali Abdennour,residential,False,41.128,,,,"LINESTRING (6.9067882 36.8784237, 6.9066103 36.8787651)",,
168946052,True,Place des Martyrs,primary,False,4.578,,,40,"LINESTRING (6.9097967 36.8762978, 6.9097694 36.8763327)",,roundabout
"[172432473, 282809332]",True,,secondary,False,140.604,,,,"LINESTRING (6.9097967 36.8762978, 6.9107601 36.8766566, 6.9108803 36.8766452, 6.9112111 36.8764696)",,
172432592,True,,unclassified,False,79.58,,,,"LINESTRING (6.9108301 36.8768795, 6.9100711 36.8765006)",,
"[253914737, 172431980]",True,Rue Majid Lezrak,"['residential', 'secondary']",False,57.714,,,,"LINESTRING (6.9108301 36.8768795, 6.9109041 36.8767285, 6.9112111 36.8764696)",,
172432785,True,,residential,False,4.389,,,,"LINESTRING (6.908032 36.879268, 6.907987 36.8792518)",,
280411184,True,Rue Didouche Mourad,primary,False,58.647,2,RN 3,40,"LINESTRING (6.908032 36.879268, 6.9077615 36.879749)",,
172432784,True,,residential,False,46.179,,,,"LINESTRING (6.9092438 36.879687, 6.9087666 36.8795234)",,
312686248,False,,residential,False,47.717,,,,"LINESTRING (6.9092438 36.879687, 6.9097315 36.8798658)",,
280411397,True,Rue Majid Lezrak,residential,False,112.38300000000001,,,,"LINESTRING (6.9092438 36.879687, 6.9095709 36.8791199, 6.9097852 36.8787739)",,
172431440,True,Rue Boudjemaa Lebardi,residential,False,38.169,,,,"LINESTRING (6.9067397 36.8801916, 6.9063494 36.8800489)",,
172538837,True,Rue Mekki Ourtilani,residential,False,174.518,,,,"LINESTRING (6.9067397 36.8801916, 6.9063499 36.8808944, 6.9059411 36.8816252)",,
172432785,True,,residential,False,37.218,,,,"LINESTRING (6.9073747 36.8790363, 6.9069911 36.8789026)",,
172538837,True,Rue Mekki Ourtilani,residential,False,97.379,,,,"LINESTRING (6.9073747 36.8790363, 6.9069715 36.8797741, 6.9069326 36.8798374)",,
172538837,True,Rue Mekki Ourtilani,residential,False,70.094,,,,"LINESTRING (6.9083989 36.8770932, 6.9080989 36.8776761)",,
290276102,True,,residential,False,39.164,,,,"LINESTRING (6.9083989 36.8770932, 6.908801 36.8772367)",,
168946057,False,Avenue Mustapha Ben Boulaid,residential,False,26.939,,,,"LINESTRING (6.9059411 36.8816252, 6.9062172 36.8817248)",,
168946057,False,Avenue Mustapha Ben Boulaid,residential,True,32.842,,,,"LINESTRING (6.9059411 36.8816252, 6.9056032 36.8815061)",,
172538837,True,Rue Mekki Ourtilani,residential,False,47.202,,,,"LINESTRING (6.9059411 36.8816252, 6.9057295 36.8820145)",,
1099990165,False,,residential,True,21.923,,,,"LINESTRING (6.9053331 36.8828271, 6.9054245 36.882644)",,
172538966,True,Rue Ali Abdennour,residential,False,101.636,,,,"LINESTRING (6.9052072 36.8816101, 6.9051064 36.881871, 6.9050174 36.882075, 6.9049462 36.8822442, 6.9048443 36.8824767)",,
400607278,False,,residential,False,48.911,,,,"LINESTRING (6.9052072 36.8816101, 6.9052882 36.8817084, 6.9053899 36.8820201)",,
168946057,False,Avenue Mustapha Ben Boulaid,residential,False,33.7,,,,"LINESTRING (6.9052562 36.8813844, 6.9056032 36.8815061)",,
168946057,False,Avenue Mustapha Ben Boulaid,residential,True,19.682,,,,"LINESTRING (6.9052562 36.8813844, 6.9050536 36.8813132)",,
172538896,True,Rue Ali Abdennour,residential,False,25.472,,,,"LINESTRING (6.9052562 36.8813844, 6.9052072 36.8816101)",,
172539038,False,Rue Kaddour Belizidia,residential,True,63.963,,,,"LINESTRING (6.9053899 36.8820201, 6.9051367 36.8825585)",,
400607277,False,Rue Kaddour Belizidia,residential,False,11.209,,,,"LINESTRING (6.9053899 36.8820201, 6.9054295 36.8819244)",,
400607278,False,,residential,True,48.911,,,,"LINESTRING (6.9053899 36.8820201, 6.9052882 36.8817084, 6.9052072 36.8816101)",,
168946057,False,Avenue Mustapha Ben Boulaid,residential,False,19.682,,,,"LINESTRING (6.9050536 36.8813132, 6.9052562 36.8813844)",,
168946057,False,Avenue Mustapha Ben Boulaid,residential,True,23.75,,,,"LINESTRING (6.9050536 36.8813132, 6.9048089 36.8812277)",,
400607279,True,,residential,False,143.613,,,,"LINESTRING (6.9050536 36.8813132, 6.9053913 36.8805013, 6.9055633 36.8800877)",,
533258687,False,,residential,True,30.973,,,,"LINESTRING (6.9048996 36.8817809, 6.9045706 36.8816896)",,
400607279,True,,residential,False,53.879999999999995,,,,"LINESTRING (6.9048996 36.8817809, 6.9049503 36.8815691, 6.9050536 36.8813132)",,
172539038,False,Rue Kaddour Belizidia,residential,False,63.963,,,,"LINESTRING (6.9051367 36.8825585, 6.9053899 36.8820201)",,
399517873,True,Rue Houcine Assla,residential,False,27.306,,,,"LINESTRING (6.9051367 36.8825585, 6.9054245 36.882644)",,
399517873,True,Rue Houcine Assla,residential,False,26.351,,,,"LINESTRING (6.9054245 36.882644, 6.9057021 36.8827268)",,
1099990165,False,,residential,False,21.923,,,,"LINESTRING (6.9054245 36.882644, 6.9053331 36.8828271)",,
399517873,True,Rue Houcine Assla,residential,False,27.551,,,,"LINESTRING (6.9048443 36.8824767, 6.9051367 36.8825585)",,
"[526508827, 172538966, 400607279]",True,Rue Ali Abdennour,residential,False,132.81599999999997,,,,"LINESTRING (6.9048443 36.8824767, 6.9048315 36.8825147, 6.9048017 36.8825253, 6.904719 36.8825628, 6.9046335 36.8825827, 6.9045012 36.8825937, 6.9045141 36.8825605, 6.9045695 36.8824593, 6.9046162 36.882381, 6.9046606 36.8823067, 6.9047533 36.8821351, 6.9048504 36.8819439, 6.9048996 36.8817809)",,
172539250,False,Rue Tahar Djouad,residential,True,48.392,,,,"LINESTRING (6.903974 36.8829246, 6.9045178 36.8829388)",,
172539250,False,Rue Tahar Djouad,residential,False,26.074,,,,"LINESTRING (6.9048108 36.8829465, 6.9045178 36.8829388)",,
172539379,True,Rue Ali Abdennour,residential,False,108.438,,,,"LINESTRING (6.9048108 36.8829465, 6.9048066 36.8839217)",,
172539250,False,Rue Tahar Djouad,residential,True,65.991,,,,"LINESTRING (6.9048108 36.8829465, 6.9052652 36.8829887, 6.9053687 36.8830018, 6.9055458 36.8830263)",,
172539250,False,Rue Tahar Djouad,residential,True,6.884,,,,"LINESTRING (6.9059882 36.8830871, 6.9060611 36.8831079)",,
172539250,False,Rue Tahar Djouad,residential,False,39.924,,,,"LINESTRING (6.9059882 36.8830871, 6.9057325 36.8830524, 6.9055458 36.8830263)",,
284332361,True,Rue Didouche Mourad,primary,False,146.926,2,RN 3,,"LINESTRING (6.9059882 36.8830871, 6.9060541 36.8829513, 6.9060982 36.8828607, 6.9063998 36.88221, 6.9065864 36.8818557)",,
168946054,False,Rue Zighoud Youcef,secondary,False,29.42,2,,40,"LINESTRING (6.9048066 36.8839217, 6.9051127 36.8838214)",,
168946057,False,Avenue Mustapha Ben Boulaid,residential,False,23.75,,,,"LINESTRING (6.9048089 36.8812277, 6.9050536 36.8813132)",,
168946057,False,Avenue Mustapha Ben Boulaid,residential,True,27.283,,,,"LINESTRING (6.9048089 36.8812277, 6.9045325 36.8811213)",,
452728225,False,Rue Salah Boughamouza,residential,False,55.562,,,,"LINESTRING (6.9048089 36.8812277, 6.9045706 36.8816896)",,
533257571,False,,residential,False,22.504,,,,"LINESTRING (6.9048089 36.8812277, 6.9048766 36.8810327)",,
228946599,False,,residential,False,30.025,,,,"LINESTRING (6.9037279 36.8823792, 6.9038225 36.88212)",,
452728225,False,Rue Salah Boughamouza,residential,True,25.213,,,,"LINESTRING (6.9037279 36.8823792, 6.9040081 36.8823448)",,
452728225,False,Rue Salah Boughamouza,residential,False,44.337,,,,"LINESTRING (6.9037279 36.8823792, 6.9036199 36.8824097, 6.9034375 36.8824697, 6.9033545 36.8826035)",,
290276000,False,,residential,True,86.144,,,,"LINESTRING (6.9040081 36.8823448, 6.90434 36.881617)",,
452728225,False,Rue Salah Boughamouza,residential,False,25.213,,,,"LINESTRING (6.9040081 36.8823448, 6.9037279 36.8823792)",,
452728225,False,Rue Salah Boughamouza,residential,True,93.40100000000001,,,,"LINESTRING (6.9040081 36.8823448, 6.9042121 36.8822935, 6.9042354 36.882262, 6.9044045 36.8819939, 6.9045706 36.8816896)",,
228946603,False,,residential,False,22.705,,,,"LINESTRING (6.9025702 36.8819818, 6.9028236 36.8819571)",,
618295490,False,,residential,False,12.837,,,,"LINESTRING (6.9025702 36.8819818, 6.9024334 36.881945)",,
618295488,False,,residential,True,122.87799999999999,,,,"LINESTRING (6.9025702 36.8819818, 6.9025809 36.8820673, 6.9025506 36.8821556, 6.9022933 36.8826823, 6.9022777 36.8828994, 6.9023201 36.88304)",,
228946611,False,,residential,False,22.042,,,,"LINESTRING (6.9045706 36.8816896, 6.90434 36.881617)",,
452728225,False,Rue Salah Boughamouza,residential,True,55.562,,,,"LINESTRING (6.9045706 36.8816896, 6.9048089 36.8812277)",,
533258687,False,,residential,False,30.973,,,,"LINESTRING (6.9045706 36.8816896, 6.9048996 36.8817809)",,
452728225,False,Rue Salah Boughamouza,residential,False,93.401,,,,"LINESTRING (6.9045706 36.8816896, 6.9044045 36.8819939, 6.9042354 36.882262, 6.9042121 36.8822935, 6.9040081 36.8823448)",,
"[172539400, 618295485]",False,,residential,False,144.996,,,,"LINESTRING (6.9033545 36.8826035, 6.9031264 36.8827529, 6.9028582 36.8831563, 6.902759 36.8832683, 6.9026658 36.8832956, 6.90259 36.8832936, 6.902497 36.8832238, 6.9024161 36.8831399, 6.9023201 36.88304)",,
228946597,False,Rue Salah Boughamouza,residential,False,153.877,,,,"LINESTRING (6.9033545 36.8826035, 6.9033224 36.8826895, 6.9029276 36.8834423, 6.903088 36.8839025)",,
452728225,False,Rue Salah Boughamouza,residential,True,44.337,,,,"LINESTRING (6.9033545 36.8826035, 6.9034375 36.8824697, 6.9036199 36.8824097, 6.9037279 36.8823792)",,
"[172539400, 618295485]",False,,residential,True,144.99599999999998,,,,"LINESTRING (6.9023201 36.88304, 6.9024161 36.8831399, 6.902497 36.8832238, 6.90259 36.8832936, 6.9026658 36.8832956, 6.902759 36.8832683, 6.9028582 36.8831563, 6.9031264 36.8827529, 6.9033545 36.8826035)",,
618295488,False,,residential,False,122.87799999999999,,,,"LINESTRING (6.9023201 36.88304, 6.9022777 36.8828994, 6.9022933 36.8826823, 6.9025506 36.8821556, 6.9025809 36.8820673, 6.9025702 36.8819818)",,
172431742,True,Rue Kaddour Belizidia,residential,False,94.635,,,,"LINESTRING (6.9073045 36.8783308, 6.9077472 36.8775569)",,
280411077,True,Rue Mohamed Boubaissa,residential,False,83.745,,,,"LINESTRING (6.9073045 36.8783308, 6.9069492 36.8782061, 6.9071396 36.8778425, 6.9071243 36.8777955)",,
172538837,True,Rue Mekki Ourtilani,residential,False,69.324,,,,"LINESTRING (6.9076824 36.8784635, 6.9073747 36.8790363)",,
280411077,True,Rue Mohamed Boubaissa,residential,False,36.709,,,,"LINESTRING (6.9076824 36.8784635, 6.9073045 36.8783308)",,
168946059,True,Rue Mohamed Salah Dehili,residential,False,69.516,,,,"LINESTRING (6.9086661 36.878806, 6.9083504 36.8793779)",,
280411077,True,Rue Mohamed Boubaissa,residential,False,30.379,,,,"LINESTRING (6.9086661 36.878806, 6.9083521 36.8786985)",,
283274485,True,Rue Ali Abdennour,residential,False,41.47,,,,"LINESTRING (6.9061856 36.8795799, 6.9060008 36.8799223)",,
283274486,True,Avenue de la Révolution,residential,False,35.288,,,,"LINESTRING (6.9061856 36.8795799, 6.9065517 36.8797022)",,
172538837,True,Rue Mekki Ourtilani,residential,False,42.96,,,,"LINESTRING (6.9069326 36.8798374, 6.9067397 36.8801916)",,
283274486,True,Avenue de la Révolution,residential,False,33.248,,,,"LINESTRING (6.9069326 36.8798374, 6.9072713 36.8799639)",,
283274485,True,Rue Ali Abdennour,residential,False,55.865,,,,"LINESTRING (6.9060008 36.8799223, 6.9057639 36.8803876)",,
172431440,True,Rue Boudjemaa Lebardi,residential,False,34.052,,,,"LINESTRING (6.9063494 36.8800489, 6.9060008 36.8799223)",,
172431742,True,Rue Kaddour Belizidia,residential,False,42.544,,,,"LINESTRING (6.9063494 36.8800489, 6.9065517 36.8797022)",,
280411397,True,Rue Majid Lezrak,residential,False,58.915,,,,"LINESTRING (6.9089777 36.8801722, 6.9092438 36.879687)",,
168946056,True,Rue Mohamed Khemisti,secondary,False,47.649,,,,"LINESTRING (6.9089777 36.8801722, 6.9093758 36.8803136, 6.9094553 36.8803623)",,
253914403,True,,secondary,False,84.558,,,,"LINESTRING (6.9086007 36.8808703, 6.9089777 36.8801722)",,
253914395,True,Rue Boudjemaa Lebardi,secondary,False,46.711,,,,"LINESTRING (6.9086007 36.8808703, 6.9085978 36.8808692, 6.908126 36.8806906)",,
168946053,True,Rue Abdellah Ben Gharsallah,residential,False,36.088,,,,"LINESTRING (6.9055458 36.8830263, 6.9057021 36.8827268)",,
172539250,False,Rue Tahar Djouad,residential,False,65.991,,,,"LINESTRING (6.9055458 36.8830263, 6.9053687 36.8830018, 6.9052652 36.8829887, 6.9048108 36.8829465)",,
172539250,False,Rue Tahar Djouad,residential,True,39.924,,,,"LINESTRING (6.9055458 36.8830263, 6.9057325 36.8830524, 6.9059882 36.8830871)",,
287202901,True,Rue Didouch Mourad,primary,False,5.646,2,RN 3,40,"LINESTRING (6.9059928 36.8840003, 6.906018 36.8840469)",yes,
287202900,True,Boulevard Brahim Maiza,primary,False,203.64,2,,60,"LINESTRING (6.9059928 36.8840003, 6.9072293 36.8835901, 6.9077527 36.8834117, 6.9078375 36.8833864, 6.9079334 36.8833685, 6.9081236 36.883342)",,
280411287,False,,primary_link,True,10.701,,,,"LINESTRING (6.909933 36.8757145, 6.909816 36.8756921)",,
228946586,False,,residential,True,7.8,,,,"LINESTRING (6.90664 36.8760792, 6.9066433 36.8761493)",,
228946616,False,,residential,False,29.898,,,,"LINESTRING (6.90664 36.8760792, 6.9064948 36.8763217)",,
