osmid,highway,oneway,reversed,length,name,lanes,ref,maxspeed,geometry,junction
190397356,residential,False,False,35.01,,,,,"LINESTRING (0.3290927 35.4174029, 0.3287064 35.4174075)",
190397356,residential,False,True,125.74,,,,,"LINESTRING (0.3290927 35.4174029, 0.3304748 35.4173026)",
306149529,secondary,False,False,63.652,,,,,"LINESTRING (0.3290927 35.4174029, 0.3294056 35.4168904)",
306149529,secondary,False,True,62.028,,,,,"LINESTRING (0.3290927 35.4174029, 0.3290251 35.417958)",
190397299,residential,False,True,62.079,,,,,"LINESTRING (0.3294056 35.4168904, 0.3287211 35.416868)",
306149529,secondary,False,False,40.18,,,,,"LINESTRING (0.3294056 35.4168904, 0.3294129 35.4165291)",
306149529,secondary,False,True,63.652,,,,,"LINESTRING (0.3294056 35.4168904, 0.3290927 35.4174029)",
449594927,residential,False,False,97.601,,,,,"LINESTRING (0.3294056 35.4168904, 0.3304826 35.4168988)",
190263595,residential,False,True,97.203,Rue 24 Février,,,,"LINESTRING (0.3294541 35.4144926, 0.3305267 35.4144978)",
306149529,secondary,False,True,90.725,,,,,"LINESTRING (0.3294541 35.4144926, 0.3294376 35.4153084)",
313820587,secondary,False,False,32.869,Rue 24 Février,,,,"LINESTRING (0.3294541 35.4144926, 0.3290914 35.4144947)",
190263639,residential,False,True,92.018,Rue 24 Février,,,,"LINESTRING (0.3290914 35.4144947, 0.3290728 35.4153221)",
313820583,residential,False,False,30.159,Rue 24 Février,,,,"LINESTRING (0.3290914 35.4144947, 0.3287587 35.4144881)",
313820585,secondary,False,False,90.976,,,,,"LINESTRING (0.3290914 35.4144947, 0.329117 35.4136768)",
313820587,secondary,False,True,32.869,Rue 24 Février,,,,"LINESTRING (0.3290914 35.4144947, 0.3294541 35.4144926)",
306149529,secondary,False,False,90.725,,,,,"LINESTRING (0.3294376 35.4153084, 0.3294541 35.4144926)",
306149529,secondary,False,True,89.235,,,,,"LINESTRING (0.3294376 35.4153084, 0.3294214 35.4161108)",
313815244,primary,False,False,33.094,Boulevard des Martyrs,2,RN 91,80,"LINESTRING (0.3294376 35.4153084, 0.3290728 35.4153221)",
313815244,primary,False,True,97.481,Boulevard des Martyrs,2,RN 91,80,"LINESTRING (0.3294376 35.4153084, 0.3305133 35.415308)",
190258597,residential,False,False,52.647,Rue Merine Laid,,,,"LINESTRING (0.3262386 35.4135962, 0.3268192 35.4136125)",
190391518,residential,False,False,36.327,,,,,"LINESTRING (0.3262386 35.4135962, 0.3262381 35.4132695)",
190391518,residential,False,True,91.279,,,,,"LINESTRING (0.3262386 35.4135962, 0.3261943 35.4144163)",
