osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,junction
288892382,residential,False,False,84.423,,,,"LINESTRING (5.9916763 33.5293827, 5.9925706 33.5295265)",
383841586,primary,True,False,71.996,2,RN 3,90,"LINESTRING (5.9916763 33.5293827, 5.9915432 33.5300206)",
288891726,residential,False,False,77.262,,,,"LINESTRING (5.9910581 33.5319839, 5.9918783 33.5321078)",
288900733,primary,False,True,7.605,2,RN 123,50,"LINESTRING (5.9910581 33.5319839, 5.9909773 33.531972)",
383841586,primary,True,False,17.409,2,RN 3,90,"LINESTRING (5.9910581 33.5319839, 5.991023 33.5321377)",
288890776,residential,False,True,71.753,,,,"LINESTRING (5.9907421 33.5329166, 5.989982 33.5327943)",
706726894,primary,True,False,28.686,2,RN 3,90,"LINESTRING (5.9907421 33.5329166, 5.9908044 33.5326639)",
475396473,residential,False,False,78.014,,,,"LINESTRING (5.9903029 33.5346333, 5.9896778 33.5345138, 5.9897225 33.534351)",
706726894,primary,True,False,41.245999999999995,2,RN 3,90,"LINESTRING (5.9903029 33.5346333, 5.9903383 33.5344563, 5.9903801 33.534268)",
288900733,primary,False,False,7.605,2,RN 123,50,"LINESTRING (5.9909773 33.531972, 5.9910581 33.5319839)",
288900733,primary,False,True,122.509,2,RN 123,50,"LINESTRING (5.9909773 33.531972, 5.9896756 33.531781)",
706726894,primary,True,False,71.328,2,RN 3,90,"LINESTRING (5.9909773 33.531972, 5.9911409 33.5313452)",
143084722,primary,False,True,35.104,2,RN 48A,,"LINESTRING (5.9945415 33.5320057, 5.9941718 33.5319372)",
288892394,residential,False,True,25.752,,,,"LINESTRING (5.9945415 33.5320057, 5.9944841 33.5322323)",
143084722,primary,False,False,6.463,2,RN 48A,,"LINESTRING (5.9911409 33.5313452, 5.9912093 33.5313565)",
288889935,tertiary,False,True,124.205,,,,"LINESTRING (5.9911409 33.5313452, 5.9898273 33.5311246)",
706726894,primary,True,False,59.479,2,RN 3,90,"LINESTRING (5.9911409 33.5313452, 5.9912601 33.5308196)",
143084722,primary,False,False,77.463,2,RN 48A,,"LINESTRING (5.9912093 33.5313565, 5.9920229 33.5315157)",
143084722,primary,False,True,6.463,2,RN 48A,,"LINESTRING (5.9912093 33.5313565, 5.9911409 33.5313452)",
383841586,primary,True,False,71.158,2,RN 3,90,"LINESTRING (5.9912093 33.5313565, 5.9910581 33.5319839)",
475395733,secondary,True,False,10.665,2,,50,"LINESTRING (5.9882516 33.5262505, 5.9882053 33.5263383)",
288889271,secondary,False,True,15.115,2,,40,"LINESTRING (5.9882516 33.5262505, 5.9883041 33.5262028, 5.9883618 33.5261503)",
1017580379,secondary_link,False,False,11.078,,,,"LINESTRING (5.9856007 33.5293482, 5.9854853 33.5293223)",
710500031,secondary,True,False,116.59,2,,50,"LINESTRING (5.9856007 33.5293482, 5.9855117 33.5298717, 5.9854165 33.5303854)",
288889935,tertiary,False,False,56.83,,,,"LINESTRING (5.9854165 33.5303854, 5.9860179 33.5304848)",
288889935,tertiary,False,True,11.804,,,,"LINESTRING (5.9854165 33.5303854, 5.9852922 33.5303623)",
710500031,secondary,True,False,44.075,2,,50,"LINESTRING (5.9854165 33.5303854, 5.9853277 33.5307748)",
288889272,secondary,True,False,47.279,2,,50,"LINESTRING (5.9848941 33.5325296, 5.9848424 33.5329526)",
288890772,residential,False,True,40.919,,,,"LINESTRING (5.9848941 33.5325296, 5.9853224 33.5326188)",
288889273,secondary,True,False,43.143,2,,50,"LINESTRING (5.9846779 33.5336728, 5.9847144 33.533286)",
288890748,tertiary,False,False,38.084,,,,"LINESTRING (5.9846779 33.5336728, 5.9842725 33.5337286)",
288890748,tertiary,False,True,9.458,,,,"LINESTRING (5.9846779 33.5336728, 5.9847793 33.5336633)",
288889936,tertiary,False,False,10.14,,,,"LINESTRING (5.9855551 33.5291035, 5.9856615 33.5291247)",
475395738,secondary,True,False,46.364999999999995,2,,50,"LINESTRING (5.9855551 33.5291035, 5.9856127 33.5289771, 5.9858126 33.5287499)",
288889276,residential,False,True,38.459,,,,"LINESTRING (5.9908497 33.5260313, 5.9904412 33.5259708)",
288889276,residential,False,False,18.339,,,,"LINESTRING (5.9902464 33.525942, 5.9904412 33.5259708)",
288889277,residential,False,False,56.533,,,,"LINESTRING (5.9902464 33.525942, 5.990134 33.5264417)",
288889936,tertiary,False,False,40.085,,,,"LINESTRING (5.9893662 33.529731, 5.9897907 33.5297998)",
288889936,tertiary,False,True,12.841,,,,"LINESTRING (5.9893662 33.529731, 5.9892302 33.529709)",
288889277,residential,False,True,138.92000000000002,,,,"LINESTRING (5.9893662 33.529731, 5.989637 33.5286381, 5.989667 33.5285071)",
288889278,residential,False,False,14.241,,,,"LINESTRING (5.9910375 33.5265836, 5.9908885 33.5265524)",
383841585,primary,True,False,63.833,2,RN 3,50,"LINESTRING (5.9910375 33.5265836, 5.9908497 33.5260313)",
288889277,residential,False,False,105.858,,,,"LINESTRING (5.990134 33.5264417, 5.9899223 33.5273772)",
288889277,residential,False,True,56.533,,,,"LINESTRING (5.990134 33.5264417, 5.9902464 33.525942)",
288889278,residential,False,False,50.771,,,,"LINESTRING (5.990134 33.5264417, 5.9895962 33.5263552)",
288889278,residential,False,True,71.014,,,,"LINESTRING (5.990134 33.5264417, 5.9908885 33.5265524)",
288889279,tertiary,False,False,22.207,,,,"LINESTRING (5.9913567 33.5275775, 5.9911183 33.5275578)",
383841585,primary,True,False,108.873,2,RN 3,50,"LINESTRING (5.9913567 33.5275775, 5.9910529 33.5266317)",
288889277,residential,False,False,60.357,,,,"LINESTRING (5.9899223 33.5273772, 5.9898016 33.5279106)",
288889277,residential,False,True,105.858,,,,"LINESTRING (5.9899223 33.5273772, 5.990134 33.5264417)",
288889279,tertiary,False,False,48.119,,,,"LINESTRING (5.9899223 33.5273772, 5.9894133 33.5272922)",
288889279,tertiary,False,True,40.516,,,,"LINESTRING (5.9899223 33.5273772, 5.9903524 33.5274421)",
288889279,tertiary,False,True,48.611,,,,"LINESTRING (5.9876076 33.5269733, 5.9881225 33.5270562)",
710500031,secondary,True,False,69.413,2,,50,"LINESTRING (5.9876076 33.5269733, 5.9871526 33.5274691)",
710500033,tertiary,True,False,13.171999999999999,2,,50,"LINESTRING (5.9876076 33.5269733, 5.9875744 33.5269838, 5.9875401 33.5269914, 5.987505 33.5269961, 5.9874695 33.5269977)",
288889280,tertiary,True,False,87.378,2,,50,"LINESTRING (5.9841472 33.5262132, 5.9850538 33.5264284)",
