osmid,highway,oneway,reversed,length,geometry,junction,ref
"[168080185, 168080173]",secondary,False,"[False, True]",75.914,"LINESTRING (6.3238014 36.5179794, 6.3237598 36.5180957, 6.3237441 36.5181396, 6.323696 36.5184603, 6.3236676 36.518565, 6.3236337 36.5186464)",,
168080173,secondary,False,True,94.619,"LINESTRING (6.3238014 36.5179794, 6.3238937 36.517881, 6.3245581 36.5173866)",,
171167388,residential,False,False,47.841,"LINESTRING (6.3238014 36.5179794, 6.3236846 36.517843, 6.3236011 36.5177223, 6.3235143 36.5176167)",,
168072384,secondary,True,False,12.465,"LINESTRING (6.3312667 36.5124266, 6.3313383 36.5123304)",,
168080173,secondary,False,False,29.822000000000003,"LINESTRING (6.3312667 36.5124266, 6.331131 36.5125401, 6.3310325 36.5126176)",,
168080184,secondary,True,False,14.088000000000001,"LINESTRING (6.3234806 36.5189634, 6.3234422 36.5189608, 6.3234072 36.5189477, 6.3233799 36.5189258, 6.3233626 36.5188951)",roundabout,
707216781,secondary,True,False,98.015,"LINESTRING (6.3234806 36.5189634, 6.3231712 36.5192834, 6.3227626 36.5196283)",,
707530421,residential,False,False,8.042,"LINESTRING (6.3226831 36.5195944, 6.3227626 36.5196283)",,
707530421,residential,False,True,39.097,"LINESTRING (6.3226831 36.5195944, 6.3222939 36.5194338)",,
168080175,secondary,True,False,98.835,"LINESTRING (6.3226831 36.5195944, 6.3230207 36.5192892, 6.3231225 36.5191673, 6.323241 36.5190303, 6.3233626 36.5188951)",,
171167369,residential,False,False,22.343,"LINESTRING (6.3235808 36.518886, 6.3238308 36.5188891)",,
168080184,secondary,True,False,13.360000000000001,"LINESTRING (6.3235808 36.518886, 6.3235694 36.5189156, 6.3235459 36.5189402, 6.3235134 36.5189569, 6.3234806 36.5189634)",roundabout,
168080184,secondary,True,False,23.064999999999998,"LINESTRING (6.3233626 36.5188951, 6.3233604 36.5188642, 6.3233715 36.5188344, 6.3233946 36.5188095, 6.3234268 36.5187925, 6.3234626 36.5187855, 6.323501 36.5187886, 6.323527 36.5187975)",roundabout,
707530421,residential,False,True,8.042,"LINESTRING (6.3227626 36.5196283, 6.3226831 36.5195944)",,
724514754,residential,False,False,97.796,"LINESTRING (6.3255991 36.5154773, 6.3248085 36.5160854)",,
724514755,residential,False,True,33.723,"LINESTRING (6.3255991 36.5154773, 6.3258411 36.51571)",,
724514756,residential,False,True,118.884,"LINESTRING (6.3255991 36.5154773, 6.3250948 36.5149986, 6.3249392 36.5147885, 6.3248594 36.5146822, 6.3248093 36.514621)",,
168072415,residential,False,False,55.282000000000004,"LINESTRING (6.3253992 36.5179007, 6.3255268 36.5178048, 6.3258711 36.5175796)",,
168080181,secondary,False,False,75.71,"LINESTRING (6.3253992 36.5179007, 6.3254361 36.5179061, 6.3254743 36.5179206, 6.3255353 36.5179691, 6.3259954 36.5183733)",,
168080181,secondary,False,True,100.837,"LINESTRING (6.3253992 36.5179007, 6.3253006 36.5179292, 6.3252456 36.5179271, 6.325192 36.5179142, 6.3245581 36.5173866)",,
168072415,residential,False,False,94.363,"LINESTRING (6.3269882 36.5167432, 6.3262838 36.516111)",,
168072415,residential,False,True,50.607,"LINESTRING (6.3269882 36.5167432, 6.3265797 36.5170584)",,
171167482,residential,False,True,35.709,"LINESTRING (6.3269882 36.5167432, 6.327248 36.5164992)",,
171167454,residential,False,True,68.508,"LINESTRING (6.3269882 36.5167432, 6.3272506 36.5169571, 6.3275577 36.517154)",,
168080173,secondary,False,True,112.73,"LINESTRING (6.3245581 36.5173866, 6.3254964 36.516709)",,
724514754,residential,False,True,92.758,"LINESTRING (6.3245581 36.5173866, 6.3238786 36.516756)",,
168080173,secondary,False,False,94.619,"LINESTRING (6.3245581 36.5173866, 6.3238937 36.517881, 6.3238014 36.5179794)",,
168080181,secondary,False,False,100.83700000000002,"LINESTRING (6.3245581 36.5173866, 6.325192 36.5179142, 6.3252456 36.5179271, 6.3253006 36.5179292, 6.3253992 36.5179007)",,
171167429,residential,False,True,44.999,"LINESTRING (6.3238786 36.516756, 6.3234942 36.5170174)",,
724514754,residential,False,False,92.758,"LINESTRING (6.3238786 36.516756, 6.3245581 36.5173866)",,
724514754,residential,False,True,17.157,"LINESTRING (6.3238786 36.516756, 6.3240247 36.5166559)",,
168072417,tertiary,False,False,85.952,"LINESTRING (6.3268406 36.5184181, 6.3275518 36.5178977)",,
168072417,tertiary,False,True,52.571,"LINESTRING (6.3268406 36.5184181, 6.3263997 36.5187311)",,
171167446,residential,False,False,127.277,"LINESTRING (6.3268406 36.5184181, 6.3258711 36.5175796)",,
"[171167424, 171167446]",residential,False,True,42.414,"LINESTRING (6.3268406 36.5184181, 6.3269917 36.5185394, 6.3270145 36.5185555, 6.3270468 36.5185635, 6.3270839 36.5185604, 6.3272385 36.5185285)",,
168072415,residential,False,True,94.363,"LINESTRING (6.3262838 36.516111, 6.3269882 36.5167432)",,
168080173,secondary,False,False,96.814,"LINESTRING (6.3262838 36.516111, 6.3254964 36.516709)",,
724514755,residential,False,False,59.61,"LINESTRING (6.3262838 36.516111, 6.3258411 36.51571)",,
168080173,secondary,False,True,76.666,"LINESTRING (6.3262838 36.516111, 6.32658 36.5158904, 6.3269184 36.5156471)",,
168072417,tertiary,False,False,52.571,"LINESTRING (6.3263997 36.5187311, 6.3268406 36.5184181)",,
168080181,secondary,False,True,6.313,"LINESTRING (6.3263997 36.5187311, 6.3263507 36.5186902)",,
168080184,secondary,True,False,11.527,"LINESTRING (6.323527 36.5187975, 6.3235564 36.5188176, 6.3235754 36.5188446, 6.3235808 36.518886)",roundabout,
182692036,secondary,False,True,19.398,"LINESTRING (6.323527 36.5187975, 6.3236012 36.5187079, 6.3236337 36.5186464)",,
171167425,residential,False,False,12.438,"LINESTRING (6.3241446 36.5150967, 6.3240628 36.5150062)",,
171167485,residential,False,False,23.387,"LINESTRING (6.3241446 36.5150967, 6.3239609 36.5152465)",,
171167485,residential,False,True,79.565,"LINESTRING (6.3241446 36.5150967, 6.3245563 36.5147906, 6.3248093 36.514621)",,
168080173,secondary,False,False,76.666,"LINESTRING (6.3269184 36.5156471, 6.32658 36.5158904, 6.3262838 36.516111)",,
168080173,secondary,False,True,55.592,"LINESTRING (6.3269184 36.5156471, 6.3272902 36.5153607, 6.3273686 36.5153021)",,
171167367,residential,False,False,85.374,"LINESTRING (6.3269184 36.5156471, 6.3271147 36.5158412, 6.3275208 36.516243)",,
168072417,tertiary,False,True,65.437,"LINESTRING (6.328084 36.5174935, 6.3275518 36.5178977)",,
171167454,residential,False,False,42.372,"LINESTRING (6.328084 36.5174935, 6.3277146 36.5172546)",,
168072417,tertiary,False,False,38.429,"LINESTRING (6.328084 36.5174935, 6.3283425 36.5173038, 6.3284052 36.5172639)",,
171167408,residential,False,False,38.585,"LINESTRING (6.3300562 36.516345, 6.3296688 36.5164982)",,
171167408,residential,False,True,22.378999999999998,"LINESTRING (6.3300562 36.516345, 6.3302399 36.5163233, 6.3303043 36.5163287)",,
"[171167458, 171167413]",residential,False,"[False, True]",37.134,"LINESTRING (6.3300562 36.516345, 6.3300709 36.5161844, 6.3300911 36.5160971, 6.3301139 36.516015)",,
171167425,residential,False,True,51.636,"LINESTRING (6.3239499 36.512015, 6.3236805 36.5124258)",,
171167434,residential,False,True,84.204,"LINESTRING (6.3239499 36.512015, 6.3233085 36.5114603)",,
171167434,residential,False,False,132.051,"LINESTRING (6.3239499 36.512015, 6.3246365 36.51261, 6.3249614 36.5128806)",,
171167382,residential,False,False,9.831,"LINESTRING (6.3296391 36.5152271, 6.3296565 36.5151398)",,
171167382,residential,False,True,70.908,"LINESTRING (6.3296391 36.5152271, 6.3296659 36.5154912, 6.3297437 36.5157229, 6.3298121 36.5158437)",,
171167407,residential,False,False,63.206,"LINESTRING (6.3296391 36.5152271, 6.3293749 36.5153749, 6.3290745 36.5155689)",,
171167376,tertiary,True,False,41.592999999999996,"LINESTRING (6.3227123 36.5113954, 6.3224383 36.5112811, 6.3224102 36.5112635, 6.3223816 36.5112391, 6.3223656 36.5112137, 6.3223569 36.5111791)",,
