osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,junction
242894533,secondary,False,False,112.462,,,,,"LINESTRING (5.8975504 36.7713218, 5.8973565 36.7723212)",
245126918,secondary,True,False,90.006,2,CW 135,شارع أول نوفمبر,,"LINESTRING (5.8975504 36.7713218, 5.8985506 36.7714371)",
245126921,secondary,True,False,140.015,,CW 135,,,"LINESTRING (5.8975504 36.7713218, 5.8978077 36.7700796)",
245126923,secondary,False,True,92.143,,CW 147,شارع أول نوفمبر,,"LINESTRING (5.8975504 36.7713218, 5.8965304 36.7711836)",
124872231,secondary,False,False,69.57,2,CW 148,شارع دخلي المختار,60,"LINESTRING (5.899875 36.7721867, 5.8992435 36.7725549)",
1211277565,secondary,False,False,46.887,,CW 135,,,"LINESTRING (5.899875 36.7721867, 5.9003664 36.7723379)",
1211277565,secondary,False,True,104.20899999999999,,CW 135,,,"LINESTRING (5.899875 36.7721867, 5.8996238 36.7721033, 5.8994697 36.7719777, 5.899322 36.7717366, 5.899138 36.7715048)",
242894537,residential,False,False,113.095,,,,,"LINESTRING (5.899138 36.7715048, 5.898923 36.7725072)",
245126915,residential,False,True,25.0,,,,,"LINESTRING (5.899138 36.7715048, 5.8991717 36.7712816)",
1226670401,secondary,False,True,52.859,,CW 135,شارع أول نوفمبر,,"LINESTRING (5.899138 36.7715048, 5.8985506 36.7714371)",
1211277565,secondary,False,False,104.209,,CW 135,,,"LINESTRING (5.899138 36.7715048, 5.899322 36.7717366, 5.8994697 36.7719777, 5.8996238 36.7721033, 5.899875 36.7721867)",
245128270,secondary,False,False,143.02800000000002,,CW 135,,,"LINESTRING (5.8983168 36.7675092, 5.8981991 36.7680962, 5.8980621 36.7687792)",
242894536,residential,False,False,89.706,,,,,"LINESTRING (5.898258 36.7729484, 5.8972665 36.7728067)",
343602478,residential,False,True,56.89,,,,,"LINESTRING (5.898258 36.7729484, 5.8983473 36.7724418)",
124872231,secondary,False,False,153.66000000000003,2,CW 148,شارع دخلي المختار,60,"LINESTRING (5.898258 36.7729484, 5.8982526 36.7730454, 5.8988036 36.7740282, 5.8988435 36.7741182, 5.8988666 36.7742286)",
124872231,secondary,False,True,48.399,2,CW 148,شارع دخلي المختار,60,"LINESTRING (5.898258 36.7729484, 5.8985962 36.7729263, 5.8987647 36.7728341)",
242894528,secondary,False,False,115.337,2,CW 147,شارع قديد أحمد,60,"LINESTRING (5.8957058 36.7721289, 5.8959234 36.7711064)",
343416765,secondary,False,True,56.473,,,,,"LINESTRING (5.8957058 36.7721289, 5.8963338 36.7721988)",
245285217,secondary,False,True,95.43199999999999,,CW 147,,,"LINESTRING (5.8957058 36.7721289, 5.8956085 36.7727512, 5.895582 36.7729813)",
245285216,secondary,True,False,220.173,,CW 147,,,"LINESTRING (5.895582 36.7729813, 5.895666 36.7731795, 5.895719 36.7733246, 5.8958321 36.7734963, 5.8961912 36.7740786, 5.896348 36.7744026, 5.8964252 36.7746086, 5.8964752 36.7748182)",
245285217,secondary,False,False,95.43199999999999,,CW 147,,,"LINESTRING (5.895582 36.7729813, 5.8956085 36.7727512, 5.8957058 36.7721289)",
242894528,secondary,False,True,115.337,2,CW 147,شارع قديد أحمد,60,"LINESTRING (5.8959234 36.7711064, 5.8957058 36.7721289)",
245128273,secondary,False,False,54.743,,CW 147,شارع أول نوفمبر,,"LINESTRING (5.8959234 36.7711064, 5.8965304 36.7711836)",
242894528,secondary,False,False,138.025,2,CW 147,شارع قديد أحمد,60,"LINESTRING (5.8959234 36.7711064, 5.8960482 36.7704315, 5.8961504 36.7698785)",
245126913,secondary,False,False,60.026,,CW 135,,,"LINESTRING (5.8979176 36.769547, 5.8978077 36.7700796)",
245128270,secondary,False,True,38.967,,CW 135,,,"LINESTRING (5.8979176 36.769547, 5.8979813 36.7692003)",
1210324122,secondary,False,True,94.34,2,,,60,"LINESTRING (5.8979176 36.769547, 5.8968709 36.7694174)",
245126914,residential,True,False,116.411,,,,,"LINESTRING (5.8979176 36.769547, 5.8984084 36.7696223, 5.8984879 36.7697002, 5.8987293 36.7702108)",
245126915,residential,False,True,38.406,,,,,"LINESTRING (5.8989563 36.7707265, 5.8988069 36.7704025)",
245126915,residential,False,False,65.371,,,,,"LINESTRING (5.8989563 36.7707265, 5.8991595 36.7711299, 5.8991772 36.771229, 5.8991717 36.7712816)",
286937287,residential,False,False,98.139,,,,,"LINESTRING (5.8989563 36.7707265, 5.8992305 36.7706038, 5.8993844 36.7705192, 5.899838 36.7702033)",
242894529,residential,True,False,83.375,,,,,"LINESTRING (5.8987293 36.7702108, 5.8978077 36.7700796)",
245126912,residential,False,False,22.454,,,,,"LINESTRING (5.8987293 36.7702108, 5.8987442 36.7702664, 5.8988069 36.7704025)",
245126913,secondary,False,True,60.026,,CW 135,,,"LINESTRING (5.8978077 36.7700796, 5.8979176 36.769547)",
245126920,residential,True,False,94.172,,,,,"LINESTRING (5.8978077 36.7700796, 5.8967619 36.7699553)",
242894530,residential,True,False,138.129,,,,,"LINESTRING (5.8967619 36.7699553, 5.8965304 36.7711836)",
245126919,residential,False,False,60.595,,,,,"LINESTRING (5.8967619 36.7699553, 5.8968709 36.7694174)",
245126922,residential,True,False,55.133,,,,,"LINESTRING (5.8967619 36.7699553, 5.8961504 36.7698785)",
343415726,secondary,False,True,64.675,,,,,"LINESTRING (5.8961504 36.7698785, 5.8954306 36.7698021)",
242894528,secondary,False,False,60.224,2,CW 147,شارع قديد أحمد,60,"LINESTRING (5.8961504 36.7698785, 5.8962416 36.7694563, 5.896273 36.769346)",
242894528,secondary,False,True,138.025,2,CW 147,شارع قديد أحمد,60,"LINESTRING (5.8961504 36.7698785, 5.8960482 36.7704315, 5.8959234 36.7711064)",
242894532,residential,False,False,114.235,,,,,"LINESTRING (5.8965304 36.7711836, 5.8963338 36.7721988)",
245126923,secondary,False,False,92.143,,CW 147,شارع أول نوفمبر,,"LINESTRING (5.8965304 36.7711836, 5.8975504 36.7713218)",
245128273,secondary,False,True,54.743,,CW 147,شارع أول نوفمبر,,"LINESTRING (5.8965304 36.7711836, 5.8959234 36.7711064)",
245126919,residential,False,True,60.595,,,,,"LINESTRING (5.8968709 36.7694174, 5.8967619 36.7699553)",
1210324122,secondary,False,False,94.34,2,,,60,"LINESTRING (5.8968709 36.7694174, 5.8979176 36.769547)",
1210324122,secondary,False,True,53.845,2,,,60,"LINESTRING (5.8968709 36.7694174, 5.896273 36.769346)",
242894531,residential,False,False,58.661,,,,,"LINESTRING (5.8980521 36.7688292, 5.8974226 36.7686742)",
245128270,secondary,False,True,5.631,,CW 135,,,"LINESTRING (5.8980521 36.7688292, 5.8980621 36.7687792)",
245128270,secondary,False,False,29.239,,CW 135,,,"LINESTRING (5.8980521 36.7688292, 5.8980213 36.7689829, 5.8979963 36.7690883)",
242894531,residential,False,False,86.53200000000001,,,,,"LINESTRING (5.8959194 36.7682863, 5.895749 36.7684804, 5.8956162 36.7686384, 5.8955543 36.7689853)",
242894531,residential,False,True,140.701,,,,,"LINESTRING (5.8959194 36.7682863, 5.8962477 36.7683822, 5.8974226 36.7686742)",
1221792945,residential,False,False,50.926,,,,,"LINESTRING (5.8959194 36.7682863, 5.8957325 36.7681886, 5.895574 36.7681057, 5.8955426 36.7680893, 5.8954391 36.7680379)",
242894531,residential,False,False,35.673,,,,,"LINESTRING (5.8955543 36.7689853, 5.8955063 36.7693038)",
242894531,residential,False,True,86.532,,,,,"LINESTRING (5.8955543 36.7689853, 5.8956162 36.7686384, 5.895749 36.7684804, 5.8959194 36.7682863)",
245280789,residential,False,False,77.269,,,,,"LINESTRING (5.8955543 36.7689853, 5.8952903 36.7689664, 5.8951533 36.7689204, 5.8947741 36.7687206)",
242894531,residential,False,False,55.817,,,,,"LINESTRING (5.8955063 36.7693038, 5.8954306 36.7698021)",
242894531,residential,False,True,35.673,,,,,"LINESTRING (5.8955063 36.7693038, 5.8955543 36.7689853)",
1086635843,residential,False,False,68.589,,,,,"LINESTRING (5.8955063 36.7693038, 5.8961605 36.769326, 5.896273 36.769346)",
242894531,residential,False,True,55.817,,,,,"LINESTRING (5.8954306 36.7698021, 5.8955063 36.7693038)",
245280775,secondary,False,False,67.769,,,,,"LINESTRING (5.8954306 36.7698021, 5.8946778 36.7697138)",
343415726,secondary,False,False,64.675,,,,,"LINESTRING (5.8954306 36.7698021, 5.8961504 36.7698785)",
242894532,residential,False,True,114.235,,,,,"LINESTRING (5.8963338 36.7721988, 5.8965304 36.7711836)",
343416765,secondary,False,False,56.473,,,,,"LINESTRING (5.8963338 36.7721988, 5.8957058 36.7721289)",
343416765,secondary,False,True,25.95,,,,,"LINESTRING (5.8963338 36.7721988, 5.8966207 36.7722394)",
242894533,secondary,False,True,112.462,,,,,"LINESTRING (5.8973565 36.7723212, 5.8975504 36.7713218)",
343416763,residential,False,False,54.577,,,,,"LINESTRING (5.8973565 36.7723212, 5.8972665 36.7728067)",
343416765,secondary,False,False,66.166,,,,,"LINESTRING (5.8973565 36.7723212, 5.8966207 36.7722394)",
343602479,secondary,False,True,89.263,,,,,"LINESTRING (5.8973565 36.7723212, 5.8983473 36.7724418)",
245126915,residential,False,False,38.406,,,,,"LINESTRING (5.8988069 36.7704025, 5.8989563 36.7707265)",
245126912,residential,False,True,22.454,,,,,"LINESTRING (5.8988069 36.7704025, 5.8987442 36.7702664, 5.8987293 36.7702108)",
124872231,secondary,False,False,39.952,2,CW 148,شارع دخلي المختار,60,"LINESTRING (5.8992435 36.7725549, 5.8988679 36.7727513)",
124872231,secondary,False,True,69.57,2,CW 148,شارع دخلي المختار,60,"LINESTRING (5.8992435 36.7725549, 5.899875 36.7721867)",
242894535,secondary,False,False,29.035,,,,,"LINESTRING (5.8992435 36.7725549, 5.898923 36.7725072)",
242894536,residential,False,True,89.706,,,,,"LINESTRING (5.8972665 36.7728067, 5.898258 36.7729484)",
245128271,residential,False,True,25.674,,,,,"LINESTRING (5.8972665 36.7728067, 5.8969821 36.7727691)",
245128271,residential,False,False,231.813,,,,,"LINESTRING (5.8972665 36.7728067, 5.8970641 36.7737234, 5.8967951 36.7736933, 5.8969821 36.7727691)",
343416763,residential,False,True,54.577,,,,,"LINESTRING (5.8972665 36.7728067, 5.8973565 36.7723212)",
124872231,secondary,False,False,13.01,2,CW 148,شارع دخلي المختار,60,"LINESTRING (5.8988679 36.7727513, 5.8987647 36.7728341)",
124872231,secondary,False,True,39.952,2,CW 148,شارع دخلي المختار,60,"LINESTRING (5.8988679 36.7727513, 5.8992435 36.7725549)",
242894537,residential,False,True,27.583,,,,,"LINESTRING (5.8988679 36.7727513, 5.898923 36.7725072)",
242894538,tertiary,False,False,140.505,,,,,"LINESTRING (5.9012998 36.7727522, 5.9024634 36.7735364, 5.902497 36.7735731)",
1211277565,secondary,False,True,95.22999999999999,,CW 135,,,"LINESTRING (5.9012998 36.7727522, 5.901112 36.7726777, 5.900738 36.7724832, 5.9005438 36.7724019, 5.9003664 36.7723379)",
242894534,residential,True,False,117.286,,,,,"LINESTRING (5.8985506 36.7714371, 5.8988069 36.7704025)",
1226670401,secondary,False,False,52.859,,CW 135,شارع أول نوفمبر,,"LINESTRING (5.8985506 36.7714371, 5.899138 36.7715048)",
245128271,residential,False,False,25.674,,,,,"LINESTRING (5.8969821 36.7727691, 5.8972665 36.7728067)",
245128271,residential,False,True,231.813,,,,,"LINESTRING (5.8969821 36.7727691, 5.8967951 36.7736933, 5.8970641 36.7737234, 5.8972665 36.7728067)",
245126925,residential,False,True,71.002,,,,,"LINESTRING (5.8969821 36.7727691, 5.8967349 36.7728879, 5.8964769 36.77286, 5.8964831 36.7728314, 5.8965059 36.7726885, 5.8965381 36.7726917)",
343602480,residential,False,True,41.230000000000004,,,,,"LINESTRING (5.8969821 36.7727691, 5.8969534 36.772744, 5.8965381 36.7726917)",
343416765,secondary,False,False,25.95,,,,,"LINESTRING (5.8966207 36.7722394, 5.8963338 36.7721988)",
343416765,secondary,False,True,66.166,,,,,"LINESTRING (5.8966207 36.7722394, 5.8973565 36.7723212)",
245126924,residential,True,False,50.829,,,,,"LINESTRING (5.8965381 36.7726917, 5.8966207 36.7722394)",
