osmid,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,junction,name
266307161,residential,False,True,44.965,,,"LINESTRING (3.0259139 35.071091, 3.0263723 35.0712419)",,,
266307164,residential,False,False,78.384,,,"LINESTRING (3.0259139 35.071091, 3.0261646 35.0704166)",,,
266307157,residential,True,False,39.301,,,"LINESTRING (3.0261646 35.0704166, 3.0257553 35.0703039)",,,
266307164,residential,False,True,78.384,,,"LINESTRING (3.0261646 35.0704166, 3.0259139 35.071091)",,,
266307174,residential,False,False,9.659,,,"LINESTRING (3.0261646 35.0704166, 3.0261989 35.0703344)",,,
266307161,residential,False,False,44.965,,,"LINESTRING (3.0263723 35.0712419, 3.0259139 35.071091)",,,
266307161,residential,False,True,33.03,,,"LINESTRING (3.0263723 35.0712419, 3.026709 35.0713528)",,,
266307165,residential,False,False,81.667,,,"LINESTRING (3.0263723 35.0712419, 3.0266443 35.070542)",,,
266307161,residential,False,False,33.03,,,"LINESTRING (3.026709 35.0713528, 3.0263723 35.0712419)",,,
266307161,residential,False,True,51.842,,,"LINESTRING (3.026709 35.0713528, 3.0272375 35.0715268)",,,
266307166,residential,False,False,83.189,,,"LINESTRING (3.026709 35.0713528, 3.0270498 35.0706586)",,,
266307158,residential,False,False,31.832,,,"LINESTRING (3.0270498 35.0706586, 3.0273774 35.0707589)",,,
266307158,residential,False,True,39.115,,,"LINESTRING (3.0270498 35.0706586, 3.0266443 35.070542)",,,
266307166,residential,False,True,83.189,,,"LINESTRING (3.0270498 35.0706586, 3.026709 35.0713528)",,,
266307158,residential,False,False,20.516,,,"LINESTRING (3.0273774 35.0707589, 3.0275874 35.070826)",,,
266307158,residential,False,True,31.832,,,"LINESTRING (3.0273774 35.0707589, 3.0270498 35.0706586)",,,
266315214,residential,False,False,6.427,,,"LINESTRING (3.0317577 35.0739003, 3.0318264 35.0739137)",,,
266315214,residential,False,True,53.259,,,"LINESTRING (3.0317577 35.0739003, 3.0312237 35.0737043)",,,
274283598,residential,False,False,54.596,,,"LINESTRING (3.0317577 35.0739003, 3.0317337 35.0734097)",,,
266315215,residential,False,False,27.291,,,"LINESTRING (3.032405 35.0734882, 3.0321077 35.073456)",,,
266315225,residential,False,False,59.478,,,"LINESTRING (3.032405 35.0734882, 3.0323871 35.0740229)",,,
266315215,residential,False,False,94.328,,,"LINESTRING (3.0317337 35.0734097, 3.0307028 35.0733214)",,,
266315215,residential,False,True,34.423,,,"LINESTRING (3.0317337 35.0734097, 3.0321077 35.073456)",,,
274283598,residential,False,True,54.596,,,"LINESTRING (3.0317337 35.0734097, 3.0317577 35.0739003)",,,
266315215,residential,False,True,94.328,,,"LINESTRING (3.0307028 35.0733214, 3.0317337 35.0734097)",,,
266241972,residential,False,True,41.225,,,"LINESTRING (3.0321659 35.0714722, 3.031875 35.071188)",,,
266315216,residential,False,False,11.094,,,"LINESTRING (3.0321659 35.0714722, 3.0321706 35.0715719)",,,
266241948,residential,False,False,51.587,,,"LINESTRING (3.0307361 35.0713248, 3.0309068 35.0708824)",,,
266241948,residential,False,True,106.142,,,"LINESTRING (3.0307361 35.0713248, 3.0302845 35.0722049)",,,
266315217,residential,False,False,40.56,,,"LINESTRING (3.0307361 35.0713248, 3.0310066 35.0716147)",,,
266315217,residential,False,True,29.523,,,"LINESTRING (3.0307361 35.0713248, 3.030444 35.0712093)",,,
274284290,residential,False,False,107.049,,,"LINESTRING (3.0307361 35.0713248, 3.0308192 35.0713673, 3.031875 35.071188)",,,
266315217,residential,False,False,43.23,,,"LINESTRING (3.0317517 35.0726665, 3.0322187 35.0725953)",,,
266315217,residential,False,True,31.487,,,"LINESTRING (3.0317517 35.0726665, 3.0315583 35.0724317)",,,
274283600,residential,False,False,37.554,,,"LINESTRING (3.0317517 35.0726665, 3.0318758 35.0729886)",,,
266315216,residential,False,False,42.5,,,"LINESTRING (3.0322187 35.0725953, 3.0322721 35.072975)",,,
266315216,residential,False,True,44.845,,,"LINESTRING (3.0322187 35.0725953, 3.0321998 35.0721923)",,,
266315217,residential,False,True,43.23,,,"LINESTRING (3.0322187 35.0725953, 3.0317517 35.0726665)",,,
266241938,primary,True,False,108.797,2,50,"LINESTRING (3.0291543 35.0717943, 3.0296343 35.0708982)",RN 1,,
266315218,residential,False,False,5.528,,,"LINESTRING (3.0291543 35.0717943, 3.0292098 35.0718145)",,,
266241948,residential,False,False,106.142,,,"LINESTRING (3.0302845 35.0722049, 3.0307361 35.0713248)",,,
266241948,residential,False,True,89.394,,,"LINESTRING (3.0302845 35.0722049, 3.0298701 35.0729338)",,,
266315218,residential,False,True,107.005,,,"LINESTRING (3.0302845 35.0722049, 3.0292098 35.0718145)",,,
266315218,residential,False,False,35.008,,,"LINESTRING (3.0302845 35.0722049, 3.030475 35.0723404, 3.0305652 35.0724196)",,,
274283604,residential,False,True,80.564,,,"LINESTRING (3.0302845 35.0722049, 3.0303491 35.0721387, 3.0310448 35.0718469)",,,
266315214,residential,False,False,87.305,,,"LINESTRING (3.0303483 35.0733831, 3.0312237 35.0737043)",,,
266315214,residential,False,True,60.645,,,"LINESTRING (3.0303483 35.0733831, 3.0297627 35.0731228)",,,
266315218,residential,False,False,138.978,,,"LINESTRING (3.0303483 35.0733831, 3.0302239 35.0746288)",,,
266315218,residential,False,True,41.468,,,"LINESTRING (3.0303483 35.0733831, 3.0304942 35.0730298)",,,
266241971,residential,False,False,46.067,,,"LINESTRING (3.0302239 35.0746288, 3.0297181 35.0746457)",,,
266241971,residential,False,True,52.543,,,"LINESTRING (3.0302239 35.0746288, 3.0308008 35.0746096)",,,
266315218,residential,False,True,138.978,,,"LINESTRING (3.0302239 35.0746288, 3.0303483 35.0733831)",,,
266315217,residential,False,False,6.995,,,"LINESTRING (3.0296343 35.0708982, 3.0297039 35.0709249)",,,
266315217,residential,False,True,111.601,,,"LINESTRING (3.0296343 35.0708982, 3.0285094 35.0704986)",,,
266315217,residential,False,False,31.487,,,"LINESTRING (3.0315583 35.0724317, 3.0317517 35.0726665)",,,
266315217,residential,False,True,16.845,,,"LINESTRING (3.0315583 35.0724317, 3.0314806 35.0722942)",,,
266315223,residential,False,False,104.112,,,"LINESTRING (3.0315583 35.0724317, 3.0305237 35.0728313)",,,
266315218,residential,False,False,22.235,,,"LINESTRING (3.0305237 35.0728313, 3.0304942 35.0730298)",,,
266315218,residential,False,True,45.935,,,"LINESTRING (3.0305237 35.0728313, 3.0305652 35.0724196)",,,
266315223,residential,False,True,104.112,,,"LINESTRING (3.0305237 35.0728313, 3.0315583 35.0724317)",,,
266241948,residential,False,False,89.394,,,"LINESTRING (3.0298701 35.0729338, 3.0302845 35.0722049)",,,
266241948,residential,False,True,23.177,,,"LINESTRING (3.0298701 35.0729338, 3.0297627 35.0731228)",,,
266315224,residential,False,False,57.79,,,"LINESTRING (3.0298701 35.0729338, 3.0304942 35.0730298)",,,
266315218,residential,False,False,41.468,,,"LINESTRING (3.0304942 35.0730298, 3.0303483 35.0733831)",,,
266315218,residential,False,True,22.235,,,"LINESTRING (3.0304942 35.0730298, 3.0305237 35.0728313)",,,
266315224,residential,False,False,125.815,,,"LINESTRING (3.0304942 35.0730298, 3.0318758 35.0729886)",,,
266315224,residential,False,True,57.79,,,"LINESTRING (3.0304942 35.0730298, 3.0298701 35.0729338)",,,
266315216,residential,False,True,42.5,,,"LINESTRING (3.0322721 35.072975, 3.0322187 35.0725953)",,,
266315224,residential,False,True,21.219,,,"LINESTRING (3.0322721 35.072975, 3.032039 35.0729704)",,,
266315214,residential,False,True,34.481,,,"LINESTRING (3.0323871 35.0740229, 3.0320185 35.0739511)",,,
266315225,residential,False,False,29.637,,,"LINESTRING (3.0323871 35.0740229, 3.0323665 35.0742889)",,,
266315225,residential,False,True,59.478,,,"LINESTRING (3.0323871 35.0740229, 3.032405 35.0734882)",,,
266241976,residential,False,False,32.716,,,"LINESTRING (3.0318853 35.0756882, 3.0322448 35.0756902)",,,
266241976,residential,False,True,16.354,,,"LINESTRING (3.0318853 35.0756882, 3.0317056 35.0756898)",,,
266315229,residential,False,False,126.944,,,"LINESTRING (3.0318853 35.0756882, 3.0315857 35.0748714, 3.0315996 35.0745828)",,,
266241971,residential,False,False,57.58,,,"LINESTRING (3.0315996 35.0745828, 3.0309674 35.074604)",,,
266241971,residential,False,True,24.627,,,"LINESTRING (3.0315996 35.0745828, 3.03187 35.0745738)",,,
266315229,residential,False,True,126.944,,,"LINESTRING (3.0315996 35.0745828, 3.0315857 35.0748714, 3.0318853 35.0756882)",,,
266241971,residential,False,False,15.174,,,"LINESTRING (3.0309674 35.074604, 3.0308008 35.0746096)",,,
266241971,residential,False,True,57.58,,,"LINESTRING (3.0309674 35.074604, 3.0315996 35.0745828)",,,
266315230,residential,False,False,55.843,,,"LINESTRING (3.0309674 35.074604, 3.0311067 35.0741149)",,,
266315214,residential,False,False,53.259,,,"LINESTRING (3.0312237 35.0737043, 3.0317577 35.0739003)",,,
266315214,residential,False,True,87.305,,,"LINESTRING (3.0312237 35.0737043, 3.0303483 35.0733831)",,,
266315230,residential,False,True,46.882,,,"LINESTRING (3.0312237 35.0737043, 3.0311067 35.0741149)",,,
266241971,residential,False,False,43.317,,,"LINESTRING (3.0323456 35.0745579, 3.03187 35.0745738)",,,
266315225,residential,False,True,29.972,,,"LINESTRING (3.0323456 35.0745579, 3.0323665 35.0742889)",,,
266242005,residential,False,False,3.451,,,"LINESTRING (3.0308743 35.076641, 3.0309122 35.0766422)",,,
266242005,residential,False,True,43.003,,,"LINESTRING (3.0308743 35.076641, 3.0304032 35.0766106)",,,
266315231,residential,False,False,107.666,,,"LINESTRING (3.0308743 35.076641, 3.0308377 35.0756732)",,,
266241976,residential,False,False,44.71,,,"LINESTRING (3.0308377 35.0756732, 3.0313284 35.0756932)",,,
266241976,residential,False,True,44.432,,,"LINESTRING (3.0308377 35.0756732, 3.0303499 35.075656)",,,
266315231,residential,False,True,107.666,,,"LINESTRING (3.0308377 35.0756732, 3.0308743 35.076641)",,,
266242005,residential,False,False,18.106,,,"LINESTRING (3.0314173 35.0766709, 3.0316154 35.0766861)",,,
266242005,residential,False,True,46.075,,,"LINESTRING (3.0314173 35.0766709, 3.0309122 35.0766422)",,,
266315232,residential,False,False,109.016,,,"LINESTRING (3.0314173 35.0766709, 3.0313284 35.0756932)",,,
266241976,residential,False,False,34.328,,,"LINESTRING (3.0313284 35.0756932, 3.0317056 35.0756898)",,,
266241976,residential,False,True,44.71,,,"LINESTRING (3.0313284 35.0756932, 3.0308377 35.0756732)",,,
266315232,residential,False,True,109.016,,,"LINESTRING (3.0313284 35.0756932, 3.0314173 35.0766709)",,,
266241976,residential,False,False,16.354,,,"LINESTRING (3.0317056 35.0756898, 3.0318853 35.0756882)",,,
266241976,residential,False,True,34.328,,,"LINESTRING (3.0317056 35.0756898, 3.0313284 35.0756932)",,,
266315233,residential,False,True,113.969,,,"LINESTRING (3.0317056 35.0756898, 3.0319093 35.0767011)",,,
266242005,residential,False,True,33.693,,,"LINESTRING (3.0324789 35.0766514, 3.0321113 35.0766876)",,,
266315234,residential,False,False,66.118,,,"LINESTRING (3.0324789 35.0766514, 3.0323318 35.0760691)",,,
266241975,residential,False,False,43.904,,,"LINESTRING (3.0260866 35.0735959, 3.0256556 35.0734185)",,,
266241975,residential,False,True,79.938,,,"LINESTRING (3.0260866 35.0735959, 3.0268818 35.0739013)",,,
266307160,residential,False,False,61.14,,,"LINESTRING (3.0260866 35.0735959, 3.0263395 35.0730865)",,,Rue Talbi
266307160,residential,False,True,46.931,,,"LINESTRING (3.0260866 35.0735959, 3.0258533 35.0739723)",,,Rue Talbi
266241975,residential,False,True,14.491,,,"LINESTRING (3.0240909 35.0728307, 3.0242356 35.0728851)",,,
266307153,secondary,True,False,60.346,2,50,"LINESTRING (3.0240909 35.0728307, 3.0242982 35.0733462)",,,
266307160,residential,False,False,74.972,,,"LINESTRING (3.0263395 35.0730865, 3.0266758 35.072471)",,,Rue Talbi
266307160,residential,False,True,61.14,,,"LINESTRING (3.0263395 35.0730865, 3.0260866 35.0735959)",,,Rue Talbi
266315235,residential,False,True,35.984,,,"LINESTRING (3.0263395 35.0730865, 3.0259811 35.0729498)",,,
266315236,residential,False,False,9.278,,,"LINESTRING (3.0242982 35.0733462, 3.02439 35.0733825)",,,
266307153,secondary,True,False,59.955999999999996,2,50,"LINESTRING (3.0242982 35.0733462, 3.0243194 35.0733989, 3.024507 35.0738576)",,,
266307160,residential,False,False,46.931,,,"LINESTRING (3.0258533 35.0739723, 3.0260866 35.0735959)",,,Rue Talbi
266307160,residential,False,True,53.128,,,"LINESTRING (3.0258533 35.0739723, 3.0256021 35.0744036)",,,Rue Talbi
266315236,residential,False,False,48.376,,,"LINESTRING (3.0258533 35.0739723, 3.0263288 35.0741668)",,,
266315236,residential,False,True,48.311,,,"LINESTRING (3.0258533 35.0739723, 3.0253807 35.0737744)",,,
266241938,primary,True,False,47.975,2,50,"LINESTRING (3.0275412 35.0746264, 3.0277677 35.0742368)",RN 1,,
266315236,residential,False,True,68.02,,,"LINESTRING (3.0275412 35.0746264, 3.0268623 35.0743705)",,,
266307153,secondary,True,False,42.43,2,50,"LINESTRING (3.0248463 35.074701, 3.0249889 35.0750643)",,,
266315237,residential,False,False,61.529,,,"LINESTRING (3.0248463 35.074701, 3.0251349 35.0742006)",,,
266315236,residential,False,False,48.311,,,"LINESTRING (3.0253807 35.0737744, 3.0258533 35.0739723)",,,
266315236,residential,False,True,66.061,,,"LINESTRING (3.0253807 35.0737744, 3.0247271 35.0735159)",,,
266315237,residential,False,True,52.405,,,"LINESTRING (3.0253807 35.0737744, 3.0251349 35.0742006)",,,
266315236,residential,False,False,53.574,,,"LINESTRING (3.0263288 35.0741668, 3.0268623 35.0743705)",,,
266315236,residential,False,True,48.376,,,"LINESTRING (3.0263288 35.0741668, 3.0258533 35.0739723)",,,
266315238,residential,False,False,53.841,,,"LINESTRING (3.0263288 35.0741668, 3.0261471 35.0746276)",,,
56012992,secondary,False,False,94.833,,40,"LINESTRING (3.0254931 35.0764518, 3.02515 35.0756465)",,,
266315240,residential,False,False,87.305,,,"LINESTRING (3.0254931 35.0764518, 3.024592 35.0761823)",,,
266315240,residential,False,True,59.212,,,"LINESTRING (3.0254931 35.0764518, 3.0261261 35.0765751)",,,
338557196,residential,False,True,127.746,,,"LINESTRING (3.0254931 35.0764518, 3.0259029 35.075353)",,,
56012992,secondary,False,True,39.813,,40,"LINESTRING (3.0254931 35.0764518, 3.0255721 35.0765713, 3.0256704 35.0767784)",,,
266307153,secondary,True,False,22.932,2,50,"LINESTRING (3.0249889 35.0750643, 3.0250577 35.0752627)",,,
266315239,residential,False,False,18.803,,,"LINESTRING (3.0249889 35.0750643, 3.0251836 35.0751209)",,,
1153494708,residential,False,False,8.003,,,"LINESTRING (3.0249889 35.0750643, 3.0249012 35.0750696)",,,
266315239,residential,False,False,53.152,,,"LINESTRING (3.0259029 35.075353, 3.0264628 35.0754891)",,,
338557196,residential,False,False,127.746,,,"LINESTRING (3.0259029 35.075353, 3.0254931 35.0764518)",,,
338557196,residential,False,True,75.781,,,"LINESTRING (3.0259029 35.075353, 3.0262139 35.0747208)",,,
266315239,residential,False,True,71.104,,,"LINESTRING (3.0259029 35.075353, 3.0254598 35.0751744, 3.0253229 35.0751353, 3.0252698 35.0751202, 3.0251836 35.0751209)",,,
266315240,residential,False,False,54.932,,,"LINESTRING (3.0267271 35.0766213, 3.0261261 35.0765751)",,,
266315240,residential,False,True,6.863,,,"LINESTRING (3.0267271 35.0766213, 3.0267751 35.0766689)",,,
266241941,primary,True,False,33.664,2,40,"LINESTRING (3.0267271 35.0766213, 3.0268256 35.0763575, 3.0268331 35.0763313)",RN 1,,
266315240,residential,False,False,10.192,,,"LINESTRING (3.0220692 35.0755706, 3.0219574 35.0755652)",,,
266315240,residential,False,True,56.066,,,"LINESTRING (3.0220692 35.0755706, 3.0226599 35.0757139)",,,
364948252,residential,True,False,87.845,2,,"LINESTRING (3.0220692 35.0755706, 3.0218231 35.0763345)",,,
266315240,residential,False,False,37.83,,,"LINESTRING (3.0219574 35.0755652, 3.0215545 35.0754814)",,,
266315240,residential,False,True,10.192,,,"LINESTRING (3.0219574 35.0755652, 3.0220692 35.0755706)",,,
364948252,residential,True,False,36.642,2,,"LINESTRING (3.0219574 35.0755652, 3.0220607 35.0752467)",,,
266315241,residential,False,False,10.225,,,"LINESTRING (3.0217118 35.0763219, 3.0218231 35.0763345)",,,
364948252,residential,True,False,87.059,2,,"LINESTRING (3.0217118 35.0763219, 3.0219574 35.0755652)",,,
266315241,residential,False,False,56.0,,,"LINESTRING (3.0218231 35.0763345, 3.0224165 35.0764679)",,,
266315241,residential,False,True,10.225,,,"LINESTRING (3.0218231 35.0763345, 3.0217118 35.0763219)",,,
364948252,residential,True,False,45.386,2,,"LINESTRING (3.0218231 35.0763345, 3.0217102 35.0766849, 3.0216956 35.0767291)",,,
56012992,secondary,False,False,55.758,,40,"LINESTRING (3.0258616 35.0772548, 3.0256704 35.0767784)",,,
56012992,secondary,False,True,19.398,,40,"LINESTRING (3.0258616 35.0772548, 3.0259356 35.0774184)",,,
266315241,residential,False,True,145.061,,,"LINESTRING (3.0258616 35.0772548, 3.0243284 35.0768977)",,,
266307148,residential,False,False,35.897,,,"LINESTRING (3.0247571 35.0756178, 3.02515 35.0756465)",,,
266307148,residential,False,True,12.508,,,"LINESTRING (3.0247571 35.0756178, 3.0246202 35.0756078)",,,
266315242,residential,False,False,64.543,,,"LINESTRING (3.0247571 35.0756178, 3.024592 35.0761823)",,,
266315240,residential,False,False,129.144,,,"LINESTRING (3.024592 35.0761823, 3.0232313 35.0758524)",,,
266315240,residential,False,True,87.305,,,"LINESTRING (3.024592 35.0761823, 3.0254931 35.0764518)",,,
266315242,residential,False,False,40.137,,,"LINESTRING (3.024592 35.0761823, 3.0244647 35.0765279)",,,
266315242,residential,False,True,64.543,,,"LINESTRING (3.024592 35.0761823, 3.0247571 35.0756178)",,,
266315241,residential,False,False,145.061,,,"LINESTRING (3.0243284 35.0768977, 3.0258616 35.0772548)",,,
266315241,residential,False,True,129.157,,,"LINESTRING (3.0243284 35.0768977, 3.0229598 35.07659)",,,
266315242,residential,False,False,48.279,,,"LINESTRING (3.0243284 35.0768977, 3.0241781 35.0773141)",,,
266315242,residential,False,True,42.95,,,"LINESTRING (3.0243284 35.0768977, 3.0244647 35.0765279)",,,
266307147,residential,False,True,82.114,,,"LINESTRING (3.0241781 35.0773141, 3.023311 35.0771097)",,,
266315242,residential,False,True,48.279,,,"LINESTRING (3.0241781 35.0773141, 3.0243284 35.0768977)",,,
266307147,residential,False,False,160.78,,,"LINESTRING (3.0241781 35.0773141, 3.0243654 35.0773582, 3.0259356 35.0774184)",,,
266315242,residential,False,False,181.475,,,"LINESTRING (3.0241781 35.0773141, 3.0233127 35.0782197, 3.0231399 35.0786809)",,,
266307148,residential,False,True,47.31,,,"LINESTRING (3.0233667 35.075485, 3.0228554 35.075408)",,,
266315243,residential,False,False,42.671,,,"LINESTRING (3.0233667 35.075485, 3.0232313 35.0758524)",,,
266315243,residential,False,True,39.866,,,"LINESTRING (3.0233667 35.075485, 3.0233191 35.0751286)",,,
266307148,residential,False,False,114.994,,,"LINESTRING (3.0233667 35.075485, 3.0237722 35.075546, 3.0246202 35.0756078)",,,
266315240,residential,False,False,54.231,,,"LINESTRING (3.0232313 35.0758524, 3.0226599 35.0757139)",,,
266315240,residential,False,True,129.144,,,"LINESTRING (3.0232313 35.0758524, 3.024592 35.0761823)",,,
266315243,residential,False,False,44.814,,,"LINESTRING (3.0232313 35.0758524, 3.0230893 35.0762383)",,,
266315243,residential,False,True,42.671,,,"LINESTRING (3.0232313 35.0758524, 3.0233667 35.075485)",,,
266315241,residential,False,False,129.157,,,"LINESTRING (3.0229598 35.07659, 3.0243284 35.0768977)",,,
266315241,residential,False,True,51.271,,,"LINESTRING (3.0229598 35.07659, 3.0224165 35.0764679)",,,
266315243,residential,False,False,46.755,,,"LINESTRING (3.0229598 35.07659, 3.0228442 35.0769997)",,,
266315243,residential,False,True,40.844,,,"LINESTRING (3.0229598 35.07659, 3.0230893 35.0762383)",,,
266307147,residential,False,False,44.205,,,"LINESTRING (3.0228442 35.0769997, 3.023311 35.0771097)",,,
266307147,residential,False,True,53.19,,,"LINESTRING (3.0228442 35.0769997, 3.0222825 35.0768674)",,,
266315243,residential,False,False,88.364,,,"LINESTRING (3.0228442 35.0769997, 3.0225989 35.0777686)",,,
266315243,residential,False,True,46.755,,,"LINESTRING (3.0228442 35.0769997, 3.0229598 35.07659)",,,
266315247,residential,False,False,32.222,,,"LINESTRING (3.0226844 35.078973, 3.0230258 35.0790499)",,,
266315247,residential,False,True,41.364,,,"LINESTRING (3.0226844 35.078973, 3.0222456 35.0788759)",,,
266315243,residential,False,True,127.254,,,"LINESTRING (3.0222456 35.0788759, 3.0225989 35.0777686)",,,
266315247,residential,False,False,41.364,,,"LINESTRING (3.0222456 35.0788759, 3.0226844 35.078973)",,,
266315242,residential,False,True,42.324,,,"LINESTRING (3.0230258 35.0790499, 3.0231399 35.0786809)",,,
266315247,residential,False,True,32.222,,,"LINESTRING (3.0230258 35.0790499, 3.0226844 35.078973)",,,
266315240,residential,False,True,37.83,,,"LINESTRING (3.0215545 35.0754814, 3.0219574 35.0755652)",,,
266307148,residential,False,False,10.937,,,"LINESTRING (3.0227372 35.0753902, 3.0228554 35.075408)",,,
266307148,residential,False,True,52.973,,,"LINESTRING (3.0227372 35.0753902, 3.0221647 35.075304)",,,
266315258,residential,False,False,36.675,,,"LINESTRING (3.0227372 35.0753902, 3.0226599 35.0757139)",,,
266315240,residential,False,False,56.066,,,"LINESTRING (3.0226599 35.0757139, 3.0220692 35.0755706)",,,
266315240,residential,False,True,54.231,,,"LINESTRING (3.0226599 35.0757139, 3.0232313 35.0758524)",,,
266315258,residential,False,False,86.718,,,"LINESTRING (3.0226599 35.0757139, 3.0224165 35.0764679)",,,
266315258,residential,False,True,36.675,,,"LINESTRING (3.0226599 35.0757139, 3.0227372 35.0753902)",,,
266315241,residential,False,False,51.271,,,"LINESTRING (3.0224165 35.0764679, 3.0229598 35.07659)",,,
266315241,residential,False,True,56.0,,,"LINESTRING (3.0224165 35.0764679, 3.0218231 35.0763345)",,,
266315258,residential,False,False,46.066,,,"LINESTRING (3.0224165 35.0764679, 3.0222825 35.0768674)",,,
266315258,residential,False,True,86.718,,,"LINESTRING (3.0224165 35.0764679, 3.0226599 35.0757139)",,,
266307147,residential,False,False,53.19,,,"LINESTRING (3.0222825 35.0768674, 3.0228442 35.0769997)",,,
266307147,residential,False,True,55.578,,,"LINESTRING (3.0222825 35.0768674, 3.0216956 35.0767291)",,,
266315258,residential,False,False,91.604,,,"LINESTRING (3.0222825 35.0768674, 3.0220159 35.0776618)",,,
266315258,residential,False,True,46.066,,,"LINESTRING (3.0222825 35.0768674, 3.0224165 35.0764679)",,,
266307147,residential,False,False,82.114,,,"LINESTRING (3.023311 35.0771097, 3.0241781 35.0773141)",,,
266307147,residential,False,True,44.205,,,"LINESTRING (3.023311 35.0771097, 3.0228442 35.0769997)",,,
266315259,residential,False,False,89.037,,,"LINESTRING (3.023311 35.0771097, 3.0230333 35.0778775)",,,
266315242,residential,False,False,42.324,,,"LINESTRING (3.0231399 35.0786809, 3.0230258 35.0790499)",,,
266315242,residential,False,True,181.475,,,"LINESTRING (3.0231399 35.0786809, 3.0233127 35.0782197, 3.0241781 35.0773141)",,,
266315259,residential,False,True,119.667,,,"LINESTRING (3.0231399 35.0786809, 3.0227683 35.07861, 3.0230333 35.0778775)",,,
266315259,residential,False,True,89.037,,,"LINESTRING (3.0230333 35.0778775, 3.023311 35.0771097)",,,
266315260,residential,False,False,41.343,,,"LINESTRING (3.0230333 35.0778775, 3.0225989 35.0777686)",,,
266315259,residential,False,False,119.667,,,"LINESTRING (3.0230333 35.0778775, 3.0227683 35.07861, 3.0231399 35.0786809)",,,
266315243,residential,False,False,127.254,,,"LINESTRING (3.0225989 35.0777686, 3.0222456 35.0788759)",,,
266315243,residential,False,True,88.364,,,"LINESTRING (3.0225989 35.0777686, 3.0228442 35.0769997)",,,
266315260,residential,False,False,54.365,,,"LINESTRING (3.0225989 35.0777686, 3.0220159 35.0776618)",,,
266315260,residential,False,True,41.343,,,"LINESTRING (3.0225989 35.0777686, 3.0230333 35.0778775)",,,
266315258,residential,False,False,11.671,,,"LINESTRING (3.0220159 35.0776618, 3.0219819 35.077763)",,,
266315258,residential,False,True,91.604,,,"LINESTRING (3.0220159 35.0776618, 3.0222825 35.0768674)",,,
266315260,residential,False,True,54.365,,,"LINESTRING (3.0220159 35.0776618, 3.0225989 35.0777686)",,,
266315258,residential,False,True,11.671,,,"LINESTRING (3.0219819 35.077763, 3.0220159 35.0776618)",,,
56012992,secondary,False,True,55.758,,40,"LINESTRING (3.0256704 35.0767784, 3.0258616 35.0772548)",,,
266315262,residential,False,False,113.2,,,"LINESTRING (3.0256704 35.0767784, 3.0244647 35.0765279)",,,
56012992,secondary,False,False,39.813,,40,"LINESTRING (3.0256704 35.0767784, 3.0255721 35.0765713, 3.0254931 35.0764518)",,,
266315242,residential,False,False,42.95,,,"LINESTRING (3.0244647 35.0765279, 3.0243284 35.0768977)",,,
266315242,residential,False,True,40.137,,,"LINESTRING (3.0244647 35.0765279, 3.024592 35.0761823)",,,
266315262,residential,False,False,129.238,,,"LINESTRING (3.0244647 35.0765279, 3.0230893 35.0762383)",,,
266315262,residential,False,True,113.2,,,"LINESTRING (3.0244647 35.0765279, 3.0256704 35.0767784)",,,
266315243,residential,False,False,40.844,,,"LINESTRING (3.0230893 35.0762383, 3.0229598 35.07659)",,,
266315243,residential,False,True,44.814,,,"LINESTRING (3.0230893 35.0762383, 3.0232313 35.0758524)",,,
266315262,residential,False,True,129.238,,,"LINESTRING (3.0230893 35.0762383, 3.0244647 35.0765279)",,,
266307156,residential,False,False,16.701,,,"LINESTRING (3.0275213 35.0725255, 3.0277019 35.0725522)",,,
266307156,residential,False,True,31.748,,,"LINESTRING (3.0275213 35.0725255, 3.0271768 35.0724805)",,,
266315276,residential,False,False,170.463,,,"LINESTRING (3.0275213 35.0725255, 3.0272242 35.0740391)",,,
266241975,residential,False,False,34.723,,,"LINESTRING (3.0272242 35.0740391, 3.0268818 35.0739013)",,,
266241975,residential,False,True,54.126,,,"LINESTRING (3.0272242 35.0740391, 3.0277677 35.0742368)",,,
266315276,residential,False,True,170.463,,,"LINESTRING (3.0272242 35.0740391, 3.0275213 35.0725255)",,,
266315240,residential,False,False,59.212,,,"LINESTRING (3.0261261 35.0765751, 3.0254931 35.0764518)",,,
266315240,residential,False,True,54.932,,,"LINESTRING (3.0261261 35.0765751, 3.0267271 35.0766213)",,,
274219637,residential,False,False,124.584,,,"LINESTRING (3.0261261 35.0765751, 3.0264628 35.0754891)",,,
266315239,residential,False,False,54.62,,,"LINESTRING (3.0264628 35.0754891, 3.0270609 35.0755303)",,,
266315239,residential,False,True,53.152,,,"LINESTRING (3.0264628 35.0754891, 3.0259029 35.075353)",,,
274219637,residential,False,True,124.584,,,"LINESTRING (3.0264628 35.0754891, 3.0261261 35.0765751)",,,
266241973,residential,False,False,45.059,,,"LINESTRING (3.0298818 35.075968, 3.02993 35.0763713)",,,
266241973,residential,False,True,57.151,,,"LINESTRING (3.0298818 35.075968, 3.0297539 35.0754648)",,,
274219638,residential,False,False,60.548,,,"LINESTRING (3.0298818 35.075968, 3.0292721 35.07575)",,,
266241974,residential,False,False,49.122,,,"LINESTRING (3.0292721 35.07575, 3.0293255 35.0753104)",,,
266241974,residential,False,True,46.791,,,"LINESTRING (3.0292721 35.07575, 3.0290427 35.0761266)",,,
