osmid,oneway,highway,reversed,length,geometry,ref,name,lanes,junction
224416639,False,residential,False,98.83,"LINESTRING (3.9083538 36.9163791, 3.9084576 36.9161599, 3.9084576 36.9160722, 3.9084661 36.915999, 3.9085461 36.9157981, 3.9085246 36.9156497, 3.9084885 36.9155199)",,,,
435556156,False,primary,False,353.33799999999997,"LINESTRING (3.9083538 36.9163791, 3.9094159 36.9167029, 3.9108214 36.9171704, 3.9111982 36.9173005, 3.9120311 36.9175837)",RN 24,Rue Mabout,,
435556157,False,primary,False,12.815000000000001,"LINESTRING (3.9142493 36.9171025, 3.9142859 36.9170528, 3.9143076 36.9169979)",RN 24,,,
435556157,False,primary,True,132.115,"LINESTRING (3.9142493 36.9171025, 3.9141319 36.9172452, 3.9138243 36.9176001, 3.9136671 36.9176852, 3.9134115 36.9178017, 3.9132973 36.9178408, 3.913175 36.9178577)",RN 24,,,
"[1172276595, 1172276237]",False,residential,"[False, True]",143.266,"LINESTRING (3.9142493 36.9171025, 3.9136438 36.9170784, 3.9135741 36.9171127, 3.9134722 36.9172414, 3.9133757 36.9174258, 3.9132362 36.9174258, 3.9129037 36.9173572)",,,,
224417064,False,residential,True,97.49699999999999,"LINESTRING (3.9143076 36.9169979, 3.9144641 36.9170869, 3.9146304 36.9171726, 3.9148208 36.9172734, 3.9150917 36.9174321, 3.9151856 36.9175179)",,,,
361568789,False,residential,False,80.46600000000001,"LINESTRING (3.9143076 36.9169979, 3.9150024 36.9167944, 3.9149623 36.9166663)",,,,
435556157,False,primary,False,74.173,"LINESTRING (3.9143076 36.9169979, 3.9143134 36.9169405, 3.9143031 36.9168835, 3.9141382 36.9163476)",RN 24,,,
435556157,False,primary,True,12.815000000000001,"LINESTRING (3.9143076 36.9169979, 3.9142859 36.9170528, 3.9142493 36.9171025)",RN 24,,,
224927429,False,residential,False,22.24,"LINESTRING (3.9122571 36.91209, 3.9120177 36.912148)",,,,
224927429,False,residential,True,20.092,"LINESTRING (3.9122571 36.91209, 3.9124779 36.9120515)",,,,
224927452,False,primary,True,70.552,"LINESTRING (3.9122571 36.91209, 3.9124018 36.912536, 3.9124061 36.9127097)",RN 24,,,
225863069,False,residential,True,49.394,"LINESTRING (3.9133459 36.9116265, 3.9136611 36.9119923)",,,,
145220187,False,secondary,True,68.27,"LINESTRING (3.9133459 36.9116265, 3.9132785 36.9117358, 3.9129162 36.9121336)",CW 154,,2,
224927429,False,residential,False,21.627,"LINESTRING (3.9129162 36.9121336, 3.9127038 36.9120388)",,,,
145220187,False,secondary,False,68.27,"LINESTRING (3.9129162 36.9121336, 3.9132785 36.9117358, 3.9133459 36.9116265)",CW 154,,2,
145220187,False,secondary,True,78.544,"LINESTRING (3.9129162 36.9121336, 3.91257 36.9125026, 3.9124061 36.9127097)",CW 154,,2,
435556157,False,primary,True,6.818,"LINESTRING (3.9124061 36.9127097, 3.9123983 36.9127707)",RN 24,,,
145220187,False,secondary,False,78.544,"LINESTRING (3.9124061 36.9127097, 3.91257 36.9125026, 3.9129162 36.9121336)",CW 154,,2,
224927452,False,primary,False,70.552,"LINESTRING (3.9124061 36.9127097, 3.9124018 36.912536, 3.9122571 36.91209)",RN 24,,,
224003300,False,secondary,False,42.702,"LINESTRING (3.9129393 36.9142431, 3.9125849 36.9139839)",,,,
224003300,False,secondary,True,35.19,"LINESTRING (3.9129393 36.9142431, 3.913228 36.9140266)",,,,
"[224925434, 1172276365]",False,residential,False,217.50099999999998,"LINESTRING (3.9129393 36.9142431, 3.9129646 36.9143086, 3.9129861 36.914359, 3.9130049 36.9144019, 3.9130237 36.9144533, 3.913126 36.9146167, 3.9130305 36.9146906, 3.9127717 36.9148311, 3.9123835 36.9150355, 3.9120261 36.9151735, 3.9119705 36.9151912, 3.911933 36.9151655, 3.9116202 36.9148283)",,,,
224003300,False,secondary,True,43.081,"LINESTRING (3.9115191 36.9128342, 3.911472 36.9132198)",,,,
224928131,True,residential,False,35.602,"LINESTRING (3.9115191 36.9128342, 3.911915 36.9128823)",,,,
224928772,False,secondary,False,74.533,"LINESTRING (3.9115191 36.9128342, 3.9116093 36.9121678)",,,,
