osmid,oneway,ref,highway,reversed,length,geometry,name,bridge,junction
28773256,False,RN 29,primary,True,20.21,"LINESTRING (3.3319315 36.6504299, 3.3317527 36.6505415)",,,
117447733,False,,residential,True,48.305,"LINESTRING (3.3319315 36.6504299, 3.3322898 36.6507556)",,,
117447734,False,,residential,False,56.725,"LINESTRING (3.3320414 36.6510109, 3.3315844 36.6506562)",,,
117447745,False,,residential,False,36.013,"LINESTRING (3.3320414 36.6510109, 3.3322898 36.6507556)",,,
117447745,False,,residential,True,114.88,"LINESTRING (3.3320414 36.6510109, 3.3319465 36.6511085, 3.3312062 36.6517971)",,,
28773256,False,RN 29,primary,False,19.7,"LINESTRING (3.3315844 36.6506562, 3.3317527 36.6505415)",,,
28773256,False,RN 29,primary,True,43.807,"LINESTRING (3.3315844 36.6506562, 3.3312119 36.6509129)",,,
117447734,False,,residential,True,56.725,"LINESTRING (3.3315844 36.6506562, 3.3320414 36.6510109)",,,
117447747,False,,residential,False,52.886,"LINESTRING (3.3350793 36.6492234, 3.3356471 36.6490867)",,,
117447735,False,,residential,False,632.699,"LINESTRING (3.3350793 36.6492234, 3.3350793 36.6502994, 3.3351138 36.6515994, 3.3350761 36.6516991, 3.3347825 36.6517596, 3.3345318 36.6517214, 3.3341948 36.651774, 3.3339811 36.6519682, 3.3328155 36.6533206, 3.332318 36.6537454)",,,
117447747,False,,residential,True,226.274,"LINESTRING (3.3350793 36.6492234, 3.3349398 36.6493009, 3.3348218 36.6494128, 3.334736 36.6495677, 3.3345107 36.6499292, 3.3343068 36.6501186, 3.3340708 36.6502133, 3.3338455 36.6502822, 3.3336738 36.6502822, 3.3335236 36.6502391, 3.3333139 36.6500443)",,,
117447735,False,,residential,False,55.212,"LINESTRING (3.332318 36.6537454, 3.3322723 36.6538523, 3.3322067 36.6542322)",,,
117447735,False,,residential,True,632.6989999999998,"LINESTRING (3.332318 36.6537454, 3.3328155 36.6533206, 3.3339811 36.6519682, 3.3341948 36.651774, 3.3345318 36.6517214, 3.3347825 36.6517596, 3.3350761 36.6516991, 3.3351138 36.6515994, 3.3350793 36.6502994, 3.3350793 36.6492234)",,,
457011248,False,,residential,False,254.93,"LINESTRING (3.332318 36.6537454, 3.3318279 36.6533556, 3.331043 36.65271, 3.3307973 36.6525149, 3.3304217 36.6522046, 3.3303798 36.6521461, 3.3303755 36.6520864)",,,
117447735,False,,residential,True,80.782,"LINESTRING (3.3321289 36.654956, 3.3322067 36.6542322)",,,
117447736,False,,residential,False,22.736,"LINESTRING (3.3293807 36.6521334, 3.3293997 36.6523373)",,,
28773256,False,RN 29,primary,False,105.894,"LINESTRING (3.3293807 36.6521334, 3.3295686 36.6520152, 3.3297675 36.6518748, 3.3302692 36.6515026)",,,
28773256,False,RN 29,primary,True,40.277,"LINESTRING (3.3293807 36.6521334, 3.3291658 36.6522903, 3.3290371 36.6523678)",,,
117447736,False,,residential,True,294.702,"LINESTRING (3.3299226 36.6549542, 3.3293997 36.6523373)",,,
117447737,False,,residential,True,47.721,"LINESTRING (3.3299226 36.6549542, 3.3304542 36.6549062)",,,
117447738,False,,residential,False,68.383,"LINESTRING (3.3308743 36.6496115, 3.3302804 36.6500003)",,,
117447749,False,,tertiary,False,14.743,"LINESTRING (3.3308743 36.6496115, 3.3309821 36.649712)",,,
117447749,False,,tertiary,True,172.181,"LINESTRING (3.3308743 36.6496115, 3.3295717 36.6484689)",,,
117447738,False,,residential,False,68.04,"LINESTRING (3.3302804 36.6500003, 3.3296953 36.6503928)",,,
117447738,False,,residential,True,68.383,"LINESTRING (3.3302804 36.6500003, 3.3308743 36.6496115)",,,
117447744,False,,residential,False,131.161,"LINESTRING (3.3302804 36.6500003, 3.3312119 36.6509129)",,,
117447744,False,,residential,True,67.893,"LINESTRING (3.3302804 36.6500003, 3.3297853 36.6495366)",,,
117447738,False,,residential,False,34.16,"LINESTRING (3.3296953 36.6503928, 3.3294038 36.650592)",,,
117447738,False,,residential,True,68.04,"LINESTRING (3.3296953 36.6503928, 3.3302804 36.6500003)",,,
1098487356,False,,residential,False,170.269,"LINESTRING (3.3296953 36.6503928, 3.3284382 36.6492406)",,,
117447738,False,,residential,True,34.16,"LINESTRING (3.3294038 36.650592, 3.3296953 36.6503928)",,,
117447739,False,,residential,False,127.329,"LINESTRING (3.3294038 36.650592, 3.3302692 36.6515026)",,,
117447739,False,,residential,True,171.35999999999999,"LINESTRING (3.3294038 36.650592, 3.3283845 36.6496538, 3.3281408 36.6494309)",,,
117447750,False,,residential,False,64.347,"LINESTRING (3.3281408 36.6494309, 3.3275859 36.6498006)",,,
117447750,False,,residential,True,33.937,"LINESTRING (3.3281408 36.6494309, 3.3284382 36.6492406)",,,
117447739,False,,residential,False,171.35999999999999,"LINESTRING (3.3281408 36.6494309, 3.3283845 36.6496538, 3.3294038 36.650592)",,,
28773256,False,RN 29,primary,False,5.742,"LINESTRING (3.3302692 36.6515026, 3.3303184 36.6514693)",,,
117447739,False,,residential,True,127.329,"LINESTRING (3.3302692 36.6515026, 3.3294038 36.650592)",,,
28773256,False,RN 29,primary,True,105.894,"LINESTRING (3.3302692 36.6515026, 3.3297675 36.6518748, 3.3295686 36.6520152, 3.3293807 36.6521334)",,,
117447740,False,,residential,False,66.807,"LINESTRING (3.3315554 36.6493301, 3.3321155 36.6489313)",,,
117447740,False,,residential,True,66.477,"LINESTRING (3.3315554 36.6493301, 3.3309821 36.649712)",,,
117447748,False,,residential,False,113.593,"LINESTRING (3.3315554 36.6493301, 3.332339 36.6501353)",,,
117447748,False,,residential,True,187.909,"LINESTRING (3.3315554 36.6493301, 3.3301825 36.6480485)",,,
117447740,False,,residential,True,66.807,"LINESTRING (3.3321155 36.6489313, 3.3315554 36.6493301)",,,
117447747,False,,residential,False,111.662,"LINESTRING (3.3321155 36.6489313, 3.332952 36.6496783)",,,
117447747,False,,residential,True,15.091,"LINESTRING (3.3321155 36.6489313, 3.3320129 36.6488234)",,,
117447741,False,,residential,False,28.415,"LINESTRING (3.3327404 36.6482335, 3.3326975 36.6483282, 3.3325604 36.6484371)",,,
117447741,False,,residential,False,65.045,"LINESTRING (3.3325604 36.6484371, 3.3320129 36.6488234)",,,
117447751,False,,residential,True,170.469,"LINESTRING (3.3325604 36.6484371, 3.331335 36.6472608)",,,
117447741,False,,residential,True,28.415,"LINESTRING (3.3325604 36.6484371, 3.3326975 36.6483282, 3.3327404 36.6482335)",,,
117447751,False,,residential,False,127.815,"LINESTRING (3.3325604 36.6484371, 3.3330192 36.6488774, 3.3334793 36.649319)",,,
117447741,False,,residential,True,65.045,"LINESTRING (3.3320129 36.6488234, 3.3325604 36.6484371)",,,
117447747,False,,residential,False,15.091,"LINESTRING (3.3320129 36.6488234, 3.3321155 36.6489313)",,,
117447747,False,,residential,True,171.499,"LINESTRING (3.3320129 36.6488234, 3.3307786 36.647641)",,,
117447742,False,,residential,False,44.229,"LINESTRING (3.3301548 36.6494989, 3.3300368 36.649387, 3.3297853 36.6495366)",,,
117447744,False,,residential,False,67.893,"LINESTRING (3.3297853 36.6495366, 3.3302804 36.6500003)",,,
117447744,False,,residential,True,102.987,"LINESTRING (3.3297853 36.6495366, 3.3290343 36.6488332)",,,
117447742,False,,residential,True,44.229,"LINESTRING (3.3297853 36.6495366, 3.3300368 36.649387, 3.3301548 36.6494989)",,,
117447744,False,,residential,False,30.006,"LINESTRING (3.3288137 36.6486295, 3.3290343 36.6488332)",,,
117447744,False,,residential,False,102.987,"LINESTRING (3.3290343 36.6488332, 3.3297853 36.6495366)",,,
117447744,False,,residential,True,30.006,"LINESTRING (3.3290343 36.6488332, 3.3288137 36.6486295)",,,
117447750,False,,residential,False,69.859,"LINESTRING (3.3290343 36.6488332, 3.3284382 36.6492406)",,,
117447750,False,,residential,True,62.765,"LINESTRING (3.3290343 36.6488332, 3.3295717 36.6484689)",,,
28773256,False,RN 29,primary,False,43.807,"LINESTRING (3.3312119 36.6509129, 3.3315844 36.6506562)",,,
28773256,False,RN 29,primary,True,63.929,"LINESTRING (3.3312119 36.6509129, 3.3306355 36.6512545)",,,
117447744,False,,residential,True,131.161,"LINESTRING (3.3312119 36.6509129, 3.3302804 36.6500003)",,,
117447746,False,,residential,False,78.945,"LINESTRING (3.3312062 36.6517971, 3.3306355 36.6512545)",,,
117447746,False,,residential,True,38.629,"LINESTRING (3.3312062 36.6517971, 3.3314959 36.6520553)",,,
117447745,False,,residential,False,114.88,"LINESTRING (3.3312062 36.6517971, 3.3319465 36.6511085, 3.3320414 36.6510109)",,,
117447745,False,,residential,False,67.746,"LINESTRING (3.3333139 36.6500443, 3.333888 36.6496455)",,,
117447745,False,,residential,True,120.841,"LINESTRING (3.3333139 36.6500443, 3.3322898 36.6507556)",,,
117447747,False,,residential,True,51.948,"LINESTRING (3.3333139 36.6500443, 3.332952 36.6496783)",,,
117447747,False,,residential,False,226.27400000000003,"LINESTRING (3.3333139 36.6500443, 3.3335236 36.6502391, 3.3336738 36.6502822, 3.3338455 36.6502822, 3.3340708 36.6502133, 3.3343068 36.6501186, 3.3345107 36.6499292, 3.334736 36.6495677, 3.3348218 36.6494128, 3.3349398 36.6493009, 3.3350793 36.6492234)",,,
117447745,False,,residential,True,67.746,"LINESTRING (3.333888 36.6496455, 3.3333139 36.6500443)",,,
117447751,False,,residential,False,25.72,"LINESTRING (3.333888 36.6496455, 3.3340923 36.6498087)",,,
117447751,False,,residential,True,51.454,"LINESTRING (3.333888 36.6496455, 3.3334793 36.649319)",,,
117447746,False,,residential,False,38.629,"LINESTRING (3.3314959 36.6520553, 3.3312062 36.6517971)",,,
28773256,False,RN 29,primary,False,63.929,"LINESTRING (3.3306355 36.6512545, 3.3312119 36.6509129)",,,
28773256,False,RN 29,primary,True,37.023,"LINESTRING (3.3306355 36.6512545, 3.3303184 36.6514693)",,,
117447746,False,,residential,True,78.945,"LINESTRING (3.3306355 36.6512545, 3.3312062 36.6517971)",,,
268236414,True,,residential,False,127.342,"LINESTRING (3.3306355 36.6512545, 3.3296953 36.6503928)",Djouabi Rabah,,
117447750,False,,residential,False,33.937,"LINESTRING (3.3284382 36.6492406, 3.3281408 36.6494309)",,,
117447750,False,,residential,True,69.859,"LINESTRING (3.3284382 36.6492406, 3.3290343 36.6488332)",,,
1098487356,False,,residential,True,170.269,"LINESTRING (3.3284382 36.6492406, 3.3296953 36.6503928)",,,
117447747,False,,residential,False,171.499,"LINESTRING (3.3307786 36.647641, 3.3320129 36.6488234)",,,
117447750,False,,residential,False,69.867,"LINESTRING (3.3307786 36.647641, 3.3301825 36.6480485)",,,
117447750,False,,residential,True,65.202,"LINESTRING (3.3307786 36.647641, 3.331335 36.6472608)",,,
28773256,False,RN 29,primary,True,74.652,"LINESTRING (3.332952 36.6496783, 3.332339 36.6501353)",,,
117447747,False,,residential,False,51.948,"LINESTRING (3.332952 36.6496783, 3.3333139 36.6500443)",,,
117447747,False,,residential,True,111.662,"LINESTRING (3.332952 36.6496783, 3.3321155 36.6489313)",,,
28773256,False,RN 29,primary,False,61.718,"LINESTRING (3.332952 36.6496783, 3.333152 36.649542, 3.3334793 36.649319)",,,
28773256,False,RN 29,primary,True,27.372,"LINESTRING (3.3356471 36.6490867, 3.3353894 36.6489531)",,,
117447747,False,,residential,True,52.886,"LINESTRING (3.3356471 36.6490867, 3.3350793 36.6492234)",,,
117447748,False,,residential,False,166.086,"LINESTRING (3.3296398 36.6469509, 3.3299509 36.6472694, 3.3295969 36.6474932, 3.3301825 36.6480485)",,,
117447748,False,,residential,False,187.909,"LINESTRING (3.3301825 36.6480485, 3.3315554 36.6493301)",,,
117447750,False,,residential,False,71.795,"LINESTRING (3.3301825 36.6480485, 3.3295717 36.6484689)",,,
117447750,False,,residential,True,69.867,"LINESTRING (3.3301825 36.6480485, 3.3307786 36.647641)",,,
117447748,False,,residential,True,166.08599999999998,"LINESTRING (3.3301825 36.6480485, 3.3295969 36.6474932, 3.3299509 36.6472694, 3.3296398 36.6469509)",,,
28773256,False,RN 29,primary,False,74.652,"LINESTRING (3.332339 36.6501353, 3.332952 36.6496783)",,,
28773256,False,RN 29,primary,True,48.935,"LINESTRING (3.332339 36.6501353, 3.3319315 36.6504299)",,,
117447748,False,,residential,True,113.593,"LINESTRING (3.332339 36.6501353, 3.3315554 36.6493301)",,,
117447749,False,,tertiary,True,74.07,"LINESTRING (3.3275222 36.6466797, 3.3267217 36.646503)",,,
117447749,False,,tertiary,False,236.656,"LINESTRING (3.3275222 36.6466797, 3.3279848 36.6469627, 3.3293206 36.6482324)",,,
117447749,False,,tertiary,False,34.546,"LINESTRING (3.3293206 36.6482324, 3.3295717 36.6484689)",,,
117447749,False,,tertiary,True,236.656,"LINESTRING (3.3293206 36.6482324, 3.3279848 36.6469627, 3.3275222 36.6466797)",,,
"[776374408, 776374409]",False,,residential,"[False, True]",165.603,"LINESTRING (3.3293206 36.6482324, 3.3290505 36.6482651, 3.3286093 36.6482791, 3.3282566 36.6483027, 3.3276343 36.6483103, 3.3274747 36.6483447)",,yes,
117447749,False,,tertiary,False,172.181,"LINESTRING (3.3295717 36.6484689, 3.3308743 36.6496115)",,,
117447749,False,,tertiary,True,34.546,"LINESTRING (3.3295717 36.6484689, 3.3293206 36.6482324)",,,
117447750,False,,residential,False,62.765,"LINESTRING (3.3295717 36.6484689, 3.3290343 36.6488332)",,,
117447750,False,,residential,True,71.795,"LINESTRING (3.3295717 36.6484689, 3.3301825 36.6480485)",,,
117447740,False,,residential,False,66.477,"LINESTRING (3.3309821 36.649712, 3.3315554 36.6493301)",,,
117447749,False,,tertiary,False,115.037,"LINESTRING (3.3309821 36.649712, 3.3317527 36.6505415)",,,
117447749,False,,tertiary,True,14.743,"LINESTRING (3.3309821 36.649712, 3.3308743 36.6496115)",,,
28773256,False,RN 29,primary,False,20.21,"LINESTRING (3.3317527 36.6505415, 3.3319315 36.6504299)",,,
28773256,False,RN 29,primary,True,19.7,"LINESTRING (3.3317527 36.6505415, 3.3315844 36.6506562)",,,
117447749,False,,tertiary,True,115.037,"LINESTRING (3.3317527 36.6505415, 3.3309821 36.649712)",,,
117447750,False,,residential,False,65.202,"LINESTRING (3.331335 36.6472608, 3.3307786 36.647641)",,,
117447751,False,,residential,False,170.469,"LINESTRING (3.331335 36.6472608, 3.3325604 36.6484371)",,,
117447751,False,,residential,True,47.516,"LINESTRING (3.331335 36.6472608, 3.3312226 36.6468431)",,,
117447751,False,,residential,True,25.72,"LINESTRING (3.3340923 36.6498087, 3.333888 36.6496455)",,,
117448971,False,,residential,False,83.796,"LINESTRING (3.3334593 36.6483368, 3.3340743 36.6489064)",,,
117448971,False,,residential,True,83.796,"LINESTRING (3.3340743 36.6489064, 3.3334593 36.6483368)",,,
245084605,False,CW 48,secondary,False,49.121,"LINESTRING (3.3340743 36.6489064, 3.3343828 36.6485405)",,,
245084605,False,CW 48,secondary,True,12.042,"LINESTRING (3.3340743 36.6489064, 3.3340019 36.6489978)",,,
117448973,False,,residential,True,33.498,"LINESTRING (3.3339742 36.6472608, 3.3337489 36.6470198)",,,
117448972,False,,residential,False,25.679000000000002,"LINESTRING (3.3339742 36.6472608, 3.3339206 36.6473899, 3.3339022 36.6474836)",,,
117448973,False,,residential,False,119.304,"LINESTRING (3.3339742 36.6472608, 3.3345107 36.6477945, 3.3346899 36.6481541)",,,
117448972,False,,residential,False,151.405,"LINESTRING (3.3339022 36.6474836, 3.3338884 36.6475535, 3.3336202 36.6477515, 3.3343828 36.6485405)",,,
117448972,False,,residential,True,25.679000000000002,"LINESTRING (3.3339022 36.6474836, 3.3339206 36.6473899, 3.3339742 36.6472608)",,,
117448973,False,,residential,True,102.474,"LINESTRING (3.3339022 36.6474836, 3.3342425 36.6477859, 3.3346899 36.6481541)",,,
245084605,False,CW 48,secondary,True,49.121,"LINESTRING (3.3343828 36.6485405, 3.3340743 36.6489064)",,,
117448972,False,,residential,True,151.405,"LINESTRING (3.3343828 36.6485405, 3.3336202 36.6477515, 3.3338884 36.6475535, 3.3339022 36.6474836)",,,
245084605,False,CW 48,secondary,False,51.016,"LINESTRING (3.3343828 36.6485405, 3.3344834 36.6483942, 3.3346899 36.6481541)",,,
117448973,False,,residential,False,33.498,"LINESTRING (3.3337489 36.6470198, 3.3339742 36.6472608)",,,
117448973,False,,residential,False,102.474,"LINESTRING (3.3346899 36.6481541, 3.3342425 36.6477859, 3.3339022 36.6474836)",,,
117448973,False,,residential,True,119.304,"LINESTRING (3.3346899 36.6481541, 3.3345107 36.6477945, 3.3339742 36.6472608)",,,
245084605,False,CW 48,secondary,False,123.055,"LINESTRING (3.3346899 36.6481541, 3.3350614 36.6477677, 3.3351579 36.6476883, 3.3353068 36.6476464, 3.3357708 36.6475646)",,,
245084605,False,CW 48,secondary,True,51.016,"LINESTRING (3.3346899 36.6481541, 3.3344834 36.6483942, 3.3343828 36.6485405)",,,
28773256,False,RN 29,primary,False,27.372,"LINESTRING (3.3353894 36.6489531, 3.3356471 36.6490867)",,,
28773256,False,RN 29,primary,True,129.662,"LINESTRING (3.3353894 36.6489531, 3.3353247 36.6489196, 3.3349127 36.6488232, 3.334269 36.6488921, 3.3340019 36.6489978)",,,
28773256,False,RN 29,primary,False,40.277,"LINESTRING (3.3290371 36.6523678, 3.3291658 36.6522903, 3.3293807 36.6521334)",,,
28773256,False,RN 29,primary,True,73.783,"LINESTRING (3.3290371 36.6523678, 3.3289024 36.6524275, 3.328803 36.6524624, 3.3283413 36.6526004, 3.3282723 36.6526169)",,,
457011249,False,,residential,True,32.569,"LINESTRING (3.3290371 36.6523678, 3.3291666 36.6523643, 3.3293997 36.6523373)",,,
117447750,False,,residential,True,64.347,"LINESTRING (3.3275859 36.6498006, 3.3281408 36.6494309)",,,
776374399,False,,residential,True,112.92,"LINESTRING (3.3275859 36.6498006, 3.3273822 36.6493561, 3.3273742 36.6493045, 3.3274063 36.6492625, 3.327802 36.6489569)",,,
340558226,True,,primary,False,14.951,"LINESTRING (3.3271713 36.652916, 3.3272178 36.6528911, 3.3272715 36.6528787, 3.3273273 36.6528798)",,,roundabout
340558226,True,,primary,False,27.676000000000002,"LINESTRING (3.3274488 36.6531049, 3.3274067 36.6531414, 3.3273518 36.6531646, 3.3272903 36.6531718, 3.3272294 36.6531622, 3.3271761 36.6531368)",,,roundabout
340558226,True,,primary,False,21.44,"LINESTRING (3.3271327 36.6530933, 3.3271138 36.6530476, 3.3271142 36.6529994, 3.3271341 36.6529539, 3.3271713 36.652916)",,,roundabout
340564906,True,,primary,False,39.595,"LINESTRING (3.3271327 36.6530933, 3.3269586 36.6530938, 3.3268766 36.6530972, 3.3267955 36.6531042, 3.3266908 36.6531178)",,,
340558226,True,,primary,False,21.218,"LINESTRING (3.3273273 36.6528798, 3.3273834 36.6528957, 3.3274301 36.6529251, 3.3274627 36.652965, 3.3274777 36.6530112)",,,roundabout
340558227,True,,primary,False,89.41400000000002,"LINESTRING (3.3273273 36.6528798, 3.3275163 36.6528154, 3.3278122 36.6527193, 3.3279691 36.6526782, 3.3282723 36.6526169)",,,
340558226,True,,primary,False,6.224,"LINESTRING (3.3271761 36.6531368, 3.3271518 36.6531167, 3.3271327 36.6530933)",,,roundabout
340558226,True,,primary,False,10.885,"LINESTRING (3.3274777 36.6530112, 3.3274731 36.65306, 3.3274488 36.6531049)",,,roundabout
28773256,False,RN 29,primary,False,37.023,"LINESTRING (3.3303184 36.6514693, 3.3306355 36.6512545)",,,
28773256,False,RN 29,primary,True,5.742,"LINESTRING (3.3303184 36.6514693, 3.3302692 36.6515026)",,,
457011248,False,,residential,True,73.804,"LINESTRING (3.3303184 36.6514693, 3.3304498 36.6516187, 3.3304823 36.6517346, 3.3304216 36.6519342, 3.3303755 36.6520864)",,,
457011248,False,,residential,False,73.804,"LINESTRING (3.3303755 36.6520864, 3.3304216 36.6519342, 3.3304823 36.6517346, 3.3304498 36.6516187, 3.3303184 36.6514693)",,,
457011248,False,,residential,True,254.92999999999998,"LINESTRING (3.3303755 36.6520864, 3.3303798 36.6521461, 3.3304217 36.6522046, 3.3307973 36.6525149, 3.331043 36.65271, 3.3318279 36.6533556, 3.332318 36.6537454)",,,
457011249,False,,residential,False,91.556,"LINESTRING (3.3303755 36.6520864, 3.3302563 36.6521051, 3.3299583 36.652182, 3.3297539 36.6522278, 3.3293997 36.6523373)",,,
117447736,False,,residential,False,294.702,"LINESTRING (3.3293997 36.6523373, 3.3299226 36.6549542)",,,
117447736,False,,residential,True,22.736,"LINESTRING (3.3293997 36.6523373, 3.3293807 36.6521334)",,,
457011249,False,,residential,False,32.569,"LINESTRING (3.3293997 36.6523373, 3.3291666 36.6523643, 3.3290371 36.6523678)",,,
457011249,False,,residential,True,91.55600000000001,"LINESTRING (3.3293997 36.6523373, 3.3297539 36.6522278, 3.3299583 36.652182, 3.3302563 36.6521051, 3.3303755 36.6520864)",,,
340558230,True,,primary,False,27.508000000000003,"LINESTRING (3.327222 36.6533814, 3.3272039 36.6532719, 3.3271761 36.6531368)",,,
581406270,True,,primary_link,False,57.122,"LINESTRING (3.327222 36.6533814, 3.3271413 36.6533061, 3.3270821 36.653258, 3.3270263 36.6532254, 3.3269557 36.6531902, 3.3268812 36.653165, 3.3266908 36.6531178)",,,
117447751,False,,residential,False,47.516,"LINESTRING (3.3312226 36.6468431, 3.331335 36.6472608)",,,
724616239,False,,residential,True,106.05,"LINESTRING (3.3350572 36.6468494, 3.3351073 36.6469103, 3.3357111 36.6473289, 3.3357708 36.6475646)",,,
776374399,False,,residential,False,112.92,"LINESTRING (3.327802 36.6489569, 3.3274063 36.6492625, 3.3273742 36.6493045, 3.3273822 36.6493561, 3.3275859 36.6498006)",,,
776374400,False,,residential,False,110.03300000000002,"LINESTRING (3.3267975 36.6475399, 3.3268726 36.6476206, 3.3269933 36.6476959, 3.3271958 36.6478928, 3.3274117 36.6481639, 3.3274533 36.6482403, 3.3274747 36.6483447)",,,
776374401,False,,residential,True,33.596,"LINESTRING (3.3270979 36.6490032, 3.3268726 36.6487611)",,,
776374407,False,,residential,False,55.549,"LINESTRING (3.3263294 36.6490053, 3.3268726 36.6487611)",,,
776374401,False,,residential,False,153.8,"LINESTRING (3.3263294 36.6490053, 3.326139 36.6488558, 3.3261095 36.648802, 3.3261122 36.6487633, 3.3261591 36.6485298, 3.3264112 36.6483501, 3.3264501 36.6483512, 3.3264823 36.6483673, 3.3268726 36.6487611)",,,
776374401,False,,residential,False,33.596,"LINESTRING (3.3268726 36.6487611, 3.3270979 36.6490032)",,,
776374407,False,,residential,True,55.549,"LINESTRING (3.3268726 36.6487611, 3.3263294 36.6490053)",,,
776374401,False,,residential,True,153.8,"LINESTRING (3.3268726 36.6487611, 3.3264823 36.6483673, 3.3264501 36.6483512, 3.3264112 36.6483501, 3.3261591 36.6485298, 3.3261122 36.6487633, 3.3261095 36.648802, 3.326139 36.6488558, 3.3263294 36.6490053)",,,
776374407,False,,residential,False,71.139,"LINESTRING (3.3268726 36.6487611, 3.3271126 36.6486234, 3.3272213 36.6485427, 3.3273152 36.6484587, 3.3274747 36.6483447)",,,
776374400,False,,residential,True,110.033,"LINESTRING (3.3274747 36.6483447, 3.3274533 36.6482403, 3.3274117 36.6481639, 3.3271958 36.6478928, 3.3269933 36.6476959, 3.3268726 36.6476206, 3.3267975 36.6475399)",,,
776374407,False,,residential,True,71.13900000000001,"LINESTRING (3.3274747 36.6483447, 3.3273152 36.6484587, 3.3272213 36.6485427, 3.3271126 36.6486234, 3.3268726 36.6487611)",,,
"[776374408, 776374409]",False,,residential,"[False, True]",165.603,"LINESTRING (3.3274747 36.6483447, 3.3276343 36.6483103, 3.3282566 36.6483027, 3.3286093 36.6482791, 3.3290505 36.6482651, 3.3293206 36.6482324)",,yes,
