osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,name,junction
370857693,CW 13,secondary,40,False,False,414.5720000000001,"LINESTRING (4.688959 36.6136586, 4.6891458 36.6137771, 4.6892419 36.6138111, 4.6893261 36.6138219, 4.6894547 36.6138393, 4.6895881 36.6138362, 4.6899198 36.6138499, 4.6902466 36.6138726, 4.6906718 36.6139409, 4.6908581 36.6139717, 4.6909898 36.6139709, 4.6910066 36.613966, 4.6910732 36.6139465, 4.6911695 36.6139092, 4.6912927 36.6138048, 4.6914005 36.6137364, 4.691539 36.6136964, 4.6916708 36.6136942, 4.6920389 36.6138102, 4.6921638 36.6138293, 4.6922228 36.6138272, 4.6922925 36.6138056, 4.6924315 36.6137438, 4.6927138 36.6136655, 4.6928025 36.6136596, 4.692871 36.613671, 4.692929 36.6136917, 4.6929922 36.6137303, 4.6930289 36.613763, 4.6930794 36.6138385, 4.6931284 36.6139363, 4.6931373 36.6139651)",,,,
239241875,CW 13,secondary,,True,False,28.306,"LINESTRING (4.6937484 36.6128337, 4.6934525 36.6129253)",,,,
463975750,,secondary_link,,False,True,5.741,"LINESTRING (4.6937484 36.6128337, 4.6937274 36.6127849)",,,,
"[262285899, 262285902]",,residential,,False,False,708.5619999999999,"LINESTRING (4.6937484 36.6128337, 4.6938604 36.6128597, 4.6939731 36.6128705, 4.6942708 36.6128705, 4.6946115 36.6128884, 4.6947534 36.6128949, 4.6948158 36.6129238, 4.6948801 36.6129483, 4.6949649 36.6129802, 4.6954976 36.6132541, 4.6955957 36.6132832, 4.6957058 36.6133411, 4.6960008 36.6134099, 4.6963844 36.6134798, 4.6966929 36.6134992, 4.6969235 36.6134927, 4.6971113 36.6134604, 4.6971876 36.6134404, 4.69735 36.6133937, 4.6975699 36.6133355, 4.6977523 36.6133011, 4.6978997 36.6132998, 4.6979086 36.6133243, 4.6978268 36.6134334, 4.6976783 36.6135773, 4.6975943 36.6136583, 4.6975624 36.6137046, 4.6973989 36.6138018, 4.697274 36.6138371, 4.6971738 36.6138655, 4.697012 36.6138716, 4.6966312 36.6138824, 4.6961001 36.6139168, 4.6954724 36.613891, 4.6950835 36.6138609, 4.6948287 36.613835, 4.6946734 36.6138353)",,,,
35749638,RN 26,primary,40,False,False,5.765,"LINESTRING (4.6963069 36.6126931, 4.696294 36.6126423)",,,,
239241875,CW 13,secondary,,True,False,230.39800000000002,"LINESTRING (4.6963069 36.6126931, 4.6960701 36.6127262, 4.6958669 36.6127519, 4.695519 36.6127607, 4.6949837 36.6127655, 4.694449 36.6127313, 4.6942827 36.6127333, 4.6941902 36.6127441, 4.694104 36.6127612, 4.6937484 36.6128337)",,,,
401021935,,secondary,,False,True,9.117,"LINESTRING (4.6903935 36.6103567, 4.6904842 36.610319)",,2,Avenue Colonel Amirouche,
"[339440112, 248345130, 248345132]",CW 15,secondary,,False,False,63.90700000000001,"LINESTRING (4.6903935 36.6103567, 4.6903602 36.6102845, 4.6903253 36.6102161, 4.6902733 36.6101022, 4.6902459 36.6100528, 4.690189 36.6099281, 4.690183 36.6098791, 4.6901713 36.609847, 4.6901674 36.6098142)",,,Boulevard Mohand Said Ben Moussa,
"[122696123, 397098603]",CW 15,secondary,,True,False,264.379,"LINESTRING (4.6877523 36.6106997, 4.6878402 36.6106779, 4.6878848 36.6106718, 4.6879416 36.6106629, 4.6880152 36.61065, 4.688079 36.6106391, 4.6881439 36.6106282, 4.6882827 36.6106123, 4.6884333 36.6105954, 4.6885196 36.6105893, 4.6885788 36.6105853, 4.6886703 36.6105832, 4.6887433 36.6105907, 4.6888074 36.6106044, 4.6890272 36.6106566, 4.6892455 36.6107047, 4.6895594 36.610804, 4.6897132 36.610861, 4.6903069 36.610401, 4.690352 36.6103781, 4.6903935 36.6103567)",,,,
401021938,RN 26,primary,60,False,True,334.32099999999997,"LINESTRING (4.6877523 36.6106997, 4.6883176 36.6107515, 4.6886873 36.6107727, 4.6889465 36.6107977, 4.6892706 36.6108459, 4.6895875 36.6109095, 4.6900868 36.6110193, 4.6906006 36.6111214, 4.6912968 36.6112698, 4.6914147 36.6112928)",,,,
168338858,,secondary,,True,False,241.26599999999996,"LINESTRING (4.6929722 36.6094803, 4.6923649 36.6096877, 4.6911838 36.6100891, 4.6905555 36.6103162, 4.6904842 36.610319)",,2,Avenue Colonel Amirouche,
341333001,,living_street,,False,False,98.52900000000001,"LINESTRING (4.6929722 36.6094803, 4.6930157 36.6095955, 4.6929661 36.6102006, 4.692959 36.6103598)",,,,
370875118,,residential,,False,True,17.827,"LINESTRING (4.6917671 36.6087215, 4.6916282 36.6088367)",,,Avenue Alliche Lounes,
370875118,,residential,,False,False,48.834,"LINESTRING (4.6917671 36.6087215, 4.6919495 36.6086463, 4.6921517 36.6085554, 4.6922479 36.6085121)",,,Avenue Alliche Lounes,
200779786,,residential,,False,False,43.38,"LINESTRING (4.689193 36.608754, 4.689354 36.6091221)",,,Route du Lycée Mixte,
200779786,,residential,,False,True,43.38,"LINESTRING (4.689354 36.6091221, 4.689193 36.608754)",,,Route du Lycée Mixte,
200779777,,residential,,False,False,61.92399999999999,"LINESTRING (4.689354 36.6091221, 4.689699 36.6091255, 4.6899277 36.6091406, 4.6899786 36.6091653, 4.6900357 36.6091795)",,,,
200779777,,residential,,False,True,130.65800000000002,"LINESTRING (4.689354 36.6091221, 4.6889573 36.6093316, 4.6888752 36.6093641, 4.6880284 36.6096026)",,,,
200779777,,residential,,False,True,61.924,"LINESTRING (4.6900357 36.6091795, 4.6899786 36.6091653, 4.6899277 36.6091406, 4.689699 36.6091255, 4.689354 36.6091221)",,,,
200779777,,residential,,False,False,130.658,"LINESTRING (4.6880284 36.6096026, 4.6888752 36.6093641, 4.6889573 36.6093316, 4.689354 36.6091221)",,,,
200779777,,residential,,False,True,180.85199999999998,"LINESTRING (4.6880284 36.6096026, 4.6874197 36.6097684, 4.6872761 36.6098075, 4.6871728 36.6098242, 4.6871039 36.6098308, 4.687067 36.6098299, 4.686841 36.6097922, 4.6864224 36.6097225, 4.6862389 36.6096919, 4.6860718 36.6096521)",,,,
200779792,,residential,,False,True,66.092,"LINESTRING (4.6880284 36.6096026, 4.6880065 36.6098073, 4.6879773 36.6098857, 4.6879343 36.6099443, 4.6877179 36.6100143, 4.6876589 36.6100353)",,,,
200779777,,residential,,False,False,180.852,"LINESTRING (4.6860718 36.6096521, 4.6862389 36.6096919, 4.6864224 36.6097225, 4.686841 36.6097922, 4.687067 36.6098299, 4.6871039 36.6098308, 4.6871728 36.6098242, 4.6872761 36.6098075, 4.6874197 36.6097684, 4.6880284 36.6096026)",,,,
200779792,,residential,,False,False,137.601,"LINESTRING (4.6860718 36.6096521, 4.6856086 36.6096037, 4.6855541 36.609606, 4.6854832 36.6096466, 4.6853772 36.6097442, 4.6853773 36.6098199, 4.6853986 36.6098649, 4.685534 36.609923, 4.6859868 36.6100033)",,,,
810623124,,living_street,,False,False,63.452999999999996,"LINESTRING (4.6860718 36.6096521, 4.6860039 36.6097826, 4.686456 36.6098936, 4.6865116 36.6099155)",,,,
200779792,,residential,,False,True,42.511,"LINESTRING (4.6864589 36.6100538, 4.6859868 36.6100033)",,,,
810623131,,living_street,,False,False,11.251,"LINESTRING (4.6864589 36.6100538, 4.6864206 36.6101502)",,,,
200779792,,residential,,False,False,107.72,"LINESTRING (4.6864589 36.6100538, 4.686733 36.610082, 4.6869589 36.6100904, 4.687166 36.6100878, 4.6876589 36.6100353)",,,,
200779792,,residential,,False,False,66.092,"LINESTRING (4.6876589 36.6100353, 4.6877179 36.6100143, 4.6879343 36.6099443, 4.6879773 36.6098857, 4.6880065 36.6098073, 4.6880284 36.6096026)",,,,
200779792,,residential,,False,True,107.72,"LINESTRING (4.6876589 36.6100353, 4.687166 36.6100878, 4.6869589 36.6100904, 4.686733 36.610082, 4.6864589 36.6100538)",,,,
810623119,,residential,,False,True,192.51500000000001,"LINESTRING (4.6876589 36.6100353, 4.687696 36.6100731, 4.6877101 36.610139, 4.6877338 36.6102492, 4.6876865 36.6102862, 4.6872901 36.6103221, 4.6869201 36.6103351, 4.6866701 36.6103025, 4.6864363 36.6102454, 4.6860549 36.6100405, 4.6859868 36.6100033)",,,,
234016159,,living_street,,False,False,62.501000000000005,"LINESTRING (4.6894244 36.6117383, 4.6893676 36.6120179, 4.6893262 36.6122947)",,,,
1089962589,CW 13,secondary,,False,False,88.024,"LINESTRING (4.6901286 36.6130475, 4.6891569 36.6131828)",,,Rue Beliamine Tahar,
1089962589,CW 13,secondary,,False,True,11.014,"LINESTRING (4.6901286 36.6130475, 4.6902505 36.6130321)",,,Rue Beliamine Tahar,
234017117,,residential,,True,False,59.155,"LINESTRING (4.6901286 36.6130475, 4.690172 36.6129284, 4.6902549 36.6127186, 4.6903257 36.6125396)",,,,
238999752,,secondary,,False,False,77.44,"LINESTRING (4.6903257 36.6125396, 4.6911563 36.6127409)",,,,
238999752,,secondary,,False,True,93.275,"LINESTRING (4.6903257 36.6125396, 4.6896957 36.6123878, 4.6893262 36.6122947)",,,,
168338858,,secondary,,True,False,219.45499999999996,"LINESTRING (4.6945544 36.6106612, 4.6943981 36.6104702, 4.694254 36.6102661, 4.6940206 36.6099347, 4.6938858 36.609748, 4.693805 36.6096404, 4.6937734 36.6096076, 4.6937048 36.6095532, 4.6936186 36.6094908, 4.6934945 36.609424, 4.6934299 36.6093969, 4.6933595 36.60937, 4.6933333 36.6093652, 4.6933047 36.6093674, 4.6932495 36.6093781, 4.6931503 36.6094104, 4.6929722 36.6094803)",,2,Avenue Colonel Amirouche,
200779791,,residential,,False,True,27.279,"LINESTRING (4.6904626 36.6095102, 4.6901678 36.6095749)",,,Avenue Alliche Lounes,
343048086,,residential,,True,False,22.192,"LINESTRING (4.6904626 36.6095102, 4.6902528 36.6096173)",,,Avenue Alliche Lounes,
370875118,,residential,,False,False,32.758,"LINESTRING (4.6904626 36.6095102, 4.6906976 36.6093505, 4.6907467 36.6093241)",,,Avenue Alliche Lounes,
396744344,,secondary,,False,True,50.365,"LINESTRING (4.6893262 36.6122947, 4.6887866 36.6121622)",,,,
234016159,,living_street,,False,True,62.501000000000005,"LINESTRING (4.6893262 36.6122947, 4.6893676 36.6120179, 4.6894244 36.6117383)",,,,
238999752,,secondary,,False,False,93.275,"LINESTRING (4.6893262 36.6122947, 4.6896957 36.6123878, 4.6903257 36.6125396)",,,,
396744344,,secondary,,False,False,50.365,"LINESTRING (4.6887866 36.6121622, 4.6893262 36.6122947)",,,,
238999753,,residential,,True,False,125.16799999999999,"LINESTRING (4.6887866 36.6121622, 4.6886574 36.6125614, 4.6886043 36.6127673, 4.6885955 36.6128426, 4.6887239 36.6132573)",,,Rue Ouddane Arab,
"[396744344, 259014541]",,secondary,,False,True,171.25900000000001,"LINESTRING (4.6887866 36.6121622, 4.6877416 36.6119046, 4.6874948 36.6118885, 4.6870657 36.6119648, 4.6869305 36.6119888)",,,,
1089962589,CW 13,secondary,,False,False,23.689,"LINESTRING (4.6887239 36.6132573, 4.688464 36.6133005)",,,Rue Beliamine Tahar,
1089962589,CW 13,secondary,,False,True,17.03,"LINESTRING (4.6887239 36.6132573, 4.6889102 36.6132242)",,,Rue Beliamine Tahar,
974487341,CW 13,secondary,40,True,False,49.465,"LINESTRING (4.6887239 36.6132573, 4.6887458 36.6133161, 4.6887703 36.6133696, 4.6887989 36.613422, 4.688825 36.6134635, 4.688959 36.6136586)",,,,
1089962589,CW 13,secondary,,False,False,22.495,"LINESTRING (4.6891569 36.6131828, 4.6889102 36.6132242)",,,Rue Beliamine Tahar,
1089962589,CW 13,secondary,,False,True,88.024,"LINESTRING (4.6891569 36.6131828, 4.6901286 36.6130475)",,,Rue Beliamine Tahar,
238999751,,residential,,True,False,100.611,"LINESTRING (4.6891569 36.6131828, 4.6891512 36.6129935, 4.6891559 36.6128921, 4.6891649 36.6128231, 4.6892597 36.6124626, 4.6893262 36.6122947)",,,Rue Hadjout Saïd,
"[396744344, 259014541]",,secondary,,False,False,171.25900000000001,"LINESTRING (4.6869305 36.6119888, 4.6870657 36.6119648, 4.6874948 36.6118885, 4.6877416 36.6119046, 4.6887866 36.6121622)",,,,
259014541,,secondary,,False,True,115.10199999999999,"LINESTRING (4.6869305 36.6119888, 4.6863954 36.6120749, 4.686048 36.6121492, 4.6859247 36.612189, 4.6858737 36.6122127, 4.6857973 36.6122633, 4.6857248 36.6123106)",,,,
"[397377072, 259014705]",,residential,,True,False,184.33999999999995,"LINESTRING (4.6869305 36.6119888, 4.6869079 36.6120477, 4.6866957 36.6121264, 4.6865399 36.612202, 4.6863959 36.6122096, 4.6862664 36.6122072, 4.6861784 36.6122203, 4.68611 36.6122543, 4.6860873 36.6123065, 4.6861035 36.6123667, 4.6861589 36.6124294, 4.6862729 36.6124869, 4.6863966 36.612547, 4.6865725 36.612615, 4.6867874 36.6126934, 4.6868565 36.6127163, 4.686951 36.6127477)",,,"['Rue Bessem Arab', 'Rue Bessam Arab']",
463975750,,secondary_link,,False,False,5.741,"LINESTRING (4.6937274 36.6127849, 4.6937484 36.6128337)",,,,
397126689,,secondary,,True,False,197.25400000000002,"LINESTRING (4.6937274 36.6127849, 4.6939472 36.6127273, 4.6941082 36.6126909, 4.6942137 36.6126734, 4.6944284 36.6126675, 4.6946467 36.6126705, 4.6948941 36.612688, 4.6951671 36.6126967, 4.6953053 36.6126967, 4.6953813 36.6126967, 4.6955309 36.6126967, 4.6958111 36.6126821, 4.6959154 36.6126769)",,,,
239241876,,secondary,,True,False,34.06699999999999,"LINESTRING (4.6959154 36.6126769, 4.6959731 36.612678, 4.6960708 36.612667, 4.6961987 36.6126527, 4.696294 36.6126423)",,,,
397126690,,secondary,,True,False,45.589,"LINESTRING (4.6959154 36.6126769, 4.6959718 36.6126543, 4.6960536 36.6126209, 4.6961072 36.6125875, 4.6961662 36.6125402, 4.6962065 36.6124831, 4.6962286 36.612386)",,,,
1089962589,CW 13,secondary,,False,True,23.689,"LINESTRING (4.688464 36.6133005, 4.6887239 36.6132573)",,,Rue Beliamine Tahar,
239001210,,residential,,False,False,148.869,"LINESTRING (4.688464 36.6133005, 4.6883234 36.6132487, 4.6877449 36.6130124, 4.6870496 36.6127565, 4.6870203 36.6127539, 4.686951 36.6127477)",,,Avenue Boudiab Amar,
259014538,CW 13,secondary,,True,False,73.39499999999998,"LINESTRING (4.6912023 36.612977, 4.691148 36.6129985, 4.691093 36.6130119, 4.6910417 36.613022, 4.6909997 36.613027, 4.6905255 36.6130542, 4.690495 36.6130519, 4.6904664 36.6130442, 4.6904476 36.6130356, 4.6904052 36.6130126)",,,Rue Beliamine Tahar,
341335186,,living_street,,False,False,96.018,"LINESTRING (4.6912023 36.612977, 4.6911823 36.6131543, 4.6911755 36.6131903, 4.691158 36.6132297, 4.6911332 36.6132734, 4.6910437 36.6133932, 4.6909806 36.6134777, 4.6909486 36.6135053, 4.6909008 36.6135354, 4.6908403 36.6135588, 4.6906294 36.6136218)",,,,
259014535,CW 13,secondary,,True,False,6.541,"LINESTRING (4.6912618 36.6128014, 4.6913093 36.6127566)",,,Rue Beliamine Tahar,
239241875,CW 13,secondary,,True,False,11.707,"LINESTRING (4.6912618 36.6128014, 4.6912345 36.6127929, 4.6912161 36.6127837, 4.6912007 36.6127743, 4.6911563 36.6127409)",,,,
238999752,,secondary,,False,True,77.44,"LINESTRING (4.6911563 36.6127409, 4.6903257 36.6125396)",,,,
259014534,,secondary,,True,False,13.831000000000001,"LINESTRING (4.6911563 36.6127409, 4.6912193 36.6127424, 4.6912389 36.6127436, 4.6912625 36.612747, 4.6913093 36.6127566)",,,,
259014535,CW 13,secondary,,True,False,14.232,"LINESTRING (4.6911468 36.6128899, 4.691205 36.6128489, 4.6912618 36.6128014)",,,Rue Beliamine Tahar,
370857718,,secondary_link,,True,False,16.637999999999998,"LINESTRING (4.6911468 36.6128899, 4.691154 36.6128529, 4.6911579 36.6128157, 4.6911587 36.6127783, 4.6911563 36.6127409)",,,Rue Beliamine Tahar,
259014534,,secondary,,True,False,5.288,"LINESTRING (4.6913093 36.6127566, 4.6913654 36.6127719)",,,,
259014538,CW 13,secondary,,True,False,6.007,"LINESTRING (4.6913654 36.6127719, 4.6913425 36.6128227)",,,Rue Beliamine Tahar,
"[397126689, 259014534]",,secondary,,True,False,220.43900000000002,"LINESTRING (4.6913654 36.6127719, 4.6915486 36.6128168, 4.6918987 36.6129073, 4.6919693 36.6129259, 4.6923603 36.613011, 4.6924906 36.6130394, 4.6925547 36.6130464, 4.6926895 36.6130535, 4.6928154 36.6130447, 4.6929264 36.6130304, 4.6931008 36.6129777, 4.6932135 36.6129431, 4.6933921 36.6128882, 4.6934788 36.6128614, 4.6937274 36.6127849)",,,,
1089962589,CW 13,secondary,,False,False,13.977,"LINESTRING (4.6904052 36.6130126, 4.6902505 36.6130321)",,,Rue Beliamine Tahar,
259014535,CW 13,secondary,,True,False,68.383,"LINESTRING (4.6904052 36.6130126, 4.6909612 36.6129576, 4.6910029 36.6129499, 4.6910522 36.6129359, 4.6911034 36.6129146, 4.6911468 36.6128899)",,,Rue Beliamine Tahar,
259014541,,secondary,,False,False,115.10199999999999,"LINESTRING (4.6857248 36.6123106, 4.6857973 36.6122633, 4.6858737 36.6122127, 4.6859247 36.612189, 4.686048 36.6121492, 4.6863954 36.6120749, 4.6869305 36.6119888)",,,,
261089155,,residential,,False,True,436.6459999999999,"LINESTRING (4.6877065 36.6146224, 4.6878265 36.6146036, 4.6879334 36.6146161, 4.6880639 36.6146308, 4.6881761 36.6146496, 4.6882778 36.6146664, 4.68833 36.614702, 4.6883639 36.6147774, 4.6884213 36.6148946, 4.6884761 36.6150056, 4.6885361 36.6150768, 4.688617 36.6151041, 4.6887004 36.6151208, 4.68881 36.6151564, 4.6889196 36.6151962, 4.6890109 36.6152234, 4.6891518 36.6152402, 4.6892535 36.6152506, 4.6893761 36.6152423, 4.6894256 36.6152182, 4.6894622 36.6152004, 4.6895405 36.6151313, 4.6896005 36.6150287, 4.6896579 36.6149156, 4.6897283 36.6147774, 4.6898249 36.6146894, 4.6899162 36.6146266, 4.690031 36.6145973, 4.6901771 36.6145805, 4.6902631 36.6145952, 4.6903623 36.6146224, 4.6904223 36.6146476, 4.6905449 36.6146748, 4.6906466 36.6146873, 4.6907445 36.6146961, 4.6908997 36.6146783, 4.6910422 36.6146554, 4.6912466 36.6146554, 4.6914857 36.6146605, 4.6916425 36.6146618, 4.6917722 36.6146496)",,,,
303038722,,living_street,,False,False,261.342,"LINESTRING (4.69244 36.6147809, 4.692388 36.6148793, 4.6924282 36.6149697, 4.6925945 36.6150322, 4.6928949 36.6150881, 4.6931041 36.6150838, 4.6934689 36.6151226, 4.69378 36.6152152, 4.6940188 36.615312, 4.694177 36.6154606, 4.6942843 36.6155876, 4.6943701 36.615762, 4.6944828 36.6158998, 4.6945445 36.6159945)",,,,
370857693,CW 13,secondary,40,False,True,66.899,"LINESTRING (4.69244 36.6147809, 4.6923327 36.6147443, 4.6922576 36.6147228, 4.6921879 36.6147206, 4.692014 36.614734, 4.6919358 36.6147508, 4.6918687 36.6147443, 4.6918017 36.6147099, 4.6917722 36.6146496)",,,,
262285904,,residential,,False,False,24.863,"LINESTRING (4.6946734 36.6138353, 4.6947302 36.6140542)",,,,
262285904,,residential,,False,True,7.712,"LINESTRING (4.6946734 36.6138353, 4.6946558 36.6137674)",,,,
"[262285899, 262285902]",,residential,,False,True,708.562,"LINESTRING (4.6946734 36.6138353, 4.6948287 36.613835, 4.6950835 36.6138609, 4.6954724 36.613891, 4.6961001 36.6139168, 4.6966312 36.6138824, 4.697012 36.6138716, 4.6971738 36.6138655, 4.697274 36.6138371, 4.6973989 36.6138018, 4.6975624 36.6137046, 4.6975943 36.6136583, 4.6976783 36.6135773, 4.6978268 36.6134334, 4.6979086 36.6133243, 4.6978997 36.6132998, 4.6977523 36.6133011, 4.6975699 36.6133355, 4.69735 36.6133937, 4.6971876 36.6134404, 4.6971113 36.6134604, 4.6969235 36.6134927, 4.6966929 36.6134992, 4.6963844 36.6134798, 4.6960008 36.6134099, 4.6957058 36.6133411, 4.6955957 36.6132832, 4.6954976 36.6132541, 4.6949649 36.6129802, 4.6948801 36.6129483, 4.6948158 36.6129238, 4.6947534 36.6128949, 4.6946115 36.6128884, 4.6942708 36.6128705, 4.6939731 36.6128705, 4.6938604 36.6128597, 4.6937484 36.6128337)",,,,
"[262285904, 311015106]",,residential,,False,True,116.234,"LINESTRING (4.6958213 36.6143861, 4.6955236 36.6143344, 4.6947806 36.6142483, 4.6947302 36.6140542)",,,,
303038722,,living_street,,False,True,261.342,"LINESTRING (4.6945445 36.6159945, 4.6944828 36.6158998, 4.6943701 36.615762, 4.6942843 36.6155876, 4.694177 36.6154606, 4.6940188 36.615312, 4.69378 36.6152152, 4.6934689 36.6151226, 4.6931041 36.6150838, 4.6928949 36.6150881, 4.6925945 36.6150322, 4.6924282 36.6149697, 4.692388 36.6148793, 4.69244 36.6147809)",,,,
303038725,,living_street,,False,False,198.809,"LINESTRING (4.6945445 36.6159945, 4.694464 36.6160117, 4.6943058 36.6160053, 4.6941743 36.6159622, 4.6938203 36.6158244, 4.6936084 36.6157125, 4.6933697 36.6156457, 4.6931014 36.6156027, 4.69286 36.6155811, 4.6924336 36.6156048)",,,,
304084536,,living_street,,False,False,37.872,"LINESTRING (4.6945445 36.6159945, 4.694616 36.6160493, 4.6946852 36.6161413, 4.6947398 36.6162887)",,,,
303038725,,living_street,,False,True,198.809,"LINESTRING (4.6924336 36.6156048, 4.69286 36.6155811, 4.6931014 36.6156027, 4.6933697 36.6156457, 4.6936084 36.6157125, 4.6938203 36.6158244, 4.6941743 36.6159622, 4.6943058 36.6160053, 4.694464 36.6160117, 4.6945445 36.6159945)",,,,
304084536,,living_street,,False,True,37.872,"LINESTRING (4.6947398 36.6162887, 4.6946852 36.6161413, 4.694616 36.6160493, 4.6945445 36.6159945)",,,,
239241875,CW 13,secondary,,True,False,7.582,"LINESTRING (4.6913425 36.6128227, 4.6912618 36.6128014)",,,,
259014538,CW 13,secondary,,True,False,21.61,"LINESTRING (4.6913425 36.6128227, 4.6913242 36.6128583, 4.6913085 36.6128839, 4.6912809 36.6129173, 4.6912434 36.6129512, 4.6912023 36.612977)",,,Rue Beliamine Tahar,
262285904,,residential,,False,True,24.863,"LINESTRING (4.6947302 36.6140542, 4.6946734 36.6138353)",,,,
311015105,,residential,,False,False,69.767,"LINESTRING (4.6947302 36.6140542, 4.6939715 36.6142052)",,,,
"[262285904, 311015106]",,residential,,False,False,116.234,"LINESTRING (4.6947302 36.6140542, 4.6947806 36.6142483, 4.6955236 36.6143344, 4.6958213 36.6143861)",,,,
311015105,,residential,,False,True,69.767,"LINESTRING (4.6939715 36.6142052, 4.6947302 36.6140542)",,,,
239241875,CW 13,secondary,,True,False,195.63000000000002,"LINESTRING (4.6934525 36.6129253, 4.6930636 36.6130456, 4.6929012 36.6130881, 4.6927389 36.613097, 4.6925831 36.6130926, 4.6921336 36.6130039, 4.6917736 36.6129212, 4.691601 36.6128781, 4.6913425 36.6128227)",,,,
"[262285904, 311015107]",,residential,,False,False,167.279,"LINESTRING (4.6934525 36.6129253, 4.6936725 36.6131774, 4.6938603 36.6130848, 4.6939569 36.6131515, 4.6942573 36.6132398, 4.6944343 36.613341, 4.694566 36.6134216, 4.6946558 36.6137674)",,,,
339440101,,living_street,,False,False,31.031,"LINESTRING (4.6922479 36.6085121, 4.6924164 36.6087562)",,,,
370875118,,residential,,False,True,48.834,"LINESTRING (4.6922479 36.6085121, 4.6921517 36.6085554, 4.6919495 36.6086463, 4.6917671 36.6087215)",,,Avenue Alliche Lounes,
339440101,,living_street,,False,True,31.031,"LINESTRING (4.6924164 36.6087562, 4.6922479 36.6085121)",,,,
339440102,,living_street,,False,False,62.743,"LINESTRING (4.6924164 36.6087562, 4.6918359 36.6090744)",,,,
895511460,,living_street,,False,False,34.542,"LINESTRING (4.6924164 36.6087562, 4.6924381 36.6087443, 4.6925976 36.609004)",,,,
