osmid,oneway,ref,name,highway,maxspeed,access,reversed,length,geometry,junction,lanes,bridge
427583660,True,,,secondary,,,False,78.777,"LINESTRING (3.7860111 34.5292417, 3.786749 34.529082, 3.7868426 34.529061)",,,
427387762,False,,,residential,,,False,61.137,"LINESTRING (3.7874915 34.528914, 3.7873306 34.5283804)",,,
427387762,False,,,residential,,,True,7.194,"LINESTRING (3.7874915 34.528914, 3.7875104 34.5289768)",,,
427583660,True,,,secondary,,,False,65.837,"LINESTRING (3.7874915 34.528914, 3.7878838 34.5288339, 3.7881406 34.5287742, 3.7881859 34.5287619)",,,
426781330,True,,,primary,40,,False,12.673000000000002,"LINESTRING (3.7824156 34.5280225, 3.7824353 34.5280343, 3.7824496 34.528051, 3.7824558 34.5280686, 3.7824552 34.528087, 3.7824477 34.5281043, 3.7824342 34.5281189)",roundabout,,
426781335,True,RN 89,طريق مسعد - الفيض,primary,40,,False,74.105,"LINESTRING (3.7824156 34.5280225, 3.7824839 34.527999, 3.7831566 34.5277552)",,,
"[426781330, 426781333]",True,RN 89,طريق مسعد - الفيض,primary,40,,False,10.21,"LINESTRING (3.7824342 34.5281189, 3.7824159 34.5281294, 3.7823945 34.5281347, 3.7823722 34.5281344, 3.7823511 34.5281284, 3.7823333 34.5281175)",roundabout,,
426781330,True,,,primary,40,,False,4.609,"LINESTRING (3.7823662 34.5280189, 3.782391 34.5280172, 3.7824156 34.5280225)",roundabout,,
426781330,True,,,primary,40,,False,13.659,"LINESTRING (3.7823333 34.5281175, 3.7823192 34.5281006, 3.782313 34.5280808, 3.7823154 34.5280604, 3.782326 34.5280419, 3.7823437 34.5280275, 3.7823662 34.5280189)",roundabout,,
"[426781336, 426781333]",True,RN 89,طريق مسعد - الفيض,primary,40,,False,15.683,"LINESTRING (3.7823333 34.5281175, 3.782241 34.5280478, 3.7822071 34.5280222)",,,
426781338,False,,,residential,,,True,21.772,"LINESTRING (3.7823333 34.5281175, 3.7822711 34.5281591, 3.7821366 34.5282267)",,,
426781334,True,RN 89,طريق مسعد - الفيض,primary,40,,False,14.603,"LINESTRING (3.7822011 34.5279561, 3.7823458 34.5280112)",,,
427388360,False,,,residential,,,True,12.609,"LINESTRING (3.7822011 34.5279561, 3.7822973 34.527875)",,,
426781338,False,,,residential,,,False,63.305,"LINESTRING (3.7815562 34.5285357, 3.7821366 34.5282267)",,,
426781338,False,,,residential,,,True,7.624,"LINESTRING (3.7815562 34.5285357, 3.7814856 34.528572)",,,
1187732372,False,,,residential,,,False,29.722,"LINESTRING (3.7815562 34.5285357, 3.7814078 34.528298)",,,
426781338,False,,,residential,,,True,63.305,"LINESTRING (3.7821366 34.5282267, 3.7815562 34.5285357)",,,
426781338,False,,,residential,,,False,21.772,"LINESTRING (3.7821366 34.5282267, 3.7822711 34.5281591, 3.7823333 34.5281175)",,,
426781339,False,,,residential,,,False,26.090999999999998,"LINESTRING (3.7821366 34.5282267, 3.7822221 34.5281427, 3.7822326 34.5281168, 3.7822303 34.5280802, 3.7822071 34.5280222)",,,
426781336,True,RN 89,طريق مسعد - الفيض,primary,40,,False,142.34300000000002,"LINESTRING (3.7822071 34.5280222, 3.7819676 34.527918, 3.7817859 34.527827, 3.7808712 34.5273691)",,,
426781339,False,,,residential,,,True,26.091,"LINESTRING (3.7822071 34.5280222, 3.7822303 34.5280802, 3.7822326 34.5281168, 3.7822221 34.5281427, 3.7821366 34.5282267)",,,
426781337,False,RN 89,طريق مسعد - الفيض,primary,40,,False,35.514,"LINESTRING (3.7854965 34.5277394, 3.785872 34.52766)",,,
426781337,False,RN 89,طريق مسعد - الفيض,primary,40,,True,30.472,"LINESTRING (3.7854965 34.5277394, 3.7851743 34.5278075)",,,
426786112,False,,,residential,,,False,76.274,"LINESTRING (3.7854965 34.5277394, 3.7857276 34.5283984)",,,
426786112,False,,,residential,,,True,89.019,"LINESTRING (3.7854965 34.5277394, 3.7852735 34.5269602)",,,
426786112,False,,,residential,,,False,61.69,"LINESTRING (3.7858355 34.5287061, 3.7860111 34.5292417)",,,
426786112,False,,,residential,,,True,35.614,"LINESTRING (3.7858355 34.5287061, 3.7857276 34.5283984)",,,
426786114,False,,,residential,,,False,30.545,"LINESTRING (3.7858355 34.5287061, 3.7855126 34.5287746)",,,
426786114,False,,,residential,,,True,81.518,"LINESTRING (3.7858355 34.5287061, 3.7866958 34.5285187)",,,
426781328,True,,,secondary,,,False,33.718,"LINESTRING (3.7860303 34.5293108, 3.7856753 34.5293909)",,,
426786112,False,,,residential,,,True,7.882,"LINESTRING (3.7860303 34.5293108, 3.7860111 34.5292417)",,,
427387766,False,,,residential,,,False,103.217,"LINESTRING (3.7860303 34.5293108, 3.7862591 34.530143, 3.7862818 34.5302156)",,,
426781337,False,RN 89,طريق مسعد - الفيض,primary,40,,True,62.82,"LINESTRING (3.7877068 34.527272, 3.7870426 34.5274125)",,,
426786113,False,,,residential,,,False,76.8,"LINESTRING (3.7877068 34.527272, 3.7879226 34.5279394)",,,
426781337,False,RN 89,طريق مسعد - الفيض,primary,40,,False,22.587,"LINESTRING (3.7877068 34.527272, 3.7878696 34.5272376, 3.7879458 34.5272221)",,,
426786113,False,,,residential,,,True,96.89399999999999,"LINESTRING (3.7877068 34.527272, 3.7875289 34.5266597, 3.7874233 34.5264341)",,,
426786113,False,,,residential,,,True,33.542,"LINESTRING (3.7880168 34.5282309, 3.7879226 34.5279394)",,,
426786114,False,,,residential,,,False,65.022,"LINESTRING (3.7880168 34.5282309, 3.7873306 34.5283804)",,,
426786113,False,,,residential,,,False,61.044,"LINESTRING (3.7880168 34.5282309, 3.7881549 34.5286582, 3.7881859 34.5287619)",,,
426781329,False,CW 108,طريق الجلفة - فيض البطمة,secondary,100,destination,False,35.42,"LINESTRING (3.783142 34.5292774, 3.783038 34.5289706)",,,
426781329,False,CW 108,طريق الجلفة - فيض البطمة,secondary,100,destination,True,25.558,"LINESTRING (3.783142 34.5292774, 3.7832174 34.5294987)",,,
426786114,False,,,residential,,,False,125.019,"LINESTRING (3.783142 34.5292774, 3.7818144 34.5295379)",,,
426786114,False,,,residential,,,True,117.023,"LINESTRING (3.783142 34.5292774, 3.7843791 34.529015)",,,
427383566,False,,,residential,,,True,36.74,"LINESTRING (3.78361 34.5275028, 3.7833376 34.5277453)",,,
738461545,False,,,residential,,,True,49.133,"LINESTRING (3.78361 34.5275028, 3.7831596 34.5272629)",,,
427383564,False,,,residential,,,False,30.4,"LINESTRING (3.78361 34.5275028, 3.7837312 34.5274294, 3.7838891 34.5273558)",,,
427383564,False,,,residential,,,False,21.899,"LINESTRING (3.7874233 34.5264341, 3.7876585 34.5264693)",,,
426786113,False,,,residential,,,False,96.89399999999999,"LINESTRING (3.7874233 34.5264341, 3.7875289 34.5266597, 3.7877068 34.527272)",,,
427383564,False,,,residential,,,True,62.11,"LINESTRING (3.7874233 34.5264341, 3.7871774 34.5264899, 3.7867723 34.52659)",,,
427383564,False,,,residential,,,True,21.899,"LINESTRING (3.7876585 34.5264693, 3.7874233 34.5264341)",,,
427383564,False,,,residential,,,False,98.273,"LINESTRING (3.7876585 34.5264693, 3.7877868 34.5265574, 3.7878204 34.5265903, 3.7879757 34.5267424, 3.7881004 34.5268833, 3.788161 34.5269743, 3.7882394 34.5270595, 3.7883452 34.527141)",,,
605423684,False,,,residential,,,True,129.872,"LINESTRING (3.7876585 34.5264693, 3.7872489 34.5261623, 3.786489 34.5258237)",,,
426781337,False,RN 89,طريق مسعد - الفيض,primary,40,,False,4.227,"LINESTRING (3.7883452 34.527141, 3.78839 34.5271319)",,,
426781337,False,RN 89,طريق مسعد - الفيض,primary,40,,True,37.684,"LINESTRING (3.7883452 34.527141, 3.7879458 34.5272221)",,,
427383564,False,,,residential,,,True,98.27300000000001,"LINESTRING (3.7883452 34.527141, 3.7882394 34.5270595, 3.788161 34.5269743, 3.7881004 34.5268833, 3.7879757 34.5267424, 3.7878204 34.5265903, 3.7877868 34.5265574, 3.7876585 34.5264693)",,,
427388356,False,,,residential,,,False,107.1,"LINESTRING (3.7838891 34.5273558, 3.7834433 34.5264654)",,,
427383564,False,,,residential,,,False,47.473,"LINESTRING (3.7838891 34.5273558, 3.784109 34.5272532, 3.7843628 34.527189)",,,
427383564,False,,,residential,,,True,30.4,"LINESTRING (3.7838891 34.5273558, 3.7837312 34.5274294, 3.78361 34.5275028)",,,
427383568,False,,,residential,,,False,87.659,"LINESTRING (3.7838891 34.5273558, 3.7840713 34.5273549, 3.784249 34.5274355, 3.7843423 34.5275599, 3.7844711 34.5277319, 3.7845378 34.5278417)",,,
427383568,False,,,residential,,,False,14.334,"LINESTRING (3.7845378 34.5278417, 3.7846666 34.5279149)",,,
427383568,False,,,residential,,,True,87.659,"LINESTRING (3.7845378 34.5278417, 3.7844711 34.5277319, 3.7843423 34.5275599, 3.784249 34.5274355, 3.7840713 34.5273549, 3.7838891 34.5273558)",,,
427389537,False,,,residential,,,True,74.417,"LINESTRING (3.7845378 34.5278417, 3.7845097 34.5276701, 3.7843628 34.527189)",,,
426781337,False,RN 89,طريق مسعد - الفيض,primary,40,,False,48.018,"LINESTRING (3.7846666 34.5279149, 3.7851743 34.5278075)",,,
427383568,False,,,residential,,,True,14.334,"LINESTRING (3.7846666 34.5279149, 3.7845378 34.5278417)",,,
426781337,False,RN 89,طريق مسعد - الفيض,primary,40,,True,125.234,"LINESTRING (3.7846666 34.5279149, 3.7844436 34.527962, 3.7833376 34.5277453)",,,
427383571,False,,,residential,,,False,6.978,"LINESTRING (3.7801482 34.5269337, 3.780108 34.526987)",,,
427383571,False,,,residential,,,True,119.056,"LINESTRING (3.7801482 34.5269337, 3.7808752 34.5260462)",,,
692501740,True,RN 89,طريق مسعد - الفيض,primary,40,,False,44.973,"LINESTRING (3.7801482 34.5269337, 3.7805665 34.5271454)",,2,
426781328,True,,,secondary,,,False,29.92,"LINESTRING (3.7875104 34.5289768, 3.7871954 34.5290479)",,,
427387762,False,,,residential,,,False,7.194,"LINESTRING (3.7875104 34.5289768, 3.7874915 34.528914)",,,
427387764,False,,,residential,,,False,100.216,"LINESTRING (3.7875104 34.5289768, 3.7877755 34.5298512)",,,
426786114,False,,,residential,,,False,29.232,"LINESTRING (3.7873306 34.5283804, 3.7870221 34.5284476)",,,
426786114,False,,,residential,,,True,65.022,"LINESTRING (3.7873306 34.5283804, 3.7880168 34.5282309)",,,
427387762,False,,,residential,,,False,35.17,"LINESTRING (3.7873306 34.5283804, 3.7872392 34.5280732)",,,
427387762,False,,,residential,,,True,61.137,"LINESTRING (3.7873306 34.5283804, 3.7874915 34.528914)",,,
426781337,False,RN 89,طريق مسعد - الفيض,primary,40,,False,62.82,"LINESTRING (3.7870426 34.5274125, 3.7877068 34.527272)",,,
426781337,False,RN 89,طريق مسعد - الفيض,primary,40,,True,31.202,"LINESTRING (3.7870426 34.5274125, 3.7867127 34.5274823)",,,
427387762,False,,,residential,,,True,75.642,"LINESTRING (3.7870426 34.5274125, 3.7872392 34.5280732)",,,
427387762,False,,,residential,,,False,94.751,"LINESTRING (3.7870426 34.5274125, 3.7868434 34.5268064, 3.7867723 34.52659)",,,
427383564,False,,,residential,,,True,61.209,"LINESTRING (3.7867723 34.52659, 3.7861323 34.5267481)",,,
427387762,False,,,residential,,,False,89.074,"LINESTRING (3.7867723 34.52659, 3.786489 34.5258237)",,,
427383564,False,,,residential,,,False,62.11,"LINESTRING (3.7867723 34.52659, 3.7871774 34.5264899, 3.7874233 34.5264341)",,,
427387762,False,,,residential,,,True,94.751,"LINESTRING (3.7867723 34.52659, 3.7868434 34.5268064, 3.7870426 34.5274125)",,,
427387762,False,,,residential,,,False,30.499,"LINESTRING (3.786489 34.5258237, 3.7861857 34.5257106)",,,
427387762,False,,,residential,,,True,89.074,"LINESTRING (3.786489 34.5258237, 3.7867723 34.52659)",,,
605423684,False,,,residential,,,False,129.872,"LINESTRING (3.786489 34.5258237, 3.7872489 34.5261623, 3.7876585 34.5264693)",,,
427387763,False,,,residential,,,False,76.496,"LINESTRING (3.7884976 34.5296876, 3.788685 34.530358)",,,
427387767,False,,,residential,,,True,68.605,"LINESTRING (3.7884976 34.5296876, 3.7877755 34.5298512)",,,
427387763,False,,,residential,,,True,102.522,"LINESTRING (3.7884976 34.5296876, 3.7882266 34.5288568, 3.7882013 34.5287987)",,,
427387767,False,,,residential,,,False,188.709,"LINESTRING (3.7884976 34.5296876, 3.7890094 34.5295901, 3.7889264 34.5287714, 3.7888956 34.5286446, 3.7887541 34.5285331, 3.7885694 34.5285335)",,,
427387763,False,,,residential,,,True,153.585,"LINESTRING (3.7890396 34.5317079, 3.788973 34.531459, 3.7888086 34.5308002, 3.788685 34.530358)",,,
427387764,False,,,residential,,,True,99.859,"LINESTRING (3.7885643 34.5324289, 3.7883288 34.5315908, 3.7883174 34.5315542)",,,
427387766,False,,,residential,,,False,111.723,"LINESTRING (3.7867716 34.5318714, 3.7871412 34.5328289)",,,
427387766,False,,,residential,,,True,48.702,"LINESTRING (3.7867716 34.5318714, 3.7866491 34.5314452)",,,
427389534,False,,,residential,,,False,30.761,"LINESTRING (3.7867716 34.5318714, 3.7870996 34.5318121)",,,
427389534,False,,,residential,,,True,27.622,"LINESTRING (3.7867716 34.5318714, 3.786482 34.5319406)",,,
427387766,False,,,residential,,,True,111.723,"LINESTRING (3.7871412 34.5328289, 3.7867716 34.5318714)",,,
427388351,False,,,residential,,,True,42.597,"LINESTRING (3.7807345 34.5304205, 3.7805719 34.5300616)",,,
738461540,False,,,residential,,,False,8.357,"LINESTRING (3.7807345 34.5304205, 3.7807651 34.5304913)",,,
427583660,True,,,secondary,,,False,124.75500000000001,"LINESTRING (3.7807345 34.5304205, 3.7816197 34.5302265, 3.7817334 34.5302016, 3.7820498 34.5301296)",,,
427387773,True,CW 108,طريق الجلفة - فيض البطمة,secondary,100,destination,False,96.202,"LINESTRING (3.7807651 34.5304913, 3.7797553 34.5307289)",,,
738461540,False,,,residential,,,False,93.422,"LINESTRING (3.7807651 34.5304913, 3.7810242 34.5313039)",,,
738461540,False,,,residential,,,True,8.357,"LINESTRING (3.7807651 34.5304913, 3.7807345 34.5304205)",,,
427387767,False,,,residential,,,False,47.346,"LINESTRING (3.7810242 34.5313039, 3.7815338 34.5312328)",,,
738461540,False,,,residential,,,True,93.422,"LINESTRING (3.7810242 34.5313039, 3.7807651 34.5304913)",,,
1013971101,False,,,residential,,,True,22.625,"LINESTRING (3.7810242 34.5313039, 3.7810618 34.531505)",,,
427387767,False,,,residential,,,False,33.543,"LINESTRING (3.7836245 34.5307666, 3.7839796 34.530693)",,,
427387767,False,,,residential,,,True,42.307,"LINESTRING (3.7836245 34.5307666, 3.7831793 34.5308678)",,,
427387776,False,,,residential,,,False,75.936,"LINESTRING (3.7836245 34.5307666, 3.7838437 34.5314252)",,,
427387776,False,,,residential,,,True,97.908,"LINESTRING (3.7836245 34.5307666, 3.7833566 34.5299142)",,,
427387767,False,,,residential,,,False,31.35,"LINESTRING (3.7862818 34.5302156, 3.7866092 34.5301335)",,,
427387767,False,,,residential,,,True,30.701,"LINESTRING (3.7862818 34.5302156, 3.7859568 34.530283)",,,
427387766,False,,,residential,,,False,72.547,"LINESTRING (3.7862818 34.5302156, 3.7864498 34.5307519, 3.7864774 34.5308478)",,,
427387766,False,,,residential,,,True,103.217,"LINESTRING (3.7862818 34.5302156, 3.7862591 34.530143, 3.7860303 34.5293108)",,,
427387768,False,,,residential,,,False,7.995,"LINESTRING (3.7820498 34.5301296, 3.7820767 34.530198)",,,
427583660,True,,,secondary,,,False,121.93,"LINESTRING (3.7820498 34.5301296, 3.782464 34.5300353, 3.7828905 34.5299382, 3.7830433 34.5299034, 3.7833315 34.5298339)",,,
427387768,False,,,residential,,,False,98.676,"LINESTRING (3.7820767 34.530198, 3.7823712 34.5310516)",,,
427387768,False,,,residential,,,True,7.995,"LINESTRING (3.7820767 34.530198, 3.7820498 34.5301296)",,,
427387772,True,CW 108,طريق الجلفة - فيض البطمة,secondary,100,destination,False,40.726,"LINESTRING (3.7820767 34.530198, 3.7816474 34.5302932)",,,
427387767,False,,,residential,,,False,38.555,"LINESTRING (3.7823712 34.5310516, 3.7827769 34.5309593)",,,
427387768,False,,,residential,,,False,73.203,"LINESTRING (3.7823712 34.5310516, 3.7825748 34.5316882)",,,
427387768,False,,,residential,,,True,98.676,"LINESTRING (3.7823712 34.5310516, 3.7820767 34.530198)",,,
427387767,False,,,residential,,,True,42.284,"LINESTRING (3.7823712 34.5310516, 3.7819616 34.5311447, 3.781926 34.531152)",,,
427387768,False,,,residential,,,False,42.153,"LINESTRING (3.7826947 34.5320629, 3.7831358 34.5319549)",,,
427387768,False,,,residential,,,True,43.088,"LINESTRING (3.7826947 34.5320629, 3.7825748 34.5316882)",,,
1013971098,False,,,residential,,,True,112.411,"LINESTRING (3.7826947 34.5320629, 3.7817752 34.5322541, 3.7815016 34.5322983)",,,
427387768,False,,,residential,,,False,40.923,"LINESTRING (3.7831358 34.5319549, 3.7830086 34.5316021)",,,
427387768,False,,,residential,,,True,42.153,"LINESTRING (3.7831358 34.5319549, 3.7826947 34.5320629)",,,
738461539,False,,,residential,,,False,46.383,"LINESTRING (3.7831358 34.5319549, 3.7832761 34.5323557)",,,
427387767,False,,,residential,,,False,38.24,"LINESTRING (3.7827769 34.5309593, 3.7831793 34.5308678)",,,
427387767,False,,,residential,,,True,38.555,"LINESTRING (3.7827769 34.5309593, 3.7823712 34.5310516)",,,
427387768,False,,,residential,,,False,98.415,"LINESTRING (3.7827769 34.5309593, 3.7824912 34.5301061)",,,
427387768,False,,,residential,,,True,74.561,"LINESTRING (3.7827769 34.5309593, 3.7830086 34.5316021)",,,
427387768,False,,,residential,,,True,98.415,"LINESTRING (3.7824912 34.5301061, 3.7827769 34.5309593)",,,
427387772,True,CW 108,طريق الجلفة - فيض البطمة,secondary,100,destination,False,39.322,"LINESTRING (3.7824912 34.5301061, 3.7820767 34.530198)",,,
427387766,False,,,residential,,,False,68.265,"LINESTRING (3.7864774 34.5308478, 3.7866491 34.5314452)",,,
427387769,False,,,residential,,,False,30.226,"LINESTRING (3.7864774 34.5308478, 3.7861578 34.5309154)",,,
427387769,False,,,residential,,,True,29.883,"LINESTRING (3.7864774 34.5308478, 3.7867908 34.5307732)",,,
427387766,False,,,residential,,,True,72.547,"LINESTRING (3.7864774 34.5308478, 3.7864498 34.5307519, 3.7862818 34.5302156)",,,
427387769,False,,,residential,,,False,38.508,"LINESTRING (3.7849912 34.5311622, 3.7845862 34.531255)",,,
427387769,False,,,residential,,,True,70.754,"LINESTRING (3.7849912 34.5311622, 3.7857393 34.5310039)",,,
738461538,False,,,residential,,,False,69.084,"LINESTRING (3.7849912 34.5311622, 3.7851966 34.53176)",,,
738461538,False,,,residential,,,True,73.234,"LINESTRING (3.7849912 34.5311622, 3.7847813 34.5305267)",,,
427387768,False,,,residential,,,False,74.561,"LINESTRING (3.7830086 34.5316021, 3.7827769 34.5309593)",,,
427387768,False,,,residential,,,True,40.923,"LINESTRING (3.7830086 34.5316021, 3.7831358 34.5319549)",,,
427387769,False,,,residential,,,False,40.875,"LINESTRING (3.7830086 34.5316021, 3.7825748 34.5316882)",,,
427387769,False,,,residential,,,True,36.342000000000006,"LINESTRING (3.7830086 34.5316021, 3.7833717 34.5315254, 3.7833929 34.5315209)",,,
427387768,False,,,residential,,,False,43.088,"LINESTRING (3.7825748 34.5316882, 3.7826947 34.5320629)",,,
427387768,False,,,residential,,,True,73.203,"LINESTRING (3.7825748 34.5316882, 3.7823712 34.5310516)",,,
427387769,False,,,residential,,,False,38.775,"LINESTRING (3.7825748 34.5316882, 3.7821612 34.5317624)",,,
427387769,False,,,residential,,,True,40.875,"LINESTRING (3.7825748 34.5316882, 3.7830086 34.5316021)",,,
427387769,False,,,residential,,,False,40.592,"LINESTRING (3.7821612 34.5317624, 3.7817238 34.5318209)",,,
427387769,False,,,residential,,,True,38.775,"LINESTRING (3.7821612 34.5317624, 3.7825748 34.5316882)",,,
738461542,False,,,residential,,,False,71.211,"LINESTRING (3.7821612 34.5317624, 3.782144 34.5317176, 3.781926 34.531152)",,,
427387767,False,,,residential,,,True,37.034,"LINESTRING (3.781926 34.531152, 3.7815338 34.5312328)",,,
738461542,False,,,residential,,,False,98.846,"LINESTRING (3.781926 34.531152, 3.7816474 34.5302932)",,,
427387767,False,,,residential,,,False,42.284,"LINESTRING (3.781926 34.531152, 3.7819616 34.5311447, 3.7823712 34.5310516)",,,
738461542,False,,,residential,,,True,71.211,"LINESTRING (3.781926 34.531152, 3.782144 34.5317176, 3.7821612 34.5317624)",,,
427387773,True,CW 108,طريق الجلفة - فيض البطمة,secondary,100,destination,False,37.034,"LINESTRING (3.7816474 34.5302932, 3.781257 34.5303797)",,,
738461542,False,,,residential,,,True,98.846,"LINESTRING (3.7816474 34.5302932, 3.781926 34.531152)",,,
427387770,False,,,residential,,,False,75.211,"LINESTRING (3.7833929 34.5315209, 3.7831793 34.5308678)",,,
427387769,False,,,residential,,,False,36.342000000000006,"LINESTRING (3.7833929 34.5315209, 3.7833717 34.5315254, 3.7830086 34.5316021)",,,
427387769,False,,,residential,,,True,42.644999999999996,"LINESTRING (3.7833929 34.5315209, 3.7838095 34.531433, 3.7838437 34.5314252)",,,
427387767,False,,,residential,,,False,42.307,"LINESTRING (3.7831793 34.5308678, 3.7836245 34.5307666)",,,
427387767,False,,,residential,,,True,38.24,"LINESTRING (3.7831793 34.5308678, 3.7827769 34.5309593)",,,
427387770,False,,,residential,,,False,98.174,"LINESTRING (3.7831793 34.5308678, 3.782912 34.5300128)",,,
427387770,False,,,residential,,,True,75.211,"LINESTRING (3.7831793 34.5308678, 3.7833929 34.5315209)",,,
427387770,False,,,residential,,,True,98.174,"LINESTRING (3.782912 34.5300128, 3.7831793 34.5308678)",,,
427387771,True,CW 108,طريق الجلفة - فيض البطمة,secondary,100,destination,False,39.919,"LINESTRING (3.782912 34.5300128, 3.7824912 34.5301061)",,,
738461541,False,,,residential,,,False,98.191,"LINESTRING (3.781257 34.5303797, 3.7815338 34.5312328)",,,
427387773,True,CW 108,طريق الجلفة - فيض البطمة,secondary,100,destination,False,46.739000000000004,"LINESTRING (3.781257 34.5303797, 3.7809472 34.5304484, 3.7807651 34.5304913)",,,
427387767,False,,,residential,,,False,37.034,"LINESTRING (3.7815338 34.5312328, 3.781926 34.531152)",,,
427387767,False,,,residential,,,True,47.346,"LINESTRING (3.7815338 34.5312328, 3.7810242 34.5313039)",,,
738461541,False,,,residential,,,False,67.67,"LINESTRING (3.7815338 34.5312328, 3.7817238 34.5318209)",,,
738461541,False,,,residential,,,True,98.191,"LINESTRING (3.7815338 34.5312328, 3.781257 34.5303797)",,,
427387769,False,,,residential,,,False,45.746,"LINESTRING (3.7817238 34.5318209, 3.7812314 34.5318895)",,,
427387769,False,,,residential,,,True,40.592,"LINESTRING (3.7817238 34.5318209, 3.7821612 34.5317624)",,,
738461541,False,,,residential,,,True,67.67,"LINESTRING (3.7817238 34.5318209, 3.7815338 34.5312328)",,,
427387769,False,,,residential,,,True,32.805,"LINESTRING (3.7838437 34.5314252, 3.7841887 34.5313461)",,,
427387776,False,,,residential,,,False,86.758,"LINESTRING (3.7838437 34.5314252, 3.7840559 34.5321856)",,,
427387776,False,,,residential,,,True,75.936,"LINESTRING (3.7838437 34.5314252, 3.7836245 34.5307666)",,,
427387769,False,,,residential,,,False,42.644999999999996,"LINESTRING (3.7838437 34.5314252, 3.7838095 34.531433, 3.7833929 34.5315209)",,,
427387762,False,,,residential,,,True,30.499,"LINESTRING (3.7861857 34.5257106, 3.786489 34.5258237)",,,
427387762,False,,,residential,,,False,96.953,"LINESTRING (3.7861857 34.5257106, 3.7856552 34.5255092, 3.7853503 34.5255226, 3.7851882 34.5255616)",,,
427388004,False,,,residential,,,False,117.962,"LINESTRING (3.7861857 34.5257106, 3.7862794 34.5263096, 3.7861595 34.5265917, 3.7861323 34.5267481)",,,
427383564,False,,,residential,,,False,61.209,"LINESTRING (3.7861323 34.5267481, 3.7867723 34.52659)",,,
427383564,False,,,residential,,,True,47.99,"LINESTRING (3.7861323 34.5267481, 3.7856305 34.526872)",,,
