osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,bridge
28823058,True,2,RN 5,trunk,80,False,50.57899999999999,"LINESTRING (3.591736 36.6665315, 3.59206 36.6666875, 3.5922306 36.6667531)",
67979256,True,,,secondary,40,False,50.622,"LINESTRING (3.591736 36.6665315, 3.5918639 36.6665371, 3.5919765 36.6665183, 3.5921495 36.6664578, 3.5922805 36.6664293)",
123917171,False,,,residential,,False,84.93,"LINESTRING (3.593566 36.6688752, 3.5937966 36.66886, 3.5940863 36.6688847, 3.5944934 36.6689946)",
28823058,True,2,RN 5,trunk,80,False,285.137,"LINESTRING (3.5922306 36.6667531, 3.5925606 36.6669029, 3.5929035 36.6670925, 3.5931887 36.6673298, 3.593405 36.6676581, 3.5934627 36.6678907, 3.593566 36.6688752)",
184058145,True,2,RN 5,trunk,80,False,19.11,"LINESTRING (3.5923898 36.6668849, 3.5921956 36.6668123)",
297370046,True,,,secondary_link,40,False,16.073999999999998,"LINESTRING (3.5923898 36.6668849, 3.5923382 36.6669145, 3.5922933 36.6669463, 3.5922544 36.6669796)",
67979255,False,,CW 26,secondary,,True,43.579,"LINESTRING (3.5923724 36.6674834, 3.5918864 36.6675238)",
"[67979245, 67979247]",False,,,secondary,,False,122.491,"LINESTRING (3.5923724 36.6674834, 3.5936501 36.6675487, 3.5937323 36.6675137)",yes
297370050,False,,,residential,,False,91.355,"LINESTRING (3.5923724 36.6674834, 3.5924321 36.6677063, 3.5924965 36.6681065, 3.5925487 36.6682919)",
67979255,False,,CW 26,secondary,,False,43.579,"LINESTRING (3.5918864 36.6675238, 3.5923724 36.6674834)",
67979255,False,,CW 26,secondary,,True,11.552,"LINESTRING (3.5918864 36.6675238, 3.591761 36.6675498)",
297370047,True,,,secondary_link,40,False,68.841,"LINESTRING (3.5918864 36.6675238, 3.5922544 36.6669796)",
67979245,False,,,secondary,,False,112.907,"LINESTRING (3.5937323 36.6675137, 3.5936338 36.6673914, 3.5928957 36.6667542)",
"[67979245, 67979247]",False,,,secondary,,True,122.491,"LINESTRING (3.5937323 36.6675137, 3.5936501 36.6675487, 3.5923724 36.6674834)",yes
297370042,False,,,residential,,False,92.804,"LINESTRING (3.5937323 36.6675137, 3.593836 36.6677158, 3.5940897 36.6679516, 3.5943861 36.668142)",
297370042,False,,,residential,,True,49.809,"LINESTRING (3.5937323 36.6675137, 3.5940575 36.6674309, 3.5942604 36.6673686)",
67979255,False,,CW 26,secondary,,False,109.519,"LINESTRING (3.5894523 36.6679225, 3.589549 36.6679889, 3.5896947 36.6680409, 3.5898125 36.6680481, 3.5898997 36.6680362, 3.5901292 36.6679262, 3.5905409 36.667749)",
67979255,False,,CW 26,secondary,,True,215.407,"LINESTRING (3.5894523 36.6679225, 3.5891823 36.6675263, 3.5888613 36.6671826, 3.5878639 36.666493)",
297370058,False,,,residential,,True,264.71799999999996,"LINESTRING (3.5894523 36.6679225, 3.5893058 36.6679054, 3.589078 36.6678149, 3.5888737 36.6676561, 3.588714 36.667557, 3.588516 36.6674802, 3.5883585 36.6674512, 3.5880796 36.6674768, 3.5879428 36.667489, 3.5878062 36.6674755, 3.5877501 36.667465, 3.5876974 36.6674463, 3.5876498 36.6674202, 3.5876091 36.6673875, 3.5870519 36.6668091)",
67979255,False,,CW 26,secondary,,False,38.231,"LINESTRING (3.5905409 36.667749, 3.5909629 36.6676887)",
67979255,False,,CW 26,secondary,,True,109.51899999999999,"LINESTRING (3.5905409 36.667749, 3.5901292 36.6679262, 3.5898997 36.6680362, 3.5898125 36.6680481, 3.5896947 36.6680409, 3.589549 36.6679889, 3.5894523 36.6679225)",
123917097,False,,,unclassified,,False,115.869,"LINESTRING (3.5905409 36.667749, 3.5904639 36.6679686, 3.5902816 36.6684748, 3.5901198 36.6687308)",
1013948741,False,,,residential,,True,87.333,"LINESTRING (3.5905409 36.667749, 3.5904788 36.6675468, 3.5904685 36.6673785, 3.5905427 36.6671814, 3.5906626 36.6670029)",
123917097,False,,,unclassified,,False,26.692,"LINESTRING (3.5901198 36.6687308, 3.5899452 36.6688993, 3.5899266 36.668914)",
123917097,False,,,unclassified,,True,115.869,"LINESTRING (3.5901198 36.6687308, 3.5902816 36.6684748, 3.5904639 36.6679686, 3.5905409 36.667749)",
297370057,False,,,residential,,False,51.11,"LINESTRING (3.5901198 36.6687308, 3.5899879 36.6687427, 3.5895478 36.6687538)",
1014020036,False,,,residential,,True,106.37599999999999,"LINESTRING (3.5901198 36.6687308, 3.5904573 36.6687911, 3.5910568 36.6688933, 3.5911211 36.6688912, 3.591156 36.6688782, 3.5912384 36.6687963)",
