osmid,highway,junction,oneway,reversed,length,geometry,ref,maxspeed,lanes,name
154405412,residential,,False,True,79.877,"LINESTRING (-0.5227682 35.655373, -0.5219211 35.6555786)",,,,
154405517,residential,,False,False,68.783,"LINESTRING (-0.5227682 35.655373, -0.5230061 35.6559606)",,,,
1116472776,secondary,,False,False,103.40299999999999,"LINESTRING (-0.5227682 35.655373, -0.5225279 35.6552824, -0.5222704 35.6551429, -0.5220988 35.6549755, -0.5220129 35.6547663, -0.5220196 35.6547421)",CW 35,,,
1116472776,secondary,,False,True,159.86200000000002,"LINESTRING (-0.5227682 35.655373, -0.5231802 35.6555334, -0.5241844 35.6558821, -0.5243936 35.6559386)",CW 35,,,
36892369,primary_link,,True,False,46.428,"LINESTRING (-0.5254032 35.6557357, -0.5251972 35.6558403, -0.5249474 35.6559256)",,40,,
45089098,secondary,,False,False,47.108000000000004,"LINESTRING (-0.5254032 35.6557357, -0.5256006 35.6556171, -0.5257887 35.6554531)",RN 2A,,2,
67171336,secondary,,True,False,37.966,"LINESTRING (-0.5243936 35.6559386, -0.5245513 35.6559812, -0.5246264 35.6560335, -0.5247638 35.656092)",CW 35,,,
1116472776,secondary,,False,False,159.86200000000002,"LINESTRING (-0.5243936 35.6559386, -0.5241844 35.6558821, -0.5231802 35.6555334, -0.5227682 35.655373)",CW 35,,,
36892138,secondary,roundabout,True,False,21.668,"LINESTRING (-0.5247638 35.656092, -0.5247689 35.6561568, -0.5248004 35.6562165, -0.5248547 35.6562642)",,,,
67171347,secondary,,True,False,37.882999999999996,"LINESTRING (-0.5247638 35.656092, -0.5246656 35.6561678, -0.5244132 35.6562733)",CW 74,,,
67171346,secondary,,True,False,93.876,"LINESTRING (-0.5261943 35.6564405, -0.5256 35.6562343, -0.5252329 35.6561207)",,,,
"[140690522, 154405524]","['residential', 'secondary']",,False,False,88.759,"LINESTRING (-0.5261943 35.6564405, -0.5263947 35.6565114, -0.5263793 35.6565429, -0.5261749 35.656941, -0.5261433 35.6570448, -0.5261315 35.6570923)",CW 35,80,2,
30313911,secondary,,False,False,67.277,"LINESTRING (-0.5214217 35.6570526, -0.5216386 35.6576314)",CW 35A,,2,طريق سيدي شحمي
103845897,secondary,,False,False,15.357,"LINESTRING (-0.5214217 35.6570526, -0.5215821 35.6570069)",CW 74,,,
103845897,secondary,,False,True,20.423,"LINESTRING (-0.5214217 35.6570526, -0.5212073 35.6571108)",CW 74,,,
154405477,residential,,False,False,74.795,"LINESTRING (-0.5218691 35.660507, -0.5225384 35.6609029)",,,,
154405535,residential,,False,False,28.398,"LINESTRING (-0.5218691 35.660507, -0.5216823 35.6607124)",,,,
154405535,residential,,False,True,87.443,"LINESTRING (-0.5218691 35.660507, -0.5224444 35.6598746)",,,,
154405416,residential,,False,False,33.606,"LINESTRING (-0.5225384 35.6609029, -0.5227604 35.6606604)",,,,
154405477,residential,,False,True,74.795,"LINESTRING (-0.5225384 35.6609029, -0.5218691 35.660507)",,,,
154405416,residential,,False,True,164.731,"LINESTRING (-0.5225384 35.6609029, -0.5219397 35.6615568, -0.5212789 35.6611619)",,,,
154405404,residential,,False,True,94.376,"LINESTRING (-0.5178514 35.6619053, -0.5175248 35.6610991)",,,,
154405521,residential,,False,False,48.901,"LINESTRING (-0.5178514 35.6619053, -0.5183673 35.6617722)",,,,
154405521,residential,,False,True,30.115,"LINESTRING (-0.5178514 35.6619053, -0.5175337 35.6619873)",,,,
103845897,secondary,,False,False,76.573,"LINESTRING (-0.5203972 35.6573132, -0.5212073 35.6571108)",CW 74,,,
103845897,secondary,,False,True,80.153,"LINESTRING (-0.5203972 35.6573132, -0.519556 35.6575422)",CW 74,,,
154405576,residential,,False,False,68.441,"LINESTRING (-0.5203972 35.6573132, -0.5206448 35.6578949)",,,,
154405535,residential,,False,False,31.789,"LINESTRING (-0.5212789 35.6611619, -0.5210716 35.6613929)",,,,
154405535,residential,,False,True,61.858,"LINESTRING (-0.5212789 35.6611619, -0.5216823 35.6607124)",,,,
154405416,residential,,False,False,164.731,"LINESTRING (-0.5212789 35.6611619, -0.5219397 35.6615568, -0.5225384 35.6609029)",,,,
154405392,residential,,False,False,52.395,"LINESTRING (-0.5180422 35.6609659, -0.5178734 35.6605151)",,,,
154405392,residential,,False,True,94.345,"LINESTRING (-0.5180422 35.6609659, -0.5183673 35.6617722)",,,,
154405491,residential,,False,False,57.812,"LINESTRING (-0.5180422 35.6609659, -0.5186522 35.6608088)",,,,
154405491,residential,,False,True,49.034,"LINESTRING (-0.5180422 35.6609659, -0.5175248 35.6610991)",,,,
154405451,residential,,False,True,87.231,"LINESTRING (-0.5252084 35.657333, -0.5249376 35.65658)",,,,
154405568,residential,,False,False,59.051,"LINESTRING (-0.5252084 35.657333, -0.5258338 35.6571787)",,,,
154405568,residential,,False,True,84.771,"LINESTRING (-0.5252084 35.657333, -0.5243157 35.6575677)",,,,
154405513,residential,,False,False,27.487,"LINESTRING (-0.5226179 35.6582925, -0.5223259 35.6583619)",,,,
154405513,residential,,False,True,34.625,"LINESTRING (-0.5226179 35.6582925, -0.5229857 35.658205)",,,,
154405575,residential,,False,True,16.91,"LINESTRING (-0.5226179 35.6582925, -0.5226747 35.6584374)",,,,
154405386,residential,,False,False,31.251,"LINESTRING (-0.5212282 35.6596094, -0.5209003 35.6596989)",,,,
154405386,residential,,False,True,37.406,"LINESTRING (-0.5212282 35.6596094, -0.5216204 35.6595016)",,,,
154405413,residential,,False,False,84.138,"LINESTRING (-0.5212282 35.6596094, -0.5215236 35.660327)",,,,
154405413,residential,,False,True,105.291,"LINESTRING (-0.5212282 35.6596094, -0.5208585 35.6587114)",,,,
154405382,residential,,False,False,77.703,"LINESTRING (-0.5191912 35.6538079, -0.5194457 35.6544754)",,,,
154405430,residential,,False,False,44.932,"LINESTRING (-0.5191912 35.6538079, -0.5195157 35.6535017)",,,,
154405430,residential,,False,True,50.449,"LINESTRING (-0.5191912 35.6538079, -0.5188325 35.6541556)",,,,
154405474,residential,,False,True,44.688,"LINESTRING (-0.5191912 35.6538079, -0.518815 35.653547)",,,,
154405510,residential,,False,False,102.057,"LINESTRING (-0.5220196 35.6547421, -0.5217207 35.6556272)",,,,
1116472776,secondary,,False,True,103.403,"LINESTRING (-0.5220196 35.6547421, -0.5220129 35.6547663, -0.5220988 35.6549755, -0.5222704 35.6551429, -0.5225279 35.6552824, -0.5227682 35.655373)",CW 35,,,
154405513,residential,,False,False,24.068,"LINESTRING (-0.5232379 35.6581353, -0.5229857 35.658205)",,,,
154405513,residential,,False,True,42.176,"LINESTRING (-0.5232379 35.6581353, -0.5237046 35.658144)",,,,
154405575,residential,,False,False,16.574,"LINESTRING (-0.5232379 35.6581353, -0.5232909 35.658278)",,,,
154405412,residential,,False,False,79.877,"LINESTRING (-0.5219211 35.6555786, -0.5227682 35.655373)",,,,
154405412,residential,,False,True,18.895,"LINESTRING (-0.5219211 35.6555786, -0.5217207 35.6556272)",,,,
154405464,residential,,False,False,70.373,"LINESTRING (-0.5219211 35.6555786, -0.5221648 35.6561797)",,,,
154405467,residential,,False,False,52.587,"LINESTRING (-0.519325 35.6611316, -0.5191437 35.6606822)",,,,
154405467,residential,,False,True,41.694,"LINESTRING (-0.519325 35.6611316, -0.5194688 35.6614879)",,,,
154405565,residential,,False,True,26.308,"LINESTRING (-0.519325 35.6611316, -0.5196011 35.6610564)",,,,
154405467,residential,,False,True,46.741,"LINESTRING (-0.518214 35.6583816, -0.5183734 35.6587815)",,,,
154405535,residential,,False,False,73.457,"LINESTRING (-0.518214 35.6583816, -0.5189833 35.6581678)",,,,
154405535,residential,,False,True,44.814,"LINESTRING (-0.518214 35.6583816, -0.5177447 35.6585121)",,,,
154405411,residential,,False,True,55.742,"LINESTRING (-0.5205695 35.6546415, -0.5199721 35.6547667)",,,,
154405453,tertiary,,False,False,135.119,"LINESTRING (-0.5205695 35.6546415, -0.521072 35.655786)",,,,
154405453,tertiary,,False,True,44.92,"LINESTRING (-0.5205695 35.6546415, -0.5204025 35.654261)",,,,
154405527,residential,,False,False,37.521,"LINESTRING (-0.5203143 35.6614391, -0.5200714 35.6617128)",,,,
154405527,residential,,False,True,44.68,"LINESTRING (-0.5203143 35.6614391, -0.5206041 35.6611135)",,,,
154405554,residential,,False,True,60.848,"LINESTRING (-0.5203143 35.6614391, -0.5201034 35.6609194)",,,,
154405404,residential,,False,False,88.906,"LINESTRING (-0.5166002 35.6587993, -0.5168959 35.6595619)",,,,
154405535,residential,,False,False,48.99,"LINESTRING (-0.5166002 35.6587993, -0.5171183 35.6586693)",,,,
"[103845897, 154405404]","['residential', 'secondary']",,False,"[False, True]",152.123,"LINESTRING (-0.5166002 35.6587993, -0.5165052 35.6587234, -0.5167995 35.6584855, -0.5172198 35.6582122, -0.5177721 35.6580279)",CW 74,,,
154405535,residential,,False,True,109.14699999999999,"LINESTRING (-0.5166002 35.6587993, -0.5163242 35.6589944, -0.5165869 35.6596446)",,,,
154405421,residential,,False,False,41.216,"LINESTRING (-0.519085 35.6553808, -0.5195285 35.655294)",,,,
154405421,residential,,False,True,37.893,"LINESTRING (-0.519085 35.6553808, -0.5186781 35.6554634)",,,,
154405542,residential,,False,False,81.287,"LINESTRING (-0.519085 35.6553808, -0.5193339 35.6560833)",,,,
154405542,residential,,False,True,88.393,"LINESTRING (-0.519085 35.6553808, -0.5188143 35.6546169)",,,,
154405421,residential,,False,True,44.043,"LINESTRING (-0.5198004 35.654396, -0.5199721 35.6547667)",,,,
154405546,residential,,False,False,17.302,"LINESTRING (-0.5198004 35.654396, -0.519985 35.6543546)",,,,
154405546,residential,,False,True,33.242,"LINESTRING (-0.5198004 35.654396, -0.5194457 35.6544754)",,,,
154405386,residential,,False,True,56.866,"LINESTRING (-0.5178734 35.6605151, -0.5184712 35.660355)",,,,
154405392,residential,,False,False,70.723,"LINESTRING (-0.5178734 35.6605151, -0.5176259 35.6599117)",,,,
154405392,residential,,False,True,52.395,"LINESTRING (-0.5178734 35.6605151, -0.5180422 35.6609659)",,,,
154405482,residential,,False,False,43.995,"LINESTRING (-0.5192652 35.6545159, -0.5193943 35.6548974)",,,,
154405546,residential,,False,False,16.919,"LINESTRING (-0.5192652 35.6545159, -0.5194457 35.6544754)",,,,
154405546,residential,,False,True,23.637,"LINESTRING (-0.5192652 35.6545159, -0.519013 35.6545724)",,,,
154405521,residential,,False,False,45.832,"LINESTRING (-0.5189853 35.6616127, -0.5194688 35.6614879)",,,,
154405521,residential,,False,True,58.581,"LINESTRING (-0.5189853 35.6616127, -0.5183673 35.6617722)",,,,
154405571,residential,,False,True,94.319,"LINESTRING (-0.5189853 35.6616127, -0.5186522 35.6608088)",,,,
103845897,secondary,,False,False,78.874,"LINESTRING (-0.5215821 35.6570069, -0.5224136 35.6567908)",CW 74,,,
103845897,secondary,,False,True,15.357,"LINESTRING (-0.5215821 35.6570069, -0.5214217 35.6570526)",CW 74,,,
154405453,tertiary,,False,True,71.219,"LINESTRING (-0.5215821 35.6570069, -0.521328 35.6564006)",,,,
154405443,residential,,False,True,35.346,"LINESTRING (-0.5211799 35.66062, -0.5210556 35.6603186)",,,,
154405565,residential,,False,False,17.016,"LINESTRING (-0.5211799 35.66062, -0.5210009 35.6606676)",,,,
154405565,residential,,False,True,39.783,"LINESTRING (-0.5211799 35.66062, -0.5215984 35.6605087)",,,,
154405470,residential,,False,False,71.727,"LINESTRING (-0.5190483 35.6583184, -0.519803 35.6581182)",,,,
154405554,residential,,False,False,30.335,"LINESTRING (-0.5190483 35.6583184, -0.5191534 35.6585775)",,,,
154405554,residential,,False,True,17.746,"LINESTRING (-0.5190483 35.6583184, -0.5189833 35.6581678)",,,,
154405504,residential,,False,False,44.426,"LINESTRING (-0.5257806 35.6617703, -0.5252924 35.6617224)",,,,
154405504,residential,,False,True,46.062,"LINESTRING (-0.5257806 35.6617703, -0.5262902 35.6617834)",,,,
154405524,residential,,False,True,115.637,"LINESTRING (-0.5257806 35.6617703, -0.5258718 35.660733)",,,,
154405568,residential,,False,False,45.362,"LINESTRING (-0.5180351 35.659257, -0.518512 35.6591294)",,,,
154405568,residential,,False,True,58.395,"LINESTRING (-0.5180351 35.659257, -0.5174212 35.6594213)",,,,
154405571,residential,,False,False,57.648,"LINESTRING (-0.5180351 35.659257, -0.5182287 35.659751)",,,,
154405571,residential,,False,True,86.885,"LINESTRING (-0.5180351 35.659257, -0.5177447 35.6585121)",,,,
154405386,residential,,False,False,33.31,"LINESTRING (-0.5200865 35.6599208, -0.519737 35.6600162)",,,,
154405386,residential,,False,True,68.969,"LINESTRING (-0.5200865 35.6599208, -0.5208102 35.6597234)",,,,
154405398,residential,,False,True,106.286,"LINESTRING (-0.5200865 35.6599208, -0.5197193 35.6590127)",,,,
154405408,residential,,False,True,26.257,"LINESTRING (-0.5196078 35.6618323, -0.5198851 35.6617616)",,,,
154405467,residential,,False,False,40.302,"LINESTRING (-0.5196078 35.6618323, -0.5194688 35.6614879)",,,,
154405467,residential,,False,True,32.436,"LINESTRING (-0.5196078 35.6618323, -0.5197196 35.6621095)",,,,
154405470,residential,,False,False,76.474,"LINESTRING (-0.5206448 35.6578949, -0.5214495 35.6576816)",,,,
154405470,residential,,False,True,80.005,"LINESTRING (-0.5206448 35.6578949, -0.519803 35.6581182)",,,,
154405576,residential,,False,False,69.661,"LINESTRING (-0.5206448 35.6578949, -0.5208789 35.6584918)",,,,
154405576,residential,,False,True,68.441,"LINESTRING (-0.5206448 35.6578949, -0.5203972 35.6573132)",,,,
154405386,residential,,False,False,8.584,"LINESTRING (-0.5209003 35.6596989, -0.5208102 35.6597234)",,,,
154405386,residential,,False,True,31.251,"LINESTRING (-0.5209003 35.6596989, -0.5212282 35.6596094)",,,,
154405556,residential,,False,True,105.069,"LINESTRING (-0.5209003 35.6596989, -0.5205503 35.6587978)",,,,
154405527,residential,,False,False,61.184,"LINESTRING (-0.5210009 35.6606676, -0.5206041 35.6611135)",,,,
154405565,residential,,False,False,85.782,"LINESTRING (-0.5210009 35.6606676, -0.5201034 35.6609194)",,,,
154405565,residential,,False,True,17.016,"LINESTRING (-0.5210009 35.6606676, -0.5211799 35.66062)",,,,
154405418,residential,,False,True,73.9,"LINESTRING (-0.5194927 35.659414, -0.5187155 35.6596212)",,,,
154405554,residential,,False,False,41.845,"LINESTRING (-0.5194927 35.659414, -0.5196377 35.6597714)",,,,
154405554,residential,,False,True,36.317,"LINESTRING (-0.5194927 35.659414, -0.5193669 35.6591038)",,,,
103845897,secondary,,False,False,8.739,"LINESTRING (-0.5194643 35.6575672, -0.519556 35.6575422)",CW 74,,,
103845897,secondary,,False,True,62.23,"LINESTRING (-0.5194643 35.6575672, -0.5188112 35.657745)",CW 74,,,
154405406,residential,,False,True,32.889,"LINESTRING (-0.5194643 35.6575672, -0.519347 35.6572872)",,,,
154405392,residential,,False,False,94.345,"LINESTRING (-0.5183673 35.6617722, -0.5180422 35.6609659)",,,,
154405521,residential,,False,False,58.581,"LINESTRING (-0.5183673 35.6617722, -0.5189853 35.6616127)",,,,
154405521,residential,,False,True,48.901,"LINESTRING (-0.5183673 35.6617722, -0.5178514 35.6619053)",,,,
154405521,residential,,False,False,30.115,"LINESTRING (-0.5175337 35.6619873, -0.5178514 35.6619053)",,,,
154405535,residential,,False,False,274.181,"LINESTRING (-0.5175337 35.6619873, -0.5165869 35.6596446)",,,,
154405381,residential,,False,False,102.615,"LINESTRING (-0.5210556 35.6603186, -0.519977 35.6606078)",,,,
154405443,residential,,False,False,35.346,"LINESTRING (-0.5210556 35.6603186, -0.5211799 35.66062)",,,,
154405443,residential,,False,True,34.628,"LINESTRING (-0.5210556 35.6603186, -0.5209339 35.6600233)",,,,
154405462,residential,,False,False,75.878,"LINESTRING (-0.5223259 35.6583619, -0.5226029 35.6590061)",,,,
154405513,residential,,False,True,27.487,"LINESTRING (-0.5223259 35.6583619, -0.5226179 35.6582925)",,,,
154405513,residential,,False,False,36.760999999999996,"LINESTRING (-0.5223259 35.6583619, -0.5221113 35.6583663, -0.521922 35.6583392)",,,,
154405445,residential,,False,False,17.305,"LINESTRING (-0.5245102 35.659961, -0.524541 35.6598074)",,,,
154405445,residential,,False,True,34.318,"LINESTRING (-0.5245102 35.659961, -0.5244252 35.6602618)",,,,
154405459,residential,,False,False,68.501,"LINESTRING (-0.5245102 35.659961, -0.524705 35.6600536, -0.5247882 35.6600749, -0.5250296 35.6600836, -0.5252287 35.6601184)",,,,
154405387,residential,,False,True,38.526,"LINESTRING (-0.518815 35.653547, -0.5185333 35.6538071)",,,,
154405474,residential,,False,False,44.688,"LINESTRING (-0.518815 35.653547, -0.5191912 35.6538079)",,,,
154405387,residential,,False,False,38.526,"LINESTRING (-0.5185333 35.6538071, -0.518815 35.653547)",,,,
154405470,residential,,False,False,17.974,"LINESTRING (-0.5214495 35.6576816, -0.5216386 35.6576314)",,,,
154405470,residential,,False,True,76.474,"LINESTRING (-0.5214495 35.6576816, -0.5206448 35.6578949)",,,,
154405573,residential,,False,True,67.136,"LINESTRING (-0.5214495 35.6576816, -0.5212073 35.6571108)",,,,
154405535,residential,,False,True,73.457,"LINESTRING (-0.5189833 35.6581678, -0.518214 35.6583816)",,,,
154405554,residential,,False,False,17.746,"LINESTRING (-0.5189833 35.6581678, -0.5190483 35.6583184)",,,,
154405554,residential,,False,True,49.518,"LINESTRING (-0.5189833 35.6581678, -0.5188112 35.657745)",,,,
154405453,tertiary,,False,False,44.92,"LINESTRING (-0.5204025 35.654261, -0.5205695 35.6546415)",,,,
154405546,residential,,False,True,39.131,"LINESTRING (-0.5204025 35.654261, -0.519985 35.6543546)",,,,
154405467,residential,,False,False,41.694,"LINESTRING (-0.5194688 35.6614879, -0.519325 35.6611316)",,,,
154405467,residential,,False,True,40.302,"LINESTRING (-0.5194688 35.6614879, -0.5196078 35.6618323)",,,,
154405521,residential,,False,True,45.832,"LINESTRING (-0.5194688 35.6614879, -0.5189853 35.6616127)",,,,
154405445,residential,,False,False,53.468,"LINESTRING (-0.5240747 35.6620711, -0.5241667 35.6615961)",,,,
154405545,residential,,False,False,11.637,"LINESTRING (-0.5240747 35.6620711, -0.523946 35.6620754)",,,,
154405545,residential,,False,True,27.689,"LINESTRING (-0.5240747 35.6620711, -0.5243807 35.662057)",,,,
154405467,residential,,False,False,40.661,"LINESTRING (-0.518512 35.6591294, -0.5183734 35.6587815)",,,,
154405467,residential,,False,True,57.694,"LINESTRING (-0.518512 35.6591294, -0.5187155 35.6596212)",,,,
154405568,residential,,False,False,74.243,"LINESTRING (-0.518512 35.6591294, -0.5192925 35.6589205)",,,,
154405568,residential,,False,True,45.362,"LINESTRING (-0.518512 35.6591294, -0.5180351 35.659257)",,,,
154405421,residential,,False,False,37.893,"LINESTRING (-0.5186781 35.6554634, -0.519085 35.6553808)",,,,
154405578,residential,,False,False,53.29,"LINESTRING (-0.5257752 35.6598657, -0.5251916 35.6597961)",,,,
154405524,residential,,False,False,96.833,"LINESTRING (-0.5257752 35.6598657, -0.5258291 35.6603496, -0.5258428 35.6604727, -0.5258718 35.660733)",,,,
154405524,residential,,False,True,99.861,"LINESTRING (-0.5257752 35.6598657, -0.5257709 35.6596841, -0.5257628 35.6593436, -0.5257538 35.6589678)",,,,
154405413,residential,,False,True,23.885,"LINESTRING (-0.5216823 35.6607124, -0.5215984 35.6605087)",,,,
154405535,residential,,False,False,61.858,"LINESTRING (-0.5216823 35.6607124, -0.5212789 35.6611619)",,,,
154405535,residential,,False,True,28.398,"LINESTRING (-0.5216823 35.6607124, -0.5218691 35.660507)",,,,
154405568,residential,,False,False,58.395,"LINESTRING (-0.5174212 35.6594213, -0.5180351 35.659257)",,,,
154405568,residential,,False,True,49.967,"LINESTRING (-0.5174212 35.6594213, -0.5168959 35.6595619)",,,,
154405572,residential,,False,True,87.983,"LINESTRING (-0.5174212 35.6594213, -0.5171183 35.6586693)",,,,
154405381,residential,,False,True,102.615,"LINESTRING (-0.519977 35.6606078, -0.5210556 35.6603186)",,,,
154405554,residential,,False,False,36.482,"LINESTRING (-0.519977 35.6606078, -0.5201034 35.6609194)",,,,
154405554,residential,,False,True,14.858,"LINESTRING (-0.519977 35.6606078, -0.5199255 35.6604809)",,,,
154405389,residential,,False,True,75.095,"LINESTRING (-0.5251239 35.659123, -0.5251916 35.6597961)",,,,
154405462,residential,,False,False,59.468,"LINESTRING (-0.5251239 35.659123, -0.5257538 35.6589678)",,,,
154405462,residential,,False,True,47.394,"LINESTRING (-0.5251239 35.659123, -0.5246219 35.6592467)",,,,
154405464,residential,,False,True,29.267,"LINESTRING (-0.5229857 35.658205, -0.5228844 35.657955)",,,,
154405513,residential,,False,False,34.625,"LINESTRING (-0.5229857 35.658205, -0.5226179 35.6582925)",,,,
154405513,residential,,False,True,24.068,"LINESTRING (-0.5229857 35.658205, -0.5232379 35.6581353)",,,,
154405568,residential,,False,True,28.561,"LINESTRING (-0.5261315 35.6570923, -0.5258338 35.6571787)",,,,
154405524,residential,,False,False,175.245,"LINESTRING (-0.5261315 35.6570923, -0.5259308 35.6578563, -0.5259144 35.6579153, -0.5258158 35.6582694, -0.5257149 35.6586315)",,,,
"[140690522, 154405524]","['residential', 'secondary']",,False,True,88.759,"LINESTRING (-0.5261315 35.6570923, -0.5261433 35.6570448, -0.5261749 35.656941, -0.5263793 35.6565429, -0.5263947 35.6565114, -0.5261943 35.6564405)",CW 35,80,2,
154405445,residential,,False,True,32.693,"LINESTRING (-0.5246219 35.6592467, -0.5245919 35.6595397)",,,,
154405462,residential,,False,False,47.394,"LINESTRING (-0.5246219 35.6592467, -0.5251239 35.659123)",,,,
154405462,residential,,False,True,60.202,"LINESTRING (-0.5246219 35.6592467, -0.5239914 35.6594219)",,,,
154405445,residential,,False,False,33.579,"LINESTRING (-0.5246219 35.6592467, -0.5246326 35.6591247, -0.5246165 35.6590419, -0.5245766 35.6589517)",,,,
154405382,residential,,False,True,77.703,"LINESTRING (-0.5194457 35.6544754, -0.5191912 35.6538079)",,,,
154405546,residential,,False,False,33.242,"LINESTRING (-0.5194457 35.6544754, -0.5198004 35.654396)",,,,
154405546,residential,,False,True,16.919,"LINESTRING (-0.5194457 35.6544754, -0.5192652 35.6545159)",,,,
103845897,secondary,,False,False,80.153,"LINESTRING (-0.519556 35.6575422, -0.5203972 35.6573132)",CW 74,,,
103845897,secondary,,False,True,8.739,"LINESTRING (-0.519556 35.6575422, -0.5194643 35.6575672)",CW 74,,,
154405449,residential,,False,False,67.825,"LINESTRING (-0.519556 35.6575422, -0.519803 35.6581182)",,,,
154405457,residential,,False,False,79.494,"LINESTRING (-0.5221648 35.6561797, -0.521328 35.6564006)",,,,
154405457,residential,,False,True,79.82,"LINESTRING (-0.5221648 35.6561797, -0.5230061 35.6559606)",,,,
154405464,residential,,False,False,71.573,"LINESTRING (-0.5221648 35.6561797, -0.5224136 35.6567908)",,,,
154405464,residential,,False,True,70.373,"LINESTRING (-0.5221648 35.6561797, -0.5219211 35.6555786)",,,,
154405411,residential,,False,False,55.742,"LINESTRING (-0.5199721 35.6547667, -0.5205695 35.6546415)",,,,
154405411,residential,,False,True,54.19,"LINESTRING (-0.5199721 35.6547667, -0.5193943 35.6548974)",,,,
154405421,residential,,False,False,44.043,"LINESTRING (-0.5199721 35.6547667, -0.5198004 35.654396)",,,,
154405421,residential,,False,True,100.55199999999999,"LINESTRING (-0.5199721 35.6547667, -0.5201372 35.6551234, -0.5195285 35.655294)",,,,
30313911,secondary,,False,False,13.645,"LINESTRING (-0.5218753 35.6582225, -0.521922 35.6583392)",CW 35A,,2,طريق سيدي شحمي
30313911,secondary,,False,True,69.119,"LINESTRING (-0.5218753 35.6582225, -0.5216386 35.6576314)",CW 35A,,2,طريق سيدي شحمي
154405568,residential,,False,False,95.899,"LINESTRING (-0.5218753 35.6582225, -0.5228844 35.657955)",,,,
154405568,residential,,False,True,94.871,"LINESTRING (-0.5218753 35.6582225, -0.5208789 35.6584918)",,,,
154405401,residential,,False,False,52.431,"LINESTRING (-0.5206041 35.6611135, -0.5210716 35.6613929)",,,,
154405527,residential,,False,False,44.68,"LINESTRING (-0.5206041 35.6611135, -0.5203143 35.6614391)",,,,
154405527,residential,,False,True,61.184,"LINESTRING (-0.5206041 35.6611135, -0.5210009 35.6606676)",,,,
154405470,residential,,False,True,79.442,"LINESTRING (-0.5234803 35.6571412, -0.5226435 35.6573606)",,,,
154405517,residential,,False,False,68.363,"LINESTRING (-0.5234803 35.6571412, -0.5237134 35.6577261)",,,,
154405517,residential,,False,True,67.322,"LINESTRING (-0.5234803 35.6571412, -0.5232485 35.6565658)",,,,
154405457,residential,,False,False,79.82,"LINESTRING (-0.5230061 35.6559606, -0.5221648 35.6561797)",,,,
154405517,residential,,False,False,70.769,"LINESTRING (-0.5230061 35.6559606, -0.5232485 35.6565658)",,,,
154405517,residential,,False,True,68.783,"LINESTRING (-0.5230061 35.6559606, -0.5227682 35.655373)",,,,
154405392,residential,,False,True,70.723,"LINESTRING (-0.5176259 35.6599117, -0.5178734 35.6605151)",,,,
154405418,residential,,False,False,57.317,"LINESTRING (-0.5176259 35.6599117, -0.5182287 35.659751)",,,,
154405418,residential,,False,True,48.889,"LINESTRING (-0.5176259 35.6599117, -0.5171117 35.6600487)",,,,
103845897,secondary,,False,False,79.473,"LINESTRING (-0.5224136 35.6567908, -0.5232485 35.6565658)",CW 74,,,
103845897,secondary,,False,True,78.874,"LINESTRING (-0.5224136 35.6567908, -0.5215821 35.6570069)",CW 74,,,
