osmid,highway,oneway,reversed,length,tunnel,geometry,name,ref,junction,lanes,maxspeed
216654455,secondary,False,True,5.615,,"LINESTRING (5.3988318 36.1872042, 5.3987996 36.1871609)",Rue Derouiche Abdelkrim,,,,
51566407,residential,False,False,55.941,,"LINESTRING (5.3982142 36.1910971, 5.3981815 36.1905947)",,,,,
438647790,tertiary,False,False,92.181,,"LINESTRING (5.3982142 36.1910971, 5.3991899 36.1913563)",شارع قرقوي صالح,,,,
438647790,tertiary,False,True,84.68499999999999,,"LINESTRING (5.3982142 36.1910971, 5.3975256 36.1908513, 5.3973512 36.190789)",شارع قرقوي صالح,,,,
51566407,residential,False,False,57.594,,"LINESTRING (5.3981619 36.1902944, 5.3975603 36.1904748)",,,,,
51566407,residential,False,True,33.438,,"LINESTRING (5.3981619 36.1902944, 5.3981815 36.1905947)",,,,,
438437539,residential,False,False,31.18,,"LINESTRING (5.3981619 36.1902944, 5.3981642 36.190014)",,,,,
438647790,tertiary,False,True,16.622,,"LINESTRING (5.3973512 36.190789, 5.3971688 36.190763)",شارع قرقوي صالح,,,,
51566407,residential,False,True,40.655,,"LINESTRING (5.3973512 36.190789, 5.397491 36.1905195, 5.3975318 36.1904833, 5.3975603 36.1904748)",,,,,
438647790,tertiary,False,False,84.68499999999999,,"LINESTRING (5.3973512 36.190789, 5.3975256 36.1908513, 5.3982142 36.1910971)",شارع قرقوي صالح,,,,
51566408,residential,False,False,34.607,,"LINESTRING (5.3987996 36.1871609, 5.3984141 36.1871687)",,,,,
216654455,secondary,False,False,5.615,,"LINESTRING (5.3987996 36.1871609, 5.3988318 36.1872042)",Rue Derouiche Abdelkrim,,,,
216654455,secondary,False,True,69.399,,"LINESTRING (5.3987996 36.1871609, 5.3987747 36.1865371)",Rue Derouiche Abdelkrim,,,,
51566410,tertiary,False,True,26.585,,"LINESTRING (5.3992824 36.1913865, 5.399443 36.1915874)",,,,,
438647790,tertiary,False,True,8.954,,"LINESTRING (5.3992824 36.1913865, 5.3991899 36.1913563)",شارع قرقوي صالح,,,,
51566410,tertiary,False,False,96.318,,"LINESTRING (5.3992824 36.1913865, 5.3991322 36.1912046, 5.3990225 36.1909623, 5.3989662 36.190761, 5.3989439 36.1905786)",,,,,
51566410,tertiary,False,True,17.068,,"LINESTRING (5.3989081 36.1891564, 5.3989528 36.1893056)",,,,,
634345600,primary,True,False,93.876,,"LINESTRING (5.3989081 36.1891564, 5.3979109 36.1894114)",نهج سعيد بوخريسة,RN 5,,1,40
216654455,secondary,False,True,173.195,,"LINESTRING (5.3989081 36.1891564, 5.398888 36.1891127, 5.3988786 36.1890602, 5.3988407 36.1876026)",Rue Derouiche Abdelkrim,,,,
634345604,primary,True,False,100.444,,"LINESTRING (5.3989081 36.1891564, 5.3991406 36.1891028, 5.3994061 36.189066, 5.3996152 36.1890465, 5.3998245 36.1890379, 5.4000122 36.1890292)",نهج سعيد بوخريسة,RN 5,,1,40
438647790,tertiary,False,False,16.622,,"LINESTRING (5.3971688 36.190763, 5.3973512 36.190789)",شارع قرقوي صالح,,,,
51734479,residential,False,False,35.743,,"LINESTRING (5.4010658 36.1891071, 5.4011693 36.1887967)",,,,,
51734489,residential,False,True,35.744,,"LINESTRING (5.4010658 36.1891071, 5.4011643 36.1888095, 5.4011693 36.1887967)",,,,,
634345604,primary,True,False,72.278,,"LINESTRING (5.4010658 36.1891071, 5.4018692 36.1891528)",نهج سعيد بوخريسة,RN 5,,1,40
51734479,residential,False,False,60.339,,"LINESTRING (5.4008181 36.1878306, 5.4008843 36.1872906)",,,,,
51734479,residential,False,True,6.86,,"LINESTRING (5.4008181 36.1878306, 5.400812 36.1878921)",,,,,
51734481,residential,False,False,31.15,,"LINESTRING (5.4008181 36.1878306, 5.4004723 36.1878548)",,,,,
51566406,residential,False,False,46.58,,"LINESTRING (5.4008843 36.1872906, 5.4014006 36.1873335)",,,,,
51566406,residential,False,True,32.773,,"LINESTRING (5.4008843 36.1872906, 5.4005199 36.1872714)",,,,,
51734479,residential,False,True,60.339,,"LINESTRING (5.4008843 36.1872906, 5.4008181 36.1878306)",,,,,
51734481,residential,False,False,45.055,,"LINESTRING (5.4004723 36.1878548, 5.3999717 36.1878855)",,,,,
51734481,residential,False,True,31.15,,"LINESTRING (5.4004723 36.1878548, 5.4008181 36.1878306)",,,,,
51734482,residential,False,True,65.012,,"LINESTRING (5.4004723 36.1878548, 5.400489 36.1876565, 5.4005199 36.1872714)",,,,,
51734481,residential,False,True,45.055,,"LINESTRING (5.3999717 36.1878855, 5.4004723 36.1878548)",,,,,
51734494,residential,False,False,72.85,,"LINESTRING (5.3999717 36.1878855, 5.3999491 36.1872306)",,,,,
51734494,residential,False,True,127.226,,"LINESTRING (5.3999717 36.1878855, 5.4000122 36.1890292)",,,,,
51566406,residential,False,False,32.773,,"LINESTRING (5.4005199 36.1872714, 5.4008843 36.1872906)",,,,,
51566406,residential,False,True,51.427,,"LINESTRING (5.4005199 36.1872714, 5.3999491 36.1872306)",,,,,
51734482,residential,False,False,65.012,,"LINESTRING (5.4005199 36.1872714, 5.400489 36.1876565, 5.4004723 36.1878548)",,,,,
51566406,residential,False,False,35.608,,"LINESTRING (5.3995525 36.1872212, 5.3999491 36.1872306)",,,,,
51566406,residential,False,True,33.714,,"LINESTRING (5.3995525 36.1872212, 5.399177 36.1872123)",,,,,
51734483,residential,False,True,76.083,,"LINESTRING (5.3995525 36.1872212, 5.3995451 36.186537)",,,,,
51566406,residential,False,False,33.714,,"LINESTRING (5.399177 36.1872123, 5.3995525 36.1872212)",,,,,
51566406,residential,False,True,30.993,,"LINESTRING (5.399177 36.1872123, 5.3988318 36.1872042)",,,,,
51734484,residential,False,True,75.293,,"LINESTRING (5.399177 36.1872123, 5.3991696 36.1865352)",,,,,
51566406,residential,False,False,72.75,,"LINESTRING (5.4020751 36.1874027, 5.4028618 36.1875605)",,,,,
51566406,residential,False,True,61.02,,"LINESTRING (5.4020751 36.1874027, 5.4014006 36.1873335)",,,,,
51734485,residential,False,True,181.618,,"LINESTRING (5.4020751 36.1874027, 5.4022544 36.1857758)",Rue Slimani Youcef,,,,
51734485,residential,False,False,59.827000000000005,,"LINESTRING (5.4020751 36.1874027, 5.4020954 36.1874582, 5.4020474 36.1879368)",Rue Slimani Youcef,,,,
51734485,residential,False,False,39.574,,"LINESTRING (5.4020474 36.1879368, 5.4019996 36.1882906)",Rue Slimani Youcef,,,,
51734490,residential,False,True,63.521,,"LINESTRING (5.4020474 36.1879368, 5.4013635 36.1877896)",,,,,
51734485,residential,False,True,59.827000000000005,,"LINESTRING (5.4020474 36.1879368, 5.4020954 36.1874582, 5.4020751 36.1874027)",Rue Slimani Youcef,,,,
51734490,residential,False,False,64.809,,"LINESTRING (5.4020474 36.1879368, 5.4023206 36.1879604, 5.4027669 36.1879856)",,,,,
51734485,residential,False,True,30.04,,"LINESTRING (5.4018692 36.1891528, 5.401916 36.1888853)",Rue Slimani Youcef,,,,
634345604,primary,True,False,140.95,,"LINESTRING (5.4018692 36.1891528, 5.4032698 36.1891864, 5.403439 36.1891928)",نهج سعيد بوخريسة,RN 5,,1,40
51798900,residential,False,False,21.528,,"LINESTRING (5.403513 36.1865475, 5.4033865 36.186712)",Rue des frères Tegar,,,,
51734488,residential,False,True,181.914,,"LINESTRING (5.403513 36.1865475, 5.4041334 36.1864426, 5.4044445 36.186382, 5.4046376 36.1862521, 5.4048764 36.1859882, 5.4049109 36.1858449, 5.4049745 36.1856615)",,,,,
51798900,residential,False,True,129.035,,"LINESTRING (5.403513 36.1865475, 5.4038866 36.1860616, 5.4042994 36.1855764)",Rue des frères Tegar,,,,
51734493,tertiary,False,False,100.192,,"LINESTRING (5.4033865 36.186712, 5.4031729 36.1858276)",Rue Zehraoui Hocine,,,2,40
51798900,residential,False,True,21.528,,"LINESTRING (5.4033865 36.186712, 5.403513 36.1865475)",Rue des frères Tegar,,,,
51734493,tertiary,False,True,69.154,,"LINESTRING (5.4033865 36.186712, 5.4034145 36.1868322, 5.4034179 36.1873318)",Rue Zehraoui Hocine,,,2,40
51734489,residential,False,False,18.654,,"LINESTRING (5.4013635 36.1877896, 5.401352 36.1879571)",,,,,
51734490,residential,False,False,63.521,,"LINESTRING (5.4013635 36.1877896, 5.4020474 36.1879368)",,,,,
438775224,residential,False,False,51.126999999999995,,"LINESTRING (5.4013635 36.1877896, 5.4014159 36.1875182, 5.4014006 36.1873335)",,,,,
51734490,residential,False,True,5.569,,"LINESTRING (5.4032738 36.1880142, 5.4032119 36.1880107)",,,,,
277170486,residential,False,False,66.789,,"LINESTRING (5.4032738 36.1880142, 5.4032342 36.188614)",,,,,
277170486,residential,False,True,39.501999999999995,,"LINESTRING (5.4032738 36.1880142, 5.403294 36.1878093, 5.4033161 36.1877238, 5.403356 36.1876704)",,,,,
301167977,primary,True,False,41.843,,"LINESTRING (5.4035246 36.1895504, 5.403523 36.1899267)",شارع ابن سينا,,,,
785762267,residential,False,True,129.01999999999998,,"LINESTRING (5.4035246 36.1895504, 5.4036091 36.1896276, 5.4036775 36.1897109, 5.4040799 36.1906115)",شارع نفير عزوز,,,,
51734492,residential,False,False,6.996,,"LINESTRING (5.4034527 36.1899539, 5.403523 36.1899267)",,,,,
51734492,residential,False,True,101.485,,"LINESTRING (5.4034527 36.1899539, 5.4023366 36.1901009)",,,,,
461380669,primary,True,False,72.804,,"LINESTRING (5.4034527 36.1899539, 5.4034345 36.1894931, 5.4034353 36.1892994)",شارع ابن سينا,,,2,50
51734492,residential,False,True,6.996,,"LINESTRING (5.403523 36.1899267, 5.4034527 36.1899539)",,,,,
"[301167977, 301167991]",primary,True,False,98.205,,"LINESTRING (5.403523 36.1899267, 5.4034947 36.1905279, 5.4034906 36.1907613, 5.4034919 36.1908094)",شارع ابن سينا,,,,
51734493,tertiary,False,False,69.154,,"LINESTRING (5.4034179 36.1873318, 5.4034145 36.1868322, 5.4033865 36.186712)",Rue Zehraoui Hocine,,,2,40
"[51734493, 51566406]","['tertiary', 'residential']",False,True,38.260000000000005,,"LINESTRING (5.4034179 36.1873318, 5.4033962 36.1875589, 5.4033798 36.187616, 5.403356 36.1876704)",Rue Zehraoui Hocine,,,2,40
51566406,residential,False,False,51.427,,"LINESTRING (5.3999491 36.1872306, 5.4005199 36.1872714)",,,,,
51566406,residential,False,True,35.608,,"LINESTRING (5.3999491 36.1872306, 5.3995525 36.1872212)",,,,,
51734494,residential,False,False,21.708,,"LINESTRING (5.3999491 36.1872306, 5.3999454 36.1870354)",,,,,
51734494,residential,False,True,72.85,,"LINESTRING (5.3999491 36.1872306, 5.3999717 36.1878855)",,,,,
51734495,residential,True,False,12.618,,"LINESTRING (5.4035572 36.1873472, 5.4034179 36.1873318)",,,,,
288658563,residential,False,False,12.322,,"LINESTRING (5.4035572 36.1873472, 5.4036942 36.1873545)",,,,,
461380669,primary,True,False,193.47800000000004,,"LINESTRING (5.4035572 36.1873472, 5.4035563 36.187157, 5.4035898 36.1870393, 5.4036515 36.1869527, 5.4037185 36.1868977, 5.4038463 36.1868309, 5.4045481 36.1866724, 5.4046613 36.1866417, 5.4047389 36.1865931, 5.4048311 36.1865144, 5.4049258 36.1864157, 5.405019 36.1863071)",شارع ابن سينا,,,2,50
288658563,residential,False,True,12.322,,"LINESTRING (5.4036942 36.1873545, 5.4035572 36.1873472)",,,,,
41937380,primary,True,False,205.287,,"LINESTRING (5.4036942 36.1873545, 5.4036916 36.1873735, 5.4035909 36.1886277, 5.4035474 36.1891688, 5.4035444 36.1891967)",شارع ابن سينا,,,,
51734497,residential,True,False,111.652,,"LINESTRING (5.4063699 36.1887455, 5.4051286 36.1886778)",Rue de la république,,,,
277170490,tertiary,False,False,40.707,,"LINESTRING (5.4063699 36.1887455, 5.4063277 36.18911)",نهج بن بولعيد,,,,
277170490,tertiary,False,True,27.897,,"LINESTRING (5.4063699 36.1887455, 5.4063987 36.1884957)",نهج بن بولعيد,,,,
69717944,residential,False,False,12.477,,"LINESTRING (5.4051286 36.1886778, 5.4051183 36.1887897)",Rue Abane Remdane,,,,
69717944,residential,False,True,29.09,,"LINESTRING (5.4051286 36.1886778, 5.4051525 36.1884169)",Rue Abane Remdane,,,,
51734498,residential,True,False,110.863,,"LINESTRING (5.4063277 36.18911, 5.4050954 36.1890401)",Rue Belkhir Merbah,,,,
277170490,tertiary,False,True,40.707,,"LINESTRING (5.4063277 36.18911, 5.4063699 36.1887455)",نهج بن بولعيد,,,,
"[277170490, 69717573]",tertiary,False,False,86.913,,"LINESTRING (5.4063277 36.18911, 5.4062997 36.1893865, 5.4062977 36.1894144, 5.4062956 36.189444, 5.4062938 36.18947, 5.4062828 36.1895498, 5.4062495 36.189889)",نهج بن بولعيد,,,,
69717944,residential,False,False,18.547,,"LINESTRING (5.4050954 36.1890401, 5.4050779 36.1892063)",Rue Abane Remdane,,,,
69717944,residential,False,True,27.919,,"LINESTRING (5.4050954 36.1890401, 5.4051183 36.1887897)",Rue Abane Remdane,,,,
51734499,residential,False,False,64.024,,"LINESTRING (5.4044063 36.1887534, 5.4051183 36.1887897)",Rue Souakir Mohamed,,,,
95198400,residential,False,True,90.645,,"LINESTRING (5.4044063 36.1887534, 5.4044868 36.1879408)",Rue Frantz Fanon,,,,
377600333,residential,False,True,28.292,,"LINESTRING (5.4044063 36.1887534, 5.404384 36.1890072)",,,,,
51734499,residential,False,True,64.024,,"LINESTRING (5.4051183 36.1887897, 5.4044063 36.1887534)",Rue Souakir Mohamed,,,,
69717944,residential,False,False,27.919,,"LINESTRING (5.4051183 36.1887897, 5.4050954 36.1890401)",Rue Abane Remdane,,,,
69717944,residential,False,True,12.477,,"LINESTRING (5.4051183 36.1887897, 5.4051286 36.1886778)",Rue Abane Remdane,,,,
95198400,residential,False,False,90.645,,"LINESTRING (5.4044868 36.1879408, 5.4044063 36.1887534)",Rue Frantz Fanon,,,,
51732247,residential,True,False,59.434,,"LINESTRING (5.4044868 36.1879408, 5.4041917 36.1879186, 5.4038812 36.1878952, 5.4038274 36.1878912)",شارع الفضة,,,,
785762268,residential,False,True,15.208,,"LINESTRING (5.4042472 36.1905897, 5.4040799 36.1906115)",,,,,
"[69717574, 301167990]",residential,True,False,142.671,,"LINESTRING (5.4042472 36.1905897, 5.4049367 36.1905303, 5.4050265 36.1898105)","['Rue Abane Remdane', 'Rue Arab Amar']",,,,
51734502,residential,False,False,52.532,,"LINESTRING (5.4075262 36.1863433, 5.4074915 36.1868149)",Rue Sous Lieutenant Agoune Ahmed,,,,
69717943,residential,True,False,77.025,,"LINESTRING (5.4075262 36.1863433, 5.4071136 36.1863204, 5.4069612 36.1862917, 5.4068688 36.1862413, 5.4067598 36.1861291)",Rue Feria Kouider,,,,
51734502,residential,False,False,87.869,,"LINESTRING (5.4074915 36.1868149, 5.4074164 36.1876028)",Rue Sous Lieutenant Agoune Ahmed,,,,
51734502,residential,False,True,52.532,,"LINESTRING (5.4074915 36.1868149, 5.4075262 36.1863433)",Rue Sous Lieutenant Agoune Ahmed,,,,
51734509,residential,False,False,83.958,,"LINESTRING (5.4074915 36.1868149, 5.4065582 36.186763)",Rue Sabri Abdelhamid,,,,
51734502,residential,False,True,87.869,,"LINESTRING (5.4074164 36.1876028, 5.4074915 36.1868149)",Rue Sous Lieutenant Agoune Ahmed,,,,
51732247,residential,True,False,81.07,,"LINESTRING (5.4073462 36.1881365, 5.4069323 36.1881113, 5.4066666 36.1880952, 5.4065475 36.1880879, 5.4064454 36.1880817)",شارع الفضة,,,,
368449736,residential,True,False,46.687,,"LINESTRING (5.4073091 36.1885553, 5.4073462 36.1881365)",شارع الملازم الثاني عقون أحمد,,,,
368449735,residential,True,False,83.875,,"LINESTRING (5.4071816 36.1899444, 5.4066807 36.1899146, 5.4062495 36.189889)",شارع حافظ عبد المجيد,,,,
368449736,residential,True,False,154.88400000000001,,"LINESTRING (5.4071816 36.1899444, 5.4072199 36.1895194, 5.4072215 36.1895008, 5.4072229 36.1894856, 5.4072256 36.189457, 5.4073091 36.1885553)",شارع الملازم الثاني عقون أحمد,,,,
51732247,residential,True,False,38.209,,"LINESTRING (5.4049111 36.1879692, 5.4044868 36.1879408)",شارع الفضة,,,,
51734507,residential,False,False,60.082,,"LINESTRING (5.4049111 36.1879692, 5.4049563 36.1874301)",Rue Mohamed Souakir,,,,
51732253,residential,True,False,96.666,,"LINESTRING (5.4049563 36.1874301, 5.4038835 36.1873523)",Rue Djebel Boutaleb,,,,
51734507,residential,False,False,64.681,,"LINESTRING (5.4049563 36.1874301, 5.4050024 36.1868496)",Rue Mohamed Souakir,,,,
51734507,residential,False,True,60.082,,"LINESTRING (5.4049563 36.1874301, 5.4049111 36.1879692)",Rue Mohamed Souakir,,,,
51734507,residential,False,True,64.681,,"LINESTRING (5.4050024 36.1868496, 5.4049563 36.1874301)",Rue Mohamed Souakir,,,,
51734515,residential,True,False,124.126,,"LINESTRING (5.4050024 36.1868496, 5.4046149 36.1869593, 5.4044035 36.1870191, 5.4043365 36.1870381, 5.4042205 36.187071, 5.4039385 36.1871508, 5.4038835 36.1873523)",شارع فلاحي لعيد,,,,
51732247,residential,True,False,17.608,,"LINESTRING (5.405385 36.1880046, 5.4051896 36.1879903)",شارع الفضة,,,,
51734508,residential,False,False,60.216,,"LINESTRING (5.405385 36.1880046, 5.4054284 36.1874642)",Rue Abid Bebchi,,,,
51732253,residential,True,False,42.538,,"LINESTRING (5.4054284 36.1874642, 5.4049563 36.1874301)",Rue Djebel Boutaleb,,,,
51734508,residential,False,False,85.827,,"LINESTRING (5.4054284 36.1874642, 5.4054852 36.1866937)",Rue Abid Bebchi,,,,
51734508,residential,False,True,60.216,,"LINESTRING (5.4054284 36.1874642, 5.405385 36.1880046)",Rue Abid Bebchi,,,,
51734508,residential,False,True,85.827,,"LINESTRING (5.4054852 36.1866937, 5.4054284 36.1874642)",Rue Abid Bebchi,,,,
51734509,residential,False,True,96.604,,"LINESTRING (5.4054852 36.1866937, 5.4065582 36.186763)",Rue Sabri Abdelhamid,,,,
51734509,residential,False,False,28.953000000000003,,"LINESTRING (5.4054852 36.1866937, 5.4053525 36.1866866, 5.4051633 36.1866764)",Rue Sabri Abdelhamid,,,,
51734509,residential,False,False,96.604,,"LINESTRING (5.4065582 36.186763, 5.4054852 36.1866937)",Rue Sabri Abdelhamid,,,,
51734509,residential,False,True,83.958,,"LINESTRING (5.4065582 36.186763, 5.4074915 36.1868149)",Rue Sabri Abdelhamid,,,,
90603849,tertiary,False,False,86.841,,"LINESTRING (5.4065582 36.186763, 5.4064929 36.1875422)",Avenue Benboulaïd,,,,
90603849,tertiary,False,True,66.302,,"LINESTRING (5.4065582 36.186763, 5.4066023 36.1861678)",Avenue Benboulaïd,,,,
51734515,residential,True,False,24.071,,"LINESTRING (5.4051633 36.1866764, 5.4050024 36.1868496)",شارع فلاحي لعيد,,,,
51734509,residential,False,True,28.953000000000003,,"LINESTRING (5.4051633 36.1866764, 5.4053525 36.1866866, 5.4054852 36.1866937)",Rue Sabri Abdelhamid,,,,
"[51732244, 69717573]","['tertiary', 'residential']",False,True,191.86800000000002,,"LINESTRING (5.4079532 36.1903153, 5.4071572 36.1902616, 5.4062328 36.1902225, 5.4062495 36.189889)","['نهج بن بولعيد', 'شارع 8 نوفمبر']",,,,
51732245,residential,True,False,73.536,,"LINESTRING (5.4079988 36.189993, 5.4071816 36.1899444)",شارع حافظ عبد المجيد,,,,
51734510,residential,True,False,36.071,,"LINESTRING (5.4079988 36.189993, 5.4079532 36.1903153)",نهج الإخوة مسلم,,,,
51732253,residential,True,False,95.926,,"LINESTRING (5.4064929 36.1875422, 5.4054284 36.1874642)",Rue Djebel Boutaleb,,,,
90603849,tertiary,False,True,86.841,,"LINESTRING (5.4064929 36.1875422, 5.4065582 36.186763)",Avenue Benboulaïd,,,,
277170487,tertiary,False,False,60.141,,"LINESTRING (5.4064929 36.1875422, 5.4064454 36.1880817)",نهج بن بولعيد,,,,
277170488,residential,True,False,83.152,,"LINESTRING (5.4064929 36.1875422, 5.4074164 36.1876028)",Rue Djebel Boutaleb,,,,
51732247,residential,True,False,95.55,,"LINESTRING (5.4064454 36.1880817, 5.405385 36.1880046)",شارع الفضة,,,,
277170487,tertiary,False,False,46.225,,"LINESTRING (5.4064454 36.1880817, 5.4063987 36.1884957)",نهج بن بولعيد,,,,
277170487,tertiary,False,True,60.141,,"LINESTRING (5.4064454 36.1880817, 5.4064929 36.1875422)",نهج بن بولعيد,,,,
277170487,tertiary,False,True,46.225,,"LINESTRING (5.4063987 36.1884957, 5.4064454 36.1880817)",نهج بن بولعيد,,,,
