osmid,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,name
318100495,residential,False,False,4.739,"LINESTRING (6.9085099 33.2912572, 6.9085608 33.2912597)",,,,
318100495,residential,False,True,57.675,"LINESTRING (6.9085099 33.2912572, 6.9083215 33.2912238, 6.9082278 33.2911938, 6.9081309 33.2911537, 6.9079316 33.2910769)",,,,
454272084,primary,True,False,42.998000000000005,"LINESTRING (6.9085099 33.2912572, 6.908507 33.2910848, 6.9085549 33.2908743)",1,CW 403,50,
318100467,secondary,False,False,47.842,"LINESTRING (6.9055582 33.2861967, 6.9057906 33.2858128)",,,,AVENUE MARZOUGUI ALI
318100467,secondary,False,True,14.931,"LINESTRING (6.9055582 33.2861967, 6.9054935 33.2863196)",,,,AVENUE MARZOUGUI ALI
318100489,residential,False,False,107.477,"LINESTRING (6.9055582 33.2861967, 6.9045276 33.2857585)",,,,
318100465,secondary,True,False,50.301,"LINESTRING (6.9054521 33.2864494, 6.9052508 33.2868693)",,,,AVENUE MARZOUGUI ALI
459071301,residential,False,False,28.197,"LINESTRING (6.9054521 33.2864494, 6.9057194 33.2865693)",,,,
459071301,residential,False,True,5.318,"LINESTRING (6.9054521 33.2864494, 6.9053997 33.2864302)",,,,
345628849,residential,False,True,8.373,"LINESTRING (6.9044288 33.2883613, 6.9043411 33.2883441)",,,,
318100465,secondary,True,False,40.681,"LINESTRING (6.9044288 33.2883613, 6.9043451 33.2885235, 6.9042824 33.2887053)",,,,AVENUE MARZOUGUI ALI
345628849,residential,False,False,49.838,"LINESTRING (6.9044288 33.2883613, 6.9047008 33.2883789, 6.9049629 33.2884005)",,,,
345628372,residential,False,False,66.66,"LINESTRING (6.9038182 33.2935008, 6.9045347 33.2934743)",,,,
345628372,residential,False,True,8.216,"LINESTRING (6.9038182 33.2935008, 6.9037298 33.2935011)",,,,
454309630,residential,False,False,95.137,"LINESTRING (6.9041526 33.2888606, 6.9032052 33.2885368)",,,,
318100466,secondary,True,False,60.11899999999999,"LINESTRING (6.9041526 33.2888606, 6.9041821 33.288758, 6.9042398 33.288579, 6.9043018 33.288428, 6.9043411 33.2883441)",,,,AVENUE MARZOUGUI ALI
318100466,secondary,True,False,15.075,"LINESTRING (6.9053997 33.2864302, 6.9054935 33.2863196)",,,,AVENUE MARZOUGUI ALI
459071301,residential,False,False,5.318,"LINESTRING (6.9053997 33.2864302, 6.9054521 33.2864494)",,,,
318100467,secondary,False,True,47.842,"LINESTRING (6.9057906 33.2858128, 6.9055582 33.2861967)",,,,AVENUE MARZOUGUI ALI
318100482,residential,False,False,50.351,"LINESTRING (6.9057906 33.2858128, 6.9060263 33.2854051)",,,,AVENUE MARZOUGUI ALI
461549359,secondary,False,False,34.101,"LINESTRING (6.9057906 33.2858128, 6.906121 33.2859461)",,,,
454272086,secondary,False,False,9.206,"LINESTRING (6.9074727 33.2865433, 6.907561 33.2865808)",,,,
454272086,secondary,False,True,22.022,"LINESTRING (6.9074727 33.2865433, 6.9073869 33.2865118, 6.9072621 33.2864531)",,,,
318100478,secondary,False,False,24.248,"LINESTRING (6.9073983 33.28554, 6.9073795 33.2857575)",2,,,
318100478,secondary,False,True,40.238,"LINESTRING (6.9073983 33.28554, 6.9074331 33.2851793)",2,,,
318100488,residential,False,True,82.12700000000001,"LINESTRING (6.9073983 33.28554, 6.9071978 33.2854676, 6.9065453 33.2853598)",,,,
459074893,residential,False,False,65.779,"LINESTRING (6.9073983 33.28554, 6.9078135 33.2855707, 6.9079529 33.2855976, 6.9080982 33.2856201)",,,,
318100478,secondary,False,True,18.111,"LINESTRING (6.9073395 33.2861527, 6.9073665 33.2859914)",2,,,
454272085,secondary,True,False,18.134,"LINESTRING (6.9073395 33.2861527, 6.9073549 33.2862389, 6.9073666 33.2863142)",,,,
454272085,secondary,True,False,15.451,"LINESTRING (6.9073547 33.2863386, 6.9073332 33.2863761, 6.9073158 33.2863981, 6.9072621 33.2864531)",,,,
728928671,secondary_link,True,False,25.285,"LINESTRING (6.9073547 33.2863386, 6.9074211 33.2864439, 6.9074727 33.2865433)",,,,
318100485,secondary,True,False,9.461,"LINESTRING (6.9073076 33.2862335, 6.9073395 33.2861527)",,,,
461549359,secondary,False,False,18.711,"LINESTRING (6.9070271 33.2863517, 6.907207 33.2864272)",,,,
461549359,secondary,False,True,8.873,"LINESTRING (6.9070271 33.2863517, 6.9069431 33.2863138)",,,,
454272087,secondary_link,True,False,29.494999999999997,"LINESTRING (6.9070271 33.2863517, 6.9071728 33.2863076, 6.907234 33.2862829, 6.9073076 33.2862335)",,,,
461549359,secondary,False,True,5.876,"LINESTRING (6.9072621 33.2864531, 6.907207 33.2864272)",,,,
728956776,residential,True,False,5.032,"LINESTRING (6.9072621 33.2864531, 6.9072327 33.2864911)",,,,
454272086,secondary,False,False,22.022,"LINESTRING (6.9072621 33.2864531, 6.9073869 33.2865118, 6.9074727 33.2865433)",,,,
318100482,residential,False,True,16.895,"LINESTRING (6.9061508 33.2852944, 6.9060263 33.2854051)",,,,AVENUE MARZOUGUI ALI
318100488,residential,False,False,37.384,"LINESTRING (6.9061508 33.2852944, 6.9065453 33.2853598)",,,,
318100482,residential,False,False,16.895,"LINESTRING (6.9060263 33.2854051, 6.9061508 33.2852944)",,,,AVENUE MARZOUGUI ALI
318100482,residential,False,True,50.351,"LINESTRING (6.9060263 33.2854051, 6.9057906 33.2858128)",,,,AVENUE MARZOUGUI ALI
318100490,residential,False,False,105.598,"LINESTRING (6.9060263 33.2854051, 6.9050222 33.2849609)",,,,
318100489,residential,False,False,44.953,"LINESTRING (6.9029514 33.2851297, 6.9025044 33.2849754)",,,,
318100489,residential,False,True,13.707,"LINESTRING (6.9029514 33.2851297, 6.9030847 33.2851824)",,,,
318100489,residential,False,False,54.008,"LINESTRING (6.9036054 33.2853979, 6.9030847 33.2851824)",,,,
318100489,residential,False,True,55.043,"LINESTRING (6.9036054 33.2853979, 6.9041423 33.2856067)",,,,
318100493,residential,False,False,54.182,"LINESTRING (6.9036054 33.2853979, 6.903365 33.2858418)",,,,
454309630,residential,False,False,34.298,"LINESTRING (6.9020845 33.2881393, 6.9017529 33.288004)",,,,
454309630,residential,False,True,35.899,"LINESTRING (6.9020845 33.2881393, 6.9024407 33.2882641)",,,,
454309631,residential,False,True,35.256,"LINESTRING (6.9020845 33.2881393, 6.9022529 33.2878552)",,,,
318100494,residential,False,False,66.512,"LINESTRING (6.9006332 33.2863588, 6.9012986 33.2865788)",,,,
318100494,residential,False,True,43.867,"LINESTRING (6.9006332 33.2863588, 6.9002002 33.2862019)",,,,
454309630,residential,False,True,34.357,"LINESTRING (6.9006332 33.2863588, 6.900491 33.286644)",,,,
318100493,residential,False,True,36.362,"LINESTRING (6.9026382 33.287133, 6.9028037 33.2868367)",,,,
318100494,residential,False,False,78.145,"LINESTRING (6.9026382 33.287133, 6.9033878 33.2874512)",,,,
318100494,residential,False,True,32.176,"LINESTRING (6.9026382 33.287133, 6.9023432 33.2869816)",,,,
454309631,residential,False,False,32.052,"LINESTRING (6.9026382 33.287133, 6.9025017 33.2873977)",,,,
318100466,secondary,True,False,99.132,"LINESTRING (6.9045729 33.2879289, 6.9050312 33.2871239)",,,,AVENUE MARZOUGUI ALI
318100494,residential,False,False,7.456,"LINESTRING (6.9045729 33.2879289, 6.9046439 33.2879601)",,,,
318100494,residential,False,True,36.669,"LINESTRING (6.9045729 33.2879289, 6.9042169 33.2877868)",,,,
318100465,secondary,True,False,48.887,"LINESTRING (6.9046439 33.2879601, 6.9044288 33.2883613)",,,,AVENUE MARZOUGUI ALI
318100494,residential,False,False,10.181,"LINESTRING (6.9046439 33.2879601, 6.9047419 33.288001)",,,,
318100494,residential,False,True,7.456,"LINESTRING (6.9046439 33.2879601, 6.9045729 33.2879289)",,,,
318100494,residential,False,True,39.457,"LINESTRING (6.9053037 33.2882078, 6.904914 33.2880671)",,,,
345628848,residential,False,False,25.038,"LINESTRING (6.9053037 33.2882078, 6.9052559 33.2884294)",,,,
345628848,residential,False,True,29.305999999999997,"LINESTRING (6.9053037 33.2882078, 6.9053302 33.2880671, 6.9053578 33.2879482)",,,,
318100466,secondary,True,False,23.473,"LINESTRING (6.9041197 33.2890699, 6.9041526 33.2888606)",,,,AVENUE MARZOUGUI ALI
728926338,residential,False,False,7.597,"LINESTRING (6.9041197 33.2890699, 6.9042007 33.289079)",,,,
318100465,secondary,True,False,47.142,"LINESTRING (6.9042007 33.289079, 6.9041616 33.2895017)",,,,AVENUE MARZOUGUI ALI
728926338,residential,False,False,62.322,"LINESTRING (6.9042007 33.289079, 6.904866 33.2891486)",,,,
728926338,residential,False,True,7.597,"LINESTRING (6.9042007 33.289079, 6.9041197 33.2890699)",,,,
459071297,residential,False,False,42.408,"LINESTRING (6.905974 33.289242, 6.906031 33.2888636)",,,,
728926338,residential,False,True,51.924,"LINESTRING (6.905974 33.289242, 6.9054182 33.2891951)",,,,
728926338,residential,False,False,62.32600000000001,"LINESTRING (6.905974 33.289242, 6.90607 33.2892556, 6.9061035 33.2892747, 6.9061679 33.2893419, 6.906204 33.2894204, 6.9062136 33.2895333, 6.9062175 33.2896951)",,,,
728926336,residential,True,False,13.638,"LINESTRING (6.9064284 33.2901951, 6.9063295 33.2901045)",,,,
318100495,residential,False,False,24.711000000000002,"LINESTRING (6.9064284 33.2901951, 6.9064696 33.2902768, 6.9065206 33.2903306, 6.90657 33.2903807)",,,,
712169378,residential,False,False,60.996,"LINESTRING (6.90657 33.2903807, 6.9064355 33.2909176)",,,,
318100495,residential,False,False,60.400999999999996,"LINESTRING (6.90657 33.2903807, 6.9067045 33.2904466, 6.907158 33.2906102)",,,,
318100495,residential,False,True,24.711,"LINESTRING (6.90657 33.2903807, 6.9065206 33.2903306, 6.9064696 33.2902768, 6.9064284 33.2901951)",,,,
318100495,residential,False,False,19.363,"LINESTRING (6.9078188 33.2909305, 6.9079316 33.2910769)",,,,
318100495,residential,False,True,9.264,"LINESTRING (6.9078188 33.2909305, 6.9077423 33.2908771)",,,,
474911829,residential,False,True,68.88600000000001,"LINESTRING (6.9078188 33.2909305, 6.9080534 33.2908945, 6.908283 33.2908767, 6.908433 33.2908722, 6.9085549 33.2908743)",,,,
318100466,secondary,True,False,9.157,"LINESTRING (6.9040586 33.2895786, 6.9040677 33.2894966)",,,,AVENUE MARZOUGUI ALI
318100496,tertiary,True,False,91.77699999999999,"LINESTRING (6.9040586 33.2895786, 6.9036587 33.2895606, 6.9030726 33.2895347)",,,,شارع المجاهد فرحات الجيلاني
345628372,residential,False,False,5.609,"LINESTRING (6.9090158 33.2936566, 6.9090761 33.2936547)",,,,
345628372,residential,False,True,85.322,"LINESTRING (6.9090158 33.2936566, 6.9081 33.2936037)",,,,
454272084,primary,True,False,24.784,"LINESTRING (6.9090158 33.2936566, 6.9089597 33.2934387)",1,CW 403,50,
454272084,primary,True,False,40.253,"LINESTRING (6.9088832 33.2931375, 6.9088129 33.2927803)",1,CW 403,50,
459069358,residential,False,True,70.597,"LINESTRING (6.9088832 33.2931375, 6.9081257 33.2930908)",,,,
345628848,residential,False,False,36.743,"LINESTRING (6.9065115 33.2860995, 6.9063276 33.286392)",,,,
461549359,secondary,False,False,46.662,"LINESTRING (6.9065115 33.2860995, 6.9069431 33.2863138)",,,,
461549359,secondary,False,True,13.447,"LINESTRING (6.9065115 33.2860995, 6.9063861 33.2860392)",,,,
345628848,residential,False,False,41.037,"LINESTRING (6.9052559 33.2884294, 6.9051956 33.288795)",,,,
345628848,residential,False,True,25.038,"LINESTRING (6.9052559 33.2884294, 6.9053037 33.2882078)",,,,
345628849,residential,False,False,26.323,"LINESTRING (6.9052559 33.2884294, 6.9055389 33.2884383)",,,,
