osmid,name,highway,junction,oneway,reversed,length,ref,geometry,maxspeed
729003091,شارع الشهيد بن جار الله محمود,tertiary,,True,False,8.909,,"LINESTRING (6.8576702 33.3596957, 6.8577271 33.3596312)",30
244593317,نــهـــــج الشهيد العمامرة البشير,secondary,,True,False,164.808,CW 406,"LINESTRING (6.8576702 33.3596957, 6.857534 33.3596074, 6.8570526 33.3592927, 6.8562674 33.358788)",30
244653584,,residential,,False,False,8.397,,"LINESTRING (6.8617773 33.3581669, 6.8617649 33.3582417)",30
244592244,شارع الشهيد دباخ أحمد,tertiary,,True,False,37.019,,"LINESTRING (6.8617773 33.3581669, 6.8618564 33.3582548, 6.8618886 33.3582856, 6.8619329 33.358317, 6.8619845 33.3583473, 6.8620408 33.3583702, 6.8620724 33.3583811)",30
670346206,,residential,,False,True,126.636,,"LINESTRING (6.8617773 33.3581669, 6.8618279 33.3578708, 6.8618529 33.3578386, 6.8618785 33.357832, 6.8619116 33.3578346, 6.8619335 33.3578443, 6.8622226 33.3579546, 6.8622427 33.3579686, 6.8622534 33.357981, 6.8622476 33.3580015, 6.8622344 33.3580292, 6.8622031 33.3581017, 6.8620724 33.3583811)",
244592239,,residential,,False,False,66.842,,"LINESTRING (6.8614489 33.3596138, 6.8607677 33.3594198)",30
244592239,,residential,,False,True,75.314,,"LINESTRING (6.8614489 33.3596138, 6.8622266 33.3598057)",30
244653584,,residential,,False,True,38.922,,"LINESTRING (6.8614489 33.3596138, 6.8615354 33.3592713)",30
244593315,نــهـــــج الشهيد العمامرة البشير,secondary,,True,False,119.054,CW 406,"LINESTRING (6.8549924 33.3578432, 6.8555495 33.3582142, 6.8559591 33.3584903, 6.8559932 33.3585122)",30
244593315,نــهـــــج الشهيد العمامرة البشير,secondary,,True,False,73.62,CW 406,"LINESTRING (6.8581181 33.359865, 6.8587578 33.360256)",30
244659693,,residential,,False,False,11.666,,"LINESTRING (6.8581181 33.359865, 6.8580396 33.3599469)",
244592240,شارع الشهيد بن جار الله محمود,tertiary,,False,True,19.505,,"LINESTRING (6.8589948 33.3575439, 6.8589394 33.3577131)",30
244592240,شارع الشهيد بن جار الله محمود,tertiary,,False,False,48.763,,"LINESTRING (6.8589948 33.3575439, 6.8590627 33.3573756, 6.8591231 33.3572502, 6.8591872 33.3571364)",30
1188309132,,residential,,False,False,37.475,,"LINESTRING (6.8589948 33.3575439, 6.8588336 33.3574567, 6.8586679 33.357347)",30
345104275,,residential,,False,False,56.534,,"LINESTRING (6.8586679 33.357347, 6.858354 33.3577826)",
1188309132,,residential,,False,False,25.499,,"LINESTRING (6.8586679 33.357347, 6.8584528 33.3572045)",30
1188309132,,residential,,False,True,37.475,,"LINESTRING (6.8586679 33.357347, 6.8588336 33.3574567, 6.8589948 33.3575439)",30
244593317,نــهـــــج الشهيد العمامرة البشير,secondary,,True,False,97.795,CW 406,"LINESTRING (6.8562674 33.358788, 6.8554532 33.3582303)",30
244658596,شارع الشهيد بريك محمد,tertiary,,False,True,8.549,,"LINESTRING (6.8562674 33.358788, 6.8563239 33.3587273)",40
244658596,شارع الشهيد بريك محمد,tertiary,,False,False,31.297,,"LINESTRING (6.8562674 33.358788, 6.8562265 33.3588262, 6.856047 33.3590009)",40
244658596,شارع الشهيد بريك محمد,tertiary,,False,False,40.718,,"LINESTRING (6.8554307 33.3597954, 6.8552377 33.3601242)",40
244659694,,residential,,False,True,33.557,,"LINESTRING (6.8554307 33.3597954, 6.8557415 33.3599493)",
1190866292,,residential,,False,True,26.399,,"LINESTRING (6.8554307 33.3597954, 6.8551817 33.3596809)",
244658596,شارع الشهيد بريك محمد,tertiary,,False,True,29.922,,"LINESTRING (6.8554307 33.3597954, 6.8554959 33.3596949, 6.8555833 33.3595584)",40
244658594,شارع الشهيد خزاني لخضر,tertiary,,False,False,20.939999999999998,,"LINESTRING (6.8553336 33.3623635, 6.8554168 33.3624041, 6.8554749 33.3624248, 6.8555364 33.3624447)",
244658594,شارع الشهيد خزاني لخضر,tertiary,,False,True,17.804,,"LINESTRING (6.8553336 33.3623635, 6.8552193 33.3622725, 6.8551974 33.362251)",
343987825,,residential,,False,False,20.681,,"LINESTRING (6.8553336 33.3623635, 6.8552984 33.3623954, 6.8552614 33.3624153, 6.8552234 33.3624195, 6.8551861 33.3624194, 6.8551362 33.3624102)",
244658594,شارع الشهيد خزاني لخضر,tertiary,,False,False,43.559,,"LINESTRING (6.8560617 33.3625365, 6.8565215 33.3626138)",
244658594,شارع الشهيد خزاني لخضر,tertiary,,False,True,11.135,,"LINESTRING (6.8560617 33.3625365, 6.8559435 33.3625197)",
661832309,,residential,,False,False,109.579,,"LINESTRING (6.8560617 33.3625365, 6.8565096 33.3616248)",
244658594,شارع الشهيد خزاني لخضر,tertiary,,False,True,43.559,,"LINESTRING (6.8565215 33.3626138, 6.8560617 33.3625365)",
244659692,,residential,,False,True,48.761,,"LINESTRING (6.8565215 33.3626138, 6.8563955 33.3630395)",
244658594,شارع الشهيد خزاني لخضر,tertiary,,False,False,27.225,,"LINESTRING (6.8565215 33.3626138, 6.8566771 33.3626261, 6.8568139 33.3626295)",
244658594,شارع الشهيد خزاني لخضر,tertiary,,False,False,15.17,,"LINESTRING (6.8583401 33.3625231, 6.8585032 33.3625306)",
244658594,شارع الشهيد خزاني لخضر,tertiary,,False,True,40.035,,"LINESTRING (6.8583401 33.3625231, 6.8579109 33.3625567)",
345024213,,residential,,False,False,8.701,,"LINESTRING (6.8583401 33.3625231, 6.8583709 33.3624492)",
730967048,,tertiary,,True,False,8.301,,"LINESTRING (6.8589555 33.3625634, 6.8590211 33.3626141)",
205288032,نهــــــــج الشهيد محمد خميستـــــــي,primary,,True,False,160.18,RN 48,"LINESTRING (6.8589555 33.3625634, 6.859286 33.3622742, 6.8596584 33.3619485, 6.8599479 33.3617196, 6.8601008 33.3615924, 6.860164 33.3615361)",40
311356156,,residential,,False,True,11.175,,"LINESTRING (6.8551974 33.362251, 6.8550846 33.362216)",
244658594,شارع الشهيد خزاني لخضر,tertiary,,False,False,17.804,,"LINESTRING (6.8551974 33.362251, 6.8552193 33.3622725, 6.8553336 33.3623635)",
661832305,,residential,,False,False,130.57,,"LINESTRING (6.8551974 33.362251, 6.8555709 33.3616243, 6.8558275 33.3612013)",
244659044,شارع المجاهد بوخزنة علي,tertiary,,False,False,8.596,,"LINESTRING (6.8555419 33.3654538, 6.8555895 33.3655201)",40
244659044,شارع المجاهد بوخزنة علي,tertiary,,False,True,50.601,,"LINESTRING (6.8555419 33.3654538, 6.8552327 33.3650791)",40
205288032,نهــــــــج الشهيد محمد خميستـــــــي,primary,,True,False,49.867,RN 48,"LINESTRING (6.8555419 33.3654538, 6.8557985 33.3652554, 6.8559326 33.3651462)",40
244659044,شارع المجاهد بوخزنة علي,tertiary,,False,False,50.601,,"LINESTRING (6.8552327 33.3650791, 6.8555419 33.3654538)",40
244659692,,residential,,False,False,20.634,,"LINESTRING (6.8563378 33.3632187, 6.8563955 33.3630395)",
244659692,,residential,,False,True,123.685,,"LINESTRING (6.8563378 33.3632187, 6.8565188 33.3633878, 6.8572752 33.3640083)",
318812519,شارع المجاهد سليماني بلقاسم,residential,,False,True,57.755,,"LINESTRING (6.8563378 33.3632187, 6.8562359 33.3631951, 6.8561776 33.3631725, 6.8559926 33.3631966, 6.8558115 33.363223, 6.8557316 33.363213)",
244593317,نــهـــــج الشهيد العمامرة البشير,secondary,,True,False,36.212,CW 406,"LINESTRING (6.8580396 33.3599469, 6.8577385 33.35974)",30
244659693,,residential,,False,False,18.35,,"LINESTRING (6.8580396 33.3599469, 6.8579291 33.3600837)",
244659693,,residential,,False,True,11.666,,"LINESTRING (6.8580396 33.3599469, 6.8581181 33.359865)",
244659693,,residential,,False,True,49.068,,"LINESTRING (6.8573356 33.3607354, 6.8576629 33.360389)",
244659694,,residential,,False,False,34.58,,"LINESTRING (6.8573356 33.3607354, 6.8570164 33.3605753)",
244661439,,residential,,False,False,6.942,,"LINESTRING (6.8573356 33.3607354, 6.8573986 33.360769)",
244661439,,residential,,False,False,48.866,,"LINESTRING (6.8575967 33.3612761, 6.8577642 33.3616927)",
244661439,,residential,,False,True,40.795,,"LINESTRING (6.8575967 33.3612761, 6.8574424 33.3609326)",
318812517,,residential,,False,True,43.771,,"LINESTRING (6.8575967 33.3612761, 6.8573219 33.3615959)",
345024208,,residential,,False,False,37.421,,"LINESTRING (6.8575967 33.3612761, 6.8578104 33.3609908)",
244661439,,residential,,False,False,10.343,,"LINESTRING (6.8577642 33.3616927, 6.8577909 33.361783)",
244661439,,residential,,False,True,48.866,,"LINESTRING (6.8577642 33.3616927, 6.8575967 33.3612761)",
345024210,,residential,,False,False,67.466,,"LINESTRING (6.8577642 33.3616927, 6.8582541 33.3612447)",
244661439,,residential,,False,True,10.343,,"LINESTRING (6.8577909 33.361783, 6.8577642 33.3616927)",
343985731,,residential,,False,True,48.27,,"LINESTRING (6.8577909 33.361783, 6.8573219 33.3615959)",
244661439,,residential,,False,False,46.919,,"LINESTRING (6.8577909 33.361783, 6.8578204 33.3618291, 6.8578573 33.3618735, 6.8579049 33.3619059, 6.8579303 33.3619239, 6.8579029 33.3619776, 6.8578653 33.362056, 6.8578171 33.3621406)",
318812516,,residential,,False,True,16.377,,"LINESTRING (6.8578171 33.3621406, 6.857656 33.3620807)",
244661439,,residential,,False,True,46.919,,"LINESTRING (6.8578171 33.3621406, 6.8578653 33.362056, 6.8579029 33.3619776, 6.8579303 33.3619239, 6.8579049 33.3619059, 6.8578573 33.3618735, 6.8578204 33.3618291, 6.8577909 33.361783)",
730970653,,residential,,False,False,28.596,,"LINESTRING (6.8578171 33.3621406, 6.8578026 33.3621731, 6.8577993 33.3621952, 6.8578004 33.3622107, 6.8578107 33.3622268, 6.8578532 33.3622498, 6.857931 33.3622789, 6.8579862 33.3623049)",
244661442,,residential,,False,False,110.058,,"LINESTRING (6.8644542 33.3603931, 6.8633211 33.3601033)",
345025099,,residential,,False,True,121.403,,"LINESTRING (6.8644542 33.3603931, 6.8657108 33.3606939)",
244661446,,unclassified,,False,False,78.297,,"LINESTRING (6.8644542 33.3603931, 6.8644997 33.3602717, 6.864587 33.3600649, 6.8647347 33.3597292)",
318812509,,unclassified,,False,True,214.891,,"LINESTRING (6.8644542 33.3603931, 6.8643945 33.3605029, 6.8642142 33.3606079, 6.8636753 33.3608709, 6.8634733 33.3609712, 6.8634202 33.3610014, 6.8633913 33.3610294, 6.8633618 33.3610781, 6.8633236 33.3611409, 6.8630138 33.3617861)",
244661442,,residential,,False,False,106.901,,"LINESTRING (6.8633211 33.3601033, 6.8622266 33.3598057)",
244661442,,residential,,False,True,110.058,,"LINESTRING (6.8633211 33.3601033, 6.8644542 33.3603931)",
244791444,,residential,,False,False,185.74600000000004,,"LINESTRING (6.8633211 33.3601033, 6.8632579 33.3602582, 6.8631197 33.3606155, 6.863046 33.3608575, 6.862995 33.3610311, 6.8628663 33.3613907, 6.862814 33.3615452, 6.8627965 33.361636, 6.8627859 33.3617105)",
244791444,,residential,,False,True,76.136,,"LINESTRING (6.8633211 33.3601033, 6.8635234 33.3596052, 6.8635902 33.3594566)",
244661444,نهج الشهيد الطالب العربي,secondary,,True,False,22.774,CW 406,"LINESTRING (6.8627859 33.3617105, 6.8630138 33.3617861)",
345630793,,residential,,False,False,12.937,,"LINESTRING (6.8627859 33.3617105, 6.8627737 33.3618264)",
244791444,,residential,,False,True,185.746,,"LINESTRING (6.8627859 33.3617105, 6.8627965 33.361636, 6.862814 33.3615452, 6.8628663 33.3613907, 6.862995 33.3610311, 6.863046 33.3608575, 6.8631197 33.3606155, 6.8632579 33.3602582, 6.8633211 33.3601033)",
244661444,نهج الشهيد الطالب العربي,secondary,,True,False,74.348,CW 406,"LINESTRING (6.8630138 33.3617861, 6.8637625 33.3620228)",
318812509,,unclassified,,False,True,10.358,,"LINESTRING (6.8630138 33.3617861, 6.8629749 33.3618734)",
318812509,,unclassified,,False,False,214.89099999999996,,"LINESTRING (6.8630138 33.3617861, 6.8633236 33.3611409, 6.8633618 33.3610781, 6.8633913 33.3610294, 6.8634202 33.3610014, 6.8634733 33.3609712, 6.8636753 33.3608709, 6.8642142 33.3606079, 6.8643945 33.3605029, 6.8644542 33.3603931)",
244661447,,secondary,,False,True,8.378,,"LINESTRING (6.865123 33.3624269, 6.8650737 33.36249)",
244661447,,secondary,,False,False,27.634,,"LINESTRING (6.865123 33.3624269, 6.8651985 33.3623517, 6.8652843 33.3622195)",
292808588,,secondary,,True,False,16.114,,"LINESTRING (6.865123 33.3624269, 6.8651705 33.3624518, 6.8652001 33.3624743, 6.8652119 33.3625382)",
618629932,,secondary,,False,True,62.028,CW 406,"LINESTRING (6.8652119 33.3625382, 6.8652783 33.3626457, 6.8653433 33.3627594, 6.865403 33.3628429, 6.8654506 33.3629034, 6.8654922 33.3629487, 6.8655713 33.3630008)",
730919853,,secondary,,True,False,14.096,,"LINESTRING (6.8652119 33.3625382, 6.8651496 33.3625272, 6.8651048 33.3625073, 6.8650737 33.36249)",
244661447,,secondary,,False,False,8.378,,"LINESTRING (6.8650737 33.36249, 6.865123 33.3624269)",
"[730919853, 292808581]",نهج الشهيد الطالب العربي,secondary,,True,False,75.16,CW 406,"LINESTRING (6.8650737 33.36249, 6.8649913 33.362463, 6.8649557 33.3624536, 6.8645614 33.3623349, 6.8643125 33.3622606)",
345025097,,residential,,False,False,9.049,,"LINESTRING (6.8654553 33.3618499, 6.8655525 33.3618555)",
244661447,,secondary,,False,False,132.478,,"LINESTRING (6.8654553 33.3618499, 6.8654707 33.3617558, 6.8654794 33.3616505, 6.8654881 33.3615559, 6.8654821 33.3614674, 6.8654895 33.3613895, 6.8655136 33.3612943, 6.8656142 33.361044, 6.8657041 33.360839, 6.8657222 33.3607976, 6.8657255 33.3607634, 6.8657242 33.3607309, 6.8657108 33.3606939)",
244661447,,secondary,,False,True,44.117999999999995,,"LINESTRING (6.8654553 33.3618499, 6.8653896 33.3620202, 6.8652843 33.3622195)",
345025099,,residential,,False,False,121.403,,"LINESTRING (6.8657108 33.3606939, 6.8644542 33.3603931)",
244661447,,secondary,,False,True,132.47799999999998,,"LINESTRING (6.8657108 33.3606939, 6.8657242 33.3607309, 6.8657255 33.3607634, 6.8657222 33.3607976, 6.8657041 33.360839, 6.8656142 33.361044, 6.8655136 33.3612943, 6.8654895 33.3613895, 6.8654821 33.3614674, 6.8654881 33.3615559, 6.8654794 33.3616505, 6.8654707 33.3617558, 6.8654553 33.3618499)",
244661446,,unclassified,,False,False,89.863,,"LINESTRING (6.8647347 33.3597292, 6.8650912 33.3589779)",
244791446,,residential,,False,False,110.532,,"LINESTRING (6.8647347 33.3597292, 6.8635902 33.3594566)",
244661446,,unclassified,,False,True,78.297,,"LINESTRING (6.8647347 33.3597292, 6.864587 33.3600649, 6.8644997 33.3602717, 6.8644542 33.3603931)",
244791444,,residential,,False,True,92.997,,"LINESTRING (6.8635902 33.3594566, 6.8639206 33.3586671)",
244791446,,residential,,False,True,110.532,,"LINESTRING (6.8635902 33.3594566, 6.8647347 33.3597292)",
244791444,,residential,,False,False,76.136,,"LINESTRING (6.8635902 33.3594566, 6.8635234 33.3596052, 6.8633211 33.3601033)",
244791444,,residential,,False,False,92.997,,"LINESTRING (6.8639206 33.3586671, 6.8635902 33.3594566)",
244661451,,unclassified,,True,False,18.474,,"LINESTRING (6.8639206 33.3586671, 6.8638577 33.3586496, 6.8637963 33.3586286, 6.8637367 33.3586044)",
244791444,,residential,,False,True,32.411,,"LINESTRING (6.8639206 33.3586671, 6.8639814 33.3584794, 6.8639982 33.3584419, 6.8640316 33.3583922)",
244791445,,unclassified,,False,True,114.081,,"LINESTRING (6.8639206 33.3586671, 6.8644917 33.3588166, 6.8650912 33.3589779)",
244661446,,unclassified,,False,True,89.863,,"LINESTRING (6.8650912 33.3589779, 6.8647347 33.3597292)",
244791445,,unclassified,,False,False,114.081,,"LINESTRING (6.8650912 33.3589779, 6.8644917 33.3588166, 6.8639206 33.3586671)",
388733277,,residential,,False,False,41.345,,"LINESTRING (6.8640389 33.3577649, 6.8644818 33.3577275)",
244661449,,residential,,False,True,68.813,,"LINESTRING (6.8640389 33.3577649, 6.8641457 33.3582171, 6.8641693 33.3583738)",
"[729858858, 729858851]",,residential,,False,"[False, True]",35.885000000000005,,"LINESTRING (6.8640389 33.3577649, 6.863973 33.3577695, 6.8638587 33.3577715, 6.863791 33.3577732, 6.8636544 33.3577558)",
388733277,,residential,,False,True,41.345,,"LINESTRING (6.8644818 33.3577275, 6.8640389 33.3577649)",
388733278,,residential,,False,False,52.847,,"LINESTRING (6.8644818 33.3577275, 6.8649037 33.3580464)",
388733279,,residential,,False,True,117.748,,"LINESTRING (6.8644818 33.3577275, 6.8645427 33.3574153, 6.8645883 33.357133, 6.8646158 33.3569521, 6.8646144 33.356909, 6.8645997 33.3568658, 6.8645373 33.3567387, 6.8645172 33.3566916)",
388733278,,residential,,False,True,52.847,,"LINESTRING (6.8649037 33.3580464, 6.8644818 33.3577275)",
345103167,نهــــــــج الشهيد محمد خميستـــــــي,primary,,False,False,78.199,CW 403,"LINESTRING (6.8649037 33.3580464, 6.864724 33.3581665, 6.8645691 33.358247, 6.8644164 33.3583115, 6.8643126 33.3583418, 6.8641693 33.3583738)",50
345103167,نهــــــــج الشهيد محمد خميستـــــــي,primary,,False,True,42.982,CW 403,"LINESTRING (6.8649037 33.3580464, 6.8651959 33.3578586, 6.8652705 33.3578107)",50
244806647,,residential,,False,False,27.776,,"LINESTRING (6.8563489 33.3580654, 6.8561694 33.3582652)",
345021868,,residential,,False,False,81.112,,"LINESTRING (6.8563489 33.3580654, 6.8556608 33.3576162)",
244806647,,residential,,False,True,50.976,,"LINESTRING (6.8563489 33.3580654, 6.8564616 33.3579398, 6.8564709 33.357924, 6.8564772 33.3579072, 6.8564806 33.3578897, 6.8564808 33.3578721, 6.8564783 33.3578545, 6.8564737 33.3578416, 6.8564723 33.3578281, 6.8564741 33.3578147, 6.8564789 33.3578018, 6.8564867 33.35779, 6.8565973 33.3576773)",
244806647,,residential,,False,True,27.776,,"LINESTRING (6.8561694 33.3582652, 6.8563489 33.3580654)",
345021869,,residential,,False,False,114.908,,"LINESTRING (6.8561694 33.3582652, 6.8551863 33.3576378)",
244806647,,residential,,False,False,32.364000000000004,,"LINESTRING (6.8561694 33.3582652, 6.8561412 33.3582966, 6.8561342 33.3583069, 6.8561283 33.3583176, 6.8561235 33.3583287, 6.8561198 33.3583401, 6.8561173 33.3583517, 6.8561151 33.358362, 6.8561117 33.358372, 6.8561068 33.3583816, 6.8561005 33.3583907, 6.8559932 33.3585122)",
244593315,نــهـــــج الشهيد العمامرة البشير,secondary,,True,False,7.976,CW 406,"LINESTRING (6.8577271 33.3596312, 6.8577952 33.3596749)",30
729003091,شارع الشهيد بن جار الله محمود,tertiary,,True,False,113.992,,"LINESTRING (6.8577271 33.3596312, 6.8584547 33.3588056)",30
244592239,,residential,,False,False,8.312,,"LINESTRING (6.8556929 33.3570752, 6.8556236 33.3570279)",30
244592239,,residential,,False,True,23.983,,"LINESTRING (6.8556929 33.3570752, 6.8558984 33.3572058)",30
244592241,شارع الشهيد سعدون التهامي,tertiary,,True,False,50.782,,"LINESTRING (6.8556929 33.3570752, 6.8553646 33.3574404)",30
244658596,شارع الشهيد بريك محمد,tertiary,,False,True,40.718,,"LINESTRING (6.8552377 33.3601242, 6.8554307 33.3597954)",40
311356162,,residential,,False,False,32.542,,"LINESTRING (6.8552377 33.3601242, 6.8555413 33.3602703)",
311356162,,residential,,False,True,55.822,,"LINESTRING (6.8568674 33.3608979, 6.8563448 33.3606499)",
661832309,,residential,,False,False,38.448,,"LINESTRING (6.8568674 33.3608979, 6.8570164 33.3605753)",
661832309,,residential,,False,True,43.528,,"LINESTRING (6.8568674 33.3608979, 6.8566908 33.3612605)",
730967051,,residential,,True,False,71.627,,"LINESTRING (6.8549974 33.3638549, 6.8550557 33.3638834, 6.8550892 33.3639142, 6.8554448 33.3643725)",
205288032,نهــــــــج الشهيد محمد خميستـــــــي,primary,,True,False,167.466,RN 48,"LINESTRING (6.8560141 33.3650848, 6.8561527 33.3649649, 6.8563086 33.3648322, 6.8568555 33.3643668, 6.8572752 33.3640083)",40
244593317,نــهـــــج الشهيد العمامرة البشير,secondary,,True,False,40.952,CW 406,"LINESTRING (6.8554532 33.3582303, 6.855114 33.357995)",30
311356640,,residential,,False,True,25.437,,"LINESTRING (6.8551513 33.358949, 6.8549735 33.359123)",
311356641,,residential,,False,False,37.815,,"LINESTRING (6.8551513 33.358949, 6.8552989 33.3590522, 6.8553816 33.3591078, 6.8554258 33.359138, 6.8554621 33.3591684)",
244658596,شارع الشهيد بريك محمد,tertiary,,False,False,53.941,,"LINESTRING (6.856047 33.3590009, 6.8557129 33.3593977)",40
244658596,شارع الشهيد بريك محمد,tertiary,,False,True,31.297,,"LINESTRING (6.856047 33.3590009, 6.8562265 33.3588262, 6.8562674 33.358788)",40
311356641,,residential,,False,True,80.298,,"LINESTRING (6.856047 33.3590009, 6.8558378 33.3588511, 6.8557452 33.3588311, 6.8556985 33.3588852, 6.8556254 33.358965, 6.8555873 33.3590102, 6.855504 33.3591159, 6.8554621 33.3591684)",
318812508,,tertiary,,False,False,11.676,,"LINESTRING (6.8649209 33.3649526, 6.8648216 33.365017)",
205288040,,residential,,False,True,238.13600000000002,,"LINESTRING (6.8649209 33.3649526, 6.8649182 33.3644754, 6.8649892 33.363912, 6.8649705 33.3638314, 6.8649732 33.3637171, 6.865 33.3636185, 6.8650737 33.3634382, 6.8651448 33.3633307, 6.865228 33.3632444, 6.8655713 33.3630008)",
318812508,,tertiary,,False,True,39.551,,"LINESTRING (6.8643757 33.3656044, 6.8646084 33.3653065)",
318812509,,unclassified,,False,False,23.772,,"LINESTRING (6.8609384 33.3650405, 6.8611 33.3648747)",
205288019,نهج الشهيد محمد بوضياف,secondary,,False,False,32.862,,"LINESTRING (6.8609384 33.3650405, 6.860805 33.3649044, 6.8607017 33.3648215)",
205288019,نهج الشهيد محمد بوضياف,secondary,,False,True,50.183,,"LINESTRING (6.8609384 33.3650405, 6.8609867 33.3651446, 6.8610739 33.3653799, 6.8610966 33.3654713)",
292808581,نهج الشهيد الطالب العربي,secondary,,True,False,19.403,CW 406,"LINESTRING (6.8629749 33.3618734, 6.8627737 33.3618264)",
318812509,,unclassified,,False,False,10.358,,"LINESTRING (6.8629749 33.3618734, 6.8630138 33.3617861)",
318812509,,unclassified,,False,True,49.137,,"LINESTRING (6.8629749 33.3618734, 6.8627708 33.3622811)",
318812510,,residential,,False,True,45.713,,"LINESTRING (6.860911 33.361907, 6.860469 33.3620879)",
730921051,,residential,,False,True,33.034,,"LINESTRING (6.860911 33.361907, 6.8608583 33.3622008)",
