osmid,ref,highway,oneway,reversed,length,geometry,maxspeed
42158832,CW 116,secondary,False,False,96.905,"LINESTRING (2.9916934 36.5340673, 2.9917364 36.5331965)",
42158858,,residential,False,False,144.186,"LINESTRING (2.9916934 36.5340673, 2.9933015 36.5341762)",
42158858,,residential,False,True,203.412,"LINESTRING (2.9916934 36.5340673, 2.9902188 36.5339947, 2.9894195 36.533999)",
42158832,CW 116,secondary,False,False,100.091,"LINESTRING (2.9917364 36.5331965, 2.9917903 36.5322974)",
42158832,CW 116,secondary,False,True,96.905,"LINESTRING (2.9917364 36.5331965, 2.9916934 36.5340673)",
42158860,,residential,False,False,198.371,"LINESTRING (2.9917364 36.5331965, 2.9939516 36.5333167)",
42158860,,residential,False,True,202.639,"LINESTRING (2.9917364 36.5331965, 2.9894721 36.5330923)",
42158832,CW 116,secondary,False,True,100.091,"LINESTRING (2.9917903 36.5322974, 2.9917364 36.5331965)",
87169516,,tertiary,False,False,95.606,"LINESTRING (2.9917903 36.5322974, 2.9918305 36.5314382)",
830517090,RN 29,primary,False,False,198.801,"LINESTRING (2.9917903 36.5322974, 2.9940105 36.5324152)",
830517090,RN 29,primary,False,True,203.001,"LINESTRING (2.9917903 36.5322974, 2.9895214 36.5322016)",
42158859,,residential,False,False,200.36,"LINESTRING (2.9918872 36.530555, 2.9896518 36.5304125)",
42158859,,residential,False,True,199.531,"LINESTRING (2.9918872 36.530555, 2.9941187 36.5306239)",
342571292,,tertiary,False,False,65.668,"LINESTRING (2.9918872 36.530555, 2.9919293 36.5299654)",
342571292,,tertiary,False,True,17.914,"LINESTRING (2.9918872 36.530555, 2.9918875 36.5307161)",
42158834,,tertiary,False,True,116.465,"LINESTRING (2.9942582 36.5305636, 2.9944621 36.5295291)",
42158835,,residential,False,False,14.153,"LINESTRING (2.9942582 36.5305636, 2.9941187 36.5306239)",
42158835,,residential,False,True,89.737,"LINESTRING (2.9942582 36.5305636, 2.9952551 36.5306616)",
42158835,,residential,False,True,14.153,"LINESTRING (2.9941187 36.5306239, 2.9942582 36.5305636)",
42158859,,residential,False,False,199.531,"LINESTRING (2.9941187 36.5306239, 2.9918872 36.530555)",
42158859,,residential,False,True,38.05,"LINESTRING (2.9941187 36.5306239, 2.9941087 36.530966)",
42158858,,residential,False,False,99.042,"LINESTRING (2.9888661 36.5321738, 2.9888085 36.5330633)",
830517090,RN 29,primary,False,False,58.631,"LINESTRING (2.9888661 36.5321738, 2.9895214 36.5322016)",
830517090,RN 29,primary,False,True,155.602,"LINESTRING (2.9888661 36.5321738, 2.9878468 36.5321221, 2.9871266 36.5321192)",
42158859,,residential,False,False,99.139,"LINESTRING (2.9895214 36.5322016, 2.9894721 36.5330923)",
42158859,,residential,False,True,96.006,"LINESTRING (2.9895214 36.5322016, 2.9895964 36.5313403)",
830517090,RN 29,primary,False,False,203.001,"LINESTRING (2.9895214 36.5322016, 2.9917903 36.5322974)",
