osmid,oneway,ref,highway,reversed,length,geometry,junction
205245564,True,CW 3,secondary,False,78.423,"LINESTRING (1.849204 36.3068164, 1.8497113 36.3062417)",
205296456,False,CW 3,secondary,True,64.029,"LINESTRING (1.849204 36.3068164, 1.8486207 36.3064838)",
205245564,True,CW 3,secondary,False,16.505,"LINESTRING (1.8515514 36.3041094, 1.8517286 36.3040689)",
205284269,False,,residential,True,61.815,"LINESTRING (1.8515514 36.3041094, 1.8511908 36.3038859, 1.8511645 36.3038572, 1.8511613 36.3038081, 1.8512127 36.3037122)",
205245566,False,CW 3,secondary,False,138.725,"LINESTRING (1.8517286 36.3040689, 1.8523691 36.3040098, 1.8532673 36.3039318)",
205245620,True,CW 3,secondary,False,78.887,"LINESTRING (1.8517286 36.3040689, 1.8516283 36.3041848, 1.8515782 36.3042306, 1.8512267 36.3046512)",
103164378,False,,residential,False,118.129,"LINESTRING (1.8496557 36.3037413, 1.8488883 36.3046051)",
205245575,False,,residential,False,97.758,"LINESTRING (1.8496557 36.3037413, 1.8505472 36.304248)",
205245575,False,,residential,True,92.235,"LINESTRING (1.8496557 36.3037413, 1.8488145 36.3032633)",
103164378,False,,residential,True,32.652,"LINESTRING (1.8496557 36.3037413, 1.8497137 36.3036586, 1.8497425 36.3035875, 1.8497378 36.3034637)",
103165198,False,CW 33,secondary,False,92.392,"LINESTRING (1.846841 36.3054617, 1.847428 36.3047786)",
205245637,False,,residential,True,114.677,"LINESTRING (1.846841 36.3054617, 1.8461228 36.3063153)",
205296456,False,CW 3,secondary,False,98.134,"LINESTRING (1.846841 36.3054617, 1.8477307 36.3059763)",
205296456,False,CW 3,secondary,True,93.113,"LINESTRING (1.846841 36.3054617, 1.8459861 36.3049857)",
103164378,False,,residential,False,117.014,"LINESTRING (1.8477307 36.3059763, 1.8469748 36.3068344)",
103164378,False,,residential,True,93.432,"LINESTRING (1.8477307 36.3059763, 1.8482955 36.30527)",
205296456,False,CW 3,secondary,False,97.697,"LINESTRING (1.8477307 36.3059763, 1.8486207 36.3064838)",
205296456,False,CW 3,secondary,True,98.134,"LINESTRING (1.8477307 36.3059763, 1.846841 36.3054617)",
205245641,True,CW 33,secondary,False,105.15299999999999,"LINESTRING (1.8515422 36.3010692, 1.851261 36.3013301, 1.8508828 36.3016911, 1.8507835 36.3017905)",
205245575,False,,residential,False,53.727,"LINESTRING (1.8457301 36.3015773, 1.8462263 36.3018485)",
205245617,False,,residential,False,112.338,"LINESTRING (1.8457301 36.3015773, 1.8450246 36.3024124)",
"[205245628, 205245575]",False,,residential,"[False, True]",246.47499999999997,"LINESTRING (1.8457301 36.3015773, 1.845113 36.30124, 1.8443994 36.3020569, 1.8450246 36.3024124)",
205245575,False,,residential,False,75.99,"LINESTRING (1.8472152 36.3023891, 1.847917 36.3027727)",
205245575,False,,residential,True,10.558,"LINESTRING (1.8472152 36.3023891, 1.8471177 36.3023358)",
205245618,False,,residential,False,115.304,"LINESTRING (1.8472152 36.3023891, 1.8464599 36.3032286)",
103165198,False,CW 33,secondary,True,92.784,"LINESTRING (1.8480319 36.3041008, 1.847428 36.3047786)",
205245628,False,,residential,False,95.047,"LINESTRING (1.8480319 36.3041008, 1.8488883 36.3046051)",
205245628,False,,residential,True,97.579,"LINESTRING (1.8480319 36.3041008, 1.8471462 36.3035903)",
103165198,False,CW 33,secondary,False,116.59899999999999,"LINESTRING (1.8480319 36.3041008, 1.8487668 36.303307, 1.8488145 36.3032633)",
205296456,False,CW 3,secondary,False,3.969,"LINESTRING (1.8434948 36.3036277, 1.8435358 36.3036412)",
205296456,False,CW 3,secondary,True,21.806,"LINESTRING (1.8434948 36.3036277, 1.8432696 36.3035534)",
205245563,False,,residential,False,150.576,"LINESTRING (1.8434948 36.3036277, 1.8431066 36.3040781, 1.8439222 36.3045442)",
205245635,False,,residential,True,68.344,"LINESTRING (1.846971 36.3094788, 1.8463441 36.3091287)",
205245576,False,,tertiary,True,188.60500000000002,"LINESTRING (1.846971 36.3094788, 1.8474921 36.3089285, 1.848217 36.308112)",
205245630,True,,secondary,False,3.968,"LINESTRING (1.8498121 36.3030082, 1.849787 36.3030376)",roundabout
205272696,False,,residential,True,18.72,"LINESTRING (1.8498121 36.3030082, 1.8499905 36.3030958)",
205245626,True,,residential,False,47.589999999999996,"LINESTRING (1.849787 36.3030376, 1.8497747 36.3031302, 1.8497626 36.3032287, 1.8497546 36.3033292, 1.8497378 36.3034637)",
205245630,True,,secondary,False,15.956,"LINESTRING (1.849787 36.3030376, 1.849751 36.3030583, 1.8497084 36.3030679, 1.8496643 36.3030651, 1.8496231 36.3030498)",roundabout
205245617,False,,residential,False,90.117,"LINESTRING (1.8450246 36.3024124, 1.8444436 36.3030739)",
205245617,False,,residential,True,112.338,"LINESTRING (1.8450246 36.3024124, 1.8457301 36.3015773)",
"[205245628, 205245575]",False,,residential,"[False, True]",246.475,"LINESTRING (1.8450246 36.3024124, 1.8443994 36.3020569, 1.845113 36.30124, 1.8457301 36.3015773)",
205245628,False,,residential,False,53.171,"LINESTRING (1.8450246 36.3024124, 1.8455094 36.3026881)",
103164378,False,,residential,False,32.652,"LINESTRING (1.8497378 36.3034637, 1.8497425 36.3035875, 1.8497137 36.3036586, 1.8496557 36.3037413)",
272517760,True,,residential,False,47.231,"LINESTRING (1.8497378 36.3034637, 1.8496895 36.3033373, 1.8496594 36.3032233, 1.8496231 36.3030498)",
205245560,True,CW 33,secondary,False,34.528999999999996,"LINESTRING (1.8495918 36.3030246, 1.8494984 36.3030557, 1.8494032 36.3030751, 1.8493093 36.3030817, 1.8492175 36.3030822)",
205245630,True,,secondary,False,11.885,"LINESTRING (1.8495918 36.3030246, 1.8495731 36.3029923, 1.8495692 36.3029568, 1.8495806 36.3029224)",roundabout
103164378,False,,residential,False,91.038,"LINESTRING (1.8488883 36.3046051, 1.8482955 36.30527)",
103164378,False,,residential,True,118.129,"LINESTRING (1.8488883 36.3046051, 1.8496557 36.3037413)",
205245628,False,,residential,False,101.387,"LINESTRING (1.8488883 36.3046051, 1.8498006 36.3051444)",
205245628,False,,residential,True,95.047,"LINESTRING (1.8488883 36.3046051, 1.8480319 36.3041008)",
205245564,True,CW 3,secondary,False,118.836,"LINESTRING (1.8503752 36.3054746, 1.8511468 36.3046054)",
205245628,False,,residential,True,63.24,"LINESTRING (1.8503752 36.3054746, 1.8498006 36.3051444)",
205272674,False,,residential,True,10.658,"LINESTRING (1.8503752 36.3054746, 1.8504916 36.3054943)",
205245630,True,,secondary,False,12.041,"LINESTRING (1.8497989 36.3029049, 1.8498184 36.3029369, 1.8498233 36.3029724, 1.8498121 36.3030082)",roundabout
205245613,False,,residential,True,77.945,"LINESTRING (1.8442139 36.3057826, 1.8449221 36.3061896)",
205245635,False,,residential,False,7.478,"LINESTRING (1.8442139 36.3057826, 1.8441657 36.3058375)",
205245635,False,,residential,True,48.754,"LINESTRING (1.8442139 36.3057826, 1.8445282 36.3054247)",
205245613,False,,residential,False,17.22,"LINESTRING (1.8483655 36.3082103, 1.848217 36.308112)",
205245613,False,,residential,True,82.583,"LINESTRING (1.8483655 36.3082103, 1.8491017 36.3086571)",
205284267,False,,residential,True,100.333,"LINESTRING (1.8483655 36.3082103, 1.8480235 36.3086069, 1.8484446 36.3088533)",
205245575,False,,residential,False,92.235,"LINESTRING (1.8488145 36.3032633, 1.8496557 36.3037413)",
205245575,False,,residential,True,97.182,"LINESTRING (1.8488145 36.3032633, 1.847917 36.3027727)",
103165198,False,CW 33,secondary,False,42.029999999999994,"LINESTRING (1.8488145 36.3032633, 1.8488761 36.3032157, 1.8489459 36.3031746, 1.8490136 36.3031384, 1.849088 36.3031119, 1.8492175 36.3030822)",
103165198,False,CW 33,secondary,True,116.59899999999999,"LINESTRING (1.8488145 36.3032633, 1.8487668 36.303307, 1.8480319 36.3041008)",
205245634,False,,residential,False,66.941,"LINESTRING (1.8459861 36.3049857, 1.8455528 36.3054761)",
205245634,False,,residential,True,94.404,"LINESTRING (1.8459861 36.3049857, 1.8465273 36.3042573)",
205296456,False,CW 3,secondary,False,93.113,"LINESTRING (1.8459861 36.3049857, 1.846841 36.3054617)",
205296456,False,CW 3,secondary,True,77.46,"LINESTRING (1.8459861 36.3049857, 1.8452797 36.3045842)",
