osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry
206994798,residential,False,False,88.799,,,,"LINESTRING (2.163237 36.2651815, 2.1633383 36.2659759)"
292311410,primary,False,False,72.943,2,RN 4,50,"LINESTRING (2.163237 36.2651815, 2.1624303 36.2652667)"
292311410,primary,False,True,126.859,2,RN 4,50,"LINESTRING (2.163237 36.2651815, 2.1646375 36.2650188)"
206994798,residential,False,True,160.209,,,,"LINESTRING (2.163237 36.2651815, 2.1631076 36.2644275, 2.1630808 36.264395, 2.1630325 36.2643799, 2.1629601 36.2643821, 2.1622975 36.2644633)"
206994758,residential,False,False,41.853,,,,"LINESTRING (2.1582918 36.2657446, 2.158224 36.2653722)"
292311410,primary,False,False,120.886,2,RN 4,50,"LINESTRING (2.1582918 36.2657446, 2.1569566 36.2658961)"
292311410,primary,False,True,148.426,2,RN 4,50,"LINESTRING (2.1582918 36.2657446, 2.1599301 36.2655525)"
206994832,secondary,True,False,88.001,2,,40,"LINESTRING (2.1615381 36.2653616, 2.1613912 36.2645791)"
292311410,primary,False,False,77.455,2,RN 4,50,"LINESTRING (2.1615381 36.2653616, 2.1606834 36.2654631)"
292311410,primary,False,True,6.621,2,RN 4,50,"LINESTRING (2.1615381 36.2653616, 2.1616119 36.2653594)"
206994771,residential,False,False,56.681,,,,"LINESTRING (2.1650763 36.2651109, 2.1652024 36.2656104)"
206994771,residential,False,True,15.759,,,,"LINESTRING (2.1650763 36.2651109, 2.1650433 36.2649717)"
206994778,residential,False,False,90.209,,,,"LINESTRING (2.1650763 36.2651109, 2.1660733 36.2650016)"
206994750,residential,False,False,71.284,,,,"LINESTRING (2.1587208 36.2627001, 2.1595065 36.262602)"
206994750,residential,False,True,21.621,,,,"LINESTRING (2.1587208 36.2627001, 2.1584825 36.2627299)"
206994763,residential,False,True,67.733,,,,"LINESTRING (2.1587208 36.2627001, 2.1588295 36.2633029)"
206994753,residential,False,False,49.37,,,,"LINESTRING (2.1597951 36.2685213, 2.1592475 36.2685683)"
206994750,residential,False,True,54.921,,,,"LINESTRING (2.1616968 36.2623772, 2.1610848 36.2623983)"
206994752,residential,False,False,103.083,,,,"LINESTRING (2.1616968 36.2623772, 2.1615357 36.2614593)"
206994750,residential,False,False,65.411,,,,"LINESTRING (2.1616968 36.2623772, 2.1624102 36.2623318, 2.1624239 36.2623297)"
206994744,residential,False,False,108.61,,,,"LINESTRING (2.1634771 36.2631558, 2.1646763 36.2630176)"
206994744,residential,False,True,83.649,,,,"LINESTRING (2.1634771 36.2631558, 2.162552 36.2632534)"
