osmid,highway,oneway,reversed,length,geometry,junction,name,bridge
542850611,residential,False,False,339.965,"LINESTRING (4.4989518 36.4661413, 4.499035 36.4662662, 4.4991553 36.4665622, 4.4992049 36.4666134, 4.499311 36.4665992, 4.4995729 36.4664882, 4.4998207 36.4663687, 4.500302 36.4663345, 4.5005462 36.4662918, 4.5008293 36.466215, 4.5010382 36.466252, 4.5014522 36.4663288, 4.5016964 36.4663801, 4.5017955 36.4663715, 4.5019194 36.4662947, 4.5021955 36.4662349)",,,
542850611,residential,False,False,30.083,"LINESTRING (4.5021955 36.4662349, 4.5023193 36.4662406, 4.5025317 36.4662406)",,,
542850611,residential,False,True,339.9649999999999,"LINESTRING (4.5021955 36.4662349, 4.5019194 36.4662947, 4.5017955 36.4663715, 4.5016964 36.4663801, 4.5014522 36.4663288, 4.5010382 36.466252, 4.5008293 36.466215, 4.5005462 36.4662918, 4.500302 36.4663345, 4.4998207 36.4663687, 4.4995729 36.4664882, 4.499311 36.4665992, 4.4992049 36.4666134, 4.4991553 36.4665622, 4.499035 36.4662662, 4.4989518 36.4661413)",,,
542850613,residential,False,False,7.748,"LINESTRING (4.5025317 36.4662406, 4.5026183 36.4662383)",,,
542850611,residential,False,False,113.365,"LINESTRING (4.5025317 36.4662406, 4.5025388 36.4660414, 4.5025175 36.4659104, 4.5024397 36.4658108, 4.5024574 36.4655973, 4.5024361 36.465418, 4.5024355 36.4652416)",,,
542850611,residential,False,True,30.083,"LINESTRING (4.5025317 36.4662406, 4.5023193 36.4662406, 4.5021955 36.4662349)",,,
542850613,residential,False,True,210.05700000000002,"LINESTRING (4.5046919 36.4659045, 4.5046892 36.4660317, 4.5042171 36.4660706, 4.5039408 36.4661525, 4.5036565 36.4662668, 4.5035707 36.4663251, 4.5033159 36.4662259, 4.5031255 36.466187, 4.5027634 36.4662345, 4.5026183 36.4662383)",,,
542850613,residential,False,True,7.748,"LINESTRING (4.5026183 36.4662383, 4.5025317 36.4662406)",,,
542850613,residential,False,False,210.05700000000002,"LINESTRING (4.5026183 36.4662383, 4.5027634 36.4662345, 4.5031255 36.466187, 4.5033159 36.4662259, 4.5035707 36.4663251, 4.5036565 36.4662668, 4.5039408 36.4661525, 4.5042171 36.4660706, 4.5046892 36.4660317, 4.5046919 36.4659045)",,,
"[301963076, 301963077, 301963078]",tertiary,False,False,462.72299999999996,"LINESTRING (4.5036137 36.4629302, 4.5035174 36.4630243, 4.5033466 36.4631737, 4.5033076 36.4632605, 4.5033016 36.463393, 4.5033316 36.4637039, 4.5033705 36.4639498, 4.5033525 36.4640413, 4.5032836 36.4641161, 4.5031667 36.4642004, 4.5030289 36.4642486, 4.502897 36.464251, 4.5023157 36.4641835, 4.5021239 36.4641763, 4.502025 36.4641787, 4.5018541 36.4642173, 4.5016923 36.4642679, 4.5016384 36.4643137, 4.5014676 36.4645957, 4.5014556 36.4646752, 4.5015125 36.4647837, 4.5016534 36.4648608, 4.501977 36.4649524, 4.5022198 36.4650319, 4.5024145 36.4651066, 4.5024685 36.4651789, 4.5024355 36.4652416)",,,yes
301963076,tertiary,False,True,72.82000000000001,"LINESTRING (4.5036137 36.4629302, 4.5037271 36.4628194, 4.5039129 36.4626049, 4.5040352 36.4623751)",,,
