osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,geometry,junction
94725246,1,Rue Sirat Boumediène,residential,20,4,False,True,43.967,"LINESTRING (-0.3123482 35.8572774, -0.3128131 35.8573973)",
94725249,,شارع فلسطين,residential,,,False,False,109.089,"LINESTRING (-0.3123482 35.8572774, -0.3127065 35.8563403)",
94725249,,شارع فلسطين,residential,,,False,True,223.035,"LINESTRING (-0.3123482 35.8572774, -0.311934 35.8583718, -0.3118756 35.8585217, -0.3116418 35.8591996)",
258831528,,,residential,,,True,False,59.274,"LINESTRING (-0.3100785 35.8565593, -0.3107089 35.8567113)",
258831516,,Rue Larbi Ben M'hidi,residential,,,True,False,141.652,"LINESTRING (-0.3100785 35.8565593, -0.3105165 35.8553975, -0.3105378 35.855341)",
94725247,2,Rue Zabana,residential,,,True,False,106.561,"LINESTRING (-0.3120174 35.8570277, -0.3116855 35.8579475)",
258831527,,,residential,,,True,False,140.961,"LINESTRING (-0.3111706 35.8555001, -0.3107089 35.8567113)",
193128298,,ساحة محمد خميستي,residential,,,True,False,51.054,"LINESTRING (-0.3111706 35.8555001, -0.3112959 35.8553449, -0.3114031 35.8550854)",
94725253,1,Avenue Mohamed Khmisti,residential,,,False,False,84.246,"LINESTRING (-0.3106967 35.8545015, -0.3111169 35.8549175, -0.3113234 35.8550603)",
117334803,,,residential,,,True,False,29.852999999999998,"LINESTRING (-0.3106967 35.8545015, -0.3106442 35.8544279, -0.3105777 35.8543721, -0.3104594 35.8543272)",
94725225,,Rue Zabana,residential,,,False,False,47.163,"LINESTRING (-0.3099614 35.8604003, -0.3103305 35.8600996)",
94725225,,Rue Zabana,residential,,,False,True,72.017,"LINESTRING (-0.3099614 35.8604003, -0.309369 35.860835)",
258831521,,Rue Daho Gheziel,residential,,,False,True,53.197,"LINESTRING (-0.3099614 35.8604003, -0.3095485 35.8600584)",
94725236,,Boulevard Emir Abdel Kader,residential,,,False,False,56.286,"LINESTRING (-0.3081987 35.859587, -0.308401 35.8591081)",
94725245,,,residential,,,False,False,50.592,"LINESTRING (-0.3081987 35.859587, -0.3085538 35.8592346)",
94725239,,,residential,,,False,False,63.009,"LINESTRING (-0.3116733 35.8560168, -0.3123412 35.8561843)",
312000395,2,Rue Didouche Mourad,residential,,,True,False,98.462,"LINESTRING (-0.3116733 35.8560168, -0.3116555 35.8560613, -0.3113355 35.8568589)",
94725246,1,Rue Sirat Boumediène,residential,20,4,False,False,64.096,"LINESTRING (-0.3170983 35.8583218, -0.3164175 35.858155)",
258831506,,,residential,,,False,True,36.704,"LINESTRING (-0.3170983 35.8583218, -0.3172097 35.8580043)",
191928041,,1ère Avenue,residential,50,,False,False,239.78199999999998,"LINESTRING (-0.3170983 35.8583218, -0.3172851 35.8583612, -0.3174236 35.8583803, -0.3174634 35.8584092, -0.3174808 35.8584432, -0.3174854 35.8584792, -0.3173631 35.8587381, -0.3173453 35.8588646, -0.3173561 35.8590072, -0.3173867 35.8591185, -0.3175007 35.8593465, -0.3175833 35.859537, -0.3175931 35.8596185, -0.3175937 35.8596889, -0.3175825 35.8597564, -0.3174049 35.860077, -0.3173801 35.8601633)",
94725227,,,residential,,,True,False,64.77,"LINESTRING (-0.3098509 35.8551697, -0.3105378 35.855341)",
94725232,,Boulevard Emir Abdel Kader,residential,,,False,True,142.258,"LINESTRING (-0.3098509 35.8551697, -0.3094052 35.856397)",
211043508,,,residential,,,False,False,54.662,"LINESTRING (-0.3098509 35.8551697, -0.3101282 35.8547325)",
258686980,1,,secondary,20,,False,True,42.064,"LINESTRING (-0.3116418 35.8591996, -0.3114123 35.859529)",
432911392,2,Rue Mellah Ali,secondary,20,,False,False,300.808,"LINESTRING (-0.3116418 35.8591996, -0.3148966 35.8597995)",
94725249,,شارع فلسطين,residential,,,False,False,223.035,"LINESTRING (-0.3116418 35.8591996, -0.3118756 35.8585217, -0.311934 35.8583718, -0.3123482 35.8572774)",
258831526,,,residential,,,True,False,58.807,"LINESTRING (-0.3107089 35.8567113, -0.3113355 35.8568589)",
258831527,,,residential,,,True,False,106.283,"LINESTRING (-0.3107089 35.8567113, -0.3103716 35.8576272)",
