osmid,oneway,ref,highway,reversed,length,name,lanes,geometry,bridge,junction
84439924,False,RN 67,primary,False,74.094,,,"LINESTRING (2.4142623 36.5122365, 2.4142531 36.5129028)",,
84439948,False,RN 42,primary,False,17.876,شارع أول نوفمبر,,"LINESTRING (2.4142623 36.5122365, 2.4144623 36.512239)",,
542121962,False,RN 42,primary,True,16.508,شارع أول نوفمبر,2,"LINESTRING (2.4142623 36.5122365, 2.4140779 36.5122279)",,
40895305,True,RN 42A,primary,False,40.285000000000004,,,"LINESTRING (2.414282 36.5119282, 2.4144085 36.5120291, 2.4144575 36.5121099, 2.4144623 36.512239)",,
41732245,False,RN 42A,primary,False,42.907,Route de Merad,2,"LINESTRING (2.414282 36.5119282, 2.4142928 36.5118542, 2.4143161 36.5115434)",,
542121962,False,RN 42,primary,False,16.508,شارع أول نوفمبر,2,"LINESTRING (2.4140779 36.5122279, 2.4142623 36.5122365)",,
542121962,False,RN 42,primary,True,57.486,شارع أول نوفمبر,2,"LINESTRING (2.4140779 36.5122279, 2.4134351 36.512209)",,
40895305,True,RN 42A,primary,False,39.747,,,"LINESTRING (2.4140779 36.5122279, 2.4140873 36.5121151, 2.4141731 36.512019, 2.414282 36.5119282)",,
84439948,False,RN 42,primary,False,57.482,شارع أول نوفمبر,,"LINESTRING (2.4144623 36.512239, 2.4151053 36.5122514)",,
84439948,False,RN 42,primary,True,17.876,شارع أول نوفمبر,,"LINESTRING (2.4144623 36.512239, 2.4142623 36.5122365)",,
41732245,False,RN 42A,primary,False,15.401,Route de Merad,2,"LINESTRING (2.4143887 36.5089222, 2.414414 36.5087852)",,
41732245,False,RN 42A,primary,True,114.621,Route de Merad,2,"LINESTRING (2.4143887 36.5089222, 2.4143485 36.5099525)",,
172822664,False,,residential,False,74.952,,,"LINESTRING (2.4143887 36.5089222, 2.4152273 36.5089271)",,
172822664,False,,residential,True,73.625,,,"LINESTRING (2.4143887 36.5089222, 2.4135654 36.5088995)",,
41732245,False,RN 42A,primary,True,15.401,Route de Merad,2,"LINESTRING (2.414414 36.5087852, 2.4143887 36.5089222)",,
172822586,False,,residential,True,112.767,,,"LINESTRING (2.414414 36.5087852, 2.4144414 36.5077713)",,
41732245,False,RN 42A,primary,False,126.015,Route de Merad,2,"LINESTRING (2.414414 36.5087852, 2.4144643 36.5086498, 2.4146654 36.5083531, 2.415083 36.5077917)",,
166876891,False,,residential,True,161.653,Rue Lahcen Abdelhamid,,"LINESTRING (2.4104325 36.5106509, 2.4103695 36.5121038)",,
172822578,False,,residential,True,38.913,,,"LINESTRING (2.4104325 36.5106509, 2.4099979 36.5106297)",,
172822635,False,,residential,True,204.211,,,"LINESTRING (2.4104325 36.5106509, 2.4104863 36.5088149)",,
166876888,False,,residential,True,87.803,Rue Kabli Smain,,"LINESTRING (2.4116515 36.5107048, 2.4116279 36.5114942)",,
166876893,True,,residential,False,97.084,Rue Louhi Bousaad,,"LINESTRING (2.4116515 36.5107048, 2.4127376 36.5107208)",,
172822666,False,,residential,True,206.462,,,"LINESTRING (2.4116515 36.5107048, 2.4117255 36.508849)",,
166876893,True,,residential,False,68.467,Rue Louhi Bousaad,,"LINESTRING (2.4127376 36.5107208, 2.4135034 36.5107376)",,
166876923,False,,residential,True,87.171,Rue des Frères Gunedouz,,"LINESTRING (2.4127376 36.5107208, 2.4126924 36.5115039)",,
172822592,False,,residential,True,88.39,,,"LINESTRING (2.4127376 36.5107208, 2.4127793 36.5099266)",,
166876893,True,,residential,False,72.762,Rue Louhi Bousaad,,"LINESTRING (2.4135034 36.5107376, 2.4143167 36.5107674)",,
166876924,False,,residential,True,86.532,Rue Doudou Mohamed,,"LINESTRING (2.4135034 36.5107376, 2.4134594 36.511515)",,
172822610,False,,residential,True,88.84,,,"LINESTRING (2.4135034 36.5107376, 2.4135331 36.509939)",,
41732245,False,RN 42A,primary,False,90.657,Route de Merad,2,"LINESTRING (2.4143167 36.5107674, 2.4143485 36.5099525)",,
41732245,False,RN 42A,primary,True,86.287,Route de Merad,2,"LINESTRING (2.4143167 36.5107674, 2.4143161 36.5115434)",,
166876893,True,,residential,False,75.151,Rue Louhi Bousaad,,"LINESTRING (2.4143167 36.5107674, 2.4151574 36.5107812)",,
166876893,True,,residential,False,67.504,Rue Louhi Bousaad,,"LINESTRING (2.4151574 36.5107812, 2.4159123 36.5108013)",,
172822668,True,,residential,False,89.716,,,"LINESTRING (2.4151574 36.5107812, 2.4151817 36.5099746)",,
166876893,True,,residential,False,96.261,Rue Louhi Bousaad,,"LINESTRING (2.4159123 36.5108013, 2.4169891 36.5108208)",,
172822609,False,,residential,True,88.889,,,"LINESTRING (2.4159123 36.5108013, 2.4159568 36.5100027)",,
230778734,False,,residential,True,86.781,Rue Benaitouba Brahim,,"LINESTRING (2.4159123 36.5108013, 2.4159022 36.5115817)",,
166876881,True,,residential,False,88.689,Rue Fétaka Ali,,"LINESTRING (2.4169891 36.5108208, 2.4170203 36.5100236)",,
166876913,False,,residential,False,109.167,,,"LINESTRING (2.4169891 36.5108208, 2.4182103 36.5108418)",,
166876913,False,,residential,True,109.167,,,"LINESTRING (2.4182103 36.5108418, 2.4169891 36.5108208)",,
172822636,False,,residential,False,198.896,,,"LINESTRING (2.4182103 36.5108418, 2.4190223 36.5091764)",,
224673798,False,,residential,True,204.483,,,"LINESTRING (2.4182103 36.5108418, 2.4182611 36.5090033)",,
166876913,False,,residential,False,112.272,,,"LINESTRING (2.4182103 36.5108418, 2.4185568 36.5109724, 2.4185038 36.5116732)",,
166876888,False,,residential,False,87.803,Rue Kabli Smain,,"LINESTRING (2.4116279 36.5114942, 2.4116515 36.5107048)",,
166876888,False,,residential,True,73.407,Rue Kabli Smain,,"LINESTRING (2.4116279 36.5114942, 2.4116168 36.5121543)",,
166876923,False,,residential,False,87.171,Rue des Frères Gunedouz,,"LINESTRING (2.4126924 36.5115039, 2.4127376 36.5107208)",,
166876923,False,,residential,True,75.473,Rue des Frères Gunedouz,,"LINESTRING (2.4126924 36.5115039, 2.4126829 36.5121826)",,
224673797,True,,residential,False,95.142,Rue Attafia Abdelkader,,"LINESTRING (2.4126924 36.5115039, 2.4116279 36.5114942)",,
166876924,False,,residential,False,86.532,Rue Doudou Mohamed,,"LINESTRING (2.4134594 36.511515, 2.4135034 36.5107376)",,
166876924,False,,residential,True,77.2,Rue Doudou Mohamed,,"LINESTRING (2.4134594 36.511515, 2.4134351 36.512209)",,
224673797,True,,residential,False,68.559,Rue Attafia Abdelkader,,"LINESTRING (2.4134594 36.511515, 2.4126924 36.5115039)",,
41732245,False,RN 42A,primary,False,86.287,Route de Merad,2,"LINESTRING (2.4143161 36.5115434, 2.4143167 36.5107674)",,
224673797,True,,residential,False,76.63,Rue Attafia Abdelkader,,"LINESTRING (2.4143161 36.5115434, 2.4134594 36.511515)",,
41732245,False,RN 42A,primary,True,42.907,Route de Merad,2,"LINESTRING (2.4143161 36.5115434, 2.4142928 36.5118542, 2.414282 36.5119282)",,
224673796,True,,residential,False,87.361,,,"LINESTRING (2.4151323 36.5115666, 2.4151574 36.5107812)",,
224673909,True,,residential,False,72.991,Rue Attafia Abdelkader,,"LINESTRING (2.4151323 36.5115666, 2.4143161 36.5115434)",,
224673909,True,,residential,False,68.828,Rue Attafia Abdelkader,,"LINESTRING (2.4159022 36.5115817, 2.4151323 36.5115666)",,
230778734,False,,residential,False,86.781,Rue Benaitouba Brahim,,"LINESTRING (2.4159022 36.5115817, 2.4159123 36.5108013)",,
230778734,False,,residential,True,76.738,Rue Benaitouba Brahim,,"LINESTRING (2.4159022 36.5115817, 2.415869 36.5122713)",,
166876881,True,,residential,False,89.591,Rue Fétaka Ali,,"LINESTRING (2.4169724 36.5116264, 2.4169891 36.5108208)",,
172822579,False,,residential,False,136.962,,,"LINESTRING (2.4169724 36.5116264, 2.4185038 36.5116732)",,
166876891,False,,residential,False,161.653,Rue Lahcen Abdelhamid,,"LINESTRING (2.4103695 36.5121038, 2.4104325 36.5106509)",,
166876891,False,,residential,True,113.457,Rue Lahcen Abdelhamid,,"LINESTRING (2.4103695 36.5121038, 2.4103245 36.5131235)",,
542121962,False,RN 42,primary,False,111.614,شارع أول نوفمبر,2,"LINESTRING (2.4103695 36.5121038, 2.4116168 36.5121543)",,
166876888,False,,residential,False,73.407,Rue Kabli Smain,,"LINESTRING (2.4116168 36.5121543, 2.4116279 36.5114942)",,
166876888,False,,residential,True,75.172,Rue Kabli Smain,,"LINESTRING (2.4116168 36.5121543, 2.4115804 36.5128297)",,
542121962,False,RN 42,primary,True,111.614,شارع أول نوفمبر,2,"LINESTRING (2.4116168 36.5121543, 2.4103695 36.5121038)",,
542121962,False,RN 42,primary,False,95.331,شارع أول نوفمبر,2,"LINESTRING (2.4116168 36.5121543, 2.4120575 36.5121643, 2.4126829 36.5121826)",,
166876923,False,,residential,False,75.473,Rue des Frères Gunedouz,,"LINESTRING (2.4126829 36.5121826, 2.4126924 36.5115039)",,
166876923,False,,residential,True,74.446,Rue des Frères Gunedouz,,"LINESTRING (2.4126829 36.5121826, 2.4126396 36.5128512)",,
542121962,False,RN 42,primary,False,67.289,شارع أول نوفمبر,2,"LINESTRING (2.4126829 36.5121826, 2.4134351 36.512209)",,
542121962,False,RN 42,primary,True,95.331,شارع أول نوفمبر,2,"LINESTRING (2.4126829 36.5121826, 2.4120575 36.5121643, 2.4116168 36.5121543)",,
166876924,False,,residential,False,77.2,Rue Doudou Mohamed,,"LINESTRING (2.4134351 36.512209, 2.4134594 36.511515)",,
166876924,False,,residential,True,74.104,Rue Doudou Mohamed,,"LINESTRING (2.4134351 36.512209, 2.4134132 36.5128752)",,
542121962,False,RN 42,primary,False,57.486,شارع أول نوفمبر,2,"LINESTRING (2.4134351 36.512209, 2.4140779 36.5122279)",,
542121962,False,RN 42,primary,True,67.289,شارع أول نوفمبر,2,"LINESTRING (2.4134351 36.512209, 2.4126829 36.5121826)",,
84439948,False,RN 42,primary,False,68.288,شارع أول نوفمبر,,"LINESTRING (2.4151053 36.5122514, 2.415869 36.5122713)",,
84439948,False,RN 42,primary,True,57.482,شارع أول نوفمبر,,"LINESTRING (2.4151053 36.5122514, 2.4144623 36.512239)",,
166876921,False,,residential,True,73.568,,,"LINESTRING (2.4151053 36.5122514, 2.4150845 36.5129128)",,
224673796,True,,residential,False,76.185,,,"LINESTRING (2.4151053 36.5122514, 2.4151323 36.5115666)",,
84439948,False,RN 42,primary,False,95.247,شارع أول نوفمبر,,"LINESTRING (2.415869 36.5122713, 2.4169345 36.51229)",,
84439948,False,RN 42,primary,True,68.288,شارع أول نوفمبر,,"LINESTRING (2.415869 36.5122713, 2.4151053 36.5122514)",,
230778734,False,,residential,False,76.738,Rue Benaitouba Brahim,,"LINESTRING (2.415869 36.5122713, 2.4159022 36.5115817)",,
84439948,False,RN 42,primary,False,47.168,شارع أول نوفمبر,,"LINESTRING (2.4169345 36.51229, 2.4174617 36.5123098)",,
