osmid,highway,maxspeed,oneway,reversed,length,ref,geometry,name
240064462,tertiary,40,False,True,31.397,,"LINESTRING (6.1241016 36.430138, 6.1240293 36.4298617)",
262468388,primary,60,False,False,76.422,RN 79,"LINESTRING (6.1241016 36.430138, 6.1235049 36.4303872, 6.1233492 36.4304629)",
262468388,primary,60,False,True,125.36300000000001,RN 79,"LINESTRING (6.1241016 36.430138, 6.1241874 36.4301425, 6.1247938 36.4302586, 6.1252875 36.43041, 6.1254344 36.4304679)",
92194783,primary,,False,False,297.34999999999997,RN 105,"LINESTRING (6.1196741 36.4311359, 6.1196181 36.4315477, 6.1195732 36.4317517, 6.1195222 36.4318876, 6.1194713 36.4319691, 6.1193841 36.4320845, 6.1192473 36.4322448, 6.1188301 36.4326064, 6.1185908 36.4328307, 6.118444 36.4329688, 6.1180317 36.4333684)",
170057790,tertiary,,False,False,95.978,,"LINESTRING (6.1196741 36.4311359, 6.1196841 36.4304383, 6.1196979 36.430356, 6.1197322 36.4302783)",
262468388,primary,60,False,False,78.541,RN 79,"LINESTRING (6.1196741 36.4311359, 6.1191355 36.4306652, 6.1190754 36.4306195)",
262468388,primary,60,False,True,189.637,RN 79,"LINESTRING (6.1196741 36.4311359, 6.1202643 36.4316531, 6.1204099 36.4317375, 6.1205339 36.4317615, 6.120702 36.4317316, 6.1208181 36.4316929, 6.121361 36.4314169)",
598419554,secondary,,False,True,39.273,CW 152,"LINESTRING (6.1198126 36.4260932, 6.1196443 36.425767)",rue bireche mouhamed شارع بيرش محمد
598419554,secondary,,False,False,25.002,CW 152,"LINESTRING (6.1198126 36.4260932, 6.1199588 36.4262734, 6.1199655 36.4262814)",rue bireche mouhamed شارع بيرش محمد
233465611,secondary,,False,True,94.097,CW 152,"LINESTRING (6.1231978 36.4305365, 6.1226492 36.4298145)",
262468388,primary,60,False,False,101.477,RN 79,"LINESTRING (6.1231978 36.4305365, 6.122225 36.4310058)",
262468388,primary,60,False,True,15.825,RN 79,"LINESTRING (6.1231978 36.4305365, 6.1233492 36.4304629)",
170125011,residential,,False,True,152.976,,"LINESTRING (6.1246509 36.4330038, 6.1229511 36.4328541)",
241190796,tertiary,,False,True,44.619,,"LINESTRING (6.1246509 36.4330038, 6.1247344 36.4333994)",
241190796,tertiary,,False,False,25.191,,"LINESTRING (6.1246509 36.4330038, 6.1246114 36.4328851, 6.1245604 36.4327899)",
248929956,unclassified,,True,False,21.445,,"LINESTRING (6.1227866 36.4335985, 6.1227251 36.4337849)",
170057796,tertiary,,False,False,53.92,,"LINESTRING (6.1227866 36.4335985, 6.1231069 36.4336212, 6.1233856 36.4336512)",
170057796,tertiary,,False,True,16.664,,"LINESTRING (6.1227866 36.4335985, 6.1227286 36.4335818, 6.1226709 36.4335546, 6.1226221 36.4335297)",
170057783,residential,,False,False,21.637,,"LINESTRING (6.1215316 36.4338239, 6.1213039 36.4337583)",
716501259,residential,,False,False,13.635,,"LINESTRING (6.1215316 36.4338239, 6.1215641 36.4337041)",
170057795,tertiary,,False,True,58.941,,"LINESTRING (6.1204541 36.427942, 6.1210151 36.4276641)",
233466746,unclassified,,False,True,53.561,,"LINESTRING (6.1204541 36.427942, 6.1201413 36.4275313)",Rue Bouchekouf youssef شارع بوشقوف يوسف
241190790,tertiary,,False,False,60.387,,"LINESTRING (6.1204541 36.427942, 6.1198794 36.4282268)",
241190791,residential,,False,False,93.634,,"LINESTRING (6.1204541 36.427942, 6.1210121 36.4286544)",Rue Bouchekouf youssef شارع بوشقوف يوسف
233465610,residential,40,False,True,61.107,,"LINESTRING (6.1216065 36.4283837, 6.1210121 36.4286544)",Rue Aemira Ahmed شارع اعميرة احمد
233465611,secondary,,False,False,93.552,CW 152,"LINESTRING (6.1216065 36.4283837, 6.1221191 36.429117)",
241191009,tertiary,,False,True,41.994,,"LINESTRING (6.1216065 36.4283837, 6.1219935 36.42817)",
598419554,secondary,,False,True,95.928,CW 152,"LINESTRING (6.1216065 36.4283837, 6.1210151 36.4276641)",rue bireche mouhamed شارع بيرش محمد
233465609,residential,,False,True,22.929,,"LINESTRING (6.1204846 36.4286806, 6.1206163 36.4288575)",
170057795,tertiary,,False,False,58.941,,"LINESTRING (6.1210151 36.4276641, 6.1204541 36.427942)",
598419554,secondary,,False,False,95.928,CW 152,"LINESTRING (6.1210151 36.4276641, 6.1216065 36.4283837)",rue bireche mouhamed شارع بيرش محمد
598419554,secondary,,False,True,22.313,CW 152,"LINESTRING (6.1210151 36.4276641, 6.120885 36.4274929)",rue bireche mouhamed شارع بيرش محمد
170057796,tertiary,,False,False,61.992000000000004,,"LINESTRING (6.12191 36.4323824, 6.1219258 36.432575, 6.1219446 36.4326456, 6.1219811 36.4327103, 6.1220918 36.4329128)",
170057796,tertiary,,False,True,22.592,,"LINESTRING (6.12191 36.4323824, 6.1219128 36.4323138, 6.1219087 36.4321793)",
716501259,residential,,False,True,145.60399999999998,,"LINESTRING (6.12191 36.4323824, 6.121862 36.4324984, 6.1218498 36.4325481, 6.1217384 36.4330297, 6.1215753 36.4336629)",
248929957,residential,,False,True,30.757,,"LINESTRING (6.1215753 36.4336629, 6.1218553 36.4338234)",
716501259,residential,,False,True,4.69,,"LINESTRING (6.1215753 36.4336629, 6.1215641 36.4337041)",
716501259,residential,,False,False,145.604,,"LINESTRING (6.1215753 36.4336629, 6.1217384 36.4330297, 6.1218498 36.4325481, 6.121862 36.4324984, 6.12191 36.4323824)",
170057797,residential,,False,True,41.111,,"LINESTRING (6.1228436 36.4277734, 6.1230718 36.4280943)",
241191009,tertiary,,False,False,37.79,,"LINESTRING (6.1228436 36.4277734, 6.1224775 36.4279429)",
241191010,residential,,False,False,117.44,,"LINESTRING (6.1228436 36.4277734, 6.1221667 36.4268685)",
241190788,tertiary,,False,True,115.934,,"LINESTRING (6.1228436 36.4277734, 6.1231117 36.4276729, 6.1239724 36.4272632)",
241191010,residential,,False,True,117.44,,"LINESTRING (6.1221667 36.4268685, 6.1228436 36.4277734)",
285147718,residential,,False,False,19.434,,"LINESTRING (6.1221667 36.4268685, 6.1219732 36.4269479)",
285147718,residential,,False,True,70.434,,"LINESTRING (6.1221667 36.4268685, 6.1228583 36.4265659)",
241190798,tertiary,,False,True,79.906,,"LINESTRING (6.1220774 36.431077, 6.1215306 36.4316452)",
262468388,primary,60,False,False,74.406,RN 79,"LINESTRING (6.1220774 36.431077, 6.121361 36.4314169)",
262468388,primary,60,False,True,15.396,RN 79,"LINESTRING (6.1220774 36.431077, 6.122225 36.4310058)",
170057796,tertiary,,False,True,126.392,,"LINESTRING (6.1247915 36.4337635, 6.1233856 36.4336512)",
241190796,tertiary,,False,False,4.003,,"LINESTRING (6.1247915 36.4337635, 6.1247913 36.4337275)",
170057783,residential,,False,False,74.4,,"LINESTRING (6.1209958 36.4335869, 6.1201944 36.4337657)",
170057788,residential,,False,True,13.385,,"LINESTRING (6.1209958 36.4335869, 6.1210199 36.4334681)",
170057783,residential,,False,True,34.442,,"LINESTRING (6.1209958 36.4335869, 6.1210564 36.4335928, 6.121119 36.4336188, 6.1211765 36.4336608, 6.1213039 36.4337583)",
233465611,secondary,,False,False,90.91,CW 152,"LINESTRING (6.1221191 36.429117, 6.1226492 36.4298145)",
233465611,secondary,,False,True,93.552,CW 152,"LINESTRING (6.1221191 36.429117, 6.1216065 36.4283837)",
240064462,tertiary,40,False,True,99.933,,"LINESTRING (6.1221191 36.429117, 6.1211616 36.4295798)",
240064462,tertiary,40,False,False,103.873,,"LINESTRING (6.1221191 36.429117, 6.1230273 36.4286981, 6.1231254 36.4286511)",
170057783,residential,,False,True,74.4,,"LINESTRING (6.1201944 36.4337657, 6.1209958 36.4335869)",
241190798,tertiary,,False,False,83.41,,"LINESTRING (6.1201944 36.4337657, 6.1205122 36.4330605)",
"[233467418, 241190798]",tertiary,,False,True,211.15900000000002,,"LINESTRING (6.1201944 36.4337657, 6.1201452 36.4338405, 6.1200517 36.4338669, 6.1198877 36.433862, 6.119493 36.4338357, 6.1194651 36.4338279, 6.1194466 36.433817, 6.1193258 36.4337325, 6.1192183 36.4336677, 6.1190729 36.433607, 6.1188725 36.4335484, 6.1187382 36.4335177, 6.1184581 36.4334788, 6.1183868 36.4334645, 6.1180317 36.4333684)",
240064462,tertiary,40,False,False,31.397,,"LINESTRING (6.1240293 36.4298617, 6.1241016 36.430138)",
432022099,residential,,False,True,65.775,,"LINESTRING (6.1240293 36.4298617, 6.1243283 36.4293213)",
240064462,tertiary,40,False,True,157.081,,"LINESTRING (6.1240293 36.4298617, 6.1231775 36.4287067, 6.1231254 36.4286511)",
241190796,tertiary,,False,False,4.831,,"LINESTRING (6.1247913 36.4337275, 6.124782 36.4336847)",
241190796,tertiary,,False,True,4.003,,"LINESTRING (6.1247913 36.4337275, 6.1247915 36.4337635)",
241190795,residential,,False,False,193.837,,"LINESTRING (6.1247913 36.4337275, 6.1248996 36.433769, 6.1249475 36.433807, 6.125486 36.4344736, 6.1255511 36.4344923, 6.1256021 36.4344815, 6.1263081 36.4340732)",
170124923,residential,,False,True,51.961,,"LINESTRING (6.1219732 36.4269479, 6.1216923 36.4265389)",
285147718,residential,,False,False,12.028,,"LINESTRING (6.1219732 36.4269479, 6.1218591 36.4270051)",
285147718,residential,,False,True,19.434,,"LINESTRING (6.1219732 36.4269479, 6.1221667 36.4268685)",
285147718,residential,,False,True,50.775,,"LINESTRING (6.120885 36.4274929, 6.1213668 36.4272516)",
598419554,secondary,,False,False,22.313,CW 152,"LINESTRING (6.120885 36.4274929, 6.1210151 36.4276641)",rue bireche mouhamed شارع بيرش محمد
598419554,secondary,,False,True,89.234,CW 152,"LINESTRING (6.120885 36.4274929, 6.1203648 36.4268082)",rue bireche mouhamed شارع بيرش محمد
241190788,tertiary,,False,False,8.543,,"LINESTRING (6.1240546 36.4272241, 6.1239724 36.4272632)",
241190788,tertiary,,False,True,66.344,,"LINESTRING (6.1240546 36.4272241, 6.1246763 36.4268989)",
720081283,residential,,False,False,98.19799999999998,,"LINESTRING (6.1240546 36.4272241, 6.1236683 36.4269046, 6.1235261 36.426732, 6.1234805 36.4266607, 6.1234429 36.4265723, 6.1234215 36.4265183)",
170057796,tertiary,,False,False,126.392,,"LINESTRING (6.1233856 36.4336512, 6.1247915 36.4337635)",
170057796,tertiary,,False,True,53.92,,"LINESTRING (6.1233856 36.4336512, 6.1231069 36.4336212, 6.1227866 36.4335985)",
170124941,residential,,False,False,146.485,,"LINESTRING (6.1233856 36.4336512, 6.1235008 36.4333666, 6.1235426 36.4333296, 6.1235917 36.4333103, 6.1236732 36.4333095, 6.1247344 36.4333994)",
241190794,residential,40,False,True,24.2,,"LINESTRING (6.1228195 36.4317617, 6.1230405 36.4318872)",
716501263,unclassified,40,False,False,99.467,,"LINESTRING (6.1228195 36.4317617, 6.122225 36.4310058)",
170124957,unclassified,,False,False,77.94200000000001,,"LINESTRING (6.1228195 36.4317617, 6.1229939 36.4321373, 6.1230127 36.4321852, 6.123019 36.4322482, 6.1230131 36.4324347)",
170057788,residential,,False,False,68.176,,"LINESTRING (6.1215728 36.432371, 6.1215019 36.4324595, 6.1213187 36.4327336, 6.1212179 36.4329127)",
170057792,residential,,False,False,143.71699999999998,,"LINESTRING (6.1215728 36.432371, 6.1215734 36.4324811, 6.1215734 36.4325803, 6.1215607 36.4326656, 6.1215359 36.4327567, 6.1213783 36.4334376, 6.1213294 36.4336453)",
170057792,residential,,False,True,37.987,,"LINESTRING (6.1215728 36.432371, 6.1217447 36.4322281, 6.1218147 36.4321944, 6.1219087 36.4321793)",
170057786,residential,,False,False,64.165,,"LINESTRING (6.1205122 36.4330605, 6.1210199 36.4334681)",
241190798,tertiary,,False,False,45.036,,"LINESTRING (6.1205122 36.4330605, 6.1207238 36.432693)",
241190798,tertiary,,False,True,83.41,,"LINESTRING (6.1205122 36.4330605, 6.1201944 36.4337657)",
240064462,tertiary,40,False,False,94.655,,"LINESTRING (6.1202384 36.4299956, 6.1211616 36.4295798)",
240064462,tertiary,40,False,True,26.188,,"LINESTRING (6.1202384 36.4299956, 6.1199869 36.4301161)",
241190797,tertiary,40,False,False,53.623,,"LINESTRING (6.1202384 36.4299956, 6.1199171 36.4295885)",Rue Souiad Moussa شارع سويعد موسى
241190797,tertiary,40,False,True,95.801,,"LINESTRING (6.1202384 36.4299956, 6.1208099 36.4307242)",Rue Souiad Moussa شارع سويعد موسى
170057783,residential,,False,True,21.637,,"LINESTRING (6.1213039 36.4337583, 6.1215316 36.4338239)",
170057792,residential,,False,True,12.77,,"LINESTRING (6.1213039 36.4337583, 6.1213294 36.4336453)",
170057783,residential,,False,False,34.442,,"LINESTRING (6.1213039 36.4337583, 6.1211765 36.4336608, 6.121119 36.4336188, 6.1210564 36.4335928, 6.1209958 36.4335869)",
233465605,residential,,False,True,93.972,,"LINESTRING (6.1206163 36.4288575, 6.1211616 36.4295798)",Rue Elmeguhoul Youssef شارع المڤهول يوسف
233465609,residential,,False,False,22.929,,"LINESTRING (6.1206163 36.4288575, 6.1204846 36.4286806)",
233465610,residential,40,False,False,42.0,,"LINESTRING (6.1206163 36.4288575, 6.1210121 36.4286544)",Rue Aemira Ahmed شارع اعميرة احمد
233465607,residential,,False,False,40.925,,"LINESTRING (6.1206163 36.4288575, 6.1204717 36.4289277, 6.1202246 36.4290476)",Rue Aemira Ahmed شارع اعميرة احمد
262468388,primary,60,False,False,15.396,RN 79,"LINESTRING (6.122225 36.4310058, 6.1220774 36.431077)",
