osmid,name,highway,oneway,reversed,length,junction,geometry,lanes,ref,maxspeed,bridge,tunnel
189197472,,residential,False,True,161.78199999999998,,"LINESTRING (0.0863906 35.9257733, 0.0860902 35.9256256, 0.0858541 35.9254736, 0.0856235 35.9252781, 0.0854357 35.9250957, 0.0852484 35.9247059)",,,,,
178115516,,residential,False,False,105.17099999999999,,"LINESTRING (0.0952761 35.9258281, 0.0948715 35.9260866, 0.0943407 35.9263941)",,,,,
353714081,Rue Beloudane Abdelkader,residential,False,True,171.885,,"LINESTRING (0.0952761 35.9258281, 0.0947676 35.9254262, 0.0939383 35.9247257)",,,,,
188328641,Avenue Mohamed Khemisti,primary,False,False,25.691,,"LINESTRING (0.0858214 35.9259181, 0.085649 35.925734)",2,RN 17,40,,
188328641,Avenue Mohamed Khemisti,primary,False,True,20.384,,"LINESTRING (0.0858214 35.9259181, 0.0859583 35.9260641)",2,RN 17,40,,
189197395,,residential,False,False,119.32,,"LINESTRING (0.0858214 35.9259181, 0.0847675 35.9265686)",,,,,
108738367,Rue Benanteur Charef,secondary,False,False,37.826,,"LINESTRING (0.0931739 35.9259463, 0.0933731 35.9256468)",2,,50,,
108738367,Rue Benanteur Charef,secondary,False,True,59.925,,"LINESTRING (0.0931739 35.9259463, 0.0928812 35.9264303)",2,,50,,
189197377,Rue Yakoub Hammou,residential,False,False,102.069,,"LINESTRING (0.0931739 35.9259463, 0.0938488 35.9266838)",,,,,
189197366,Rue Ouafi Madani,residential,False,False,30.722,,"LINESTRING (0.0899736 35.9260022, 0.0901782 35.9262233)",,,,,
189197440,,residential,False,True,46.337,,"LINESTRING (0.0899736 35.9260022, 0.0895222 35.9262023)",,,,,
"[189197353, 189197366]","['Rue Ouafi Madani', 'Rue Guerraoui Mohamed']",residential,False,True,56.629,,"LINESTRING (0.0899736 35.9260022, 0.0896701 35.9256744, 0.0896607 35.9256575, 0.0896594 35.9256386, 0.089667 35.9255768)",,,,,
189197472,,residential,False,True,58.337,,"LINESTRING (0.0869646 35.9260166, 0.0863906 35.9257733)",,,,,
188328641,Avenue Mohamed Khemisti,primary,False,False,20.384,,"LINESTRING (0.0859583 35.9260641, 0.0858214 35.9259181)",2,RN 17,40,,
189197396,,residential,False,False,50.604,,"LINESTRING (0.0859583 35.9260641, 0.0863906 35.9257733)",,,,,
188328641,Avenue Mohamed Khemisti,primary,False,True,81.28200000000001,,"LINESTRING (0.0859583 35.9260641, 0.0861915 35.926313, 0.0864888 35.9266554)",2,RN 17,40,,
189197351,Rue Emeziane Abdelkader,residential,False,False,130.671,,"LINESTRING (0.0895222 35.9262023, 0.0903928 35.9271425)",,,,,
189197440,,residential,False,False,46.337,,"LINESTRING (0.0895222 35.9262023, 0.0899736 35.9260022)",,,,,
189197351,Rue Emeziane Abdelkader,residential,False,True,107.92599999999999,,"LINESTRING (0.0895222 35.9262023, 0.0891783 35.9256949, 0.0891974 35.9253034)",,,,,
189197366,Rue Ouafi Madani,residential,False,False,54.52,,"LINESTRING (0.0901782 35.9262233, 0.090522 35.9266269)",,,,,
189197366,Rue Ouafi Madani,residential,False,True,30.722,,"LINESTRING (0.0901782 35.9262233, 0.0899736 35.9260022)",,,,,
189197379,Rue ayache Brahim,residential,False,True,71.923,,"LINESTRING (0.0901782 35.9262233, 0.0902882 35.9258024, 0.0902995 35.925586)",,,,,
189197339,Rue Bensaadoun Menouar,residential,False,True,27.593,,"LINESTRING (0.0845941 35.926364, 0.0847675 35.9265686)",,,,,
189197368,Rue Rezgui Amar,residential,False,False,118.025,,"LINESTRING (0.0845941 35.926364, 0.085649 35.925734)",,,,,
178115516,,residential,False,False,54.767,,"LINESTRING (0.0943407 35.9263941, 0.0938488 35.9266838)",,,,,
189197323,Rue Amour Ahmed,residential,False,False,61.79,,"LINESTRING (0.0943407 35.9263941, 0.0947472 35.9268418)",,,,,
189197323,Rue Amour Ahmed,residential,False,True,129.459,,"LINESTRING (0.0943407 35.9263941, 0.0934951 35.9254525)",,,,,
178115516,,residential,False,True,105.17099999999999,,"LINESTRING (0.0943407 35.9263941, 0.0948715 35.9260866, 0.0952761 35.9258281)",,,,,
189197339,Rue Bensaadoun Menouar,residential,False,False,27.593,,"LINESTRING (0.0847675 35.9265686, 0.0845941 35.926364)",,,,,
189197339,Rue Bensaadoun Menouar,residential,False,True,19.967,,"LINESTRING (0.0847675 35.9265686, 0.0848929 35.9267167)",,,,,
189197395,,residential,False,True,119.32,,"LINESTRING (0.0847675 35.9265686, 0.0858214 35.9259181)",,,,,
189197366,Rue Ouafi Madani,residential,False,False,60.77,,"LINESTRING (0.090522 35.9266269, 0.0908742 35.9270931)",,,,,
189197366,Rue Ouafi Madani,residential,False,True,54.52,,"LINESTRING (0.090522 35.9266269, 0.0901782 35.9262233)",,,,,
189197416,,residential,False,False,139.234,,"LINESTRING (0.090522 35.9266269, 0.0919897 35.9270211)",,,,,
189197355,Rue Kedroussi mohamed,residential,False,True,118.505,,"LINESTRING (0.090522 35.9266269, 0.0907638 35.9260697, 0.0907916 35.9255951)",,,,,
189197362,Rue Mefoussi Othmane,residential,False,True,121.878,,"LINESTRING (0.0864888 35.9266554, 0.0853829 35.9272874)",,,,,
188328641,Avenue Mohamed Khemisti,primary,False,False,81.28200000000001,,"LINESTRING (0.0864888 35.9266554, 0.0861915 35.926313, 0.0859583 35.9260641)",2,RN 17,40,,
188328641,Avenue Mohamed Khemisti,primary,False,True,173.781,,"LINESTRING (0.0864888 35.9266554, 0.0873717 35.927703, 0.0875926 35.927937)",2,RN 17,40,,
178115516,,residential,False,False,55.455,,"LINESTRING (0.0938488 35.9266838, 0.0933446 35.9269702)",,,,,
178115516,,residential,False,True,54.767,,"LINESTRING (0.0938488 35.9266838, 0.0943407 35.9263941)",,,,,
189197377,Rue Yakoub Hammou,residential,False,False,62.44,,"LINESTRING (0.0938488 35.9266838, 0.094239 35.927148)",,,,,
189197377,Rue Yakoub Hammou,residential,False,True,102.069,,"LINESTRING (0.0938488 35.9266838, 0.0931739 35.9259463)",,,,,
189197323,Rue Amour Ahmed,residential,False,False,47.029,,"LINESTRING (0.0947472 35.9268418, 0.0950481 35.9271875)",,,,,
189197323,Rue Amour Ahmed,residential,False,True,61.79,,"LINESTRING (0.0947472 35.9268418, 0.0943407 35.9263941)",,,,,
189197476,Rue Djelloul Bendhiba,residential,False,True,57.037,,"LINESTRING (0.0947472 35.9268418, 0.094239 35.927148)",,,,,
189197358,Rue Kridech Abdelkader,residential,False,False,11.116,,"LINESTRING (0.0919897 35.9270211, 0.0921131 35.9270241)",,,,,
189197358,Rue Kridech Abdelkader,residential,False,True,56.619,,"LINESTRING (0.0919897 35.9270211, 0.091362 35.9270513)",,,,,
189197416,,residential,False,True,139.234,,"LINESTRING (0.0919897 35.9270211, 0.090522 35.9266269)",,,,,
189197358,Rue Kridech Abdelkader,residential,False,False,56.017,,"LINESTRING (0.0921131 35.9270241, 0.0927348 35.9270426)",,,,,
189197358,Rue Kridech Abdelkader,residential,False,True,11.116,,"LINESTRING (0.0921131 35.9270241, 0.0919897 35.9270211)",,,,,
189197381,Rue medjahri,residential,False,True,67.795,,"LINESTRING (0.0921131 35.9270241, 0.0915808 35.9274553)",,,,,
108738367,Rue Benanteur Charef,secondary,False,True,9.151,,"LINESTRING (0.0927348 35.9270426, 0.0927348 35.9271249)",2,,50,,
189197358,Rue Kridech Abdelkader,residential,False,True,56.017,,"LINESTRING (0.0927348 35.9270426, 0.0921131 35.9270241)",,,,,
189197367,Rue Ouakraf Med,residential,False,False,46.311,,"LINESTRING (0.0927348 35.9270426, 0.0931332 35.927306)",,,,,
108738367,Rue Benanteur Charef,secondary,False,False,70.021,,"LINESTRING (0.0927348 35.9270426, 0.0927226 35.9269669, 0.0927267 35.9268945, 0.0927673 35.9267529, 0.0928812 35.9264303)",2,,50,,
189197357,Rue Kerdagh Lahcene,residential,False,False,27.606,,"LINESTRING (0.091362 35.9270513, 0.0914051 35.9272971)",,,,,
189197358,Rue Kridech Abdelkader,residential,False,False,56.619,,"LINESTRING (0.091362 35.9270513, 0.0919897 35.9270211)",,,,,
189197358,Rue Kridech Abdelkader,residential,False,True,44.168,,"LINESTRING (0.091362 35.9270513, 0.0908742 35.9270931)",,,,,
178115517,Rue Chergui Abdelkader,residential,False,False,50.887,,"LINESTRING (0.0934219 35.9270558, 0.0937675 35.9274179)",,,,,
178115517,Rue Chergui Abdelkader,residential,False,True,11.792,,"LINESTRING (0.0934219 35.9270558, 0.0933446 35.9269702)",,,,,
189197399,,residential,False,True,38.076,,"LINESTRING (0.0934219 35.9270558, 0.0931332 35.927306)",,,,,
189197358,Rue Kridech Abdelkader,residential,False,False,44.168,,"LINESTRING (0.0908742 35.9270931, 0.091362 35.9270513)",,,,,
189197358,Rue Kridech Abdelkader,residential,False,True,43.693,,"LINESTRING (0.0908742 35.9270931, 0.0903928 35.9271425)",,,,,
189197366,Rue Ouafi Madani,residential,False,True,60.77,,"LINESTRING (0.0908742 35.9270931, 0.090522 35.9266269)",,,,,
108738367,Rue Benanteur Charef,secondary,False,False,9.151,,"LINESTRING (0.0927348 35.9271249, 0.0927348 35.9270426)",2,,50,,
189197380,Rue d'Alger,residential,False,True,101.191,,"LINESTRING (0.0927348 35.9271249, 0.0919204 35.927752)",,,,,
108738367,Rue Benanteur Charef,secondary,False,True,131.88,,"LINESTRING (0.0927348 35.9271249, 0.0927389 35.9273521, 0.0927714 35.9275825, 0.092733 35.9278295, 0.0926162 35.928298)",2,,50,,
189197377,Rue Yakoub Hammou,residential,False,False,47.716,,"LINESTRING (0.094239 35.927148, 0.0945358 35.9275035)",,,,,
189197377,Rue Yakoub Hammou,residential,False,True,62.44,,"LINESTRING (0.094239 35.927148, 0.0938488 35.9266838)",,,,,
189197476,Rue Djelloul Bendhiba,residential,False,False,57.037,,"LINESTRING (0.094239 35.927148, 0.0947472 35.9268418)",,,,,
189197476,Rue Djelloul Bendhiba,residential,False,True,51.991,,"LINESTRING (0.094239 35.927148, 0.0937675 35.9274179)",,,,,
189197351,Rue Emeziane Abdelkader,residential,False,True,130.671,,"LINESTRING (0.0903928 35.9271425, 0.0895222 35.9262023)",,,,,
189197358,Rue Kridech Abdelkader,residential,False,False,43.693,,"LINESTRING (0.0903928 35.9271425, 0.0908742 35.9270931)",,,,,
189197462,,residential,False,True,29.33,,"LINESTRING (0.0903928 35.9271425, 0.0904551 35.9274014)",,,,,
189197323,Rue Amour Ahmed,residential,False,True,47.029,,"LINESTRING (0.0950481 35.9271875, 0.0947472 35.9268418)",,,,,
189197328,Rue Belbachir Hammou,residential,False,True,57.987,,"LINESTRING (0.0950481 35.9271875, 0.0945358 35.9275035)",,,,,
189197339,Rue Bensaadoun Menouar,residential,False,False,77.29,,"LINESTRING (0.0853829 35.9272874, 0.0848929 35.9267167)",,,,,
189197339,Rue Bensaadoun Menouar,residential,False,True,59.8,,"LINESTRING (0.0853829 35.9272874, 0.0857852 35.9277153)",,,,,
189197362,Rue Mefoussi Othmane,residential,False,False,121.878,,"LINESTRING (0.0853829 35.9272874, 0.0864888 35.9266554)",,,,,
189197362,Rue Mefoussi Othmane,residential,False,True,27.775,,"LINESTRING (0.0853829 35.9272874, 0.0851336 35.9274345)",,,,,
189197357,Rue Kerdagh Lahcene,residential,False,False,48.035,,"LINESTRING (0.0914051 35.9272971, 0.0914801 35.9277248)",,,,,
189197357,Rue Kerdagh Lahcene,residential,False,True,27.606,,"LINESTRING (0.0914051 35.9272971, 0.091362 35.9270513)",,,,,
189197471,,residential,False,False,23.659,,"LINESTRING (0.0914051 35.9272971, 0.0915808 35.9274553)",,,,,
189197471,,residential,False,True,44.27,,"LINESTRING (0.0914051 35.9272971, 0.0909179 35.9273506)",,,,,
189197367,Rue Ouakraf Med,residential,False,False,47.035,,"LINESTRING (0.0931332 35.927306, 0.0935201 35.9275902)",,,,,
189197367,Rue Ouakraf Med,residential,False,True,46.311,,"LINESTRING (0.0931332 35.927306, 0.0927348 35.9270426)",,,,,
189197399,,residential,False,False,38.076,,"LINESTRING (0.0931332 35.927306, 0.0934219 35.9270558)",,,,,
189197354,Rue Hanane khelifa,residential,True,False,28.902,,"LINESTRING (0.0909179 35.9273506, 0.0908742 35.9270931)",,,,,
189197471,,residential,False,False,44.27,,"LINESTRING (0.0909179 35.9273506, 0.0914051 35.9272971)",,,,,
189197471,,residential,False,True,42.052,,"LINESTRING (0.0909179 35.9273506, 0.0904551 35.9274014)",,,,,
189197462,,residential,False,False,29.33,,"LINESTRING (0.0904551 35.9274014, 0.0903928 35.9271425)",,,,,
189197462,,residential,False,True,49.525,,"LINESTRING (0.0904551 35.9274014, 0.0905132 35.9278443)",,,,,
189197471,,residential,False,False,42.052,,"LINESTRING (0.0904551 35.9274014, 0.0909179 35.9273506)",,,,,
178115517,Rue Chergui Abdelkader,residential,False,False,49.069,,"LINESTRING (0.0937675 35.9274179, 0.0940641 35.9277881)",,,,,
178115517,Rue Chergui Abdelkader,residential,False,True,50.887,,"LINESTRING (0.0937675 35.9274179, 0.0934219 35.9270558)",,,,,
189197476,Rue Djelloul Bendhiba,residential,False,False,51.991,,"LINESTRING (0.0937675 35.9274179, 0.094239 35.927148)",,,,,
189197476,Rue Djelloul Bendhiba,residential,False,True,29.382,,"LINESTRING (0.0937675 35.9274179, 0.0935201 35.9275902)",,,,,
189197381,Rue medjahri,residential,False,False,67.795,,"LINESTRING (0.0915808 35.9274553, 0.0921131 35.9270241)",,,,,
189197471,,residential,False,False,44.983,,"LINESTRING (0.0915808 35.9274553, 0.0919204 35.927752)",,,,,
189197471,,residential,False,True,23.659,,"LINESTRING (0.0915808 35.9274553, 0.0914051 35.9272971)",,,,,
189197341,Rue Bentensi Allal,residential,False,False,59.726,,"LINESTRING (0.0850757 35.9274687, 0.0854619 35.9279054)",,,,,
189197362,Rue Mefoussi Othmane,residential,False,False,6.453,,"LINESTRING (0.0850757 35.9274687, 0.0851336 35.9274345)",,,,,
189197362,Rue Mefoussi Othmane,residential,False,True,37.92,,"LINESTRING (0.0850757 35.9274687, 0.0847264 35.9276592)",,,,,
189197328,Rue Belbachir Hammou,residential,False,False,57.987,,"LINESTRING (0.0945358 35.9275035, 0.0950481 35.9271875)",,,,,
189197328,Rue Belbachir Hammou,residential,False,True,52.966,,"LINESTRING (0.0945358 35.9275035, 0.0940641 35.9277881)",,,,,
189197377,Rue Yakoub Hammou,residential,False,True,47.716,,"LINESTRING (0.0945358 35.9275035, 0.094239 35.927148)",,,,,
189197367,Rue Ouakraf Med,residential,False,True,47.035,,"LINESTRING (0.0935201 35.9275902, 0.0931332 35.927306)",,,,,
189197476,Rue Djelloul Bendhiba,residential,False,False,29.382,,"LINESTRING (0.0935201 35.9275902, 0.0937675 35.9274179)",,,,,
189197476,Rue Djelloul Bendhiba,residential,False,True,13.552,,"LINESTRING (0.0935201 35.9275902, 0.0934182 35.9276799)",,,,,
189197332,Rue Benbernou Touati,residential,False,True,58.931,,"LINESTRING (0.0847264 35.9276592, 0.0851124 35.9280872)",,,,,
189197362,Rue Mefoussi Othmane,residential,False,False,37.92,,"LINESTRING (0.0847264 35.9276592, 0.0850757 35.9274687)",,,,,
189197476,Rue Djelloul Bendhiba,residential,False,False,13.552,,"LINESTRING (0.0934182 35.9276799, 0.0935201 35.9275902)",,,,,
189197476,Rue Djelloul Bendhiba,residential,False,True,43.945,,"LINESTRING (0.0934182 35.9276799, 0.0930672 35.9279545)",,,,,
"[189197392, 189197398]",,residential,False,"[False, True]",119.57,,"LINESTRING (0.0934182 35.9276799, 0.0940055 35.9282053, 0.0940063 35.9282317, 0.0939888 35.9282616, 0.0937242 35.9284817)",,,,,
189197339,Rue Bensaadoun Menouar,residential,False,False,59.8,,"LINESTRING (0.0857852 35.9277153, 0.0853829 35.9272874)",,,,,
189197339,Rue Bensaadoun Menouar,residential,False,True,59.606,,"LINESTRING (0.0857852 35.9277153, 0.0861658 35.9281539)",,,,,
189197475,,residential,False,True,35.975,,"LINESTRING (0.0857852 35.9277153, 0.0854619 35.9279054)",,,,,
189197357,Rue Kerdagh Lahcene,residential,False,False,39.492,,"LINESTRING (0.0914801 35.9277248, 0.0915581 35.9280743)",,,,,
189197357,Rue Kerdagh Lahcene,residential,False,True,48.035,,"LINESTRING (0.0914801 35.9277248, 0.0914051 35.9272971)",,,,,
189197451,,residential,False,True,44.505,,"LINESTRING (0.0914801 35.9277248, 0.0909911 35.9277831)",,,,,
189197380,Rue d'Alger,residential,False,False,101.191,,"LINESTRING (0.0919204 35.927752, 0.0927348 35.9271249)",,,,,
189197380,Rue d'Alger,residential,False,True,48.462,,"LINESTRING (0.0919204 35.927752, 0.0915581 35.9280743)",,,,,
189197471,,residential,False,False,87.241,,"LINESTRING (0.0919204 35.927752, 0.0926162 35.928298)",,,,,
189197471,,residential,False,True,44.983,,"LINESTRING (0.0919204 35.927752, 0.0915808 35.9274553)",,,,,
178115517,Rue Chergui Abdelkader,residential,False,True,49.069,,"LINESTRING (0.0940641 35.9277881, 0.0937675 35.9274179)",,,,,
189197328,Rue Belbachir Hammou,residential,False,False,52.966,,"LINESTRING (0.0940641 35.9277881, 0.0945358 35.9275035)",,,,,
178115517,Rue Chergui Abdelkader,residential,False,False,82.527,,"LINESTRING (0.0940641 35.9277881, 0.0943116 35.9280484, 0.0945968 35.9283916)",,,,,
189197354,Rue Hanane khelifa,residential,True,False,48.541,,"LINESTRING (0.0909911 35.9277831, 0.0909179 35.9273506)",,,,,
189197451,,residential,False,False,44.505,,"LINESTRING (0.0909911 35.9277831, 0.0914801 35.9277248)",,,,,
189197451,,residential,False,True,43.565,,"LINESTRING (0.0909911 35.9277831, 0.0905132 35.9278443)",,,,,
189197451,,residential,False,False,43.565,,"LINESTRING (0.0905132 35.9278443, 0.0909911 35.9277831)",,,,,
189197462,,residential,False,False,49.525,,"LINESTRING (0.0905132 35.9278443, 0.0904551 35.9274014)",,,,,
189197451,,residential,False,True,18.999,,"LINESTRING (0.0905132 35.9278443, 0.090318 35.9278571, 0.0903039 35.9278526)",,,,,
189197462,,residential,False,True,81.251,,"LINESTRING (0.0905132 35.9278443, 0.0906218 35.9281356, 0.0906682 35.9281855, 0.0907143 35.9282297, 0.091072 35.9283287)",,,,,
189197341,Rue Bentensi Allal,residential,False,False,61.589,,"LINESTRING (0.0854619 35.9279054, 0.085869 35.9283505)",,,,,
189197341,Rue Bentensi Allal,residential,False,True,59.726,,"LINESTRING (0.0854619 35.9279054, 0.0850757 35.9274687)",,,,,
189197475,,residential,False,False,35.975,,"LINESTRING (0.0854619 35.9279054, 0.0857852 35.9277153)",,,,,
189197475,,residential,False,True,37.403,,"LINESTRING (0.0854619 35.9279054, 0.0851124 35.9280872)",,,,,
189197364,Rue Moussa Abdelkader,residential,False,True,44.345,,"LINESTRING (0.0875926 35.927937, 0.0872074 35.9281855)",,,,,
188328641,Avenue Mohamed Khemisti,primary,False,False,173.781,,"LINESTRING (0.0875926 35.927937, 0.0873717 35.927703, 0.0864888 35.9266554)",2,RN 17,40,,
188328641,Avenue Mohamed Khemisti,primary,False,True,131.389,,"LINESTRING (0.0875926 35.927937, 0.0878887 35.9282667, 0.0884509 35.9288926)",2,RN 17,40,,
189197333,Rue Benhadjar,residential,False,True,83.283,,"LINESTRING (0.0930672 35.9279545, 0.0937242 35.9284817)",,,,,
189197476,Rue Djelloul Bendhiba,residential,False,False,43.945,,"LINESTRING (0.0930672 35.9279545, 0.0934182 35.9276799)",,,,,
189197476,Rue Djelloul Bendhiba,residential,False,True,55.749,,"LINESTRING (0.0930672 35.9279545, 0.0926162 35.928298)",,,,,
189197357,Rue Kerdagh Lahcene,residential,False,True,39.492,,"LINESTRING (0.0915581 35.9280743, 0.0914801 35.9277248)",,,,,
189197380,Rue d'Alger,residential,False,False,48.462,,"LINESTRING (0.0915581 35.9280743, 0.0919204 35.927752)",,,,,
189197380,Rue d'Alger,residential,False,True,30.175,,"LINESTRING (0.0915581 35.9280743, 0.0913253 35.9282695)",,,,,
189197332,Rue Benbernou Touati,residential,False,False,58.931,,"LINESTRING (0.0851124 35.9280872, 0.0847264 35.9276592)",,,,,
189197332,Rue Benbernou Touati,residential,False,True,64.785,,"LINESTRING (0.0851124 35.9280872, 0.0855576 35.9285449)",,,,,
189197475,,residential,False,False,37.403,,"LINESTRING (0.0851124 35.9280872, 0.0854619 35.9279054)",,,,,
189197475,,residential,False,True,51.203,,"LINESTRING (0.0851124 35.9280872, 0.08466 35.9283662)",,,,,
189197331,Rue Benali Ahmed,residential,False,True,34.526,,"LINESTRING (0.0861658 35.9281539, 0.085869 35.9283505)",,,,,
189197339,Rue Bensaadoun Menouar,residential,False,False,59.606,,"LINESTRING (0.0861658 35.9281539, 0.0857852 35.9277153)",,,,,
189197339,Rue Bensaadoun Menouar,residential,False,True,62.274,,"LINESTRING (0.0861658 35.9281539, 0.0865723 35.928607)",,,,,
108738367,Rue Benanteur Charef,secondary,False,True,100.204,,"LINESTRING (0.0926162 35.928298, 0.0924432 35.9291882)",2,,50,,
189197423,,residential,False,True,21.7,,"LINESTRING (0.0926162 35.928298, 0.0923783 35.9283292)",,,,,
189197450,,residential,False,False,72.429,,"LINESTRING (0.0926162 35.928298, 0.0931966 35.928749)",,,,,
189197471,,residential,False,True,87.241,,"LINESTRING (0.0926162 35.928298, 0.0919204 35.927752)",,,,,
189197476,Rue Djelloul Bendhiba,residential,False,False,55.749,,"LINESTRING (0.0926162 35.928298, 0.0930672 35.9279545)",,,,,
108738367,Rue Benanteur Charef,secondary,False,False,131.88,,"LINESTRING (0.0926162 35.928298, 0.092733 35.9278295, 0.0927714 35.9275825, 0.0927389 35.9273521, 0.0927348 35.9271249)",2,,50,,
189197380,Rue d'Alger,residential,False,False,30.175,,"LINESTRING (0.0913253 35.9282695, 0.0915581 35.9280743)",,,,,
189197477,,residential,True,False,25.982999999999997,roundabout,"LINESTRING (0.0913253 35.9282695, 0.0913745 35.928294, 0.0914134 35.9283285, 0.0914391 35.9283704, 0.0914495 35.9284163, 0.0914438 35.9284628)",,,,,
189197354,Rue Hanane khelifa,residential,True,False,57.846999999999994,,"LINESTRING (0.0911104 35.9282942, 0.0910015 35.9278442, 0.0909911 35.9277831)",,,,,
189197477,,residential,True,False,20.503,roundabout,"LINESTRING (0.0911104 35.9282942, 0.0911588 35.9282699, 0.0912136 35.9282573, 0.0912705 35.9282571, 0.0913253 35.9282695)",,,,,
189197325,Rue Behlil Belouai,residential,False,True,54.136,,"LINESTRING (0.0923783 35.9283292, 0.0923038 35.9288123)",,,,,
189197423,,residential,False,False,21.7,,"LINESTRING (0.0923783 35.9283292, 0.0926162 35.928298)",,,,,
189197423,,residential,False,True,70.629,,"LINESTRING (0.0923783 35.9283292, 0.0916055 35.9284381)",,,,,
189197331,Rue Benali Ahmed,residential,False,False,34.526,,"LINESTRING (0.085869 35.9283505, 0.0861658 35.9281539)",,,,,
189197331,Rue Benali Ahmed,residential,False,True,35.404,,"LINESTRING (0.085869 35.9283505, 0.0855576 35.9285449)",,,,,
189197341,Rue Bentensi Allal,residential,False,False,63.732,,"LINESTRING (0.085869 35.9283505, 0.0862929 35.9288095)",,,,,
189197341,Rue Bentensi Allal,residential,False,True,61.589,,"LINESTRING (0.085869 35.9283505, 0.0854619 35.9279054)",,,,,
189197448,,residential,False,True,29.223,,"LINESTRING (0.0941536 35.9284564, 0.093919 35.928638)",,,,,
189197423,,residential,False,False,14.816,,"LINESTRING (0.0914438 35.9284628, 0.0916055 35.9284381)",,,,,
189197477,,residential,True,False,19.937,roundabout,"LINESTRING (0.0914438 35.9284628, 0.0914237 35.9285046, 0.0913907 35.9285405, 0.091347 35.9285681, 0.0912959 35.9285853)",,,,,
189197333,Rue Benhadjar,residential,False,False,83.283,,"LINESTRING (0.0937242 35.9284817, 0.0930672 35.9279545)",,,,,
189197333,Rue Benhadjar,residential,False,True,24.692,,"LINESTRING (0.0937242 35.9284817, 0.093919 35.928638)",,,,,
"[189197392, 189197398]",,residential,False,"[False, True]",119.57,,"LINESTRING (0.0937242 35.9284817, 0.0939888 35.9282616, 0.0940063 35.9282317, 0.0940055 35.9282053, 0.0934182 35.9276799)",,,,,
189197331,Rue Benali Ahmed,residential,False,False,35.404,,"LINESTRING (0.0855576 35.9285449, 0.085869 35.9283505)",,,,,
189197331,Rue Benali Ahmed,residential,False,True,52.092,,"LINESTRING (0.0855576 35.9285449, 0.0850829 35.9288127)",,,,,
189197332,Rue Benbernou Touati,residential,False,False,64.785,,"LINESTRING (0.0855576 35.9285449, 0.0851124 35.9280872)",,,,,
189197332,Rue Benbernou Touati,residential,False,True,65.588,,"LINESTRING (0.0855576 35.9285449, 0.0859825 35.929024)",,,,,
189197339,Rue Bensaadoun Menouar,residential,False,False,62.274,,"LINESTRING (0.0865723 35.928607, 0.0861658 35.9281539)",,,,,
189197339,Rue Bensaadoun Menouar,residential,False,True,40.031,,"LINESTRING (0.0865723 35.928607, 0.0868349 35.9288975)",,,,,
189197364,Rue Moussa Abdelkader,residential,False,False,42.288,,"LINESTRING (0.0865723 35.928607, 0.0869403 35.9283707)",,,,,
189197364,Rue Moussa Abdelkader,residential,False,True,33.762,,"LINESTRING (0.0865723 35.928607, 0.0862929 35.9288095)",,,,,
189197383,Rue seghair Hachemi,residential,False,False,45.257,,"LINESTRING (0.0912959 35.9285853, 0.0911924 35.9287594, 0.0911445 35.9288064, 0.0910203 35.9289215)",,,,,
189197446,,residential,False,True,101.923,,"LINESTRING (0.0912959 35.9285853, 0.0917697 35.9288846, 0.0922311 35.9290975)",,,,,
189197477,,residential,True,False,30.618000000000002,roundabout,"LINESTRING (0.0912959 35.9285853, 0.0912282 35.9285906, 0.091162 35.9285778, 0.0911045 35.9285483, 0.0910971 35.9285408, 0.091062 35.9285053, 0.0910389 35.9284536)",,,,,
189197333,Rue Benhadjar,residential,False,False,24.692,,"LINESTRING (0.093919 35.928638, 0.0937242 35.9284817)",,,,,
189197333,Rue Benhadjar,residential,False,True,24.075,,"LINESTRING (0.093919 35.928638, 0.0941022 35.9287957)",,,,,
189197448,,residential,False,False,29.223,,"LINESTRING (0.093919 35.928638, 0.0941536 35.9284564)",,,,,
189197448,,residential,False,True,53.854,,"LINESTRING (0.093919 35.928638, 0.0934867 35.9289727)",,,,,
189197356,Rue Kerbiche Duar,residential,False,False,29.065,,"LINESTRING (0.0931966 35.928749, 0.0929777 35.9289411)",,,,,
189197450,,residential,False,False,36.07,,"LINESTRING (0.0931966 35.928749, 0.0934867 35.9289727)",,,,,
189197450,,residential,False,True,72.429,,"LINESTRING (0.0931966 35.928749, 0.0926162 35.928298)",,,,,
189197333,Rue Benhadjar,residential,False,False,24.075,,"LINESTRING (0.0941022 35.9287957, 0.093919 35.928638)",,,,,
313164045,نهج بن يحيى بلقاسم,primary,False,False,27.881,,"LINESTRING (0.0941022 35.9287957, 0.0943219 35.928619)",,RN 23,,,
313164045,نهج بن يحيى بلقاسم,primary,False,True,56.01,,"LINESTRING (0.0941022 35.9287957, 0.0937986 35.92904, 0.0936644 35.9291535)",,RN 23,,,
189197341,Rue Bentensi Allal,residential,False,True,63.732,,"LINESTRING (0.0862929 35.9288095, 0.085869 35.9283505)",,,,,
189197364,Rue Moussa Abdelkader,residential,False,False,33.762,,"LINESTRING (0.0862929 35.9288095, 0.0865723 35.928607)",,,,,
189197364,Rue Moussa Abdelkader,residential,False,True,36.742,,"LINESTRING (0.0862929 35.9288095, 0.0859825 35.929024)",,,,,
189197331,Rue Benali Ahmed,residential,False,False,52.092,,"LINESTRING (0.0850829 35.9288127, 0.0855576 35.9285449)",,,,,
189197331,Rue Benali Ahmed,residential,False,True,45.824,,"LINESTRING (0.0850829 35.9288127, 0.0846803 35.9290648)",,,,,
