osmid,highway,oneway,reversed,length,junction,geometry,ref
224794617,residential,False,False,89.059,,"LINESTRING (4.2255002 32.3919383, 4.2263262 32.3915446)",
306535849,secondary,True,False,5.792,roundabout,"LINESTRING (4.2255002 32.3919383, 4.2255068 32.3919548, 4.2255066 32.3919721, 4.2254995 32.3919884)",
306535722,secondary,False,True,174.267,,"LINESTRING (4.2287021 32.3978652, 4.2277178 32.3965365)",CW 201
306535721,secondary,True,False,35.84,,"LINESTRING (4.2265673 32.3941761, 4.2266055 32.3938554)",CW 201
306535722,secondary,False,False,12.712,,"LINESTRING (4.2265673 32.3941761, 4.226528 32.3942855)",CW 201
224794617,residential,False,False,55.384,,"LINESTRING (4.2287464 32.390433, 4.2292403 32.3901607)",
224794617,residential,False,True,232.767,,"LINESTRING (4.2287464 32.390433, 4.2265666 32.39143)",
343712715,unclassified,False,False,65.374,,"LINESTRING (4.2287464 32.390433, 4.229004 32.3909792)",
306536909,unclassified,True,False,21.174,,"LINESTRING (4.2245262 32.390898, 4.2243283 32.3909893)",
306536908,secondary,True,False,5.8149999999999995,roundabout,"LINESTRING (4.2245262 32.390898, 4.2245156 32.3908926, 4.2245071 32.390885, 4.2245014 32.3908757, 4.224499 32.3908654, 4.2244999 32.390855)",
306537437,residential,True,False,143.104,,"LINESTRING (4.2265687 32.3938282, 4.2253269 32.3945744)",
306535720,secondary,True,False,10.257000000000001,,"LINESTRING (4.2265687 32.3938282, 4.2265343 32.3937924, 4.2265081 32.3937519)",
306537503,residential,False,True,43.491,,"LINESTRING (4.225085 32.3941769, 4.225342 32.3945023)",
224794637,residential,False,False,204.086,,"LINESTRING (4.225085 32.3941769, 4.223477 32.3951425, 4.2233136 32.3952406)",
306537503,residential,False,False,86.402,,"LINESTRING (4.225085 32.3941769, 4.2246229 32.393592, 4.2245793 32.3935279)",
224794370,residential,False,False,66.761,,"LINESTRING (4.2265488 32.3950477, 4.2263294 32.3956188)",
306535722,secondary,False,False,70.896,,"LINESTRING (4.2265488 32.3950477, 4.2266976 32.3951876, 4.2269841 32.3955665)",CW 201
306535722,secondary,False,True,87.18299999999999,,"LINESTRING (4.2265488 32.3950477, 4.2265154 32.3949387, 4.22649 32.3948558, 4.2264317 32.3946652, 4.226484 32.3944077, 4.226528 32.3942855)",CW 201
224794637,residential,False,False,32.102,,"LINESTRING (4.2233136 32.3952406, 4.2230433 32.3954174)",
224794384,residential,False,False,148.089,,"LINESTRING (4.2233136 32.3952406, 4.2224522 32.394171, 4.2224315 32.3941369)",
224794637,residential,False,True,204.086,,"LINESTRING (4.2233136 32.3952406, 4.223477 32.3951425, 4.225085 32.3941769)",
224794545,unclassified,False,False,38.499,,"LINESTRING (4.2230433 32.3954174, 4.2232958 32.3956902)",
224794637,residential,False,False,125.388,,"LINESTRING (4.2230433 32.3954174, 4.2219194 32.3960265)",
224794637,residential,False,True,32.102,,"LINESTRING (4.2230433 32.3954174, 4.2233136 32.3952406)",
224794545,unclassified,False,True,38.499,,"LINESTRING (4.2232958 32.3956902, 4.2230433 32.3954174)",
306537438,residential,True,False,7.778,roundabout,"LINESTRING (4.2232958 32.3956902, 4.2233205 32.3956789, 4.2233482 32.3956751, 4.2233745 32.3956789)",
224794637,residential,False,True,125.388,,"LINESTRING (4.2219194 32.3960265, 4.2230433 32.3954174)",
224794380,residential,False,True,32.712,,"LINESTRING (4.2279127 32.3964466, 4.2279887 32.3961595)",
224794511,residential,False,False,400.247,,"LINESTRING (4.2279127 32.3964466, 4.2318796 32.3951286)",
224794511,residential,False,True,20.851,,"LINESTRING (4.2279127 32.3964466, 4.2277178 32.3965365)",
224794511,residential,False,False,20.851,,"LINESTRING (4.2277178 32.3965365, 4.2279127 32.3964466)",
224794511,residential,False,True,90.202,,"LINESTRING (4.2277178 32.3965365, 4.2268565 32.3968959)",
306535722,secondary,False,False,174.267,,"LINESTRING (4.2277178 32.3965365, 4.2287021 32.3978652)",CW 201
306535722,secondary,False,True,41.069,,"LINESTRING (4.2277178 32.3965365, 4.2274824 32.3962252)",CW 201
224794534,residential,False,True,55.111,,"LINESTRING (4.2261934 32.3966643, 4.2265282 32.3970714)",
306538421,residential,False,True,39.305,,"LINESTRING (4.2261934 32.3966643, 4.2265357 32.3964608)",
306538421,residential,False,False,60.492999999999995,,"LINESTRING (4.2261934 32.3966643, 4.2260378 32.3965284, 4.2259573 32.3964151, 4.2257481 32.3962792)",
224794511,residential,False,False,36.482,,"LINESTRING (4.2265282 32.3970714, 4.2268565 32.3968959)",
224794534,residential,False,False,55.111,,"LINESTRING (4.2265282 32.3970714, 4.2261934 32.3966643)",
224794534,residential,False,True,3.538,,"LINESTRING (4.2265282 32.3970714, 4.2265494 32.3970977)",
224794370,residential,False,True,103.057,,"LINESTRING (4.2245252 32.3972222, 4.225363 32.3966234)",
306537436,residential,False,False,29.95,,"LINESTRING (4.2245252 32.3972222, 4.2247055 32.3974444)",
306537436,residential,False,True,40.198,,"LINESTRING (4.2245252 32.3972222, 4.2242856 32.3969226)",
343703818,residential,False,False,37.799,,"LINESTRING (4.2245252 32.3972222, 4.2241966 32.3974186)",
224794534,residential,False,False,58.257000000000005,,"LINESTRING (4.2269754 32.3979819, 4.2270582 32.3977305, 4.2268833 32.3975129)",
306535719,secondary,True,False,35.563,,"LINESTRING (4.2267675 32.3939046, 4.2265673 32.3941761)",CW 201
306535720,secondary,True,False,16.336,,"LINESTRING (4.2267675 32.3939046, 4.2266823 32.39389, 4.2266055 32.3938554)",
306535720,secondary,True,False,40.1,,"LINESTRING (4.2270786 32.3937017, 4.2270499 32.3937696, 4.2269998 32.393828, 4.2269322 32.3938721, 4.2268526 32.3938983, 4.2267675 32.3939046)",
306535720,secondary,True,False,6.242,,"LINESTRING (4.2268143 32.3933987, 4.2268793 32.3934105)",
306535720,secondary,True,False,4.592,,"LINESTRING (4.2266055 32.3938554, 4.2265687 32.3938282)",
306535720,secondary,True,False,41.226000000000006,,"LINESTRING (4.2264898 32.3935994, 4.2265201 32.3935298, 4.2265729 32.3934706, 4.2266438 32.3934267, 4.2267266 32.3934021, 4.2268143 32.3933987)",
306535723,secondary,True,False,104.88499999999999,,"LINESTRING (4.2264898 32.3935994, 4.2264625 32.3933905, 4.2264378 32.3932838, 4.2263608 32.3931667, 4.2261667 32.3929222, 4.2260333 32.3927617)",CW 201
306535849,secondary,True,False,5.477,roundabout,"LINESTRING (4.2254488 32.3920143, 4.2254295 32.3920123, 4.225412 32.3920053, 4.2253979 32.3919939)",
306535724,secondary,True,False,200.95000000000002,,"LINESTRING (4.2254995 32.3919884, 4.2257538 32.3923056, 4.2261051 32.3927453, 4.2262684 32.39293, 4.2263793 32.3930653, 4.2265087 32.3931927, 4.2266319 32.393289, 4.2268143 32.3933987)",CW 201
306535849,secondary,True,False,5.785,roundabout,"LINESTRING (4.2254995 32.3919884, 4.2254865 32.3920018, 4.2254689 32.3920108, 4.2254488 32.3920143)",
306535849,secondary,True,False,7.706,roundabout,"LINESTRING (4.2254298 32.3919134, 4.2254502 32.3919115, 4.2254702 32.3919154, 4.2254875 32.3919247, 4.2255002 32.3919383)",
306535725,secondary,True,False,48.169,,"LINESTRING (4.2245885 32.3908689, 4.2248756 32.3912279)",
306536908,secondary,True,False,6.691,roundabout,"LINESTRING (4.2245885 32.3908689, 4.2245841 32.3908803, 4.2245756 32.39089, 4.224564 32.3908971, 4.2245504 32.3909007, 4.2245362 32.3909005)",
306536908,secondary,True,False,0.979,roundabout,"LINESTRING (4.2245362 32.3909005, 4.2245262 32.390898)",
306535730,secondary,True,False,140.861,,"LINESTRING (4.2253928 32.39194, 4.2248911 32.3913586, 4.2245362 32.3909005)",
306535849,secondary,True,False,4.704000000000001,roundabout,"LINESTRING (4.2253928 32.39194, 4.2253974 32.3919324, 4.2254112 32.3919209, 4.2254298 32.3919134)",
306537870,residential,False,True,18.943,,"LINESTRING (4.2253979 32.3919939, 4.2252593 32.3921177)",
306535849,secondary,True,False,6.35,roundabout,"LINESTRING (4.2253979 32.3919939, 4.2253888 32.3919794, 4.2253856 32.3919632, 4.2253885 32.391947, 4.2253928 32.39194)",
306535725,secondary,True,False,86.813,,"LINESTRING (4.2248756 32.3912279, 4.2253969 32.3918727)",
306535851,residential,True,False,110.183,,"LINESTRING (4.2248756 32.3912279, 4.2249928 32.3912129, 4.2250976 32.3912259, 4.2252147 32.3912649, 4.2253317 32.3913378, 4.2254211 32.3914444, 4.2254611 32.3915433, 4.2254673 32.3916265, 4.2254457 32.3917358, 4.2253969 32.3918727)",
306535725,secondary,True,False,5.479,,"LINESTRING (4.2253969 32.3918727, 4.2254298 32.3919134)",
306537503,residential,False,False,43.491,,"LINESTRING (4.225342 32.3945023, 4.225085 32.3941769)",
306538422,residential,True,False,137.877,,"LINESTRING (4.225342 32.3945023, 4.2256106 32.3943412, 4.2259501 32.3941387, 4.2263017 32.393919, 4.2265081 32.3937519)",
306537503,residential,False,True,84.33099999999999,,"LINESTRING (4.2239827 32.3929678, 4.2243842 32.393284, 4.2245102 32.3934266, 4.2245793 32.3935279)",
306537870,residential,False,False,152.92,,"LINESTRING (4.2239827 32.3929678, 4.2240578 32.3929316, 4.2242525 32.3928181, 4.2244896 32.3926656, 4.2247479 32.3924863, 4.2250098 32.3922921, 4.225208 32.3921636, 4.2252593 32.3921177)",
306537870,residential,False,True,195.618,,"LINESTRING (4.2239827 32.3929678, 4.2238844 32.3930153, 4.2237287 32.3931109, 4.2235552 32.3932424, 4.2233818 32.3933829, 4.2230881 32.3936279, 4.2227341 32.3939059, 4.2224315 32.3941369)",
306537503,residential,False,False,84.331,,"LINESTRING (4.2245793 32.3935279, 4.2245102 32.3934266, 4.2243842 32.393284, 4.2239827 32.3929678)",
306537503,residential,False,True,86.402,,"LINESTRING (4.2245793 32.3935279, 4.2246229 32.393592, 4.225085 32.3941769)",
306537504,residential,False,False,141.663,,"LINESTRING (4.2245793 32.3935279, 4.2258218 32.3928763, 4.2258609 32.3928556)",
306537504,residential,False,True,19.262,,"LINESTRING (4.2260333 32.3927617, 4.2258609 32.3928556)",
306535723,secondary,True,False,99.599,,"LINESTRING (4.2260333 32.3927617, 4.2259418 32.3926516, 4.2254488 32.3920143)",CW 201
306536908,secondary,True,False,7.139,roundabout,"LINESTRING (4.2245013 32.3908507, 4.2245086 32.3908394, 4.2245199 32.3908308, 4.2245339 32.3908259, 4.2245491 32.3908252, 4.2245637 32.3908288)",
306536908,secondary,True,False,5.36,roundabout,"LINESTRING (4.2245637 32.3908288, 4.2245754 32.3908358, 4.2245839 32.3908454, 4.2245884 32.3908568, 4.2245885 32.3908689)",
306536910,residential,True,False,21.969,,"LINESTRING (4.2243283 32.3909893, 4.2244999 32.390855)",
306536908,secondary,True,False,0.496,roundabout,"LINESTRING (4.2244999 32.390855, 4.2245013 32.3908507)",
224794384,residential,False,True,148.089,,"LINESTRING (4.2224315 32.3941369, 4.2224522 32.394171, 4.2233136 32.3952406)",
306537870,residential,False,False,195.618,,"LINESTRING (4.2224315 32.3941369, 4.2227341 32.3939059, 4.2230881 32.3936279, 4.2233818 32.3933829, 4.2235552 32.3932424, 4.2237287 32.3931109, 4.2238844 32.3930153, 4.2239827 32.3929678)",
306537504,residential,False,False,19.262,,"LINESTRING (4.2258609 32.3928556, 4.2260333 32.3927617)",
306537504,residential,False,True,141.663,,"LINESTRING (4.2258609 32.3928556, 4.2258218 32.3928763, 4.2245793 32.3935279)",
306537871,residential,False,False,99.61500000000001,,"LINESTRING (4.2258609 32.3928556, 4.2254039 32.3922951, 4.2252593 32.3921177)",
306537870,residential,False,False,18.943,,"LINESTRING (4.2252593 32.3921177, 4.2253979 32.3919939)",
306537870,residential,False,True,152.92,,"LINESTRING (4.2252593 32.3921177, 4.225208 32.3921636, 4.2250098 32.3922921, 4.2247479 32.3924863, 4.2244896 32.3926656, 4.2242525 32.3928181, 4.2240578 32.3929316, 4.2239827 32.3929678)",
306537871,residential,False,True,99.61500000000001,,"LINESTRING (4.2252593 32.3921177, 4.2254039 32.3922951, 4.2258609 32.3928556)",
224794617,residential,False,False,232.767,,"LINESTRING (4.2265666 32.39143, 4.2287464 32.390433)",
224794617,residential,False,True,25.921,,"LINESTRING (4.2265666 32.39143, 4.2263262 32.3915446)",
306537429,residential,True,False,18.991,,"LINESTRING (4.2265666 32.39143, 4.2266043 32.3915978)",
306537430,residential,False,False,45.266,,"LINESTRING (4.2266043 32.3915978, 4.2268503 32.3919479)",
306537429,residential,True,False,26.777,,"LINESTRING (4.2266043 32.3915978, 4.2264498 32.3915703, 4.2263262 32.3915446)",
224794617,residential,False,False,25.921,,"LINESTRING (4.2263262 32.3915446, 4.2265666 32.39143)",
224794617,residential,False,True,89.059,,"LINESTRING (4.2263262 32.3915446, 4.2255002 32.3919383)",
306537430,residential,False,True,45.266,,"LINESTRING (4.2268503 32.3919479, 4.2266043 32.3915978)",
343712743,unclassified,False,False,53.001,,"LINESTRING (4.2268503 32.3919479, 4.2273485 32.3917238)",
306537430,residential,False,False,128.867,,"LINESTRING (4.2268503 32.3919479, 4.2270495 32.392274, 4.2272345 32.3925779, 4.2274032 32.3928525, 4.2274828 32.3929764)",
224794380,residential,False,False,66.134,,"LINESTRING (4.2282063 32.3940991, 4.228112 32.3946885)",
224794380,residential,False,True,57.195,,"LINESTRING (4.2282063 32.3940991, 4.2287176 32.3938195)",
306537430,residential,False,False,132.811,,"LINESTRING (4.2282063 32.3940991, 4.2279622 32.3941123, 4.2278809 32.3941432, 4.2278016 32.3941879, 4.2277488 32.3942205, 4.2276857 32.3941673, 4.2276004 32.3940385, 4.2274113 32.3937244, 4.2273361 32.393618, 4.227269 32.3935648)",
306537430,residential,False,True,117.023,,"LINESTRING (4.2282063 32.3940991, 4.2281085 32.3939613, 4.2280211 32.393824, 4.2279073 32.393642, 4.2278097 32.3934841, 4.2276613 32.3932644, 4.2276084 32.393176)",
306537434,residential,True,False,23.48,,"LINESTRING (4.227269 32.3935648, 4.2270786 32.3937017)",
306537435,residential,False,True,27.313,,"LINESTRING (4.227269 32.3935648, 4.2271828 32.3933302)",
306537430,residential,False,True,132.811,,"LINESTRING (4.227269 32.3935648, 4.2273361 32.393618, 4.2274113 32.3937244, 4.2276004 32.3940385, 4.2276857 32.3941673, 4.2277488 32.3942205, 4.2278016 32.3941879, 4.2278809 32.3941432, 4.2279622 32.3941123, 4.2282063 32.3940991)",
306537431,residential,True,False,17.522,,"LINESTRING (4.2274828 32.3929764, 4.2274438 32.3931305)",
306537430,residential,False,False,25.136,,"LINESTRING (4.2274828 32.3929764, 4.2275719 32.3931151, 4.2276084 32.393176)",
306537430,residential,False,True,128.86700000000002,,"LINESTRING (4.2274828 32.3929764, 4.2274032 32.3928525, 4.2272345 32.3925779, 4.2270495 32.392274, 4.2268503 32.3919479)",
306537431,residential,True,False,16.262,,"LINESTRING (4.2274438 32.3931305, 4.2276084 32.393176)",
306537432,residential,False,False,33.07,,"LINESTRING (4.2274438 32.3931305, 4.2271828 32.3933302)",
306537430,residential,False,False,117.023,,"LINESTRING (4.2276084 32.393176, 4.2276613 32.3932644, 4.2278097 32.3934841, 4.2279073 32.393642, 4.2280211 32.393824, 4.2281085 32.3939613, 4.2282063 32.3940991)",
306537430,residential,False,True,25.136,,"LINESTRING (4.2276084 32.393176, 4.2275719 32.3931151, 4.2274828 32.3929764)",
306537432,residential,False,True,33.07,,"LINESTRING (4.2271828 32.3933302, 4.2274438 32.3931305)",
306537435,residential,False,False,27.313,,"LINESTRING (4.2271828 32.3933302, 4.227269 32.3935648)",
306537433,residential,True,False,42.656,,"LINESTRING (4.2271828 32.3933302, 4.2271694 32.3934532, 4.2271267 32.3935631, 4.2270786 32.3937017)",
306535720,secondary,True,False,40.742,,"LINESTRING (4.2268793 32.3934105, 4.2269568 32.3934435, 4.2270199 32.3934938, 4.2270633 32.3935572, 4.2270834 32.3936285, 4.2270786 32.3937017)",
306537433,residential,True,False,30.057000000000002,,"LINESTRING (4.2268793 32.3934105, 4.2270271 32.3933846, 4.227112 32.3933481, 4.2271828 32.3933302)",
224794593,residential,False,True,82.995,,"LINESTRING (4.2232726 32.3957761, 4.2225696 32.3962286)",
306537438,residential,True,False,10.536,roundabout,"LINESTRING (4.2232726 32.3957761, 4.2232647 32.3957534, 4.2232663 32.3957297, 4.2232771 32.3957079, 4.2232958 32.3956902)",
306537436,residential,False,False,116.982,,"LINESTRING (4.2233916 32.3958051, 4.224089 32.3966769)",
306537438,residential,True,False,13.053,roundabout,"LINESTRING (4.2233916 32.3958051, 4.2233669 32.3958138, 4.2233389 32.3958154, 4.2233119 32.395809, 4.2232889 32.3957954, 4.2232726 32.3957761)",
306537438,residential,True,False,10.02,roundabout,"LINESTRING (4.2233745 32.3956789, 4.223398 32.3956895, 4.2234164 32.3957059, 4.2234276 32.3957263, 4.2234306 32.3957487)",
"[306537441, 306537439]",residential,True,False,112.147,,"LINESTRING (4.2233745 32.3956789, 4.2234762 32.3956199, 4.2237039 32.3954877, 4.2240393 32.3952938, 4.2243627 32.3951124)",
306537438,residential,True,False,7.5169999999999995,roundabout,"LINESTRING (4.2234306 32.3957487, 4.2234251 32.3957708, 4.2234116 32.3957902, 4.2233916 32.3958051)",
306535720,secondary,True,False,17.282,,"LINESTRING (4.2265081 32.3937519, 4.2264897 32.3937025, 4.2264835 32.3936509, 4.2264898 32.3935994)",
224794380,residential,False,False,32.019,,"LINESTRING (4.228112 32.3946885, 4.2281052 32.3949764)",
224794380,residential,False,True,66.134,,"LINESTRING (4.228112 32.3946885, 4.2282063 32.3940991)",
