osmid,highway,oneway,reversed,length,junction,geometry,lanes,name,ref,maxspeed
228097611,tertiary,False,True,79.843,,"LINESTRING (5.3785309 34.7352432, 5.377687 34.7354293)",,,,
410242441,residential,False,False,90.856,,"LINESTRING (5.3785309 34.7352432, 5.3783966 34.7344336)",2,شارع حشاني البحري,,50
410391141,residential,False,False,83.973,,"LINESTRING (5.3785309 34.7352432, 5.3785173 34.7359983)",,,,
410391142,tertiary,False,False,51.349,,"LINESTRING (5.3785309 34.7352432, 5.379075 34.7351278)",,,,
228178884,residential,False,True,251.687,,"LINESTRING (5.3842676 34.7340208, 5.3840798 34.7317626)",,,,
410391142,tertiary,False,False,46.977,,"LINESTRING (5.3842676 34.7340208, 5.3847686 34.7339261)",,,,
410391142,tertiary,False,True,10.169,,"LINESTRING (5.3842676 34.7340208, 5.3841595 34.7340425)",,,,
228178884,residential,False,False,107.163,,"LINESTRING (5.3839008 34.729374, 5.3839923 34.7303348)",,,,
299428390,primary,True,False,96.925,,"LINESTRING (5.3839008 34.729374, 5.3828413 34.7293341)",,Boulevard Si El Haouès,,
365078785,residential,False,False,7.393,,"LINESTRING (5.3839008 34.729374, 5.3838947 34.7293077)",,,,
228178884,residential,False,False,251.687,,"LINESTRING (5.3840798 34.7317626, 5.3842676 34.7340208)",,,,
228178884,residential,False,True,158.966,,"LINESTRING (5.3840798 34.7317626, 5.3839923 34.7303348)",,,,
316827819,residential,False,False,91.856,,"LINESTRING (5.3840798 34.7317626, 5.3830811 34.7318562)",,,,
599079701,residential,False,True,66.522,,"LINESTRING (5.3840798 34.7317626, 5.3848055 34.7317157)",,,,
228097837,residential,False,False,32.75,,"LINESTRING (5.3813574 34.7320105, 5.3810023 34.7320503)",,,,
271258577,residential,False,False,101.075,,"LINESTRING (5.3813574 34.7320105, 5.3815225 34.7329093)",,Boulevard de l'Emir Abdelkader,,
271258577,residential,False,True,159.695,,"LINESTRING (5.3813574 34.7320105, 5.3810468 34.7305972)",,Boulevard de l'Emir Abdelkader,,
316827819,residential,False,True,158.449,,"LINESTRING (5.3813574 34.7320105, 5.3830811 34.7318562)",,,,
271258580,residential,True,False,25.136,,"LINESTRING (5.380778 34.7293742, 5.3806565 34.7291714)",,,,
271258577,residential,False,False,79.797,,"LINESTRING (5.380778 34.7293742, 5.3808042 34.7294935, 5.3809332 34.7300804)",,Boulevard de l'Emir Abdelkader,,
228097837,residential,False,True,98.361,,"LINESTRING (5.3779865 34.7324504, 5.3790535 34.732334)",,,,
410242441,residential,False,False,49.797,,"LINESTRING (5.3779865 34.7324504, 5.3779135 34.7320066)",2,شارع حشاني البحري,,50
410242441,residential,False,True,66.124,,"LINESTRING (5.3779865 34.7324504, 5.3781053 34.733037)",2,شارع حشاني البحري,,50
410242441,residential,False,True,16.731,,"LINESTRING (5.3776217 34.7305471, 5.3776454 34.7306963)",2,شارع حشاني البحري,,50
142778482,primary,True,False,109.149,,"LINESTRING (5.387143 34.7293504, 5.3883366 34.7293857)",,Boulevard Si El Haouès,,
410673500,residential,False,True,9.561,,"LINESTRING (5.387143 34.7293504, 5.3871529 34.729436)",,شارع مخلوف ساعد,,50
410673500,residential,False,False,92.061,,"LINESTRING (5.387143 34.7293504, 5.3871337 34.7288489, 5.3871496 34.7285228)",,شارع مخلوف ساعد,,50
228098216,residential,False,False,128.725,,"LINESTRING (5.3839029 34.7278867, 5.3824948 34.727857)",,Rue Kerbaa Serai,,
228098216,residential,False,True,90.939,,"LINESTRING (5.3839029 34.7278867, 5.3848974 34.7279148)",,Rue Kerbaa Serai,,
271258577,residential,False,False,24.309,,"LINESTRING (5.3809332 34.7300804, 5.3809893 34.7302941)",,Boulevard de l'Emir Abdelkader,,
316925342,residential,False,True,79.373,,"LINESTRING (5.3809332 34.7300804, 5.3800647 34.7300881)",,,,
271258577,residential,False,True,79.797,,"LINESTRING (5.3809332 34.7300804, 5.3808042 34.7294935, 5.380778 34.7293742)",,Boulevard de l'Emir Abdelkader,,
228098216,residential,False,False,91.218,,"LINESTRING (5.3804658 34.7278127, 5.3794679 34.7277946)",,Rue Kerbaa Serai,,
228098216,residential,False,True,65.953,,"LINESTRING (5.3804658 34.7278127, 5.3811872 34.7278294)",,Rue Kerbaa Serai,,
142778484,secondary,False,False,88.848,,"LINESTRING (5.3804658 34.7278127, 5.3805624 34.7283574, 5.3806226 34.728601)",,Boulevard de l'Emir Abdelkader,CW 61,
228098216,residential,False,False,80.941,,"LINESTRING (5.3871766 34.7279716, 5.3862914 34.7279473)",,Rue Kerbaa Serai,,
228098216,residential,False,True,113.253,,"LINESTRING (5.3871766 34.7279716, 5.3884151 34.7280074)",,Rue Kerbaa Serai,,
410673500,residential,False,True,61.34,,"LINESTRING (5.3871766 34.7279716, 5.3871496 34.7285228)",,شارع مخلوف ساعد,,50
228098302,residential,False,False,58.756,,"LINESTRING (5.378588 34.7301281, 5.3786161 34.730656)",,,,
228098302,residential,False,True,40.656,,"LINESTRING (5.378588 34.7301281, 5.3786244 34.7297637)",,,,
316925342,residential,False,False,63.265,,"LINESTRING (5.378588 34.7301281, 5.3792799 34.730109)",,,,
316925342,residential,False,True,41.157,,"LINESTRING (5.378588 34.7301281, 5.3781378 34.7301384)",,,,
228098216,residential,False,True,43.551,,"LINESTRING (5.3782701 34.7277914, 5.3787464 34.7277787)",,Rue Kerbaa Serai,,
316925343,residential,False,True,58.188,,"LINESTRING (5.3782701 34.7277914, 5.3776345 34.7277605)",,شارع كرباع السراي,,
316925343,residential,False,False,58.188,,"LINESTRING (5.3776345 34.7277605, 5.3782701 34.7277914)",,شارع كرباع السراي,,
271258577,residential,False,False,10.689,,"LINESTRING (5.381026 34.7305026, 5.3810468 34.7305972)",,Boulevard de l'Emir Abdelkader,,
271258577,residential,False,True,23.426,,"LINESTRING (5.381026 34.7305026, 5.3809893 34.7302941)",,Boulevard de l'Emir Abdelkader,,
228098216,residential,False,False,43.551,,"LINESTRING (5.3787464 34.7277787, 5.3782701 34.7277914)",,Rue Kerbaa Serai,,
228098216,residential,False,True,65.96,,"LINESTRING (5.3787464 34.7277787, 5.3794679 34.7277946)",,Rue Kerbaa Serai,,
228098302,residential,False,False,87.866,,"LINESTRING (5.3787464 34.7277787, 5.3786981 34.7285679)",,,,
228098302,residential,False,False,8.247,,"LINESTRING (5.3786927 34.7289911, 5.3786888 34.7290652)",,,,
228098302,residential,False,True,47.06,,"LINESTRING (5.3786927 34.7289911, 5.3786981 34.7285679)",,,,
410390841,primary,True,False,173.786,,"LINESTRING (5.3786927 34.7289911, 5.3792842 34.72899, 5.3801411 34.7290011, 5.3802806 34.7290011, 5.3803859 34.7289999, 5.3804972 34.728995, 5.3805919 34.7289782)",2,Boulevard Si El Haouès,,
228098302,residential,False,True,58.756,,"LINESTRING (5.3786161 34.730656, 5.378588 34.7301281)",,,,
411060642,residential,True,False,64.48,,"LINESTRING (5.3786161 34.730656, 5.3793208 34.7306269)",,,,
588063607,residential,False,False,7.188,,"LINESTRING (5.3786161 34.730656, 5.3786214 34.7307205)",,,,
228098216,residential,False,False,113.253,,"LINESTRING (5.3884151 34.7280074, 5.3871766 34.7279716)",,Rue Kerbaa Serai,,
228098420,residential,False,True,153.428,,"LINESTRING (5.3884151 34.7280074, 5.3883366 34.7293857)",,,,
142778482,primary,True,False,88.51,,"LINESTRING (5.3838947 34.7293077, 5.3848632 34.7293019)",,Boulevard Si El Haouès,,
365078785,residential,False,True,7.393,,"LINESTRING (5.3838947 34.7293077, 5.3839008 34.729374)",,,,
365078787,residential,True,False,95.262,,"LINESTRING (5.3838947 34.7293077, 5.3838997 34.728451)",,,,
228098302,residential,False,False,44.594,,"LINESTRING (5.3786643 34.729364, 5.3786244 34.7297637)",,,,
228098302,residential,False,True,33.3,,"LINESTRING (5.3786643 34.729364, 5.3786888 34.7290652)",,,,
228098729,residential,False,False,49.565,,"LINESTRING (5.3786643 34.729364, 5.3781239 34.729402)",,,,
228098302,residential,False,False,33.3,,"LINESTRING (5.3786888 34.7290652, 5.3786643 34.729364)",,,,
228098302,residential,False,True,8.247,,"LINESTRING (5.3786888 34.7290652, 5.3786927 34.7289911)",,,,
228097837,residential,False,False,8.357,,"LINESTRING (5.3791434 34.7323202, 5.3790535 34.732334)",,,,
228097837,residential,False,True,51.501,,"LINESTRING (5.3791434 34.7323202, 5.3796965 34.7322313)",,,,
316856024,residential,True,False,43.873,,"LINESTRING (5.3791434 34.7323202, 5.3792064 34.7325715, 5.3792372 34.7326399, 5.3792708 34.7326988)",,,,30
228097837,residential,False,False,98.361,,"LINESTRING (5.3790535 34.732334, 5.3779865 34.7324504)",,,,
228097837,residential,False,True,8.357,,"LINESTRING (5.3790535 34.732334, 5.3791434 34.7323202)",,,,
713552550,residential,False,False,71.788,,"LINESTRING (5.3805951 34.7326024, 5.3810023 34.7320503)",,,,
316856030,residential,False,False,58.638999999999996,,"LINESTRING (5.3805951 34.7326024, 5.3807587 34.732668, 5.3810933 34.732927)",,,,30
316856030,residential,False,True,91.16899999999998,,"LINESTRING (5.3805951 34.7326024, 5.3804784 34.7325914, 5.3803839 34.7325925, 5.3803182 34.7326101, 5.3802246 34.7326911, 5.3800989 34.7328289, 5.3799051 34.733089)",,,,30
316856026,residential,False,False,10.469,,"LINESTRING (5.3791849 34.7327611, 5.3792708 34.7326988)",,,,30
316856026,residential,False,True,109.75099999999999,,"LINESTRING (5.3791849 34.7327611, 5.3787635 34.7333011, 5.3787461 34.7333317, 5.3787414 34.7333653, 5.3787621 34.7334028, 5.3788 34.7334329, 5.3789992 34.7335359)",,,,30
316856028,residential,True,False,49.007000000000005,,"LINESTRING (5.3791849 34.7327611, 5.3791434 34.7326492, 5.3790535 34.732334)",,,,30
271258577,residential,False,False,182.524,,"LINESTRING (5.3815225 34.7329093, 5.3818039 34.7345344)",,Boulevard de l'Emir Abdelkader,,
271258577,residential,False,True,101.075,,"LINESTRING (5.3815225 34.7329093, 5.3813574 34.7320105)",,Boulevard de l'Emir Abdelkader,,
316856013,residential,False,False,39.271,,"LINESTRING (5.3815225 34.7329093, 5.3810933 34.732927)",,,,30
316856013,residential,False,True,13.034,,"LINESTRING (5.3809545 34.732954, 5.3810933 34.732927)",,,,30
316856017,residential,True,False,8.79,,"LINESTRING (5.3809545 34.732954, 5.380921 34.7330281)",,,,30
316856019,residential,True,False,10.021,,"LINESTRING (5.3808476 34.7329741, 5.3809545 34.732954)",,,,30
713547019,residential,False,False,9.002,,"LINESTRING (5.3808476 34.7329741, 5.380921 34.7330281)",,,,30
316856017,residential,True,False,59.12,,"LINESTRING (5.380921 34.7330281, 5.3805618 34.7334703)",,,,30
713547019,residential,False,True,9.002,,"LINESTRING (5.380921 34.7330281, 5.3808476 34.7329741)",,,,30
316856021,residential,False,False,13.115,,"LINESTRING (5.3796731 34.7330967, 5.3797623 34.7330043)",,,,30
316856021,residential,False,True,82.851,,"LINESTRING (5.3796731 34.7330967, 5.3795363 34.7332306, 5.3794862 34.7332759, 5.3794568 34.733289, 5.3794193 34.7332954, 5.3792698 34.733302, 5.3792364 34.7333119, 5.3792077 34.7333287, 5.3791279 34.7334048, 5.3789992 34.7335359)",,,,30
316856028,residential,True,False,58.451,,"LINESTRING (5.3796731 34.7330967, 5.3792869 34.732852, 5.3792285 34.7328129, 5.3791849 34.7327611)",,,,30
316856024,residential,True,False,13.106,,"LINESTRING (5.3799051 34.733089, 5.3800193 34.7331603)",,,,30
316856030,residential,False,True,13.206,,"LINESTRING (5.3799051 34.733089, 5.3798212 34.7331857)",,,,30
316856030,residential,False,False,91.16899999999998,,"LINESTRING (5.3799051 34.733089, 5.3800989 34.7328289, 5.3802246 34.7326911, 5.3803182 34.7326101, 5.3803839 34.7325925, 5.3804784 34.7325914, 5.3805951 34.7326024)",,,,30
316856023,residential,False,False,75.149,,"LINESTRING (5.379938 34.733256, 5.3794849 34.73382)",,,,30
316856023,residential,False,True,12.978,,"LINESTRING (5.379938 34.733256, 5.3800193 34.7331603)",,,,30
316856028,residential,True,False,13.23,,"LINESTRING (5.379938 34.733256, 5.3798212 34.7331857)",,,,30
316856012,residential,True,False,11.838000000000001,roundabout,"LINESTRING (5.3804823 34.7333932, 5.3805207 34.7334094, 5.3805486 34.7334365, 5.3805618 34.7334703)",,,,30
316856019,residential,True,False,57.36,,"LINESTRING (5.3804823 34.7333932, 5.3806467 34.7331893, 5.3807621 34.7330636, 5.3808476 34.7329741)",,,,30
316856012,residential,True,False,7.74,roundabout,"LINESTRING (5.3803996 34.7334002, 5.3804401 34.7333901, 5.3804823 34.7333932)",,,,30
316856012,residential,True,False,17.9,roundabout,"LINESTRING (5.3805618 34.7334703, 5.3805594 34.7335025, 5.3805436 34.7335319, 5.3805163 34.733555, 5.3804809 34.7335688, 5.3804419 34.7335717)",,,,30
316856012,residential,True,False,12.343,roundabout,"LINESTRING (5.3803417 34.7334937, 5.3803445 34.7334568, 5.3803649 34.7334238, 5.3803996 34.7334002)",,,,30
316856028,residential,True,False,45.383,,"LINESTRING (5.3803417 34.7334937, 5.3802705 34.7334504, 5.379938 34.733256)",,,,30
316856012,residential,True,False,2.027,roundabout,"LINESTRING (5.380347 34.7335114, 5.3803417 34.7334937)",,,,30
316856015,residential,False,True,46.986,,"LINESTRING (5.3811448 34.7334799, 5.3808633 34.7338335)",,,,30
316856022,residential,True,False,81.737,,"LINESTRING (5.3804236 34.7335691, 5.3799031 34.7341669)",,,,30
316856012,residential,True,False,9.841,roundabout,"LINESTRING (5.3804236 34.7335691, 5.3803908 34.7335572, 5.3803643 34.7335373, 5.380347 34.7335114)",,,,30
316856012,residential,True,False,1.697,roundabout,"LINESTRING (5.3804419 34.7335717, 5.3804236 34.7335691)",,,,30
316856011,residential,False,True,48.273999999999994,,"LINESTRING (5.3804419 34.7335717, 5.3805059 34.7336128, 5.3808633 34.7338335)",,,,30
316856026,residential,False,True,14.678,,"LINESTRING (5.3789992 34.7335359, 5.3791307 34.7336117)",,,,30
316856021,residential,False,False,82.851,,"LINESTRING (5.3789992 34.7335359, 5.3791279 34.7334048, 5.3792077 34.7333287, 5.3792364 34.7333119, 5.3792698 34.733302, 5.3794193 34.7332954, 5.3794568 34.733289, 5.3794862 34.7332759, 5.3795363 34.7332306, 5.3796731 34.7330967)",,,,30
316856026,residential,False,False,109.751,,"LINESTRING (5.3789992 34.7335359, 5.3788 34.7334329, 5.3787621 34.7334028, 5.3787414 34.7333653, 5.3787461 34.7333317, 5.3787635 34.7333011, 5.3791849 34.7327611)",,,,30
316856020,residential,False,True,44.021,,"LINESTRING (5.3791307 34.7336117, 5.3788668 34.7339429)",,,,30
316856026,residential,False,False,14.678,,"LINESTRING (5.3791307 34.7336117, 5.3789992 34.7335359)",,,,30
316856026,residential,False,True,39.801,,"LINESTRING (5.3791307 34.7336117, 5.3794849 34.73382)",,,,30
410242441,residential,False,False,75.878,,"LINESTRING (5.3782366 34.7337108, 5.3781053 34.733037)",2,شارع حشاني البحري,,50
410242441,residential,False,True,36.485,,"LINESTRING (5.3782366 34.7337108, 5.3783019 34.7340345)",2,شارع حشاني البحري,,50
316856018,residential,False,False,64.01599999999999,,"LINESTRING (5.3782366 34.7337108, 5.378511 34.7337613, 5.3785533 34.7337767, 5.3788668 34.7339429)",,,,30
316856023,residential,False,False,11.548,,"LINESTRING (5.3794849 34.73382, 5.3794116 34.7339046)",,,,30
316856023,residential,False,True,75.149,,"LINESTRING (5.3794849 34.73382, 5.379938 34.733256)",,,,30
316856026,residential,False,False,39.801,,"LINESTRING (5.3794849 34.73382, 5.3791307 34.7336117)",,,,30
316856011,residential,False,True,14.991,,"LINESTRING (5.3808633 34.7338335, 5.380988 34.7339211)",,,,30
316856015,residential,False,False,46.986,,"LINESTRING (5.3808633 34.7338335, 5.3811448 34.7334799)",,,,30
316856011,residential,False,False,48.273999999999994,,"LINESTRING (5.3808633 34.7338335, 5.3805059 34.7336128, 5.3804419 34.7335717)",,,,30
316856016,residential,False,True,43.68,,"LINESTRING (5.3794116 34.7339046, 5.3798126 34.7341184)",,,,30
316856023,residential,False,False,68.955,,"LINESTRING (5.3794116 34.7339046, 5.3789603 34.7344016)",,,,30
316856023,residential,False,True,11.548,,"LINESTRING (5.3794116 34.7339046, 5.3794849 34.73382)",,,,30
316856011,residential,False,False,14.991,,"LINESTRING (5.380988 34.7339211, 5.3808633 34.7338335)",,,,30
316856011,residential,False,True,96.14,,"LINESTRING (5.380988 34.7339211, 5.3811215 34.7340153, 5.3811493 34.7340363, 5.3811594 34.7340613, 5.381157 34.7340994, 5.3811496 34.7341338, 5.3810933 34.7342396, 5.3810424 34.7343978, 5.3810196 34.7345493, 5.3810102 34.7347069)",,,,30
316856027,residential,False,True,129.566,,"LINESTRING (5.380988 34.7339211, 5.3808036 34.7340743, 5.3806655 34.7341685, 5.3805079 34.7342666, 5.3803876 34.7343534, 5.3803611 34.7343812, 5.3803497 34.7344115, 5.3803443 34.7344443, 5.3803557 34.7344744, 5.3804543 34.7346375, 5.3805569 34.7348127)",,,,30
316856020,residential,False,False,44.021,,"LINESTRING (5.3788668 34.7339429, 5.3791307 34.7336117)",,,,30
316856020,residential,False,True,39.631,,"LINESTRING (5.3788668 34.7339429, 5.3786197 34.7342358)",,,,30
316856018,residential,False,True,64.016,,"LINESTRING (5.3788668 34.7339429, 5.3785533 34.7337767, 5.378511 34.7337613, 5.3782366 34.7337108)",,,,30
316856016,residential,False,False,43.68,,"LINESTRING (5.3798126 34.7341184, 5.3794116 34.7339046)",,,,30
316856016,residential,False,True,9.873,,"LINESTRING (5.3798126 34.7341184, 5.3799031 34.7341669)",,,,30
316856025,residential,True,False,83.348,,"LINESTRING (5.3798126 34.7341184, 5.3801016 34.7337707, 5.380347 34.7335114)",,,,30
316856016,residential,False,False,9.873,,"LINESTRING (5.3799031 34.7341669, 5.3798126 34.7341184)",,,,30
316856022,residential,True,False,32.92,,"LINESTRING (5.3799031 34.7341669, 5.3798233 34.7342716, 5.3797294 34.7344259)",,,,30
316856020,residential,False,False,39.631,,"LINESTRING (5.3786197 34.7342358, 5.3788668 34.7339429)",,,,30
316856029,residential,False,False,26.636,,"LINESTRING (5.3786197 34.7342358, 5.3785486 34.7342269, 5.3783335 34.7341907)",,,,30
316856029,residential,False,True,36.24,,"LINESTRING (5.3786197 34.7342358, 5.3787222 34.7342754, 5.3789603 34.7344016)",,,,30
410242441,residential,False,False,17.607,,"LINESTRING (5.3783335 34.7341907, 5.3783019 34.7340345)",2,شارع حشاني البحري,,50
410242441,residential,False,True,27.618,,"LINESTRING (5.3783335 34.7341907, 5.3783966 34.7344336)",2,شارع حشاني البحري,,50
316856029,residential,False,True,26.636,,"LINESTRING (5.3783335 34.7341907, 5.3785486 34.7342269, 5.3786197 34.7342358)",,,,30
316856029,residential,False,True,5.825,,"LINESTRING (5.3796657 34.734424, 5.3797294 34.7344259)",,,,30
316856025,residential,True,False,37.2,,"LINESTRING (5.3796657 34.734424, 5.3796627 34.7343936, 5.3796751 34.7343372, 5.379712 34.7342628, 5.3798126 34.7341184)",,,,30
316856029,residential,False,False,71.45400000000001,,"LINESTRING (5.3796657 34.734424, 5.3794887 34.7344655, 5.3794089 34.734487, 5.3792983 34.7345328, 5.3792607 34.734541, 5.3792215 34.7345388, 5.3791641 34.7345218, 5.3789603 34.7344016)",,,,30
316856023,residential,False,True,68.955,,"LINESTRING (5.3789603 34.7344016, 5.3794116 34.7339046)",,,,30
316856029,residential,False,False,36.24,,"LINESTRING (5.3789603 34.7344016, 5.3787222 34.7342754, 5.3786197 34.7342358)",,,,30
316856029,residential,False,True,71.454,,"LINESTRING (5.3789603 34.7344016, 5.3791641 34.7345218, 5.3792215 34.7345388, 5.3792607 34.734541, 5.3792983 34.7345328, 5.3794089 34.734487, 5.3794887 34.7344655, 5.3796657 34.734424)",,,,30
316856014,residential,False,True,54.967,,"LINESTRING (5.3797023 34.7344961, 5.3798676 34.7349714)",,,,30
316856025,residential,True,False,8.687,,"LINESTRING (5.3797023 34.7344961, 5.3796657 34.734424)",,,,30
410391142,tertiary,False,False,75.022,,"LINESTRING (5.3810102 34.7347069, 5.3818039 34.7345344)",,,,
410391142,tertiary,False,True,18.392,,"LINESTRING (5.3810102 34.7347069, 5.3808154 34.7347485)",,,,
316856011,residential,False,False,96.14000000000001,,"LINESTRING (5.3810102 34.7347069, 5.3810196 34.7345493, 5.3810424 34.7343978, 5.3810933 34.7342396, 5.3811496 34.7341338, 5.381157 34.7340994, 5.3811594 34.7340613, 5.3811493 34.7340363, 5.3811215 34.7340153, 5.380988 34.7339211)",,,,30
410391142,tertiary,False,False,10.397,,"LINESTRING (5.3805569 34.7348127, 5.3806668 34.7347885)",,,,
410391142,tertiary,False,True,65.413,,"LINESTRING (5.3805569 34.7348127, 5.3798676 34.7349714)",,,,
316856027,residential,False,False,129.56600000000003,,"LINESTRING (5.3805569 34.7348127, 5.3804543 34.7346375, 5.3803557 34.7344744, 5.3803443 34.7344443, 5.3803497 34.7344115, 5.3803611 34.7343812, 5.3803876 34.7343534, 5.3805079 34.7342666, 5.3806655 34.7341685, 5.3808036 34.7340743, 5.380988 34.7339211)",,,,30
228098216,residential,False,False,27.455,,"LINESTRING (5.3814876 34.7278327, 5.3811872 34.7278294)",,Rue Kerbaa Serai,,
228098216,residential,False,True,92.085,,"LINESTRING (5.3814876 34.7278327, 5.3824948 34.727857)",,Rue Kerbaa Serai,,
316923571,residential,False,False,61.688,,"LINESTRING (5.3814876 34.7278327, 5.3815088 34.7283872)",,,,
228098216,residential,False,False,92.085,,"LINESTRING (5.3824948 34.727857, 5.3814876 34.7278327)",,Rue Kerbaa Serai,,
228098216,residential,False,True,128.725,,"LINESTRING (5.3824948 34.727857, 5.3839029 34.7278867)",,Rue Kerbaa Serai,,
316923577,residential,False,True,62.16,,"LINESTRING (5.3824948 34.727857, 5.3825089 34.7284159)",,,,
228098216,residential,False,True,80.941,,"LINESTRING (5.3862914 34.7279473, 5.3871766 34.7279716)",,Rue Kerbaa Serai,,
365136476,residential,True,False,61.303,,"LINESTRING (5.3862914 34.7279473, 5.386278 34.7284985)",,,,
228098216,residential,False,False,127.447,,"LINESTRING (5.3862914 34.7279473, 5.3850221 34.7279192, 5.3848974 34.7279148)",,Rue Kerbaa Serai,,
316923563,residential,False,False,29.052,,"LINESTRING (5.3815088 34.7283872, 5.3811913 34.728374)",,,,
316923563,residential,False,True,45.045,,"LINESTRING (5.3815088 34.7283872, 5.3820014 34.7284013)",,,,
316923571,residential,False,False,85.578,,"LINESTRING (5.3815088 34.7283872, 5.3815359 34.7291565)",,,,
316923571,residential,False,True,61.688,,"LINESTRING (5.3815088 34.7283872, 5.3814876 34.7278327)",,,,
316923563,residential,False,False,46.407,,"LINESTRING (5.3825089 34.7284159, 5.3820014 34.7284013)",,,,
316923577,residential,False,False,62.16,,"LINESTRING (5.3825089 34.7284159, 5.3824948 34.727857)",,,,
316923577,residential,False,True,91.56,,"LINESTRING (5.3825089 34.7284159, 5.3824881 34.7291746, 5.3824858 34.7292391)",,,,
228098302,residential,False,False,47.06,,"LINESTRING (5.3786981 34.7285679, 5.3786927 34.7289911)",,,,
228098302,residential,False,True,87.866,,"LINESTRING (5.3786981 34.7285679, 5.3787464 34.7277787)",,,,
316923578,residential,False,True,175.912,,"LINESTRING (5.3786981 34.7285679, 5.3806226 34.728601)",,شارع صحراوي عمر,,50
142778484,secondary,False,False,7.852,,"LINESTRING (5.3806226 34.728601, 5.3806364 34.7286707)",,Boulevard de l'Emir Abdelkader,CW 61,
316923578,residential,False,False,175.912,,"LINESTRING (5.3806226 34.728601, 5.3786981 34.7285679)",,شارع صحراوي عمر,,50
142778484,secondary,False,True,88.848,,"LINESTRING (5.3806226 34.728601, 5.3805624 34.7283574, 5.3804658 34.7278127)",,Boulevard de l'Emir Abdelkader,CW 61,
316923571,residential,False,True,85.578,,"LINESTRING (5.3815359 34.7291565, 5.3815088 34.7283872)",,,,
142778482,primary,True,False,39.185,,"LINESTRING (5.3815359 34.7291565, 5.3816056 34.7291631, 5.3819624 34.7291928)",,Boulevard Si El Haouès,,
142778482,primary,True,False,33.411,,"LINESTRING (5.3824858 34.7292391, 5.382581 34.7292438, 5.3828506 34.7292589)",,Boulevard Si El Haouès,,
316923577,residential,False,False,91.56,,"LINESTRING (5.3824858 34.7292391, 5.3824881 34.7291746, 5.3825089 34.7284159)",,,,
142778482,primary,True,False,127.473,,"LINESTRING (5.3848632 34.7293019, 5.3862579 34.7293207)",,Boulevard Si El Haouès,,
365073139,residential,True,False,8.707,,"LINESTRING (5.3848632 34.7293019, 5.3848632 34.7293802)",,Rue SOUDANI El Amri,,50
142778482,primary,True,False,80.955,,"LINESTRING (5.3862579 34.7293207, 5.3867796 34.7293405, 5.387143 34.7293504)",,Boulevard Si El Haouès,,
713280787,residential,False,True,196.501,,"LINESTRING (5.3848632 34.7293802, 5.3848189 34.731147)",,,,
299428390,primary,True,False,87.954,,"LINESTRING (5.3848632 34.7293802, 5.3840238 34.7293731, 5.3839008 34.729374)",,Boulevard Si El Haouès,,
228098216,residential,False,False,65.953,,"LINESTRING (5.3811872 34.7278294, 5.3804658 34.7278127)",,Rue Kerbaa Serai,,
228098216,residential,False,True,27.455,,"LINESTRING (5.3811872 34.7278294, 5.3814876 34.7278327)",,Rue Kerbaa Serai,,
316924366,residential,False,False,60.558,,"LINESTRING (5.3811872 34.7278294, 5.3811913 34.728374)",,,,
316923563,residential,False,True,29.052,,"LINESTRING (5.3811913 34.728374, 5.3815088 34.7283872)",,,,
316924366,residential,False,True,60.558,,"LINESTRING (5.3811913 34.728374, 5.3811872 34.7278294)",,,,
