osmid,oneway,highway,junction,reversed,length,geometry,lanes,maxspeed
326904213,True,tertiary,roundabout,False,4.340999999999999,"LINESTRING (7.5273332 36.3703501, 7.5273579 36.3703459, 7.527381 36.370348)",,
326904213,True,tertiary,roundabout,False,6.2589999999999995,"LINESTRING (7.527381 36.370348, 7.5274023 36.3703557, 7.5274196 36.3703682, 7.5274314 36.3703844)",,
382434593,False,tertiary,,False,159.662,"LINESTRING (7.527381 36.370348, 7.5273078 36.37019, 7.5271584 36.3700297, 7.526244 36.3692577)",,
326904192,True,tertiary,,False,103.769,"LINESTRING (7.5273312 36.3704624, 7.5271034 36.370436, 7.5267695 36.3703766, 7.5264908 36.3703398, 7.526302 36.3703301, 7.5261873 36.3703394)",2,50
326904213,True,tertiary,roundabout,False,15.854999999999999,"LINESTRING (7.5273312 36.3704624, 7.52731 36.3704514, 7.5272945 36.3704353, 7.5272865 36.3704159, 7.5272868 36.3703956, 7.5272955 36.3703764, 7.5273116 36.3703607, 7.5273332 36.3703501)",,
382434591,False,residential,,False,14.087,"LINESTRING (7.5247355 36.3705724, 7.5246503 36.3704659)",,
382434591,False,residential,,True,9.085,"LINESTRING (7.5247355 36.3705724, 7.5247589 36.3706519)",,
326904193,True,tertiary,,False,238.41499999999996,"LINESTRING (7.5247355 36.3705724, 7.5251049 36.3705171, 7.5256531 36.3703725, 7.5261306 36.3702573, 7.5263308 36.3702463, 7.5265035 36.3702623, 7.5267889 36.370293, 7.527029 36.3703269, 7.5271583 36.3703362, 7.5273332 36.3703501)",2,50
382434591,False,residential,,False,9.085,"LINESTRING (7.5247589 36.3706519, 7.5247355 36.3705724)",,
326904192,True,tertiary,,False,176.749,"LINESTRING (7.5247589 36.3706519, 7.5235266 36.370809, 7.5228511 36.3710242)",2,50
382434591,False,residential,,True,72.217,"LINESTRING (7.5247589 36.3706519, 7.5247234 36.3707397, 7.5243263 36.3710121, 7.5242182 36.371118)",,
326904213,True,tertiary,roundabout,False,11.804,"LINESTRING (7.5274314 36.3703844, 7.5274363 36.3704015, 7.527435 36.3704191, 7.5274274 36.3704357, 7.5274143 36.3704497, 7.5273967 36.3704602, 7.5273755 36.3704663)",,
382506611,True,tertiary,,False,42.663,"LINESTRING (7.5274314 36.3703844, 7.5276973 36.3704288, 7.5279022 36.3704258)",2,50
382506611,True,tertiary,,False,35.972,"LINESTRING (7.5296594 36.3707829, 7.5299902 36.3709665)",2,50
382506619,False,residential,,False,11.272,"LINESTRING (7.5296594 36.3707829, 7.5295866 36.3708656)",,
382506619,False,residential,,True,11.15,"LINESTRING (7.5296594 36.3707829, 7.52972 36.3706953)",,
382506619,False,residential,,True,11.272,"LINESTRING (7.5295866 36.3708656, 7.5296594 36.3707829)",,
715589600,True,tertiary,,False,207.048,"LINESTRING (7.5295866 36.3708656, 7.5291677 36.3706807, 7.5287613 36.3705757, 7.5285461 36.3705259, 7.5283471 36.3705138, 7.5276179 36.3705284, 7.5274845 36.3705023, 7.5273755 36.3704663)",2,50
382434647,False,residential,,False,200.87,"LINESTRING (7.5299902 36.3709665, 7.5304326 36.3705244, 7.5308258 36.3701221, 7.531085 36.3696335, 7.5311573 36.3694469)",,
382506611,True,tertiary,,False,100.46600000000001,"LINESTRING (7.5299902 36.3709665, 7.5302037 36.3711929, 7.5306238 36.3717116)",2,50
715589600,True,tertiary,,False,196.72,"LINESTRING (7.5309201 36.3722432, 7.5301672 36.3713094, 7.5300155 36.3711245, 7.5298417 36.3709901, 7.5295866 36.3708656)",2,50
326905531,True,tertiary,,False,13.065,"LINESTRING (7.5310634 36.3722654, 7.5309201 36.3722432)",,
715589599,False,tertiary,,False,24.364,"LINESTRING (7.5310634 36.3722654, 7.5312869 36.3723904)",2,50
715589600,True,tertiary,,False,47.322,"LINESTRING (7.531186 36.372611, 7.5309201 36.3722432)",2,50
326905533,False,tertiary,,False,27.089,"LINESTRING (7.531186 36.372611, 7.5312081 36.3724938, 7.5312343 36.3724304, 7.5312869 36.3723904)",,
382434591,False,residential,,False,19.981,"LINESTRING (7.5270911 36.3675995, 7.5272973 36.3676682)",,
382434592,False,tertiary,,False,20.302,"LINESTRING (7.5270911 36.3675995, 7.5270038 36.367768)",,
382434592,False,tertiary,,True,28.417,"LINESTRING (7.5270911 36.3675995, 7.5272432 36.3673752)",,
382434591,False,residential,,True,150.735,"LINESTRING (7.5270911 36.3675995, 7.5258936 36.3671711, 7.5255487 36.3670565)",,
382434592,False,tertiary,,True,51.225,"LINESTRING (7.526244 36.3692577, 7.526455 36.3688295)",,
382434593,False,tertiary,,False,38.277,"LINESTRING (7.526244 36.3692577, 7.5258442 36.3691358)",,
382434593,False,tertiary,,True,159.662,"LINESTRING (7.526244 36.3692577, 7.5271584 36.3700297, 7.5273078 36.37019, 7.527381 36.370348)",,
382434591,False,residential,,False,38.028,"LINESTRING (7.5233906 36.3723372, 7.5235626 36.3720245)",,
382434592,False,tertiary,,False,100.358,"LINESTRING (7.5281141 36.3668593, 7.5277847 36.3669318, 7.5273688 36.3672174, 7.5272432 36.3673752)",,
382434650,False,residential,,False,115.758,"LINESTRING (7.5281141 36.3668593, 7.5282816 36.3669246, 7.5293586 36.3671298)",,
382506604,False,residential,,True,40.797,"LINESTRING (7.5330552 36.3671984, 7.5329072 36.3675454)",,
382434647,False,residential,,True,64.52,"LINESTRING (7.5330552 36.3671984, 7.5327733 36.3671878, 7.5325564 36.3672134, 7.5323494 36.3672714)",,
382434647,False,residential,,False,64.52,"LINESTRING (7.5323494 36.3672714, 7.5325564 36.3672134, 7.5327733 36.3671878, 7.5330552 36.3671984)",,
382434647,False,residential,,True,48.473,"LINESTRING (7.5323494 36.3672714, 7.5320438 36.3674678, 7.5319417 36.3675567)",,
382434650,False,residential,,True,268.388,"LINESTRING (7.5323494 36.3672714, 7.5318789 36.3672212, 7.5300257 36.3671566, 7.5293586 36.3671298)",,
382434647,False,residential,,False,37.686,"LINESTRING (7.5313317 36.3689614, 7.5314468 36.3686354)",,
382434647,False,residential,,True,56.198,"LINESTRING (7.5313317 36.3689614, 7.5311573 36.3694469)",,
614870683,False,residential,,True,74.865,"LINESTRING (7.5313317 36.3689614, 7.5305064 36.3688533)",,
715589608,False,residential,,False,39.612,"LINESTRING (7.5222986 36.3663404, 7.5226729 36.3665303)",,
382434591,False,residential,,False,135.663,"LINESTRING (7.5222986 36.3663404, 7.5226139 36.3662327, 7.5228947 36.3663055, 7.5237279 36.3665275)",,
382434591,False,residential,,False,76.167,"LINESTRING (7.5237279 36.3665275, 7.5245393 36.3667332)",,
382506650,False,residential,,False,21.787,"LINESTRING (7.5237279 36.3665275, 7.523627 36.3667058)",,
382434591,False,residential,,True,135.663,"LINESTRING (7.5237279 36.3665275, 7.5228947 36.3663055, 7.5226139 36.3662327, 7.5222986 36.3663404)",,
382506643,False,residential,,True,21.026,"LINESTRING (7.5293586 36.3671298, 7.5293302 36.3673175)",,
382434650,False,residential,,False,268.388,"LINESTRING (7.5293586 36.3671298, 7.5300257 36.3671566, 7.5318789 36.3672212, 7.5323494 36.3672714)",,
382434650,False,residential,,True,115.758,"LINESTRING (7.5293586 36.3671298, 7.5282816 36.3669246, 7.5281141 36.3668593)",,
382506643,False,residential,,False,21.026,"LINESTRING (7.5293302 36.3673175, 7.5293586 36.3671298)",,
382506643,False,residential,,True,63.52,"LINESTRING (7.5293302 36.3673175, 7.529216 36.3678813)",,
382506606,False,residential,,True,358.98900000000003,"LINESTRING (7.5293302 36.3673175, 7.5310503 36.3674755, 7.5311633 36.367509, 7.5312564 36.3675627, 7.5313122 36.3676543, 7.531322 36.3677652, 7.531218 36.3679592, 7.5311416 36.3680786, 7.5310181 36.3681293, 7.5308813 36.3681373, 7.5302453 36.3680205, 7.5301647 36.3680181, 7.5301047 36.3680406, 7.5299591 36.3682277)",,
382506650,False,residential,,False,51.651,"LINESTRING (7.5232651 36.3673452, 7.523038 36.3677722)",,
382506650,False,residential,,True,27.997,"LINESTRING (7.5232651 36.3673452, 7.5233948 36.3671161)",,
382506642,False,residential,,True,174.788,"LINESTRING (7.5232651 36.3673452, 7.5241559 36.3676274, 7.5250887 36.3679059)",,
382434592,False,tertiary,,False,28.417,"LINESTRING (7.5272432 36.3673752, 7.5270911 36.3675995)",,
382506609,False,residential,,False,20.117,"LINESTRING (7.5272432 36.3673752, 7.5274452 36.3674544)",,
382434592,False,tertiary,,True,100.358,"LINESTRING (7.5272432 36.3673752, 7.5273688 36.3672174, 7.5277847 36.3669318, 7.5281141 36.3668593)",,
382506604,False,residential,,False,40.797,"LINESTRING (7.5329072 36.3675454, 7.5330552 36.3671984)",,
382506604,False,residential,,True,24.818,"LINESTRING (7.5329072 36.3675454, 7.5328268 36.367759)",,
382434647,False,residential,,True,57.574,"LINESTRING (7.5319417 36.3675567, 7.5316855 36.3680316)",,
382506615,False,residential,,True,82.38,"LINESTRING (7.5319417 36.3675567, 7.5328268 36.367759)",,
382434647,False,residential,,False,48.473,"LINESTRING (7.5319417 36.3675567, 7.5320438 36.3674678, 7.5323494 36.3672714)",,
382506604,False,residential,,False,24.818,"LINESTRING (7.5328268 36.367759, 7.5329072 36.3675454)",,
382506604,False,residential,,True,19.302,"LINESTRING (7.5328268 36.367759, 7.532775 36.3679275)",,
382506615,False,residential,,False,82.38,"LINESTRING (7.5328268 36.367759, 7.5319417 36.3675567)",,
382506608,False,residential,,False,188.257,"LINESTRING (7.523038 36.3677722, 7.5249993 36.3683823)",,
382506650,False,residential,,False,52.5,"LINESTRING (7.523038 36.3677722, 7.5228417 36.3682171)",,
382506650,False,residential,,True,51.651,"LINESTRING (7.523038 36.3677722, 7.5232651 36.3673452)",,
382506604,False,residential,,False,19.302,"LINESTRING (7.532775 36.3679275, 7.5328268 36.367759)",,
382506604,False,residential,,True,39.104,"LINESTRING (7.532775 36.3679275, 7.5326575 36.3682662)",,
382506641,False,residential,,True,57.487,"LINESTRING (7.532775 36.3679275, 7.5333956 36.36806)",,
382506609,False,residential,,False,66.174,"LINESTRING (7.529216 36.3678813, 7.5298507 36.3681862)",,
382506609,False,residential,,True,50.904,"LINESTRING (7.529216 36.3678813, 7.5286511 36.3679329)",,
382506643,False,residential,,False,63.52,"LINESTRING (7.529216 36.3678813, 7.5293302 36.3673175)",,
382506609,False,residential,,False,50.904,"LINESTRING (7.5286511 36.3679329, 7.529216 36.3678813)",,
382506652,False,residential,,True,13.37,"LINESTRING (7.5286511 36.3679329, 7.5286071 36.3680478)",,
382506609,False,residential,,True,120.37700000000001,"LINESTRING (7.5286511 36.3679329, 7.5284216 36.3678372, 7.5274452 36.3674544)",,
382506642,False,residential,,False,12.999,"LINESTRING (7.5252248 36.3679466, 7.5250887 36.3679059)",,
382506642,False,residential,,True,139.429,"LINESTRING (7.5252248 36.3679466, 7.526678 36.3683972)",,
382506651,False,residential,,True,52.487,"LINESTRING (7.5252248 36.3679466, 7.5249993 36.3683823)",,
382434647,False,residential,,False,57.574,"LINESTRING (7.5316855 36.3680316, 7.5319417 36.3675567)",,
382434647,False,residential,,True,49.878,"LINESTRING (7.5316855 36.3680316, 7.5315164 36.368459)",,
382506617,False,residential,,True,90.855,"LINESTRING (7.5316855 36.3680316, 7.5326575 36.3682662)",,
382506641,False,residential,,False,57.487,"LINESTRING (7.5333956 36.36806, 7.532775 36.3679275)",,
382506658,False,residential,,True,38.004,"LINESTRING (7.5333956 36.36806, 7.5332815 36.3683892)",,
382506609,False,residential,,False,10.747,"LINESTRING (7.5298507 36.3681862, 7.5299591 36.3682277)",,
382506609,False,residential,,True,66.174,"LINESTRING (7.5298507 36.3681862, 7.529216 36.3678813)",,
382506619,False,residential,,False,39.703,"LINESTRING (7.5298507 36.3681862, 7.5296641 36.3685101)",,
382434593,False,tertiary,,True,139.906,"LINESTRING (7.5228417 36.3682171, 7.5243056 36.3686571)",,
382506650,False,residential,,False,62.189,"LINESTRING (7.5228417 36.3682171, 7.5225882 36.3687378)",,
382506650,False,residential,,True,52.5,"LINESTRING (7.5228417 36.3682171, 7.523038 36.3677722)",,
382506609,False,residential,,True,10.747,"LINESTRING (7.5299591 36.3682277, 7.5298507 36.3681862)",,
382506606,False,residential,,False,358.98900000000003,"LINESTRING (7.5299591 36.3682277, 7.5301047 36.3680406, 7.5301647 36.3680181, 7.5302453 36.3680205, 7.5308813 36.3681373, 7.5310181 36.3681293, 7.5311416 36.3680786, 7.531218 36.3679592, 7.531322 36.3677652, 7.5313122 36.3676543, 7.5312564 36.3675627, 7.5311633 36.367509, 7.5310503 36.3674755, 7.5293302 36.3673175)",,
382506609,False,residential,,False,142.611,"LINESTRING (7.5299591 36.3682277, 7.5304802 36.3684664, 7.5308115 36.3684892, 7.5314468 36.3686354)",,
382506604,False,residential,,False,39.104,"LINESTRING (7.5326575 36.3682662, 7.532775 36.3679275)",,
382506604,False,residential,,True,30.256,"LINESTRING (7.5326575 36.3682662, 7.5325681 36.3685286)",,
382506617,False,residential,,False,90.855,"LINESTRING (7.5326575 36.3682662, 7.5316855 36.3680316)",,
382506658,False,residential,,False,38.004,"LINESTRING (7.5332815 36.3683892, 7.5333956 36.36806)",,
382506658,False,residential,,True,32.912,"LINESTRING (7.5332815 36.3683892, 7.5331784 36.3686733)",,
382434592,False,tertiary,,False,11.734,"LINESTRING (7.526678 36.3683972, 7.5266264 36.3684942)",,
382434592,False,tertiary,,True,10.87,"LINESTRING (7.526678 36.3683972, 7.5267248 36.368307)",,
382506642,False,residential,,False,139.429,"LINESTRING (7.526678 36.3683972, 7.5252248 36.3679466)",,
382506608,False,residential,,False,102.781,"LINESTRING (7.5249993 36.3683823, 7.5260685 36.3687187)",,
382506608,False,residential,,True,188.257,"LINESTRING (7.5249993 36.3683823, 7.523038 36.3677722)",,
382506651,False,residential,,False,52.487,"LINESTRING (7.5249993 36.3683823, 7.5252248 36.3679466)",,
382506651,False,residential,,True,50.339,"LINESTRING (7.5249993 36.3683823, 7.5248016 36.3688061)",,
382506652,False,residential,,False,28.362,"LINESTRING (7.5284115 36.3683604, 7.528554 36.3681326)",,
382506652,False,residential,,True,20.411,"LINESTRING (7.5284115 36.3683604, 7.5283188 36.3685281)",,
382506654,False,residential,,True,107.342,"LINESTRING (7.5284115 36.3683604, 7.529481 36.3687966)",,
382506654,False,residential,,False,125.066,"LINESTRING (7.5284115 36.3683604, 7.5282284 36.3682464, 7.5271748 36.3678454)",,
382434647,False,residential,,False,49.878,"LINESTRING (7.5315164 36.368459, 7.5316855 36.3680316)",,
382434647,False,residential,,True,20.581,"LINESTRING (7.5315164 36.368459, 7.5314468 36.3686354)",,
382506621,False,residential,,True,93.114,"LINESTRING (7.5315164 36.368459, 7.532515 36.3686928)",,
382434592,False,tertiary,,False,40.319,"LINESTRING (7.5266264 36.3684942, 7.526455 36.3688295)",,
382434592,False,tertiary,,True,11.734,"LINESTRING (7.5266264 36.3684942, 7.526678 36.3683972)",,
382506652,False,residential,,False,163.684,"LINESTRING (7.5266264 36.3684942, 7.5280175 36.3690784, 7.528122 36.3688874)",,
382506604,False,residential,,False,30.256,"LINESTRING (7.5325681 36.3685286, 7.5326575 36.3682662)",,
382506604,False,residential,,True,18.867,"LINESTRING (7.5325681 36.3685286, 7.532515 36.3686928)",,
382506639,False,residential,,True,56.964,"LINESTRING (7.5325681 36.3685286, 7.5331784 36.3686733)",,
382434647,False,residential,,False,20.581,"LINESTRING (7.5314468 36.3686354, 7.5315164 36.368459)",,
382434647,False,residential,,True,37.686,"LINESTRING (7.5314468 36.3686354, 7.5313317 36.3689614)",,
382506609,False,residential,,True,142.611,"LINESTRING (7.5314468 36.3686354, 7.5308115 36.3684892, 7.5304802 36.3684664, 7.5299591 36.3682277)",,
