osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,name,geometry,junction,bridge,tunnel
91732270,False,,,residential,,True,142.787,,"LINESTRING (-1.7272494 34.8510834, -1.7256876 34.8511625)",,,
585468428,False,,,residential,,False,42.511,شارع 1,"LINESTRING (-1.7272494 34.8510834, -1.7272458 34.8507011)",,,
585468428,False,,,residential,,True,44.099,شارع 1,"LINESTRING (-1.7272494 34.8510834, -1.727239 34.8514799)",,,
93096038,False,,,residential,,False,73.181,,"LINESTRING (-1.7272409 34.8506464, -1.7266588 34.8501937)",,,
585468428,False,,,residential,,False,52.998,شارع 1,"LINESTRING (-1.7272409 34.8506464, -1.7272137 34.8501703)",,,
585468428,False,,,residential,,True,6.099,شارع 1,"LINESTRING (-1.7272409 34.8506464, -1.7272458 34.8507011)",,,
93096145,False,,,residential,,False,108.918,,"LINESTRING (-1.7272137 34.8501703, -1.7284052 34.8501123)",,,
93096164,False,,,residential,,True,50.703,,"LINESTRING (-1.7272137 34.8501703, -1.7266588 34.8501937)",,,
585468428,False,,,residential,,False,26.013,شارع 1,"LINESTRING (-1.7272137 34.8501703, -1.7271943 34.8499369)",,,
585468428,False,,,residential,,True,52.998,شارع 1,"LINESTRING (-1.7272137 34.8501703, -1.7272409 34.8506464)",,,
93096080,False,,,residential,,False,86.283,,"LINESTRING (-1.7271501 34.8492996, -1.7262055 34.8493341)",,,
93096080,False,,,residential,,True,133.671,,"LINESTRING (-1.7271501 34.8492996, -1.7286131 34.8492395)",,,
585468428,False,,,residential,,False,45.503,شارع 1,"LINESTRING (-1.7271501 34.8492996, -1.727096 34.8488928)",,,
585468428,False,,,residential,,True,46.217,شارع 1,"LINESTRING (-1.7271501 34.8492996, -1.7271759 34.8497147)",,,
314767749,False,2,RN 99,primary,40,False,16.583,,"LINESTRING (-1.7294718 34.8487929, -1.729464 34.8486439)",,,
314767749,False,2,RN 99,primary,40,True,45.928,,"LINESTRING (-1.7294718 34.8487929, -1.7295138 34.8492045)",,,
91732275,False,,,residential,,False,44.984,,"LINESTRING (-1.7261756 34.8486439, -1.7261675 34.8482394)",,,
91732275,False,,,residential,,True,13.708,,"LINESTRING (-1.7261756 34.8486439, -1.726181 34.8487671)",,,
314765800,True,,,residential,40,False,54.804,شارع أول نوفمبر,"LINESTRING (-1.7261756 34.8486439, -1.7255759 34.8486703)",,,
91732273,False,,,residential,,False,56.047,,"LINESTRING (-1.7255539 34.8482614, -1.7261675 34.8482394)",,,
91732273,False,,,residential,,True,36.85,,"LINESTRING (-1.7255539 34.8482614, -1.7251503 34.8482722)",,,
91732285,False,,,residential,,False,56.695,,"LINESTRING (-1.7255539 34.8482614, -1.7255246 34.8477521)",,,
93096151,False,,,residential,,False,45.512,,"LINESTRING (-1.7255539 34.8482614, -1.7255759 34.8486703)",,,
90795486,False,,,residential,,False,37.014,,"LINESTRING (-1.7254871 34.8473219, -1.7250815 34.8473234)",,,
90795486,False,,,residential,,True,106.096,,"LINESTRING (-1.7254871 34.8473219, -1.7266491 34.8472906)",,,
91732285,False,,,residential,,True,47.958,,"LINESTRING (-1.7254871 34.8473219, -1.7255246 34.8477521)",,,
91732285,False,,,residential,,False,50.275999999999996,,"LINESTRING (-1.7254871 34.8473219, -1.7254622 34.8471209, -1.7254396 34.8469871, -1.725399 34.846877)",,,
91732273,False,,,residential,,False,47.302,,"LINESTRING (-1.7261675 34.8482394, -1.7266843 34.8482065)",,,
91732273,False,,,residential,,True,56.047,,"LINESTRING (-1.7261675 34.8482394, -1.7255539 34.8482614)",,,
91732275,False,,,residential,,True,44.984,,"LINESTRING (-1.7261675 34.8482394, -1.7261756 34.8486439)",,,
91732273,False,,,residential,,False,36.992,,"LINESTRING (-1.7266843 34.8482065, -1.7270878 34.8481746)",,,
91732273,False,,,residential,,True,47.302,,"LINESTRING (-1.7266843 34.8482065, -1.7261675 34.8482394)",,,
91732274,False,,,residential,,False,54.88,,"LINESTRING (-1.7266843 34.8482065, -1.7266654 34.8477132)",,,
91732273,False,,,residential,,True,36.992,,"LINESTRING (-1.7270878 34.8481746, -1.7266843 34.8482065)",,,
93096068,False,2,,tertiary,40,False,49.378,,"LINESTRING (-1.7270878 34.8481746, -1.7271374 34.8486168)",,,
93096068,False,2,,tertiary,40,True,51.927,,"LINESTRING (-1.7270878 34.8481746, -1.7270714 34.8477078)",,,
91732276,False,,,residential,,False,117.309,,"LINESTRING (-1.7270878 34.8481746, -1.7272693 34.8481698, -1.7283708 34.8481098)",,,
90795486,False,,,residential,,False,106.096,,"LINESTRING (-1.7266491 34.8472906, -1.7254871 34.8473219)",,,
90795486,False,,,residential,,True,36.756,,"LINESTRING (-1.7266491 34.8472906, -1.7270517 34.8472806)",,,
91732274,False,,,residential,,True,47.015,,"LINESTRING (-1.7266491 34.8472906, -1.7266654 34.8477132)",,,
93096174,False,,,residential,,False,47.179,,"LINESTRING (-1.7266491 34.8472906, -1.7266382 34.8468664)",,,
91732276,False,,,residential,,False,13.31,,"LINESTRING (-1.7283708 34.8481098, -1.7285163 34.8481014)",,,
91732277,False,,,residential,,False,50.217,,"LINESTRING (-1.7283708 34.8481098, -1.7283673 34.8476582)",,,
91732276,False,,,residential,,True,117.309,,"LINESTRING (-1.7283708 34.8481098, -1.7272693 34.8481698, -1.7270878 34.8481746)",,,
91732276,False,,,residential,,True,63.239,,"LINESTRING (-1.7294437 34.8480485, -1.7287526 34.8480906)",,,
314767749,False,2,RN 99,primary,40,False,47.265,,"LINESTRING (-1.7294437 34.8480485, -1.7294348 34.8476235)",,,
314767749,False,2,RN 99,primary,40,True,48.985,,"LINESTRING (-1.7294437 34.8480485, -1.7294347 34.848084, -1.7294558 34.8484879)",,,
90795486,False,,,residential,,False,121.175,,"LINESTRING (-1.7283789 34.8472461, -1.7270517 34.8472806)",,,
90795486,False,,,residential,,True,29.452,,"LINESTRING (-1.7283789 34.8472461, -1.7287015 34.8472383)",,,
91732277,False,,,residential,,True,45.836,,"LINESTRING (-1.7283789 34.8472461, -1.7283673 34.8476582)",,,
91732282,False,,,residential,,False,35.497,,"LINESTRING (-1.7270271 34.8468599, -1.7266382 34.8468664)",,,
93096068,False,2,,tertiary,40,False,46.834,,"LINESTRING (-1.7270271 34.8468599, -1.7270517 34.8472806)",,,
93096068,False,2,,tertiary,40,True,43.885,,"LINESTRING (-1.7270271 34.8468599, -1.7270132 34.8464654)",,,
91732282,False,,,residential,,False,32.597,,"LINESTRING (-1.725399 34.846877, -1.725042 34.8468869)",,,
91732282,False,,,residential,,True,113.09,,"LINESTRING (-1.725399 34.846877, -1.7266382 34.8468664)",,,
91732285,False,,,residential,,False,23.69,,"LINESTRING (-1.725399 34.846877, -1.7252724 34.846691)",,,
91732285,False,,,residential,,True,50.275999999999996,,"LINESTRING (-1.725399 34.846877, -1.7254396 34.8469871, -1.7254622 34.8471209, -1.7254871 34.8473219)",,,
379582311,False,2,RN 7,primary,50,False,15.496,,"LINESTRING (-1.7247301 34.8455651, -1.7248911 34.8456094)",,,
91732285,False,,,residential,,True,94.037,,"LINESTRING (-1.7247301 34.8455651, -1.724845 34.8458327, -1.7250921 34.8463568)",,,
93096068,False,2,,tertiary,40,False,43.885,,"LINESTRING (-1.7270132 34.8464654, -1.7270271 34.8468599)",,,
314765799,True,,,tertiary_link,30,False,28.205,,"LINESTRING (-1.7270132 34.8464654, -1.7270851 34.8463769, -1.7272135 34.846274)",,,
93095998,False,,,residential,,True,79.4,,"LINESTRING (-1.7295527 34.8500654, -1.7286837 34.8501016)",,,
698149662,False,2,RN 99,primary,40,False,51.482,,"LINESTRING (-1.7295527 34.8500654, -1.7295416 34.8496025)",,,
698149662,False,2,RN 99,primary,40,True,60.747,,"LINESTRING (-1.7295527 34.8500654, -1.7295814 34.8506112)",,,
91733423,True,,,tertiary,,False,47.34199999999999,,"LINESTRING (-1.7295527 34.8500654, -1.7296439 34.8500302, -1.7297888 34.849995, -1.7298961 34.8499774, -1.730053 34.8499664)",,,
697677313,False,2,,tertiary,40,False,226.028,,"LINESTRING (-1.730053 34.8499664, -1.7325299 34.8499527)",,,
314767747,True,2,,tertiary,40,False,63.531000000000006,,"LINESTRING (-1.730053 34.8499664, -1.7299296 34.8499246, -1.7297781 34.8498431, -1.7296506 34.8497529, -1.7295416 34.8496025)",,,
314966773,False,2,,tertiary,40,False,33.873,,"LINESTRING (-1.7333393 34.8501569, -1.733444 34.8501801, -1.7335584 34.8502084, -1.7336963 34.8502403)",,,
1017804894,True,,,tertiary,,False,24.977,,"LINESTRING (-1.7333393 34.8501569, -1.7332879 34.8501199, -1.7332488 34.8500738, -1.7332243 34.8500213, -1.7332159 34.8499656)",,,
314966773,False,2,,tertiary,40,True,20.046,,"LINESTRING (-1.7351241 34.8505262, -1.7349191 34.8504614)",,,
1018200137,True,,,tertiary,,False,20.374,,"LINESTRING (-1.7332551 34.8497985, -1.7330447 34.8498598)",,,
91733427,False,,,tertiary,,True,165.635,شارع هواري بومدين,"LINESTRING (-1.7332551 34.8497985, -1.7333373 34.8497661, -1.7344598 34.849299, -1.7348716 34.8491211)",,,
91734590,False,,,residential,,True,40.404,,"LINESTRING (-1.7340186 34.8512243, -1.7338381 34.8515561)",,,
585468421,False,,,residential,,True,37.715,,"LINESTRING (-1.7340186 34.8512243, -1.7336056 34.8512375)",,,
585468421,False,,,residential,,False,68.272,,"LINESTRING (-1.7340186 34.8512243, -1.7343432 34.8512133, -1.7344022 34.8512166, -1.7344478 34.8512331, -1.7344753 34.851254, -1.7344927 34.8512843, -1.7345276 34.8513454, -1.7345792 34.8514643)",,,
91732282,False,,,residential,,False,113.09,,"LINESTRING (-1.7266382 34.8468664, -1.725399 34.846877)",,,
91732282,False,,,residential,,True,35.497,,"LINESTRING (-1.7266382 34.8468664, -1.7270271 34.8468599)",,,
93096174,False,,,residential,,True,47.179,,"LINESTRING (-1.7266382 34.8468664, -1.7266491 34.8472906)",,,
93096061,False,,,residential,,False,55.505,,"LINESTRING (-1.7256567 34.8502418, -1.7262643 34.8502185)",,,
93096061,False,,,residential,,True,131.675,,"LINESTRING (-1.7256567 34.8502418, -1.7242158 34.8503054)",,,
93096151,False,,,residential,,False,59.223,,"LINESTRING (-1.7256567 34.8502418, -1.7256747 34.8507742)",,,
93096151,False,,,residential,,True,52.652,,"LINESTRING (-1.7256567 34.8502418, -1.7256251 34.849769)",,,
93096154,False,,,residential,,False,85.654,,"LINESTRING (-1.7271759 34.8497147, -1.7262383 34.8497511)",,,
93096154,False,,,residential,,True,34.934,,"LINESTRING (-1.7271759 34.8497147, -1.7275583 34.8496998)",,,
585468428,False,,,residential,,False,46.217,شارع 1,"LINESTRING (-1.7271759 34.8497147, -1.7271501 34.8492996)",,,
585468428,False,,,residential,,True,24.765,شارع 1,"LINESTRING (-1.7271759 34.8497147, -1.7271943 34.8499369)",,,
93096038,False,,,residential,,False,42.99,,"LINESTRING (-1.7266588 34.8501937, -1.7262483 34.850004)",,,
93096038,False,,,residential,,True,73.181,,"LINESTRING (-1.7266588 34.8501937, -1.7272409 34.8506464)",,,
93096164,False,,,residential,,False,50.703,,"LINESTRING (-1.7266588 34.8501937, -1.7272137 34.8501703)",,,
93096164,False,,,residential,,True,36.104,,"LINESTRING (-1.7266588 34.8501937, -1.7262643 34.8502185)",,,
93096151,False,,,residential,,False,43.193,,"LINESTRING (-1.7256747 34.8507742, -1.7256876 34.8511625)",,,
93096151,False,,,residential,,True,59.223,,"LINESTRING (-1.7256747 34.8507742, -1.7256567 34.8502418)",,,
93096167,False,,,residential,,False,132.533,,"LINESTRING (-1.7256747 34.8507742, -1.724225 34.8508468)",,,
93096167,False,,,residential,,True,55.93,,"LINESTRING (-1.7256747 34.8507742, -1.7262868 34.8507482)",,,
93095998,False,,,residential,,False,25.442,,"LINESTRING (-1.7284052 34.8501123, -1.7286837 34.8501016)",,,
93096133,False,,,residential,,False,49.519,,"LINESTRING (-1.7284052 34.8501123, -1.7283574 34.8496687)",,,
93096133,False,,,residential,,True,61.011,,"LINESTRING (-1.7284052 34.8501123, -1.7284453 34.85066)",,,
93096145,False,,,residential,,True,108.918,,"LINESTRING (-1.7284052 34.8501123, -1.7272137 34.8501703)",,,
305685069,False,2,,residential,,True,23.298,,"LINESTRING (-1.7255136 34.8433565, -1.7254626 34.8435618)",,,
314957428,False,2,,tertiary,40,False,123.769,,"LINESTRING (-1.7255136 34.8433565, -1.7253197 34.8433638, -1.7251833 34.843374, -1.7250709 34.8433933, -1.724932 34.8434306, -1.7248266 34.8434707, -1.7247073 34.8435327, -1.7242883 34.8437667)",,,
314957428,False,2,,tertiary,40,True,52.601,,"LINESTRING (-1.7255136 34.8433565, -1.7256079 34.8433785, -1.7260793 34.8434452)",,,
91732275,False,,,residential,,False,46.465,,"LINESTRING (-1.7262383 34.8497511, -1.7262055 34.8493341)",,,
91732275,False,,,residential,,True,28.136,,"LINESTRING (-1.7262383 34.8497511, -1.7262483 34.850004)",,,
93096154,False,,,residential,,False,55.991,,"LINESTRING (-1.7262383 34.8497511, -1.7256251 34.849769)",,,
93096154,False,,,residential,,True,85.654,,"LINESTRING (-1.7262383 34.8497511, -1.7271759 34.8497147)",,,
93096061,False,,,residential,,False,131.675,,"LINESTRING (-1.7242158 34.8503054, -1.7256567 34.8502418)",,,
585468440,False,,,residential,,False,52.146,,"LINESTRING (-1.7242158 34.8503054, -1.7241967 34.8498367)",,,
585468440,False,,,residential,,True,60.207,,"LINESTRING (-1.7242158 34.8503054, -1.724225 34.8508468)",,,
93096011,False,,,residential,,False,60.95,,"LINESTRING (-1.7287426 34.8506476, -1.7286837 34.8501016)",,,
93096011,False,,,residential,,True,31.885,,"LINESTRING (-1.7287426 34.8506476, -1.7287642 34.8509338)",,,
93096167,False,,,residential,,False,27.164,,"LINESTRING (-1.7287426 34.8506476, -1.7284453 34.85066)",,,
93096167,False,,,residential,,True,76.649,,"LINESTRING (-1.7287426 34.8506476, -1.7295814 34.8506112)",,,
91732273,False,,,residential,,False,36.85,,"LINESTRING (-1.7251503 34.8482722, -1.7255539 34.8482614)",,,
585468444,False,,,residential,,True,55.948,,"LINESTRING (-1.7251503 34.8482722, -1.7251191 34.8477697)",,,
697924603,False,,,residential,,False,46.64,,"LINESTRING (-1.7251503 34.8482722, -1.7251807 34.8486909)",,,
379582311,False,2,RN 7,primary,50,False,28.219,,"LINESTRING (-1.7268734 34.8461786, -1.727166 34.8462607)",,,
379582311,False,2,RN 7,primary,50,True,12.084,,"LINESTRING (-1.7268734 34.8461786, -1.7267498 34.8461396)",,,
314765798,True,,,tertiary_link,30,False,34.445,,"LINESTRING (-1.7268734 34.8461786, -1.7269323 34.8462885, -1.7269845 34.8463784, -1.7270132 34.8464654)",,,
91732274,False,,,residential,,False,47.015,,"LINESTRING (-1.7266654 34.8477132, -1.7266491 34.8472906)",,,
91732274,False,,,residential,,True,54.88,,"LINESTRING (-1.7266654 34.8477132, -1.7266843 34.8482065)",,,
93096043,False,,,residential,,False,104.193,,"LINESTRING (-1.7266654 34.8477132, -1.7255246 34.8477521)",,,
93096133,False,,,residential,,True,49.519,,"LINESTRING (-1.7283574 34.8496687, -1.7284052 34.8501123)",,,
93096154,False,,,residential,,False,73.002,,"LINESTRING (-1.7283574 34.8496687, -1.7275583 34.8496998)",,,
93096154,False,,,residential,,True,25.615,,"LINESTRING (-1.7283574 34.8496687, -1.7286375 34.8496536)",,,
91732264,False,3,,residential,40,False,55.137,شارع أول نوفمبر,"LINESTRING (-1.726181 34.8487671, -1.7255779 34.8487972)",,,
91732264,False,3,,residential,40,True,67.994,شارع أول نوفمبر,"LINESTRING (-1.726181 34.8487671, -1.7269261 34.848765)",,,
91732275,False,,,residential,,False,13.708,,"LINESTRING (-1.726181 34.8487671, -1.7261756 34.8486439)",,,
91732275,False,,,residential,,True,14.048,,"LINESTRING (-1.726181 34.8487671, -1.7261848 34.8488934)",,,
91732275,False,,,residential,,False,49.04,,"LINESTRING (-1.7262055 34.8493341, -1.7261848 34.8488934)",,,
91732275,False,,,residential,,True,46.465,,"LINESTRING (-1.7262055 34.8493341, -1.7262383 34.8497511)",,,
93096080,False,,,residential,,False,55.546,,"LINESTRING (-1.7262055 34.8493341, -1.7255971 34.8493498)",,,
93096080,False,,,residential,,True,86.283,,"LINESTRING (-1.7262055 34.8493341, -1.7271501 34.8492996)",,,
91732282,False,,,residential,,True,32.597,,"LINESTRING (-1.725042 34.8468869, -1.725399 34.846877)",,,
585468444,False,,,residential,,False,48.67,,"LINESTRING (-1.725042 34.8468869, -1.7250815 34.8473234)",,,
91732275,False,,,residential,,False,23.896,,"LINESTRING (-1.7262643 34.8502185, -1.7262483 34.850004)",,,
91732275,False,,,residential,,True,58.936,,"LINESTRING (-1.7262643 34.8502185, -1.7262868 34.8507482)",,,
93096061,False,,,residential,,True,55.505,,"LINESTRING (-1.7262643 34.8502185, -1.7256567 34.8502418)",,,
93096164,False,,,residential,,False,36.104,,"LINESTRING (-1.7262643 34.8502185, -1.7266588 34.8501937)",,,
90795486,False,,,residential,,False,29.452,,"LINESTRING (-1.7287015 34.8472383, -1.7283789 34.8472461)",,,
90795486,False,,,residential,,True,63.25,,"LINESTRING (-1.7287015 34.8472383, -1.7293934 34.8472047)",,,
93096073,False,,,residential,,True,46.338,,"LINESTRING (-1.7287015 34.8472383, -1.7287184 34.8476548)",,,
93096133,False,,,residential,,False,61.011,,"LINESTRING (-1.7284453 34.85066, -1.7284052 34.8501123)",,,
93096133,False,,,residential,,True,40.104,,"LINESTRING (-1.7284453 34.85066, -1.728465 34.8510203)",,,
93096167,False,,,residential,,False,109.552,,"LINESTRING (-1.7284453 34.85066, -1.7272458 34.8507011)",,,
93096167,False,,,residential,,True,27.164,,"LINESTRING (-1.7284453 34.85066, -1.7287426 34.8506476)",,,
91732285,False,,,residential,,False,47.958,,"LINESTRING (-1.7255246 34.8477521, -1.7254871 34.8473219)",,,
91732285,False,,,residential,,True,56.695,,"LINESTRING (-1.7255246 34.8477521, -1.7255539 34.8482614)",,,
93096043,False,,,residential,,False,37.056,,"LINESTRING (-1.7255246 34.8477521, -1.7251191 34.8477697)",,,
93096043,False,,,residential,,True,104.193,,"LINESTRING (-1.7255246 34.8477521, -1.7266654 34.8477132)",,,
91732276,False,,,residential,,False,21.597,,"LINESTRING (-1.7285163 34.8481014, -1.7287526 34.8480906)",,,
91732276,False,,,residential,,True,13.31,,"LINESTRING (-1.7285163 34.8481014, -1.7283708 34.8481098)",,,
93096011,False,,,residential,,True,47.104,,"LINESTRING (-1.7285163 34.8481014, -1.7285599 34.8485235)",,,
93096167,False,,,residential,,True,132.533,,"LINESTRING (-1.724225 34.8508468, -1.7256747 34.8507742)",,,
585468440,False,,,residential,,False,60.207,,"LINESTRING (-1.724225 34.8508468, -1.7242158 34.8503054)",,,
585468440,False,,,residential,,True,41.832,,"LINESTRING (-1.724225 34.8508468, -1.724222 34.851223)",,,
91732275,False,,,residential,,False,28.136,,"LINESTRING (-1.7262483 34.850004, -1.7262383 34.8497511)",,,
91732275,False,,,residential,,True,23.896,,"LINESTRING (-1.7262483 34.850004, -1.7262643 34.8502185)",,,
93096038,False,,,residential,,True,42.99,,"LINESTRING (-1.7262483 34.850004, -1.7266588 34.8501937)",,,
93096151,False,,,residential,,False,14.112,,"LINESTRING (-1.7255759 34.8486703, -1.7255779 34.8487972)",,,
93096151,False,,,residential,,True,45.512,,"LINESTRING (-1.7255759 34.8486703, -1.7255539 34.8482614)",,,
314765800,True,,,residential,40,False,36.136,شارع أول نوفمبر,"LINESTRING (-1.7255759 34.8486703, -1.7251807 34.8486909)",,,
91732264,False,3,,residential,40,True,55.137,شارع أول نوفمبر,"LINESTRING (-1.7255779 34.8487972, -1.726181 34.8487671)",,,
93096151,False,,,residential,,False,12.387,,"LINESTRING (-1.7255779 34.8487972, -1.7255783 34.8489086)",,,
93096151,False,,,residential,,True,14.112,,"LINESTRING (-1.7255779 34.8487972, -1.7255759 34.8486703)",,,
93096011,False,,,residential,,False,46.098,,"LINESTRING (-1.7286131 34.8492395, -1.7285892 34.8488254)",,,
93096011,False,,,residential,,True,46.1,,"LINESTRING (-1.7286131 34.8492395, -1.7286375 34.8496536)",,,
93096080,False,,,residential,,False,133.671,,"LINESTRING (-1.7286131 34.8492395, -1.7271501 34.8492996)",,,
93096080,False,,,residential,,True,82.284,,"LINESTRING (-1.7286131 34.8492395, -1.7295138 34.8492045)",,,
91732276,False,,,residential,,False,63.239,,"LINESTRING (-1.7287526 34.8480906, -1.7294437 34.8480485)",,,
91732276,False,,,residential,,True,21.597,,"LINESTRING (-1.7287526 34.8480906, -1.7285163 34.8481014)",,,
93096073,False,,,residential,,False,48.559,,"LINESTRING (-1.7287526 34.8480906, -1.7287184 34.8476548)",,,
314766959,True,,,residential,40,False,81.85,شارع أول نوفمبر,"LINESTRING (-1.7294558 34.8484879, -1.7285599 34.8485235)",,,
314767749,False,2,RN 99,primary,40,True,17.363,,"LINESTRING (-1.7294558 34.8484879, -1.729464 34.8486439)",,,
314767749,False,2,RN 99,primary,40,False,48.985,,"LINESTRING (-1.7294558 34.8484879, -1.7294347 34.848084, -1.7294437 34.8480485)",,,
93095998,False,,,residential,,False,79.4,,"LINESTRING (-1.7286837 34.8501016, -1.7295527 34.8500654)",,,
93095998,False,,,residential,,True,25.442,,"LINESTRING (-1.7286837 34.8501016, -1.7284052 34.8501123)",,,
93096011,False,,,residential,,False,49.993,,"LINESTRING (-1.7286837 34.8501016, -1.7286375 34.8496536)",,,
93096011,False,,,residential,,True,60.95,,"LINESTRING (-1.7286837 34.8501016, -1.7287426 34.8506476)",,,
93096080,False,,,residential,,False,113.702,,"LINESTRING (-1.7255971 34.8493498, -1.7243533 34.8494106)",,,
93096080,False,,,residential,,True,55.546,,"LINESTRING (-1.7255971 34.8493498, -1.7262055 34.8493341)",,,
93096151,False,,,residential,,False,34.99,,"LINESTRING (-1.7255971 34.8493498, -1.7256181 34.849664)",,,
93096151,False,,,residential,,True,49.089,,"LINESTRING (-1.7255971 34.8493498, -1.7255783 34.8489086)",,,
93096011,False,,,residential,,False,46.1,,"LINESTRING (-1.7286375 34.8496536, -1.7286131 34.8492395)",,,
93096011,False,,,residential,,True,49.993,,"LINESTRING (-1.7286375 34.8496536, -1.7286837 34.8501016)",,,
93096154,False,,,residential,,False,25.615,,"LINESTRING (-1.7286375 34.8496536, -1.7283574 34.8496687)",,,
93096154,False,,,residential,,True,82.697,,"LINESTRING (-1.7286375 34.8496536, -1.7295416 34.8496025)",,,
93096154,False,,,residential,,True,130.562,,"LINESTRING (-1.7241967 34.8498367, -1.7256251 34.849769)",,,
585468440,False,,,residential,,True,52.146,,"LINESTRING (-1.7241967 34.8498367, -1.7242158 34.8503054)",,,
93096154,False,,,residential,,False,82.697,,"LINESTRING (-1.7295416 34.8496025, -1.7286375 34.8496536)",,,
314767749,False,2,RN 99,primary,40,False,44.328,,"LINESTRING (-1.7295416 34.8496025, -1.7295138 34.8492045)",,,
698149662,False,2,RN 99,primary,40,True,51.482,,"LINESTRING (-1.7295416 34.8496025, -1.7295527 34.8500654)",,,
93096043,False,,,residential,,True,37.056,,"LINESTRING (-1.7251191 34.8477697, -1.7255246 34.8477521)",,,
585468444,False,,,residential,,False,55.948,,"LINESTRING (-1.7251191 34.8477697, -1.7251503 34.8482722)",,,
585468444,False,,,residential,,True,49.745,,"LINESTRING (-1.7251191 34.8477697, -1.7250815 34.8473234)",,,
91732275,False,,,residential,,False,58.936,,"LINESTRING (-1.7262868 34.8507482, -1.7262643 34.8502185)",,,
93096167,False,,,residential,,False,55.93,,"LINESTRING (-1.7262868 34.8507482, -1.7256747 34.8507742)",,,
