osmid,highway,oneway,reversed,length,ref,lanes,geometry,junction,name
136360134,residential,False,False,164.962,,,"LINESTRING (2.9195967 36.1357411, 2.9203132 36.1360282, 2.92035 36.135673, 2.920156 36.1356898, 2.9200404 36.1356891, 2.9199358 36.1356783, 2.9198526 36.1356609, 2.919759 36.1356594)",,Cité des 108 Logements
136360134,residential,False,True,17.362000000000002,,,"LINESTRING (2.9195967 36.1357411, 2.9196946 36.1356789, 2.919759 36.1356594)",,Cité des 108 Logements
136360134,residential,False,False,16.213,,,"LINESTRING (2.9194359 36.1358074, 2.9195967 36.1357411)",,Cité des 108 Logements
136360134,residential,False,True,23.269,,,"LINESTRING (2.9194359 36.1358074, 2.9193148 36.1359924)",,Cité des 108 Logements
187986311,residential,False,True,34.739,,,"LINESTRING (2.9194359 36.1358074, 2.9190622 36.1358881)",,
136360075,tertiary,False,False,25.477,,,"LINESTRING (2.9193148 36.1359924, 2.9190622 36.1358881)",,
136360075,tertiary,False,True,94.222,,,"LINESTRING (2.9193148 36.1359924, 2.9202578 36.1363639)",,
136360134,residential,False,False,23.269,,,"LINESTRING (2.9193148 36.1359924, 2.9194359 36.1358074)",,Cité des 108 Logements
136363028,residential,False,False,184.737,,,"LINESTRING (2.9193148 36.1359924, 2.9188826 36.1376167)",,Tibibi
136360075,tertiary,False,False,94.222,,,"LINESTRING (2.9202578 36.1363639, 2.9193148 36.1359924)",,
136360075,tertiary,False,True,58.474,,,"LINESTRING (2.9202578 36.1363639, 2.920843 36.1365945)",,
136363127,residential,False,False,61.305,,,"LINESTRING (2.9202578 36.1363639, 2.9200914 36.1368986)",,Tibibi
136362497,residential,False,False,24.377,,,"LINESTRING (2.9195614 36.1365765, 2.9195036 36.1367907)",,Tibibi
136362495,residential,False,True,54.132,,,"LINESTRING (2.9195036 36.1367907, 2.9200914 36.1368986)",,Tibibi
136362497,residential,False,False,102.483,,,"LINESTRING (2.9195036 36.1367907, 2.9192549 36.1376902)",,Tibibi
136362497,residential,False,True,24.377,,,"LINESTRING (2.9195036 36.1367907, 2.9195614 36.1365765)",,Tibibi
136362495,residential,False,False,54.132,,,"LINESTRING (2.9200914 36.1368986, 2.9195036 36.1367907)",,Tibibi
136363127,residential,False,False,103.715,,,"LINESTRING (2.9200914 36.1368986, 2.9198099 36.1378032)",,Tibibi
136363127,residential,False,True,61.305,,,"LINESTRING (2.9200914 36.1368986, 2.9202578 36.1363639)",,Tibibi
136363028,residential,False,True,184.737,,,"LINESTRING (2.9188826 36.1376167, 2.9193148 36.1359924)",,Tibibi
136363128,residential,False,True,34.418,,,"LINESTRING (2.9188826 36.1376167, 2.9192549 36.1376902)",,Tibibi
136362494,residential,False,False,294.30099999999993,,,"LINESTRING (2.9188826 36.1376167, 2.9186495 36.1385766, 2.919285 36.1386998, 2.9193874 36.1387082, 2.9194448 36.1386888, 2.9195012 36.1386475, 2.919518 36.1385885, 2.9194908 36.1383709, 2.9194908 36.1382831, 2.9195096 36.1380934, 2.9195242 36.1380411, 2.919575 36.1379791, 2.9197035 36.1378622, 2.9198099 36.1378032)",,Tibibi
136362497,residential,False,True,102.483,,,"LINESTRING (2.9192549 36.1376902, 2.9195036 36.1367907)",,Tibibi
136363128,residential,False,False,34.418,,,"LINESTRING (2.9192549 36.1376902, 2.9188826 36.1376167)",,Tibibi
136363128,residential,False,True,51.399,,,"LINESTRING (2.9192549 36.1376902, 2.9198099 36.1378032)",,Tibibi
136363127,residential,False,True,103.715,,,"LINESTRING (2.9198099 36.1378032, 2.9200914 36.1368986)",,Tibibi
136363128,residential,False,False,51.399,,,"LINESTRING (2.9198099 36.1378032, 2.9192549 36.1376902)",,Tibibi
136363128,residential,False,True,61.863,,,"LINESTRING (2.9198099 36.1378032, 2.9204777 36.1379398)",,Tibibi
136362494,residential,False,True,294.30100000000004,,,"LINESTRING (2.9198099 36.1378032, 2.9197035 36.1378622, 2.919575 36.1379791, 2.9195242 36.1380411, 2.9195096 36.1380934, 2.9194908 36.1382831, 2.9194908 36.1383709, 2.919518 36.1385885, 2.9195012 36.1386475, 2.9194448 36.1386888, 2.9193874 36.1387082, 2.919285 36.1386998, 2.9186495 36.1385766, 2.9188826 36.1376167)",,Tibibi
136363128,residential,False,False,61.863,,,"LINESTRING (2.9204777 36.1379398, 2.9198099 36.1378032)",,Tibibi
136360030,trunk,True,False,153.29299999999998,RN 1,2,"LINESTRING (2.9204777 36.1379398, 2.9205602 36.1377379, 2.920843 36.1365945)",,
136364350,tertiary,False,True,21.073,,,"LINESTRING (2.917154 36.1351498, 2.91692 36.1351357)",,
187986299,tertiary,True,False,6.416,,,"LINESTRING (2.917154 36.1351498, 2.9172203 36.1351283)",roundabout,
136360075,tertiary,False,False,17.838,,,"LINESTRING (2.9183587 36.1355975, 2.9181866 36.1355174)",,
136360075,tertiary,False,True,70.961,,,"LINESTRING (2.9183587 36.1355975, 2.9190622 36.1358881)",,
187986298,residential,False,True,17.383,,,"LINESTRING (2.9183587 36.1355975, 2.9183317 36.1357523)",,
136364350,tertiary,False,False,261.32,,,"LINESTRING (2.91423 36.1356402, 2.9144071 36.1357245, 2.9145785 36.1357793, 2.9147853 36.1358046, 2.91499 36.135808, 2.9151654 36.1357793, 2.9157528 36.1355607, 2.9159303 36.1354961, 2.91692 36.1351357)",,
136364415,tertiary,False,True,86.107,,,"LINESTRING (2.91423 36.1356402, 2.9140851 36.1358043, 2.9140273 36.1359008, 2.9139985 36.1360023, 2.9139905 36.1361229, 2.9140034 36.1363634)",,
187960937,residential,False,True,34.205,,,"LINESTRING (2.91423 36.1356402, 2.9140134 36.1355461, 2.9138874 36.1355071)",,
187960948,residential,False,False,51.307,,,"LINESTRING (2.9140106 36.1369032, 2.9144031 36.1372385)",,
187960948,residential,False,True,88.735,,,"LINESTRING (2.9140106 36.1369032, 2.9133566 36.136305)",,
187986321,residential,False,True,49.035,,,"LINESTRING (2.9140106 36.1369032, 2.9144158 36.1366076)",,
136364415,tertiary,False,False,60.2,,,"LINESTRING (2.9140106 36.1369032, 2.9140279 36.1368196, 2.9140034 36.1363634)",,
136364348,tertiary,True,False,74.915,,,"LINESTRING (2.9128406 36.1378049, 2.9134395 36.1373359)",,
187869620,tertiary,False,False,86.39,,,"LINESTRING (2.9128406 36.1378049, 2.9121857 36.1372358)",,
187869620,tertiary,False,True,27.481,,,"LINESTRING (2.9128406 36.1378049, 2.9130348 36.1379959)",,
187869586,residential,True,False,17.081000000000003,,,"LINESTRING (2.9161389 36.1312416, 2.9161403 36.13128, 2.9161254 36.1313164, 2.9160959 36.1313466, 2.9160554 36.1313667)",roundabout,
187869616,residential,False,False,132.314,,,"LINESTRING (2.9157083 36.1343509, 2.9144473 36.1337355)",,
187869616,residential,False,True,79.656,,,"LINESTRING (2.9157083 36.1343509, 2.916475 36.1347111)",,
187989772,residential,False,False,53.767,,,"LINESTRING (2.9157083 36.1343509, 2.9152768 36.1346861)",,
187989772,residential,False,True,130.663,,,"LINESTRING (2.9157083 36.1343509, 2.9165868 36.1334142)",,
787019417,secondary,False,False,189.192,CW 144,,"LINESTRING (2.9128595 36.1319097, 2.9149631 36.1318186)",,
187869572,residential,False,True,138.06799999999998,,,"LINESTRING (2.9128595 36.1319097, 2.9128415 36.1315449, 2.9133153 36.1315245, 2.9133028 36.1313044, 2.9136403 36.1312888)",,
787019417,secondary,False,True,41.244,CW 144,,"LINESTRING (2.9128595 36.1319097, 2.912632 36.1319195, 2.9124006 36.1319165)",,
272517487,residential,False,True,116.083,,,"LINESTRING (2.9201868 36.1311023, 2.9188953 36.1311444)",,
187869601,residential,False,False,170.239,,,"LINESTRING (2.9201868 36.1311023, 2.920062 36.1312134, 2.9199119 36.1313196, 2.918702 36.1320497)",,
187869586,residential,True,False,4.344,,,"LINESTRING (2.9160554 36.1313667, 2.916008 36.1313745)",roundabout,
187986312,residential,False,False,8.899,,,"LINESTRING (2.9160554 36.1313667, 2.9160734 36.1314454)",,
787019417,secondary,False,True,49.004,CW 144,,"LINESTRING (2.9196781 36.1324483, 2.9194236 36.1323408, 2.9191924 36.1322475)",,
1239109024,secondary,True,False,39.364000000000004,,,"LINESTRING (2.9196781 36.1324483, 2.9198036 36.1324466, 2.9199354 36.1324325, 2.9201114 36.1324026)",,
104832926,trunk,True,False,45.187,RN 1,2,"LINESTRING (2.9195363 36.1393043, 2.9194129 36.1394169, 2.9193539 36.1395036, 2.9192828 36.1396498)",,
187869618,trunk,True,False,62.809,RN 1,,"LINESTRING (2.9195363 36.1393043, 2.9194907 36.1394039, 2.9194827 36.1394581, 2.9194898 36.1395222, 2.9195273 36.139585, 2.9195702 36.139637, 2.9196346 36.1396846, 2.9197053 36.1397093, 2.9197911 36.1397375)",,
136360030,trunk,True,False,78.72399999999999,RN 1,2,"LINESTRING (2.9204647 36.1331981, 2.9204139 36.1330466, 2.9203637 36.13291, 2.920285 36.132787, 2.920104 36.1325599)",,
187869608,secondary,True,False,158.578,,,"LINESTRING (2.9204647 36.1331981, 2.9202585 36.132947, 2.9201773 36.1328447, 2.9200942 36.1327558, 2.9200137 36.1326822, 2.9199279 36.1326259, 2.9197804 36.1325457, 2.9195899 36.1324526, 2.9191924 36.1322475)",,
187869547,residential,False,False,37.362,,,"LINESTRING (2.9152928 36.1312467, 2.9157088 36.1312502)",,
187869575,residential,False,False,36.897,,,"LINESTRING (2.9152928 36.1312467, 2.915592 36.1314741)",,
187869575,residential,False,True,67.46199999999999,,,"LINESTRING (2.9152928 36.1312467, 2.9151339 36.1311259, 2.9150195 36.1310531, 2.9149273 36.1310067, 2.9148317 36.1309773, 2.9147405 36.1309621, 2.9146574 36.1309578)",,
187869547,residential,False,True,11.01,,,"LINESTRING (2.9158312 36.1312558, 2.9157088 36.1312502)",,
272517486,residential,True,False,9.161,,,"LINESTRING (2.9158312 36.1312558, 2.9158988 36.1311941)",,
92161836,primary,False,False,23.575,RN 62,,"LINESTRING (2.9130348 36.1379959, 2.9132173 36.1381483)",,
92161836,primary,False,True,51.179,RN 62,,"LINESTRING (2.9130348 36.1379959, 2.9126123 36.1383048)",,
187869620,tertiary,False,False,27.481,,,"LINESTRING (2.9130348 36.1379959, 2.9128406 36.1378049)",,
187869601,residential,False,False,28.402,,,"LINESTRING (2.917403 36.1332814, 2.9173263 36.1335292)",,
187869601,residential,False,True,9.145,,,"LINESTRING (2.917403 36.1332814, 2.9174477 36.1332075)",,
344181086,residential,True,False,53.442,,,"LINESTRING (2.917403 36.1332814, 2.9168283 36.1331567)",,Avenue de la République
92161836,primary,False,True,79.491,RN 62,,"LINESTRING (2.9185108 36.1397051, 2.9176268 36.1397424)",,
92161836,primary,False,False,40.909,RN 62,,"LINESTRING (2.9185108 36.1397051, 2.9186172 36.1397006, 2.9187784 36.1397008, 2.9189656 36.139713)",,
187869616,residential,False,False,79.656,,,"LINESTRING (2.916475 36.1347111, 2.9157083 36.1343509)",,
187869616,residential,False,True,3.97,,,"LINESTRING (2.916475 36.1347111, 2.9165131 36.1347292)",,
187869601,residential,False,True,153.259,,,"LINESTRING (2.916475 36.1347111, 2.916815 36.1342997, 2.9169612 36.1341416, 2.917167 36.1338793, 2.9172297 36.1337978, 2.9172887 36.1336505, 2.9173263 36.1335292)",,
187869559,residential,False,False,75.845,,,"LINESTRING (2.9124006 36.1319165, 2.9119524 36.1313384)",,
787019417,secondary,False,False,41.244,CW 144,,"LINESTRING (2.9124006 36.1319165, 2.912632 36.1319195, 2.9128595 36.1319097)",,
787019417,secondary,False,True,49.228,CW 144,,"LINESTRING (2.9191924 36.1322475, 2.918702 36.1320497)",,
787019417,secondary,False,False,49.004,CW 144,,"LINESTRING (2.9191924 36.1322475, 2.9194236 36.1323408, 2.9196781 36.1324483)",,
187986325,residential,True,False,24.332,,,"LINESTRING (2.9161353 36.1310228, 2.9161389 36.1312416)",,
272517487,residential,False,False,163.43099999999998,,,"LINESTRING (2.9161353 36.1310228, 2.9162452 36.1310033, 2.9169319 36.1309773, 2.9177526 36.130947, 2.9178617 36.1309504, 2.9179297 36.1309621, 2.9179476 36.1309684)",,
187869547,residential,False,False,11.01,,,"LINESTRING (2.9157088 36.1312502, 2.9158312 36.1312558)",,
187869547,residential,False,True,37.362,,,"LINESTRING (2.9157088 36.1312502, 2.9152928 36.1312467)",,
187869616,residential,False,True,132.314,,,"LINESTRING (2.9144473 36.1337355, 2.9157083 36.1343509)",,
187960941,residential,False,False,95.847,,,"LINESTRING (2.9144473 36.1337355, 2.9143219 36.1328795)",,
187869616,residential,False,False,191.91400000000002,,,"LINESTRING (2.9144473 36.1337355, 2.913598 36.1333776, 2.9132509 36.1332077, 2.9125876 36.1328869)",,
187960941,residential,False,True,104.374,,,"LINESTRING (2.9144473 36.1337355, 2.9142978 36.1339085, 2.9141851 36.1340839, 2.9140617 36.1343417, 2.9139327 36.134573)",,
187986358,residential,True,False,28.163,,,"LINESTRING (2.916008 36.1313745, 2.9156945 36.1313806)",,
187869586,residential,True,False,27.869,,,"LINESTRING (2.916008 36.1313745, 2.915961 36.1313687, 2.9159193 36.1313503, 2.9158879 36.1313214, 2.9158706 36.1312857, 2.9158696 36.1312473, 2.9158756 36.1312277, 2.9158988 36.1311941)",roundabout,
187869575,residential,False,False,67.46199999999999,,,"LINESTRING (2.9146574 36.1309578, 2.9147405 36.1309621, 2.9148317 36.1309773, 2.9149273 36.1310067, 2.9150195 36.1310531, 2.9151339 36.1311259, 2.9152928 36.1312467)",,
187986333,residential,False,True,118.36099999999999,,,"LINESTRING (2.9146574 36.1309578, 2.9146861 36.1313547, 2.9149257 36.1313464, 2.9149631 36.1318186)",,
187869575,residential,False,True,36.897,,,"LINESTRING (2.915592 36.1314741, 2.9152928 36.1312467)",,
187869579,residential,False,False,13.886,,,"LINESTRING (2.915592 36.1314741, 2.9156945 36.1313806)",,
187869579,residential,False,True,49.455,,,"LINESTRING (2.915592 36.1314741, 2.9152271 36.1318072)",,
187869586,residential,True,False,27.576999999999998,,,"LINESTRING (2.9158988 36.1311941, 2.9159347 36.131169, 2.9159792 36.1311554, 2.9160072 36.1311534, 2.9160539 36.1311608, 2.9160947 36.1311805, 2.9161246 36.1312104, 2.9161389 36.1312416)",roundabout,
272517486,residential,True,False,28.726999999999997,,,"LINESTRING (2.9158988 36.1311941, 2.9160038 36.1311008, 2.9160762 36.1310509, 2.9161353 36.1310228)",,
541925440,primary,True,False,19.49,,,"LINESTRING (2.9197911 36.1397375, 2.9200075 36.1397509)",,
187960936,residential,False,False,89.507,,,"LINESTRING (2.9145139 36.1382609, 2.913832 36.1376738)",,
187960951,residential,False,False,74.958,,,"LINESTRING (2.9145139 36.1382609, 2.9139111 36.1387272)",,
187960951,residential,False,True,70.922,,,"LINESTRING (2.9145139 36.1382609, 2.9151075 36.1378402)",,
187960937,residential,False,True,59.211,,,"LINESTRING (2.9130613 36.1355266, 2.9124175 36.1356415)",,
187960937,residential,False,False,74.65,,,"LINESTRING (2.9130613 36.1355266, 2.9132812 36.1355006, 2.9134287 36.1354898, 2.9136236 36.1354825, 2.9137656 36.1354911, 2.9138874 36.1355071)",,
187960940,residential,False,False,95.928,,,"LINESTRING (2.9130613 36.1355266, 2.9131739 36.1356934, 2.9133724 36.1359772, 2.9134099 36.136066, 2.9134236 36.1361555, 2.9134099 36.1362372, 2.9133566 36.136305)",,
187960940,residential,False,True,90.012,,,"LINESTRING (2.9130613 36.1355266, 2.9129915 36.1353187, 2.912962 36.1351562, 2.9129435 36.1350052, 2.9129298 36.1347273)",,
187960938,residential,False,False,131.944,,,"LINESTRING (2.914939 36.1393986, 2.9135524 36.1390061)",,
187960938,residential,False,True,72.471,,,"LINESTRING (2.914939 36.1393986, 2.9157006 36.1396142)",,
187960949,residential,False,False,38.382,,,"LINESTRING (2.914939 36.1393986, 2.9150687 36.1390697)",,
"[187960949, 187960942]",residential,False,"[False, True]",172.759,,,"LINESTRING (2.914939 36.1393986, 2.9148396 36.1396099, 2.9143034 36.139591, 2.9139813 36.139573, 2.9138793 36.1395665, 2.9137452 36.1395449, 2.9132263 36.1394095)",,
187960930,unclassified,False,False,70.52,,,"LINESTRING (2.9144031 36.1372385, 2.913832 36.1376738)",,
187960948,residential,False,False,92.075,,,"LINESTRING (2.9144031 36.1372385, 2.9151075 36.1378402)",,
187960948,residential,False,True,51.307,,,"LINESTRING (2.9144031 36.1372385, 2.9140106 36.1369032)",,
136364348,tertiary,True,False,70.322,,,"LINESTRING (2.9134395 36.1373359, 2.9140106 36.1369032)",,
187960936,residential,False,False,90.446,,,"LINESTRING (2.9134395 36.1373359, 2.9127541 36.1367399)",,
187960936,residential,False,True,51.518,,,"LINESTRING (2.9134395 36.1373359, 2.913832 36.1376738)",,
187960945,residential,False,False,45.562,,,"LINESTRING (2.9135736 36.1346277, 2.9137962 36.1349959)",,
187960950,residential,False,False,19.81,,,"LINESTRING (2.9135736 36.1346277, 2.9133536 36.1346407)",,
187960950,residential,False,True,32.818,,,"LINESTRING (2.9135736 36.1346277, 2.9139327 36.134573)",,
312869764,residential,False,True,52.447,,,"LINESTRING (2.9135736 36.1346277, 2.913313 36.1342056)",,
187960950,residential,False,True,34.26,,,"LINESTRING (2.9117416 36.1349699, 2.9121147 36.1349056)",,
187960948,residential,False,True,92.075,,,"LINESTRING (2.9151075 36.1378402, 2.9144031 36.1372385)",,
187960951,residential,False,False,70.922,,,"LINESTRING (2.9151075 36.1378402, 2.9145139 36.1382609)",,
375972640,residential,False,False,69.499,,,"LINESTRING (2.9151075 36.1378402, 2.9156455 36.1382895)",,
187960951,residential,False,True,58.282,,,"LINESTRING (2.9151075 36.1378402, 2.9154246 36.1376155, 2.9155208 36.1375282, 2.9155884 36.1374901)",,
187960941,residential,False,False,57.43,,,"LINESTRING (2.9138874 36.1355071, 2.9137962 36.1349959)",,
187960937,residential,False,False,34.205,,,"LINESTRING (2.9138874 36.1355071, 2.9140134 36.1355461, 2.91423 36.1356402)",,
187960937,residential,False,True,74.64999999999999,,,"LINESTRING (2.9138874 36.1355071, 2.9137656 36.1354911, 2.9136236 36.1354825, 2.9134287 36.1354898, 2.9132812 36.1355006, 2.9130613 36.1355266)",,
187960941,residential,False,True,95.847,,,"LINESTRING (2.9143219 36.1328795, 2.9144473 36.1337355)",,
187989760,residential,False,True,60.1,,,"LINESTRING (2.9143219 36.1328795, 2.9136674 36.1327668)",,Avenue de la République
187960941,residential,False,False,66.807,,,"LINESTRING (2.9143219 36.1328795, 2.9142978 36.1327452, 2.9142978 36.1322801)",,
187989742,residential,False,True,202.326,,,"LINESTRING (2.9143219 36.1328795, 2.9144158 36.132769, 2.9146062 36.1326174, 2.9146733 36.1325849, 2.9147296 36.1325849, 2.9148127 36.1326022, 2.9153733 36.1327538, 2.9154297 36.1327668, 2.915655 36.132795, 2.9157944 36.132808, 2.9158722 36.1328037, 2.9159395 36.1327805, 2.9160012 36.1327177, 2.9160439 36.1326347, 2.9160546 36.1325524, 2.9160358 36.1324592)",,
187989760,residential,False,False,115.246,,,"LINESTRING (2.9143219 36.1328795, 2.9153921 36.1330658, 2.9155131 36.1330751, 2.9155799 36.1330716)",,Avenue de la République
92161836,primary,False,False,134.212,RN 62,,"LINESTRING (2.9150687 36.1390697, 2.9164748 36.1394788)",,
187960949,residential,False,True,38.382,,,"LINESTRING (2.9150687 36.1390697, 2.914939 36.1393986)",,
92161836,primary,False,True,110.846,RN 62,,"LINESTRING (2.9150687 36.1390697, 2.9139215 36.1387359, 2.9139111 36.1387272)",,
187960950,residential,False,False,32.818,,,"LINESTRING (2.9139327 36.134573, 2.9135736 36.1346277)",,
187960941,residential,False,False,104.374,,,"LINESTRING (2.9139327 36.134573, 2.9140617 36.1343417, 2.9141851 36.1340839, 2.9142978 36.1339085, 2.9144473 36.1337355)",,
187960941,residential,False,True,48.9,,,"LINESTRING (2.9139327 36.134573, 2.9139276 36.1345822, 2.9138418 36.1347771, 2.9138176 36.1348443, 2.9138016 36.1349179, 2.9137962 36.1349959)",,
187960939,residential,False,False,76.365,,,"LINESTRING (2.9123907 36.1390857, 2.912549 36.1390012, 2.9126458 36.1389607, 2.9127501 36.1389319, 2.9128279 36.1389275, 2.9131057 36.1387383)",,
187960947,residential,False,False,31.981,,,"LINESTRING (2.9123907 36.1390857, 2.9122515 36.139108, 2.9121171 36.139155, 2.912064 36.139189)",,
187960947,residential,False,True,90.923,,,"LINESTRING (2.9123907 36.1390857, 2.9125168 36.1390857, 2.9126214 36.1391095, 2.9129542 36.1392054, 2.9130562 36.1392423, 2.9131578 36.1392936, 2.9132544 36.1393651, 2.9132263 36.1394095)",,
"[611243969, 187960935]",residential,False,True,87.973,,,"LINESTRING (2.9123988 36.1363173, 2.9126402 36.136131, 2.9124175 36.1356415)",,
187960935,residential,False,True,86.228,,,"LINESTRING (2.9124175 36.1356415, 2.9121147 36.1349056)",,
187960937,residential,False,False,59.211,,,"LINESTRING (2.9124175 36.1356415, 2.9130613 36.1355266)",,
"[611243969, 187960935]",residential,False,False,87.973,,,"LINESTRING (2.9124175 36.1356415, 2.9126402 36.136131, 2.9123988 36.1363173)",,
92161836,primary,False,True,134.212,RN 62,,"LINESTRING (2.9164748 36.1394788, 2.9150687 36.1390697)",,
92161836,primary,False,False,108.26899999999999,RN 62,,"LINESTRING (2.9164748 36.1394788, 2.9172421 36.139702, 2.9174014 36.1397332, 2.9175586 36.1397453, 2.9176268 36.1397424)",,
187960932,residential,False,True,71.56700000000001,,,"LINESTRING (2.9164748 36.1394788, 2.9162507 36.1395477, 2.9159527 36.1395969, 2.9157006 36.1396142)",,
92161836,primary,False,False,51.179,RN 62,,"LINESTRING (2.9126123 36.1383048, 2.9130348 36.1379959)",,
92161836,primary,False,True,104.064,RN 62,,"LINESTRING (2.9126123 36.1383048, 2.9117539 36.1389335)",,
322322964,residential,False,False,59.888,,,"LINESTRING (2.9126123 36.1383048, 2.9121219 36.1379398)",,
322322964,residential,False,True,65.473,,,"LINESTRING (2.9126123 36.1383048, 2.9131057 36.1387383)",,
322322964,residential,False,False,65.473,,,"LINESTRING (2.9131057 36.1387383, 2.9126123 36.1383048)",,
187960939,residential,False,True,76.365,,,"LINESTRING (2.9131057 36.1387383, 2.9128279 36.1389275, 2.9127501 36.1389319, 2.9126458 36.1389607, 2.912549 36.1390012, 2.9123907 36.1390857)",,
"[322322964, 187960951]",residential,False,True,58.528000000000006,,,"LINESTRING (2.9131057 36.1387383, 2.913476 36.1390637, 2.9135524 36.1390061)",,
187960941,residential,False,True,57.43,,,"LINESTRING (2.9137962 36.1349959, 2.9138874 36.1355071)",,
187960945,residential,False,True,45.562,,,"LINESTRING (2.9137962 36.1349959, 2.9135736 36.1346277)",,
187960941,residential,False,False,48.9,,,"LINESTRING (2.9137962 36.1349959, 2.9138016 36.1349179, 2.9138176 36.1348443, 2.9138418 36.1347771, 2.9139276 36.1345822, 2.9139327 36.134573)",,
187960935,residential,False,False,86.228,,,"LINESTRING (2.9121147 36.1349056, 2.9124175 36.1356415)",,
187960935,residential,False,True,49.591,,,"LINESTRING (2.9121147 36.1349056, 2.9119481 36.1344804)",,
187960950,residential,False,False,34.26,,,"LINESTRING (2.9121147 36.1349056, 2.9117416 36.1349699)",,
187960950,residential,False,True,75.864,,,"LINESTRING (2.9121147 36.1349056, 2.9124363 36.1348443, 2.9129298 36.1347273)",,
187960938,residential,False,True,131.944,,,"LINESTRING (2.9135524 36.1390061, 2.914939 36.1393986)",,
187960951,residential,False,True,44.714,,,"LINESTRING (2.9135524 36.1390061, 2.9139111 36.1387272)",,
"[322322964, 187960951]",residential,False,False,58.528000000000006,,,"LINESTRING (2.9135524 36.1390061, 2.913476 36.1390637, 2.9131057 36.1387383)",,
187960935,residential,False,False,49.591,,,"LINESTRING (2.9119481 36.1344804, 2.9121147 36.1349056)",,
