osmid,lanes,ref,highway,oneway,reversed,length,geometry,junction
253559969,2,RN 30,primary,False,False,104.50500000000001,"LINESTRING (4.2701314 36.3635656, 4.2700632 36.3638048, 4.2697467 36.3643608, 4.2697261 36.3644419)",
253559969,2,RN 30,primary,False,True,94.226,"LINESTRING (4.2701314 36.3635656, 4.2700926 36.3634494, 4.2700187 36.3633938, 4.2699059 36.3633699, 4.2698105 36.3633978, 4.2697233 36.3634388, 4.2693767 36.3636288, 4.2693228 36.3636556)",
583913864,,,residential,False,True,80.946,"LINESTRING (4.2701314 36.3635656, 4.2702042 36.3636376, 4.2702632 36.3637381, 4.2704938 36.3640804, 4.2706158 36.3641723)",
242652105,,,residential,False,False,68.233,"LINESTRING (4.270077 36.3649707, 4.2696309 36.3654682)",
253559969,2,RN 30,primary,False,False,30.242,"LINESTRING (4.270077 36.3649707, 4.2704136 36.3649483)",
253559969,2,RN 30,primary,False,True,72.599,"LINESTRING (4.270077 36.3649707, 4.2699286 36.3649146, 4.269821 36.3648355, 4.269743 36.3646322, 4.2697261 36.3644419)",
242652123,,,residential,False,False,91.73,"LINESTRING (4.2704375 36.3659768, 4.2696309 36.3654682)",
253559969,2,RN 30,primary,False,False,63.782,"LINESTRING (4.2704375 36.3659768, 4.2699942 36.3664258)",
253559969,2,RN 30,primary,False,True,13.182,"LINESTRING (4.2704375 36.3659768, 4.2705259 36.365882)",
241188210,,,tertiary,False,False,230.016,"LINESTRING (4.2739216 36.3665142, 4.2729197 36.3670909, 4.2727204 36.3671547, 4.2725765 36.3671555, 4.2724496 36.3671026, 4.2724161 36.3670222, 4.2724699 36.3669274, 4.2726467 36.3668362, 4.2729986 36.3666983)",
253559950,,,tertiary,False,False,458.14300000000003,"LINESTRING (4.2739216 36.3665142, 4.2736784 36.3657989, 4.2732353 36.3649662, 4.2728781 36.3642633, 4.2725016 36.3636438, 4.2721243 36.3629444, 4.2719677 36.362716)",
253559950,,,tertiary,False,True,253.80200000000002,"LINESTRING (4.2739216 36.3665142, 4.2746842 36.3665053, 4.2761779 36.3664796, 4.2767555 36.3664665)",
241188210,,,tertiary,False,False,229.88900000000004,"LINESTRING (4.2729986 36.3666983, 4.2730542 36.3666483, 4.2731183 36.3665907, 4.2731834 36.3664681, 4.2731922 36.3663443, 4.2731327 36.3661497, 4.2728808 36.365564, 4.2728105 36.365465, 4.2723413 36.3649078, 4.272309 36.3648558)",
241188210,,,tertiary,False,True,230.01600000000002,"LINESTRING (4.2729986 36.3666983, 4.2726467 36.3668362, 4.2724699 36.3669274, 4.2724161 36.3670222, 4.2724496 36.3671026, 4.2725765 36.3671555, 4.2727204 36.3671547, 4.2729197 36.3670909, 4.2739216 36.3665142)",
583913896,,,residential,False,False,249.345,"LINESTRING (4.2729986 36.3666983, 4.2729498 36.3666561, 4.2727907 36.3666561, 4.2726611 36.3666846, 4.2724608 36.3667367, 4.2722487 36.3667937, 4.2720602 36.3668364, 4.2719129 36.3668601, 4.2716184 36.3668696, 4.2714416 36.3668791, 4.2713356 36.3669455, 4.2712708 36.3670878, 4.2711529 36.3674578, 4.2710822 36.3675242, 4.2708352 36.3674535)",
242652116,,,residential,False,True,127.54799999999999,"LINESTRING (4.2697261 36.3644419, 4.2695615 36.3644875, 4.2693418 36.3645404, 4.2691796 36.3645683, 4.2689985 36.3645913, 4.268808 36.3645762, 4.2686303 36.3645912, 4.2685315 36.364592, 4.2684835 36.3646064, 4.2683413 36.3646491)",
253559969,2,RN 30,primary,False,False,72.59899999999999,"LINESTRING (4.2697261 36.3644419, 4.269743 36.3646322, 4.269821 36.3648355, 4.2699286 36.3649146, 4.270077 36.3649707)",
253559969,2,RN 30,primary,False,True,104.505,"LINESTRING (4.2697261 36.3644419, 4.2697467 36.3643608, 4.2700632 36.3638048, 4.2701314 36.3635656)",
253564750,,,residential,False,True,7.23,"LINESTRING (4.2670769 36.3639867, 4.2670667 36.3639222)",
242652119,,,residential,False,False,38.977,"LINESTRING (4.2670769 36.3639867, 4.2673215 36.3640535, 4.2674566 36.3641456)",
242652119,,,residential,False,True,295.75800000000004,"LINESTRING (4.2670769 36.3639867, 4.2670319 36.3640556, 4.2669466 36.3641982, 4.2669171 36.3643774, 4.2669466 36.3645978, 4.2669466 36.3647144, 4.2669653 36.3649347, 4.2670378 36.3651917, 4.2671316 36.365358, 4.267247 36.3656064, 4.267314 36.365885, 4.2673221 36.3661032, 4.2672979 36.3663969, 4.2673011 36.3665729)",
242652108,,,residential,False,True,61.902,"LINESTRING (4.2710093 36.3661442, 4.2715508 36.3664903)",
242652120,,,residential,False,False,82.349,"LINESTRING (4.2710093 36.3661442, 4.2704431 36.3667278)",
242652121,,,residential,False,True,52.385,"LINESTRING (4.2710093 36.3661442, 4.2708653 36.3660881, 4.2705259 36.365882)",
242652124,,,residential,False,True,147.069,"LINESTRING (4.2683413 36.3646491, 4.2696309 36.3654682)",
242652116,,,residential,False,False,127.548,"LINESTRING (4.2683413 36.3646491, 4.2684835 36.3646064, 4.2685315 36.364592, 4.2686303 36.3645912, 4.268808 36.3645762, 4.2689985 36.3645913, 4.2691796 36.3645683, 4.2693418 36.3645404, 4.2695615 36.3644875, 4.2697261 36.3644419)",
242652116,,,residential,False,True,59.263999999999996,"LINESTRING (4.2683413 36.3646491, 4.2682365 36.3647145, 4.2679522 36.3650083, 4.2679385 36.3650609)",
242652105,,,residential,False,False,60.892,"LINESTRING (4.2696309 36.3654682, 4.2692209 36.3659051)",
242652105,,,residential,False,True,68.233,"LINESTRING (4.2696309 36.3654682, 4.270077 36.3649707)",
242652123,,,residential,False,True,91.73,"LINESTRING (4.2696309 36.3654682, 4.2704375 36.3659768)",
242652124,,,residential,False,False,147.069,"LINESTRING (4.2696309 36.3654682, 4.2683413 36.3646491)",
253564755,,,residential,False,True,39.012,"LINESTRING (4.2673011 36.3665729, 4.2676411 36.3667923)",
242652119,,,residential,False,False,295.75800000000004,"LINESTRING (4.2673011 36.3665729, 4.2672979 36.3663969, 4.2673221 36.3661032, 4.267314 36.365885, 4.267247 36.3656064, 4.2671316 36.365358, 4.2670378 36.3651917, 4.2669653 36.3649347, 4.2669466 36.3647144, 4.2669466 36.3645978, 4.2669171 36.3643774, 4.2669466 36.3641982, 4.2670319 36.3640556, 4.2670769 36.3639867)",
242652119,,,residential,False,True,76.84299999999999,"LINESTRING (4.2673011 36.3665729, 4.2672363 36.3667122, 4.267115 36.366952, 4.2670372 36.3670708, 4.2669531 36.3672036)",
253566560,,,residential,False,False,13.482,"LINESTRING (4.2669531 36.3672036, 4.266858 36.3672976)",
242652105,,,residential,False,True,300.04099999999994,"LINESTRING (4.2669531 36.3672036, 4.2676869 36.3675157, 4.2678424 36.3673537, 4.2679953 36.3671939, 4.2681536 36.3670233, 4.268432 36.3667533, 4.2685908 36.3665783, 4.2688161 36.3663364, 4.2692209 36.3659051)",
242652119,,,residential,False,False,76.843,"LINESTRING (4.2669531 36.3672036, 4.2670372 36.3670708, 4.267115 36.366952, 4.2672363 36.3667122, 4.2673011 36.3665729)",
242652112,,,residential,False,True,52.376,"LINESTRING (4.2704431 36.3667278, 4.2699942 36.3664258)",
242652120,,,residential,False,False,51.491,"LINESTRING (4.2704431 36.3667278, 4.2701141 36.3671076)",
242652120,,,residential,False,True,82.349,"LINESTRING (4.2704431 36.3667278, 4.2710093 36.3661442)",
242652108,,,residential,False,False,110.725,"LINESTRING (4.2725749 36.3661853, 4.2723802 36.3663818, 4.2722332 36.3665287, 4.2719725 36.366533, 4.2716443 36.3665207, 4.2715508 36.3664903)",
242652108,,,residential,False,True,148.495,"LINESTRING (4.2725749 36.3661853, 4.2726019 36.366121, 4.272569 36.3660609, 4.2719585 36.3656794, 4.2716219 36.3654691, 4.2714938 36.3654084, 4.2713617 36.36536)",
253564757,,,residential,False,False,132.406,"LINESTRING (4.2725749 36.3661853, 4.2727557 36.3661814, 4.2728474 36.3661507, 4.2728877 36.3661118, 4.2728957 36.3660686, 4.2727691 36.365717, 4.2726618 36.3654967, 4.272598 36.3654207, 4.2725148 36.365371, 4.2724156 36.3653235)",
242652119,,,residential,False,True,38.977,"LINESTRING (4.2674566 36.3641456, 4.2673215 36.3640535, 4.2670769 36.3639867)",
253559969,2,RN 30,primary,False,False,194.336,"LINESTRING (4.2674566 36.3641456, 4.2673799 36.3641953, 4.2672652 36.3642927, 4.2672292 36.3643595, 4.2672461 36.3644361, 4.267327 36.3644957, 4.2674566 36.3645094, 4.2675746 36.3644473, 4.2676844 36.3643786, 4.2679974 36.3641859, 4.2681769 36.3640974, 4.2683807 36.3640186, 4.2687208 36.363907)",
253559969,2,RN 30,primary,False,True,40.021,"LINESTRING (4.2674566 36.3641456, 4.2677052 36.3640152, 4.2678295 36.3639472)",
242652112,,,residential,False,False,52.376,"LINESTRING (4.2699942 36.3664258, 4.2704431 36.3667278)",
253559969,2,RN 30,primary,False,False,107.081,"LINESTRING (4.2699942 36.3664258, 4.2692818 36.3671993)",
253559969,2,RN 30,primary,False,True,63.782,"LINESTRING (4.2699942 36.3664258, 4.2704375 36.3659768)",
242652116,,,residential,False,True,75.431,"LINESTRING (4.2681292 36.3662394, 4.2676411 36.3667923)",
253564760,,,residential,False,True,68.437,"LINESTRING (4.2681292 36.3662394, 4.2686015 36.3657555)",
242652116,,,residential,False,False,134.985,"LINESTRING (4.2681292 36.3662394, 4.2681936 36.3661141, 4.2681936 36.3660234, 4.2679522 36.3652286, 4.2679308 36.3650904, 4.2679385 36.3650609)",
242652108,,,residential,False,False,37.613,"LINESTRING (4.2709432 36.3653882, 4.2711174 36.3653732, 4.2712717 36.3653634, 4.2713617 36.36536)",
253559969,2,RN 30,primary,False,False,66.792,"LINESTRING (4.2709432 36.3653882, 4.2709018 36.3654785, 4.2705259 36.365882)",
