osmid,oneway,ref,highway,reversed,length,geometry,maxspeed,name
371266298,True,RN 46A,primary,False,114.42099999999999,"LINESTRING (5.1025924 34.596344, 5.1027327 34.5966546, 5.1028239 34.5968125, 5.1031239 34.5972733)",,
465563104,False,,residential,False,16.924,"LINESTRING (5.1025924 34.596344, 5.1026179 34.5962634, 5.1026367 34.5962325, 5.1026662 34.5962082)",,
316038026,False,,residential,False,59.46,"LINESTRING (5.103554 34.5978989, 5.1041446 34.5976762)",,
371266298,True,RN 46A,primary,False,63.755,"LINESTRING (5.103554 34.5978989, 5.1038772 34.5984068)",,
316037791,False,,residential,False,16.023,"LINESTRING (5.1044834 34.5994389, 5.1043522 34.5995343)",,
288940996,True,RN 46A,primary,False,56.916,"LINESTRING (5.1044834 34.5994389, 5.1043829 34.5992954, 5.1041825 34.598991)",,
288940999,False,RN 46A,primary,False,14.517,"LINESTRING (5.1054738 34.6008078, 5.1055475 34.6009234)",,
288940996,True,RN 46A,primary,False,177.356,"LINESTRING (5.1054738 34.6008078, 5.1053471 34.6006764, 5.1049716 34.6001498, 5.104631 34.5996498, 5.1044834 34.5994389)",,
288940996,True,RN 46A,primary,False,12.661,"LINESTRING (5.1024877 34.5963003, 5.1024481 34.5961912)",,
288928365,True,,residential,False,23.247999999999998,"LINESTRING (5.1024877 34.5963003, 5.1024315 34.5962435, 5.1023806 34.5962082, 5.1022867 34.5961839)",,
288940996,True,RN 46A,primary,False,127.83099999999999,"LINESTRING (5.1024054 34.5960488, 5.1023417 34.5957705, 5.1022773 34.5953885, 5.1021857 34.5949137)",,
288941001,False,,residential,False,23.655,"LINESTRING (5.1022867 34.5961839, 5.1020313 34.5962164)",,
288942182,False,,residential,False,14.796,"LINESTRING (5.1022867 34.5961839, 5.1024481 34.5961912)",,
288941000,True,,residential,False,19.01,"LINESTRING (5.1022867 34.5961839, 5.1023403 34.5961508, 5.1023779 34.5961044, 5.1024054 34.5960488)",,
288950541,False,,residential,False,9.187,"LINESTRING (5.1021447 34.5945968, 5.1022438 34.5945837)",,
"[288940996, 371250142]",True,RN 46A,primary,False,52.656,"LINESTRING (5.1021447 34.5945968, 5.1021053 34.5943429, 5.1020655 34.5941278)",50,
