osmid,ref,highway,oneway,reversed,length,geometry,lanes,junction
313014398,RN 19,primary,False,False,101.568,"LINESTRING (1.6127764 35.8543283, 1.6128194 35.8541508, 1.6128537 35.8540094, 1.6128848 35.8538812, 1.6129227 35.8537249, 1.6129354 35.8536951, 1.6130448 35.8534433)",,
313014398,RN 19,primary,False,False,14.292,"LINESTRING (1.6148883 35.8504851, 1.6149393 35.8503634)",,
313088592,,residential,False,True,43.747,"LINESTRING (1.6148883 35.8504851, 1.614423 35.8503731)",,
313014398,RN 19,primary,False,True,239.05699999999996,"LINESTRING (1.6148883 35.8504851, 1.614494 35.8512456, 1.6141909 35.8517743, 1.6137698 35.8524331)",,
313089356,,residential,False,True,37.552,"LINESTRING (1.6148883 35.8504851, 1.6151679 35.8504507, 1.6152942 35.8504866)",,
313014398,RN 19,primary,False,True,14.292,"LINESTRING (1.6149393 35.8503634, 1.6148883 35.8504851)",,
334781319,,residential,False,True,38.485,"LINESTRING (1.6149393 35.8503634, 1.6151492 35.850062)",,
313014398,RN 19,primary,False,False,70.974,"LINESTRING (1.6149393 35.8503634, 1.6149393 35.8501786, 1.6149044 35.8499742, 1.6148568 35.8497301)",,
313014398,RN 19,primary,False,False,83.466,"LINESTRING (1.6154666 35.8487473, 1.6161409 35.8482328)",,
313014398,RN 19,primary,False,True,128.59699999999998,"LINESTRING (1.6154666 35.8487473, 1.6151247 35.8490215, 1.6149412 35.8492286, 1.6148749 35.8494068, 1.6148481 35.8495481, 1.6148456 35.8496587, 1.6148568 35.8497301)",,
313088925,,residential,False,True,54.077999999999996,"LINESTRING (1.6154666 35.8487473, 1.6155529 35.8487473, 1.6160604 35.8486828)",,
313014398,RN 19,primary,False,True,83.466,"LINESTRING (1.6161409 35.8482328, 1.6154666 35.8487473)",,
313014398,RN 19,primary,False,False,42.331,"LINESTRING (1.6161409 35.8482328, 1.616326 35.8480806, 1.6164751 35.8479654)",,
399555248,CW 5,secondary,False,True,50.574,"LINESTRING (1.6161409 35.8482328, 1.6161141 35.8483545, 1.6160873 35.8485024, 1.6160604 35.8486828)",2,
313014398,RN 19,primary,False,True,9.747,"LINESTRING (1.617887 35.8464511, 1.6177939 35.8464957)",,
334764560,,residential,False,True,11.889,"LINESTRING (1.617887 35.8464511, 1.6180056 35.8464979)",,
"[313014398, 184457551]",RN 19,primary,False,False,153.48800000000003,"LINESTRING (1.617887 35.8464511, 1.6179554 35.8463869, 1.6179809 35.846325, 1.6179863 35.8462206, 1.6179501 35.8461684, 1.6178817 35.846126, 1.6177958 35.8461141, 1.6176778 35.8461325, 1.6175263 35.8462152, 1.6173948 35.8463163, 1.6172916 35.8464467, 1.6171937 35.8466543, 1.6171253 35.8468)",,
184457551,RN 19,primary,False,False,292.721,"LINESTRING (1.6171253 35.8468, 1.6170542 35.8468718, 1.616959 35.8469381, 1.6167913 35.8470011, 1.6165084 35.8470663, 1.6160363 35.8471696, 1.6155696 35.8472892, 1.6149366 35.8474697, 1.6145825 35.8476001, 1.6141467 35.8477838)",,
"[313014398, 184457551]",RN 19,primary,False,True,153.48800000000003,"LINESTRING (1.6171253 35.8468, 1.6171937 35.8466543, 1.6172916 35.8464467, 1.6173948 35.8463163, 1.6175263 35.8462152, 1.6176778 35.8461325, 1.6177958 35.8461141, 1.6178817 35.846126, 1.6179501 35.8461684, 1.6179863 35.8462206, 1.6179809 35.846325, 1.6179554 35.8463869, 1.617887 35.8464511)",,
334764280,,residential,False,True,30.093,"LINESTRING (1.6171253 35.8468, 1.6170037 35.8466831, 1.6169744 35.8465678)",,
313088925,,residential,False,False,54.077999999999996,"LINESTRING (1.6160604 35.8486828, 1.6155529 35.8487473, 1.6154666 35.8487473)",,
399555248,CW 5,secondary,False,False,50.574000000000005,"LINESTRING (1.6160604 35.8486828, 1.6160873 35.8485024, 1.6161141 35.8483545, 1.6161409 35.8482328)",2,
399555248,CW 5,secondary,False,True,90.09899999999999,"LINESTRING (1.6160604 35.8486828, 1.6162562 35.8487122, 1.6163501 35.8487056, 1.6164386 35.8486752, 1.6165526 35.8485969, 1.6168028 35.8484055, 1.6168933 35.8483458)",2,
313088998,,residential,False,False,56.471999999999994,"LINESTRING (1.6168933 35.8483458, 1.6168268 35.8485752, 1.6166396 35.8488012)",,
399555248,CW 5,secondary,False,False,90.09899999999999,"LINESTRING (1.6168933 35.8483458, 1.6168028 35.8484055, 1.6165526 35.8485969, 1.6164386 35.8486752, 1.6163501 35.8487056, 1.6162562 35.8487122, 1.6160604 35.8486828)",2,
399555248,CW 5,secondary,False,True,57.31699999999999,"LINESTRING (1.6168933 35.8483458, 1.6171481 35.8482567, 1.6172782 35.8482339, 1.6173868 35.8482339, 1.6174954 35.8482686)",2,
313088998,,residential,False,False,89.358,"LINESTRING (1.6166396 35.8488012, 1.6165569 35.8493336, 1.6166611 35.8495869)",,
313088998,,residential,False,True,56.471999999999994,"LINESTRING (1.6166396 35.8488012, 1.6168268 35.8485752, 1.6168933 35.8483458)",,
334774158,,residential,False,False,117.821,"LINESTRING (1.6166396 35.8488012, 1.6171811 35.8486454, 1.6179125 35.8486111)",,
334774158,,residential,False,True,136.904,"LINESTRING (1.6166396 35.8488012, 1.616416 35.84891, 1.616246 35.8489789, 1.6160348 35.8491567, 1.6154617 35.8495657)",,
313088998,,residential,False,False,115.05699999999999,"LINESTRING (1.6171095 35.8499319, 1.6175969 35.8501853, 1.6180108 35.8505295, 1.6180899 35.8505849)",,
313088998,,residential,False,True,56.849000000000004,"LINESTRING (1.6171095 35.8499319, 1.6166901 35.8496574, 1.6166611 35.8495869)",,
334774515,,residential,False,True,170.78699999999998,"LINESTRING (1.6171095 35.8499319, 1.6174766 35.8495797, 1.6177007 35.8494395, 1.6187201 35.8492608)",,
313088998,,residential,False,False,305.017,"LINESTRING (1.6180899 35.8505849, 1.6176329 35.8508095, 1.6175753 35.8509291, 1.6174242 35.8514716, 1.6172695 35.8518683, 1.6171723 35.8519675, 1.6169132 35.8521425, 1.6167405 35.8521658, 1.6160413 35.8518134)",,
313088998,,residential,False,True,115.05699999999999,"LINESTRING (1.6180899 35.8505849, 1.6180108 35.8505295, 1.6175969 35.8501853, 1.6171095 35.8499319)",,
334764721,,residential,False,True,98.296,"LINESTRING (1.6180899 35.8505849, 1.6186643 35.8502021, 1.6189774 35.8502196, 1.61901 35.8502245)",,
313088998,,residential,False,False,35.04,"LINESTRING (1.6151823 35.8516379, 1.6147939 35.851624)",,
313088998,,residential,False,True,54.862,"LINESTRING (1.6151823 35.8516379, 1.6157843 35.851711)",,
340473531,,residential,False,True,92.535,"LINESTRING (1.6151823 35.8516379, 1.6159553 35.8510902)",,
313088998,,residential,False,False,18.177,"LINESTRING (1.6139624 35.8523846, 1.6137698 35.8524331)",,
313088998,,residential,False,True,116.774,"LINESTRING (1.6139624 35.8523846, 1.6145453 35.8516962, 1.6147756 35.8516233, 1.6147939 35.851624)",,
575041244,,residential,False,True,37.848,"LINESTRING (1.6139624 35.8523846, 1.6141488 35.8525438, 1.6142808 35.8526001)",,
313014398,RN 19,primary,False,True,56.662,"LINESTRING (1.6137698 35.8524331, 1.6134222 35.8528577)",,
313088271,,residential,False,False,42.08,"LINESTRING (1.6137698 35.8524331, 1.6133332 35.8525672)",,
313088998,,residential,False,True,18.177,"LINESTRING (1.6137698 35.8524331, 1.6139624 35.8523846)",,
313014398,RN 19,primary,False,False,239.05700000000002,"LINESTRING (1.6137698 35.8524331, 1.6141909 35.8517743, 1.614494 35.8512456, 1.6148883 35.8504851)",,
575041249,,residential,False,False,176.021,"LINESTRING (1.6137698 35.8524331, 1.6137015 35.8522094, 1.6130246 35.8512369, 1.6128598 35.8510424)",,
313088271,,residential,False,True,42.08,"LINESTRING (1.6133332 35.8525672, 1.6137698 35.8524331)",,
334753704,,residential,False,True,45.931,"LINESTRING (1.6133332 35.8525672, 1.6129021 35.8527875)",,
313088271,,residential,False,False,20.229,"LINESTRING (1.6133332 35.8525672, 1.6132651 35.8525478, 1.6131214 35.852507)",,
313088271,,residential,False,False,118.173,"LINESTRING (1.6131214 35.852507, 1.6127313 35.8521817, 1.6124415 35.8516728, 1.6124287 35.8516253)",,
313088271,,residential,False,True,20.229,"LINESTRING (1.6131214 35.852507, 1.6132651 35.8525478, 1.6133332 35.8525672)",,
334753789,,residential,False,False,145.245,"LINESTRING (1.6131214 35.852507, 1.6122002 35.8520865, 1.6118936 35.8519779, 1.6116847 35.8519227)",,
184457551,RN 19,primary,False,True,233.62600000000003,"LINESTRING (1.6118467 35.8478719, 1.6119097 35.8478545, 1.6119821 35.847811, 1.6120599 35.8477262, 1.612139 35.8476392, 1.6122437 35.8475773, 1.6123711 35.8475414, 1.6125937 35.8475186, 1.6127975 35.8475164, 1.6129652 35.8475436, 1.6131301 35.8475968, 1.6133206 35.8477034, 1.6135459 35.8478229, 1.6136639 35.8478566, 1.6137926 35.8478708, 1.613908 35.847861, 1.6140488 35.8478284, 1.6141467 35.8477838)",,
