osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,junction
203599488,RN 1,شارع الأمير عبد القادر,primary,False,False,13.814,"LINESTRING (5.525766 22.7885957, 5.5256546 22.7886656)",,
24039749,,شارع الأمير عبد القادر,secondary,False,False,59.428000000000004,"LINESTRING (5.525766 22.7885957, 5.5259344 22.7885185, 5.5262851 22.7883578)",,
462170453,,شارع محمد بوخضرة,tertiary,False,False,29.382,"LINESTRING (5.5280233 22.7876061, 5.5282978 22.7875301)",,
462170454,,طريق أمين العكل,tertiary,False,True,142.147,"LINESTRING (5.5280233 22.7876061, 5.5277709 22.7888631)",,
24039749,,شارع الأمير عبد القادر,secondary,False,True,196.82299999999998,"LINESTRING (5.5280233 22.7876061, 5.5269543 22.7880684, 5.5262851 22.7883578)",,
462170452,,شارع الأمير عبد القادر,secondary,False,False,37.042,"LINESTRING (5.5280233 22.7876061, 5.5281569 22.7874978, 5.5282671 22.7873626)",,
179312662,,,residential,False,False,11.957,"LINESTRING (5.5253061 22.7880105, 5.5252186 22.7880816)",,
203599477,RN 1,طريق العربي بن مهيدي,primary,True,False,80.356,"LINESTRING (5.5253061 22.7880105, 5.525766 22.7885957)",2,
203599489,,,residential,False,True,109.548,"LINESTRING (5.5317205 22.7853528, 5.531156 22.7845163)",,
321331719,,نهج أول نوفمبر,secondary,False,False,21.117,"LINESTRING (5.5317205 22.7853528, 5.5319007 22.7852608)",,
321331719,,نهج أول نوفمبر,secondary,False,True,98.947,"LINESTRING (5.5317205 22.7853528, 5.5314925 22.7854505, 5.5313235 22.7854999, 5.5311566 22.7855449, 5.5308093 22.7856409)",,
50233207,,,secondary,False,False,76.23,"LINESTRING (5.5306379 22.7856832, 5.5311212 22.7862042)",,
321331719,,نهج أول نوفمبر,secondary,False,False,18.19,"LINESTRING (5.5306379 22.7856832, 5.5308093 22.7856409)",,
321331719,,نهج أول نوفمبر,secondary,False,True,12.789,"LINESTRING (5.5306379 22.7856832, 5.5305182 22.7857156)",,
50233210,,شارع 5 يوليو,tertiary,False,False,62.889,"LINESTRING (5.5246699 22.7892663, 5.5249275 22.7897796)",,
179312662,,,residential,False,True,69.042,"LINESTRING (5.5246699 22.7892663, 5.5243069 22.7887433)",,
203599488,RN 1,شارع الأمير عبد القادر,primary,False,True,121.044,"LINESTRING (5.5246699 22.7892663, 5.5256546 22.7886656)",,
321331719,,نهج أول نوفمبر,secondary,False,False,17.013,"LINESTRING (5.5290594 22.786079, 5.5292148 22.7860253)",,
50235753,,شارع رضا حوحو,tertiary,True,False,34.744,"LINESTRING (5.5290594 22.786079, 5.5290686 22.7859276, 5.5290892 22.7857679)",,
