osmid,ref,highway,oneway,reversed,length,lanes,maxspeed,geometry
129766690,CW 6,secondary,False,False,8.784,,,"LINESTRING (5.6327694 35.6120077, 5.632846 35.6119591)"
463020665,RN 78,primary,True,False,36.918,2,80,"LINESTRING (5.6327694 35.6120077, 5.6324723 35.6117799)"
463020665,RN 78,primary,True,False,249.077,2,80,"LINESTRING (5.6341234 35.6140402, 5.6337704 35.6133894, 5.6334541 35.6127396, 5.6333096 35.6125433, 5.6329354 35.6121805, 5.6328387 35.6120799)"
129766690,CW 6,secondary,False,True,30.615,,,"LINESTRING (5.6333725 35.6119076, 5.633034 35.6118991)"
463020669,CW 6,secondary,False,False,16.453,,,"LINESTRING (5.6333725 35.6119076, 5.6335545 35.6119078)"
463020668,,secondary,False,False,44.254000000000005,,,"LINESTRING (5.6333725 35.6119076, 5.6331101 35.6119551, 5.6330094 35.6119879, 5.6329145 35.6120366)"
225282657,,residential,False,False,5.215,,,"LINESTRING (5.6329177 35.6075109, 5.6329582 35.6074775)"
225282657,,residential,False,True,5.716,,,"LINESTRING (5.6329177 35.6075109, 5.6328742 35.6075482)"
225282670,,residential,False,False,110.981,,,"LINESTRING (5.6329177 35.6075109, 5.6337826 35.6082192)"
225282657,,residential,False,False,28.684,,,"LINESTRING (5.6321733 35.6081494, 5.6323916 35.6079622)"
225282657,,residential,False,True,98.15,,,"LINESTRING (5.6321733 35.6081494, 5.6314605 35.6088152)"
225282639,,residential,False,False,116.59400000000001,,,"LINESTRING (5.6321733 35.6081494, 5.6325559 35.6084604, 5.6330853 35.6088908)"
225282670,,residential,False,False,59.272,,,"LINESTRING (5.6337826 35.6082192, 5.6342786 35.6085678)"
225282670,,residential,False,True,110.981,,,"LINESTRING (5.6337826 35.6082192, 5.6329177 35.6075109)"
225282632,,residential,False,True,33.397,,,"LINESTRING (5.6337826 35.6082192, 5.6337442 35.6082562, 5.6335443 35.6084487)"
225282632,,residential,False,False,64.331,,,"LINESTRING (5.6330853 35.6088908, 5.6335443 35.6084487)"
225282632,,residential,False,True,21.149,,,"LINESTRING (5.6330853 35.6088908, 5.6329287 35.6090321)"
225282639,,residential,False,False,57.119,,,"LINESTRING (5.6330853 35.6088908, 5.6335542 35.6092351)"
225282639,,residential,False,True,116.59400000000001,,,"LINESTRING (5.6330853 35.6088908, 5.6325559 35.6084604, 5.6321733 35.6081494)"
225282657,,residential,False,False,101.756,,,"LINESTRING (5.6307355 35.6095152, 5.6314605 35.6088152)"
402200454,,unclassified,False,False,8.376,,,"LINESTRING (5.6307355 35.6095152, 5.6306934 35.6094481)"
402200454,,unclassified,False,True,54.538000000000004,,,"LINESTRING (5.6307355 35.6095152, 5.6310082 35.6097997, 5.6310768 35.6099169)"
225282670,,residential,False,True,61.187,,,"LINESTRING (5.6366862 35.609941, 5.6360094 35.6099467)"
225282670,,residential,False,False,145.449,,,"LINESTRING (5.6366862 35.609941, 5.6370671 35.6105657, 5.6370869 35.6111763)"
401493186,,residential,False,False,81.28999999999999,,20,"LINESTRING (5.6366862 35.609941, 5.6366307 35.6098689, 5.6363829 35.6094689, 5.636438 35.6092759)"
225282670,,residential,False,False,61.187,,,"LINESTRING (5.6360094 35.6099467, 5.6366862 35.609941)"
225282670,,residential,False,True,65.008,,,"LINESTRING (5.6360094 35.6099467, 5.6355238 35.6095155)"
401495123,,residential,False,True,91.633,,20,"LINESTRING (5.6360094 35.6099467, 5.6352539 35.6104961)"
401495124,,residential,False,False,20.301,,,"LINESTRING (5.6370869 35.6111763, 5.6371311 35.6113553)"
225282653,,residential,False,True,191.433,,,"LINESTRING (5.6370869 35.6111763, 5.6353285 35.6112414, 5.6349737 35.6112064)"
225282670,,residential,False,True,145.449,,,"LINESTRING (5.6370869 35.6111763, 5.6370671 35.6105657, 5.6366862 35.609941)"
401495124,,residential,False,True,20.301,,,"LINESTRING (5.6371311 35.6113553, 5.6370869 35.6111763)"
463020669,CW 6,secondary,False,True,300.413,,,"LINESTRING (5.6371311 35.6113553, 5.6359743 35.6118082, 5.6354834 35.6119601, 5.6351947 35.6120031, 5.634841 35.6120229, 5.6339806 35.6119436)"
225282653,,residential,False,False,14.44,,,"LINESTRING (5.6335545 35.6119078, 5.6336888 35.6118375)"
