osmid,oneway,highway,reversed,length,ref,geometry,maxspeed
383295797,True,residential,False,27.05,,"LINESTRING (6.8935213 33.3239705, 6.8937292 33.3241408)",
383295813,True,primary,False,31.214,CW 403,"LINESTRING (6.8935213 33.3239705, 6.8933416 33.3240893, 6.8932517 33.3241375)",
383295813,True,primary,False,82.027,CW 403,"LINESTRING (6.8932517 33.3241375, 6.8925054 33.3245316)",
345103162,True,primary,False,24.298,CW 403,"LINESTRING (6.8887091 33.3286182, 6.888778 33.3284074)",50
457078823,False,residential,False,50.565,,"LINESTRING (6.8887091 33.3286182, 6.8881814 33.3285069)",
383295812,False,primary,True,1.793,CW 403,"LINESTRING (6.8913063 33.325245, 6.8913218 33.3252354)",
345103166,True,primary,False,29.034,CW 403,"LINESTRING (6.8913063 33.325245, 6.891173 33.3253601, 6.8910818 33.3254263)",50
345103162,True,primary,False,49.618,CW 403,"LINESTRING (6.8882199 33.3301137, 6.8883722 33.329686)",50
456340937,False,residential,False,59.764,,"LINESTRING (6.8882199 33.3301137, 6.8876136 33.3299341)",
345099274,False,residential,True,86.634,,"LINESTRING (6.886931 33.3321339, 6.8860818 33.331812)",
345103162,True,primary,False,96.56599999999999,CW 403,"LINESTRING (6.886931 33.3321339, 6.8871725 33.3318874, 6.8873199 33.3317275, 6.8874434 33.3315759, 6.8875493 33.331437)",50
318094973,False,residential,False,40.414,,"LINESTRING (6.8840966 33.3318386, 6.8838919 33.3321593)",
345100369,False,residential,False,2.684,,"LINESTRING (6.8840966 33.3318386, 6.8840716 33.3318265)",
345100369,False,residential,True,51.025,,"LINESTRING (6.8840966 33.3318386, 6.8845793 33.3320575)",
244662680,False,residential,False,23.985,,"LINESTRING (6.8832082 33.3297181, 6.8833342 33.3297114, 6.8833865 33.3297058, 6.8834643 33.3296935)",
244662680,False,residential,True,10.715,,"LINESTRING (6.8835796 33.3296912, 6.8834643 33.3296935)",
457078827,False,residential,False,40.824,,"LINESTRING (6.8835796 33.3296912, 6.8833623 33.3300103)",
457078827,False,residential,True,41.291,,"LINESTRING (6.8835796 33.3296912, 6.8837626 33.3293528)",
244662680,False,residential,False,51.662,,"LINESTRING (6.8835796 33.3296912, 6.8837111 33.3297237, 6.8840809 33.3298882)",
244662680,False,residential,False,20.212,,"LINESTRING (6.8850453 33.3303644, 6.8852318 33.330458)",
244662680,False,residential,True,30.637,,"LINESTRING (6.8850453 33.3303644, 6.8847627 33.3302224)",
345099265,False,residential,True,73.097,,"LINESTRING (6.8850453 33.3303644, 6.8854152 33.3297842)",
244662680,False,residential,False,60.9,,"LINESTRING (6.8860097 33.3308151, 6.8865792 33.3310863)",
244662680,False,residential,True,31.866,,"LINESTRING (6.8860097 33.3308151, 6.8857024 33.3306878)",
244839351,False,residential,False,45.844,,"LINESTRING (6.8860097 33.3308151, 6.8858057 33.3311905)",
345099264,False,residential,False,97.693,,"LINESTRING (6.8860097 33.3308151, 6.8865191 33.3300465)",
244662680,False,residential,False,98.201,,"LINESTRING (6.8865792 33.3310863, 6.8875493 33.331437)",
244662680,False,residential,True,60.9,,"LINESTRING (6.8865792 33.3310863, 6.8860097 33.3308151)",
345099272,False,residential,False,44.546,,"LINESTRING (6.8865792 33.3310863, 6.8863369 33.331432)",
345099272,False,residential,True,107.932,,"LINESTRING (6.8865792 33.3310863, 6.8870331 33.3301928)",
244662680,False,residential,False,6.126,,"LINESTRING (6.8875493 33.331437, 6.8876111 33.3314562)",
244662680,False,residential,True,98.201,,"LINESTRING (6.8875493 33.331437, 6.8865792 33.3310863)",
345103162,True,primary,False,89.959,CW 403,"LINESTRING (6.8875493 33.331437, 6.8878068 33.3310056, 6.8879593 33.3307045)",50
244662681,False,unclassified,False,85.789,,"LINESTRING (6.8880616 33.3307281, 6.8889168 33.3310191)",
244662681,False,unclassified,True,9.86,,"LINESTRING (6.8880616 33.3307281, 6.8879593 33.3307045)",
345103166,True,primary,False,44.235,CW 403,"LINESTRING (6.8880616 33.3307281, 6.887859 33.3310881)",50
244662681,False,unclassified,True,3.271,,"LINESTRING (6.8889494 33.3310302, 6.8889168 33.3310191)",
384046560,False,residential,False,37.478,,"LINESTRING (6.8889494 33.3310302, 6.8893303 33.3311412)",
244662681,False,unclassified,False,41.736,,"LINESTRING (6.8889494 33.3310302, 6.8890272 33.3310919, 6.889054 33.3311344, 6.8890701 33.3311804, 6.8890782 33.3312465, 6.8890795 33.3313698)",
244662681,False,unclassified,False,19.749,,"LINESTRING (6.8892016 33.3318605, 6.8892874 33.332023)",
244662681,False,unclassified,True,10.721,,"LINESTRING (6.8892016 33.3318605, 6.8891667 33.3317686)",
