osmid,highway,oneway,reversed,length,ref,geometry,maxspeed
385279473,residential,False,False,20.67,,"LINESTRING (7.7423834 36.7544837, 7.7424566 36.7546601)",
305249621,secondary,False,False,22.869,CW 125,"LINESTRING (7.7423834 36.7544837, 7.7422954 36.7544739, 7.7421277 36.7544681)",
305249621,secondary,False,True,131.896,CW 125,"LINESTRING (7.7423834 36.7544837, 7.7424458 36.7543615, 7.7426087 36.7541348, 7.7428416 36.7538767, 7.7431118 36.7536594, 7.7432745 36.7535545)",
107916415,secondary,False,True,128.712,,"LINESTRING (7.7422811 36.753128, 7.7421492 36.7542807)",
114039657,secondary,False,False,46.037,CW 125,"LINESTRING (7.7422811 36.753128, 7.7421057 36.7530993, 7.7417693 36.7530754)",80
107916415,secondary,False,False,20.926,,"LINESTRING (7.7421277 36.7544681, 7.7421492 36.7542807)",
107916415,secondary,False,True,141.683,,"LINESTRING (7.7421277 36.7544681, 7.7419777 36.7557366)",
305249621,secondary,False,True,22.869,CW 125,"LINESTRING (7.7421277 36.7544681, 7.7422954 36.7544739, 7.7423834 36.7544837)",
318339998,residential,False,False,54.932,,"LINESTRING (7.7392399 36.7565913, 7.7386237 36.7565734)",
318339998,residential,False,True,21.892,,"LINESTRING (7.7392399 36.7565913, 7.7394853 36.7565811)",
1013956831,residential,False,True,70.932,,"LINESTRING (7.7392399 36.7565913, 7.7386148 36.7569864)",
107916415,secondary,False,False,10.424,,"LINESTRING (7.7418503 36.7567847, 7.7418617 36.7566914)",
107916415,secondary,False,True,16.119,,"LINESTRING (7.7418503 36.7567847, 7.741833 36.756929)",
318339996,residential,True,False,49.864,,"LINESTRING (7.7418503 36.7567847, 7.7415821 36.7567675, 7.7412925 36.7567476)",
318339997,residential,True,False,13.262,,"LINESTRING (7.7394853 36.7565811, 7.7396308 36.7565559)",
318339998,residential,False,False,21.892,,"LINESTRING (7.7394853 36.7565811, 7.7392399 36.7565913)",
318339997,residential,True,False,36.772,,"LINESTRING (7.7397636 36.7565494, 7.7401753 36.7565731)",
378788243,residential,False,False,89.653,,"LINESTRING (7.7397636 36.7565494, 7.7398339 36.7557451)",
318339998,residential,False,False,162.865,,"LINESTRING (7.7386237 36.7565734, 7.7367992 36.7564811)",
318339998,residential,False,True,54.932,,"LINESTRING (7.7386237 36.7565734, 7.7392399 36.7565913)",
385279490,residential,False,False,45.93,,"LINESTRING (7.7386237 36.7565734, 7.7386148 36.7569864)",
385279490,residential,False,True,95.189,,"LINESTRING (7.7386237 36.7565734, 7.738686 36.7557188)",
318339998,residential,False,True,162.865,,"LINESTRING (7.7367992 36.7564811, 7.7386237 36.7565734)",
107916415,secondary,False,False,101.054,,"LINESTRING (7.7414626 36.7600376, 7.7415702 36.7591329)",
318340000,residential,False,False,127.992,,"LINESTRING (7.7414626 36.7600376, 7.7400311 36.7599392)",
318340000,residential,False,True,37.319,,"LINESTRING (7.7393038 36.7598893, 7.7397212 36.7599179)",
318340001,residential,False,False,277.331,,"LINESTRING (7.7393038 36.7598893, 7.7395449 36.7574027)",
318340000,residential,False,False,109.969,,"LINESTRING (7.7393038 36.7598893, 7.738675 36.7598539, 7.738585 36.7599087, 7.7385687 36.7600003, 7.7386381 36.760296)",
385279495,residential,False,False,50.123,,"LINESTRING (7.7378779 36.7534374, 7.7373502 36.7535937)",
381859873,unclassified,False,False,158.16000000000003,,"LINESTRING (7.7378779 36.7534374, 7.7386355 36.7537542, 7.7394755 36.7540562)",
381859873,unclassified,False,True,162.56400000000002,,"LINESTRING (7.7378779 36.7534374, 7.7373158 36.7529714, 7.7366116 36.7523848)",
378788252,residential,False,True,85.464,,"LINESTRING (7.7394755 36.7540562, 7.7404268 36.7541552)",
378788255,residential,False,False,61.593,,"LINESTRING (7.7394755 36.7540562, 7.7393903 36.7546059)",
378788259,residential,False,False,16.417,,"LINESTRING (7.7394755 36.7540562, 7.7394984 36.7539097)",
381859873,unclassified,False,True,158.16000000000003,,"LINESTRING (7.7394755 36.7540562, 7.7386355 36.7537542, 7.7378779 36.7534374)",
