osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge
148746165,False,2,62,Hastings Street North,primary,50,False,30.543,"LINESTRING (-77.8551733 45.0598228, -77.8550199 45.0595704)",
148746165,False,2,62,Hastings Street North,primary,50,True,184.893,"LINESTRING (-77.8551733 45.0598228, -77.8560392 45.061369)",
282840018,False,2,,Station Street,tertiary,50,True,143.921,"LINESTRING (-77.8551733 45.0598228, -77.8560067 45.0595992, -77.8568947 45.0593796)",
40086984,False,2,,River Street,residential,,True,73.90899999999999,"LINESTRING (-77.8568947 45.0593796, -77.8565336 45.0590032, -77.8564407 45.0589084, -77.8563371 45.0588483)",
282840018,False,2,,Station Street,tertiary,50,False,143.921,"LINESTRING (-77.8568947 45.0593796, -77.8560067 45.0595992, -77.8551733 45.0598228)",
"[282840017, 282840018, 1249677594]",False,2,,Station Street,tertiary,50,True,272.601,"LINESTRING (-77.8568947 45.0593796, -77.8571419 45.0593211, -77.8576018 45.0592015, -77.8576743 45.059182, -77.858032 45.0590906, -77.8583477 45.0590099, -77.858452 45.0589832, -77.858751 45.0589069, -77.8589131 45.0588603, -77.8591181 45.0587883, -77.8594137 45.0586245, -77.8596283 45.0584578, -77.8598907 45.0582458)",yes
40087756,False,2,,Billa Street,residential,,True,245.915,"LINESTRING (-77.8499336 45.0572471, -77.8498818 45.0571799, -77.8489085 45.0559167, -77.8483838 45.0553266)",
118934006,False,,28,Bridge Street East,primary,50,False,45.567,"LINESTRING (-77.8499336 45.0572471, -77.8497575 45.0572946, -77.8493916 45.0573932)",
118934006,False,,28,Bridge Street East,primary,50,True,274.525,"LINESTRING (-77.8499336 45.0572471, -77.8514187 45.0567735, -77.8530716 45.0561625)",
40082206,False,2,,Hastings Street South,residential,,False,113.201,"LINESTRING (-77.8523126 45.0552971, -77.8530716 45.0561625)",
40082206,False,2,,Hastings Street South,residential,,True,110.313,"LINESTRING (-77.8523126 45.0552971, -77.8517927 45.0546654, -77.8516162 45.0544357)",
40132746,False,2,,Phoebe Street,residential,,False,118.68900000000001,"LINESTRING (-77.8523126 45.0552971, -77.8518111 45.0554821, -77.8515828 45.055566, -77.8509515 45.055759)",
40132746,False,2,,Phoebe Street,residential,,True,118.68900000000001,"LINESTRING (-77.8509515 45.055759, -77.8515828 45.055566, -77.8518111 45.0554821, -77.8523126 45.0552971)",
59583473,False,,,John Street,residential,,False,120.481,"LINESTRING (-77.8535652 45.0599141, -77.8550199 45.0595704)",
40054871,False,2,,Cleak Avenue,residential,,False,183.809,"LINESTRING (-77.8535652 45.0599141, -77.8539987 45.0606124, -77.8544776 45.0614362)",
59583474,False,,,Cleak Avenue,residential,,False,182.406,"LINESTRING (-77.8535652 45.0599141, -77.8531282 45.0591165, -77.8526683 45.0584017)",
40054871,False,2,,Cleak Avenue,residential,,True,183.809,"LINESTRING (-77.8544776 45.0614362, -77.8539987 45.0606124, -77.8535652 45.0599141)",
40136290,False,2,,Faraday Street,residential,,False,213.284,"LINESTRING (-77.8526683 45.0584017, -77.8512709 45.0587292, -77.8501078 45.0590391)",
59583474,False,,,Cleak Avenue,residential,,False,121.055,"LINESTRING (-77.8526683 45.0584017, -77.8524085 45.0579969, -77.8521307 45.0573833)",
