osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge
211496679,2,Cliffe Avenue,tertiary,False,False,116.879,"LINESTRING (-124.995485 49.6885592, -124.9960509 49.6895445)",,,
40559837,2,10th Street,residential,False,True,174.49099999999999,"LINESTRING (-124.995485 49.6885592, -124.9960351 49.6882618, -124.9968369 49.6878273, -124.9973419 49.6875496)",,,
211496679,2,Cliffe Avenue,tertiary,False,True,92.44,"LINESTRING (-124.995485 49.6885592, -124.99534 49.6884447, -124.9951367 49.6882842, -124.9946705 49.6879162)",,,
918448736,2,Fitzgerald Avenue,tertiary,False,False,89.36,"LINESTRING (-124.9969479 49.6856359, -124.9977421 49.6862538)",50,,
918448736,2,Fitzgerald Avenue,tertiary,False,True,46.671,"LINESTRING (-124.9969479 49.6856359, -124.9965281 49.6853159)",50,,
40560511,2,12th Street,residential,False,False,116.32,"LINESTRING (-124.9969479 49.6856359, -124.9963986 49.685926, -124.9957085 49.6863076)",,,
40560511,2,12th Street,residential,False,True,117.731,"LINESTRING (-124.9969479 49.6856359, -124.9972417 49.6854757, -124.9981973 49.6849521)",,,
829944861,2,6th Street,residential,False,True,31.801,"LINESTRING (-124.9949429 49.6912779, -124.9953362 49.6911473)",,,
40562407,2,6th Street,residential,False,True,77.748,"LINESTRING (-125.0009524 49.6891903, -125.001905 49.68886)",,,
40562407,2,6th Street,residential,False,False,121.354,"LINESTRING (-125.0009524 49.6891903, -125.0000231 49.6895111, -124.9999915 49.689522, -124.9995729 49.6896701, -124.9995427 49.6896808, -124.999467 49.6897076)",,,
722811622,2,Fitzgerald Avenue,tertiary,False,False,93.88,"LINESTRING (-125.0009524 49.6891903, -125.0012861 49.6895612, -125.0015049 49.6898127, -125.0015356 49.6898502, -125.001599 49.6899236)",50,,
722811622,2,Fitzgerald Avenue,tertiary,False,True,95.73100000000001,"LINESTRING (-125.0009524 49.6891903, -125.0008942 49.6891182, -125.0003366 49.6884271)",50,,
151811076,2,3rd Street,residential,False,False,25.795,"LINESTRING (-124.997134 49.6933534, -124.9968215 49.6934672)",,,
151811076,2,3rd Street,residential,False,True,38.574,"LINESTRING (-124.997134 49.6933534, -124.9976037 49.693186)",,,
40565306,2,Anderton Avenue,tertiary,False,True,147.165,"LINESTRING (-124.997134 49.6933534, -124.9968145 49.6929761, -124.9967368 49.6928843, -124.996667 49.6928019, -124.9966495 49.6927806, -124.9964659 49.6925637, -124.9964136 49.6925018, -124.9962906 49.6923564, -124.9961518 49.6921924)",,,
"[969309533, 36952787, 969309528, 969309529, 969309530, 969309531, 969309532, 508035869, 969309534]","['2', '4', '3']",Comox Road,primary,False,False,494.18100000000004,"LINESTRING (-124.9887687 49.6868652, -124.988821 49.6868934, -124.9892345 49.6871475, -124.989566 49.6874369, -124.989827 49.6876596, -124.9899948 49.6878314, -124.9900996 49.6879622, -124.9903896 49.6883671, -124.9905604 49.688888, -124.990635 49.68935, -124.990641 49.6895275, -124.9906447 49.6896792, -124.9906485 49.689835, -124.9906239 49.6901563, -124.9905934 49.6903033, -124.9905252 49.6905392, -124.9903537 49.6909263)",50,19A,
722811620,2,Fitzgerald Avenue,tertiary,False,False,19.055,"LINESTRING (-125.0000884 49.6881348, -125.0002206 49.6882833)",50,,
40573642,2,8th Street,tertiary,False,False,121.34899999999999,"LINESTRING (-125.0000884 49.6881348, -124.9994636 49.6883481, -124.9985996 49.6886479)",,,
722811621,2,8th Street,tertiary,False,True,33.116,"LINESTRING (-125.0000884 49.6881348, -125.0002868 49.6880722, -125.0004561 49.6879625)",,,
918448736,2,Fitzgerald Avenue,tertiary,False,True,43.458,"LINESTRING (-125.0000884 49.6881348, -124.9999732 49.6880112, -124.9998767 49.6879, -124.9997664 49.6878048)",50,,
918448736,2,Fitzgerald Avenue,tertiary,False,True,130.387,"LINESTRING (-124.9997664 49.6878048, -124.9985874 49.6869142)",50,,
918448736,2,Fitzgerald Avenue,tertiary,False,False,43.458,"LINESTRING (-124.9997664 49.6878048, -124.9998767 49.6879, -124.9999732 49.6880112, -125.0000884 49.6881348)",50,,
918448758,2,4th Street,residential,False,False,117.78,"LINESTRING (-125.002149 49.6906542, -125.0020119 49.6907019, -125.0019793 49.6907132, -125.0007068 49.6911557)",,,
