osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed
32920172,Rue Châteauguay,residential,False,True,94.517,"LINESTRING (-73.4579105 45.7291248, -73.458457 45.7283652)",,,
32920172,Rue Châteauguay,residential,False,False,129.345,"LINESTRING (-73.4579105 45.7291248, -73.4576918 45.729373, -73.4575633 45.7295131, -73.4575185 45.7296552, -73.4573987 45.7302089)",,,
32920172,Rue Châteauguay,residential,False,False,94.517,"LINESTRING (-73.458457 45.7283652, -73.4579105 45.7291248)",,,
32920171,Place Châteauguay,residential,False,False,71.96900000000001,"LINESTRING (-73.458457 45.7283652, -73.458909 45.7285596, -73.4592196 45.7287314)",,,
32920171,Place Châteauguay,residential,False,False,131.42999999999998,"LINESTRING (-73.4592196 45.7287314, -73.459162 45.7287951, -73.459174 45.7288475, -73.459225 45.7288962, -73.4593148 45.7289486, -73.4595844 45.7290684, -73.4596716 45.7290881, -73.4597373 45.7290722, -73.4597748 45.7290301, -73.4597816 45.7289823, -73.4597473 45.7289327, -73.4593579 45.728758, -73.4592196 45.7287314)",,,
32920171,Place Châteauguay,residential,False,True,131.43,"LINESTRING (-73.4592196 45.7287314, -73.4593579 45.728758, -73.4597473 45.7289327, -73.4597816 45.7289823, -73.4597748 45.7290301, -73.4597373 45.7290722, -73.4596716 45.7290881, -73.4595844 45.7290684, -73.4593148 45.7289486, -73.459225 45.7288962, -73.459174 45.7288475, -73.459162 45.7287951, -73.4592196 45.7287314)",,,
32920171,Place Châteauguay,residential,False,True,71.96900000000001,"LINESTRING (-73.4592196 45.7287314, -73.458909 45.7285596, -73.458457 45.7283652)",,,
981017888,Rue Cherrier,tertiary,False,True,19.934,"LINESTRING (-73.4573987 45.7302089, -73.4576548 45.7301955)",,,
32920172,Rue Châteauguay,residential,False,True,129.345,"LINESTRING (-73.4573987 45.7302089, -73.4575185 45.7296552, -73.4575633 45.7295131, -73.4576918 45.729373, -73.4579105 45.7291248)",,,
981017888,Rue Cherrier,tertiary,False,False,107.73599999999999,"LINESTRING (-73.4573987 45.7302089, -73.4572405 45.7302077, -73.4570627 45.7301905, -73.4568215 45.7301551, -73.4567694 45.7301474, -73.4565186 45.7300952, -73.456059 45.7299789)",,,
976926961,Rue Cherrier,tertiary,False,False,86.633,"LINESTRING (-73.4587091 45.7303791, -73.4585949 45.7303205, -73.4582386 45.7302137, -73.4579901 45.7301881, -73.4576548 45.7301955)",,,
