osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge
35212622,2,Newport Drive,residential,False,True,270.371,"LINESTRING (-122.8257386 49.2843821, -122.8258078 49.2842973, -122.8258217 49.2837635, -122.8258237 49.2836797, -122.8258269 49.2834965, -122.8258291 49.28341, -122.8258307 49.2833489, -122.825835 49.2830872, -122.8258491 49.2830428, -122.8258834 49.28299, -122.8259626 49.2829225, -122.8260026 49.2828918, -122.8263371 49.2826444, -122.8264266 49.2826098, -122.8264927 49.2825843, -122.8265858 49.2825649, -122.8271678 49.2824972)",,
"[470180929, 305606796]",,Ungless Way,tertiary,False,True,169.64200000000002,"LINESTRING (-122.8257386 49.2843821, -122.8255957 49.2843664, -122.8251719 49.2842767, -122.8247401 49.2841265, -122.8241169 49.2838749, -122.8240304 49.2838395, -122.8236664 49.2836977)",,
"[130171829, 1263653975]","['2', '3']",Ungless Way,tertiary,False,False,100.13900000000001,"LINESTRING (-122.8257386 49.2843821, -122.8260044 49.2844103, -122.826252 49.2844196, -122.8263853 49.2844181, -122.8266135 49.2844096, -122.8269766 49.2843795, -122.8271097 49.2843634)",,
"[130171829, 1263653975]","['2', '3']",Ungless Way,tertiary,False,True,100.13900000000001,"LINESTRING (-122.8271097 49.2843634, -122.8269766 49.2843795, -122.8266135 49.2844096, -122.8263853 49.2844181, -122.826252 49.2844196, -122.8260044 49.2844103, -122.8257386 49.2843821)",,
131280196,,Noons Creek Drive,tertiary,False,False,303.14799999999997,"LINESTRING (-122.8271097 49.2843634, -122.8271457 49.2844716, -122.8272852 49.2849495, -122.8273835 49.285274, -122.8274916 49.285567, -122.8275638 49.2857951, -122.8275 49.2859725, -122.8273612 49.2861327, -122.8272068 49.2862218, -122.8270969 49.2862674, -122.8260574 49.2862884)",,
"[463693792, 1260606941, 1260606942]","['2', '3']",Ungless Way,tertiary,False,False,61.754999999999995,"LINESTRING (-122.8271097 49.2843634, -122.827236 49.2843449, -122.8275948 49.2842879, -122.8278173 49.2842526, -122.8279375 49.2842336)",,
35197963,3,Heritage Mountain Boulevard,secondary,True,False,61.624,"LINESTRING (-122.8288546 49.284966, -122.8287888 49.2848192, -122.828751 49.2847211, -122.8286475 49.2844287)",50,
35198175,2,Capilano Road,residential,False,False,12.171,"LINESTRING (-122.8313839 49.2804909, -122.8313785 49.2806003)",,
35196895,2,Capilano Road,residential,False,True,36.337,"LINESTRING (-122.8313839 49.2804909, -122.831381 49.2804057, -122.8313671 49.2801643)",,
464717826,2,Murray Street,secondary,True,False,38.078,"LINESTRING (-122.8313839 49.2804909, -122.831273 49.280489, -122.830859 49.280489)",50,
35195412,1,Balmoral Drive,residential,False,False,211.09699999999998,"LINESTRING (-122.8238412 49.2786017, -122.8238206 49.2796074, -122.8238237 49.2802161, -122.823792 49.280432, -122.823783 49.2804988)",,
35197139,2,Edinburgh Drive,residential,False,True,110.193,"LINESTRING (-122.8238412 49.2786017, -122.8238557 49.2785223, -122.8239193 49.2784576, -122.8240216 49.2784083, -122.8242515 49.2783628, -122.8245415 49.2783434, -122.824776 49.2783909, -122.8250679 49.2785436)",,
464737776,2,Suter Brook Way,residential,False,False,13.798,"LINESTRING (-122.8271049 49.279353, -122.8272941 49.2793658)",,
"[1258157366, 1258157367]","['4', '3']",Ioco Road,secondary,True,False,156.41099999999997,"LINESTRING (-122.8271049 49.279353, -122.827103 49.2794766, -122.8270999 49.2798568, -122.827122 49.2799576, -122.8271835 49.2802254, -122.8272454 49.2804183, -122.8273201 49.2806466, -122.8273279 49.2806704, -122.827352 49.2807441)",50,
35195557,2,Guildford Drive,residential,False,False,28.263,"LINESTRING (-122.8263171 49.2805169, -122.8267065 49.2805255)",,
35198941,2,Guildford Drive,residential,False,True,89.599,"LINESTRING (-122.8263171 49.2805169, -122.825082 49.2805071)",,
35199315,2,Buckingham Drive,residential,False,True,206.597,"LINESTRING (-122.8263171 49.2805169, -122.826319 49.2804401, -122.8263657 49.2786592)",,
35198837,2,,secondary_link,True,False,60.561,"LINESTRING (-122.8276582 49.2811648, -122.8277142 49.2809848, -122.827755 49.2808947, -122.8277838 49.2808585, -122.8278193 49.2808188, -122.8278987 49.2807624, -122.8280253 49.2806997)",,
463690360,4,Ioco Road,secondary,True,False,40.818,"LINESTRING (-122.8276582 49.2811648, -122.8275815 49.2809254, -122.8275736 49.2809006, -122.827546 49.2808051)",50,
35198175,2,Capilano Road,residential,False,True,12.171,"LINESTRING (-122.8313785 49.2806003, -122.8313839 49.2804909)",,
"[1262905251, 70954838]","['2', '3']",Murray Street,secondary,True,False,132.82299999999998,"LINESTRING (-122.8313785 49.2806003, -122.8319692 49.280604, -122.832335 49.2806045, -122.8327592 49.2806064, -122.8332095 49.2806084)",50,
81610490,2,Ioco Road,secondary,False,True,47.487,"LINESTRING (-122.8349381 49.2862729, -122.8347108 49.2858724)",50,
35199345,2,Metta Lane,residential,False,False,146.281,"LINESTRING (-122.8349381 49.2862729, -122.8348724 49.2862797, -122.8348222 49.286285, -122.8333821 49.2862731, -122.8332824 49.2862922, -122.8329785 49.2864123)",,
81610490,2,Ioco Road,secondary,False,False,47.487,"LINESTRING (-122.8347108 49.2858724, -122.8349381 49.2862729)",50,
35196999,2,Sentinel Road,residential,False,False,82.935,"LINESTRING (-122.8347108 49.2858724, -122.8347902 49.2858705, -122.8352727 49.2860043, -122.8353351 49.2860362, -122.8354369 49.2860881, -122.8356978 49.2862212)",,
35198717,2,Clarence Street,residential,False,False,179.898,"LINESTRING (-122.8347108 49.2858724, -122.8346167 49.2858747, -122.8332893 49.2858509, -122.833246 49.2858508, -122.8331749 49.285856, -122.8331091 49.2858732, -122.8329449 49.2859413, -122.8328642 49.28595, -122.8322681 49.2859525)",,
81610490,2,Ioco Road,secondary,False,True,149.95299999999997,"LINESTRING (-122.8347108 49.2858724, -122.8346424 49.2857686, -122.83444 49.2855625, -122.8342447 49.2854001, -122.8340243 49.2852598, -122.8337139 49.2851228, -122.8333356 49.2849972, -122.8332512 49.2849683)",50,
35199345,2,Metta Lane,residential,False,True,146.28099999999998,"LINESTRING (-122.8329785 49.2864123, -122.8332824 49.2862922, -122.8333821 49.2862731, -122.8348222 49.286285, -122.8348724 49.2862797, -122.8349381 49.2862729)",,
35198717,2,Clarence Street,residential,False,True,179.898,"LINESTRING (-122.8322681 49.2859525, -122.8328642 49.28595, -122.8329449 49.2859413, -122.8331091 49.2858732, -122.8331749 49.285856, -122.833246 49.2858508, -122.8332893 49.2858509, -122.8346167 49.2858747, -122.8347108 49.2858724)",,
35197837,2,Avalon Drive,residential,False,True,181.35299999999998,"LINESTRING (-122.8311568 49.2853233, -122.8329961 49.2853231, -122.8331597 49.2852702, -122.833204 49.2850197, -122.8332512 49.2849683)",,
35195624,2,Suter Brook Way,residential,False,False,50.377,"LINESTRING (-122.8283409 49.2793541, -122.8284816 49.2793541, -122.8289643 49.2793547, -122.8290353 49.2793526)",,
35195624,2,Suter Brook Way,residential,False,True,47.236,"LINESTRING (-122.8283409 49.2793541, -122.828255 49.2793533, -122.8276898 49.2793481)",,
35197703,2,Brew Street,residential,True,False,73.726,"LINESTRING (-122.8283409 49.2793541, -122.828341 49.2793194, -122.8283427 49.279287, -122.828347 49.2787874, -122.8283491 49.2786911)",,
35222410,2,,secondary_link,True,False,71.44,"LINESTRING (-122.8282614 49.2805605, -122.828004 49.2805517, -122.8279101 49.2805482, -122.8278216 49.2805412, -122.8277465 49.2805307, -122.8276811 49.280517, -122.8276177 49.280494, -122.8275695 49.2804732, -122.8274702 49.280417, -122.8273784 49.280351)",,
463690369,3,Murray Street,secondary,True,False,56.763000000000005,"LINESTRING (-122.8282614 49.2805605, -122.8278725 49.280627, -122.8277094 49.2806589, -122.8276609 49.2806684, -122.827508 49.2806982)",50,
"[35198226, 35196627]",2,Balmoral Drive,residential,False,"[False, True]",97.085,"LINESTRING (-122.8237884 49.2813716, -122.8237687 49.2809972, -122.82378 49.2805805, -122.823783 49.2804988)",,
35197379,2,Carlsen Place,residential,False,False,52.257,"LINESTRING (-122.8237884 49.2813716, -122.8237667 49.2814258, -122.823673 49.2816638, -122.8236087 49.2818267)",,
"[35196388, 35197910]",2,Balmoral Drive,residential,False,False,133.04,"LINESTRING (-122.8237884 49.2813716, -122.8240089 49.2817033, -122.824284 49.2819092, -122.8244586 49.2820159, -122.824841 49.2822479, -122.8249115 49.2822939)",,
34360966,,Ungless Way,tertiary,False,False,9.204,"LINESTRING (-122.8232071 49.283488, -122.8233034 49.2835419)",,
35197379,2,Carlsen Place,residential,False,True,52.257,"LINESTRING (-122.8236087 49.2818267, -122.823673 49.2816638, -122.8237667 49.2814258, -122.8237884 49.2813716)",,
35197982,2,Balmoral Drive,residential,False,False,10.635,"LINESTRING (-122.8249115 49.2822939, -122.8250143 49.2823621)",,
"[35196388, 35197910]",2,Balmoral Drive,residential,False,True,133.04,"LINESTRING (-122.8249115 49.2822939, -122.824841 49.2822479, -122.8244586 49.2820159, -122.824284 49.2819092, -122.8240089 49.2817033, -122.8237884 49.2813716)",,
"[1263687234, 35199047]","['2', '3']",Guildford Way,secondary,True,False,181.468,"LINESTRING (-122.8249115 49.2822939, -122.824838 49.282344, -122.8238159 49.2830532, -122.8236363 49.283186, -122.8233379 49.2834067, -122.8232071 49.283488)",50,
35199340,2,Maude Road,residential,True,False,60.0,"LINESTRING (-122.8297916 49.2845913, -122.829759 49.2845417, -122.829688 49.284514, -122.8296056 49.2845189, -122.8295433 49.2845544, -122.829525 49.284607, -122.8295575 49.2846566, -122.8296285 49.2846843, -122.8297109 49.2846794, -122.8297732 49.2846439, -122.8297916 49.2845913)",,
463693791,2,Maude Road,residential,False,True,56.125,"LINESTRING (-122.8297916 49.2845913, -122.829951 49.2845866, -122.8301423 49.2843287, -122.8302187 49.284226)",,
35195952,2,Murray Street,secondary,True,False,95.029,"LINESTRING (-122.830859 49.280489, -122.8297004 49.2804862, -122.8295492 49.2804807)",50,
