osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge
5089266,2,Rue Saint-François,primary,50,False,False,75.78,"LINESTRING (-68.3293422 47.362101, -68.3283758 47.3622906)",,
5089266,2,Rue Saint-François,primary,50,False,True,115.17099999999999,"LINESTRING (-68.3293422 47.362101, -68.3296859 47.362028, -68.3308012 47.361791)",,
89898078,,Rue Bridge,primary,,True,False,101.85400000000001,"LINESTRING (-68.3293422 47.362101, -68.32928 47.3619587, -68.3292273 47.3618432, -68.3291993 47.3618091, -68.3291554 47.3617813, -68.3286906 47.3616085, -68.3286475 47.3615885, -68.3286154 47.3615583, -68.3285939 47.361522, -68.3285743 47.3614268)",,
5089365,,Avenue Laporte,primary,,False,False,105.234,"LINESTRING (-68.3308012 47.361791, -68.3312055 47.3626969)",NB 120,
5089266,2,Rue Saint-François,primary,50,False,False,115.17099999999999,"LINESTRING (-68.3308012 47.361791, -68.3296859 47.362028, -68.3293422 47.362101)",,
168369389,,Rue Saint-François,primary,,False,False,299.42500000000007,"LINESTRING (-68.3308012 47.361791, -68.3312153 47.36172, -68.3316592 47.3616838, -68.332109 47.3616584, -68.3325411 47.3616662, -68.3343915 47.3618339, -68.3344515 47.3618393, -68.3347395 47.3618628)",NB 120,
482460786,2,Rue Queen,primary,50,False,False,34.553,"LINESTRING (-68.326719 47.3629071, -68.3263169 47.3627575)",NB 144,
5089265,2,Chemin Canada,primary,50,False,False,66.205,"LINESTRING (-68.326719 47.3629071, -68.3272634 47.3631041, -68.3274929 47.3631894)",NB 144,
5089440,2,Rue Emmerson,tertiary,50,False,True,54.569,"LINESTRING (-68.326719 47.3629071, -68.326576 47.3630821, -68.3263685 47.3633366)",,
482460787,,Rue Saint-François,primary,,False,True,31.304000000000002,"LINESTRING (-68.326719 47.3629071, -68.3268841 47.3627088, -68.3269232 47.3626619)",,
5089306,2,Rue de l'Église,primary,50,False,True,73.96,"LINESTRING (-68.3288813 47.363716, -68.3293494 47.3631313)",NB 120,
5089421,2,Rue de l'Église,primary,50,False,False,73.488,"LINESTRING (-68.3288813 47.363716, -68.3284141 47.3642962)",NB 120,
5089265,2,Chemin Canada,primary,50,False,True,114.482,"LINESTRING (-68.3288813 47.363716, -68.3277172 47.3632748, -68.3275548 47.3632133)",NB 144,
340351425,2,Chemin Canada,primary,50,False,False,83.264,"LINESTRING (-68.3288813 47.363716, -68.3296395 47.3640682, -68.329766 47.3641607)",NB 144,
"[87543064, 87543062, 8505751]",2,Rue Queen,primary,50,False,False,250.66199999999998,"LINESTRING (-68.3258784 47.3626034, -68.3256077 47.3625634, -68.3255094 47.3625601, -68.3253672 47.3625619, -68.3252143 47.3625764, -68.325048 47.3626091, -68.3235084 47.3629616, -68.3232644 47.3630016, -68.3231034 47.3630197, -68.322921 47.3630288, -68.3226609 47.3630197)",NB 144,yes
8505751,2,Rue Queen,primary,50,False,True,37.214,"LINESTRING (-68.3258784 47.3626034, -68.3259963 47.3626429, -68.3261477 47.3626945, -68.3262946 47.3627492, -68.3263169 47.3627575)",NB 144,
87544581,,Avenue Ferry,residential,,False,True,57.21999999999999,"LINESTRING (-68.3258784 47.3626034, -68.3257345 47.3625064, -68.3253304 47.3623411, -68.32526 47.3623093)",,
5089306,2,Rue de l'Église,primary,50,False,False,9.008,"LINESTRING (-68.3312055 47.3626969, -68.3310906 47.3627194)",NB 120,
5089365,,Avenue Laporte,primary,,False,True,105.234,"LINESTRING (-68.3312055 47.3626969, -68.3308012 47.361791)",NB 120,
5089314,,Rue d'Amours,residential,,False,True,236.61700000000002,"LINESTRING (-68.3312055 47.3626969, -68.3312689 47.3626819, -68.3313904 47.3626553, -68.3317439 47.3625787, -68.3319892 47.3625347, -68.3323594 47.3624691, -68.3325994 47.3624411, -68.3327661 47.3624429, -68.3335088 47.3624587, -68.3337426 47.3624141, -68.33427 47.3623268)",,
5089306,2,Rue de l'Église,primary,50,False,False,73.96,"LINESTRING (-68.3293494 47.3631313, -68.3288813 47.363716)",NB 120,
5089306,2,Rue de l'Église,primary,50,False,True,139.972,"LINESTRING (-68.3293494 47.3631313, -68.3295204 47.3630411, -68.3298688 47.3629519, -68.3304093 47.3628434, -68.3308006 47.3627722, -68.3310906 47.3627194)",NB 120,
324718875,1,Rue Hill,residential,50,True,False,117.158,"LINESTRING (-68.3293494 47.3631313, -68.3290347 47.3630198, -68.3281377 47.3627021, -68.3280138 47.3626062)",,
5089319,,Avenue des Cheminots,residential,,False,False,70.755,"LINESTRING (-68.33427 47.3623268, -68.3341833 47.3629604)",,
5089314,,Rue d'Amours,residential,,False,False,236.617,"LINESTRING (-68.33427 47.3623268, -68.3337426 47.3624141, -68.3335088 47.3624587, -68.3327661 47.3624429, -68.3325994 47.3624411, -68.3323594 47.3624691, -68.3319892 47.3625347, -68.3317439 47.3625787, -68.3313904 47.3626553, -68.3312689 47.3626819, -68.3312055 47.3626969)",,
5089319,,Avenue des Cheminots,residential,,False,True,77.92,"LINESTRING (-68.334075 47.3636573, -68.3341833 47.3629604)",,
5089319,,Avenue des Cheminots,residential,,False,False,73.874,"LINESTRING (-68.334075 47.3636573, -68.3339814 47.3642276, -68.3339667 47.3643176)",,
5089319,,Avenue des Cheminots,residential,,False,False,77.92,"LINESTRING (-68.3341833 47.3629604, -68.334075 47.3636573)",,
5089319,,Avenue des Cheminots,residential,,False,True,70.755,"LINESTRING (-68.3341833 47.3629604, -68.33427 47.3623268)",,
5089293,,Avenue Sœur-Catherine,residential,,False,False,61.703,"LINESTRING (-68.3339667 47.3643176, -68.3336309 47.364325, -68.3335118 47.364413, -68.3334309 47.3646136)",,
5089319,,Avenue des Cheminots,residential,,False,True,73.874,"LINESTRING (-68.3339667 47.3643176, -68.3339814 47.3642276, -68.334075 47.3636573)",,
5089293,,Avenue Sœur-Catherine,residential,,False,False,10.072,"LINESTRING (-68.333306 47.3649266, -68.3332698 47.3650138)",,
5089293,,Avenue Sœur-Catherine,residential,,False,True,36.053,"LINESTRING (-68.333306 47.3649266, -68.3334309 47.3646136)",,
5089282,,Avenue Matheson,residential,,False,True,108.39,"LINESTRING (-68.3351798 47.3668633, -68.3338707 47.3664583)",,
5089282,,Avenue Matheson,residential,,False,False,108.39,"LINESTRING (-68.3338707 47.3664583, -68.3351798 47.3668633)",,
759044007,2,Chemin Canada,primary,50,False,True,115.59,"LINESTRING (-68.3338707 47.3664583, -68.3325785 47.3658974)",NB 144,
759044007,2,Chemin Canada,primary,50,False,False,127.781,"LINESTRING (-68.3338707 47.3664583, -68.3351491 47.3670271, -68.3352888 47.3670892)",NB 144,
5089350,,Ruelle Snap-Dickie,residential,,False,False,335.42500000000007,"LINESTRING (-68.3316054 47.3659903, -68.3329658 47.3665948, -68.3346849 47.3673192, -68.3348263 47.3673611, -68.334929 47.3673608, -68.3350305 47.3673185, -68.3352888 47.3670892)",,
5089293,,Avenue Sœur-Catherine,residential,,False,True,73.48,"LINESTRING (-68.3325785 47.3658974, -68.3330406 47.3653154)",,
759044007,2,Chemin Canada,primary,50,False,False,115.59,"LINESTRING (-68.3325785 47.3658974, -68.3338707 47.3664583)",NB 144,
759044007,2,Chemin Canada,primary,50,False,True,186.974,"LINESTRING (-68.3325785 47.3658974, -68.3319836 47.3656164, -68.3317963 47.3655249, -68.3313758 47.3653195, -68.330674 47.3648295)",NB 144,
5089293,,Avenue Sœur-Catherine,residential,,False,False,73.48,"LINESTRING (-68.3330406 47.3653154, -68.3325785 47.3658974)",,
5089293,,Avenue Sœur-Catherine,residential,,False,True,37.718,"LINESTRING (-68.3330406 47.3653154, -68.3332698 47.3650138)",,
5089293,,Avenue Sœur-Catherine,residential,,False,False,37.718,"LINESTRING (-68.3332698 47.3650138, -68.3330406 47.3653154)",,
5089293,,Avenue Sœur-Catherine,residential,,False,True,10.072,"LINESTRING (-68.3332698 47.3650138, -68.333306 47.3649266)",,
5089415,,Rue Conway,residential,,False,True,171.177,"LINESTRING (-68.3313897 47.3639366, -68.3334309 47.3646136)",,
5089443,2,Rue Rice,tertiary,50,False,False,112.975,"LINESTRING (-68.3313897 47.3639366, -68.3313748 47.3639551, -68.3312946 47.3640552, -68.3311677 47.3642134, -68.330674 47.3648295)",,
"[324941899, 5089443]",2,"['Avenue Laporte', 'Rue Rice']",tertiary,50,False,"[False, True]",140.933,"LINESTRING (-68.3313897 47.3639366, -68.3314858 47.3638166, -68.3314783 47.3637329, -68.331432 47.3635989, -68.3313921 47.3634835, -68.3313021 47.3632553, -68.3310906 47.3627194)",,
5089293,,Avenue Sœur-Catherine,residential,,False,False,36.053,"LINESTRING (-68.3334309 47.3646136, -68.333306 47.3649266)",,
5089415,,Rue Conway,residential,,False,False,171.177,"LINESTRING (-68.3334309 47.3646136, -68.3313897 47.3639366)",,
5089293,,Avenue Sœur-Catherine,residential,,False,True,61.703,"LINESTRING (-68.3334309 47.3646136, -68.3335118 47.364413, -68.3336309 47.364325, -68.3339667 47.3643176)",,
5089436,2,Rue J.-Enoïl-Michaud,residential,50,False,False,96.107,"LINESTRING (-68.3292318 47.366629, -68.3290167 47.3665486, -68.3287926 47.3664649, -68.3281143 47.3662117)",,
5089443,2,Rue Rice,tertiary,50,False,False,69.81700000000001,"LINESTRING (-68.3292318 47.366629, -68.3290795 47.366819, -68.3290134 47.3669014, -68.3287895 47.3671808)",,
5089443,2,Rue Rice,tertiary,50,False,True,227.676,"LINESTRING (-68.3292318 47.366629, -68.3295294 47.3662577, -68.3300003 47.3656701, -68.3301051 47.3655393, -68.3301437 47.3654912, -68.3302286 47.3653852, -68.330674 47.3648295)",,
340350895,3,Rue de l'Église,primary,50,False,True,66.362,"LINESTRING (-68.3263109 47.3669145, -68.3267391 47.3663929)",NB 120,
