osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
35890806,2,Churchill Avenue,residential,50,False,True,54.526,"LINESTRING (-119.5985698 49.5009186, -119.5993104 49.5008231)",,
35889322,2,Brunswick Street,residential,50,False,True,183.90699999999998,"LINESTRING (-119.5985698 49.5009186, -119.5983609 49.500506, -119.5977699 49.4993484)",,
35890806,2,Churchill Avenue,residential,50,False,False,128.597,"LINESTRING (-119.5985698 49.5009186, -119.5976026 49.5010433, -119.5968231 49.5011438)",,
35888408,2,Lakeshore Drive East,tertiary,30,False,True,86.95299999999999,"LINESTRING (-119.5943937 49.502568, -119.5942628 49.5025844, -119.5933472 49.5026995, -119.5932115 49.5027166)",,
919903531,2,Lakeshore Drive West,tertiary,30,False,False,88.4,"LINESTRING (-119.5943937 49.502568, -119.5945149 49.5025517, -119.5948137 49.5025114, -119.5954694 49.5024168, -119.59559 49.5023994)",,
35888351,2,Front Street,tertiary,30,False,True,11.595,"LINESTRING (-119.5929496 49.5005936, -119.5930395 49.5005072)",,
35885149,2,Backstreet Boulevard,residential,,False,True,278.52799999999996,"LINESTRING (-119.5929496 49.5005936, -119.5928496 49.5005605, -119.5927122 49.5005181, -119.5926069 49.5004956, -119.5925155 49.5005028, -119.5923762 49.5005305, -119.5921448 49.5005798, -119.5920587 49.5005949, -119.5919773 49.5006064, -119.5919065 49.5006106, -119.591831 49.5006088, -119.5917626 49.5006009, -119.591702 49.5005893, -119.5916557 49.5005766, -119.5916118 49.5005597, -119.5915643 49.5005352, -119.5915199 49.5004913, -119.591493 49.5004583, -119.591371 49.5002859, -119.5913397 49.5002332, -119.5913261 49.5002034, -119.5913188 49.5001769, -119.5913159 49.5001202, -119.5913223 49.4995968, -119.5913207 49.4994335, -119.5913167 49.499021)",,
35888351,2,Front Street,tertiary,30,False,False,110.01100000000001,"LINESTRING (-119.5929496 49.5005936, -119.5928177 49.5007351, -119.592499 49.501077, -119.5922231 49.5013741, -119.5921621 49.5014405)",,
35886618,2,Veterans Way,residential,50,False,True,167.52499999999998,"LINESTRING (-119.5932115 49.5027166, -119.5931703 49.5026368, -119.5926841 49.5016941, -119.592654 49.5016606, -119.5925884 49.501616, -119.5922575 49.5014798, -119.5921621 49.5014405)",,
35888408,2,Lakeshore Drive East,tertiary,30,False,False,86.95299999999999,"LINESTRING (-119.5932115 49.5027166, -119.5933472 49.5026995, -119.5942628 49.5025844, -119.5943937 49.502568)",,
35888408,2,Lakeshore Drive East,tertiary,30,False,True,164.96400000000003,"LINESTRING (-119.5932115 49.5027166, -119.5930584 49.5027365, -119.5920174 49.5028722, -119.5919812 49.5028753, -119.5919397 49.5028771, -119.5918968 49.5028737, -119.5918527 49.5028612, -119.5918274 49.5028498, -119.5918069 49.5028365, -119.591662 49.5027262, -119.5913332 49.5024866, -119.5912534 49.5024285)",,
35885817,2,Westminster Avenue West,secondary,50,False,False,38.106,"LINESTRING (-119.5989744 49.4990842, -119.5984745 49.4991939)",,
35890387,2,Haynes Street,residential,50,False,True,171.555,"LINESTRING (-119.5989744 49.4990842, -119.5987885 49.4987202, -119.5984398 49.4980372, -119.5982318 49.4976187)",,
35886597,2,Martin Street,tertiary,30,False,True,186.299,"LINESTRING (-119.5947712 49.5008106, -119.5948576 49.5009779, -119.5950355 49.5013229, -119.5951103 49.501468, -119.5955556 49.5023327, -119.59559 49.5023994)",,
35889179,2,Estabrook Avenue,residential,50,False,True,128.574,"LINESTRING (-119.5947712 49.5008106, -119.5957532 49.5005984, -119.5958016 49.500588, -119.5964606 49.5004456)",,
919903530,2,Martin Street,tertiary,30,False,False,85.934,"LINESTRING (-119.5947712 49.5008106, -119.5946185 49.5005147, -119.5945828 49.5004456, -119.5943965 49.5000771)",,
35891981,2,Nanaimo Avenue East,residential,,False,True,53.811,"LINESTRING (-119.5905716 49.4990165, -119.5913167 49.499021)",,
935468823,2,Ellis Street,residential,30,False,True,188.519,"LINESTRING (-119.5905716 49.4990165, -119.5905739 49.4983774, -119.590575 49.498069, -119.5905757 49.4978635, -119.5905764 49.497657, -119.5905671 49.4975821, -119.5905429 49.4975181, -119.590447 49.4973335)",,
"[35891213, 1229713212, 958249709]",2,Ellis Street,residential,30,False,False,176.53900000000002,"LINESTRING (-119.5905716 49.4990165, -119.5905684 49.4999247, -119.590566 49.4999529, -119.5905659 49.4999982, -119.5905658 49.5000614, -119.5905657 49.5001246, -119.5905655 49.5006041)",yes,
"[1229713210, 35890468]",2,"['Nanaimo Avenue East', 'Van Horne Street']",residential,,False,"[False, True]",290.11400000000003,"LINESTRING (-119.5905716 49.4990165, -119.589898 49.4990153, -119.5892523 49.4990141, -119.5891448 49.4990139, -119.5891448 49.498922, -119.5891448 49.4973315)",,
551782244,2,Marina Way,residential,,False,False,28.207,"LINESTRING (-119.5878228 49.504099, -119.5875208 49.5042599)",,
551782244,2,Marina Way,residential,,False,True,154.38600000000002,"LINESTRING (-119.5878228 49.504099, -119.5883651 49.5040302, -119.5887058 49.5039967, -119.5890998 49.5039707, -119.5897398 49.5039356, -119.589818 49.503926, -119.5898832 49.503912, -119.5899328 49.5038976)",,
958249718,2,Abbott Street,residential,50,False,True,109.756,"LINESTRING (-119.5878228 49.504099, -119.5878232 49.5036084, -119.5878204 49.5032362, -119.5877841 49.5031142)",,
935539681,2,Wade Avenue West,tertiary,,False,False,86.396,"LINESTRING (-119.5927463 49.4968899, -119.5924482 49.4969545, -119.5921741 49.4970139, -119.5916115 49.4971358)",,
935539685,2,Wade Avenue West,tertiary,,False,True,128.59,"LINESTRING (-119.5927463 49.4968899, -119.5933737 49.4967525, -119.5944335 49.4965204)",,
"[1229713210, 35890468]",2,"['Nanaimo Avenue East', 'Van Horne Street']",residential,,False,"[False, True]",290.114,"LINESTRING (-119.5891448 49.4973315, -119.5891448 49.498922, -119.5891448 49.4990139, -119.5892523 49.4990141, -119.589898 49.4990153, -119.5905716 49.4990165)",,
35890468,2,Van Horne Street,residential,,False,True,129.667,"LINESTRING (-119.5891448 49.4973315, -119.5891448 49.4972004, -119.5886376 49.4962192)",,
35892107,2,Wade Avenue East,tertiary,,False,True,93.387,"LINESTRING (-119.5891448 49.4973315, -119.5885026 49.4973305, -119.5878517 49.4973295)",,
