osmid,lanes,highway,oneway,reversed,length,geometry,ref,name,maxspeed
36748487,1,residential,False,False,445.895,"LINESTRING (-93.2373799 50.6439511, -93.2375358 50.6440227, -93.23799 50.6443275, -93.2391825 50.6452154, -93.2393524 50.645251, -93.2394937 50.6452328, -93.2395925 50.6451876, -93.2396205 50.6451336, -93.239521 50.6450259, -93.2380874 50.6440216, -93.2379031 50.643941, -93.2377191 50.6439054, -93.2373799 50.6439511)",,,
36748487,1,residential,False,True,445.895,"LINESTRING (-93.2373799 50.6439511, -93.2377191 50.6439054, -93.2379031 50.643941, -93.2380874 50.6440216, -93.239521 50.6450259, -93.2396205 50.6451336, -93.2395925 50.6451876, -93.2394937 50.6452328, -93.2393524 50.645251, -93.2391825 50.6452154, -93.23799 50.6443275, -93.2375358 50.6440227, -93.2373799 50.6439511)",,,
36750859,1,residential,False,True,37.969,"LINESTRING (-93.2373799 50.6439511, -93.2371106 50.6438347, -93.2369828 50.643727)",,,
36752495,2,primary,False,False,199.221,"LINESTRING (-93.2356744 50.639467, -93.2376184 50.640767)",105,Highway 105,
36750433,2,residential,False,False,119.44,"LINESTRING (-93.2356744 50.639467, -93.2348707 50.6399363, -93.2344619 50.6402159)",,Nichols Avenue,
36758560,2,residential,False,True,128.028,"LINESTRING (-93.2356744 50.639467, -93.2358576 50.6393317, -93.2366191 50.6389075, -93.2369856 50.6386729)",,Spruce Street,
36762237,2,primary,False,True,258.119,"LINESTRING (-93.2356744 50.639467, -93.2340285 50.6383642, -93.2332053 50.6377543)",105,Highway 105,
36752603,2,residential,False,True,120.046,"LINESTRING (-93.2364202 50.6415339, -93.2376184 50.640767)",,Williams Avenue,
36764258,2,residential,False,True,201.367,"LINESTRING (-93.2364202 50.6415339, -93.2344619 50.6402159)",,McCallum Street,
36764566,2,residential,False,False,139.146,"LINESTRING (-93.2364202 50.6415339, -93.2349961 50.6424001)",,Williams Avenue,
36757131,2,residential,False,False,204.54799999999997,"LINESTRING (-93.2364202 50.6415339, -93.2383217 50.642798, -93.2383928 50.6428788)",,McCallum Street,
36754649,2,residential,False,False,126.407,"LINESTRING (-93.2396757 50.6420848, -93.2383928 50.6428788)",,Scott Street,
36761659,2,primary,False,True,68.49,"LINESTRING (-93.2396757 50.6420848, -93.2389806 50.6416546)",105,Highway 105,
36750908,2,primary,False,False,294.417,"LINESTRING (-93.2396757 50.6420848, -93.2412641 50.6429449, -93.2422565 50.6434104, -93.2429793 50.6436967)",105,Highway 105,
36754649,2,residential,False,True,126.407,"LINESTRING (-93.2383928 50.6428788, -93.2396757 50.6420848)",,Scott Street,
36756797,2,residential,False,False,137.043,"LINESTRING (-93.2383928 50.6428788, -93.2369828 50.643727)",,Scott Street,
36757131,2,residential,False,True,204.54799999999997,"LINESTRING (-93.2383928 50.6428788, -93.2383217 50.642798, -93.2364202 50.6415339)",,McCallum Street,
36761013,2,residential,False,True,107.187,"LINESTRING (-93.2402238 50.6386303, -93.2407283 50.637721)",,Pine Street,
36752297,2,residential,False,False,147.79500000000002,"LINESTRING (-93.2402238 50.6386303, -93.2400538 50.6385587, -93.2395299 50.6384339, -93.2393602 50.6384343, -93.2392049 50.6384795, -93.2385 50.6389217)",,,
36762761,2,residential,False,False,119.393,"LINESTRING (-93.2402238 50.6386303, -93.2400698 50.6389184, -93.2398449 50.6391887, -93.2393091 50.6395045)",,Pine Street,
36764283,2,residential,False,True,94.805,"LINESTRING (-93.2385 50.6389217, -93.2376059 50.638285)",,Balsam Avenue North,
36752297,2,residential,False,True,147.795,"LINESTRING (-93.2385 50.6389217, -93.2392049 50.6384795, -93.2393602 50.6384343, -93.2395299 50.6384339, -93.2400538 50.6385587, -93.2402238 50.6386303)",,,
36763125,2,residential,False,False,86.481,"LINESTRING (-93.2385 50.6389217, -93.239238 50.6394327, -93.2393091 50.6395045)",,Balsam Avenue North,
36766721,2,residential,False,True,47.525000000000006,"LINESTRING (-93.2433263 50.6369422, -93.2432695 50.6368973, -93.2427034 50.6368086)",,Maple Crescent,
36757280,2,residential,False,False,279.781,"LINESTRING (-93.2317095 50.6384048, -93.2319505 50.6385392, -93.2344619 50.6402159)",,McCallum Street,
36760258,2,secondary,False,False,139.16500000000002,"LINESTRING (-93.2317095 50.6384048, -93.230651 50.6388475, -93.2304253 50.6389559, -93.2301009 50.6391274)",657,Goldpines Road,80
