osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,name,junction
32834602,True,1,secondary_link,50,False,73.259,"LINESTRING (-113.2966143 53.525012, -113.296918 53.5249548, -113.2970563 53.5249478, -113.2972017 53.5249795, -113.2974537 53.5250732, -113.2975997 53.5251534)",,
458048460,True,3,secondary,50,False,47.49399999999999,"LINESTRING (-113.2966143 53.525012, -113.296912 53.5248628, -113.297086 53.5247903, -113.2971633 53.5247582, -113.2971816 53.5247506)",Sherwood Drive,
32832316,False,2,residential,50,False,122.064,"LINESTRING (-113.2922454 53.5240854, -113.2922046 53.5241859, -113.2920897 53.5243373, -113.2917991 53.5245551, -113.2916757 53.5246489, -113.2916127 53.5246941, -113.2915361 53.5247956, -113.2914771 53.5249104, -113.2914748 53.5250516)",Sandpiper Drive,
32832316,False,2,residential,50,True,105.606,"LINESTRING (-113.2922454 53.5240854, -113.2922705 53.5240213, -113.2922879 53.5239405, -113.2922808 53.5236413, -113.2922548 53.5232195, -113.2922504 53.5231384)",Sandpiper Drive,
32833335,False,2,residential,50,True,302.201,"LINESTRING (-113.2922454 53.5240854, -113.2918843 53.5240592, -113.2912684 53.5240698, -113.2910379 53.5240943, -113.2893287 53.5244794, -113.2892381 53.524444, -113.2892354 53.5243556, -113.2890688 53.5236056)",Flamingo Drive,
458048445,True,2,secondary,50,False,14.248,"LINESTRING (-113.2971816 53.5247506, -113.2973644 53.5246827)",Sherwood Drive,
458048389,True,2,residential,50,False,52.63,"LINESTRING (-113.2971816 53.5247506, -113.297256 53.5248229, -113.2975997 53.5251534)",Brentwood Boulevard,
458048439,True,2,secondary,50,False,15.178,"LINESTRING (-113.2972622 53.5245831, -113.297066 53.524654)",Sherwood Drive,
458048385,True,2,secondary,50,False,44.782000000000004,"LINESTRING (-113.2972622 53.5245831, -113.297202 53.5245333, -113.2968677 53.5242557)",Brentwood Boulevard,
458048393,True,2,secondary,50,False,13.182,"LINESTRING (-113.297066 53.524654, -113.2971816 53.5247506)",Brentwood Boulevard,
458048461,True,3,secondary,50,False,63.348000000000006,"LINESTRING (-113.297066 53.524654, -113.296994 53.5246847, -113.2967887 53.5247735, -113.2964767 53.5249136, -113.2963177 53.5250081)",Sherwood Drive,
32833038,True,1,secondary_link,50,False,99.876,"LINESTRING (-113.2965373 53.5242002, -113.296677 53.5243914, -113.2967058 53.5244487, -113.296719 53.5245187, -113.2967192 53.524581, -113.2966824 53.5246661, -113.2966489 53.5247337, -113.2965882 53.5247841, -113.2965136 53.5248459, -113.2964204 53.524905, -113.2963177 53.5250081)",,
458048395,True,2,secondary,50,False,61.382999999999996,"LINESTRING (-113.2965373 53.5242002, -113.2968289 53.5244538, -113.297014 53.5246102, -113.297066 53.524654)",Brentwood Boulevard,
32835218,False,2,residential,50,True,99.942,"LINESTRING (-113.2929884 53.5254241, -113.2914774 53.5253924)",Sandpiper Court,
32835055,False,2,residential,50,False,145.245,"LINESTRING (-113.2980952 53.5223188, -113.2985173 53.5223405, -113.2987645 53.5223765, -113.2989542 53.5224626, -113.299067 53.522556, -113.299089 53.5226652, -113.2992271 53.5231295, -113.299246 53.5231932)",Privet Court,
474308528,True,3,secondary,50,False,18.76,"LINESTRING (-113.2955191 53.5279232, -113.2955219 53.5280919)",Sherwood Drive,
32835294,False,2,residential,50,False,90.002,"LINESTRING (-113.2944233 53.521404, -113.2944282 53.5222134)",Crane Road,
32835125,False,2,residential,50,False,143.02700000000002,"LINESTRING (-113.2944233 53.521404, -113.2943574 53.5214052, -113.2922607 53.5214416)",Cardinal Place,
32835125,False,2,residential,50,True,143.02700000000002,"LINESTRING (-113.2922607 53.5214416, -113.2943574 53.5214052, -113.2944233 53.521404)",Cardinal Place,
32831897,False,2,residential,50,True,43.204,"LINESTRING (-113.2996425 53.5278309, -113.2989889 53.527827)",Festival Way,
1086219074,False,2,residential,50,False,13.392,"LINESTRING (-113.2996425 53.5278309, -113.2998448 53.5278242)",Festival Way,
32830825,False,2,residential,50,False,174.087,"LINESTRING (-113.2966486 53.5214189, -113.2966694 53.5224847, -113.2967108 53.5225729, -113.2967447 53.5226794, -113.2968785 53.5228902, -113.2969587 53.5229474)",Pine Street,
32833903,False,2,residential,50,False,426.4629999999999,"LINESTRING (-113.2966486 53.5214189, -113.2967285 53.5214198, -113.2987663 53.5214517, -113.2994829 53.5215907, -113.3001942 53.521977, -113.3012726 53.5225664, -113.3013561 53.5226332, -113.3014206 53.5227003, -113.3014492 53.5227795, -113.301466 53.522858, -113.3014556 53.5229164, -113.3014309 53.5231451, -113.3014239 53.5232205)",Hazel Street,
32832197,False,2,residential,50,True,311.29,"LINESTRING (-113.2906173 53.5270026, -113.2903213 53.5268284, -113.2901054 53.526657, -113.2900825 53.5251784, -113.2908511 53.5250121, -113.2914748 53.5250516)",Oriole Crescent,
32832316,False,2,residential,50,True,204.322,"LINESTRING (-113.2906173 53.5270026, -113.2914683 53.5265533, -113.2914737 53.5258352, -113.2914774 53.5253924)",Sandpiper Drive,
174927938,True,3,secondary,50,False,195.663,"LINESTRING (-113.2963177 53.5250081, -113.2960757 53.5252017, -113.2958634 53.5254113, -113.2957462 53.5255754, -113.2956416 53.5257837, -113.2955717 53.5259958, -113.2955437 53.5261864, -113.2955348 53.5265077, -113.2955312 53.526657)",Sherwood Drive,
174947637,False,2,residential,50,True,92.64,"LINESTRING (-113.2898262 53.5225586, -113.290154 53.52329, -113.2901879 53.5233635)",Heron Road,
32832316,False,2,residential,50,True,37.896,"LINESTRING (-113.2914774 53.5253924, -113.2914748 53.5250516)",Sandpiper Drive,
32835218,False,2,residential,50,False,99.942,"LINESTRING (-113.2914774 53.5253924, -113.2929884 53.5254241)",Sandpiper Court,
32832316,False,2,residential,50,False,204.322,"LINESTRING (-113.2914774 53.5253924, -113.2914737 53.5258352, -113.2914683 53.5265533, -113.2906173 53.5270026)",Sandpiper Drive,
32832316,False,2,residential,50,False,37.896,"LINESTRING (-113.2914748 53.5250516, -113.2914774 53.5253924)",Sandpiper Drive,
32832197,False,2,residential,50,False,311.28999999999996,"LINESTRING (-113.2914748 53.5250516, -113.2908511 53.5250121, -113.2900825 53.5251784, -113.2901054 53.526657, -113.2903213 53.5268284, -113.2906173 53.5270026)",Oriole Crescent,
32832316,False,2,residential,50,True,122.06399999999998,"LINESTRING (-113.2914748 53.5250516, -113.2914771 53.5249104, -113.2915361 53.5247956, -113.2916127 53.5246941, -113.2916757 53.5246489, -113.2917991 53.5245551, -113.2920897 53.5243373, -113.2922046 53.5241859, -113.2922454 53.5240854)",Sandpiper Drive,
474308532,True,2,secondary,50,False,17.444,"LINESTRING (-113.295783 53.5279246, -113.2955191 53.5279232)",Granada Boulevard,
32829969,True,3,secondary,50,False,140.437,"LINESTRING (-113.295783 53.5279246, -113.2957883 53.5278268, -113.295785 53.5275008, -113.2957886 53.5267567, -113.2957859 53.5266617)",Sherwood Drive,
458048435,True,3,secondary,50,False,19.047,"LINESTRING (-113.2957734 53.5280958, -113.295783 53.5279246)",Sherwood Drive,
