osmid,lanes,name,highway,oneway,reversed,length,geometry
"[26469969, 417139366]",2,"['Kingsway Avenue', 'Mar Street']",residential,False,False,242.168,"LINESTRING (-124.8118346 49.2333839, -124.8118203 49.232102, -124.8111466 49.2321095, -124.8104484 49.2321139)"
417139366,2,Kingsway Avenue,residential,False,True,146.559,"LINESTRING (-124.8118346 49.2333839, -124.811845 49.234421, -124.8118416 49.2347019)"
417760855,2,Angus Street,residential,False,True,101.506,"LINESTRING (-124.8118346 49.2333839, -124.8111617 49.2333833, -124.8104366 49.2333826)"
482999371,2,3rd Avenue,secondary,True,False,39.164,"LINESTRING (-124.8076506 49.2383368, -124.807655 49.2379846)"
495142880,,Kingsway Avenue,residential,False,False,10.231,"LINESTRING (-124.8076506 49.2383368, -124.8075914 49.2384203)"
482999370,2,Kingsway Avenue,residential,False,False,55.663,"LINESTRING (-124.8076506 49.2383368, -124.8077121 49.2382852, -124.8078287 49.2381935, -124.8081427 49.237953)"
26469443,,South Crescent,residential,False,True,21.342,"LINESTRING (-124.8034795 49.2304829, -124.8034348 49.2302932)"
26469481,,Montrose Street,residential,False,False,93.961,"LINESTRING (-124.8034795 49.2304829, -124.8040734 49.2304723, -124.8047732 49.2304794)"
40560681,2,6th Avenue,residential,False,False,60.565000000000005,"LINESTRING (-124.8034795 49.2304829, -124.8034263 49.2308884, -124.8033633 49.2310198)"
417760853,2,3rd Avenue,secondary,False,False,181.797,"LINESTRING (-124.8076133 49.2321192, -124.8076302 49.2304843)"
417760853,2,3rd Avenue,secondary,False,True,140.194,"LINESTRING (-124.8076133 49.2321192, -124.8076367 49.2333799)"
26469969,2,Mar Street,residential,False,True,104.69,"LINESTRING (-124.8076133 49.2321192, -124.808396 49.2321216, -124.8090551 49.23212)"
417760909,2,Mar Street,residential,False,False,104.156,"LINESTRING (-124.8076133 49.2321192, -124.806862 49.232113, -124.8061789 49.2321111)"
417760853,2,3rd Avenue,secondary,False,False,140.194,"LINESTRING (-124.8076367 49.2333799, -124.8076133 49.2321192)"
957900949,2,3rd Avenue,secondary,False,True,145.443,"LINESTRING (-124.8076367 49.2333799, -124.8076353 49.2346879)"
417760854,2,Angus Street,residential,False,True,108.087,"LINESTRING (-124.8076367 49.2333799, -124.806865 49.2333827, -124.8061483 49.2333712)"
417760855,2,Angus Street,residential,False,False,103.416,"LINESTRING (-124.8076367 49.2333799, -124.8083828 49.2333806, -124.809061 49.2333813)"
40559346,2,Argyle Street,secondary,False,False,101.496,"LINESTRING (-124.8047509 49.2347023, -124.8061486 49.2346871)"
40559346,2,Argyle Street,secondary,False,True,99.036,"LINESTRING (-124.8047509 49.2347023, -124.8040817 49.234692, -124.8033871 49.2346953)"
417760852,2,5th Avenue,residential,False,False,141.834,"LINESTRING (-124.8047509 49.2347023, -124.8047372 49.2351371, -124.8047423 49.2355533, -124.8047342 49.2359777)"
417760856,2,5th Avenue,residential,False,True,149.093,"LINESTRING (-124.8047509 49.2347023, -124.8047487 49.2344601, -124.8047686 49.2339466, -124.804789 49.2333618)"
417139132,2,Strathern Street,residential,False,False,0.606,"LINESTRING (-124.8089874 49.2373061, -124.8089949 49.2373037)"
"[26347072, 417139106]",,2nd Avenue,residential,False,False,148.563,"LINESTRING (-124.8089874 49.2373061, -124.80904 49.2372361, -124.8090668 49.2371512, -124.80908 49.2370402, -124.8090643 49.2367164, -124.8090637 49.2359803)"
417139132,2,Strathern Street,residential,False,True,99.037,"LINESTRING (-124.8089874 49.2373061, -124.8083726 49.2372888, -124.8076242 49.2372743)"
"[41013051, 484971191]","['2', '4']",Argyle Street,tertiary,False,"[False, True]",102.918,"LINESTRING (-124.8118416 49.2347019, -124.8117258 49.2347092, -124.8111147 49.234706, -124.8104247 49.2347024)"
417139366,2,Kingsway Avenue,residential,False,False,146.559,"LINESTRING (-124.8118416 49.2347019, -124.811845 49.234421, -124.8118346 49.2333839)"
417139366,2,Kingsway Avenue,residential,False,True,164.15200000000002,"LINESTRING (-124.8118416 49.2347019, -124.8118621 49.2349668, -124.8118152 49.2351458, -124.8117512 49.2352865, -124.8116189 49.2354325, -124.8115356 49.2354936, -124.8110844 49.2358193, -124.8108739 49.2359534)"
417760853,2,3rd Avenue,secondary,False,True,181.797,"LINESTRING (-124.8076302 49.2304843, -124.8076133 49.2321192)"
26469481,,Montrose Street,residential,False,True,108.172,"LINESTRING (-124.8076302 49.2304843, -124.8068345 49.230501, -124.806141 49.230493)"
