osmid,lanes,highway,oneway,reversed,length,name,geometry,maxspeed
31175102,2,unclassified,False,True,36.304,,"LINESTRING (-116.450888 53.5837385, -116.450376 53.5836193)",
31176264,2,unclassified,False,False,35.379,,"LINESTRING (-116.450888 53.5837385, -116.451385 53.5838576)",
31180456,2,unclassified,False,False,99.958,,"LINESTRING (-116.450888 53.5837385, -116.4508462 53.5846371)",
31173964,2,residential,False,False,63.966,10 Avenue,"LINESTRING (-116.442489 53.586938, -116.4416209 53.5871937)",
31175564,2,residential,False,True,25.824,10 Avenue,"LINESTRING (-116.442489 53.586938, -116.4428433 53.5868395)",
31179636,2,residential,False,True,128.567,52 Street,"LINESTRING (-116.442489 53.586938, -116.4420661 53.5864152, -116.4419471 53.586306, -116.441855 53.5862371, -116.4417516 53.5861778, -116.4416321 53.5861233, -116.441386 53.5860123)",
31178107,2,unclassified,False,True,56.122,,"LINESTRING (-116.4522904 53.5839247, -116.4522365 53.583421)",
31178946,2,unclassified,False,False,61.484,,"LINESTRING (-116.4522904 53.5839247, -116.4524042 53.5844735)",
31182325,2,unclassified,False,True,52.746,,"LINESTRING (-116.4522904 53.5839247, -116.4530624 53.5838023)",
31175243,2,unclassified,False,True,34.624,,"LINESTRING (-116.4522904 53.5839247, -116.4520333 53.5839504, -116.451777 53.5839133)",
31174692,2,unclassified,False,False,44.829,,"LINESTRING (-116.4497435 53.5834725, -116.450376 53.5836193)",
31176004,2,unclassified,False,True,39.297,,"LINESTRING (-116.4497435 53.5834725, -116.4492016 53.5833262)",
31178419,2,unclassified,False,False,108.425,,"LINESTRING (-116.4497435 53.5834725, -116.4497517 53.5840029, -116.4495648 53.5844335)",
31173964,2,residential,False,True,63.966,10 Avenue,"LINESTRING (-116.4416209 53.5871937, -116.442489 53.586938)",
"[31176376, 31180610, 31177667]",2,residential,False,True,242.15200000000002,"['54 Street', '11 Avenue', '53 Street']","LINESTRING (-116.4416209 53.5871937, -116.4419573 53.5876006, -116.442028 53.5876849, -116.4421173 53.5877815, -116.4421588 53.5878174, -116.4422209 53.5878453, -116.442291 53.5878612, -116.4426925 53.5878973, -116.4427667 53.5879008, -116.4428342 53.5878884, -116.4428614 53.5878636, -116.4428877 53.5878172, -116.4428892 53.5873013, -116.4428851 53.5869711, -116.4428677 53.5869079, -116.4428433 53.5868395)",
31174193,2,unclassified,False,False,24.172,,"LINESTRING (-116.451777 53.5839133, -116.4517289 53.5841288)",
31178509,2,unclassified,False,True,18.631,,"LINESTRING (-116.451777 53.5839133, -116.4515057 53.5838671)",
31175243,2,unclassified,False,False,34.624,,"LINESTRING (-116.451777 53.5839133, -116.4520333 53.5839504, -116.4522904 53.5839247)",
31174115,2,residential,False,True,196.18099999999998,Westhaven Drive,"LINESTRING (-116.4495124 53.5881125, -116.4498083 53.5878748, -116.4498807 53.5878125, -116.4499513 53.5877437, -116.4500154 53.5876661, -116.450081 53.5875675, -116.4501118 53.5875156, -116.4501271 53.587484, -116.4501427 53.5874516, -116.4501544 53.5874023, -116.4501638 53.5873292, -116.4501634 53.5872364, -116.4501544 53.5871575, -116.4501392 53.5870613, -116.4501126 53.5869783, -116.4500878 53.5869165, -116.4500567 53.5868546, -116.4500112 53.5867903, -116.4499544 53.5867166, -116.4498872 53.5866529, -116.4498096 53.5865842, -116.4497063 53.5865245)",
31182583,2,residential,False,False,110.47200000000001,12 Avenue,"LINESTRING (-116.4495124 53.5881125, -116.4501107 53.5883718, -116.4508691 53.5886943)",
31180285,2,unclassified,False,True,73.801,,"LINESTRING (-116.4531748 53.584459, -116.4531011 53.5843149, -116.4530624 53.5838023)",
31177423,2,unclassified,False,True,37.979,,"LINESTRING (-116.4500917 53.5845707, -116.4495648 53.5844335)",
31176302,2,unclassified,False,True,109.551,,"LINESTRING (-116.4500917 53.5845707, -116.4503529 53.5842304, -116.450376 53.5836193)",
31178004,2,unclassified,False,False,51.089,,"LINESTRING (-116.4500917 53.5845707, -116.4504835 53.5846445, -116.4508462 53.5846371)",
31175817,2,unclassified,False,False,42.307,,"LINESTRING (-116.4479351 53.5831406, -116.4485688 53.5831975)",
31181647,2,unclassified,False,False,116.874,,"LINESTRING (-116.4479351 53.5831406, -116.4476843 53.5838406, -116.4474839 53.5841542)",
31182227,2,unclassified,False,False,143.188,,"LINESTRING (-116.4479351 53.5831406, -116.4474813 53.5831924, -116.4472824 53.5833893, -116.4471815 53.5841708)",
31181127,2,residential,False,False,129.018,10 Avenue,"LINESTRING (-116.445823 53.5861884, -116.4477776 53.5861932)",
31174728,2,residential,False,False,100.32300000000001,56 Street,"LINESTRING (-116.445823 53.5861884, -116.4458212 53.586632, -116.4458123 53.5870906)",
31175398,2,residential,False,False,212.56799999999998,10 Avenue,"LINESTRING (-116.445823 53.5861884, -116.445301 53.5861912, -116.4451578 53.5862021, -116.444998 53.586229, -116.4448351 53.5862683, -116.4428433 53.5868395)",
31177949,2,residential,False,True,229.20899999999997,56 Street,"LINESTRING (-116.445823 53.5861884, -116.445797 53.5849285, -116.4458274 53.5847923, -116.4460163 53.5841379)",
31175817,2,unclassified,False,True,42.307,,"LINESTRING (-116.4485688 53.5831975, -116.4479351 53.5831406)",
31181617,2,unclassified,False,False,110.138,,"LINESTRING (-116.4485688 53.5831975, -116.4482239 53.5841666)",
31182374,2,unclassified,False,False,44.155,,"LINESTRING (-116.4485688 53.5831975, -116.4492016 53.5833262)",
31178073,2,unclassified,False,False,25.249,,"LINESTRING (-116.4513517 53.5840911, -116.4517289 53.5841288)",
31179022,2,unclassified,False,True,26.057,,"LINESTRING (-116.4513517 53.5840911, -116.451385 53.5838576)",
