osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed
119327574,2,Rue Saint-Georges,residential,False,False,104.511,"LINESTRING (-73.250754 45.3045286, -73.251465 45.3045259, -73.2520903 45.3045236)",
"[724648571, 361217046]",2,Rue Richelieu,tertiary,False,False,177.767,"LINESTRING (-73.250754 45.3045286, -73.250755 45.3055932, -73.2507554 45.3060474, -73.2507554 45.3061273)",
493631556,2,Rue Richelieu,tertiary,False,True,178.352,"LINESTRING (-73.250754 45.3045286, -73.250769 45.3033319, -73.2507694 45.3032985, -73.2507741 45.3029247)",
"[826286301, 119039791]",2,"['Rue Saint-Georges', 'Rue du Quai']",residential,False,"[False, True]",261.796,"LINESTRING (-73.250754 45.3045286, -73.2495002 45.3045143, -73.2496698 45.3050218, -73.2498373 45.305577, -73.2498917 45.3058109, -73.2498958 45.3059574)",
288118302,,Rue Champlain,tertiary,True,False,87.468,"LINESTRING (-73.2520903 45.3045236, -73.2520973 45.3053102)",
493033593,2,Rue Saint-Georges,residential,False,False,105.058,"LINESTRING (-73.2520903 45.3045236, -73.2534336 45.3045186)",
119327574,2,Rue Saint-Georges,residential,False,True,104.511,"LINESTRING (-73.2520903 45.3045236, -73.251465 45.3045259, -73.250754 45.3045286)",
493033593,2,Rue Saint-Georges,residential,False,True,105.058,"LINESTRING (-73.2534336 45.3045186, -73.2520903 45.3045236)",
19910272,,Rue Jacques-Cartier Nord,residential,True,False,110.287,"LINESTRING (-73.2534336 45.3045186, -73.2534309 45.3042753, -73.2534225 45.3035268)",
493033595,2,Rue Saint-Georges,residential,False,False,106.69200000000001,"LINESTRING (-73.2534336 45.3045186, -73.2542453 45.3045156, -73.2547978 45.3045136)",
"[129873764, 48812863]",2,Rue Richelieu,tertiary,False,True,148.94899999999998,"LINESTRING (-73.2507741 45.3029247, -73.2507765 45.3027329, -73.2507782 45.302604, -73.2507786 45.3025677, -73.2507795 45.302498, -73.2520772 45.3024887)",
493631556,2,Rue Richelieu,tertiary,False,False,178.352,"LINESTRING (-73.2507741 45.3029247, -73.2507694 45.3032985, -73.250769 45.3033319, -73.250754 45.3045286)",
"[174526356, 724648573]",,Rue Richelieu,tertiary,False,False,178.83,"LINESTRING (-73.2507554 45.3061273, -73.2507562 45.3061755, -73.2507729 45.3076687, -73.2507736 45.3077355)",
"[724648571, 361217046]",2,Rue Richelieu,tertiary,False,True,177.767,"LINESTRING (-73.2507554 45.3061273, -73.2507554 45.3060474, -73.250755 45.3055932, -73.250754 45.3045286)",
"[288118305, 724648572]",2,Rue Saint-Jacques,tertiary,False,True,105.506,"LINESTRING (-73.2507554 45.3061273, -73.2508748 45.3061263, -73.2521044 45.3061165)",50
"[819147080, 724648573]",2,"['Rue Foch', 'Rue Richelieu']",tertiary,False,"[False, True]",240.04399999999998,"LINESTRING (-73.2507736 45.3077355, -73.2507778 45.307779, -73.2507851 45.3078543, -73.2508247 45.3081547, -73.25085 45.3083253, -73.2509055 45.3084854, -73.2510176 45.3087218, -73.2510828 45.3088506, -73.2511537 45.3089792, -73.2513482 45.3092752, -73.2514469 45.309276, -73.2515855 45.3092772, -73.251748 45.3092785, -73.2521327 45.3092817)",
"[174526356, 724648573]",,Rue Richelieu,tertiary,False,True,178.83,"LINESTRING (-73.2507736 45.3077355, -73.2507729 45.3076687, -73.2507562 45.3061755, -73.2507554 45.3061273)",
993094849,,Rue Saint-Charles,tertiary,True,False,105.113,"LINESTRING (-73.2507736 45.3077355, -73.2508704 45.3077353, -73.2521177 45.3077327)",
43529559,2,Rue Frontenac,tertiary,False,False,105.808,"LINESTRING (-73.2520772 45.3024887, -73.2534298 45.3024701)",
"[129873764, 48812863]",2,Rue Richelieu,tertiary,False,False,148.949,"LINESTRING (-73.2520772 45.3024887, -73.2507795 45.302498, -73.2507786 45.3025677, -73.2507782 45.302604, -73.2507765 45.3027329, -73.2507741 45.3029247)",
118027945,,Rue Champlain,tertiary,False,False,48.259,"LINESTRING (-73.2520772 45.3024887, -73.2520771 45.3025649, -73.2520763 45.3028984, -73.2520762 45.3029227)",
43529559,2,Rue Frontenac,tertiary,False,True,105.808,"LINESTRING (-73.2534298 45.3024701, -73.2520772 45.3024887)",
288118303,,Rue Jacques-Cartier Nord,residential,False,True,117.501,"LINESTRING (-73.2534298 45.3024701, -73.2534281 45.3027119, -73.253425 45.3031639, -73.2534245 45.3032379, -73.2534237 45.3033602, -73.2534225 45.3035268)",
308442302,,Rue Frontenac,residential,False,False,220.76000000000002,"LINESTRING (-73.2534298 45.3024701, -73.2539737 45.3024831, -73.2542326 45.3025081, -73.2543655 45.3025268, -73.2545151 45.3025647, -73.2547447 45.3026408, -73.2551074 45.3027784, -73.2553729 45.3028661, -73.2555548 45.3029032, -73.2558273 45.3029232, -73.2561268 45.3029349)",
493027794,2,Rue Saint-Jacques,tertiary,False,True,105.384,"LINESTRING (-73.2521044 45.3061165, -73.2534518 45.3061293)",50
288118302,,Rue Champlain,tertiary,True,False,179.717,"LINESTRING (-73.2521044 45.3061165, -73.2521093 45.3066743, -73.2521132 45.3071233, -73.2521177 45.3077327)",
"[288118305, 724648572]",2,Rue Saint-Jacques,tertiary,False,False,105.506,"LINESTRING (-73.2521044 45.3061165, -73.2508748 45.3061263, -73.2507554 45.3061273)",50
493027794,2,Rue Saint-Jacques,tertiary,False,False,105.384,"LINESTRING (-73.2534518 45.3061293, -73.2521044 45.3061165)",50
19910272,,Rue Jacques-Cartier Nord,residential,True,False,91.505,"LINESTRING (-73.2534518 45.3061293, -73.2534441 45.3054493, -73.2534425 45.3053064)",
43529557,1,Rue du Royal-22e-Regiment,residential,True,False,101.837,"LINESTRING (-73.2520762 45.3029227, -73.2514847 45.3029236, -73.2507741 45.3029247)",
118027945,,Rue Champlain,tertiary,False,True,48.259,"LINESTRING (-73.2520762 45.3029227, -73.2520763 45.3028984, -73.2520771 45.3025649, -73.2520772 45.3024887)",
288118302,,Rue Champlain,tertiary,True,False,67.274,"LINESTRING (-73.2520762 45.3029227, -73.2520784 45.3031657, -73.2520796 45.303301, -73.2520801 45.3033623, -73.2520816 45.3035277)",
43529554,2,Rue Laurier,tertiary,False,False,207.445,"LINESTRING (-73.2565969 45.3013168, -73.2563083 45.3013372, -73.2561775 45.3013939, -73.2561114 45.3014744, -73.2561122 45.3015505, -73.2561144 45.3017546, -73.2561165 45.3019623, -73.2561187 45.3021628, -73.2561268 45.3029349)",
44486896,1,Boulevard Gouin,tertiary,True,False,90.705,"LINESTRING (-73.2565969 45.3013168, -73.2567625 45.3013697, -73.2577403 45.3013769)",
166262271,,Rue Collin,residential,False,True,177.39,"LINESTRING (-73.2591951 45.3061228, -73.2592013 45.3077181)",
361217850,,Rue Saint-Jacques,tertiary,True,False,106.391,"LINESTRING (-73.2591951 45.3061228, -73.2578347 45.3061244)",50
166262271,,Rue Collin,residential,False,False,143.509,"LINESTRING (-73.2591951 45.3061228, -73.2591927 45.305494, -73.2591918 45.3052638, -73.2591911 45.305094, -73.2591901 45.3048322)",
45760094,,Rue Notre-Dame,residential,True,False,173.735,"LINESTRING (-73.2554447 45.3077259, -73.2554591 45.3092883)",
