osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref
35889676,2,McKinney Road,tertiary,50,False,True,61.03,"LINESTRING (-119.5440109 49.1846266, -119.5431721 49.1846011)",,
35888369,2,McKinney Road,tertiary,50,False,False,57.775999999999996,"LINESTRING (-119.5440109 49.1846266, -119.5446199 49.1846505, -119.5447876 49.1847013)",,
35887385,2,Gala Street,residential,,False,True,139.025,"LINESTRING (-119.5546515 49.1857859, -119.5546643 49.1854464, -119.5546694 49.1852923, -119.5546704 49.185264, -119.5546788 49.1850608, -119.5546986 49.184536)",,
35890394,2,Okanagan Street,residential,,False,False,73.4,"LINESTRING (-119.5546515 49.1857859, -119.5548625 49.1858519, -119.5552221 49.1859285, -119.5556003 49.1860091)",,
35891571,2,Okanagan Street,residential,,False,True,83.96900000000001,"LINESTRING (-119.5546515 49.1857859, -119.5544811 49.1856983, -119.5543947 49.1856539, -119.554235 49.1854861, -119.5540861 49.1852722, -119.554017 49.185173)",,
35892012,2,87th Street,unclassified,,False,False,21.828,"LINESTRING (-119.5471531 49.185551, -119.5471547 49.1857473)",,
35885892,2,School Avenue,residential,,False,False,25.405,"LINESTRING (-119.5549938 49.1829078, -119.5553433 49.1829113)",,
35887385,2,Gala Street,residential,,False,True,29.438,"LINESTRING (-119.5549938 49.1829078, -119.5551875 49.1826753)",,
35885892,2,School Avenue,residential,,False,True,90.905,"LINESTRING (-119.5549938 49.1829078, -119.5548304 49.1829064, -119.5546472 49.1829048, -119.5537432 49.1828969)",,
35887385,2,Gala Street,residential,,False,False,87.733,"LINESTRING (-119.5549938 49.1829078, -119.5549391 49.182975, -119.5548335 49.1832398, -119.5547658 49.1836768)",,
35886745,2,87th Street,unclassified,,False,True,17.387,"LINESTRING (-119.5468439 49.1870112, -119.5470597 49.1869437)",,
35888724,2,87th Street,unclassified,,False,True,47.763,"LINESTRING (-119.5468439 49.1870112, -119.5468665 49.1868688, -119.5470294 49.1867168, -119.5470461 49.1866166)",,
35888889,2,87th Street,unclassified,,False,False,24.832,"LINESTRING (-119.5468439 49.1870112, -119.5468297 49.1871134, -119.5468966 49.1872259)",,
35885756,2,Haven Street,residential,,False,False,34.303,"LINESTRING (-119.5557776 49.1857232, -119.5556003 49.1860091)",,
35885756,2,Haven Street,residential,,False,True,101.46199999999999,"LINESTRING (-119.5557776 49.1857232, -119.5559919 49.1853094, -119.5562252 49.1848589)",,
35887175,1,,tertiary_link,,True,False,100.366,"LINESTRING (-119.5451158 49.1841524, -119.5447393 49.1844552, -119.54446 49.1845632, -119.5440109 49.1846266)",,
35889433,2,Park Drive,tertiary,50,False,False,65.53,"LINESTRING (-119.5451158 49.1841524, -119.5449826 49.184374, -119.5447876 49.1847013)",,
"[35889824, 35888990, 35888991, 35889559]",2,"['Park Drive', 'Fairview Road']",tertiary,50,False,True,337.332,"LINESTRING (-119.5451158 49.1841524, -119.5452052 49.1840042, -119.545292 49.1839262, -119.5453939 49.1838347, -119.5455953 49.183723, -119.5462067 49.1835807, -119.5464221 49.1835391, -119.5465532 49.1835138, -119.5466684 49.1834915, -119.5467571 49.1834744, -119.5470537 49.1834171, -119.547175 49.1833937, -119.5474079 49.1833565, -119.5480951 49.1832164, -119.5481552 49.1832042, -119.5483518 49.1831416, -119.5491472 49.1828489)",yes,
35889432,2,87th Street,unclassified,,False,False,9.528,"LINESTRING (-119.5469403 49.186566, -119.5470461 49.1866166)",,
35885699,2,87th Street,unclassified,,False,False,41.055,"LINESTRING (-119.5469403 49.186566, -119.5466065 49.1866209, -119.5463864 49.1866104)",,
35888844,2,87th Street,unclassified,,False,True,93.921,"LINESTRING (-119.5469403 49.186566, -119.5470581 49.1861347, -119.5470849 49.1857937, -119.5471547 49.1857473)",,
35885844,2,87th Street,unclassified,,False,False,33.649,"LINESTRING (-119.54742 49.186451, -119.5472498 49.1865665, -119.5470461 49.1866166)",,
35885863,2,87th Street,unclassified,,False,True,97.20500000000001,"LINESTRING (-119.54742 49.186451, -119.5474203 49.1862513, -119.5475473 49.1860601, -119.5474739 49.185846, -119.5473904 49.1857741, -119.5471547 49.1857473)",,
35891594,2,87th Street,unclassified,,False,False,74.629,"LINESTRING (-119.54742 49.186451, -119.5475494 49.1864407, -119.5476676 49.1864813, -119.547759 49.186616, -119.5477369 49.1866951, -119.5473629 49.1868119)",,
35892597,2,Meadows Drive,residential,,False,False,141.913,"LINESTRING (-119.546581 49.1853405, -119.5463864 49.1866104)",,
35887325,2,McKinney Road,residential,,False,False,20.728,"LINESTRING (-119.546581 49.1853405, -119.5467924 49.1853565, -119.5468643 49.185362)",,
35892028,2,McKinney Road,residential,,False,True,149.25,"LINESTRING (-119.546581 49.1853405, -119.5460962 49.1852354, -119.5455569 49.1850153, -119.5447876 49.1847013)",,
35885162,2,Kootenay Street,residential,,False,False,97.391,"LINESTRING (-119.5518153 49.182878, -119.5517995 49.1837538)",,
35886630,2,Kootenay Street,residential,,False,True,124.893,"LINESTRING (-119.5518153 49.182878, -119.5518545 49.1817551)",,
35885892,2,School Avenue,residential,,False,False,140.14000000000001,"LINESTRING (-119.5518153 49.182878, -119.5525304 49.182885, -119.5537432 49.1828969)",,
35885892,2,School Avenue,residential,,False,True,100.39099999999999,"LINESTRING (-119.5518153 49.182878, -119.5511703 49.1828722, -119.5510895 49.1828715, -119.5504342 49.1828656)",,
35887325,2,McKinney Road,residential,,False,True,20.728,"LINESTRING (-119.5468643 49.185362, -119.5467924 49.1853565, -119.546581 49.1853405)",,
35885162,2,Kootenay Street,residential,,False,False,134.924,"LINESTRING (-119.551787 49.1842393, -119.5517628 49.1854526)",,
35885162,2,Kootenay Street,residential,,False,True,53.993,"LINESTRING (-119.551787 49.1842393, -119.5517995 49.1837538)",,
35887178,2,Earle Crescent,residential,,False,False,162.522,"LINESTRING (-119.551787 49.1842393, -119.5520377 49.1843465, -119.5523583 49.1845935, -119.5529647 49.1854479)",,
35888490,2,Bank Avenue,residential,,False,True,101.58500000000001,"LINESTRING (-119.551787 49.1842393, -119.5514388 49.1841705, -119.5511358 49.1841687, -119.5510846 49.1841684, -119.551065 49.1841683, -119.5504049 49.1841645)",,
35892456,2,Park Drive,tertiary,,False,True,88.701,"LINESTRING (-119.5441637 49.1853869, -119.5447876 49.1847013)",,
35890299,2,Salamander Avenue,residential,,False,False,378.28200000000004,"LINESTRING (-119.5441637 49.1853869, -119.5448347 49.1856614, -119.5448498 49.1856676, -119.5449393 49.1857462, -119.5449992 49.1858231, -119.5450048 49.1859259, -119.5449752 49.1860222, -119.544801 49.1863842, -119.5446783 49.1869001, -119.5447189 49.1871221, -119.5448447 49.1873059, -119.545021 49.187453, -119.5452171 49.187547, -119.5461118 49.1877914, -119.5463888 49.1877792)",,
35891594,2,87th Street,unclassified,,False,True,74.629,"LINESTRING (-119.5473629 49.1868119, -119.5477369 49.1866951, -119.547759 49.186616, -119.5476676 49.1864813, -119.5475494 49.1864407, -119.54742 49.186451)",,
35885923,2,Church Avenue,residential,,False,True,140.552,"LINESTRING (-119.5537328 49.183783, -119.5525178 49.1837646, -119.5517995 49.1837538)",,
35887754,2,Okanagan Street,residential,,False,False,157.319,"LINESTRING (-119.5537328 49.183783, -119.5537257 49.1841841, -119.5537237 49.184294, -119.553779 49.184658, -119.554017 49.185173)",,
35887754,2,Okanagan Street,residential,,False,True,98.53299999999999,"LINESTRING (-119.5537328 49.183783, -119.5537374 49.1833519, -119.5537432 49.1828969)",,
35885162,2,Kootenay Street,residential,,False,True,140.161,"LINESTRING (-119.5517388 49.186713, -119.5517628 49.1854526)",,
35885162,2,Kootenay Street,residential,,False,False,134.316,"LINESTRING (-119.5517388 49.186713, -119.5517309 49.1870769, -119.5516974 49.1871785, -119.5516235 49.1872733, -119.5514935 49.187361, -119.5512667 49.1874366, -119.5510211 49.1875001, -119.5507756 49.1875635)",,
35885700,2,Hillcrest Avenue,residential,,False,False,97.803,"LINESTRING (-119.5517388 49.186713, -119.5524084 49.1867132, -119.5530845 49.1867171)",,
35885700,2,Hillcrest Avenue,residential,,False,True,100.827,"LINESTRING (-119.5517388 49.186713, -119.5510363 49.1867029, -119.5503518 49.186693)",,
35887754,2,Okanagan Street,residential,,False,False,49.452000000000005,"LINESTRING (-119.5537596 49.1824523, -119.5537588 49.1824732, -119.5537432 49.1828969)",,
35887754,2,Okanagan Street,residential,,False,True,164.38400000000001,"LINESTRING (-119.5537596 49.1824523, -119.5537844 49.1815445, -119.5537999 49.1809742)",,
35890067,2,Saint Martin Place,residential,,False,True,172.44400000000002,"LINESTRING (-119.5537596 49.1824523, -119.5541615 49.1824611, -119.5542948 49.1824329, -119.5544107 49.1823513, -119.5544982 49.1822164, -119.5544849 49.181817, -119.5546258 49.1812859)",,
35886129,2,Fairview Road,tertiary,50,False,False,165.934,"LINESTRING (-119.5537999 49.1809742, -119.55196 49.1817127, -119.5518545 49.1817551)",,
35886129,2,Fairview Road,tertiary,50,False,True,111.41000000000001,"LINESTRING (-119.5537999 49.1809742, -119.554838 49.1805708, -119.5551177 49.1804625)",,
35887754,2,Okanagan Street,residential,,False,False,164.38400000000001,"LINESTRING (-119.5537999 49.1809742, -119.5537844 49.1815445, -119.5537596 49.1824523)",,
35888902,2,Okanagan Street,residential,,False,True,93.64099999999999,"LINESTRING (-119.5537999 49.1809742, -119.5538135 49.1806839, -119.5538413 49.1801325)",,
609989771,2,Main Street,trunk,50,False,False,47.459,"LINESTRING (-119.5512481 49.1799019, -119.5514666 49.1794997)",,97
609989771,2,Main Street,trunk,50,False,True,46.568,"LINESTRING (-119.5512481 49.1799019, -119.5510608 49.1803024)",,97
35885815,2,Co-op Avenue,residential,,False,False,93.354,"LINESTRING (-119.5512481 49.1799019, -119.5518701 49.1799387, -119.5520388 49.1799515, -119.5525265 49.1799822)",,
35890057,2,Co-op Avenue,residential,,False,False,29.469,"LINESTRING (-119.5512481 49.1799019, -119.5509903 49.1798855, -119.550848 49.179908)",,
35889676,2,McKinney Road,tertiary,50,False,False,61.03,"LINESTRING (-119.5431721 49.1846011, -119.5440109 49.1846266)",,
35889432,2,87th Street,unclassified,,False,True,9.528,"LINESTRING (-119.5470461 49.1866166, -119.5469403 49.186566)",,
35885844,2,87th Street,unclassified,,False,True,33.649,"LINESTRING (-119.5470461 49.1866166, -119.5472498 49.1865665, -119.54742 49.186451)",,
35888724,2,87th Street,unclassified,,False,False,47.763000000000005,"LINESTRING (-119.5470461 49.1866166, -119.5470294 49.1867168, -119.5468665 49.1868688, -119.5468439 49.1870112)",,
35885892,2,School Avenue,residential,,False,False,90.90499999999999,"LINESTRING (-119.5537432 49.1828969, -119.5546472 49.1829048, -119.5548304 49.1829064, -119.5549938 49.1829078)",,
35885892,2,School Avenue,residential,,False,True,140.14000000000001,"LINESTRING (-119.5537432 49.1828969, -119.5525304 49.182885, -119.5518153 49.182878)",,
35887754,2,Okanagan Street,residential,,False,False,98.53299999999999,"LINESTRING (-119.5537432 49.1828969, -119.5537374 49.1833519, -119.5537328 49.183783)",,
35887754,2,Okanagan Street,residential,,False,True,49.452000000000005,"LINESTRING (-119.5537432 49.1828969, -119.5537588 49.1824732, -119.5537596 49.1824523)",,
35886129,2,Fairview Road,tertiary,50,False,False,111.41000000000001,"LINESTRING (-119.5551177 49.1804625, -119.554838 49.1805708, -119.5537999 49.1809742)",,
35886129,2,Fairview Road,tertiary,50,False,True,29.404,"LINESTRING (-119.5551177 49.1804625, -119.5553432 49.1803797, -119.5554704 49.180333)",,
35885651,2,Gala Street,residential,,False,True,38.895,"LINESTRING (-119.555851 49.180542, -119.5558818 49.1804176, -119.5558695 49.1802918, -119.5558642 49.180268, -119.555848 49.1801951)",,
35887385,2,Gala Street,residential,,False,False,246.341,"LINESTRING (-119.555851 49.180542, -119.5558272 49.1805903, -119.5555919 49.1810691, -119.5554341 49.1817065, -119.5554183 49.1817897, -119.5554174 49.1818991, -119.5554429 49.1819858, -119.5554655 49.182135, -119.5554478 49.1822868, -119.555421 49.1823923, -119.5553287 49.1825569, -119.5551875 49.1826753)",,
35885651,2,Gala Street,residential,,False,False,38.894999999999996,"LINESTRING (-119.555848 49.1801951, -119.5558642 49.180268, -119.5558695 49.1802918, -119.5558818 49.1804176, -119.555851 49.180542)",,
35886129,2,Fairview Road,tertiary,50,False,False,31.439,"LINESTRING (-119.555848 49.1801951, -119.5557503 49.1802307, -119.5554704 49.180333)",,
35887579,2,Hollow Street,residential,,False,True,117.508,"LINESTRING (-119.5530845 49.1867171, -119.5531215 49.1856606)",,
35885700,2,Hillcrest Avenue,residential,,False,False,87.94,"LINESTRING (-119.5530845 49.1867171, -119.5537316 49.1867414, -119.5542933 49.1867496)",,
35885700,2,Hillcrest Avenue,residential,,False,True,97.803,"LINESTRING (-119.5530845 49.1867171, -119.5524084 49.1867132, -119.5517388 49.186713)",,
609989771,2,Main Street,trunk,50,False,True,138.879,"LINESTRING (-119.5503714 49.1854441, -119.5503518 49.186693)",,97
35889336,2,Veterans Avenue,residential,,False,True,101.129,"LINESTRING (-119.5503714 49.1854441, -119.5510216 49.1854481, -119.5510602 49.1854483, -119.5517628 49.1854526)",,
