osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,geometry,width,access
453963142,3,,Boulevard René-Lévesque Ouest,secondary,True,False,76.555,50,"LINESTRING (-73.5668462 45.5025787, -73.5668961 45.5025199, -73.5672954 45.5020883, -73.5673192 45.5020636, -73.567378 45.5019999)",,
453981162,3,,Boulevard René-Lévesque Ouest,secondary,True,False,69.213,50,"LINESTRING (-73.5667304 45.5024767, -73.566689 45.5025257, -73.5665403 45.5027321, -73.5664503 45.5028569, -73.5664181 45.5029056, -73.5664066 45.502923, -73.5663404 45.5030354)",,
455083965,1,,Avenue Union,residential,True,False,117.93799999999999,30,"LINESTRING (-73.5667304 45.5024767, -73.5666552 45.5024169, -73.5658979 45.5020504, -73.5655823 45.5018994, -73.5655021 45.501861)",,
112863359,2,,Rue Belmont,unclassified,True,False,74.43,30,"LINESTRING (-73.5655021 45.501861, -73.5652647 45.5021048, -73.5650464 45.5023291, -73.565031 45.5023449, -73.5649638 45.5024139)",,
465413236,2,138,Rue Sherbrooke Ouest,primary,False,False,14.6,50,"LINESTRING (-73.572618 45.5061262, -73.5725463 45.5062475)",,
465413246,2,138,Rue Sherbrooke Ouest,primary,False,True,68.443,50,"LINESTRING (-73.572618 45.5061262, -73.5726433 45.5060854, -73.5726531 45.5060713, -73.5727468 45.5059141, -73.5729673 45.5055615)",,
422636127,2,,Rue Mansfield,residential,True,False,217.368,30,"LINESTRING (-73.5666651 45.4989714, -73.5668046 45.4990375, -73.5669258 45.4990911, -73.5671033 45.4991726, -73.5676133 45.4994156, -73.56781 45.4995155, -73.5680656 45.4996393, -73.568677 45.4999326, -73.5688593 45.5000202, -73.568893 45.5000368, -73.5689702 45.5000715)",,
"[687970467, 1167423316, 36606095]",2,,Rue de La Gauchetière Ouest,"['residential', 'tertiary']",False,False,219.89800000000002,40,"LINESTRING (-73.5666651 45.4989714, -73.5666304 45.4990401, -73.5666017 45.4990749, -73.5665455 45.499143, -73.5663711 45.4993561, -73.5663418 45.499394, -73.5662163 45.4995564, -73.5657839 45.5001157, -73.565607 45.5003377, -73.5653832 45.5006197, -73.5653683 45.5006385, -73.5653206 45.5007087)",,
361607071,2,,Rue de La Gauchetière Ouest,residential,True,False,167.556,40,"LINESTRING (-73.5642053 45.5022253, -73.564271 45.5021497, -73.5646028 45.5016517, -73.5651128 45.5009973, -73.565131 45.500974, -73.565198 45.5008897)",,
"[456315709, 466675150]",2,,Côte du Beaver Hall,tertiary,False,True,62.93699999999999,40,"LINESTRING (-73.5642053 45.5022253, -73.5642934 45.5022393, -73.5643366 45.5022476, -73.5645235 45.5022834, -73.5646481 45.5023137, -73.564772 45.5023484, -73.5648513 45.5023747, -73.5648833 45.5023859, -73.5649638 45.5024139)",,
205657782,,,Rue de La Gauchetière Ouest,residential,True,False,132.295,30,"LINESTRING (-73.563444 45.5032882, -73.563473 45.50325, -73.5641042 45.5023486, -73.5641365 45.5023025, -73.5642053 45.5022253)",,
977073826,,,Rue Saint-Alexandre,residential,True,False,90.35799999999999,30,"LINESTRING (-73.563444 45.5032882, -73.5634999 45.5033152, -73.5643987 45.5037493)",,
1041940068,3,,Avenue Viger Ouest,secondary,True,False,16.533,,"LINESTRING (-73.564393 45.5003956, -73.5645302 45.5002822)",,
456316923,4,,Boulevard Robert-Bourassa,secondary,True,False,83.459,50,"LINESTRING (-73.564393 45.5003956, -73.5644724 45.5004436, -73.5647712 45.5006451, -73.5650815 45.5008202, -73.565103 45.5008323, -73.565198 45.5008897)",,
19894751,,,Rue Cathcart,residential,False,False,71.471,,"LINESTRING (-73.5707817 45.5009558, -73.5707314 45.5010055, -73.5703528 45.5013829, -73.5703391 45.5013955, -73.5703143 45.5014199, -73.5703 45.5014349, -73.5702537 45.5014813)",,
422636128,1,,Rue Mansfield,residential,True,False,78.115,40,"LINESTRING (-73.5707817 45.5009558, -73.5711406 45.5011239, -73.5715127 45.5012988, -73.5715308 45.5013073, -73.5716145 45.5013467)",,
465413238,4,138,Rue Sherbrooke Ouest,primary,False,False,77.988,50,"LINESTRING (-73.5752885 45.5031327, -73.5752332 45.5031909, -73.5752118 45.5032128, -73.5748385 45.5035935, -73.5748075 45.5036251, -73.5747217 45.5037107)",,
"[465413240, 465413237]",4,138,Rue Sherbrooke Ouest,primary,False,True,86.16000000000001,50,"LINESTRING (-73.5752885 45.5031327, -73.575346 45.5030795, -73.5753585 45.503067, -73.5757611 45.5026637, -73.575834 45.5025883, -73.5758539 45.5025678, -73.5759217 45.5024976)",,
"[455083987, 24221231]",2,,Côte du Beaver Hall,tertiary,False,True,127.826,40,"LINESTRING (-73.5649638 45.5024139, -73.5650376 45.5024487, -73.5650722 45.502465, -73.5654986 45.502666, -73.565696 45.5027593, -73.5661683 45.5029827, -73.5661942 45.5029906, -73.5663404 45.5030354)",,
"[456315709, 466675150]",2,,Côte du Beaver Hall,tertiary,False,False,62.937,40,"LINESTRING (-73.5649638 45.5024139, -73.5648833 45.5023859, -73.5648513 45.5023747, -73.564772 45.5023484, -73.5646481 45.5023137, -73.5645235 45.5022834, -73.5643366 45.5022476, -73.5642934 45.5022393, -73.5642053 45.5022253)",,
19891896,,,Rue Aylmer,residential,True,False,64.444,,"LINESTRING (-73.5699802 45.5048746, -73.5704716 45.5051092, -73.5705222 45.5051334, -73.570561 45.5051519, -73.5705949 45.5051697, -73.5706624 45.5052021)",,
19896824,,,Rue Saint-Alexandre,residential,True,False,115.875,30,"LINESTRING (-73.5689639 45.5059695, -73.5688989 45.5059384, -73.5678504 45.505437, -73.5677981 45.505412, -73.567736 45.5053818)",,
19896822,,,Rue City-Councillors,residential,True,False,126.46300000000001,30,"LINESTRING (-73.572302 45.5066511, -73.5721868 45.5065997, -73.5710781 45.5060787, -73.5710423 45.5060619, -73.5709524 45.5060196)",,
184205746,2,138,Rue Sherbrooke Ouest,primary,False,False,41.402,50,"LINESTRING (-73.572302 45.5066511, -73.5722414 45.5067487, -73.5721295 45.5069287, -73.5721192 45.5069452, -73.5720917 45.506993)",,
465585477,2,138,Rue Sherbrooke Ouest,primary,False,True,48.75,50,"LINESTRING (-73.572302 45.5066511, -73.5724955 45.5063292, -73.5725106 45.506305, -73.5725463 45.5062475)",,
465416568,2,,Boulevard De Maisonneuve Ouest,tertiary,True,False,62.81399999999999,30,"LINESTRING (-73.5702907 45.5057031, -73.5703452 45.5056405, -73.5706161 45.5052694, -73.5706308 45.5052493, -73.5706624 45.5052021)",,
986956073,,,Rue City-Councillors,residential,True,False,71.035,,"LINESTRING (-73.5702907 45.5057031, -73.5702269 45.5056672, -73.5701962 45.5056415, -73.5700974 45.5055723, -73.5696261 45.5053546, -73.5695612 45.5053246)",,
356391518,,,Rue Mayor,residential,True,False,85.49199999999999,,"LINESTRING (-73.5695612 45.5053246, -73.5695283 45.5053601, -73.5689639 45.5059695)",,
356391519,,,Rue City-Councillors,residential,True,False,117.41399999999999,,"LINESTRING (-73.5695612 45.5053246, -73.5695083 45.5052991, -73.5690255 45.5050657, -73.5688077 45.5049675, -73.568355 45.5047673, -73.5683029 45.5047442)",,
356391520,,,Rue Mayor,residential,True,False,59.75,,"LINESTRING (-73.5695612 45.5053246, -73.5695985 45.5052843, -73.5698344 45.5050292, -73.5699384 45.5049189, -73.5699802 45.5048746)",,
329384213,2,,Rue Sainte-Catherine Ouest,tertiary,True,False,83.536,40,"LINESTRING (-73.5683029 45.5047442, -73.5677958 45.5053145, -73.5677746 45.5053383, -73.567736 45.5053818)",,
356391516,2,,Rue Mayor,residential,False,True,62.498999999999995,,"LINESTRING (-73.5681107 45.5068554, -73.568067 45.5068991, -73.5676986 45.5072894, -73.5676666 45.5073234)",,
455083992,2,,Rue De Bleury,tertiary,True,False,109.918,40,"LINESTRING (-73.5681107 45.5068554, -73.5670687 45.5063583, -73.5670218 45.5063359, -73.5669427 45.5063013)",,
861088574,,,Rue Mayor,residential,True,False,118.848,30,"LINESTRING (-73.5681107 45.5068554, -73.5681698 45.5067956, -73.5689639 45.5059695)",,
329384210,2,,Avenue du Président-Kennedy,tertiary,False,False,144.65,30,"LINESTRING (-73.569513 45.507514, -73.5695793 45.5074542, -73.569604 45.5074276, -73.5700519 45.5069828, -73.5701664 45.506865, -73.5704833 45.5065121, -73.5705523 45.5064368)",,
884573683,2,,Rue De Bleury,tertiary,True,False,59.385,40,"LINESTRING (-73.569513 45.507514, -73.569446 45.5074824, -73.5694062 45.507464, -73.5690098 45.507287, -73.5689668 45.5072678, -73.5688745 45.5072226)",,
19896822,,,Rue City-Councillors,residential,True,False,62.431000000000004,30,"LINESTRING (-73.5709524 45.5060196, -73.5708942 45.5059913, -73.5708601 45.505975, -73.5704105 45.5057596, -73.5703741 45.5057422, -73.5702907 45.5057031)",,
465414042,2,,Avenue du Président-Kennedy,tertiary,False,True,55.894999999999996,30,"LINESTRING (-73.5709524 45.5060196, -73.5708946 45.5060799, -73.5708783 45.5060969, -73.5705523 45.5064368)",,
465414045,2,,Avenue du Président-Kennedy,tertiary,False,False,62.715,40,"LINESTRING (-73.5709524 45.5060196, -73.571007 45.505965, -73.5710224 45.5059496, -73.5713534 45.5056181, -73.5713721 45.5055994, -73.5714134 45.5055573)",,
329384210,2,,Avenue du Président-Kennedy,tertiary,False,True,144.64999999999998,30,"LINESTRING (-73.5705523 45.5064368, -73.5704833 45.5065121, -73.5701664 45.506865, -73.5700519 45.5069828, -73.569604 45.5074276, -73.5695793 45.5074542, -73.569513 45.507514)",,
465414042,2,,Avenue du Président-Kennedy,tertiary,False,False,55.894999999999996,30,"LINESTRING (-73.5705523 45.5064368, -73.5708783 45.5060969, -73.5708946 45.5060799, -73.5709524 45.5060196)",,
465414045,2,,Avenue du Président-Kennedy,tertiary,False,True,62.715,40,"LINESTRING (-73.5714134 45.5055573, -73.5713721 45.5055994, -73.5713534 45.5056181, -73.5710224 45.5059496, -73.571007 45.505965, -73.5709524 45.5060196)",,
465414050,2,,Avenue du Président-Kennedy,tertiary,False,False,67.77,40,"LINESTRING (-73.5714134 45.5055573, -73.5714512 45.5055188, -73.5714657 45.5055041, -73.5718185 45.5051446, -73.5718408 45.5051219, -73.5719063 45.5050552)",,
986956074,,,Rue Aylmer,residential,True,False,113.226,30,"LINESTRING (-73.5714134 45.5055573, -73.5714988 45.5055977, -73.5716033 45.5056471, -73.5724622 45.5060546, -73.5725055 45.5060704, -73.572618 45.5061262)",,
123213513,2,,Avenue du Président-Kennedy,unclassified,False,True,71.23,40,"LINESTRING (-73.5742237 45.5026203, -73.5741629 45.5026878, -73.5740508 45.5028124, -73.5738017 45.5030891, -73.5737779 45.5031155, -73.5737415 45.5031643)",,
