osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes
260193412,True,10A;16A,Broadway Street W,primary,50,False,114.554,"LINESTRING (-102.4670954 51.2101163, -102.465451 51.2101261)",
360418369,False,,Brodie Avenue,unclassified,,True,13.333,"LINESTRING (-102.4670954 51.2101163, -102.4670937 51.2102362)",
360418369,False,,Brodie Avenue,unclassified,,False,44.346000000000004,"LINESTRING (-102.4670954 51.2101163, -102.4670966 51.2100411, -102.4671015 51.2097175)",
235396807,False,,Darlington Street West,tertiary,50,False,100.53299999999999,"LINESTRING (-102.4683367 51.2163429, -102.4674344 51.2163575, -102.4668938 51.2163663)",2
351497036,False,,Victoria Avenue,residential,,False,228.565,"LINESTRING (-102.4683367 51.2163429, -102.4683231 51.2147536, -102.4683191 51.2142874)",2
351497036,False,,Victoria Avenue,residential,,True,11.198,"LINESTRING (-102.4682995 51.2120105, -102.4683004 51.2121112)",2
260193416,True,,Smith Street W,secondary,50,False,100.928,"LINESTRING (-102.4682995 51.2120105, -102.467381 51.2120068, -102.4673211 51.2120065, -102.4668506 51.2120064)",
235400912,False,,Dominion Avenue,residential,,True,11.153,"LINESTRING (-102.4668506 51.2120064, -102.4668506 51.2121067)",2
260193416,True,,Smith Street W,secondary,50,False,96.371,"LINESTRING (-102.4668506 51.2120064, -102.4654671 51.2120066)",
235396807,False,,Darlington Street West,tertiary,50,False,96.833,"LINESTRING (-102.4668938 51.2163663, -102.465504 51.2163888)",2
235400912,False,,Dominion Avenue,residential,,False,228.359,"LINESTRING (-102.4668938 51.2163663, -102.4668652 51.2143127)",2
235396807,False,,Darlington Street West,tertiary,50,True,100.53299999999999,"LINESTRING (-102.4668938 51.2163663, -102.4674344 51.2163575, -102.4683367 51.2163429)",2
235400881,False,,7 Avenue North,residential,,False,199.564,"LINESTRING (-102.4541307 51.212018, -102.4541188 51.2102233)",2
235400881,False,,7 Avenue North,residential,,True,11.598,"LINESTRING (-102.4541307 51.212018, -102.4541288 51.2121223)",2
351309159,False,,7 Avenue North,unclassified,,True,11.142,"LINESTRING (-102.4541189 51.2101231, -102.4541188 51.2102233)",2
90941162,False,,2 Avenue North,residential,,False,11.465,"LINESTRING (-102.461326 51.2101282, -102.4613274 51.2102313)",2
351309163,True,10A;16A,Broadway Street E,primary,50,False,96.727,"LINESTRING (-102.461326 51.2101282, -102.4599375 51.2101362)",
41930431,False,,5 Avenue South,residential,,False,102.51,"LINESTRING (-102.4546217 51.2086931, -102.4553143 51.2078797)",2
41930375,False,,Argyle Street,residential,,False,287.188,"LINESTRING (-102.4546217 51.2086931, -102.4551957 51.2088729, -102.4558973 51.2090849, -102.457616 51.2096463, -102.4577095 51.2096684, -102.4577988 51.2096763, -102.4578855 51.2096763, -102.457983 51.2096669, -102.4583563 51.2096002)",2
351309155,False,,4 Avenue North,residential,,True,10.446,"LINESTRING (-102.4585515 51.2101341, -102.4585558 51.210228)",2
351309163,True,10A;16A,Broadway Street E,primary,50,False,96.626,"LINESTRING (-102.4585515 51.2101341, -102.4571644 51.2101304)",
302002092,False,,4 Avenue South,unclassified,50,False,61.058,"LINESTRING (-102.4585515 51.2101341, -102.4585482 51.2100848, -102.4585407 51.2100461, -102.4585299 51.2100066, -102.4583563 51.2096002)",
41930362,False,,Livingstone Street,unclassified,,False,247.51,"LINESTRING (-102.4553143 51.2078797, -102.4584723 51.2088997)",2
41930431,False,,5 Avenue South,residential,,True,102.51,"LINESTRING (-102.4553143 51.2078797, -102.4546217 51.2086931)",2
111837221,True,,Darlington Street East,tertiary,50,False,90.491,"LINESTRING (-102.4586501 51.2165204, -102.4599493 51.2165256)",
235400905,False,,4 Avenue North,residential,,False,18.013,"LINESTRING (-102.4586501 51.2165204, -102.4585827 51.216364)",2
351309155,False,,4 Avenue North,residential,,True,12.454,"LINESTRING (-102.4585871 51.2120101, -102.4585869 51.2121221)",2
351315674,True,,Smith Street E,secondary,50,False,96.677,"LINESTRING (-102.4585871 51.2120101, -102.4571992 51.2120126)",
351309155,False,,4 Avenue North,residential,,False,198.182,"LINESTRING (-102.4585871 51.2120101, -102.4585515 51.2106701, -102.4585558 51.210228)",2
41930753,False,,1 Avenue North,residential,,False,11.398,"LINESTRING (-102.4626819 51.2101351, -102.4626831 51.2102376)",2
351309163,True,10A;16A,Broadway Street E,primary,50,False,16.858,"LINESTRING (-102.4626819 51.2101351, -102.4624399 51.2101358)",
351315675,False,,1 Avenue North,residential,,False,13.233,"LINESTRING (-102.4627044 51.2120029, -102.4627058 51.2121219)",2
351315674,True,,Smith Street E,secondary,50,False,94.695,"LINESTRING (-102.4627044 51.2120029, -102.4620496 51.2120042, -102.461345 51.2120089)",
351315675,False,,1 Avenue North,residential,,True,196.299,"LINESTRING (-102.4627044 51.2120029, -102.4626858 51.210662, -102.4626831 51.2102376)",2
111837261,True,,Darlington Street West,tertiary,50,False,95.563,"LINESTRING (-102.4627583 51.2164847, -102.4641253 51.2164111)",
351315675,False,,1 Avenue North,residential,,True,12.532,"LINESTRING (-102.4627583 51.2164847, -102.4627569 51.216372)",2
351497036,False,,Victoria Avenue,residential,,False,241.986,"LINESTRING (-102.4683191 51.2142874, -102.4683045 51.2125873, -102.4683004 51.2121112)",2
351497036,False,,Victoria Avenue,residential,,True,228.565,"LINESTRING (-102.4683191 51.2142874, -102.4683231 51.2147536, -102.4683367 51.2163429)",2
351309155,False,,4 Avenue North,residential,,False,24.797,"LINESTRING (-102.4585869 51.2143106, -102.458585 51.2140876)",2
243348987,False,,Duncan Street East,residential,,True,93.622,"LINESTRING (-102.4585869 51.2143106, -102.459275 51.2143109, -102.459931 51.2143113)",2
351309155,False,,4 Avenue North,residential,,True,228.32799999999997,"LINESTRING (-102.4585869 51.2143106, -102.4585834 51.2156383, -102.4585827 51.216364)",2
260193412,True,10A;16A,Broadway Street W,primary,50,False,8.526,"LINESTRING (-102.4641193 51.2101304, -102.4639969 51.2101308)",
351234810,True,,Assiniboia Avenue,residential,,False,70.128,"LINESTRING (-102.4641193 51.2101304, -102.4641172 51.2098893, -102.4641316 51.209808, -102.4642113 51.2096942, -102.4642516 51.2096366, -102.4642541 51.209516)",
351234809,False,,Betts Avenue,residential,,False,12.666,"LINESTRING (-102.4640828 51.2120042, -102.4640848 51.2121181)",2
260193416,True,,Smith Street W,secondary,50,False,96.016,"LINESTRING (-102.4640828 51.2120042, -102.463381 51.2120029, -102.4627044 51.2120029)",
351234809,False,,Betts Avenue,residential,,True,196.486,"LINESTRING (-102.4640828 51.2120042, -102.464069 51.210669, -102.4640651 51.2102372)",2
111837203,False,,Duncan Street West,residential,,False,96.00999999999999,"LINESTRING (-102.4641105 51.2143127, -102.4634324 51.2143128, -102.4627321 51.2143128)",2
111837203,False,,Duncan Street West,residential,,True,95.864,"LINESTRING (-102.4641105 51.2143127, -102.4649844 51.2143127, -102.4654868 51.2143127)",2
235400848,False,,Betts Avenue,residential,,False,233.33800000000002,"LINESTRING (-102.4641105 51.2143127, -102.4641216 51.2147256, -102.4641253 51.2164111)",2
351234809,False,,Betts Avenue,residential,,True,244.036,"LINESTRING (-102.4641105 51.2143127, -102.4640947 51.212589, -102.4640848 51.2121181)",2
235400858,False,,Myrtle Avenue,residential,,False,12.298,"LINESTRING (-102.465451 51.2101261, -102.4654521 51.2102367)",2
260193412,True,10A;16A,Broadway Street W,primary,50,False,92.767,"LINESTRING (-102.465451 51.2101261, -102.4641193 51.2101304)",
235400858,False,,Myrtle Avenue,residential,,False,12.265,"LINESTRING (-102.4654671 51.2120066, -102.465468 51.2121169)",2
235400858,False,,Myrtle Avenue,residential,,True,196.806,"LINESTRING (-102.4654671 51.2120066, -102.4654563 51.2107519, -102.4654551 51.210607, -102.4654543 51.2105161, -102.4654521 51.2102367)",2
260193416,True,,Smith Street W,secondary,50,False,96.42699999999999,"LINESTRING (-102.4654671 51.2120066, -102.4647729 51.2120054, -102.4640828 51.2120042)",
111837203,False,,Duncan Street West,residential,,True,96.011,"LINESTRING (-102.4654868 51.2143127, -102.4668652 51.2143127)",2
111837203,False,,Duncan Street West,residential,,False,95.864,"LINESTRING (-102.4654868 51.2143127, -102.4649844 51.2143127, -102.4641105 51.2143127)",2
235400858,False,,Myrtle Avenue,residential,,False,230.85500000000002,"LINESTRING (-102.4654868 51.2143127, -102.4654903 51.2147211, -102.465504 51.2163888)",2
235400858,False,,Myrtle Avenue,residential,,True,244.165,"LINESTRING (-102.4654868 51.2143127, -102.4654721 51.2125901, -102.465468 51.2121169)",2
235396807,False,,Darlington Street West,tertiary,50,True,96.833,"LINESTRING (-102.465504 51.2163888, -102.4668938 51.2163663)",2
235400858,False,,Myrtle Avenue,residential,,True,230.85500000000002,"LINESTRING (-102.465504 51.2163888, -102.4654903 51.2147211, -102.4654868 51.2143127)",2
537538555,False,,Darlington Street West,tertiary,50,False,96.059,"LINESTRING (-102.465504 51.2163888, -102.4648325 51.2163996, -102.4641253 51.2164111)",2
90941162,False,,2 Avenue North,residential,,False,12.421,"LINESTRING (-102.461345 51.2120089, -102.4613458 51.2121206)",2
90941162,False,,2 Avenue North,residential,,True,197.669,"LINESTRING (-102.461345 51.2120089, -102.4613231 51.2106642, -102.4613274 51.2102313)",2
351315674,True,,Smith Street E,secondary,50,False,98.637,"LINESTRING (-102.461345 51.2120089, -102.4606336 51.2120065, -102.459929 51.2120095)",
90941162,False,,2 Avenue North,residential,,False,229.09199999999998,"LINESTRING (-102.4613565 51.2143121, -102.4613793 51.215917, -102.4614062 51.216372)",2
