osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,junction
431064994,True,بلوار قهرمان ملی,primary,False,22.106,,,,"LINESTRING (62.2164966 34.3485167, 62.2164858 34.3487153)",
276210583,True,بلوار خواجه علی موفق,trunk,False,251.61499999999998,2,NH63,100,"LINESTRING (62.2164966 34.3485167, 62.2166914 34.3485377, 62.2169188 34.3485818, 62.217156 34.3486527, 62.2173578 34.3487411, 62.2175709 34.3488732, 62.2177377 34.3489791, 62.2179042 34.3490551, 62.2180687 34.3490869, 62.2187455 34.3490986, 62.2190622 34.3490876)",
256334941,True,میدان مستوفی,trunk,False,11.856,,,90,"LINESTRING (62.2193466 34.3491571, 62.2193537 34.3492101, 62.2193375 34.3492617)",roundabout
154795791,False,قهرمان ملی 1,unclassified,True,243.123,,,,"LINESTRING (62.2137699 34.3472259, 62.2164147 34.347337)",
421842089,False,خیابان فردوسی,unclassified,False,8.594,,,,"LINESTRING (62.2137699 34.3472259, 62.2136763 34.3472269)",
698630699,True,بلوار احمد شاه بابا,trunk,False,186.313,,NH0102,,"LINESTRING (62.2137699 34.3472259, 62.2136512 34.3488196, 62.2136411 34.348898)",
154795787,True,,trunk,False,5.584,,,,"LINESTRING (62.2135376 34.3489491, 62.2135417 34.348899)",
276210583,True,بلوار خواجه علی موفق,trunk,False,8.758,2,NH63,100,"LINESTRING (62.2135376 34.3489491, 62.213633 34.3489493)",
431921827,False,,unclassified,False,303.637,,,,"LINESTRING (62.2135017 34.3519324, 62.2135695 34.3492023)",
431921831,False,,secondary,False,116.626,,,,"LINESTRING (62.2135017 34.3519324, 62.2147716 34.3519625)",
1090773655,False,خیابان محبس,secondary,True,222.004,,,,"LINESTRING (62.2135017 34.3519324, 62.2110843 34.3518776)",
1256725409,False,,residential,True,65.845,,,,"LINESTRING (62.2135017 34.3519324, 62.2134916 34.3525245)",
365517716,True,بزرگراه هلال احمر,trunk,False,305.591,,NH65,,"LINESTRING (62.2189961 34.3520825, 62.2191111 34.3493359)",
431921831,False,,secondary,True,92.51,,,,"LINESTRING (62.2189961 34.3520825, 62.2179889 34.3520557)",
694332548,False,,secondary,False,8.284,,,,"LINESTRING (62.2189961 34.3520825, 62.2190863 34.3520847)",
365515057,False,,trunk_link,True,12.269,,,,"LINESTRING (62.2170152 34.3546197, 62.217101 34.3547043)",
365517716,True,بزرگراه هلال احمر,trunk,False,237.056,,NH65,,"LINESTRING (62.2170152 34.3546197, 62.2184826 34.3534166, 62.218644 34.3532394, 62.2187638 34.3530623)",
