osmid,highway,oneway,reversed,length,bridge,geometry,lanes,ref,name,maxspeed,width
339949778,tertiary,True,False,218.426,,"LINESTRING (63.1329435 34.9868548, 63.132613 34.9849092)",,,,,
339949778,tertiary,True,False,8.863,,"LINESTRING (63.1329617 34.9869331, 63.1329435 34.9868548)",,,,,
682676184,tertiary,True,False,110.327,,"LINESTRING (63.1329617 34.9869331, 63.1317612 34.9870638)",2,Sarak Waleswaly Qadis,Shmal Darya (Shahr Qala-e-Naw) to Ab Bakhsh,60,
28524255,tertiary,True,False,113.214,,"LINESTRING (63.1332259 34.9880044, 63.133373 34.9890154)",,,,,
339950027,residential,False,False,8.624,,"LINESTRING (63.1332259 34.9880044, 63.1331318 34.9880129)",,,,,
339950027,residential,False,True,137.102,,"LINESTRING (63.1332259 34.9880044, 63.1347212 34.9878648)",,,,,
28524255,tertiary,True,False,112.338,,"LINESTRING (63.1335187 34.9900569, 63.133656 34.9910609)",,,,,
339950025,residential,False,False,6.629,,"LINESTRING (63.1335187 34.9900569, 63.1334463 34.9900629)",,,,,
339950025,residential,False,True,140.02,,"LINESTRING (63.1335187 34.9900569, 63.1350458 34.9899139)",,,,,
339949779,residential,False,False,165.963,,"LINESTRING (63.1317715 34.99125, 63.1335799 34.9910689)",,,,,
339950026,residential,False,False,115.408,,"LINESTRING (63.1317715 34.99125, 63.1317976 34.9910731, 63.1317842 34.9907391, 63.1316984 34.9902183)",,,,,
682676206,primary,False,False,197.026,,"LINESTRING (63.1317715 34.99125, 63.1317265 34.991128, 63.131453 34.9908819, 63.1307502 34.9904534, 63.1301351 34.9901391)",,,,,
682676206,primary,False,True,121.372,,"LINESTRING (63.1317715 34.99125, 63.1318392 34.9913763, 63.1319599 34.9916268, 63.1322174 34.9919916, 63.1324212 34.9921674, 63.132439 34.9921817)",,,,,
339949779,residential,False,False,139.644,,"LINESTRING (63.133656 34.9910609, 63.1351779 34.9909105)",,,,,
339949779,residential,False,True,6.989,,"LINESTRING (63.133656 34.9910609, 63.1335799 34.9910689)",,,,,
28524255,tertiary,True,False,97.191,,"LINESTRING (63.133656 34.9910609, 63.1337644 34.9918787, 63.1337501 34.9919288)",,,,,
339949779,residential,False,True,139.644,,"LINESTRING (63.1351779 34.9909105, 63.133656 34.9910609)",,,,,
339949944,unclassified,False,False,112.332,,"LINESTRING (63.1351779 34.9909105, 63.1353241 34.9919136)",,,,,
339949944,unclassified,False,True,111.468,,"LINESTRING (63.1351779 34.9909105, 63.1350458 34.9899139)",,,,,
339949827,residential,False,False,101.674,,"LINESTRING (63.1290135 34.9862091, 63.1288673 34.9853026)",,,,,
339949827,residential,False,True,116.685,,"LINESTRING (63.1290135 34.9862091, 63.1291556 34.9870111, 63.1291417 34.9872498)",,,,,
339949827,residential,False,True,134.587,,"LINESTRING (63.1287136 34.9840988, 63.1288673 34.9853026)",,,,,
440788695,tertiary,False,False,138.165,,"LINESTRING (63.1287136 34.9840988, 63.1302191 34.9839489)",,,,,
339949944,unclassified,False,True,112.332,,"LINESTRING (63.1353241 34.9919136, 63.1351779 34.9909105)",,,,,
339950024,unclassified,False,False,142.476,,"LINESTRING (63.1353241 34.9919136, 63.1337695 34.9920542)",,,,,
"[339950024, 682676202, 682676204]",unclassified,False,True,585.7299999999999,yes,"LINESTRING (63.1353241 34.9919136, 63.1358656 34.9918373, 63.1364044 34.9918119, 63.1365097 34.9918322, 63.1368151 34.991779, 63.1369761 34.9919515, 63.1370814 34.9919109, 63.1371929 34.9917638, 63.1374715 34.9914746, 63.1372734 34.9909774, 63.1371711 34.9907019, 63.1371984 34.9903834, 63.1373019 34.9899546, 63.1374866 34.9894906, 63.1375844 34.9893056, 63.1377009 34.9891695, 63.1378552 34.9889867, 63.1381109 34.9887443, 63.1379199 34.9886028)",,,,,
339950024,unclassified,False,False,122.028,,"LINESTRING (63.1337695 34.9920542, 63.132439 34.9921817)",,,,,
339950024,unclassified,False,True,142.476,,"LINESTRING (63.1337695 34.9920542, 63.1353241 34.9919136)",,,,,
416213711,tertiary,False,False,14.055,,"LINESTRING (63.1337695 34.9920542, 63.1337501 34.9919288)",,,,,
339950024,unclassified,False,True,122.028,,"LINESTRING (63.132439 34.9921817, 63.1337695 34.9920542)",,,,,
682676206,primary,False,False,121.37199999999999,,"LINESTRING (63.132439 34.9921817, 63.1324212 34.9921674, 63.1322174 34.9919916, 63.1319599 34.9916268, 63.1318392 34.9913763, 63.1317715 34.99125)",,,,,
339950026,residential,False,False,114.698,,"LINESTRING (63.1316984 34.9902183, 63.1315343 34.9891956)",,,,,
339950025,residential,False,True,160.16500000000002,,"LINESTRING (63.1316984 34.9902183, 63.1328598 34.9901117, 63.1334463 34.9900629)",,,,,
339950026,residential,False,True,115.40799999999999,,"LINESTRING (63.1316984 34.9902183, 63.1317842 34.9907391, 63.1317976 34.9910731, 63.1317715 34.99125)",,,,,
339949943,residential,False,False,160.689,,"LINESTRING (63.1315343 34.9891956, 63.1332858 34.9890244)",,,,,
339950026,residential,False,False,115.074,,"LINESTRING (63.1315343 34.9891956, 63.1313953 34.988167)",,,,,
339950026,residential,False,True,114.698,,"LINESTRING (63.1315343 34.9891956, 63.1316984 34.9902183)",,,,,
339949943,residential,False,True,113.78,,"LINESTRING (63.1315343 34.9891956, 63.1305164 34.9893292, 63.130299 34.9893436)",,,,,
339950026,residential,False,True,115.074,,"LINESTRING (63.1313953 34.988167, 63.1315343 34.9891956)",,,,,
339950027,residential,False,False,110.183,,"LINESTRING (63.1313953 34.988167, 63.1301941 34.9882828)",,,,,
339950027,residential,False,True,159.119,,"LINESTRING (63.1313953 34.988167, 63.1331318 34.9880129)",,,,,
"[339950027, 339950028]",residential,False,True,126.81700000000001,,"LINESTRING (63.1286156 34.9895353, 63.1287318 34.9884208, 63.1287584 34.9884183)",,,,,
682676206,primary,False,True,153.90099999999998,,"LINESTRING (63.1286156 34.9895353, 63.1286916 34.9895668, 63.1300515 34.9900964, 63.1301351 34.9901391)",,,,,
349614537,residential,False,False,22.691,,"LINESTRING (63.1347026 34.9839775, 63.1349395 34.9840405)",,,,,
349614537,residential,False,True,200.40800000000002,,"LINESTRING (63.1347026 34.9839775, 63.1345773 34.9839147, 63.1343584 34.9838382, 63.1342895 34.9838048, 63.1341949 34.9838049, 63.1341011 34.9839291, 63.1340235 34.9840442, 63.1338849 34.9841403, 63.1338201 34.9841813, 63.1335564 34.9843009, 63.1333988 34.9844055, 63.1333074 34.9843988, 63.1331947 34.9843483, 63.1329297 34.9842109)",,,,,
349614538,residential,False,True,108.12200000000001,,"LINESTRING (63.1347026 34.9839775, 63.1345857 34.9844354, 63.134467 34.9847431, 63.1343631 34.9849038)",,,,,
349614537,residential,False,True,22.691,,"LINESTRING (63.1349395 34.9840405, 63.1347026 34.9839775)",,,,,
349614542,residential,False,False,134.124,,"LINESTRING (63.1349395 34.9840405, 63.1349142 34.9844093, 63.1349478 34.9845474, 63.1349891 34.9845977, 63.1350563 34.984616, 63.1352205 34.9846429, 63.1353607 34.9846303, 63.1354404 34.9846219, 63.1355276 34.9846005, 63.1356411 34.9845654, 63.1357417 34.9845854)",,,,,
740798641,residential,False,False,37.023,,"LINESTRING (63.1357417 34.9845854, 63.1358474 34.9842639)",,,,,
349614542,residential,False,False,163.90200000000002,,"LINESTRING (63.1357417 34.9845854, 63.1357828 34.9846416, 63.1357966 34.9847052, 63.1357889 34.9847877, 63.1357051 34.9848551, 63.1356045 34.9848988, 63.1353576 34.9849679, 63.1350186 34.985024, 63.1347176 34.9850493, 63.1345111 34.9849787, 63.1344068 34.9849342, 63.1343631 34.9849038)",,,,,
349614542,residential,False,True,134.124,,"LINESTRING (63.1357417 34.9845854, 63.1356411 34.9845654, 63.1355276 34.9846005, 63.1354404 34.9846219, 63.1353607 34.9846303, 63.1352205 34.9846429, 63.1350563 34.984616, 63.1349891 34.9845977, 63.1349478 34.9845474, 63.1349142 34.9844093, 63.1349395 34.9840405)",,,,,
349614538,residential,False,False,108.122,,"LINESTRING (63.1343631 34.9849038, 63.134467 34.9847431, 63.1345857 34.9844354, 63.1347026 34.9839775)",,,,,
349614538,residential,False,True,154.99,,"LINESTRING (63.1343631 34.9849038, 63.1342924 34.984939, 63.1341035 34.9850241, 63.133986 34.9850833, 63.1338654 34.9851107, 63.1337878 34.985139, 63.1336455 34.9851478, 63.1332349 34.9850551, 63.1330248 34.9850313, 63.132752 34.9850541)",,,,,
349614542,residential,False,True,163.902,,"LINESTRING (63.1343631 34.9849038, 63.1344068 34.9849342, 63.1345111 34.9849787, 63.1347176 34.9850493, 63.1350186 34.985024, 63.1353576 34.9849679, 63.1356045 34.9848988, 63.1357051 34.9848551, 63.1357889 34.9847877, 63.1357966 34.9847052, 63.1357828 34.9846416, 63.1357417 34.9845854)",,,,,
28524255,tertiary,True,False,200.829,,"LINESTRING (63.132752 34.9850541, 63.1330355 34.9868452)",,,,,
349614538,residential,False,False,154.99,,"LINESTRING (63.132752 34.9850541, 63.1330248 34.9850313, 63.1332349 34.9850551, 63.1336455 34.9851478, 63.1337878 34.985139, 63.1338654 34.9851107, 63.133986 34.9850833, 63.1341035 34.9850241, 63.1342924 34.984939, 63.1343631 34.9849038)",,,,,
682676181,tertiary,False,True,8.654,,"LINESTRING (63.1290492 34.9872321, 63.1291417 34.9872498)",2,Sarak Waleswaly Qadis,Shmal Darya (Shahr Qala-e-Naw) to Ab Bakhsh,60,
349614558,residential,False,False,136.216,,"LINESTRING (63.1290492 34.9872321, 63.1289527 34.9874219, 63.1289298 34.9875618, 63.1289298 34.9877628, 63.128817 34.9879763, 63.1288012 34.9881146, 63.1287584 34.9884183)",,,,,
339950027,residential,False,False,131.655,,"LINESTRING (63.1301941 34.9882828, 63.1287584 34.9884183)",,,,,
339950027,residential,False,True,110.183,,"LINESTRING (63.1301941 34.9882828, 63.1313953 34.988167)",,,,,
349614555,residential,False,False,118.364,,"LINESTRING (63.1301941 34.9882828, 63.1302701 34.9891507, 63.130299 34.9893436)",,,,,
339950027,residential,False,True,131.655,,"LINESTRING (63.1287584 34.9884183, 63.1301941 34.9882828)",,,,,
"[339950027, 339950028]",residential,False,False,126.81700000000001,,"LINESTRING (63.1287584 34.9884183, 63.1287318 34.9884208, 63.1286156 34.9895353)",,,,,
349614558,residential,False,True,136.21599999999998,,"LINESTRING (63.1287584 34.9884183, 63.1288012 34.9881146, 63.128817 34.9879763, 63.1289298 34.9877628, 63.1289298 34.9875618, 63.1289527 34.9874219, 63.1290492 34.9872321)",,,,,
339949943,residential,False,False,113.78,,"LINESTRING (63.130299 34.9893436, 63.1305164 34.9893292, 63.1315343 34.9891956)",,,,,
349614555,residential,False,False,90.592,,"LINESTRING (63.130299 34.9893436, 63.1303153 34.9895692, 63.1301351 34.9901391)",,,,,
349614555,residential,False,True,118.364,,"LINESTRING (63.130299 34.9893436, 63.1302701 34.9891507, 63.1301941 34.9882828)",,,,,
349614555,residential,False,True,90.592,,"LINESTRING (63.1301351 34.9901391, 63.1303153 34.9895692, 63.130299 34.9893436)",,,,,
682676206,primary,False,False,153.901,,"LINESTRING (63.1301351 34.9901391, 63.1300515 34.9900964, 63.1286916 34.9895668, 63.1286156 34.9895353)",,,,,
682676206,primary,False,True,197.026,,"LINESTRING (63.1301351 34.9901391, 63.1307502 34.9904534, 63.131453 34.9908819, 63.1317265 34.991128, 63.1317715 34.99125)",,,,,
339949778,tertiary,True,False,121.064,,"LINESTRING (63.1331318 34.9880129, 63.1329617 34.9869331)",,,,,
339950027,residential,False,False,159.119,,"LINESTRING (63.1331318 34.9880129, 63.1313953 34.988167)",,,,,
339950027,residential,False,True,8.624,,"LINESTRING (63.1331318 34.9880129, 63.1332259 34.9880044)",,,,,
339949778,tertiary,True,False,113.345,,"LINESTRING (63.1332858 34.9890244, 63.1331318 34.9880129)",,,,,
339949943,residential,False,False,8.007,,"LINESTRING (63.1332858 34.9890244, 63.133373 34.9890154)",,,,,
339949943,residential,False,True,160.689,,"LINESTRING (63.1332858 34.9890244, 63.1315343 34.9891956)",,,,,
339949778,tertiary,True,False,116.398,,"LINESTRING (63.1334463 34.9900629, 63.1332858 34.9890244)",,,,,
339950025,residential,False,True,6.629,,"LINESTRING (63.1334463 34.9900629, 63.1335187 34.9900569)",,,,,
339950025,residential,False,False,160.16500000000002,,"LINESTRING (63.1334463 34.9900629, 63.1328598 34.9901117, 63.1316984 34.9902183)",,,,,
339949778,tertiary,True,False,112.522,,"LINESTRING (63.1335799 34.9910689, 63.1334463 34.9900629)",,,,,
339949779,residential,False,False,6.989,,"LINESTRING (63.1335799 34.9910689, 63.133656 34.9910609)",,,,,
339949779,residential,False,True,165.963,,"LINESTRING (63.1335799 34.9910689, 63.1317715 34.99125)",,,,,
416213711,tertiary,False,True,14.055,,"LINESTRING (63.1337501 34.9919288, 63.1337695 34.9920542)",,,,,
339949778,tertiary,True,False,97.28,,"LINESTRING (63.1337501 34.9919288, 63.1337203 34.9918893, 63.1335799 34.9910689)",,,,,
28524255,tertiary,True,False,57.331,,"LINESTRING (63.1326397 34.9843854, 63.132727 34.984896)",,,,,
584513965,tertiary,False,False,32.78,,"LINESTRING (63.1326397 34.9843854, 63.1329297 34.9842109)",2,,12.6 km Road from Cheshma Shirin to Chahar Bagh Village,40,5
584513965,tertiary,False,True,32.78,,"LINESTRING (63.1329297 34.9842109, 63.1326397 34.9843854)",2,,12.6 km Road from Cheshma Shirin to Chahar Bagh Village,40,5
349614537,residential,False,False,200.40800000000004,,"LINESTRING (63.1329297 34.9842109, 63.1331947 34.9843483, 63.1333074 34.9843988, 63.1333988 34.9844055, 63.1335564 34.9843009, 63.1338201 34.9841813, 63.1338849 34.9841403, 63.1340235 34.9840442, 63.1341011 34.9839291, 63.1341949 34.9838049, 63.1342895 34.9838048, 63.1343584 34.9838382, 63.1345773 34.9839147, 63.1347026 34.9839775)",,,,,
740798641,residential,False,True,37.023,,"LINESTRING (63.1358474 34.9842639, 63.1357417 34.9845854)",,,,,
"[339949944, 740798642]","['residential', 'unclassified']",False,False,118.131,,"LINESTRING (63.1344561 34.9856413, 63.1344909 34.9858741, 63.1345171 34.9860524, 63.1344879 34.9861431, 63.1345685 34.9866936)",,,,,
"[339950024, 682676202, 682676204]",unclassified,False,False,585.73,yes,"LINESTRING (63.1379199 34.9886028, 63.1381109 34.9887443, 63.1378552 34.9889867, 63.1377009 34.9891695, 63.1375844 34.9893056, 63.1374866 34.9894906, 63.1373019 34.9899546, 63.1371984 34.9903834, 63.1371711 34.9907019, 63.1372734 34.9909774, 63.1374715 34.9914746, 63.1371929 34.9917638, 63.1370814 34.9919109, 63.1369761 34.9919515, 63.1368151 34.991779, 63.1365097 34.9918322, 63.1364044 34.9918119, 63.1358656 34.9918373, 63.1353241 34.9919136)",,,,,
"[682676202, 682676196, 682676198]",unclassified,False,True,468.41499999999996,yes,"LINESTRING (63.1379199 34.9886028, 63.1376456 34.988403, 63.1378927 34.9880702, 63.1383076 34.9878977, 63.1381322 34.9876109, 63.1380579 34.9873928, 63.1380765 34.9871543, 63.1380054 34.9870424, 63.137451 34.9870072, 63.1372404 34.9869615, 63.1369494 34.9869209, 63.1367725 34.9864187, 63.1361076 34.986521, 63.1357737 34.9865568)",,,,,
682676181,tertiary,False,False,8.654,,"LINESTRING (63.1291417 34.9872498, 63.1290492 34.9872321)",2,Sarak Waleswaly Qadis,Shmal Darya (Shahr Qala-e-Naw) to Ab Bakhsh,60,
682676181,tertiary,False,True,2.565,,"LINESTRING (63.1291417 34.9872498, 63.1291691 34.9872551)",2,Sarak Waleswaly Qadis,Shmal Darya (Shahr Qala-e-Naw) to Ab Bakhsh,60,
339949827,residential,False,False,116.685,,"LINESTRING (63.1291417 34.9872498, 63.1291556 34.9870111, 63.1290135 34.9862091)",,,,,
682676184,tertiary,True,False,107.14999999999999,,"LINESTRING (63.1357284 34.9866035, 63.1355481 34.9866741, 63.1345787 34.9867693)",2,Sarak Waleswaly Qadis,Shmal Darya (Shahr Qala-e-Naw) to Ab Bakhsh,60,
779944034,tertiary,False,True,6.827,,"LINESTRING (63.1357284 34.9866035, 63.1357563 34.9865864, 63.1357737 34.9865568)",2,Sarak Waleswaly Qadis,Shmal Darya (Shahr Qala-e-Naw) to Ab Bakhsh,60,
