osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,junction
121530583,residential,False,True,120.882,"LINESTRING (70.4639522 34.4261041, 70.4642231 34.427168)",,,,
727288678,residential,False,False,47.735,"LINESTRING (70.4639522 34.4261041, 70.4638946 34.4261623, 70.4634729 34.4262289)",,,,
36910056,residential,False,False,114.618,"LINESTRING (70.455557 34.4339254, 70.4565656 34.4345341)",,,,
32803816,unclassified,False,True,89.637,"LINESTRING (70.455557 34.4339254, 70.455524 34.4336251, 70.4555021 34.4334883, 70.4554557 34.4331237)",,,,
36910056,residential,False,True,114.618,"LINESTRING (70.4565656 34.4345341, 70.455557 34.4339254)",,,,
36910057,residential,False,False,158.26,"LINESTRING (70.4565656 34.4345341, 70.4579162 34.4336482)",,,,
54581631,trunk,True,False,41.387,"LINESTRING (70.4547526 34.4326488, 70.4552022 34.4326168)",2,NH08,,
50884919,residential,False,False,47.396,"LINESTRING (70.4570303 34.4315319, 70.4570628 34.4319573)",,,,
50884918,residential,False,False,97.75500000000001,"LINESTRING (70.4570303 34.4315319, 70.4573713 34.4315393, 70.4580124 34.4315157, 70.4580952 34.4315107)",,,,
50884918,residential,False,True,111.897,"LINESTRING (70.4570303 34.4315319, 70.4558438 34.4316609, 70.4558207 34.4316634)",,,,
50884919,residential,False,True,88.054,"LINESTRING (70.4570303 34.4315319, 70.4569182 34.4311912, 70.4568761 34.4308349, 70.4568667 34.4307544)",,,,
50884918,residential,False,True,8.644,"LINESTRING (70.4581892 34.4315051, 70.4580952 34.4315107)",,,,
287875332,trunk,True,False,90.318,"LINESTRING (70.4581892 34.4315051, 70.4582509 34.4321198, 70.4582564 34.4323152)",,,Talashe to Muhabirat,
50884957,secondary,False,True,110.958,"LINESTRING (70.4565782 34.4286165, 70.4554192 34.4289026)",,,Talashe to Laghman Adah,
50884919,residential,False,False,78.26100000000001,"LINESTRING (70.4565782 34.4286165, 70.4565874 34.4286859, 70.4567076 34.4293121)",,,,
50884957,secondary,False,False,112.485,"LINESTRING (70.4565782 34.4286165, 70.4569857 34.4285275, 70.4571415 34.4284951, 70.4577661 34.428365)",,,Talashe to Laghman Adah,
50884919,residential,False,False,24.755,"LINESTRING (70.4567076 34.4293121, 70.4567593 34.4295306)",,,,
50884919,residential,False,True,78.26100000000001,"LINESTRING (70.4567076 34.4293121, 70.4565874 34.4286859, 70.4565782 34.4286165)",,,,
50884921,residential,False,False,118.099,"LINESTRING (70.4567076 34.4293121, 70.4579619 34.4292513, 70.4579925 34.4292463)",,,,
50884921,residential,False,True,110.54599999999999,"LINESTRING (70.4567076 34.4293121, 70.4555598 34.4294054, 70.4555082 34.4294103)",,,,
50884919,residential,False,False,88.216,"LINESTRING (70.4567607 34.4299659, 70.4568612 34.4307019, 70.4568667 34.4307544)",,,,
50884919,residential,False,True,49.269000000000005,"LINESTRING (70.4567607 34.4299659, 70.4567868 34.4295627, 70.4567593 34.4295306)",,,,
50884920,residential,False,False,114.172,"LINESTRING (70.4567607 34.4299659, 70.4579703 34.4298786, 70.4580008 34.4298763)",,,,
50884920,residential,False,True,109.179,"LINESTRING (70.4567607 34.4299659, 70.4556602 34.4300624, 70.455577 34.43007)",,,,
50884919,residential,False,False,88.054,"LINESTRING (70.4568667 34.4307544, 70.4568761 34.4308349, 70.4569182 34.4311912, 70.4570303 34.4315319)",,,,
50884919,residential,False,True,88.216,"LINESTRING (70.4568667 34.4307544, 70.4568612 34.4307019, 70.4567607 34.4299659)",,,,
50884939,residential,False,False,106.531,"LINESTRING (70.4568667 34.4307544, 70.4579614 34.4306662, 70.4580228 34.4306617)",,,,
50884939,residential,False,True,94.56299999999999,"LINESTRING (70.4568667 34.4307544, 70.4559979 34.4308398, 70.4558429 34.4308551)",,,,
54581631,trunk,True,False,98.212,"LINESTRING (70.4571053 34.4324264, 70.4581689 34.4323237)",2,NH08,,
50884919,residential,False,True,52.308,"LINESTRING (70.4571053 34.4324264, 70.4571008 34.4323619, 70.4570628 34.4319573)",,,,
50884967,secondary,False,False,73.626,"LINESTRING (70.455577 34.43007, 70.4555082 34.4294103)",,,,
50884920,residential,False,False,109.179,"LINESTRING (70.455577 34.43007, 70.4556602 34.4300624, 70.4567607 34.4299659)",,,,
50884920,residential,False,True,44.568,"LINESTRING (70.455577 34.43007, 70.4555138 34.4300755, 70.4550944 34.4301168)",,,,
50884967,secondary,False,True,69.17,"LINESTRING (70.455577 34.43007, 70.4556073 34.4305683, 70.4556224 34.4306908)",,,,
50884967,secondary,False,True,73.626,"LINESTRING (70.4555082 34.4294103, 70.455577 34.43007)",,,,
