osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,bridge,junction
49151402,False,2,Racina,tertiary,40,False,49.563,"LINESTRING (19.9408311 42.5975663, 19.9414127 42.5974423)",,,
49151402,False,2,Racina,tertiary,40,True,167.81900000000002,"LINESTRING (19.9408311 42.5975663, 19.9407353 42.5976026, 19.9405741 42.5976856, 19.939368 42.5982898, 19.9391308 42.5984086)",,,
151307078,False,2,Omeragića,tertiary,50,False,55.282,"LINESTRING (19.9408311 42.5975663, 19.9409301 42.5974633, 19.9411576 42.597274, 19.941275 42.5971933)",,,
49151393,False,2,Ribarska,residential,50,False,29.137,"LINESTRING (19.9437805 42.5948547, 19.9440304 42.5946681)",,,
149586749,False,1,Vojnoselska,residential,50,False,28.654,"LINESTRING (19.9437805 42.5948547, 19.9435257 42.594678)",yes,,
751595939,False,2,Šabovića,residential,50,True,114.478,"LINESTRING (19.9437805 42.5948547, 19.9438199 42.5950096, 19.9438521 42.5950975, 19.9439514 42.5952692, 19.9441311 42.5955328, 19.9441726 42.5956098, 19.9442089 42.5957115, 19.9442326 42.5958215)",,,
49151393,False,2,Ribarska,residential,50,False,83.298,"LINESTRING (19.9445765 42.5943218, 19.9446338 42.5942775, 19.9449827 42.5939769, 19.9450538 42.5939196, 19.9451758 42.5938387, 19.945275 42.5937794)",,,
49151393,False,2,Ribarska,residential,50,True,59.001,"LINESTRING (19.9445765 42.5943218, 19.94453 42.5943507, 19.9440304 42.5946681)",,,
150577401,False,2,Čaršija,residential,40,False,35.516,"LINESTRING (19.9466155 42.596342, 19.9468615 42.5966051)",,,
149421468,False,2,Podnogradska,residential,40,True,45.817,"LINESTRING (19.9466155 42.596342, 19.9463942 42.5961271, 19.9463248 42.596082, 19.9462849 42.5960594, 19.9462382 42.5960453)",,,
150577401,False,2,Čaršija,residential,40,True,204.337,"LINESTRING (19.9466155 42.596342, 19.9457008 42.5965428, 19.9450893 42.5966978, 19.9444733 42.5968735, 19.9443678 42.5968923, 19.9442426 42.5969023)",,,
56930676,True,,Jusufagića,residential,40,False,160.307,"LINESTRING (19.9453908 42.5960163, 19.9452712 42.595726, 19.945263 42.5956773, 19.945264 42.5956248, 19.9453024 42.5954579, 19.9453002 42.5953913, 19.9452789 42.5952847, 19.945131 42.5949588, 19.9450107 42.5947754, 19.9449043 42.5946524)",yes,,
149421468,False,2,Podnogradska,residential,40,False,69.622,"LINESTRING (19.9453908 42.5960163, 19.9456628 42.596043, 19.9458403 42.596043, 19.9461917 42.5960393, 19.9462382 42.5960453)",,,
149314963,False,,,residential,40,True,79.237,"LINESTRING (19.9469309 42.5935037, 19.946915 42.5936986, 19.9466817 42.5941866)",,,
1228400252,False,1,,residential,,False,143.502,"LINESTRING (19.9469309 42.5935037, 19.9468287 42.5935192, 19.9466995 42.5935242, 19.9461052 42.593507, 19.9460086 42.5935099, 19.945904 42.5935247, 19.9457806 42.5935543, 19.9456452 42.5936037, 19.945275 42.5937794)",,,
1228400252,False,1,,residential,,True,32.431,"LINESTRING (19.9469309 42.5935037, 19.9470087 42.5934726, 19.9470842 42.593428, 19.9471781 42.5933421, 19.9472116 42.5933045)",,,
149580291,False,,,residential,40,True,168.194,"LINESTRING (19.9420594 42.5963601, 19.9422827 42.5964593, 19.9425979 42.5966271, 19.9427292 42.5966577, 19.9430654 42.5966923, 19.9439786 42.596813)",yes,,
151307078,False,2,Omeragića,tertiary,50,False,25.655,"LINESTRING (19.9420594 42.5963601, 19.9422053 42.5962581, 19.9423016 42.5962157)",,,
151307078,False,2,Omeragića,tertiary,50,True,113.10299999999998,"LINESTRING (19.9420594 42.5963601, 19.9418565 42.5965464, 19.9415936 42.5968902, 19.9415235 42.5969722, 19.941275 42.5971933)",,,
149586746,False,,,residential,,True,9.113,"LINESTRING (19.9423016 42.5962157, 19.9423085 42.5961339)",,,
151307078,False,2,Omeragića,tertiary,50,False,146.68099999999998,"LINESTRING (19.9423016 42.5962157, 19.9424158 42.5962111, 19.9437564 42.5963621, 19.9440707 42.5964115)",,,
151307078,False,2,Omeragića,tertiary,50,True,25.655,"LINESTRING (19.9423016 42.5962157, 19.9422053 42.5962581, 19.9420594 42.5963601)",,,
151307078,False,2,Omeragića,tertiary,50,True,146.68099999999998,"LINESTRING (19.9440707 42.5964115, 19.9437564 42.5963621, 19.9424158 42.5962111, 19.9423016 42.5962157)",,,
172358955,False,2,Šabovića,tertiary,50,True,37.69,"LINESTRING (19.9440707 42.5964115, 19.9440613 42.5964668, 19.944068 42.596528, 19.9440922 42.5966474, 19.944115 42.5967471)",,,
751595939,False,2,Šabovića,residential,50,False,68.051,"LINESTRING (19.9440707 42.5964115, 19.9441043 42.5963503, 19.9442156 42.5961489, 19.9442276 42.5960896, 19.944241 42.5958991, 19.9442326 42.5958215)",,,
150577401,False,2,Čaršija,residential,40,True,13.455,"LINESTRING (19.9469493 42.5967074, 19.9468615 42.5966051)",,,
149411385,False,,Zanatska,residential,40,True,86.29599999999999,"LINESTRING (19.9469493 42.5967074, 19.9467085 42.5969167, 19.9465824 42.5970983, 19.9464133 42.5973689)",,,
"[150577401, 420655005, 420655006]",False,2,"['Čaršija', 'Magaze', 'Plavski most']",residential,"['40', '50']",False,36.83,"LINESTRING (19.9469493 42.5967074, 19.9470142 42.5967807, 19.9471539 42.5969188, 19.9472049 42.5969797)",,yes,
420655005,False,2,Magaze,residential,50,False,171.15099999999998,"LINESTRING (19.947394 42.5987519, 19.9472765 42.599282, 19.9472462 42.599519, 19.9470596 42.5998709, 19.9470386 42.5999694, 19.9470305 42.6000821, 19.947056 42.6002548)",,,
420655005,False,2,Magaze,residential,50,True,102.66,"LINESTRING (19.947394 42.5987519, 19.9474101 42.5985765, 19.9474101 42.5984353, 19.9473739 42.5982082, 19.94728 42.597837)",,,
742351682,False,,,residential,,True,133.814,"LINESTRING (19.947394 42.5987519, 19.9473551 42.5987591, 19.9473229 42.5987729, 19.9472886 42.5988029, 19.9472567 42.5988515, 19.9472141 42.5989502, 19.9471438 42.5991837, 19.9471034 42.5993937, 19.9470949 42.5994595, 19.9470693 42.5995113, 19.9470225 42.5995645, 19.946733 42.5997949)",,,
149415240,False,,Prnjavorska,residential,40,True,227.98899999999998,"LINESTRING (19.9472049 42.5969797, 19.9474166 42.5968954, 19.9474905 42.5968873, 19.9475683 42.5968933, 19.9477158 42.5969466, 19.947909 42.5970068, 19.9479774 42.5970246, 19.9480458 42.5970275, 19.9481302 42.5970246, 19.9483033 42.5970097, 19.9483958 42.5970097, 19.9484695 42.5970216, 19.9485567 42.5970571, 19.9488169 42.5971993, 19.9489818 42.5972502, 19.9490945 42.5972694, 19.9492092 42.5972787, 19.9493325 42.5972679, 19.9494258 42.5972477, 19.9495397 42.597221, 19.9496377 42.5971904, 19.9497248 42.5971741, 19.9497744 42.5971692, 19.9498032 42.5971707)",yes,,
150577403,False,,,residential,,True,112.451,"LINESTRING (19.9472049 42.5969797, 19.9475364 42.5971292, 19.9475603 42.5971628, 19.9475788 42.5972009, 19.9476017 42.5973153, 19.9476298 42.5976529, 19.947662 42.5977477, 19.9477586 42.5978109)",,,
420655005,False,2,Magaze,residential,50,False,95.626,"LINESTRING (19.9472049 42.5969797, 19.9472263 42.5975014, 19.9472336 42.5975793, 19.94728 42.597837)",,,
"[150577401, 420655005, 420655006]",False,2,"['Magaze', 'Čaršija', 'Plavski most']",residential,"['40', '50']",True,36.83,"LINESTRING (19.9472049 42.5969797, 19.9471539 42.5969188, 19.9470142 42.5967807, 19.9469493 42.5967074)",,yes,
56930669,True,,,residential,,False,63.484,"LINESTRING (19.9442326 42.5958215, 19.9448095 42.5958834, 19.944884 42.5958983, 19.9449415 42.5959249, 19.9449745 42.59595)",,,
751595939,False,2,Šabovića,residential,50,False,114.478,"LINESTRING (19.9442326 42.5958215, 19.9442089 42.5957115, 19.9441726 42.5956098, 19.9441311 42.5955328, 19.9439514 42.5952692, 19.9438521 42.5950975, 19.9438199 42.5950096, 19.9437805 42.5948547)",,,
751595939,False,2,Šabovića,residential,50,True,68.051,"LINESTRING (19.9442326 42.5958215, 19.944241 42.5958991, 19.9442276 42.5960896, 19.9442156 42.5961489, 19.9441043 42.5963503, 19.9440707 42.5964115)",,,
149305648,False,1,Meteriz,residential,40,False,184.77800000000002,"LINESTRING (19.9441712 42.5969583, 19.9441872 42.5971974, 19.9442319 42.5973063, 19.9444286 42.5976144, 19.9444661 42.5978017, 19.9444205 42.5979181, 19.9442543 42.5980603, 19.9441121 42.5982399, 19.9439779 42.5984828)",,,
151309127,True,1,,tertiary,50,False,11.014000000000001,"LINESTRING (19.9441712 42.5969583, 19.9441488 42.5969574, 19.9441276 42.596952, 19.9441094 42.5969424, 19.9440956 42.5969294, 19.9440873 42.596914, 19.9440852 42.5968976)",,,roundabout
150577401,False,2,Čaršija,residential,40,False,204.337,"LINESTRING (19.9442426 42.5969023, 19.9443678 42.5968923, 19.9444733 42.5968735, 19.9450893 42.5966978, 19.9457008 42.5965428, 19.9466155 42.596342)",,,
151309127,True,1,,tertiary,50,False,9.298,"LINESTRING (19.9442426 42.5969023, 19.9442386 42.5969188, 19.9442285 42.5969337, 19.9442129 42.5969459, 19.9441933 42.5969543, 19.9441712 42.5969583)",,,roundabout
172358955,False,2,Šabovića,tertiary,50,False,11.113,"LINESTRING (19.9441518 42.5968433, 19.944115 42.5967471)",,,
933967101,True,1,,tertiary,50,False,11.273,"LINESTRING (19.9441518 42.5968433, 19.9441747 42.5968431, 19.9441968 42.5968479, 19.944216 42.5968571, 19.9442308 42.59687, 19.9442399 42.5968855, 19.9442426 42.5969023)",,,roundabout
49151402,False,2,Racina,tertiary,40,True,151.624,"LINESTRING (19.9440852 42.5968976, 19.9428169 42.5971487, 19.942602 42.5971897, 19.9425547 42.5971994, 19.9422967 42.5972525)",,,
151309127,True,1,,tertiary,50,False,8.787,"LINESTRING (19.9440852 42.5968976, 19.9440886 42.5968834, 19.9440967 42.5968703, 19.9441089 42.596859, 19.9441216 42.5968516, 19.9441361 42.5968463, 19.9441518 42.5968433)",,,roundabout
