osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge
35935895,Mališe Damjanovića,tertiary,False,False,255.06499999999997,"LINESTRING (19.5781266 42.9597181, 19.5786732 42.9596846, 19.5795147 42.9596351, 19.5797056 42.9596401, 19.5798408 42.9596698, 19.5801383 42.9597809, 19.5805319 42.959969, 19.5807609 42.9600891, 19.5808765 42.9601525, 19.5810324 42.9602172)",,,,
"[1072278720, 1072278721, 1072278722, 925113648, 374442579, 206643611]",,primary,False,False,469.6830000000001,"LINESTRING (19.5781266 42.9597181, 19.5781909 42.9600055, 19.5781983 42.960039, 19.5782061 42.960075, 19.5782132 42.9601089, 19.5782217 42.9601512, 19.5782279 42.9601826, 19.5782344 42.9602173, 19.578242 42.9602585, 19.5782494 42.9603002, 19.5782568 42.9603445, 19.5782629 42.9603822, 19.5782674 42.9604111, 19.5783044 42.9606743, 19.5783259 42.9608274, 19.5783313 42.9608713, 19.5783363 42.9609179, 19.5783404 42.9609646, 19.5783434 42.961007, 19.578346 42.9610536, 19.5783477 42.9610988, 19.5783487 42.961162, 19.5783535 42.9614388, 19.5783532 42.9614769, 19.5783523 42.9615296, 19.5783508 42.9615863, 19.5783486 42.9616457, 19.5783457 42.9617041, 19.578342 42.961766, 19.578338 42.9618221, 19.5783331 42.961882, 19.5783284 42.9619328, 19.5783235 42.9619814, 19.5783173 42.9620368, 19.5783123 42.9620784, 19.5783073 42.9621172, 19.5783008 42.9621648, 19.5782937 42.9622136, 19.5782853 42.9622676, 19.5782782 42.962311, 19.5782695 42.9623614, 19.5782016 42.9627125, 19.5781765 42.9628145, 19.5781649 42.9628634, 19.5781533 42.9629069, 19.5781397 42.9629527, 19.5781276 42.9629897, 19.5781135 42.9630297, 19.5781008 42.9630632, 19.5780824 42.9631131, 19.5779973 42.9633387, 19.5779706 42.9634113, 19.5779518 42.9634614, 19.5779347 42.9635085, 19.5779163 42.9635613, 19.5778961 42.9636219, 19.577871 42.9636957, 19.5778554 42.9637397, 19.5778305 42.963799, 19.5778127 42.9638401, 19.577792 42.9638869)","['2', '3']",M-2,"['40', '50']",
925113647,,primary,False,True,31.221999999999998,"LINESTRING (19.5776652 42.9641519, 19.5776932 42.964095, 19.5777173 42.9640463, 19.5777452 42.9639884, 19.5777714 42.9639323, 19.577792 42.9638869)",3,M-2,40,
"[1167379224, 925113650, 296335861, 296335871]",,primary,False,False,196.397,"LINESTRING (19.5776652 42.9641519, 19.5776536 42.9641759, 19.5776314 42.9642197, 19.5776009 42.964276, 19.5775656 42.9643358, 19.5775307 42.9643906, 19.5774944 42.9644463, 19.5774639 42.9644933, 19.5774315 42.9645449, 19.5774015 42.9645888, 19.57737 42.9646317, 19.5773363 42.9646744, 19.5773001 42.9647172, 19.5772662 42.964755, 19.5772311 42.9647917, 19.5771913 42.9648309, 19.5771499 42.9648693, 19.5771095 42.9649046, 19.5770761 42.9649323, 19.5770285 42.9649698, 19.5769804 42.9650053, 19.5769367 42.9650359, 19.5768863 42.9650691, 19.5768377 42.9650993, 19.5767813 42.965131, 19.5767077 42.9651687, 19.5766538 42.9651941, 19.5765997 42.9652177, 19.5765444 42.9652401, 19.5764822 42.9652632, 19.5764251 42.9652826, 19.5763675 42.9653005, 19.576312 42.9653158, 19.5762525 42.9653299, 19.5761945 42.965342, 19.5761329 42.9653531, 19.5760689 42.9653627)","['2', '3']",M-2,40,yes
"[1072278719, 296335871]",,primary,False,False,122.66399999999999,"LINESTRING (19.5760689 42.9653627, 19.5760066 42.9653703, 19.5759411 42.9653764, 19.5758783 42.9653804, 19.5758202 42.9653826, 19.5757671 42.9653839, 19.5749666 42.9653956, 19.5748948 42.9653968, 19.574823 42.9653988, 19.5747585 42.9654011, 19.5746802 42.9654047, 19.5746154 42.9654084, 19.574564 42.9654117)",2,M-2,40,
"[1167379224, 925113650, 296335861, 296335871]",,primary,False,True,196.397,"LINESTRING (19.5760689 42.9653627, 19.5761329 42.9653531, 19.5761945 42.965342, 19.5762525 42.9653299, 19.576312 42.9653158, 19.5763675 42.9653005, 19.5764251 42.9652826, 19.5764822 42.9652632, 19.5765444 42.9652401, 19.5765997 42.9652177, 19.5766538 42.9651941, 19.5767077 42.9651687, 19.5767813 42.965131, 19.5768377 42.9650993, 19.5768863 42.9650691, 19.5769367 42.9650359, 19.5769804 42.9650053, 19.5770285 42.9649698, 19.5770761 42.9649323, 19.5771095 42.9649046, 19.5771499 42.9648693, 19.5771913 42.9648309, 19.5772311 42.9647917, 19.5772662 42.964755, 19.5773001 42.9647172, 19.5773363 42.9646744, 19.57737 42.9646317, 19.5774015 42.9645888, 19.5774315 42.9645449, 19.5774639 42.9644933, 19.5774944 42.9644463, 19.5775307 42.9643906, 19.5775656 42.9643358, 19.5776009 42.964276, 19.5776314 42.9642197, 19.5776536 42.9641759, 19.5776652 42.9641519)","['2', '3']",M-2,40,yes
1185188547,,residential,False,False,115.949,"LINESTRING (19.5760689 42.9653627, 19.5761293 42.9656736, 19.5761481 42.9657472, 19.576183 42.9658247, 19.5766309 42.9662938)",,,,
1072278719,,primary,False,True,21.245,"LINESTRING (19.5743047 42.9654339, 19.5743602 42.9654284, 19.5744327 42.9654218, 19.5745004 42.9654163, 19.574564 42.9654117)",2,M-2,40,
"[206643618, 35935900]",Trg Lubomira Bakoća,residential,False,False,60.677,"LINESTRING (19.5797873 42.961598, 19.5791613 42.9615391, 19.5791206 42.9615386, 19.5790468 42.9615376)",,,,
532807507,,tertiary,False,False,215.126,"LINESTRING (19.5797873 42.961598, 19.5799032 42.961484, 19.5800993 42.9613842, 19.5805741 42.9612637, 19.5808901 42.9611598, 19.5811209 42.9610579, 19.5815249 42.960834, 19.5817414 42.9606624, 19.5817732 42.9606032, 19.5817881 42.9605487, 19.5817902 42.9604731)",,,,
532807507,,tertiary,False,True,114.115,"LINESTRING (19.5797873 42.961598, 19.5797398 42.961646, 19.5795545 42.9619678, 19.5794946 42.9620934, 19.5794184 42.9622885, 19.5793948 42.9623488, 19.5793274 42.9625623)",,,,
35936070,Vojislava Šćepanovića,residential,False,False,12.444,"LINESTRING (19.5817902 42.9604731, 19.5819425 42.960463)",,,,
35935895,Mališe Damjanovića,tertiary,False,True,69.71300000000001,"LINESTRING (19.5817902 42.9604731, 19.5817391 42.9604108, 19.581671 42.9603765, 19.5813657 42.9603033, 19.5810324 42.9602172)",,,,
532807507,,tertiary,False,True,215.12600000000003,"LINESTRING (19.5817902 42.9604731, 19.5817881 42.9605487, 19.5817732 42.9606032, 19.5817414 42.9606624, 19.5815249 42.960834, 19.5811209 42.9610579, 19.5808901 42.9611598, 19.5805741 42.9612637, 19.5800993 42.9613842, 19.5799032 42.961484, 19.5797873 42.961598)",,,,
"[206643618, 35935900]",Trg Lubomira Bakoća,residential,False,True,60.677,"LINESTRING (19.5790468 42.9615376, 19.5791206 42.9615386, 19.5791613 42.9615391, 19.5797873 42.961598)",,,,
35935976,Njegoševa,residential,False,False,193.27500000000003,"LINESTRING (19.5793274 42.9625623, 19.5794928 42.9626293, 19.5796403 42.9626774, 19.5801634 42.9627618, 19.580496 42.9627981, 19.5807293 42.962806, 19.5811212 42.9627676, 19.581483 42.9627373, 19.5816426 42.9627392)",,,,
35936252,Filipa Žurića,residential,False,False,163.539,"LINESTRING (19.5793274 42.9625623, 19.5793708 42.9627017, 19.5793782 42.9627703, 19.5793573 42.9629399, 19.5791919 42.9633989, 19.5791936 42.9634746, 19.57921 42.9635679, 19.5792527 42.9636473, 19.579486 42.9638529, 19.5795248 42.9638999, 19.5795381 42.9639353)",,,,
532807507,,tertiary,False,False,114.115,"LINESTRING (19.5793274 42.9625623, 19.5793948 42.9623488, 19.5794184 42.9622885, 19.5794946 42.9620934, 19.5795545 42.9619678, 19.5797398 42.961646, 19.5797873 42.961598)",,,,
532807507,,tertiary,False,True,185.47600000000003,"LINESTRING (19.5793274 42.9625623, 19.5792839 42.9626839, 19.5792414 42.9627878, 19.5791699 42.9629823, 19.5790927 42.9630934, 19.5787779 42.9635466, 19.5787083 42.9636284, 19.5786425 42.9636755, 19.5784843 42.9637599, 19.5783891 42.9638355, 19.5783366 42.9639137, 19.5782807 42.9640077)",,,,
35935976,Njegoševa,residential,False,False,211.04199999999997,"LINESTRING (19.5816426 42.9627392, 19.581774 42.9627618, 19.5819081 42.9628148, 19.5820034 42.9628855, 19.5820843 42.9630301, 19.5821267 42.9631603, 19.5821911 42.9632496, 19.5822689 42.9632957, 19.5824499 42.9633624, 19.5825921 42.963386, 19.5827718 42.9633811, 19.5829462 42.9633291, 19.5830709 42.9632721, 19.5833136 42.9630876, 19.5835429 42.9629218)",,,,
35935976,Njegoševa,residential,False,True,193.275,"LINESTRING (19.5816426 42.9627392, 19.581483 42.9627373, 19.5811212 42.9627676, 19.5807293 42.962806, 19.580496 42.9627981, 19.5801634 42.9627618, 19.5796403 42.9626774, 19.5794928 42.9626293, 19.5793274 42.9625623)",,,,
35936438,,residential,False,False,158.20299999999997,"LINESTRING (19.5816426 42.9627392, 19.5817231 42.9626359, 19.5818664 42.9624015, 19.5817316 42.9623061, 19.5814156 42.9621923, 19.5809982 42.9620526, 19.5805944 42.9619401)",,,,
35935976,Njegoševa,residential,False,False,119.166,"LINESTRING (19.5837401 42.962805, 19.5838742 42.9627873, 19.5840365 42.9627962, 19.5842162 42.9628256, 19.5844012 42.9628855, 19.5845622 42.9629738, 19.5847312 42.963067, 19.5849862 42.9632593)",,,,
35935976,Njegoševa,residential,False,True,20.886,"LINESTRING (19.5837401 42.962805, 19.5836073 42.9628658, 19.5835429 42.9629218)",,,,
35936307,Dušana Tomovića,residential,False,False,72.217,"LINESTRING (19.5849862 42.9632593, 19.5856699 42.9628452)",,,,
35935976,Njegoševa,residential,False,True,119.16599999999998,"LINESTRING (19.5849862 42.9632593, 19.5847312 42.963067, 19.5845622 42.9629738, 19.5844012 42.9628855, 19.5842162 42.9628256, 19.5840365 42.9627962, 19.5838742 42.9627873, 19.5837401 42.962805)",,,,
35936307,Dušana Tomovića,residential,False,True,70.59700000000001,"LINESTRING (19.5849862 42.9632593, 19.5843999 42.9636215, 19.584314 42.9636594)",,,,
35936252,Filipa Žurića,residential,False,False,76.31,"LINESTRING (19.5795381 42.9639353, 19.5795476 42.9643481, 19.579544 42.9646215)",,,,
