osmid,oneway,highway,reversed,length,name,geometry,lanes
98869054,True,residential,False,66.287,,"LINESTRING (36.0935931 32.0666989, 36.0937103 32.0672867)",
98870159,False,residential,True,144.657,,"LINESTRING (36.0852157 32.0680947, 36.0854611 32.0693789)",
131924211,False,tertiary,True,53.177,شارع الفاروق,"LINESTRING (36.0852157 32.0680947, 36.0857642 32.0679822)",
131924211,False,tertiary,False,157.38299999999998,شارع الفاروق,"LINESTRING (36.0852157 32.0680947, 36.0849233 32.0681777, 36.0847382 32.0682436, 36.0845773 32.0683061, 36.0841776 32.0685016, 36.0837404 32.0687442)",
131924211,False,tertiary,False,58.797,شارع الفاروق,"LINESTRING (36.0870221 32.0677413, 36.0864101 32.0678444)",
131924211,False,tertiary,True,67.707,شارع الفاروق,"LINESTRING (36.0870221 32.0677413, 36.0877195 32.0675947)",
132387887,False,residential,True,131.108,,"LINESTRING (36.0870221 32.0677413, 36.0872461 32.068905)",
98870150,True,residential,False,148.518,شارع السعادة,"LINESTRING (36.0846511 32.0641562, 36.0861997 32.0639079)",2
132387872,True,residential,False,7.8420000000000005,شارع طاش,"LINESTRING (36.0846511 32.0641562, 36.0846557 32.0641954, 36.0846618 32.0642261)",
98870166,True,residential,False,67.05,,"LINESTRING (36.0884732 32.0674401, 36.0885901 32.0680349)",
1019722189,True,tertiary,False,108.98,شارع الفاروق,"LINESTRING (36.0884732 32.0674401, 36.0896105 32.0672621)",
132387872,True,residential,False,83.718,شارع طاش,"LINESTRING (36.0844821 32.06281, 36.0845585 32.0635601)",
98870161,False,residential,False,67.792,,"LINESTRING (36.091878 32.0699501, 36.0925855 32.0698394)",
98870161,False,residential,True,270.631,,"LINESTRING (36.091878 32.0699501, 36.0890475 32.070363)",
132401799,True,residential,False,65.779,,"LINESTRING (36.091878 32.0699501, 36.0917543 32.0693679)",
98870158,True,residential,False,95.798,,"LINESTRING (36.0913623 32.0661268, 36.0914249 32.0669867)",
98870150,True,residential,False,147.845,شارع السعادة,"LINESTRING (36.0861997 32.0639079, 36.0877488 32.0636972)",2
132685160,True,residential,False,59.369,شارع الحاج مراد,"LINESTRING (36.0861997 32.0639079, 36.0861492 32.0633757)",
