osmid,oneway,highway,reversed,length,geometry,lanes,name,maxspeed
333370531,True,primary,False,28.556,"LINESTRING (73.6942455 33.3430642, 73.6944135 33.3430066, 73.6944642 33.3429862, 73.6945123 33.3429657, 73.6945249 33.3429581)",2,Dadyal Road,40
330489607,False,residential,False,61.44,"LINESTRING (73.690799 33.3453982, 73.6906457 33.3448607)",,,
330489607,False,residential,True,173.471,"LINESTRING (73.690799 33.3453982, 73.6890374 33.3459161)",,,
331331022,False,residential,False,195.66299999999998,"LINESTRING (73.690799 33.3453982, 73.6914396 33.3453357, 73.692805 33.3449004)",,,
330496077,False,residential,False,24.839,"LINESTRING (73.692805 33.3449004, 73.6927033 33.3446938)",,,
330496077,False,residential,True,18.636,"LINESTRING (73.692805 33.3449004, 73.6928813 33.3450554)",,,
331331022,False,residential,True,195.66299999999998,"LINESTRING (73.692805 33.3449004, 73.6914396 33.3453357, 73.690799 33.3453982)",,,
330377298,False,primary,True,29.669,"LINESTRING (73.6947859 33.3427556, 73.6944854 33.342846)",2,Dadyal Road,40
332249629,False,residential,True,68.283,"LINESTRING (73.6947859 33.3427556, 73.695043 33.3433309)",,Supply  Gali,
330377298,False,primary,False,107.662,"LINESTRING (73.6947859 33.3427556, 73.6954485 33.3425485, 73.6958646 33.342402)",2,Dadyal Road,40
331014955,False,residential,False,41.363,"LINESTRING (73.6946119 33.3438694, 73.6944451 33.3435245)",,,
331014955,False,residential,True,22.845,"LINESTRING (73.6946119 33.3438694, 73.694704 33.3440599)",,,
332249628,False,residential,False,29.144,"LINESTRING (73.6946119 33.3438694, 73.6949076 33.3437818)",,,
332249628,False,residential,True,29.521,"LINESTRING (73.6952031 33.3436841, 73.6949076 33.3437818)",,,
332249629,False,residential,False,41.996,"LINESTRING (73.6952031 33.3436841, 73.695043 33.3433309)",,Supply  Gali,
332249629,False,residential,True,8.51,"LINESTRING (73.6952031 33.3436841, 73.6952364 33.3437554)",,Supply  Gali,
332249629,False,residential,False,93.427,"LINESTRING (73.6956024 33.344538, 73.6952364 33.3437554)",,Supply  Gali,
332249629,False,residential,False,68.283,"LINESTRING (73.695043 33.3433309, 73.6947859 33.3427556)",,Supply  Gali,
332249629,False,residential,True,41.996,"LINESTRING (73.695043 33.3433309, 73.6952031 33.3436841)",,Supply  Gali,
332361970,False,residential,False,107.352,"LINESTRING (73.695043 33.3433309, 73.6961207 33.3429823)",,,
332362075,False,residential,True,161.012,"LINESTRING (73.6979295 33.3429049, 73.6963117 33.3434247)",,,
333371475,False,residential,False,52.372,"LINESTRING (73.6979295 33.3429049, 73.6977354 33.3424627)",,,
329700503,False,primary,True,42.917,"LINESTRING (73.6908717 33.3441006, 73.6904459 33.3442504)",2,Dadyal Road,40
329700503,False,primary,False,69.459,"LINESTRING (73.6908717 33.3441006, 73.6911484 33.3440033, 73.6915568 33.3438504)",2,Dadyal Road,40
332362309,False,residential,False,210.762,"LINESTRING (73.6908717 33.3441006, 73.6907369 33.3437628, 73.6907369 33.343588, 73.6908281 33.3433908, 73.6909246 33.3431354, 73.6910695 33.3429382, 73.6912841 33.3427634, 73.6916381 33.3425707, 73.6916935 33.3425503)",,,
329700500,False,residential,False,25.19,"LINESTRING (73.6930164 33.342096, 73.6931126 33.3423078)",,,
329700500,False,residential,True,116.213,"LINESTRING (73.6930164 33.342096, 73.692888 33.3418133, 73.6932045 33.3417551, 73.693425 33.3421897)",,,
332362309,False,residential,True,132.905,"LINESTRING (73.6930164 33.342096, 73.6923194 33.3423197, 73.6916935 33.3425503)",,,
330496077,False,residential,True,66.365,"LINESTRING (73.6921837 33.3436481, 73.6924733 33.3441937)",,,
332362365,False,residential,False,64.98,"LINESTRING (73.6921837 33.3436481, 73.6919647 33.3430931)",,,
329700503,False,primary,False,135.415,"LINESTRING (73.6921837 33.3436481, 73.6926437 33.3434555, 73.693505 33.3431842, 73.6935259 33.3431767)",2,Dadyal Road,40
329700503,False,primary,True,62.724999999999994,"LINESTRING (73.6921837 33.3436481, 73.6919125 33.343715, 73.6916968 33.3438128, 73.6915568 33.3438504)",2,Dadyal Road,40
332362365,False,residential,True,31.04,"LINESTRING (73.6915523 33.3422973, 73.6916935 33.3425503)",,,
329700500,False,residential,False,41.117,"LINESTRING (73.6931126 33.3423078, 73.6932697 33.3426535)",,,
329700500,False,residential,True,25.19,"LINESTRING (73.6931126 33.3423078, 73.6930164 33.342096)",,,
332362412,False,residential,False,31.853,"LINESTRING (73.6931126 33.3423078, 73.693425 33.3421897)",,,
329700497,False,residential,False,9.211,"LINESTRING (73.6937233 33.3420753, 73.6936847 33.341999)",,College Hostel Road,20
329700497,False,residential,True,96.552,"LINESTRING (73.6937233 33.3420753, 73.6941234 33.3428767)",,College Hostel Road,20
332362412,False,residential,True,30.49,"LINESTRING (73.6937233 33.3420753, 73.693425 33.3421897)",,,
330489607,False,residential,False,70.354,"LINESTRING (73.6906457 33.3448607, 73.6904459 33.3442504)",,,
330489607,False,residential,True,61.44,"LINESTRING (73.6906457 33.3448607, 73.690799 33.3453982)",,,
331331131,False,residential,False,185.26,"LINESTRING (73.6906457 33.3448607, 73.6924733 33.3441937)",,,
331331131,False,residential,True,175.565,"LINESTRING (73.6906457 33.3448607, 73.6888604 33.345379)",,,
329696762,False,residential,True,61.945,"LINESTRING (73.6890374 33.3459161, 73.6888604 33.345379)",,,20
330489607,False,residential,False,173.471,"LINESTRING (73.6890374 33.3459161, 73.690799 33.3453982)",,,
329696762,False,residential,False,61.945,"LINESTRING (73.6888604 33.345379, 73.6890374 33.3459161)",,,20
329696762,False,residential,True,67.634,"LINESTRING (73.6888604 33.345379, 73.6886528 33.344796)",,,20
331331131,False,residential,False,175.565,"LINESTRING (73.6888604 33.345379, 73.6906457 33.3448607)",,,
330496076,False,residential,True,105.378,"LINESTRING (73.6949076 33.3437818, 73.6953235 33.3446635)",,,
332249628,False,residential,False,29.521,"LINESTRING (73.6949076 33.3437818, 73.6952031 33.3436841)",,,
332249628,False,residential,True,29.144,"LINESTRING (73.6949076 33.3437818, 73.6946119 33.3438694)",,,
330496076,False,residential,False,98.249,"LINESTRING (73.6949076 33.3437818, 73.6947318 33.3434092, 73.6945249 33.3429581)",,,
332249629,False,residential,False,8.51,"LINESTRING (73.6952364 33.3437554, 73.6952031 33.3436841)",,Supply  Gali,
332249629,False,residential,True,93.427,"LINESTRING (73.6952364 33.3437554, 73.6956024 33.344538)",,Supply  Gali,
332362075,False,residential,False,108.657,"LINESTRING (73.6952364 33.3437554, 73.6953325 33.3437819, 73.6962783 33.3434356, 73.6963117 33.3434247)",,,
329700503,False,primary,False,62.724999999999994,"LINESTRING (73.6915568 33.3438504, 73.6916968 33.3438128, 73.6919125 33.343715, 73.6921837 33.3436481)",2,Dadyal Road,40
329700503,False,primary,True,69.459,"LINESTRING (73.6915568 33.3438504, 73.6911484 33.3440033, 73.6908717 33.3441006)",2,Dadyal Road,40
332362338,False,residential,False,106.039,"LINESTRING (73.6915568 33.3438504, 73.6914835 33.3435999, 73.6914933 33.3434894, 73.6915684 33.3433415, 73.6916864 33.3432115, 73.6919063 33.3431129, 73.6919647 33.3430931)",,,
329700497,False,residential,False,96.552,"LINESTRING (73.6941234 33.3428767, 73.6937233 33.3420753)",,College Hostel Road,20
754690153,True,primary,False,29.262,"LINESTRING (73.6941234 33.3428767, 73.693895 33.3429609, 73.6938686 33.3429756, 73.6938537 33.3430008)",2,Dadyal Road,40
332362365,False,residential,False,31.04,"LINESTRING (73.6916935 33.3425503, 73.6915523 33.3422973)",,,
332362365,False,residential,True,65.403,"LINESTRING (73.6916935 33.3425503, 73.6919647 33.3430931)",,,
332362309,False,residential,False,132.905,"LINESTRING (73.6916935 33.3425503, 73.6923194 33.3423197, 73.6930164 33.342096)",,,
332362309,False,residential,True,210.762,"LINESTRING (73.6916935 33.3425503, 73.6916381 33.3425707, 73.6912841 33.3427634, 73.6910695 33.3429382, 73.6909246 33.3431354, 73.6908281 33.3433908, 73.6907369 33.343588, 73.6907369 33.3437628, 73.6908717 33.3441006)",,,
332362338,False,residential,False,130.708,"LINESTRING (73.6919647 33.3430931, 73.6932697 33.3426535)",,,
332362365,False,residential,False,65.403,"LINESTRING (73.6919647 33.3430931, 73.6916935 33.3425503)",,,
332362365,False,residential,True,64.98,"LINESTRING (73.6919647 33.3430931, 73.6921837 33.3436481)",,,
332362338,False,residential,True,106.039,"LINESTRING (73.6919647 33.3430931, 73.6919063 33.3431129, 73.6916864 33.3432115, 73.6915684 33.3433415, 73.6914933 33.3434894, 73.6914835 33.3435999, 73.6915568 33.3438504)",,,
332362412,False,residential,False,30.49,"LINESTRING (73.693425 33.3421897, 73.6937233 33.3420753)",,,
332362412,False,residential,True,31.853,"LINESTRING (73.693425 33.3421897, 73.6931126 33.3423078)",,,
329700500,False,residential,False,116.21300000000001,"LINESTRING (73.693425 33.3421897, 73.6932045 33.3417551, 73.692888 33.3418133, 73.6930164 33.342096)",,,
329700500,False,residential,True,98.743,"LINESTRING (73.693425 33.3421897, 73.6937395 33.3428348, 73.6938537 33.3430008)",,,
329700497,False,residential,True,77.465,"LINESTRING (73.6933431 33.3413683, 73.6934316 33.3414629, 73.6935157 33.3416654, 73.6936847 33.341999)",,College Hostel Road,20
333371471,False,residential,False,42.691,"LINESTRING (73.6952504 33.3407822, 73.6953822 33.34115)",,,
333371473,False,residential,False,294.274,"LINESTRING (73.6952504 33.3407822, 73.6954943 33.3406939, 73.6957545 33.3406464, 73.6960716 33.3406532, 73.6964253 33.3407075, 73.6967302 33.3408026, 73.6970961 33.3409826, 73.6973278 33.3411558, 73.6975271 33.34138, 73.6976775 33.341594, 73.6977688 33.3418032)",,,
333371473,False,residential,True,63.724000000000004,"LINESTRING (73.6952504 33.3407822, 73.6950959 33.3408502, 73.6948357 33.3409758, 73.6946609 33.3410743)",,,
333371471,False,residential,False,18.145,"LINESTRING (73.6954659 33.3413834, 73.6955266 33.3415385)",,,
333371471,False,residential,True,27.093,"LINESTRING (73.6954659 33.3413834, 73.6953822 33.34115)",,,
333371481,False,unclassified,False,179.066,"LINESTRING (73.6954659 33.3413834, 73.6948735 33.3415938, 73.6936847 33.341999)",,,
333371471,False,residential,False,68.772,"LINESTRING (73.6958646 33.342402, 73.6961207 33.3429823)",,,
333371471,False,residential,True,101.02,"LINESTRING (73.6958646 33.342402, 73.6955266 33.3415385)",,,
330377298,False,primary,False,99.536,"LINESTRING (73.6958646 33.342402, 73.6960177 33.3423481, 73.6968606 33.342072)",2,Dadyal Road,40
330377298,False,primary,True,107.662,"LINESTRING (73.6958646 33.342402, 73.6954485 33.3425485, 73.6947859 33.3427556)",2,Dadyal Road,40
332361970,False,residential,True,107.352,"LINESTRING (73.6961207 33.3429823, 73.695043 33.3433309)",,,
333371471,False,residential,False,52.294,"LINESTRING (73.6961207 33.3429823, 73.6963117 33.3434247)",,,
333371471,False,residential,True,68.772,"LINESTRING (73.6961207 33.3429823, 73.6958646 33.342402)",,,
332361970,False,residential,False,160.744,"LINESTRING (73.6961207 33.3429823, 73.6976838 33.3424766, 73.6977354 33.3424627)",,,
332362075,False,residential,False,161.012,"LINESTRING (73.6963117 33.3434247, 73.6979295 33.3429049)",,,
333371471,False,residential,False,79.365,"LINESTRING (73.6963117 33.3434247, 73.6966205 33.3440902)",,,
333371471,False,residential,True,52.294,"LINESTRING (73.6963117 33.3434247, 73.6961207 33.3429823)",,,
332362075,False,residential,True,108.657,"LINESTRING (73.6963117 33.3434247, 73.6962783 33.3434356, 73.6953325 33.3437819, 73.6952364 33.3437554)",,,
333371471,False,residential,True,79.365,"LINESTRING (73.6966205 33.3440902, 73.6963117 33.3434247)",,,
333371471,False,residential,False,101.02,"LINESTRING (73.6955266 33.3415385, 73.6958646 33.342402)",,,
333371471,False,residential,True,18.145,"LINESTRING (73.6955266 33.3415385, 73.6954659 33.3413834)",,,
333371472,False,residential,False,153.696,"LINESTRING (73.6955266 33.3415385, 73.6956691 33.3415023, 73.6958358 33.3414819, 73.6960635 33.3415057, 73.6962342 33.3415294, 73.6964334 33.3415974, 73.6965676 33.3416992, 73.6967262 33.3418521, 73.6968075 33.3419709, 73.6968606 33.342072)",,,
330377298,False,primary,False,44.669,"LINESTRING (73.6968606 33.342072, 73.6973083 33.3419254)",2,Dadyal Road,40
330377298,False,primary,True,99.536,"LINESTRING (73.6968606 33.342072, 73.6960177 33.3423481, 73.6958646 33.342402)",2,Dadyal Road,40
333371472,False,residential,True,153.69600000000003,"LINESTRING (73.6968606 33.342072, 73.6968075 33.3419709, 73.6967262 33.3418521, 73.6965676 33.3416992, 73.6964334 33.3415974, 73.6962342 33.3415294, 73.6960635 33.3415057, 73.6958358 33.3414819, 73.6956691 33.3415023, 73.6955266 33.3415385)",,,
333371473,False,residential,False,63.724,"LINESTRING (73.6946609 33.3410743, 73.6948357 33.3409758, 73.6950959 33.3408502, 73.6952504 33.3407822)",,,
330377298,False,primary,True,24.115,"LINESTRING (73.6977688 33.3418032, 73.6975214 33.3418689)",2,Dadyal Road,40
333371473,False,residential,True,294.274,"LINESTRING (73.6977688 33.3418032, 73.6976775 33.341594, 73.6975271 33.34138, 73.6973278 33.3411558, 73.6970961 33.3409826, 73.6967302 33.3408026, 73.6964253 33.3407075, 73.6960716 33.3406532, 73.6957545 33.3406464, 73.6954943 33.3406939, 73.6952504 33.3407822)",,,
333371471,False,residential,False,27.093,"LINESTRING (73.6953822 33.34115, 73.6954659 33.3413834)",,,
333371471,False,residential,True,42.691,"LINESTRING (73.6953822 33.34115, 73.6952504 33.3407822)",,,
333371474,False,unclassified,False,221.469,"LINESTRING (73.6953822 33.34115, 73.6956163 33.3410913, 73.6958765 33.3410505, 73.6961407 33.3410981, 73.6964212 33.3411558, 73.696714 33.3412883, 73.6969254 33.3414241, 73.6970799 33.3415736, 73.6972262 33.3417774, 73.6973083 33.3419254)",,,
333371475,False,residential,False,68.955,"LINESTRING (73.6977354 33.3424627, 73.6975214 33.3418689)",,,
333371475,False,residential,True,52.372,"LINESTRING (73.6977354 33.3424627, 73.6979295 33.3429049)",,,
332361970,False,residential,True,160.744,"LINESTRING (73.6977354 33.3424627, 73.6976838 33.3424766, 73.6961207 33.3429823)",,,
330377298,False,primary,False,24.115,"LINESTRING (73.6975214 33.3418689, 73.6977688 33.3418032)",2,Dadyal Road,40
330377298,False,primary,True,20.769,"LINESTRING (73.6975214 33.3418689, 73.6973083 33.3419254)",2,Dadyal Road,40
333371475,False,residential,True,68.955,"LINESTRING (73.6975214 33.3418689, 73.6977354 33.3424627)",,,
329700497,False,residential,True,9.211,"LINESTRING (73.6936847 33.341999, 73.6937233 33.3420753)",,College Hostel Road,20
329700497,False,residential,False,77.465,"LINESTRING (73.6936847 33.341999, 73.6935157 33.3416654, 73.6934316 33.3414629, 73.6933431 33.3413683)",,College Hostel Road,20
333371481,False,unclassified,True,179.066,"LINESTRING (73.6936847 33.341999, 73.6948735 33.3415938, 73.6954659 33.3413834)",,,
331014838,False,residential,False,102.639,"LINESTRING (73.6934245 33.3438782, 73.6944451 33.3435245)",,,20
331014838,False,residential,True,95.067,"LINESTRING (73.6934245 33.3438782, 73.6924733 33.3441937)",,,20
333521934,False,residential,False,64.105,"LINESTRING (73.6934245 33.3438782, 73.6936302 33.3444285)",,,
331013789,False,residential,False,107.838,"LINESTRING (73.6936302 33.3444285, 73.694704 33.3440599)",,,
331013789,False,residential,True,91.013,"LINESTRING (73.6936302 33.3444285, 73.6927033 33.3446938)",,,
333521934,False,residential,False,42.361,"LINESTRING (73.6936302 33.3444285, 73.6937987 33.3447825)",,,
333521934,False,residential,True,64.105,"LINESTRING (73.6936302 33.3444285, 73.6934245 33.3438782)",,,
331013710,False,residential,True,90.459,"LINESTRING (73.6937987 33.3447825, 73.6928813 33.3450554)",,,
333521934,False,residential,True,42.361,"LINESTRING (73.6937987 33.3447825, 73.6936302 33.3444285)",,,
"[331014955, 331013710]",False,residential,False,142.298,"LINESTRING (73.6937987 33.3447825, 73.6943136 33.3446176, 73.6948173 33.3443843, 73.694704 33.3440599)",,,
