osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge
302972710,S-10B,Katlang Road,primary,40,False,False,90.239,"LINESTRING (72.0724668 34.3553309, 72.07276 34.3561055)",,
72341864,,Babozai Katlang Road,residential,,False,False,127.44899999999998,"LINESTRING (72.0724668 34.3553309, 72.0725614 34.3553171, 72.0726559 34.3553121, 72.0727478 34.3553193, 72.0728423 34.3553309, 72.0729177 34.3553401, 72.072993 34.355356, 72.0730657 34.3553729, 72.0731384 34.3553899, 72.0734291 34.3554732, 72.0738033 34.3555827)",,
72341878,,,unclassified,,False,False,362.307,"LINESTRING (72.0709672 34.361746, 72.0707288 34.3588139, 72.070705 34.3584949)",,
404090796,,Lundkhwar Road,secondary,60,False,False,215.406,"LINESTRING (72.0709672 34.361746, 72.0712779 34.3615755, 72.0717017 34.3613142, 72.0719258 34.3611489, 72.0723722 34.3608714, 72.0728362 34.3605769)",1,
302972710,S-10B,Katlang Road,primary,40,False,True,148.755,"LINESTRING (72.0732433 34.3573824, 72.07276 34.3561055)",,
404741721,S-10B,Katlang Road,primary,40,False,False,91.231,"LINESTRING (72.0732433 34.3573824, 72.0735037 34.3581742)",,
72341879,,,unclassified,,False,True,242.853,"LINESTRING (72.0732433 34.3573824, 72.0723527 34.3573504, 72.0714514 34.3572786, 72.0708708 34.3572866, 72.0706108 34.357233)",,
404741722,,Mamoti Rd,unclassified,,False,False,402.15400000000005,"LINESTRING (72.0732433 34.3573824, 72.0737617 34.357404, 72.0740349 34.3574237, 72.0743055 34.3574477, 72.0746626 34.3574959, 72.0750143 34.3575529, 72.07537 34.3575989, 72.0757244 34.3576415, 72.0761187 34.3576581, 72.0763071 34.3576814, 72.0764821 34.3577268, 72.0770092 34.3579338, 72.0771329 34.3579886, 72.0772096 34.3580566, 72.07724 34.3580896, 72.0772649 34.3581214, 72.0773115 34.358185, 72.0773514 34.3582475)",,
72341878,,,unclassified,,False,False,118.554,"LINESTRING (72.0706108 34.357233, 72.0704952 34.3561711)",,
72341878,,,unclassified,,False,True,140.583,"LINESTRING (72.0706108 34.357233, 72.070705 34.3584949)",,
72341879,,,unclassified,,False,False,242.853,"LINESTRING (72.0706108 34.357233, 72.0708708 34.3572866, 72.0714514 34.3572786, 72.0723527 34.3573504, 72.0732433 34.3573824)",,
541978133,,,unclassified,,False,False,6.018,"LINESTRING (72.0795452 34.357915, 72.0796004 34.3579442)",,
404741722,,Mamoti Rd,unclassified,,False,True,206.404,"LINESTRING (72.0795452 34.357915, 72.07934 34.3579238, 72.0791294 34.357946, 72.0786574 34.3580168, 72.0781961 34.3580168, 72.0773514 34.3582475)",,
404090796,,Lundkhwar Road,secondary,60,False,False,24.736,"LINESTRING (72.0728362 34.3605769, 72.0730501 34.3604416)",1,
404090796,,Lundkhwar Road,secondary,60,False,True,215.406,"LINESTRING (72.0728362 34.3605769, 72.0723722 34.3608714, 72.0719258 34.3611489, 72.0717017 34.3613142, 72.0712779 34.3615755, 72.0709672 34.361746)",1,
541978176,,,residential,,False,False,81.214,"LINESTRING (72.0728362 34.3605769, 72.0729035 34.3606951, 72.0730014 34.3612894)",,
541978176,,,residential,,False,True,244.09699999999998,"LINESTRING (72.0728362 34.3605769, 72.0727023 34.360126, 72.0724234 34.3594994, 72.0723295 34.3592448, 72.0723295 34.3590876, 72.0723349 34.358844, 72.0722625 34.3584521)",,
404741721,S-10B,Katlang Road,primary,40,False,False,61.966,"LINESTRING (72.0740676 34.3598245, 72.0742557 34.3603597)",,
404090796,,Lundkhwar Road,secondary,60,False,True,115.972,"LINESTRING (72.0740676 34.3598245, 72.0740343 34.3598388, 72.074005 34.3598542, 72.0739465 34.359885, 72.0738294 34.3599533, 72.0737739 34.3599874, 72.0737157 34.3600238, 72.0735993 34.3600942, 72.0732037 34.3603444, 72.0730501 34.3604416)",1,
404738856,,Mamoti Rd,unclassified,,False,False,350.106,"LINESTRING (72.0740676 34.3598245, 72.0742709 34.3596979, 72.0744238 34.3596038, 72.0746035 34.3595263, 72.0747604 34.3594544, 72.0749535 34.3593481, 72.0751533 34.3592407, 72.0755664 34.3590159, 72.0757702 34.3588986, 72.0760814 34.3587392, 72.0763684 34.3586085, 72.0765186 34.3585642, 72.0768217 34.3584336, 72.0771596 34.3582963, 72.0773514 34.3582475)",,
404741721,S-10B,Katlang Road,primary,40,False,True,190.676,"LINESTRING (72.0740676 34.3598245, 72.0739016 34.359338, 72.0737275 34.358856, 72.0735037 34.3581742)",,
541978133,,,unclassified,,False,True,6.018,"LINESTRING (72.0796004 34.3579442, 72.0795452 34.357915)",,
541978125,,,residential,,False,False,108.482,"LINESTRING (72.0796004 34.3579442, 72.079601 34.3580923, 72.0795071 34.3582982, 72.0794977 34.3583513, 72.079365 34.358534, 72.0792 34.3586514, 72.0790739 34.3587742)",,
"[541978131, 541978132, 541978133]",,,unclassified,,False,False,119.708,"LINESTRING (72.0796004 34.3579442, 72.0799357 34.3582298, 72.0800268 34.3582575, 72.0804427 34.3582842, 72.0807404 34.3582188)",,yes
"[541978130, 541978131, 404739567]",,,unclassified,,False,False,86.517,"LINESTRING (72.0807404 34.3582188, 72.080786 34.3582343, 72.0809174 34.3584867, 72.0811105 34.3588609, 72.0811305 34.3589143)",,yes
