osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry
724663384,Zahir Pir Road,tertiary,60,False,False,157.923,,"LINESTRING (70.5138491 28.8127913, 70.5154167 28.8124301)"
762077505,,unclassified,40,False,False,144.529,2,"LINESTRING (70.5138491 28.8127913, 70.5149941 28.8136177)"
762077505,,unclassified,40,False,True,105.82,2,"LINESTRING (70.5138491 28.8127913, 70.513782 28.8126557, 70.5130846 28.8121334)"
724663384,Zahir Pir Road,tertiary,60,False,True,103.214,,"LINESTRING (70.5220194 28.808693, 70.5213808 28.8094336)"
724663384,Zahir Pir Road,tertiary,60,False,False,66.63799999999999,,"LINESTRING (70.5220194 28.808693, 70.5222339 28.808666, 70.5224419 28.8087071, 70.5226591 28.8088225)"
724663384,Zahir Pir Road,tertiary,60,False,True,66.638,,"LINESTRING (70.5226591 28.8088225, 70.5224419 28.8087071, 70.5222339 28.808666, 70.5220194 28.808693)"
724663384,Zahir Pir Road,tertiary,60,False,False,169.832,,"LINESTRING (70.52033 28.8106522, 70.5213808 28.8094336)"
724663384,Zahir Pir Road,tertiary,60,False,True,3.419,,"LINESTRING (70.52033 28.8106522, 70.5203082 28.8106763)"
1087284541,,residential,,False,True,101.245,,"LINESTRING (70.52033 28.8106522, 70.5212697 28.8110409)"
792135259,,residential,,False,True,47.096,,"LINESTRING (70.5178255 28.8094456, 70.5178326 28.8090221)"
1087278754,,residential,,False,False,44.309,,"LINESTRING (70.5178255 28.8094456, 70.5182802 28.8094525)"
1087278755,,residential,,False,True,93.646,,"LINESTRING (70.5178255 28.8094456, 70.5178121 28.8102877)"
792135266,,unclassified,,False,True,140.472,,"LINESTRING (70.5198401 28.8136801, 70.5201995 28.8132054, 70.5202238 28.8131307, 70.5202153 28.8130374, 70.5202068 28.8129212, 70.5203654 28.8125398)"
792135266,,unclassified,,False,False,140.472,,"LINESTRING (70.5203654 28.8125398, 70.5202068 28.8129212, 70.5202153 28.8130374, 70.5202238 28.8131307, 70.5201995 28.8132054, 70.5198401 28.8136801)"
792135266,,unclassified,,False,True,95.17500000000001,,"LINESTRING (70.5203654 28.8125398, 70.520441 28.8123274, 70.520637 28.8119662, 70.5207762 28.8117671)"
1087338069,,unclassified,,False,True,68.04899999999999,,"LINESTRING (70.5203654 28.8125398, 70.5210136 28.8126662, 70.5210479 28.8126641)"
792135271,,unclassified,,False,False,63.05,,"LINESTRING (70.5221176 28.8128347, 70.521932 28.8133779)"
792135271,,unclassified,,False,True,39.321,,"LINESTRING (70.5221176 28.8128347, 70.5222647 28.8125054)"
792135270,,unclassified,,False,False,59.201,,"LINESTRING (70.5221176 28.8128347, 70.5216738 28.8126914, 70.5216292 28.8126852, 70.5215948 28.8127042, 70.5215686 28.8127403)"
792135271,,unclassified,,False,False,26.085,,"LINESTRING (70.521932 28.8133779, 70.5218465 28.8136002)"
792135271,,unclassified,,False,True,63.05,,"LINESTRING (70.521932 28.8133779, 70.5221176 28.8128347)"
792135269,,unclassified,,False,True,73.286,,"LINESTRING (70.5218465 28.8136002, 70.5211488 28.8133539)"
792135271,,unclassified,,False,False,33.358,,"LINESTRING (70.5218465 28.8136002, 70.5217559 28.8138895)"
792135271,,unclassified,,False,True,26.085,,"LINESTRING (70.5218465 28.8136002, 70.521932 28.8133779)"
792135269,,unclassified,,False,False,73.286,,"LINESTRING (70.5211488 28.8133539, 70.5218465 28.8136002)"
792135270,,unclassified,,False,False,18.046,,"LINESTRING (70.5211488 28.8133539, 70.5210754 28.8135029)"
