osmid,oneway,highway,reversed,length,geometry,lanes,name,maxspeed
292083045,True,secondary,False,6.466,"LINESTRING (73.8478901 31.0249137, 73.8478467 31.0249584)",,,
292083043,False,secondary,False,17.537,"LINESTRING (73.8508794 31.0183269, 73.8510493 31.0183875)",,,
292084668,False,residential,False,196.555,"LINESTRING (73.8508794 31.0183269, 73.8502795 31.0189416, 73.8500966 31.0191645, 73.8499584 31.0195513, 73.8498692 31.0198303)",,,
292083043,False,secondary,True,17.537,"LINESTRING (73.8510493 31.0183875, 73.8508794 31.0183269)",,,
292083043,False,secondary,False,213.206,"LINESTRING (73.8510493 31.0183875, 73.85175 31.0187849, 73.8528828 31.0194857)",,,
292083043,False,secondary,True,7.458,"LINESTRING (73.8529463 31.0195249, 73.8528828 31.0194857)",,,
292084670,False,residential,True,96.704,"LINESTRING (73.8529463 31.0195249, 73.8537677 31.0200356)",,,
389068539,True,secondary,False,11.129,"LINESTRING (73.8511909 31.0214792, 73.8512187 31.0214715, 73.8512418 31.0214562, 73.8512577 31.0214352, 73.8512645 31.0214109)",,,
389068551,True,primary,False,9.634,"LINESTRING (73.847952 31.0249822, 73.8478901 31.0249137)",2,Multan - Lahore Road,70
292083044,True,secondary,False,175.916,"LINESTRING (73.847952 31.0249822, 73.8483562 31.0245605, 73.849106 31.0237474)",,,
292083043,False,secondary,False,7.458,"LINESTRING (73.8528828 31.0194857, 73.8529463 31.0195249)",,,
292083043,False,secondary,True,213.206,"LINESTRING (73.8528828 31.0194857, 73.85175 31.0187849, 73.8510493 31.0183875)",,,
1250776644,True,secondary,False,260.323,"LINESTRING (73.8528828 31.0194857, 73.8514453 31.0210852, 73.8512162 31.0213407)",,,
292083045,True,secondary,False,246.408,"LINESTRING (73.8510976 31.0214318, 73.8499944 31.0226621, 73.8498841 31.0227819, 73.8495203 31.0231878)",,,
389068539,True,secondary,False,11.129999999999999,"LINESTRING (73.8510976 31.0214318, 73.8511122 31.0214535, 73.8511344 31.0214697, 73.8511617 31.0214786, 73.8511909 31.0214792)",,,
292084665,False,residential,False,68.333,"LINESTRING (73.8543929 31.0234769, 73.8548376 31.0229948)",,,
389068538,False,tertiary,True,15.863,"LINESTRING (73.8543929 31.0234769, 73.854257 31.0233945)",,,
292084673,False,tertiary,False,33.482,"LINESTRING (73.8543929 31.0234769, 73.8544985 31.0235705, 73.8546039 31.0237156)",,,
292084665,False,residential,True,26.595,"LINESTRING (73.855356 31.0224428, 73.8551756 31.0226253)",,,
292084666,False,residential,False,42.526,"LINESTRING (73.855356 31.0224428, 73.8550145 31.0221966)",,,
389073386,False,residential,True,20.789,"LINESTRING (73.855356 31.0224428, 73.8555634 31.0225008)",,,
292084666,False,residential,True,33.445,"LINESTRING (73.8535644 31.0211992, 73.8538415 31.0213838)",,,
292084667,False,residential,False,151.249,"LINESTRING (73.8535644 31.0211992, 73.8525874 31.0222712)",,,
1041229103,False,residential,False,63.855,"LINESTRING (73.8535644 31.0211992, 73.8530574 31.0208237)",,,
"[292084669, 292084670]",False,residential,False,176.897,"LINESTRING (73.8535644 31.0211992, 73.8542881 31.0203805, 73.8537677 31.0200356)",,,
292084667,False,residential,True,151.249,"LINESTRING (73.8525874 31.0222712, 73.8535644 31.0211992)",,,
389068538,False,tertiary,False,31.692,"LINESTRING (73.8525874 31.0222712, 73.8528478 31.0224485)",,,
389068538,False,tertiary,True,62.94200000000001,"LINESTRING (73.8525874 31.0222712, 73.8524099 31.0221504, 73.8520661 31.0219236)",,,
292084664,False,tertiary,False,12.053,"LINESTRING (73.8495009 31.0209821, 73.8496216 31.0210145)",,,
292084664,False,tertiary,True,6.691,"LINESTRING (73.8495009 31.0209821, 73.8494339 31.0209641)",,,
292084668,False,residential,True,65.302,"LINESTRING (73.8495009 31.0209821, 73.849682 31.0204157)",,,
292084670,False,residential,False,96.704,"LINESTRING (73.8537677 31.0200356, 73.8529463 31.0195249)",,,
389068541,False,residential,True,110.729,"LINESTRING (73.8537677 31.0200356, 73.8530574 31.0208237)",,,
"[292084669, 292084670]",False,residential,True,176.897,"LINESTRING (73.8537677 31.0200356, 73.8542881 31.0203805, 73.8535644 31.0211992)",,,
389068538,False,tertiary,False,36.261,"LINESTRING (73.8528478 31.0224485, 73.8531458 31.0226513)",,,
389068538,False,tertiary,True,31.692,"LINESTRING (73.8528478 31.0224485, 73.8525874 31.0222712)",,,
1250776631,False,residential,True,151.599,"LINESTRING (73.8528478 31.0224485, 73.8538415 31.0213838)",,,
292084671,False,tertiary,False,74.353,"LINESTRING (73.8528478 31.0224485, 73.8524912 31.0228471, 73.8523913 31.0229898)",,,
389073376,False,residential,False,96.586,"LINESTRING (73.8514789 31.024279, 73.8512126 31.0251171)",,,
292084671,False,tertiary,False,62.084,"LINESTRING (73.8514789 31.024279, 73.8513691 31.0243139, 73.8512889 31.0243192, 73.8511902 31.0243034, 73.8508528 31.0242128)",,,
292084671,False,tertiary,True,107.769,"LINESTRING (73.8514789 31.024279, 73.8516374 31.0240665, 73.8520679 31.0234517)",,,
292084671,False,tertiary,False,51.183,"LINESTRING (73.8508528 31.0242128, 73.8503399 31.0240761)",,,
389073380,False,residential,False,85.053,"LINESTRING (73.8508528 31.0242128, 73.8506106 31.024949)",,,
292084671,False,tertiary,True,62.083999999999996,"LINESTRING (73.8508528 31.0242128, 73.8511902 31.0243034, 73.8512889 31.0243192, 73.8513691 31.0243139, 73.8514789 31.024279)",,,
292083045,True,secondary,False,102.709,"LINESTRING (73.8489974 31.0237711, 73.8485506 31.0242696, 73.8483233 31.0244913)",,,
292084671,False,tertiary,True,59.897,"LINESTRING (73.8520679 31.0234517, 73.8523913 31.0229898)",,,
292084672,False,residential,False,48.738,"LINESTRING (73.8520679 31.0234517, 73.8516005 31.0232737)",,,
292084671,False,tertiary,False,107.769,"LINESTRING (73.8520679 31.0234517, 73.8516374 31.0240665, 73.8514789 31.024279)",,,
