osmid,highway,oneway,reversed,length,name,geometry,maxspeed,lanes
220466422,residential,False,True,14.046,,"LINESTRING (70.5992839 32.9815009, 70.599263 32.981626)",,
300118932,tertiary,True,False,39.584,,"LINESTRING (70.5997067 32.9815316, 70.5992839 32.9815009)",,
1258400066,secondary,False,False,17.703,Jaman Road,"LINESTRING (70.5997067 32.9815316, 70.5998176 32.9816608)",,
966402672,tertiary,False,False,14.2,Mandan Road,"LINESTRING (70.6082116 32.9820986, 70.6082031 32.9822261)",,
209536064,secondary,True,False,257.957,,"LINESTRING (70.6082116 32.9820986, 70.606773 32.9820338, 70.6066974 32.9820213, 70.6066463 32.98199, 70.6066059 32.9819508, 70.6065622 32.981891, 70.6065174 32.9818544, 70.6064686 32.9818392, 70.6062174 32.981816, 70.6061423 32.981818, 70.6060662 32.9818588, 70.605996 32.9819124, 70.6059309 32.9819476, 70.6058512 32.9819624, 70.6057788 32.9819606, 70.6055994 32.9819486)",,
209536066,residential,False,False,35.657,,"LINESTRING (70.6004303 32.9823739, 70.6004872 32.9820568)",,
209536066,residential,False,True,25.004,,"LINESTRING (70.6004303 32.9823739, 70.6003841 32.9825954)",,
300118931,tertiary,False,False,31.977,Jaman Road,"LINESTRING (70.6004303 32.9823739, 70.6006104 32.9826186)",,
300118931,tertiary,False,True,97.742,Jaman Road,"LINESTRING (70.6004303 32.9823739, 70.5998176 32.9816608)",,
209536066,residential,False,False,25.004,,"LINESTRING (70.6003841 32.9825954, 70.6004303 32.9823739)",,
209536066,residential,False,True,154.858,,"LINESTRING (70.6003841 32.9825954, 70.6002067 32.9839801)",,
209536077,residential,False,False,81.672,ریلوے روڈ,"LINESTRING (70.6003841 32.9825954, 70.599515 32.982506)",,
209536077,residential,False,True,21.265,ریلوے روڈ,"LINESTRING (70.6003841 32.9825954, 70.6006104 32.9826186)",,
209536077,residential,False,False,21.265,ریلوے روڈ,"LINESTRING (70.6006104 32.9826186, 70.6003841 32.9825954)",,
