osmid,oneway,name,highway,maxspeed,reversed,length,geometry
684870182,False,T.T Singh-Jhang Road,secondary,80,False,100.521,"LINESTRING (72.3149228 31.2762348, 72.3146182 31.2770193, 72.3145773 31.2770884)"
819257721,False,,residential,,True,466.5129999999999,"LINESTRING (72.3149228 31.2762348, 72.3145037 31.2761151, 72.312445 31.2758054, 72.312216 31.2756831, 72.3121592 31.2756624, 72.3120949 31.2756693, 72.3115963 31.2756969, 72.3112103 31.2758536, 72.3110296 31.2759039, 72.3101674 31.2759351)"
306034396,False,,tertiary,,False,17.847,"LINESTRING (72.3064093 31.2705349, 72.3063497 31.2706871)"
306034396,False,,tertiary,,True,32.489,"LINESTRING (72.3064093 31.2705349, 72.3065693 31.2702767)"
693101518,False,,residential,,False,79.786,"LINESTRING (72.3064093 31.2705349, 72.3055707 31.2705019)"
306034396,False,,tertiary,,False,25.961,"LINESTRING (72.3060449 31.2714468, 72.3060029 31.2716775)"
306034396,False,,tertiary,,True,44.117,"LINESTRING (72.3060449 31.2714468, 72.3061643 31.2710634)"
819222761,False,,residential,,False,58.555,"LINESTRING (72.3060449 31.2714468, 72.3054288 31.27145)"
819222775,False,,residential,,False,188.61599999999999,"LINESTRING (72.3060449 31.2714468, 72.3062763 31.2714808, 72.3066664 31.271483, 72.3080206 31.2715873)"
1018384677,False,,residential,,False,27.657,"LINESTRING (72.3064145 31.2771469, 72.3062856 31.2773699)"
306034396,False,,tertiary,,True,126.728,"LINESTRING (72.3064145 31.2771469, 72.3065522 31.2761418, 72.3065551 31.2760141)"
306036003,False,,residential,,True,34.141,"LINESTRING (72.3155043 31.2685957, 72.315193 31.2684425)"
306036004,False,,residential,,False,12.031,"LINESTRING (72.310111 31.2701798, 72.310129 31.2702869)"
306036004,False,,residential,,True,67.532,"LINESTRING (72.310111 31.2701798, 72.3100103 31.2695786)"
819897764,False,,residential,,False,133.791,"LINESTRING (72.310111 31.2701798, 72.3115157 31.2702585)"
306036004,False,,residential,,True,176.22,"LINESTRING (72.3111863 31.2756102, 72.3108027 31.2740597)"
819257721,False,,residential,,True,23.73,"LINESTRING (72.3101674 31.2759351, 72.309918 31.2759454)"
819257721,False,,residential,,False,466.51300000000003,"LINESTRING (72.3101674 31.2759351, 72.3110296 31.2759039, 72.3112103 31.2758536, 72.3115963 31.2756969, 72.3120949 31.2756693, 72.3121592 31.2756624, 72.312216 31.2756831, 72.312445 31.2758054, 72.3145037 31.2761151, 72.3149228 31.2762348)"
495660304,False,,residential,,False,187.533,"LINESTRING (72.3139008 31.2740508, 72.3119283 31.2740044)"
819257722,False,,residential,,False,21.229,"LINESTRING (72.3139008 31.2740508, 72.3139975 31.2738787)"
495660304,False,,residential,,True,78.98899999999999,"LINESTRING (72.3139008 31.2740508, 72.3145675 31.2738006, 72.3146679 31.273781)"
495660304,False,,residential,,False,51.584,"LINESTRING (72.3113394 31.2739905, 72.3108027 31.2740597)"
495660304,False,,residential,,True,55.989,"LINESTRING (72.3113394 31.2739905, 72.3119283 31.2740044)"
1040614256,False,,residential,,False,62.163,"LINESTRING (72.3113394 31.2739905, 72.3111932 31.2734456)"
