osmid,name,highway,maxspeed,oneway,reversed,length,lanes,access,junction,geometry,bridge
241159858,Karimpura Road,residential,,False,True,134.325,,,,"LINESTRING (74.5390149 32.495636, 74.5391393 32.4956206, 74.5391974 32.495609, 74.5392591 32.4956079, 74.5393637 32.4956169, 74.5394826 32.4956314, 74.5397046 32.4956802, 74.5404148 32.4958241)",
363907095,,residential,,False,False,61.943,,,,"LINESTRING (74.5390149 32.495636, 74.5390432 32.4957097, 74.5393533 32.4961117)",
902243605,Trunk Bazaar,residential,,True,False,73.777,,,,"LINESTRING (74.5390149 32.495636, 74.5390123 32.4955841, 74.539015 32.4955377, 74.5390248 32.4954693, 74.5390552 32.4953726, 74.5391089 32.4952572, 74.539227 32.4950039)",
305198908,Gur Mandi Rd,secondary,60,False,False,108.032,,,,"LINESTRING (74.537957 32.4940544, 74.5380318 32.4950239)",
305198908,Gur Mandi Rd,secondary,60,False,True,169.85700000000003,,,,"LINESTRING (74.537957 32.4940544, 74.5379579 32.4937222, 74.5379323 32.493615, 74.5378222 32.4931545, 74.5377263 32.4925436)",
305206741,Green Wood Road,tertiary,,False,True,96.246,,,,"LINESTRING (74.537957 32.4940544, 74.5375075 32.4940619, 74.5372301 32.4940612, 74.5370531 32.4940589, 74.5370243 32.4940599, 74.536931 32.4940631)",
363912267,Sports Bazaar,residential,,False,False,78.59100000000001,,,,"LINESTRING (74.537957 32.4940544, 74.5383419 32.4940632, 74.5387946 32.4940754)",
305198908,Gur Mandi Rd,secondary,60,False,False,59.805,,,,"LINESTRING (74.5380924 32.4956998, 74.5381861 32.4962318)",
305198908,Gur Mandi Rd,secondary,60,False,True,75.371,,,,"LINESTRING (74.5380924 32.4956998, 74.5380318 32.4950239)",
643293178,,secondary,50,True,False,12.520999999999999,2,permissive,roundabout,"LINESTRING (74.5382419 32.496418, 74.5382856 32.496425, 74.5383296 32.4964198, 74.5383695 32.496403)",
365514056,Kachehry Road,secondary,50,True,False,19.493,2,permissive,,"LINESTRING (74.5381732 32.4963718, 74.5380976 32.4965351)",
643293178,,secondary,50,True,False,8.349,2,permissive,roundabout,"LINESTRING (74.5381732 32.4963718, 74.5382031 32.4963996, 74.5382419 32.496418)",
305206749,ریلوے روڈ,secondary,50,False,True,242.958,4,permissive,,"LINESTRING (74.5383695 32.496403, 74.5394867 32.4973925, 74.5404067 32.4976533)",
643293178,,secondary,50,True,False,30.216,2,permissive,roundabout,"LINESTRING (74.5383695 32.496403, 74.5384018 32.4963754, 74.5384214 32.4963403, 74.5384263 32.4963017, 74.5384158 32.4962639, 74.5383911 32.4962311, 74.5383549 32.4962071, 74.5383114 32.4961944)",
305198908,Gur Mandi Rd,secondary,60,False,False,34.925,,,,"LINESTRING (74.5376926 32.4922308, 74.5377263 32.4925436)",
166350111,Ghalla Mandi Road,secondary,60,False,True,105.16399999999999,,,,"LINESTRING (74.5376926 32.4922308, 74.5376389 32.4913757, 74.5376198 32.4912877)",
305198909,Main Bazar,tertiary,,False,False,259.47900000000004,,,,"LINESTRING (74.5376926 32.4922308, 74.5384663 32.492341, 74.5388704 32.4923997, 74.5389979 32.492471, 74.5390608 32.4925061, 74.5393478 32.4926192, 74.5395865 32.4926667, 74.5401578 32.4926554, 74.5403654 32.4926285)",
305201128,Tehsil Bazar,tertiary,,False,True,124.416,,,,"LINESTRING (74.5376926 32.4922308, 74.5366039 32.4920015, 74.536405 32.4919617)",
166350124,,primary,,True,False,22.658,,,,"LINESTRING (74.5359914 32.4890547, 74.5361831 32.4891787)",
363432290,,residential,,False,True,15.584,,,,"LINESTRING (74.543912 32.4903793, 74.5440775 32.4903917)",
305206740,,tertiary,,False,False,61.468,,,,"LINESTRING (74.543912 32.4903793, 74.5439418 32.4900715, 74.5439524 32.4898277)",
305206740,,tertiary,,False,True,285.661,,,,"LINESTRING (74.543912 32.4903793, 74.5438892 32.4904709, 74.5438493 32.4906124, 74.5437648 32.4907442, 74.5435114 32.4910637, 74.5433752 32.4912216, 74.5431376 32.4914418, 74.5430705 32.4915357, 74.543021 32.4916286, 74.5429722 32.4917501, 74.5429375 32.4918543, 74.5429309 32.4919549, 74.5429421 32.4927088)",
305206740,,tertiary,,False,True,25.191,,,,"LINESTRING (74.5429421 32.4927088, 74.5429272 32.492935)",
365514088,Main Bazar,tertiary,,False,False,164.644,,,,"LINESTRING (74.5429421 32.4927088, 74.5412342 32.4923664)",
365514088,Main Bazar,tertiary,,False,True,148.563,,,,"LINESTRING (74.5429421 32.4927088, 74.5444164 32.4931974)",
305206740,,tertiary,,False,False,285.661,,,,"LINESTRING (74.5429421 32.4927088, 74.5429309 32.4919549, 74.5429375 32.4918543, 74.5429722 32.4917501, 74.543021 32.4916286, 74.5430705 32.4915357, 74.5431376 32.4914418, 74.5433752 32.4912216, 74.5435114 32.4910637, 74.5437648 32.4907442, 74.5438493 32.4906124, 74.5438892 32.4904709, 74.543912 32.4903793)",
232478150,,tertiary,,False,True,22.939,,,,"LINESTRING (74.5430597 32.4951756, 74.5433038 32.4951625)",
232478150,,tertiary,,False,False,113.994,,,,"LINESTRING (74.5430597 32.4951756, 74.5421778 32.4953002, 74.5418583 32.4952717)",
305206740,,tertiary,,False,False,250.672,,,,"LINESTRING (74.5430597 32.4951756, 74.5431146 32.4945205, 74.5430677 32.4936802, 74.5429932 32.4931361, 74.5429272 32.492935)",
305206740,,tertiary,,False,False,25.191,,,,"LINESTRING (74.5429272 32.492935, 74.5429421 32.4927088)",
305206740,,tertiary,,False,True,250.67200000000003,,,,"LINESTRING (74.5429272 32.492935, 74.5429932 32.4931361, 74.5430677 32.4936802, 74.5431146 32.4945205, 74.5430597 32.4951756)",
902243608,Bazaar Shaheedan,residential,,False,True,244.94800000000004,,,,"LINESTRING (74.5429272 32.492935, 74.5423037 32.4928284, 74.5416032 32.4927142, 74.5412137 32.4927452, 74.5406699 32.4928682, 74.5405707 32.4928999, 74.5404986 32.4929597, 74.5404424 32.4930301)",
166350111,Ghalla Mandi Road,secondary,60,False,False,32.914,,,,"LINESTRING (74.5369316 32.4898385, 74.5371096 32.4900936)",
166350111,Ghalla Mandi Road,secondary,60,False,True,51.372,,,,"LINESTRING (74.5369316 32.4898385, 74.5365394 32.489516)",
305211214,Jandar Bazaar,tertiary,,False,False,254.18099999999998,,,,"LINESTRING (74.5369316 32.4898385, 74.537429 32.4897736, 74.537551 32.4897577, 74.5379188 32.4897097, 74.5382937 32.4896608, 74.5396098 32.489489)",
"[362918258, 365451652]",,residential,,False,"[False, True]",205.08499999999998,,,,"LINESTRING (74.5406509 32.4908048, 74.5413612 32.490617, 74.5416581 32.4905881, 74.5416742 32.4904862, 74.5416796 32.4904523, 74.541583 32.4902397, 74.5415823 32.4902085, 74.5415762 32.4899554, 74.5415639 32.4896402)",
"[368135051, 365451652]",,residential,,False,"[False, True]",223.32600000000002,,,,"LINESTRING (74.5406509 32.4908048, 74.5400603 32.4909489, 74.5396828 32.491041, 74.5392228 32.4911005, 74.5389382 32.4911348, 74.5385726 32.4912352, 74.5384812 32.4910517)",
365500122,Budhi Bazar,tertiary,,False,False,176.431,,,,"LINESTRING (74.5406509 32.4908048, 74.5402768 32.490223, 74.5401282 32.4900594, 74.5396098 32.489489)",
365500122,Budhi Bazar,tertiary,,False,True,182.985,,,,"LINESTRING (74.5406509 32.4908048, 74.5407615 32.4912001, 74.5409028 32.491592, 74.5409599 32.491713, 74.5411008 32.4921331, 74.5411435 32.4922604, 74.5412342 32.4923664)",
319921066,Masjid Wali Gali,unclassified,,False,False,83.278,,,,"LINESTRING (74.5365256 32.4927037, 74.536405 32.4919617)",
319921045,Gali Molvi Ibrahim Wali,residential,,False,False,114.041,,,,"LINESTRING (74.5365256 32.4927037, 74.5369892 32.4926361, 74.5372742 32.4925923, 74.5377263 32.4925436)",
363912278,Masjid Wali Gali,residential,,False,False,163.107,,,,"LINESTRING (74.5365256 32.4927037, 74.536556 32.492919, 74.5365948 32.4930167, 74.5366838 32.4932403, 74.5367818 32.4934136, 74.5368612 32.4934136, 74.536931 32.4940631)",
305198908,Gur Mandi Rd,secondary,60,False,True,34.925,,,,"LINESTRING (74.5377263 32.4925436, 74.5376926 32.4922308)",
305198908,Gur Mandi Rd,secondary,60,False,False,169.857,,,,"LINESTRING (74.5377263 32.4925436, 74.5378222 32.4931545, 74.5379323 32.493615, 74.5379579 32.4937222, 74.537957 32.4940544)",
319921045,Gali Molvi Ibrahim Wali,residential,,False,True,114.041,,,,"LINESTRING (74.5377263 32.4925436, 74.5372742 32.4925923, 74.5369892 32.4926361, 74.5365256 32.4927037)",
319921066,Masjid Wali Gali,unclassified,,False,True,83.278,,,,"LINESTRING (74.536405 32.4919617, 74.5365256 32.4927037)",
363436478,,residential,,False,False,54.176,,,,"LINESTRING (74.536405 32.4919617, 74.536324 32.4914793)",
305201128,Tehsil Bazar,tertiary,,False,False,124.416,,,,"LINESTRING (74.536405 32.4919617, 74.5366039 32.4920015, 74.5376926 32.4922308)",
"[362918258, 365451652]",,residential,,False,"[False, True]",205.08499999999998,,,,"LINESTRING (74.5415639 32.4896402, 74.5415762 32.4899554, 74.5415823 32.4902085, 74.541583 32.4902397, 74.5416796 32.4904523, 74.5416742 32.4904862, 74.5416581 32.4905881, 74.5413612 32.490617, 74.5406509 32.4908048)",
365527478,Jandar Bazar,tertiary,,False,True,190.339,,,,"LINESTRING (74.5415639 32.4896402, 74.5410876 32.489716, 74.5406881 32.4897762, 74.5405153 32.4897722, 74.5401717 32.4896553, 74.5396098 32.489489)",
365527479,Abdullah Shah Qadri Road,tertiary,,False,False,115.35900000000001,,,,"LINESTRING (74.5415639 32.4896402, 74.5419229 32.4896195, 74.5421466 32.4896206, 74.5423947 32.4896517, 74.542658 32.4896919, 74.5427836 32.4897127)",
363432288,,residential,,False,False,38.847,,,,"LINESTRING (74.5454677 32.4896166, 74.5455233 32.4899628)",
365527479,Abdullah Shah Qadri Road,tertiary,,False,True,144.053,,,,"LINESTRING (74.5454677 32.4896166, 74.5444494 32.4897535, 74.5439524 32.4898277)",
363432288,,residential,,False,True,38.847,,,,"LINESTRING (74.5455233 32.4899628, 74.5454677 32.4896166)",
363432289,,residential,,False,True,96.161,,,,"LINESTRING (74.5455233 32.4899628, 74.5444992 32.490004)",
363432288,,residential,,False,False,40.847,,,,"LINESTRING (74.5455233 32.4899628, 74.5455251 32.4899805, 74.5455606 32.4903288)",
363432288,,residential,,False,True,40.847,,,,"LINESTRING (74.5455606 32.4903288, 74.5455251 32.4899805, 74.5455233 32.4899628)",
363432297,,residential,,False,False,81.235,,,,"LINESTRING (74.5455606 32.4903288, 74.5455489 32.4905446, 74.5455632 32.491059)",
"[363432290, 608463844]",,residential,,False,False,139.892,,,,"LINESTRING (74.5455606 32.4903288, 74.5451357 32.4903874, 74.5446829 32.4904212, 74.5445058 32.4904126, 74.5440775 32.4903917)",
363432289,,residential,,False,False,96.161,,,,"LINESTRING (74.5444992 32.490004, 74.5455233 32.4899628)",
363432291,,residential,,False,False,28.26,,,,"LINESTRING (74.5458601 32.4911023, 74.5455632 32.491059)",
363432292,,residential,,False,False,23.060000000000002,,,,"LINESTRING (74.5458601 32.4911023, 74.5458265 32.491194, 74.5457955 32.4913023)",
363432291,,residential,,False,True,13.298,,,,"LINESTRING (74.5454223 32.4910457, 74.5455632 32.491059)",
363432292,,residential,,False,False,122.13999999999999,,,,"LINESTRING (74.5457955 32.4913023, 74.5457867 32.4916059, 74.5457639 32.4916442, 74.5458529 32.491884, 74.5459325 32.4920218, 74.5460319 32.4921874, 74.546182 32.492288)",
363432292,,residential,,False,True,23.060000000000002,,,,"LINESTRING (74.5457955 32.4913023, 74.5458265 32.491194, 74.5458601 32.4911023)",
"[608463845, 363432295]",,residential,,False,False,260.317,,,,"LINESTRING (74.5457955 32.4913023, 74.5447092 32.4913908, 74.5442775 32.4914, 74.5442287 32.4913939, 74.5441997 32.4913547, 74.5440775 32.4903917)",
363432290,,residential,,False,False,15.584,,,,"LINESTRING (74.5440775 32.4903917, 74.543912 32.4903793)",
"[363432290, 608463844]",,residential,,False,True,139.892,,,,"LINESTRING (74.5440775 32.4903917, 74.5445058 32.4904126, 74.5446829 32.4904212, 74.5451357 32.4903874, 74.5455606 32.4903288)",
"[608463845, 363432295]",,residential,,False,True,260.317,,,,"LINESTRING (74.5440775 32.4903917, 74.5441997 32.4913547, 74.5442287 32.4913939, 74.5442775 32.4914, 74.5447092 32.4913908, 74.5457955 32.4913023)",
363432292,,residential,,False,True,122.14000000000001,,,,"LINESTRING (74.546182 32.492288, 74.5460319 32.4921874, 74.5459325 32.4920218, 74.5458529 32.491884, 74.5457639 32.4916442, 74.5457867 32.4916059, 74.5457955 32.4913023)",
363432291,,residential,,False,False,13.298,,,,"LINESTRING (74.5455632 32.491059, 74.5454223 32.4910457)",
363432291,,residential,,False,True,28.26,,,,"LINESTRING (74.5455632 32.491059, 74.5458601 32.4911023)",
363432297,,residential,,False,True,81.235,,,,"LINESTRING (74.5455632 32.491059, 74.5455489 32.4905446, 74.5455606 32.4903288)",
365451650,,residential,,False,True,146.24599999999998,,,,"LINESTRING (74.5399873 32.4907538, 74.5396781 32.4907816, 74.5390642 32.4908536, 74.5386803 32.4909841, 74.5384812 32.4910517)",
166350111,Ghalla Mandi Road,secondary,60,False,False,51.372,,,,"LINESTRING (74.5365394 32.489516, 74.5369316 32.4898385)",
166350111,Ghalla Mandi Road,secondary,60,False,True,50.919999999999995,,,,"LINESTRING (74.5365394 32.489516, 74.5361903 32.4892152, 74.5361831 32.4891787)",
363436476,,residential,,False,False,49.965,,,,"LINESTRING (74.5365394 32.489516, 74.5363568 32.4896702, 74.5360989 32.4897491)",
363436478,,residential,,False,False,80.693,,,,"LINESTRING (74.5363919 32.4904314, 74.5362559 32.4901149, 74.5360989 32.4897491)",
363436478,,residential,,False,True,112.918,,,,"LINESTRING (74.5363919 32.4904314, 74.5364529 32.4909126, 74.5364424 32.490985, 74.5362726 32.4911707, 74.5363129 32.4913922)",
363436479,,residential,,False,False,47.95399999999999,,,,"LINESTRING (74.5363919 32.4904314, 74.5360906 32.4905299, 74.5359303 32.490613)",
363436479,,residential,,False,True,77.361,,,,"LINESTRING (74.5363919 32.4904314, 74.5367024 32.4903183, 74.5371096 32.4900936)",
363436476,,residential,,False,True,49.965,,,,"LINESTRING (74.5360989 32.4897491, 74.5363568 32.4896702, 74.5365394 32.489516)",
363436478,,residential,,False,True,80.693,,,,"LINESTRING (74.5360989 32.4897491, 74.5362559 32.4901149, 74.5363919 32.4904314)",
166350111,Ghalla Mandi Road,secondary,60,False,True,32.914,,,,"LINESTRING (74.5371096 32.4900936, 74.5369316 32.4898385)",
166350111,Ghalla Mandi Road,secondary,60,False,False,142.797,,,,"LINESTRING (74.5371096 32.4900936, 74.5372339 32.4902717, 74.537494 32.4907097, 74.5376198 32.4912877)",
363436479,,residential,,False,False,77.361,,,,"LINESTRING (74.5371096 32.4900936, 74.5367024 32.4903183, 74.5363919 32.4904314)",
363436479,,residential,,False,True,47.95399999999999,,,,"LINESTRING (74.5359303 32.490613, 74.5360906 32.4905299, 74.5363919 32.4904314)",
363436478,,residential,,False,True,9.741,,,,"LINESTRING (74.5363129 32.4913922, 74.536324 32.4914793)",
363436478,,residential,,False,False,112.918,,,,"LINESTRING (74.5363129 32.4913922, 74.5362726 32.4911707, 74.5364424 32.490985, 74.5364529 32.4909126, 74.5363919 32.4904314)",
363436478,,residential,,False,False,9.741,,,,"LINESTRING (74.536324 32.4914793, 74.5363129 32.4913922)",
363436478,,residential,,False,True,54.176,,,,"LINESTRING (74.536324 32.4914793, 74.536405 32.4919617)",
363436482,,residential,,False,False,99.863,,,,"LINESTRING (74.536324 32.4914793, 74.5366381 32.4914315, 74.5373647 32.4912905)",
363436482,,residential,,False,True,99.863,,,,"LINESTRING (74.5373647 32.4912905, 74.5366381 32.4914315, 74.536324 32.4914793)",
365469148,,living_street,,False,True,32.429,,,,"LINESTRING (74.5371883 32.4964919, 74.537216 32.4967826)",
319921042,,unclassified,,False,False,85.453,,,,"LINESTRING (74.5371883 32.4964919, 74.5375317 32.496497, 74.5380976 32.4965351)",
365527479,Abdullah Shah Qadri Road,tertiary,,False,False,110.60299999999998,,,,"LINESTRING (74.5427836 32.4897127, 74.5430197 32.4897512, 74.5434222 32.4898002, 74.543587 32.4898179, 74.5437924 32.4898301, 74.5438904 32.4898301, 74.5439524 32.4898277)",
365527479,Abdullah Shah Qadri Road,tertiary,,False,True,115.35900000000001,,,,"LINESTRING (74.5427836 32.4897127, 74.542658 32.4896919, 74.5423947 32.4896517, 74.5421466 32.4896206, 74.5419229 32.4896195, 74.5415639 32.4896402)",
363907092,,residential,,False,False,95.693,,,,"LINESTRING (74.5417145 32.4961237, 74.5418583 32.4952717)",
363907093,موسیٰ اسٹریٹ,residential,,False,False,33.349,,,,"LINESTRING (74.5417145 32.4961237, 74.5415079 32.4963678)",
241159858,Karimpura Road,residential,,False,False,126.41799999999999,,,,"LINESTRING (74.5417145 32.4961237, 74.5410442 32.4959817, 74.5408375 32.4959378, 74.5404148 32.4958241)",
241159858,Karimpura Road,residential,,False,True,165.17700000000002,,,,"LINESTRING (74.5417145 32.4961237, 74.5419172 32.4961666, 74.541973 32.4961791, 74.5427225 32.4963455, 74.5434183 32.4964999)",
363907092,,residential,,False,True,95.693,,,,"LINESTRING (74.5418583 32.4952717, 74.5417145 32.4961237)",
232478150,,tertiary,,False,False,126.63499999999999,,,,"LINESTRING (74.5418583 32.4952717, 74.5412807 32.4952202, 74.5411547 32.4952089, 74.5408181 32.4951789, 74.5405168 32.4951433)",
232478150,,tertiary,,False,True,113.994,,,,"LINESTRING (74.5418583 32.4952717, 74.5421778 32.4953002, 74.5430597 32.4951756)",
363907093,موسیٰ اسٹریٹ,residential,,False,True,33.349,,,,"LINESTRING (74.5415079 32.4963678, 74.5417145 32.4961237)",
363907093,موسیٰ اسٹریٹ,residential,,False,False,141.90300000000002,,,,"LINESTRING (74.5415079 32.4963678, 74.5414752 32.4965371, 74.5415184 32.4970971, 74.5415603 32.4976394)",
363907096,,residential,,False,True,60.605000000000004,,,,"LINESTRING (74.5415079 32.4963678, 74.541279 32.496222, 74.5409205 32.4962009)",
305206749,ریلوے روڈ,secondary,50,False,False,72.511,4,permissive,,"LINESTRING (74.5415423 32.4979898, 74.5414368 32.4979605, 74.5408113 32.4977774)",
363907093,موسیٰ اسٹریٹ,residential,,False,True,39.423,,,,"LINESTRING (74.5415423 32.4979898, 74.5415779 32.4978684, 74.5415603 32.4976394)",
305206749,ریلوے روڈ,secondary,50,False,True,40.376,4,permissive,,"LINESTRING (74.5404067 32.4976533, 74.5408113 32.4977774)",
363907094,,residential,,False,False,75.2,,,,"LINESTRING (74.5404067 32.4976533, 74.5404429 32.4969777)",
305206749,ریلوے روڈ,secondary,50,False,False,242.958,4,permissive,,"LINESTRING (74.5404067 32.4976533, 74.5394867 32.4973925, 74.5383695 32.496403)",
363907094,,residential,,False,True,38.64,,,,"LINESTRING (74.5404148 32.4958241, 74.5403753 32.49617)",
363912295,,residential,,False,False,76.304,,,,"LINESTRING (74.5404148 32.4958241, 74.5405168 32.4951433)",
241159858,Karimpura Road,residential,,False,False,134.325,,,,"LINESTRING (74.5404148 32.4958241, 74.5397046 32.4956802, 74.5394826 32.4956314, 74.5393637 32.4956169, 74.5392591 32.4956079, 74.5391974 32.495609, 74.5391393 32.4956206, 74.5390149 32.495636)",
241159858,Karimpura Road,residential,,False,True,126.41799999999999,,,,"LINESTRING (74.5404148 32.4958241, 74.5408375 32.4959378, 74.5410442 32.4959817, 74.5417145 32.4961237)",
363907094,,residential,,False,True,75.2,,,,"LINESTRING (74.5404429 32.4969777, 74.5404067 32.4976533)",
363907094,,residential,,False,False,91.908,,,,"LINESTRING (74.5404429 32.4969777, 74.5404503 32.49681, 74.5404406 32.4967786, 74.5403776 32.4967028, 74.5403685 32.49667, 74.5403753 32.49617)",
363907095,,residential,,False,True,180.571,,,,"LINESTRING (74.5404429 32.4969777, 74.5401619 32.4969676, 74.5399109 32.4969625, 74.5398491 32.4969553, 74.5395729 32.4969132, 74.5395467 32.4969006, 74.5394991 32.4968713, 74.5393462 32.4966971, 74.5393335 32.4966774, 74.5393234 32.4966451, 74.539324 32.4966031, 74.5393754 32.4962466, 74.5393731 32.4961927, 74.5393677 32.4961599, 74.5393533 32.4961117)",
363907095,,residential,,False,False,180.571,,,,"LINESTRING (74.5393533 32.4961117, 74.5393677 32.4961599, 74.5393731 32.4961927, 74.5393754 32.4962466, 74.539324 32.4966031, 74.5393234 32.4966451, 74.5393335 32.4966774, 74.5393462 32.4966971, 74.5394991 32.4968713, 74.5395467 32.4969006, 74.5395729 32.4969132, 74.5398491 32.4969553, 74.5399109 32.4969625, 74.5401619 32.4969676, 74.5404429 32.4969777)",
363907095,,residential,,False,True,61.943,,,,"LINESTRING (74.5393533 32.4961117, 74.5390432 32.4957097, 74.5390149 32.495636)",
363907096,,residential,,False,False,96.17999999999999,,,,"LINESTRING (74.5393533 32.4961117, 74.5395644 32.4961068, 74.5403753 32.49617)",
363907094,,residential,,False,False,38.64,,,,"LINESTRING (74.5403753 32.49617, 74.5404148 32.4958241)",
363907096,,residential,,False,False,51.247,,,,"LINESTRING (74.5403753 32.49617, 74.5409205 32.4962009)",
363907094,,residential,,False,True,91.908,,,,"LINESTRING (74.5403753 32.49617, 74.5403685 32.49667, 74.5403776 32.4967028, 74.5404406 32.4967786, 74.5404503 32.49681, 74.5404429 32.4969777)",
363907096,,residential,,False,True,96.17999999999999,,,,"LINESTRING (74.5403753 32.49617, 74.5395644 32.4961068, 74.5393533 32.4961117)",
363907093,موسیٰ اسٹریٹ,residential,,False,False,39.423,,,,"LINESTRING (74.5415603 32.4976394, 74.5415779 32.4978684, 74.5415423 32.4979898)",
363907093,موسیٰ اسٹریٹ,residential,,False,True,141.90300000000002,,,,"LINESTRING (74.5415603 32.4976394, 74.5415184 32.4970971, 74.5414752 32.4965371, 74.5415079 32.4963678)",
363907097,,residential,,False,False,174.785,,,,"LINESTRING (74.5415603 32.4976394, 74.5420935 32.4976291, 74.5427887 32.4976156, 74.5434234 32.4975996)",
241159857,Mahajra Road,tertiary,,False,True,8.199,,,,"LINESTRING (74.5434234 32.4975996, 74.543426 32.4976733)",
241159857,Mahajra Road,tertiary,,False,False,122.398,,,,"LINESTRING (74.5434234 32.4975996, 74.5433925 32.4969405, 74.5434183 32.4964999)",
363907097,,residential,,False,True,174.785,,,,"LINESTRING (74.5434234 32.4975996, 74.5427887 32.4976156, 74.5420935 32.4976291, 74.5415603 32.4976394)",
365500117,Manda Road,tertiary,,False,True,122.155,,,,"LINESTRING (74.545064 32.4965937, 74.5454966 32.4976299)",
363907098,Karimpura Road,residential,,False,True,80.33,,,,"LINESTRING (74.545064 32.4965937, 74.5448142 32.4966199, 74.5442116 32.4965763)",
365500117,Manda Road,tertiary,,False,False,190.45,,,,"LINESTRING (74.545064 32.4965937, 74.5448403 32.4959832, 74.5445697 32.4951502, 74.5445532 32.4949406)",
365500117,Manda Road,tertiary,,False,False,35.553,,,,"LINESTRING (74.5456173 32.497933, 74.5454966 32.4976299)",
363912267,Sports Bazaar,residential,,False,True,78.59100000000001,,,,"LINESTRING (74.5387946 32.4940754, 74.5383419 32.4940632, 74.537957 32.4940544)",
305206741,Green Wood Road,tertiary,,False,False,96.246,,,,"LINESTRING (74.536931 32.4940631, 74.5370243 32.4940599, 74.5370531 32.4940589, 74.5372301 32.4940612, 74.5375075 32.4940619, 74.537957 32.4940544)",
363912278,Masjid Wali Gali,residential,,False,True,163.107,,,,"LINESTRING (74.536931 32.4940631, 74.5368612 32.4934136, 74.5367818 32.4934136, 74.5366838 32.4932403, 74.5365948 32.4930167, 74.536556 32.492919, 74.5365256 32.4927037)",
363907098,Karimpura Road,residential,,False,True,74.883,,,,"LINESTRING (74.5442116 32.4965763, 74.5434183 32.4964999)",
363907098,Karimpura Road,residential,,False,False,80.33,,,,"LINESTRING (74.5442116 32.4965763, 74.5448142 32.4966199, 74.545064 32.4965937)",
